代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12270930.000000000000
真實報酬,2270930.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,17371.109896714657
風險,151480.896479249640
起點值,0.114675251470
找到最佳解世代,1231
找到最佳解實驗#,16
找到最佳解次數,2

投資組合檔數,5
2207(11)[11],2301(12)[2],2325(18)[4],2912(40)[1],3231(43)[27],
FS( 26 ),2031140.000000000000,2135340.000000000000,1942040.000000000000,2085260.000000000000,2221190.000000000000,10414970.000000000000
FS( 27 ),1988390.000000000000,2135340.000000000000,1951280.000000000000,2109620.000000000000,2283810.000000000000,10468440.000000000000
FS( 28 ),1984520.000000000000,2135340.000000000000,1951280.000000000000,2109620.000000000000,2323200.000000000000,10503960.000000000000
FS( 29 ),1988390.000000000000,2208370.000000000000,1980680.000000000000,2085260.000000000000,2266640.000000000000,10529340.000000000000
FS( 30 ),1972819.999999999800,2228470.000000000000,1993280.000000000000,2073079.999999999800,2217150.000000000000,10484800.000000000000
FS( 31 ),1957250.000000000000,2231150.000000000000,1993280.000000000000,2073079.999999999800,2197960.000000000000,10452720.000000000000
FS( 32 ),1941770.000000000000,2190949.999999999100,2012600.000000000000,2066920.000000000000,2177760.000000000000,10390000.000000000000
FS( 33 ),1933939.999999999800,2185590.000000000000,2021840.000000000000,2091279.999999999500,2171700.000000000000,10404350.000000000000
FS( 34 ),1918459.999999999800,2182910.000000000000,2018480.000000000000,2079099.999999999500,2197960.000000000000,10396910.000000000000
FS( 35 ),1941770.000000000000,2298820.000000000000,2047880.000000000000,2103460.000000000000,2190890.000000000000,10582820.000000000000
FS( 36 ),2000000.000000000000,2288770.000000000000,2083159.999999999800,2109620.000000000000,2208060.000000000000,10689610.000000000000
FS( 37 ),1965080.000000000000,2298820.000000000000,2109200.000000000000,2115640.000000000000,2221190.000000000000,10709930.000000000000
FS( 38 ),1945640.000000000000,2323610.000000000000,2095760.000000000200,2103460.000000000000,2230279.999999999100,10698750.000000000000
FS( 39 ),1996130.000000000000,2386590.000000000000,2173040.000000000000,2097439.999999999500,2190890.000000000000,10844090.000000000000
FS( 40 ),1984520.000000000000,2351080.000000000000,2127680.000000000500,2091279.999999999500,2184830.000000000000,10739390.000000000000
FS( 41 ),2000000.000000000000,2361130.000000000000,2199080.000000000000,2127820.000000000000,2230279.999999999100,10918310.000000000000
FS( 42 ),2070020.000000000000,2326290.000000000000,2185640.000000000000,2127820.000000000000,2243410.000000000000,10953180.000000000000
FS( 43 ),2066150.000000000000,2310880.000000000000,2166320.000000000000,2146160.000000000000,2214120.000000000000,10903630.000000000000
FS( 44 ),2066150.000000000000,2300830.000000000000,2189000.000000000000,2127820.000000000000,2197960.000000000000,10881760.000000000000
FS( 45 ),2003959.999999999800,2330980.000000000000,2185640.000000000000,2097439.999999999500,2211090.000000000000,10829110.000000000000
FS( 46 ),2128250.000000000000,2339020.000000000000,2185640.000000000000,2048719.999999999800,2243410.000000000000,10945040.000000000000
FS( 47 ),2077760.000000000000,2346390.000000000000,2173040.000000000000,2018199.999999999800,2190890.000000000000,10806280.000000000000
FS( 48 ),2085500.000000000000,2349070.000000000000,2160440.000000000000,2048719.999999999800,2221190.000000000000,10864920.000000000000
FS( 49 ),2038880.000000000000,2401330.000000000000,2086520.000000000000,2030379.999999999800,2190890.000000000000,10748000.000000000000
FS( 50 ),2066150.000000000000,2431480.000000000000,2092400.000000000000,2042559.999999999800,2208060.000000000000,10840650.000000000000
FS( 51 ),2073890.000000000000,2406690.000000000000,2118440.000000000000,2048719.999999999800,2204020.000000000000,10851760.000000000000
FS( 52 ),2073890.000000000000,2421430.000000000000,2137760.000000000000,2097439.999999999500,2224220.000000000000,10954740.000000000000
FS( 53 ),2042750.000000000000,2408699.999999999100,2134400.000000000000,2127820.000000000000,2263610.000000000000,10977280.000000000000
FS( 54 ),2066150.000000000000,2441530.000000000000,2182279.999999999500,2115640.000000000000,2204020.000000000000,11009620.000000000000
FS( 55 ),2054450.000000000000,2436840.000000000000,2185640.000000000000,2103460.000000000000,2171700.000000000000,10952090.000000000000
FS( 56 ),2124380.000000000000,2421430.000000000000,2185640.000000000000,2127820.000000000000,2208060.000000000000,11067330.000000000000
FS( 57 ),2081630.000000000000,2401330.000000000000,2185640.000000000000,2140000.000000000000,2184830.000000000000,10993430.000000000000
FS( 58 ),2081630.000000000000,2479050.000000000000,2182279.999999999500,2152180.000000000000,2197960.000000000000,11093100.000000000000
FS( 59 ),2104940.000000000000,2562130.000000000000,2185640.000000000000,2170379.999999999500,2200990.000000000000,11224080.000000000000
FS( 60 ),2046709.999999999800,2516570.000000000000,2144480.000000000000,2140000.000000000000,2065649.999999999800,10913410.000000000000
FS( 61 ),2003959.999999999800,2511880.000000000000,2092400.000000000000,2140000.000000000000,2013129.999999999800,10761370.000000000000
FS( 62 ),2027270.000000000000,2526620.000000000000,2070560.000000000000,2170379.999999999500,2017169.999999999800,10812000.000000000000
FS( 63 ),2104940.000000000000,2582230.000000000000,2083159.999999999800,2225260.000000000000,2039390.000000000000,11034980.000000000000
FS( 64 ),2058319.999999999800,2576870.000000000000,2079800.000000000200,2328720.000000000000,2026259.999999999500,11069970.000000000000
FS( 65 ),2054450.000000000000,2566820.000000000000,2105840.000000000000,2347060.000000000000,1941419.999999999800,11015590.000000000000
FS( 66 ),2089459.999999999800,2506520.000000000000,2073080.000000000000,2359240.000000000000,1931319.999999999800,10959620.000000000000
FS( 67 ),2136080.000000000000,2546720.000000000000,2041160.000000000000,2359240.000000000000,1947480.000000000000,11030680.000000000000
FS( 68 ),2136080.000000000000,2516570.000000000000,2021840.000000000000,2310519.999999999100,1928289.999999999800,10913300.000000000000
FS( 69 ),2174960.000000000000,2531980.000000000000,2121800.000000000000,2298340.000000000000,1931319.999999999800,11058400.000000000000
FS( 70 ),2163260.000000000000,2566820.000000000000,2179760.000000000000,2286160.000000000000,1894959.999999999800,11090960.000000000000
FS( 71 ),2147690.000000000000,2582230.000000000000,2173040.000000000000,2298340.000000000000,1918189.999999999800,11119490.000000000000
FS( 72 ),2174960.000000000000,2582230.000000000000,2215040.000000000000,2359240.000000000000,1950509.999999999500,11281980.000000000000
FS( 73 ),2163260.000000000000,2622430.000000000000,2199080.000000000000,2359240.000000000000,1937379.999999999800,11281390.000000000000
FS( 74 ),2194400.000000000000,2662630.000000000000,2266279.999999999500,2334880.000000000000,1954549.999999999800,11412740.000000000000
FS( 75 ),2206010.000000000000,2642530.000000000000,2278880.000000000000,2322700.000000000000,1970709.999999999800,11420830.000000000000
FS( 76 ),2233190.000000000000,2667320.000000000000,2250320.000000000000,2322700.000000000000,1989899.999999999800,11463430.000000000000
FS( 77 ),2229320.000000000000,2617070.000000000000,2217560.000000000000,2340900.000000000000,1976769.999999999800,11381620.000000000000
FS( 78 ),2206010.000000000000,2672680.000000000000,2246960.000000000000,2426160.000000000000,1950509.999999999500,11502320.000000000000
FS( 79 ),2206010.000000000000,2712210.000000000000,2266279.999999999500,2401800.000000000000,1947480.000000000000,11533780.000000000000
FS( 80 ),2221580.000000000000,2647220.000000000000,2234360.000000000000,2420000.000000000000,1934349.999999999500,11457510.000000000000
FS( 81 ),2314819.999999999500,2637170.000000000000,2236880.000000000000,2432180.000000000000,1957579.999999999500,11578630.000000000000
FS( 82 ),2338129.999999999500,2632480.000000000000,2282240.000000000000,2407820.000000000000,1963640.000000000000,11624310.000000000000
FS( 83 ),2415890.000000000000,2576870.000000000000,2250320.000000000000,2468720.000000000000,1941419.999999999800,11653220.000000000000
FS( 84 ),2458640.000000000000,2592280.000000000000,2269640.000000000000,2413980.000000000000,1947480.000000000000,11682020.000000000000
FS( 85 ),2513090.000000000000,2411380.000000000000,2285600.000000000000,2401800.000000000000,1944449.999999999800,11556320.000000000000
FS( 86 ),2555840.000000000000,2351080.000000000000,2282240.000000000000,2426160.000000000000,1944449.999999999800,11559770.000000000000
FS( 87 ),2548010.000000000500,2454259.999999999100,2301560.000000000000,2493080.000000000000,1960609.999999999800,11757520.000000000000
FS( 88 ),2579150.000000000000,2481730.000000000000,2282240.000000000000,2456540.000000000000,1957579.999999999500,11757240.000000000000
FS( 89 ),2571319.999999999500,2466990.000000000000,2285600.000000000000,2432180.000000000000,1973739.999999999800,11729830.000000000000
FS( 90 ),2532530.000000000000,2477040.000000000000,2317520.000000000000,2456540.000000000000,1973739.999999999800,11757370.000000000000
FS( 91 ),2516960.000000000000,2516570.000000000000,2365400.000000000000,2456540.000000000000,1973739.999999999800,11829210.000000000000
FS( 92 ),2447030.000000000500,2431480.000000000000,2314160.000000000000,2365260.000000000000,1963640.000000000000,11521570.000000000000
FS( 93 ),2431460.000000000000,2448900.000000000000,2262920.000000000000,2316540.000000000000,2010099.999999999500,11469920.000000000000
FS( 94 ),2392580.000000000000,2441530.000000000000,2275520.000000000000,2377439.999999999100,2036359.999999999800,11523430.000000000000
FS( 95 ),2544140.000000000000,2406690.000000000000,2272160.000000000000,2353080.000000000000,2033329.999999999500,11609400.000000000000
FS( 96 ),2668520.000000000000,2406690.000000000000,2269640.000000000000,2359240.000000000000,2036359.999999999800,11740450.000000000000
FS( 97 ),2711270.000000000000,2393960.000000000000,2275520.000000000000,2347060.000000000000,2065649.999999999800,11793460.000000000000
FS( 98 ),2886140.000000000000,2404009.999999999100,2253680.000000000500,2359240.000000000000,2046459.999999999800,11949530.000000000000
FS( 99 ),2998819.999999999500,2481730.000000000000,2250320.000000000000,2322700.000000000000,2036359.999999999800,12089930.000000000000
FS( 100 ),2835650.000000000000,2471680.000000000000,2236880.000000000000,2334880.000000000000,2026259.999999999500,11905350.000000000000
FS( 101 ),2858960.000000000000,2461630.000000000000,2243600.000000000000,2359240.000000000000,2036359.999999999800,11959790.000000000000
FS( 102 ),2703530.000000000000,2461630.000000000000,2201600.000000000000,2316540.000000000000,2013129.999999999800,11696430.000000000000
FS( 103 ),2610200.000000000000,2531980.000000000000,2256200.000000000000,2340900.000000000000,1993939.999999999800,11733220.000000000000
FS( 104 ),2645210.000000000000,2562130.000000000000,2278880.000000000000,2310519.999999999100,2043430.000000000000,11840170.000000000000
FS( 105 ),2610200.000000000000,2516570.000000000000,2282240.000000000000,2347060.000000000000,2030299.999999999800,11786370.000000000000
FS( 106 ),2548010.000000000500,2521930.000000000000,2256200.000000000000,2322700.000000000000,2000000.000000000000,11648840.000000000000
FS( 107 ),2548010.000000000500,2436840.000000000000,2246960.000000000000,2359240.000000000000,1996969.999999999800,11588020.000000000000
FS( 108 ),2563579.999999999500,2466990.000000000000,2298200.000000000000,2371420.000000000000,1986869.999999999500,11687060.000000000000
FS( 109 ),2516960.000000000000,2471680.000000000000,2378840.000000000000,2371420.000000000000,1976769.999999999800,11715670.000000000000
FS( 110 ),2524700.000000000000,2461630.000000000000,2384720.000000000000,2377439.999999999100,1963640.000000000000,11712130.000000000000
FS( 111 ),2462510.000000000500,2454259.999999999100,2352800.000000000000,2359240.000000000000,1986869.999999999500,11615680.000000000000
FS( 112 ),2369270.000000000000,2484410.000000000000,2326760.000000000000,2365260.000000000000,1967680.000000000000,11513380.000000000000
FS( 113 ),2377010.000000000500,2484410.000000000000,2349440.000000000000,2456540.000000000000,1993939.999999999800,11661340.000000000000
FS( 114 ),2373140.000000000000,2466990.000000000000,2314160.000000000000,2456540.000000000000,1928289.999999999800,11539120.000000000000
FS( 115 ),2524700.000000000000,2469000.000000000000,2378840.000000000000,2480900.000000000000,1967680.000000000000,11821120.000000000000
FS( 116 ),2687960.000000000000,2582230.000000000000,2410760.000000000000,2456540.000000000000,1993939.999999999800,12131430.000000000000
FS( 117 ),2695700.000000000000,2642530.000000000000,2423360.000000000000,2499240.000000000000,2010099.999999999500,12270930.000000000000
