代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,15656510.000000000000
真實報酬,5656510.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,49734.394448064195
風險,460103.798755755880
起點值,0.108093857479
找到最佳解世代,1481
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1301(3)[4],2347(18)[1],2412(25)[25],2454(26)[2],3231(42)[3],
FS( 35 ),2207940.000000000000,2346320.000000000000,2104400.000000000000,2556320.000000000000,2140400.000000000500,11355380.000000000000
FS( 36 ),2153180.000000000500,2264180.000000000000,2143100.000000000000,2450719.999999999500,2015600.000000000000,11026780.000000000000
FS( 37 ),2155400.000000000000,2276390.000000000000,2143100.000000000000,2479160.000000000500,2083850.000000000000,11137900.000000000000
FS( 38 ),2180560.000000000000,2432900.000000000000,2143100.000000000000,2527880.000000000000,2144300.000000000000,11428740.000000000000
FS( 39 ),2240500.000000000000,2543900.000000000000,2143100.000000000000,2507600.000000000000,2208650.000000000500,11643750.000000000000
FS( 40 ),2244940.000000000000,2508380.000000000000,2143100.000000000000,2507600.000000000000,2212550.000000000000,11616570.000000000000
FS( 41 ),2281940.000000000000,2578309.999999999100,2143100.000000000000,2458880.000000000000,2183300.000000000000,11645530.000000000000
FS( 42 ),2287120.000000000000,2682650.000000000000,2143100.000000000000,2467040.000000000500,2335400.000000000500,11915310.000000000000
FS( 43 ),2439560.000000000000,2596070.000000000000,2143100.000000000000,2515760.000000000000,2495300.000000000000,12189790.000000000000
FS( 44 ),2421060.000000000000,2567210.000000000000,2143100.000000000000,2548160.000000000500,2526499.999999999500,12206030.000000000000
FS( 45 ),2462500.000000000000,2630480.000000000000,2143100.000000000000,2572520.000000000000,2487500.000000000000,12296100.000000000000
FS( 46 ),2499500.000000000000,2604950.000000000000,2143100.000000000000,2568560.000000000000,2567450.000000000000,12383560.000000000000
FS( 47 ),2555000.000000000000,2592740.000000000000,2143100.000000000000,2609120.000000000000,2651300.000000000000,12551260.000000000000
FS( 48 ),2518000.000000000000,2601620.000000000000,2143100.000000000000,2576600.000000000000,2799500.000000000000,12638820.000000000000
FS( 49 ),2458060.000000000000,2596070.000000000000,2143100.000000000000,2588839.999999999500,2678600.000000000000,12464670.000000000000
FS( 50 ),2481000.000000000000,2569430.000000000000,2201600.000000000000,2531960.000000000000,2544050.000000000000,12328040.000000000000
FS( 51 ),2563880.000000000000,2648240.000000000000,2178200.000000000000,2588839.999999999500,2719550.000000000000,12698710.000000000000
FS( 52 ),2563880.000000000000,2648240.000000000000,2138150.000000000000,2694440.000000000000,2906750.000000000000,12951460.000000000000
FS( 53 ),2559440.000000000000,2698190.000000000000,2134550.000000000000,2844680.000000000500,2951599.999999999500,13188460.000000000000
FS( 54 ),2540940.000000000000,2741480.000000000000,2128250.000000000000,2795960.000000000000,2879450.000000000000,13086080.000000000000
FS( 55 ),2499500.000000000000,2666000.000000000000,2101250.000000000000,2718800.000000000000,2846300.000000000000,12831850.000000000000
FS( 56 ),2429940.000000000000,2555000.000000000000,2067950.000000000500,2633480.000000000000,2863850.000000000000,12550220.000000000000
FS( 57 ),2365560.000000000000,2499500.000000000000,2081450.000000000000,2678120.000000000000,2922350.000000000000,12546980.000000000000
FS( 58 ),2402560.000000000000,2560550.000000000000,2054900.000000000200,2649680.000000000500,3097849.999999999500,12765540.000000000000
FS( 59 ),2495060.000000000000,2610500.000000000000,2048150.000000000000,2678120.000000000000,3090050.000000000000,12921880.000000000000
FS( 60 ),2458060.000000000000,2555000.000000000000,2048150.000000000000,2690360.000000000000,3062749.999999999500,12814320.000000000000
FS( 61 ),2481000.000000000000,2624930.000000000000,2094500.000000000200,2552240.000000000000,3070550.000000000000,12823220.000000000000
FS( 62 ),2499500.000000000000,2700410.000000000000,2111150.000000000000,2560400.000000000000,2998400.000000000000,12869860.000000000000
FS( 63 ),2532060.000000000000,2712620.000000000000,2091350.000000000200,2471000.000000000000,3006200.000000000000,12813230.000000000000
FS( 64 ),2592000.000000000000,2813630.000000000000,2104850.000000000000,2637560.000000000000,3166099.999999999500,13314140.000000000000
FS( 65 ),2637880.000000000000,2775890.000000000000,2091350.000000000200,2596880.000000000000,3119300.000000000000,13221300.000000000000
FS( 66 ),2637880.000000000000,2761460.000000000000,2124650.000000000000,2621240.000000000000,3162200.000000000000,13307430.000000000000
FS( 67 ),2624560.000000000000,2752580.000000000000,2104850.000000000000,2714719.999999999500,3207050.000000000000,13403760.000000000000
FS( 68 ),2614940.000000000000,2788100.000000000000,2074700.000000000000,2661920.000000000000,3279200.000000000000,13418860.000000000000
FS( 69 ),2637880.000000000000,2881340.000000000000,2091350.000000000200,2710640.000000000000,3398150.000000000000,13719360.000000000000
FS( 70 ),2596440.000000000000,2712620.000000000000,2048150.000000000000,2613199.999999999500,3173900.000000000500,13144310.000000000000
FS( 71 ),2629000.000000000000,2752580.000000000000,2058050.000000000500,2682199.999999999500,3115400.000000000500,13237230.000000000000
FS( 72 ),2656380.000000000000,2788100.000000000000,2054900.000000000200,2670080.000000000000,3238250.000000000000,13407710.000000000000
FS( 73 ),2619380.000000000000,2811410.000000000000,2027900.000000000200,2629400.000000000000,3333799.999999999500,13421890.000000000000
FS( 74 ),2637880.000000000000,2770340.000000000000,2027900.000000000200,2613199.999999999500,3318200.000000000000,13367520.000000000000
FS( 75 ),2596440.000000000000,2764789.999999999100,2001350.000000000200,2645600.000000000000,3345500.000000000000,13353680.000000000000
FS( 76 ),2536500.000000000000,2616050.000000000000,1968050.000000000500,2670080.000000000000,3142700.000000000500,12933380.000000000000
FS( 77 ),2499500.000000000000,2613830.000000000000,1971200.000000000000,2751199.999999999500,3086150.000000000500,12921880.000000000000
FS( 78 ),2522440.000000000000,2619380.000000000000,2061200.000000000000,2702480.000000000000,3134900.000000000000,13040400.000000000000
FS( 79 ),2698560.000000000000,2799200.000000000000,2117900.000000000000,2885240.000000000000,3349400.000000000000,13850300.000000000000
FS( 80 ),2882819.999999999500,2933510.000000000000,2111150.000000000000,3080120.000000000000,3581450.000000000500,14589050.000000000000
FS( 81 ),2925000.000000000000,2874680.000000000000,2074700.000000000000,3287239.999999999500,3538550.000000000000,14700170.000000000000
FS( 82 ),3007880.000000000000,3072260.000000000000,2094500.000000000200,3376520.000000000000,3782300.000000000000,15333460.000000000000
FS( 83 ),2984940.000000000000,3003440.000000000000,2108000.000000000000,3323839.999999999500,3749150.000000000500,15169370.000000000000
FS( 84 ),2980500.000000000000,3107780.000000000000,2077850.000000000200,3335959.999999999500,3749150.000000000500,15251240.000000000000
FS( 85 ),2962000.000000000000,3020090.000000000000,2064800.000000000500,3340040.000000000500,3694550.000000000000,15081480.000000000000
FS( 86 ),2915380.000000000000,2845820.000000000000,2044550.000000000200,3177560.000000000000,3437150.000000000000,14420460.000000000000
FS( 87 ),2873940.000000000000,2849150.000000000000,2051300.000000000200,3181640.000000000500,3429350.000000000000,14385380.000000000000
FS( 88 ),2832500.000000000000,2858030.000000000000,2031500.000000000200,3181640.000000000500,3470300.000000000500,14373970.000000000000
FS( 89 ),2901319.999999999500,3055610.000000000000,2038250.000000000200,3197959.999999999500,3520999.999999999500,14714140.000000000000
FS( 90 ),2882819.999999999500,3078920.000000000000,2018000.000000000500,3275000.000000000000,3645800.000000000000,14900540.000000000000
FS( 91 ),2845819.999999999500,3066710.000000000000,2058050.000000000500,3311600.000000000000,3829100.000000000000,15111280.000000000000
FS( 92 ),2814000.000000000000,3078920.000000000000,2054900.000000000200,3360320.000000000000,4076750.000000000000,15384890.000000000000
FS( 93 ),2841380.000000000000,3118880.000000000000,2038250.000000000200,3360320.000000000000,3989000.000000000000,15347830.000000000000
FS( 94 ),2822880.000000000000,3095570.000000000000,2038250.000000000200,3470000.000000000000,4012400.000000000000,15439100.000000000000
FS( 95 ),2832500.000000000000,3032300.000000000000,2051300.000000000200,3344120.000000000000,3924650.000000000000,15184870.000000000000
FS( 96 ),2975319.999999999500,3025640.000000000000,2077850.000000000200,3295400.000000000000,3877850.000000000000,15252060.000000000000
FS( 97 ),2915380.000000000000,3107780.000000000000,2084600.000000000200,3335959.999999999500,4076750.000000000000,15520470.000000000000
FS( 98 ),2947940.000000000000,3206570.000000000000,2114750.000000000000,3392839.999999999500,4357549.999999999100,16019650.000000000000
FS( 99 ),2901319.999999999500,3107780.000000000000,2121500.000000000000,3392839.999999999500,4357549.999999999100,15880990.000000000000
FS( 100 ),2901319.999999999500,3078920.000000000000,2128250.000000000000,3401000.000000000000,4316600.000000000900,15826090.000000000000
FS( 101 ),2804380.000000000000,3003440.000000000000,2144900.000000000000,3344120.000000000000,4125500.000000000000,15422340.000000000000
FS( 102 ),2791060.000000000000,3008990.000000000000,2161550.000000000000,3392839.999999999500,3985100.000000000500,15339540.000000000000
FS( 103 ),2845819.999999999500,2991230.000000000000,2148050.000000000000,3392839.999999999500,3996800.000000000000,15374740.000000000000
FS( 104 ),2777000.000000000000,2883559.999999999100,2117900.000000000000,3311600.000000000000,3936350.000000000500,15026410.000000000000
FS( 105 ),2772560.000000000000,2770340.000000000000,2121500.000000000000,3189799.999999999500,3782300.000000000000,14636500.000000000000
FS( 106 ),2777000.000000000000,2729270.000000000000,2117900.000000000000,3246680.000000000000,3916850.000000000000,14787700.000000000000
FS( 107 ),2832500.000000000000,2915750.000000000000,2134550.000000000000,3246680.000000000000,3969500.000000000000,15098980.000000000000
FS( 108 ),2777000.000000000000,2915750.000000000000,2161550.000000000000,3173600.000000000000,3737449.999999999500,14765350.000000000000
FS( 109 ),2777000.000000000000,2858030.000000000000,2184500.000000000000,3080120.000000000000,3996800.000000000000,14896450.000000000000
FS( 110 ),2767380.000000000000,2921300.000000000000,2191250.000000000000,2938040.000000000500,4100150.000000000900,14918120.000000000000
FS( 111 ),2772560.000000000000,2921300.000000000000,2138150.000000000000,2954240.000000000000,4347800.000000000000,15134050.000000000000
FS( 112 ),2754060.000000000000,2840270.000000000000,2148050.000000000000,3076040.000000000500,4277600.000000000900,15096020.000000000000
FS( 113 ),2791060.000000000000,2926850.000000000000,2161550.000000000000,3165440.000000000000,4236650.000000000000,15281550.000000000000
FS( 114 ),2758500.000000000000,3032300.000000000000,2184500.000000000000,3181640.000000000500,4396550.000000000000,15553490.000000000000
FS( 115 ),2637880.000000000000,3025640.000000000000,2184500.000000000000,3132920.000000000000,4347800.000000000000,15328740.000000000000
FS( 116 ),2703000.000000000000,3084470.000000000000,2194850.000000000000,3226280.000000000000,4260049.999999999100,15468650.000000000000
FS( 117 ),2647500.000000000000,3125539.999999999100,2198000.000000000000,3266959.999999999500,4236650.000000000000,15474649.999999998000
FS( 118 ),2680060.000000000000,3159950.000000000000,2188100.000000000000,3254719.999999999500,4316600.000000000900,15599430.000000000000
FS( 119 ),2656380.000000000000,3107780.000000000000,2184500.000000000000,3177560.000000000000,4316600.000000000900,15442820.000000000000
FS( 120 ),2707440.000000000000,3118880.000000000000,2201600.000000000000,3271040.000000000500,4357549.999999999100,15656510.000000000000
