代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12604930.000000000000
真實報酬,2604930.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,19279.548946339644
風險,130242.394451934580
起點值,0.148028213298
找到最佳解世代,2043
找到最佳解實驗#,1
找到最佳解次數,38

投資組合檔數,7
1326(5)[6],2317(16)[4],2324(17)[9],2454(27)[2],2474(28)[29],2882(33)[5],3008(41)[27],
FS( 50 ),1659451.000000000200,1660891.000000000000,1828190.999999999800,1570771.000000000000,1362970.999999999800,1542781.000000000000,1467741.000000000000,11092800.000000000000
FS( 51 ),1669771.000000000200,1660891.000000000000,1806990.999999999800,1566521.000000000000,1371970.999999999800,1537611.000000000000,1467741.000000000000,11081500.000000000000
FS( 52 ),1680091.000000000200,1639451.000000000000,1862111.000000000000,1570771.000000000000,1376371.000000000000,1539491.000000000000,1406371.000000000000,11074660.000000000000
FS( 53 ),1676011.000000000200,1613851.000000000000,1862111.000000000000,1587671.000000000000,1394371.000000000000,1551710.999999999800,1403541.000000000000,11089270.000000000000
FS( 54 ),1628491.000000000200,1618011.000000000000,1806990.999999999800,1572871.000000000200,1376371.000000000000,1535731.000000000000,1401651.000000000000,10940120.000000000000
FS( 55 ),1642891.000000000200,1613851.000000000000,1764591.000000000200,1553871.000000000000,1353971.000000000000,1514581.000000000000,1396931.000000000000,10840690.000000000000
FS( 56 ),1684171.000000000500,1639451.000000000000,1790031.000000000000,1570771.000000000000,1380871.000000000200,1535731.000000000000,1458301.000000000000,11059330.000000000000
FS( 57 ),1669771.000000000200,1637211.000000000000,1806990.999999999800,1579221.000000000000,1394371.000000000000,1532441.000000000200,1448861.000000000000,11068870.000000000000
FS( 58 ),1634731.000000000500,1637211.000000000000,1840911.000000000000,1570771.000000000000,1443771.000000000000,1512700.999999999800,1444141.000000000000,11084240.000000000000
FS( 59 ),1659451.000000000200,1643611.000000000000,1806990.999999999800,1574970.999999999800,1475271.000000000000,1532441.000000000200,1453581.000000000000,11146320.000000000000
FS( 60 ),1655371.000000000200,1658651.000000000000,1760351.000000000200,1568621.000000000000,1497671.000000000200,1532441.000000000200,1467741.000000000000,11140850.000000000000
FS( 61 ),1661611.000000000000,1656411.000000000000,1777311.000000000200,1577071.000000000000,1493171.000000000000,1535731.000000000000,1472461.000000000000,11173770.000000000000
FS( 62 ),1634731.000000000500,1635291.000000000000,1768831.000000000000,1579221.000000000000,1457270.999999999800,1510821.000000000000,1446971.000000000000,11033140.000000000000
FS( 63 ),1657291.000000000500,1645851.000000000000,1790031.000000000000,1572871.000000000200,1452771.000000000000,1528681.000000000200,1452631.000000000000,11100130.000000000000
FS( 64 ),1651291.000000000500,1637211.000000000000,1832431.000000000000,1551771.000000000000,1457270.999999999800,1510821.000000000000,1453581.000000000000,11094380.000000000000
FS( 65 ),1680091.000000000200,1628891.000000000000,1896031.000000000000,1551771.000000000000,1515671.000000000000,1521631.000000000000,1454521.000000000000,11248610.000000000000
FS( 66 ),1729291.000000000500,1618011.000000000000,2017931.000000000000,1562321.000000000000,1488671.000000000200,1517871.000000000000,1448861.000000000000,11382960.000000000000
FS( 67 ),1749931.000000000200,1639451.000000000000,2000971.000000000000,1596071.000000000000,1538071.000000000000,1569571.000000000000,1477181.000000000000,11571250.000000000000
FS( 68 ),1762411.000000000200,1637211.000000000000,1938431.000000000000,1610871.000000000000,1542571.000000000000,1560641.000000000200,1486621.000000000000,11538760.000000000000
FS( 69 ),1721131.000000000000,1622171.000000000000,1946911.000000000000,1583420.999999999800,1475271.000000000000,1585551.000000000200,1458301.000000000000,11392760.000000000000
FS( 70 ),1739611.000000000000,1635291.000000000000,1938431.000000000000,1606671.000000000000,1488671.000000000200,1615631.000000000000,1458301.000000000000,11482610.000000000000
FS( 71 ),1717051.000000000200,1624411.000000000000,1984011.000000000000,1621421.000000000000,1506671.000000000000,1654641.000000000200,1453581.000000000000,11561790.000000000000
FS( 72 ),1725211.000000000200,1626651.000000000000,1975531.000000000000,1631971.000000000000,1542571.000000000000,1636781.000000000000,1453581.000000000000,11592300.000000000000
FS( 73 ),1694491.000000000200,1596571.000000000000,1870591.000000000200,1631971.000000000000,1506671.000000000000,1645710.999999999800,1429981.000000000000,11375990.000000000000
FS( 74 ),1708891.000000000200,1592411.000000000000,1934190.999999999800,1672121.000000000000,1506671.000000000000,1649471.000000000000,1451691.000000000000,11515450.000000000000
FS( 75 ),1717051.000000000200,1586011.000000000000,1900270.999999999800,1653121.000000000200,1497671.000000000200,1654641.000000000200,1420531.000000000000,11429300.000000000000
FS( 76 ),1748011.000000000200,1590171.000000000000,1934190.999999999800,1672121.000000000000,1524671.000000000000,1636781.000000000000,1428091.000000000000,11534040.000000000000
FS( 77 ),1745851.000000000200,1618011.000000000000,1934190.999999999800,1676321.000000000200,1533571.000000000000,1645710.999999999800,1432811.000000000000,11586470.000000000000
FS( 78 ),1758091.000000000200,1620251.000000000000,1951151.000000000000,1661571.000000000200,1569571.000000000000,1652761.000000000000,1447911.000000000000,11661310.000000000000
FS( 79 ),1756171.000000000500,1628891.000000000000,1951151.000000000000,1661571.000000000200,1582970.999999999800,1656521.000000000000,1446021.000000000000,11683300.000000000000
FS( 80 ),1741771.000000000200,1624411.000000000000,1951151.000000000000,1680571.000000000000,1565071.000000000000,1634901.000000000000,1441301.000000000000,11639180.000000000000
FS( 81 ),1752091.000000000200,1635291.000000000000,1934190.999999999800,1672121.000000000000,1614470.999999999800,1643831.000000000000,1463021.000000000000,11715020.000000000000
FS( 82 ),1774651.000000000200,1622171.000000000000,1954331.000000000000,1648871.000000000000,1569571.000000000000,1633491.000000000000,1448861.000000000000,11651950.000000000000
FS( 83 ),1774651.000000000200,1618011.000000000000,1962811.000000000200,1659421.000000000000,1578471.000000000000,1661691.000000000200,1448861.000000000000,11703920.000000000000
FS( 84 ),1778731.000000000500,1596571.000000000000,1958571.000000000000,1676321.000000000200,1578471.000000000000,1664981.000000000000,1463021.000000000000,11716670.000000000000
FS( 85 ),1778731.000000000500,1618011.000000000000,1979770.999999999800,1676321.000000000200,1596471.000000000000,1664981.000000000000,1458301.000000000000,11772590.000000000000
FS( 86 ),1780891.000000000200,1607451.000000000000,1951151.000000000000,1705871.000000000000,1587471.000000000000,1695531.000000000000,1458301.000000000000,11786670.000000000000
FS( 87 ),1758091.000000000200,1605211.000000000000,1815471.000000000000,1716470.999999999800,1596471.000000000000,1678611.000000000000,1455461.000000000000,11625790.000000000000
FS( 88 ),1721131.000000000000,1596571.000000000000,1823950.999999999800,1834670.999999999800,1672871.000000000000,1669210.999999999800,1452631.000000000000,11771040.000000000000
FS( 89 ),1700491.000000000200,1587931.000000000000,1811230.999999999800,1824121.000000000200,1654871.000000000200,1640540.999999999800,1463021.000000000000,11682210.000000000000
FS( 90 ),1700491.000000000200,1605211.000000000000,1823950.999999999800,1832571.000000000200,1663871.000000000000,1664981.000000000000,1450741.000000000000,11741820.000000000000
FS( 91 ),1702651.000000000200,1607451.000000000000,1764591.000000000200,1822021.000000000000,1677270.999999999800,1657460.999999999800,1463021.000000000000,11694470.000000000000
FS( 92 ),1684171.000000000500,1594331.000000000000,1781551.000000000000,1815671.000000000000,1641371.000000000000,1646181.000000000200,1463021.000000000000,11626300.000000000000
FS( 93 ),1700491.000000000200,1615771.000000000000,1727490.999999999800,1807221.000000000000,1668371.000000000200,1651821.000000000000,1463021.000000000000,11634190.000000000000
FS( 94 ),1719211.000000000200,1607451.000000000000,1811230.999999999800,1760771.000000000000,1677270.999999999800,1657460.999999999800,1456411.000000000000,11689810.000000000000
FS( 95 ),1682011.000000000200,1605211.000000000000,1773071.000000000000,1750220.999999999800,1659371.000000000000,1646181.000000000200,1451691.000000000000,11567760.000000000000
FS( 96 ),1682011.000000000200,1626651.000000000000,1840911.000000000000,1741771.000000000000,1650371.000000000000,1648061.000000000000,1454521.000000000000,11644300.000000000000
FS( 97 ),1729291.000000000500,1624411.000000000000,1866351.000000000200,1741771.000000000000,1645871.000000000200,1666861.000000000000,1452631.000000000000,11727190.000000002000
FS( 98 ),1758091.000000000200,1630811.000000000000,1866351.000000000200,1756571.000000000200,1663871.000000000000,1710571.000000000000,1463021.000000000000,11849290.000000000000
FS( 99 ),1739611.000000000000,1635291.000000000000,1938431.000000000000,1830471.000000000000,1668371.000000000200,1716210.999999999800,1519661.000000000000,12048050.000000000000
FS( 100 ),1712971.000000000200,1635291.000000000000,1912990.999999999800,1777671.000000000000,1654871.000000000200,1716210.999999999800,1510221.000000000000,11920230.000000000000
FS( 101 ),1700491.000000000200,1618011.000000000000,1900270.999999999800,1760771.000000000000,1609971.000000000000,1704931.000000000200,1463021.000000000000,11757470.000000000000
FS( 102 ),1721131.000000000000,1609371.000000000000,1883311.000000000200,1798771.000000000000,1605470.999999999800,1736891.000000000200,1463021.000000000000,11817970.000000000000
FS( 103 ),1714891.000000000200,1620251.000000000000,1891791.000000000000,1815671.000000000000,1618971.000000000000,1774960.999999999800,1481901.000000000000,11918440.000000000000
FS( 104 ),1725211.000000000200,1628891.000000000000,1883311.000000000200,1830471.000000000000,1618971.000000000000,1765561.000000000000,1500781.000000000000,11953200.000000000000
FS( 105 ),1741771.000000000200,1626651.000000000000,1904511.000000000000,1817821.000000000200,1614470.999999999800,1774960.999999999800,1496061.000000000000,11976250.000000000000
FS( 106 ),1754011.000000000200,1637211.000000000000,1904511.000000000000,1845220.999999999800,1636871.000000000000,1782481.000000000000,1491341.000000000000,12051650.000000000000
FS( 107 ),1749931.000000000200,1682331.000000000000,1896031.000000000000,1849471.000000000000,1668371.000000000200,1778721.000000000000,1510221.000000000000,12135080.000000000000
FS( 108 ),1752091.000000000200,1686491.000000000000,1896031.000000000000,1824121.000000000200,1672871.000000000000,1773081.000000000000,1510221.000000000000,12114910.000000000000
FS( 109 ),1731451.000000000200,1684251.000000000000,1883311.000000000200,1843121.000000000200,1672871.000000000000,1759921.000000000000,1524381.000000000000,12099310.000000000000
FS( 110 ),1748011.000000000200,1703771.000000000000,1904511.000000000000,1845220.999999999800,1677270.999999999800,1786241.000000000000,1529101.000000000000,12194130.000000000000
FS( 111 ),1741771.000000000200,1690651.000000000000,1883311.000000000200,1826220.999999999800,1681771.000000000000,1778721.000000000000,1533821.000000000000,12136270.000000000000
FS( 112 ),1754011.000000000200,1692891.000000000000,1900270.999999999800,1824121.000000000200,1785071.000000000000,1759921.000000000000,1581021.000000000000,12297310.000000000000
FS( 113 ),1786891.000000000200,1716571.000000000000,1896031.000000000000,1815671.000000000000,1780571.000000000000,1774960.999999999800,1557421.000000000000,12328120.000000000000
FS( 114 ),1797211.000000000200,1722971.000000000000,1908751.000000000000,1822021.000000000000,1821071.000000000000,1767441.000000000200,1590461.000000000000,12429930.000000000000
FS( 115 ),1795291.000000000500,1686491.000000000000,1908751.000000000000,1824121.000000000200,1821071.000000000000,1782481.000000000000,1618791.000000000000,12437000.000000000000
FS( 116 ),1762411.000000000200,1692891.000000000000,1900270.999999999800,1786121.000000000000,1776071.000000000000,1754281.000000000000,1595191.000000000000,12267240.000000000000
FS( 117 ),1780891.000000000200,1692891.000000000000,1798511.000000000000,1769221.000000000000,1749171.000000000000,1771200.999999999800,1576301.000000000000,12138190.000000000000
FS( 118 ),1741771.000000000200,1673691.000000000000,1823950.999999999800,1769221.000000000000,1731171.000000000200,1748641.000000000200,1562141.000000000000,12050590.000000000000
FS( 119 ),1741771.000000000200,1684251.000000000000,1832431.000000000000,1796671.000000000000,1749171.000000000000,1759921.000000000000,1599911.000000000000,12164130.000000000000
FS( 120 ),1752091.000000000200,1701531.000000000000,1874831.000000000000,1773471.000000000000,1803071.000000000000,1754281.000000000000,1614071.000000000000,12273350.000000000000
FS( 121 ),1782811.000000000200,1710171.000000000000,1879071.000000000000,1819920.999999999800,1789571.000000000000,1780601.000000000200,1595191.000000000000,12357340.000000000000
FS( 122 ),1749931.000000000200,1703771.000000000000,1883311.000000000200,1834670.999999999800,1722270.999999999800,1778721.000000000000,1637671.000000000000,12310350.000000000000
FS( 123 ),1772491.000000000200,1703771.000000000000,1883311.000000000200,1830471.000000000000,1771671.000000000000,1797521.000000000000,1656551.000000000000,12415790.000000000000
FS( 124 ),1758091.000000000200,1705691.000000000000,1874831.000000000000,1813571.000000000000,1771671.000000000000,1797521.000000000000,1651831.000000000000,12373210.000000000000
FS( 125 ),1772491.000000000200,1703771.000000000000,1874831.000000000000,1824121.000000000200,1722270.999999999800,1803161.000000000000,1642391.000000000000,12343040.000000000000
FS( 126 ),1756171.000000000500,1710171.000000000000,1883311.000000000200,1817821.000000000200,1735671.000000000000,1797521.000000000000,1647111.000000000000,12347780.000000000000
FS( 127 ),1758091.000000000200,1722971.000000000000,1908751.000000000000,1849471.000000000000,1762671.000000000200,1805040.999999999800,1647111.000000000000,12454110.000000000000
FS( 128 ),1780891.000000000200,1731611.000000000000,1929950.999999999800,1885371.000000000200,1807571.000000000000,1852511.000000000000,1675431.000000000000,12663340.000000000000
FS( 129 ),1762411.000000000200,1727131.000000000000,1938431.000000000000,1881121.000000000000,1789571.000000000000,1844991.000000000000,1661271.000000000000,12604930.000000000000
