Y2Y
1,5,2324(15)[2] 2412(25)[15] 2454(26)[4] 3045(41)[13] 9904(48)[8] ,起點值,0.0847705349,預期報酬,36684.9116588649,風險,432755.4582671716,最佳解實驗#,2,最佳解世代數,2351,最佳解出現次數,19,最佳解平均,0.0836481889,最佳解標準差,0.0009911268,每次實驗找到最佳解平均世代數,1604.0000000000
2,4,1326(5)[6] 2912(39)[1] 8046(47)[25] 9999(49)[23] ,起點值,0.0410355247,預期報酬,11268.4824009840,風險,274603.1028331657,最佳解實驗#,1,最佳解世代數,1298,最佳解出現次數,50,最佳解平均,0.0410355247,最佳解標準差,0.0000000000,每次實驗找到最佳解平均世代數,1501.0000000000
3,3,2105(9)[4] 2412(24)[1] 4904(45)[3] ,起點值,0.0328745974,預期報酬,11833.7812617490,風險,359967.3361201692,最佳解實驗#,3,最佳解世代數,1492,最佳解出現次數,27,最佳解平均,0.0327522103,最佳解標準差,0.0002662986,每次實驗找到最佳解平均世代數,1472.0000000000
4,5,1102(1)[4] 1216(2)[8] 2330(20)[7] 2357(24)[5] 4904(46)[3] ,起點值,0.0550900060,預期報酬,14882.4734002911,風險,270148.3352708211,最佳解實驗#,1,最佳解世代數,1584,最佳解出現次數,47,最佳解平均,0.0549601268,最佳解標準差,0.0007188386,每次實驗找到最佳解平均世代數,1567.0000000000
5,7,1326(5)[29] 2301(12)[12] 2474(28)[24] 2882(33)[1] 2912(40)[4] 3008(41)[16] 9999(49)[33] ,起點值,0.0765975832,預期報酬,11349.3138368611,風險,148168.0407712361,最佳解實驗#,1,最佳解世代數,2312,最佳解出現次數,25,最佳解平均,0.0757244755,最佳解標準差,0.0012057551,每次實驗找到最佳解平均世代數,1651.0000000000
6,8,1101(0)[26] 2207(10)[22] 2311(15)[6] 2317(16)[7] 2330(19)[2] 2354(20)[15] 4938(46)[1] 9999(50)[37] ,起點值,0.0516762619,預期報酬,13332.9097750123,風險,258008.4022990719,最佳解實驗#,7,最佳解世代數,1729,最佳解出現次數,17,最佳解平均,0.0516218737,最佳解標準差,0.0000653456,每次實驗找到最佳解平均世代數,1655.0000000000
7,3,2412(24)[1] 2884(33)[3] 9999(49)[22] ,起點值,0.0345464674,預期報酬,4017.9686612930,風險,116306.2091588885,最佳解實驗#,5,最佳解世代數,1555,最佳解出現次數,6,最佳解平均,0.0343205337,最佳解標準差,0.0000834316,每次實驗找到最佳解平均世代數,1523.0000000000
8,8,1326(5)[2] 2301(12)[5] 2408(23)[47] 2892(39)[1] 3008(41)[9] 4904(44)[16] 6505(47)[3] 9999(49)[40] ,起點值,0.0732252220,預期報酬,11124.0584392260,風險,151915.6670653915,最佳解實驗#,1,最佳解世代數,1554,最佳解出現次數,25,最佳解平均,0.0721032799,最佳解標準差,0.0011546373,每次實驗找到最佳解平均世代數,1748.0000000000,8,**有買不起的股票,8,**有趨勢值為負的股票,2408 
平均檔數,5.37500000000000000000,,平均趨勢值,0.05622702467695482600,平均預期報酬,14311.73742928515800000000,平均風險,251484.06897323948000000000,平均最佳解世代數,1734.37500000000000000000
Y2H
1,5,2324(15)[2] 2412(25)[15] 2454(26)[4] 3045(41)[13] 9904(48)[8] ,起點值,0.0847705349,預期報酬,36684.9116588649,風險,432755.4582671716,最佳解實驗#,2,最佳解世代數,2351,最佳解出現次數,19,最佳解平均,0.0836481889,最佳解標準差,0.0009911268,每次實驗找到最佳解平均世代數,1604.0000000000
2,7,1326(5)[1] 2498(27)[50] 2912(40)[22] 3045(41)[9] 4904(44)[11] 8046(47)[2] 9999(49)[40] ,起點值,0.0454742016,預期報酬,10115.3221541381,風險,222440.8959137572,最佳解實驗#,1,最佳解世代數,1785,最佳解出現次數,50,最佳解平均,0.0454742016,最佳解標準差,0.0000000000,每次實驗找到最佳解平均世代數,1494.0000000000,2,**有趨勢值為負的股票,2498 
3,4,1326(5)[6] 2912(39)[1] 8046(47)[25] 9999(49)[23] ,起點值,0.0410355247,預期報酬,11268.4824009840,風險,274603.1028331657,最佳解實驗#,1,最佳解世代數,1357,最佳解出現次數,50,最佳解平均,0.0410355247,最佳解標準差,0.0000000000,每次實驗找到最佳解平均世代數,1461.0000000000
4,5,1326(5)[3] 2412(24)[8] 2891(37)[5] 3045(40)[12] 9999(49)[43] ,起點值,0.0774588261,預期報酬,15880.7041166671,風險,205021.2339858347,最佳解實驗#,1,最佳解世代數,2302,最佳解出現次數,45,最佳解平均,0.0770413620,最佳解標準差,0.0015536790,每次實驗找到最佳解平均世代數,1805.0000000000
5,3,2105(9)[4] 2412(24)[1] 4904(45)[3] ,起點值,0.0328745974,預期報酬,11833.7812617490,風險,359967.3361201692,最佳解實驗#,1,最佳解世代數,2049,最佳解出現次數,24,最佳解平均,0.0327096876,最佳解標準差,0.0003155860,每次實驗找到最佳解平均世代數,1495.0000000000
6,3,2347(18)[7] 4904(45)[1] 9999(49)[12] ,起點值,0.0378414591,預期報酬,7636.4212029678,風險,201800.3898984956,最佳解實驗#,9,最佳解世代數,1449,最佳解出現次數,1,最佳解平均,0.0375774961,最佳解標準差,0.0000377090,每次實驗找到最佳解平均世代數,1509.0000000000
7,5,1102(1)[4] 1216(2)[8] 2330(20)[7] 2357(24)[5] 4904(46)[3] ,起點值,0.0550900060,預期報酬,14882.4734002911,風險,270148.3352708211,最佳解實驗#,1,最佳解世代數,2045,最佳解出現次數,48,最佳解平均,0.0548926444,最佳解標準差,0.0009672279,每次實驗找到最佳解平均世代數,1584.0000000000
8,8,1101(0)[18] 1216(2)[1] 2301(13)[12] 2412(27)[10] 2881(33)[3] 3008(42)[14] 3045(43)[23] 9999(50)[39] ,起點值,0.0697871173,預期報酬,11663.3919506246,風險,167128.1520705077,最佳解實驗#,1,最佳解世代數,1472,最佳解出現次數,20,最佳解平均,0.0697576516,最佳解標準差,0.0000240586,每次實驗找到最佳解平均世代數,1555.0000000000
9,7,1326(5)[29] 2301(12)[12] 2474(28)[24] 2882(33)[1] 2912(40)[4] 3008(41)[16] 9999(49)[33] ,起點值,0.0765975832,預期報酬,11349.3138368611,風險,148168.0407712361,最佳解實驗#,3,最佳解世代數,1501,最佳解出現次數,22,最佳解平均,0.0758287259,最佳解標準差,0.0007336259,每次實驗找到最佳解平均世代數,1800.0000000000
10,7,1101(0)[6] 2002(8)[22] 2317(16)[1] 2382(24)[3] 2454(27)[2] 2474(28)[9] 2892(39)[10] ,起點值,0.1227936967,預期報酬,15571.3911552511,風險,126809.3686411114,最佳解實驗#,3,最佳解世代數,1695,最佳解出現次數,8,最佳解平均,0.1162846897,最佳解標準差,0.0039638760,每次實驗找到最佳解平均世代數,1950.0000000000
11,8,1101(0)[26] 2207(10)[22] 2311(15)[6] 2317(16)[7] 2330(19)[2] 2354(20)[15] 4938(46)[1] 9999(50)[37] ,起點值,0.0516762619,預期報酬,13332.9097750123,風險,258008.4022990719,最佳解實驗#,5,最佳解世代數,2021,最佳解出現次數,21,最佳解平均,0.0516161893,最佳解標準差,0.0000760683,每次實驗找到最佳解平均世代數,1592.0000000000
12,6,2002(7)[21] 2354(20)[5] 2881(30)[2] 2892(39)[11] 3045(42)[3] 4938(46)[1] ,起點值,0.0668337242,預期報酬,13708.9350882735,風險,205120.0236931935,最佳解實驗#,3,最佳解世代數,1971,最佳解出現次數,48,最佳解平均,0.0667803002,最佳解標準差,0.0002617231,每次實驗找到最佳解平均世代數,1533.0000000000
13,3,2412(24)[1] 2884(33)[3] 9999(49)[22] ,起點值,0.0345464674,預期報酬,4017.9686612930,風險,116306.2091588885,最佳解實驗#,3,最佳解世代數,1440,最佳解出現次數,4,最佳解平均,0.0343102639,最佳解標準差,0.0000696526,每次實驗找到最佳解平均世代數,1555.0000000000
14,1,2412(24)[1] ,起點值,0.0396727493,預期報酬,8202.5457300799,風險,206755.1627306178,最佳解實驗#,1,最佳解世代數,2397,最佳解出現次數,37,最佳解平均,0.0378786278,最佳解標準差,0.0033566164,每次實驗找到最佳解平均世代數,2015.0000000000
15,8,1326(5)[2] 2301(12)[5] 2408(23)[47] 2892(39)[1] 3008(41)[9] 4904(44)[16] 6505(47)[3] 9999(49)[40] ,起點值,0.0732252220,預期報酬,11124.0584392260,風險,151915.6670653915,最佳解實驗#,1,最佳解世代數,1982,最佳解出現次數,24,最佳解平均,0.0721257058,最佳解標準差,0.0010862423,每次實驗找到最佳解平均世代數,1648.0000000000,15,**有買不起的股票,15,**有趨勢值為負的股票,2408 
