代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11091179.437500000000
真實報酬,1091179.437500000000

夏普值報酬,0.100417943750
夏普值風險,0.036578053820
夏普值,2.745305812190

預期報酬,19035.580002806350
風險,119577.590147063940
起點值,0.159190195917
找到最佳解世代,4375
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1301(3),1303(4),1326(5),2408(23),2886(35),3008(41),
FS( 9 ),1688420.518500000200,1699268.339000000200,1704069.945000000300,1650597.598750000100,1633862.340000000100,1666666.000000000000,10042888.741250001000
FS( 10 ),1694553.260500000100,1691463.031000000000,1704069.945000000300,1654878.571249999800,1630676.500000000200,1666666.000000000000,10042311.307750002000
FS( 11 ),1705066.532499999700,1712370.105999999900,1728361.974999999900,1657019.057500000100,1645809.240000000200,1666666.000000000000,10115296.910999998000
FS( 12 ),1740329.798999999900,1720175.414000000100,1784711.520000000000,1679708.211750000200,1648995.080000000100,1666666.000000000000,10240590.024750000000
FS( 13 ),1798809.874499999900,1749166.558000000000,1803428.329999999800,1698544.490749999900,1648995.080000000100,1666666.000000000000,10365614.333250001000
FS( 14 ),1792458.106000000100,1738573.639999999900,1794069.924999999800,1694263.518250000200,1660145.520000000300,1666666.000000000000,10346180.709249999000
FS( 15 ),1779973.595499999800,1736064.791000000200,1794069.924999999800,1719521.256000000300,1645809.240000000200,1666666.000000000000,10342108.807500001000
FS( 16 ),1798809.874499999900,1746657.708999999800,1812786.734999999900,1702825.463250000300,1660145.520000000300,1666666.000000000000,10387895.301749999000
FS( 17 ),1798809.874499999900,1756971.866000000200,1831503.544999999900,1731936.076250000200,1648995.080000000100,1666666.000000000000,10434886.441750001000
FS( 18 ),1796619.609500000000,1756971.866000000200,1807211.514999999700,1717380.769749999700,1637844.640000000100,1666666.000000000000,10382698.400249999000
FS( 19 ),1811294.385000000000,1762268.325000000000,1829711.510000000000,1704965.949500000100,1633862.340000000100,1666666.000000000000,10408772.509500001000
FS( 20 ),1807132.881500000100,1767564.783999999800,1820353.105000000200,1719521.256000000300,1630676.500000000200,1666666.000000000000,10411918.526500002000
FS( 21 ),1798809.874499999900,1746657.708999999800,1822145.139999999700,1708818.824750000100,1626694.200000000200,1666666.000000000000,10369795.748250000000
FS( 22 ),1790486.867500000200,1736064.791000000200,1814777.885000000000,1671574.363999999800,1622711.900000000100,1666666.000000000000,10302285.807500001000
FS( 23 ),1796619.609500000000,1722963.023999999700,1812786.734999999900,1679708.211750000200,1660145.520000000300,1666666.000000000000,10338893.100250000000
FS( 24 ),1802971.378000000000,1736064.791000000200,1822145.139999999700,1677567.725499999700,1652977.380000000100,1666666.000000000000,10358396.414500000000
FS( 25 ),1809104.119999999600,1743870.098999999700,1837277.879999999900,1679708.211750000200,1656959.679999999700,1666666.000000000000,10393589.990750000000
FS( 26 ),1825750.134000000100,1762268.325000000000,1861569.909999999900,1686129.670500000000,1701561.440000000200,1666666.000000000000,10503949.479499999000
FS( 27 ),1782163.860500000200,1733555.941999999800,1810994.699999999500,1613353.137999999800,1660145.520000000300,1666666.000000000000,10266883.160499999000
FS( 28 ),1827940.399000000000,1775370.091999999700,1863361.945000000300,1688270.156749999600,1727844.619999999900,1666666.000000000000,10549457.212749999000
FS( 29 ),1798809.874499999900,1741361.250000000000,1842853.099999999900,1648457.112499999800,1727844.619999999900,1666666.000000000000,10425995.956999999000
FS( 30 ),1800781.113000000100,1722963.023999999700,1840861.949999999500,1646744.723500000100,1754924.260000000000,1666666.000000000000,10432945.070499999000
FS( 31 ),1798809.874499999900,1736064.791000000200,1829711.510000000000,1627908.444500000200,1754924.260000000000,1666666.000000000000,10414088.880000001000
FS( 32 ),1809104.119999999600,1754463.016999999800,1859777.874999999500,1633901.806000000300,1739791.520000000300,1666666.000000000000,10463708.337999998000
FS( 33 ),1823778.895499999900,1772861.242999999800,1861569.909999999900,1638182.778499999800,1735809.220000000200,1666666.000000000000,10498872.047000000000
FS( 34 ),1813265.623500000000,1759759.475999999800,1833494.695000000300,1673714.850250000400,1713508.340000000100,1666666.000000000000,10460412.984750001000
FS( 35 ),1827940.399000000000,1751675.406999999900,1842853.099999999900,1683989.184249999900,1742977.360000000100,1666666.000000000000,10516105.450250000000
FS( 36 ),1861232.427000000400,1778157.702000000000,1876503.534999999900,1698544.490749999900,1754924.260000000000,1666666.000000000000,10636032.414750000000
FS( 37 ),1873716.937500000000,1788471.858999999700,1897211.495000000300,1744350.896500000000,1724658.780000000000,1666666.000000000000,10695079.968000000000
FS( 38 ),1871526.672500000100,1788471.858999999700,1882277.870000000300,1887763.475250000400,1750941.960000000400,1666666.000000000000,10847651.836750001000
FS( 39 ),1861232.427000000400,1783454.160999999600,1889645.124999999500,1819267.915249999800,1739791.520000000300,1666666.000000000000,10760061.148249999000
FS( 40 ),1877878.440999999900,1801573.625999999900,1897211.495000000300,1867214.807249999800,1750941.960000000400,1666666.000000000000,10861490.329250000000
FS( 41 ),1900657.197000000200,1793768.317999999700,1906569.899999999900,1867214.807249999800,1735809.220000000200,1666666.000000000000,10870689.442249998000
FS( 42 ),1919493.476000000300,1804361.235999999800,1932853.079999999800,1867214.807249999800,1716694.179999999700,1666666.000000000000,10907286.779250000000
FS( 43 ),1925626.218000000100,1841157.688000000100,1925286.710000000000,1898465.906500000300,1727844.619999999900,1666666.000000000000,10985051.142500000000
FS( 44 ),1931977.986499999900,1848962.995999999800,1910353.085000000000,1877489.141250000100,1739791.520000000300,1666666.000000000000,10975244.728750000000
FS( 45 ),1908980.203999999900,1830564.770000000000,1893428.309999999800,1871067.682500000100,1720676.479999999700,1666666.000000000000,10891387.446500000000
FS( 46 ),1908980.203999999900,1856768.303999999800,1915928.305000000200,1858652.862250000200,1754924.260000000000,1666666.000000000000,10961923.935249999000
FS( 47 ),1921464.714500000500,1856768.303999999800,1908361.934999999800,1858652.862250000200,1754924.260000000000,1666666.000000000000,10966842.075750001000
FS( 48 ),1933949.225000000100,1896352.365999999900,1914136.270000000000,1858652.862250000200,1773242.840000000100,1666666.000000000000,11043003.563250000000
FS( 49 ),1942272.231999999600,1925064.748999999600,1915928.305000000200,1900178.295500000000,1792357.880000000100,1666666.000000000000,11142471.461500000000
FS( 50 ),1942272.231999999600,1946250.585000000000,1912145.120000000300,1971242.438999999800,1792357.880000000100,1666666.000000000000,11230938.256000001000
FS( 51 ),1921464.714500000500,1943462.974999999900,1912145.120000000300,1962680.494000000200,1788375.580000000100,1666666.000000000000,11194798.883500000000
FS( 52 ),1902847.462000000100,1927852.358999999900,1908361.934999999800,1987938.231749999800,1766074.700000000200,1666666.000000000000,11159744.687750001000
FS( 53 ),1877878.440999999900,1877954.139999999900,1889645.124999999500,1991791.107000000300,1766074.700000000200,1666666.000000000000,11070013.513000000000
FS( 54 ),1890362.951500000400,1930361.207999999900,1884069.904999999800,2033744.637500000000,1792357.880000000100,1666666.000000000000,11197566.582000000000
FS( 55 ),1869555.434000000100,1946250.585000000000,1859777.874999999500,2000353.051999999900,1766074.700000000200,1666666.000000000000,11108681.646000000000
FS( 56 ),1875688.176000000200,1946250.585000000000,1874711.499999999500,2000353.051999999900,1758110.100000000600,1666666.000000000000,11121783.413000001000
FS( 57 ),1882039.944499999800,1951268.282999999800,1880286.720000000000,1989650.620749999800,1746959.660000000400,1666666.000000000000,11116875.228250001000
FS( 58 ),1842396.148000000000,1911962.981999999800,1831503.544999999900,2031604.151250000100,1735809.220000000200,1666666.000000000000,11019946.046250001000
FS( 59 ),1821588.630500000200,1891055.906999999900,1807211.514999999700,2077410.557000000000,1727844.619999999900,1666666.000000000000,10991781.229499999000
FS( 60 ),1827940.399000000000,1896352.365999999900,1825928.324999999500,2044018.971500000000,1735809.220000000200,1666666.000000000000,10996719.281499999000
FS( 61 ),1827940.399000000000,1883250.598999999700,1812786.734999999900,2012767.872249999800,1724658.780000000000,1666666.000000000000,10928074.385249998000
FS( 62 ),1871526.672500000100,1906666.522999999800,1846636.284999999900,2046159.457749999800,1735809.220000000200,1666666.000000000000,11073468.158250000000
FS( 63 ),1848747.916500000100,1906666.522999999800,1835286.730000000200,2023042.206249999800,1720676.479999999700,1666666.000000000000,11001089.855750000000
FS( 64 ),1886201.448000000100,1911962.981999999800,1865353.095000000000,2025182.692500000100,1735809.220000000200,1666666.000000000000,11091179.437500000000
