代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10244465.259999999776483
真實報酬,244465.259999999776483

夏普值報酬,0.015746526000000
夏普值風險,0.019190085190194
夏普值,0.820555294254052

二次趨勢線,1239.644272257000921 x^2 + -7210.804304411289195 x + 10000000.000000000000000
二次加權預期報酬,28325.664833622737206
風險,141582.698309606901603
二次加權趨勢值,0.200064451178077
一次趨勢線,12767.648734521313600 x + 10000000.000000000000000
一次預期報酬,12767.648734521313600
一次風險,155656.404846370132873
一次趨勢值,0.082024563956252
找到最佳解世代,3002
找到最佳解實驗#,1
找到最佳解次數,48

stock[index](rank)
投資組合檔數,1
JNJ[12](1),
Stock#,JNJ[12](1),
張數,144654,
分配資金,10000000.000000000000000,
剩餘資金,68.980000000447035,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),9975408.820000000298023,9975408.820000000298023
FS( 3 ),9981194.980000000447035,9981194.980000000447035
FS( 4 ),10020251.560000000521541,10020251.560000000521541
FS( 5 ),10075220.080000001937151,10075220.080000001937151
FS( 6 ),10044842.740000000223517,10044842.740000000223517
FS( 7 ),9895849.119999999180436,9895849.119999999180436
FS( 8 ),9868364.859999999403954,9868364.859999999403954
FS( 9 ),9832201.359999999403954,9832201.359999999403954
FS( 10 ),9832201.359999999403954,9832201.359999999403954
FS( 11 ),9923333.379999998956919,9923333.379999998956919
FS( 12 ),10060754.679999999701977,10060754.679999999701977
FS( 13 ),10270502.980000000447035,10270502.980000000447035
FS( 14 ),10490377.060000000521541,10490377.060000000521541
FS( 15 ),10394905.419999999925494,10394905.419999999925494
FS( 16 ),10383333.100000001490116,10383333.100000001490116
FS( 17 ),10254591.040000000968575,10254591.040000000968575
FS( 18 ),10232892.939999999478459,10232892.939999999478459
FS( 19 ),10290754.540000000968575,10290754.540000000968575
FS( 20 ),10256037.580000001937151,10256037.580000001937151
FS( 21 ),10244465.259999999776483,10244465.259999999776483
