代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,11296305.759999999776483
真實報酬,1296305.759999999776483

夏普值報酬,0.120930576000000
夏普值風險,0.037379135726771
夏普值,3.235242700204782

二次趨勢線,171.333595601171055 x^2 + 63504.990715675368847 x + 10000000.000000000000000
二次加權預期報酬,68188.108995440707076
風險,72224.187914102876675
二次加權趨勢值,0.944117351330245
一次趨勢線,66137.677672473888379 x + 10000000.000000000000000
一次預期報酬,66137.677672473888379
一次風險,72680.322478561662138
一次趨勢值,0.909980520408153
找到最佳解世代,2322
找到最佳解實驗#,1
找到最佳解次數,48

stock[index](rank)
投資組合檔數,1
CAT[3](1),
Stock#,CAT[3](1),
張數,82884,
分配資金,10000000.000000000000000,
剩餘資金,45.400000000372529,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10118524.120000001043081,10118524.120000001043081
FS( 3 ),10204723.480000000447035,10204723.480000000447035
FS( 4 ),10227102.160000000149012,10227102.160000000149012
FS( 5 ),10315788.039999999105930,10315788.039999999105930
FS( 6 ),10421879.560000000521541,10421879.560000000521541
FS( 7 ),10549520.919999999925494,10549520.919999999925494
FS( 8 ),10534601.800000000745058,10534601.800000000745058
FS( 9 ),10540403.679999999701977,10540403.679999999701977
FS( 10 ),10545376.720000000670552,10545376.720000000670552
FS( 11 ),10552836.279999999329448,10552836.279999999329448
FS( 12 ),10802317.120000001043081,10802317.120000001043081
FS( 13 ),10825524.640000000596046,10825524.640000000596046
FS( 14 ),11075834.320000000298023,11075834.320000000298023
FS( 15 ),11097384.160000000149012,11097384.160000000149012
FS( 16 ),11137168.480000000447035,11137168.480000000447035
FS( 17 ),11082465.040000000968575,11082465.040000000968575
FS( 18 ),11201818.000000000000000,11201818.000000000000000
FS( 19 ),11230827.400000000372529,11230827.400000000372529
FS( 20 ),11296305.759999999776483,11296305.759999999776483
