Y2Y,2 小時 5 分 23 秒
Y2H,4 小時 8 分 38 秒
Y2Q,8 小時 19 分 59 秒
H#,2小時
H2H,2小時
Q2Q,2 小時 15 分 38 秒
Whole Experiment Time,2 小時 16 分 17 秒
Q#,2 小時 15 分 44 秒
Whole Experiment Time,2 小時 15 分 47 秒
M2M,4 小時 43 分 47 秒
H2Q,6 小時 12 分 42 秒
Whole Experiment Time,6 小時 12 分 54 秒
M#,3 小時 52 分 13 秒
Whole Experiment Time,8 小時 36 分 2 秒
Q2M,9 小時 38 分 33 秒
Whole Experiment Time,9 小時 38 分 35 秒
H2M,16 小時 14 分 51 秒
Whole Experiment Time,16 小時 14 分 59 秒
Y2M,29 小時 36 分 36 秒
