Y2Y,平均檔數,3.6,,平均適應值,0.08688916,平均預期報酬,19133.53508,平均風險,248711.4803,,平均最佳解世代數,2204.8
Y2H,平均檔數,3.75,,平均適應值,0.085141034,平均預期報酬,18217.35296,平均風險,236869.8957,,平均最佳解世代數,2307.05
Y2Q,平均檔數,3.675,,平均適應值,0.085515196,平均預期報酬,18509.21045,平均風險,235018.2548,,平均最佳解世代數,2171.675
H#,平均檔數,3.5,,平均適應值,0.142037505,平均預期報酬,22984.74515,平均風險,196926.1489,,平均最佳解世代數,2286.35
H2H,平均檔數,3.7,,平均適應值,0.147189341,平均預期報酬,21187.80188,平均風險,174479.183,,平均最佳解世代數,2118.6
Q2Q,平均檔數,3.85,,平均適應值,0.265628504,平均預期報酬,23652.96672,平均風險,115451.1445,,平均最佳解世代數,2273.65
Q#,平均檔數,3.675,,平均適應值,0.260752274,平均預期報酬,24641.49724,平均風險,123181.945,,平均最佳解世代數,2110.15
M2M,平均檔數,3.833333333,,平均適應值,0.865778439,平均預期報酬,40455.63806,平均風險,66998.48976,,平均最佳解世代數,2326.2
H2Q,平均檔數,3.625,,平均適應值,0.14732703,平均預期報酬,22107.89986,平均風險,172756.229,,平均最佳解世代數,2107.125
M#,平均檔數,3.683333333,,平均適應值,0.841500087,平均預期報酬,42725.90995,平均風險,73778.20342,,平均最佳解世代數,2243.891667
Q2M,平均檔數,3.683333333,,平均適應值,0.27893145,平均預期報酬,26533.71422,平均風險,117140.2577,,平均最佳解世代數,2164.808333
H2M,平均檔數,3.683333333,,平均適應值,0.147691875,平均預期報酬,20849.8331,平均風險,163921.4727,,平均最佳解世代數,2187.666667
Y2M,平均檔數,3.708333333,,平均適應值,0.08492041,平均預期報酬,18410.5896,平均風險,236421.6919,,平均最佳解世代數,2166.175
