代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12199350.915749999000
真實報酬,2199350.915749998800

夏普值報酬,0.211235091575
夏普值風險,0.053923770827
夏普值,3.917290803933

預期報酬,16539.738125599411
風險,150833.702861335590
起點值,0.109655453734
找到最佳解世代,4028
找到最佳解實驗#,4
找到最佳解次數,11

投資組合檔數,5
2207(11),2301(12),2325(18),2912(40),3231(43),
FS( 25 ),2016531.931250000100,2148408.349999999600,1990932.602749999800,2079799.929999999700,2224707.249249999400,10460380.063249998000
FS( 26 ),2020384.806499999900,2123061.010499999900,1931437.040750000200,2073806.568500000100,2208618.757249999300,10357308.183499999000
FS( 27 ),1977823.975250000100,2123061.010499999900,1940526.640500000000,2098058.775500000000,2270961.663749999800,10410432.065500000000
FS( 28 ),1973971.100000000100,2123061.010499999900,1940526.640500000000,2098058.775500000000,2310177.362999999900,10445794.889500000000
FS( 29 ),1977823.975250000100,2195767.852749999600,1969448.094250000100,2073806.568500000100,2253867.640999999800,10470714.131749999000
FS( 30 ),1962322.872499999800,2215778.910249999700,1981843.003000000000,2061680.464999999900,2204596.634249999700,10426221.885000000000
FS( 31 ),1946821.769750000000,2218447.051249999600,1981843.003000000000,2061680.464999999900,2185491.549999999300,10394283.838999998000
FS( 32 ),1931410.268750000000,2178424.936249999300,2000848.529750000000,2055547.723000000000,2165380.934999999600,10331612.392749999000
FS( 33 ),1923614.916499999800,2173088.654250000100,2009938.129500000000,2079799.929999999700,2159347.750499999600,10345789.380749999000
FS( 34 ),1908203.415499999900,2170420.513249999800,2006632.820499999900,2067673.826499999700,2185491.549999999300,10338422.125750000000
FS( 35 ),1931410.268750000000,2285817.611500000100,2035554.274250000200,2091926.033499999900,2178452.834749999900,10523161.022750000000
FS( 36 ),1989382.601000000000,2275812.082750000100,2070260.018749999800,2098058.775500000000,2195546.857499999500,10629060.335500000000
FS( 37 ),1954617.122000000000,2285817.611500000100,2095876.163499999800,2104052.136999999600,2208618.757249999300,10648981.791250000000
FS( 38 ),1935263.144000000100,2310497.915749999700,2082654.927500000200,2091926.033499999900,2217668.533999999100,10638010.554749999000
FS( 39 ),1985529.725750000000,2373199.229249999900,2158677.034500000100,2085932.671999999800,2178452.834749999900,10781791.496250000000
FS( 40 ),1973971.100000000100,2337846.360999999600,2114055.362999999900,2079799.929999999700,2172419.650249999500,10678092.404249998000
FS( 41 ),1989382.601000000000,2347851.889749999600,2184293.179250000000,2116178.240499999800,2217668.533999999100,10855374.444499999000
FS( 42 ),2059092.762500000200,2313166.056750000500,2171071.943250000000,2116178.240499999800,2230740.433749999900,10890249.436750000000
FS( 43 ),2055239.887249999900,2297824.245999999800,2152066.416499999800,2134437.085999999700,2201580.041999999400,10841147.677749999000
FS( 44 ),2055239.887249999900,2287818.717249999800,2174377.252250000400,2116178.240499999800,2185491.549999999300,10819105.647249999000
FS( 45 ),1993325.077999999700,2317835.303499999500,2171071.943250000000,2085932.671999999800,2198563.449749999700,10766728.446500000000
FS( 46 ),2117065.094749999700,2325839.726499999900,2171071.943250000000,2037428.257999999900,2230740.433749999900,10882145.456249999000
FS( 47 ),2066798.513000000000,2333177.114249999600,2158677.034500000100,2007043.308999999900,2178452.834749999900,10744148.805500001000
FS( 48 ),2074504.263499999900,2335845.255249999900,2146282.125750000100,2037428.257999999900,2208618.757249999300,10802678.659750000000
FS( 49 ),2028090.557000000000,2387874.004749999800,2073565.327750000200,2019169.412499999900,2178452.834749999900,10687152.136750001000
FS( 50 ),2055239.887249999900,2417890.590999999500,2079349.618499999900,2031295.515999999800,2195546.857499999500,10779322.470249999000
FS( 51 ),2062945.637750000000,2393210.286749999500,2104965.763249999800,2037428.257999999900,2191524.734499999800,10790074.680250000000
FS( 52 ),2062945.637750000000,2407885.062250000000,2123971.290000000000,2085932.671999999800,2211635.349499999500,10892370.011500001000
FS( 53 ),2031943.432250000100,2395211.392499999100,2120665.980999999700,2116178.240499999800,2250851.048749999600,10914850.094999999000
FS( 54 ),2055239.887249999900,2427896.119749999600,2167766.634250000100,2104052.136999999600,2191524.734499999800,10946479.512750000000
FS( 55 ),2043591.659750000100,2423226.873000000100,2171071.943250000000,2091926.033499999900,2159347.750499999600,10889164.260000000000
FS( 56 ),2113212.219500000100,2407885.062250000000,2171071.943250000000,2116178.240499999800,2195546.857499999500,11003894.322999999000
FS( 57 ),2070651.388250000100,2387874.004749999800,2171071.943250000000,2128304.344000000000,2172419.650249999500,10930321.330499999000
FS( 58 ),2070651.388250000100,2465250.093749999500,2167766.634250000100,2140430.447499999800,2185491.549999999300,11029590.113749998000
FS( 59 ),2093858.241500000000,2547962.464749999800,2171071.943250000000,2158549.912499999600,2188508.142249999600,11159950.704249999000
FS( 60 ),2035885.909249999800,2502604.067749999900,2130581.907999999800,2128304.344000000000,2053767.021749999600,10851143.250750000000
FS( 61 ),1993325.077999999700,2497934.821000000000,2079349.618499999900,2128304.344000000000,2001479.422749999700,10700393.284250000000
FS( 62 ),2016531.931250000100,2512609.596499999500,2057865.110000000100,2158549.912499999600,2005501.545749999600,10751058.095999999000
FS( 63 ),2093858.241500000000,2567973.522249999500,2070260.018749999800,2213187.068500000500,2027623.222249999900,10972902.073249999000
FS( 64 ),2047444.534999999700,2562637.240249999800,2066954.709750000200,2316189.257999999400,2014551.322499999500,11007777.065499999000
FS( 65 ),2043591.659750000100,2552631.711499999700,2092570.854499999900,2334448.103500000200,1930086.739499999700,10953329.068750000000
FS( 66 ),2078446.740499999800,2492598.538999999900,2060344.091749999700,2346574.206999999900,1920031.431999999600,10897995.010250000000
FS( 67 ),2124860.446999999700,2532620.653999999600,2028943.656249999800,2346574.206999999900,1936119.923999999900,10969118.888250001000
FS( 68 ),2124860.446999999700,2502604.067749999900,2009938.129500000000,2298069.792999999100,1917014.839749999800,10852487.276999999000
FS( 69 ),2163568.402999999900,2517945.878499999600,2108271.072250000200,2285943.689500000300,1920031.431999999600,10995760.475250000000
FS( 70 ),2151920.175499999900,2552631.711499999700,2165287.652499999900,2273817.585999999700,1883832.324999999700,11027489.450499998000
FS( 71 ),2136419.072749999800,2567973.522249999500,2158677.034500000100,2285943.689500000300,1906959.532249999700,11055972.851249998000
FS( 72 ),2163568.402999999900,2567973.522249999500,2199993.396999999900,2346574.206999999900,1939136.516249999600,11217246.045499999000
FS( 73 ),2151920.175499999900,2607995.637249999700,2184293.179250000000,2346574.206999999900,1926064.616499999800,11216847.815499999000
FS( 74 ),2182922.381000000100,2648017.752249999900,2250399.359250000200,2322321.999999999500,1943158.639249999800,11346820.131749999000
FS( 75 ),2194481.006749999700,2628006.694749999800,2262794.268000000200,2310195.896499999800,1959247.131249999600,11354724.997250000000
FS( 76 ),2221540.735249999900,2652686.998999999800,2234699.141499999900,2310195.896499999800,1978352.215499999700,11397474.987749999000
FS( 77 ),2217687.859999999900,2602659.355250000000,2202472.378750000100,2328315.361500000100,1965280.315749999800,11316415.271250000000
FS( 78 ),2194481.006749999700,2658023.281000000000,2231393.832499999600,2413198.085999999700,1939136.516249999600,11436232.722499998000
FS( 79 ),2194481.006749999700,2697378.360749999500,2250399.359250000200,2388945.878999999700,1936119.923999999900,11467324.529749999000
FS( 80 ),2209982.109499999800,2632675.941499999700,2218998.923749999600,2407065.343999999600,1923048.024249999600,11391770.342999997000
FS( 81 ),2302809.522500000000,2622670.412749999700,2221477.905499999900,2419191.447499999800,1946175.231499999300,11512324.519749999000
FS( 82 ),2326016.375749999700,2618001.165999999700,2266099.577000000000,2394939.240500000300,1952208.416000000000,11557264.775249997000
FS( 83 ),2403432.287749999700,2562637.240249999800,2234699.141499999900,2455569.757999999400,1930086.739499999700,11586425.166999998000
FS( 84 ),2445993.118999999900,2577979.050999999500,2253704.668250000100,2401071.982499999900,1936119.923999999900,11614868.744750001000
FS( 85 ),2500202.177750000300,2397879.533499999900,2269404.886000000400,2388945.878999999700,1933103.331749999700,11489535.808000000000
FS( 86 ),2542763.009000000100,2337846.360999999600,2266099.577000000000,2413198.085999999700,1933103.331749999700,11493010.364749998000
FS( 87 ),2534967.656750000500,2440569.789499999000,2285105.103750000200,2479821.964999999900,1949191.823749999700,11689656.338749999000
FS( 88 ),2565969.862250000200,2467918.234749999400,2266099.577000000000,2443443.654499999700,1946175.231499999300,11689606.559999999000
FS( 89 ),2558174.509999999800,2453243.459249999800,2269404.886000000400,2419191.447499999800,1962263.723499999600,11662278.026249999000
FS( 90 ),2519556.155749999900,2463248.988000000400,2300805.321500000100,2443443.654499999700,1962263.723499999600,11689317.843250001000
FS( 91 ),2504055.052999999800,2502604.067749999900,2347905.974750000100,2443443.654499999700,1962263.723499999600,11760272.473500000000
FS( 92 ),2434434.493250000300,2417890.590999999500,2297500.012500000200,2352567.568500000500,1952208.416000000000,11454601.081249999000
FS( 93 ),2418933.390499999700,2435233.507499999800,2247094.050250000300,2304063.154499999700,1998462.830499999700,11403786.933249999000
FS( 94 ),2380225.434500000000,2427896.119749999600,2259488.959000000300,2364693.671999999300,2024606.629999999900,11456910.815249998000
FS( 95 ),2531114.781500000000,2393210.286749999500,2256183.649999999900,2340441.464999999900,2021590.037749999400,11542540.220999999000
FS( 96 ),2654944.400000000400,2393210.286749999500,2253704.668250000100,2346574.206999999900,2024606.629999999900,11673040.192000002000
FS( 97 ),2697505.231250000200,2380536.616999999600,2259488.959000000300,2334448.103500000200,2053767.021749999600,11725745.932500001000
FS( 98 ),2871601.431499999900,2390542.145749999200,2238004.450499999800,2346574.206999999900,2034661.937499999800,11881384.172249999000
FS( 99 ),2983782.822499999800,2467918.234749999400,2234699.141499999900,2310195.896499999800,2024606.629999999900,12021202.725249998000
FS( 100 ),2821334.849750000100,2457912.705999999800,2221477.905499999900,2322321.999999999500,2014551.322499999500,11837598.783749999000
FS( 101 ),2844541.702999999700,2447907.177249999700,2228088.523500000100,2346574.206999999900,2024606.629999999900,11891718.240750000000
FS( 102 ),2689799.480750000100,2447907.177249999700,2186772.161000000300,2304063.154499999700,2001479.422749999700,11630021.396250000000
FS( 103 ),2596882.466000000000,2517945.878499999600,2240483.432250000100,2328315.361500000100,1982374.338499999800,11666001.476750001000
FS( 104 ),2631737.546749999700,2547962.464749999800,2262794.268000000200,2298069.792999999100,2031645.345250000000,11772209.417749997000
FS( 105 ),2596882.466000000000,2502604.067749999900,2266099.577000000000,2334448.103500000200,2018573.445499999700,11718607.659749998000
FS( 106 ),2534967.656750000500,2507940.349750000100,2240483.432250000100,2310195.896499999800,1988407.522999999800,11581994.858250001000
FS( 107 ),2534967.656750000500,2423226.873000000100,2231393.832499999600,2346574.206999999900,1985390.930749999600,11521553.500000000000
FS( 108 ),2550468.759499999700,2453243.459249999800,2281799.794749999900,2358700.310500000100,1975335.623249999500,11619547.947249999000
FS( 109 ),2504055.052999999800,2457912.705999999800,2361127.210749999600,2358700.310500000100,1965280.315749999800,11647075.595999999000
FS( 110 ),2511760.803499999900,2447907.177249999700,2366911.501499999800,2364693.671999999300,1952208.416000000000,11643481.570249999000
FS( 111 ),2449845.994250000500,2440569.789499999000,2335511.066000000100,2346574.206999999900,1975335.623249999500,11547836.680000000000
FS( 112 ),2357018.581250000300,2470586.375750000100,2309894.921250000100,2352567.568500000500,1956230.539000000100,11446297.985750003000
FS( 113 ),2364724.331750000400,2470586.375750000100,2332205.756999999800,2443443.654499999700,1982374.338499999800,11593334.457500001000
FS( 114 ),2360871.456499999900,2453243.459249999800,2297500.012500000200,2443443.654499999700,1917014.839749999800,11472073.422499999000
FS( 115 ),2511760.803499999900,2455244.564999999900,2361127.210749999600,2467695.861500000100,1956230.539000000100,11752058.979750000000
FS( 116 ),2674298.378000000000,2567973.522249999500,2392527.646249999800,2443443.654499999700,1982374.338499999800,12060617.539500000000
FS( 117 ),2682004.128500000100,2628006.694749999800,2404922.554999999700,2485954.706999999900,1998462.830499999700,12199350.915749999000
