代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13073030.810500000000
真實報酬,3073030.810499999700

夏普值報酬,0.298603081050
夏普值風險,0.081490586001
夏普值,3.664264741546

預期報酬,26271.267456579641
風險,160323.025991380420
起點值,0.163864593337
找到最佳解世代,4001
找到最佳解實驗#,3
找到最佳解次數,18

投資組合檔數,4
2325(18),2330(19),2382(22),2474(26),
FS( 22 ),2575574.551000000000,2449948.399000000200,2676734.113750000000,2717018.805500000700,10419275.869250001000
FS( 23 ),2603291.359000000200,2485430.692000000300,2665981.903750000100,2754651.540500000600,10509355.495250002000
FS( 24 ),2617149.762999999800,2497258.123000000100,2705406.673750000100,2879815.229500000400,10699629.789250001000
FS( 25 ),2627543.565999999600,2497258.123000000100,2680318.183750000300,2773328.527500000300,10578448.400249999000
FS( 26 ),2637937.369000000400,2556664.083250000100,2676734.113750000000,2692069.696000000900,10563405.262000000000
FS( 27 ),2637937.369000000400,2580318.945249999900,2712574.813750000200,2748379.418000000500,10679210.546000000000
FS( 28 ),2662189.575999999900,2568491.514250000000,2680318.183750000300,2760923.663000000600,10671922.937000001000
FS( 29 ),2703764.787999999700,2568491.514250000000,2705406.673750000100,2742107.295500000500,10719770.271500001000
FS( 30 ),2662189.575999999900,2533009.221249999900,2719742.953750000300,2717018.805500000700,10631960.556500001000
FS( 31 ),2655260.373999999800,2556664.083250000100,2726911.093750000000,2723290.928000000800,10662126.479000000000
FS( 32 ),2641401.970000000200,2544836.652249999800,2701822.603750000200,2760923.663000000600,10648984.889000000000
FS( 33 ),2658724.975000000100,2568491.514250000000,2673150.043749999700,2773328.527500000300,10673695.060500000000
FS( 34 ),2655260.373999999800,2556664.083250000100,2716158.883750000500,2823505.507500000300,10751588.848500000000
FS( 35 ),2662189.575999999900,2568491.514250000000,2694654.463750000100,2773328.527500000300,10698664.081500001000
FS( 36 ),2624078.965000000300,2568491.514250000000,2676734.113750000000,2804689.140000000600,10673993.733000001000
FS( 37 ),2610220.561000000200,2556664.083250000100,2665981.903750000100,2773328.527500000300,10606195.075500000000
FS( 38 ),2648331.171999999800,2616070.043500000100,2849665.491250000000,2748379.418000000500,10862446.124749999000
FS( 39 ),2703764.787999999700,2687034.629500000300,2846081.421250000100,2785872.772500000400,11022753.611250002000
FS( 40 ),2648331.171999999800,2722785.727750000100,2820992.931249999900,2817233.385000000700,11009343.216000002000
FS( 41 ),2662189.575999999900,2687034.629500000300,2795904.441250000100,2817233.385000000700,10962362.031750001000
FS( 42 ),2734946.196999999700,2710958.296749999700,2856833.631250000100,2798417.017500001000,11101155.142500002000
FS( 43 ),2779986.009999999300,2687034.629500000300,2828161.071250000500,2773328.527500000300,11068510.238250000000
FS( 44 ),2915105.449000000000,2770095.451750000000,2983172.098749999900,2773328.527500000300,11441701.526999999000
FS( 45 ),2845813.428999999500,2734613.158749999900,2947331.398750000200,2723290.928000000800,11251048.914500000000
FS( 46 ),2842348.827999999700,2710958.296749999700,2928963.040000001000,2729563.050500000800,11211833.215250000000
FS( 47 ),2797309.015000000100,2722785.727750000100,2896706.410000000600,2773328.527500000300,11190129.680250000000
FS( 48 ),2755733.803000000300,2722785.727750000100,2856833.631250000100,2773328.527500000300,11108681.689500000000
FS( 49 ),2738410.798000000000,2663379.767500000100,2856833.631250000100,2717018.805500000700,10975643.002250001000
FS( 50 ),2838884.227000000000,2675207.198500000400,2824577.001250000200,2692069.696000000900,11030738.122750001000
FS( 51 ),2828490.423999999600,2675207.198500000400,2907458.620000000100,2760923.663000000600,11172079.905500000000
FS( 52 ),2835419.626000000200,2698862.060500000100,2958083.608750000100,2785872.772500000400,11278238.067750001000
FS( 53 ),2831955.024999999900,2746440.589749999800,3051717.437500000000,2810961.262500001100,11441074.314750001000
FS( 54 ),2786915.212000000300,2758268.020750000100,3163719.625000000000,2798417.017500001000,11507319.875250001000
FS( 55 ),2814632.020000000000,2794019.119000000400,3105926.496250000800,2779600.650000000800,11494178.285250003000
FS( 56 ),2821561.222000000100,2817673.981000000100,2965251.748750000300,2779600.650000000800,11384087.601749999000
FS( 57 ),2870065.635999999500,2841328.843000000300,2928963.040000001000,2810961.262500001100,11451318.781500002000
FS( 58 ),3012114.277000000200,2853156.274000000200,3030213.017499999600,2854726.739500000600,11750210.308000002000
FS( 59 ),2953216.059999999600,2817673.981000000100,2968835.818750000100,2886087.352000000400,11625813.211749999000
FS( 60 ),2887388.640999999800,2794019.119000000400,2932995.118749999400,2848454.617000000600,11462857.495750001000
FS( 61 ),2953216.059999999600,2829501.412000000500,2889538.269999999600,2842182.494500000500,11514438.236499999000
FS( 62 ),2935893.054999999700,2829501.412000000500,2954499.538750000300,2879815.229500000400,11599709.235250000000
FS( 63 ),2994791.272000000300,2841328.843000000300,3001540.457499999600,2848454.617000000600,11686115.189500000000
FS( 64 ),2908176.247000000000,2853156.274000000200,2993924.308750000800,2823505.507500000300,11578762.337250002000
FS( 65 ),2894317.842999999900,2864983.705000000100,2943747.328750000300,2810961.262500001100,11514010.139250001000
FS( 66 ),2946286.858000000000,2912562.234249999700,2983172.098749999900,2779600.650000000800,11621621.841000000000
FS( 67 ),2925499.251999999900,2877079.941250000100,2965251.748750000300,2929852.829000001300,11697683.771000003000
FS( 68 ),2946286.858000000000,2853156.274000000200,2958083.608750000100,3011251.041000000200,11768777.781750001000
FS( 69 ),2980932.867999999800,2924389.665250000100,2968835.818750000100,2986162.551000000900,11860320.903000001000
FS( 70 ),2980932.867999999800,2888907.372250000000,2968835.818750000100,3011251.041000000200,11849927.100000001000
FS( 71 ),2960145.261999999600,2888907.372250000000,2986756.168749999300,3086377.130500000400,11922185.933499999000
FS( 72 ),2960145.261999999600,2877079.941250000100,2947331.398750000200,3111465.620500000700,11896022.222500000000
FS( 73 ),2922034.651000000100,2877079.941250000100,2925378.970000000700,3311755.399000000700,12036248.961250002000
FS( 74 ),2928963.852999999700,2817673.981000000100,2820992.931249999900,3230357.187000000800,11797987.952250000000
FS( 75 ),2987862.070000000300,2829501.412000000500,2907458.620000000100,3449463.333000000600,12174285.435000002000
FS( 76 ),3039831.084999999500,2864983.705000000100,2928963.040000001000,3443191.210500000500,12276969.040500000000
FS( 77 ),3081406.297000000300,2817673.981000000100,2993924.308750000800,3205268.697000000600,12098273.283750001000
FS( 78 ),3133375.311999999500,2805846.549999999800,2911042.690000000400,3236629.309500000900,12086893.861500002000
FS( 79 ),3050224.888000000300,2781922.882749999900,2900290.480000000000,3399286.353000000600,12131724.603750000000
FS( 80 ),3098729.302000000100,2805846.549999999800,2947331.398750000200,3361792.998500000700,12213700.249250000000
FS( 81 ),3064083.291999999900,2817673.981000000100,2921794.899999999400,3292939.031500000000,12096491.204500001000
FS( 82 ),3102193.902999999500,2841328.843000000300,3012292.667500000000,3261578.419000000200,12217393.832500000000
FS( 83 ),3116052.307000000000,2853156.274000000200,2997956.387499999300,3267850.541500001200,12235015.510000002000
FS( 84 ),3022508.079999999600,2817673.981000000100,2900290.480000000000,3230357.187000000800,11970829.728000000000
FS( 85 ),3015578.877999999600,2864983.705000000100,2885954.199999999300,3286666.909000000500,12053183.692000000000
FS( 86 ),3053689.489000000100,2900734.803249999900,2911042.690000000400,3299211.154000001000,12164678.136250002000
FS( 87 ),3081406.297000000300,2900734.803249999900,2882370.129999999900,3286666.909000000500,12151178.139250001000
FS( 88 ),3025972.680999999900,2900734.803249999900,2868033.850000000100,3311755.399000000700,12106496.733250000000
FS( 89 ),3064083.291999999900,2877079.941250000100,2911042.690000000400,3374337.243500000300,12226543.166750001000
FS( 90 ),3140304.514000000400,2877079.941250000100,2903874.549999999800,3355520.876000001100,12276779.881250001000
FS( 91 ),3084870.897999999600,2864983.705000000100,2911042.690000000400,3324299.644000000300,12185196.937000003000
FS( 92 ),3202667.331999999900,2900734.803249999900,2853249.561250000300,3399286.353000000600,12355938.049500000000
FS( 93 ),3202667.331999999900,2900734.803249999900,2885954.199999999300,3524589.422500000800,12513945.757750001000
FS( 94 ),3178415.125000000000,2924389.665250000100,2875201.990000000200,3537133.667500000900,12515140.447750000000
FS( 95 ),3258100.947999999900,2936217.096249999900,2842497.351250000300,3493228.810000000500,12530044.205500001000
FS( 96 ),3285817.755999999600,2948044.527249999800,2896706.410000000600,3493228.810000000500,12623797.503250001000
FS( 97 ),3337786.771000000200,2900734.803249999900,2856833.631250000100,3486956.687500000900,12582311.892999999000
FS( 98 ),3341251.372000000000,2841328.843000000300,2918210.829999999600,3374337.243500000300,12475128.288500000000
FS( 99 ),3358574.376999999900,2912562.234249999700,2864449.780000000300,3474412.442500000800,12609998.833750000000
FS( 100 ),3396684.988000000400,2936217.096249999900,2868033.850000000100,3524589.422500000800,12725525.356750002000
FS( 101 ),3500623.018000000200,2924389.665250000100,2893122.340000000800,3549538.532000000600,12867673.555250004000
FS( 102 ),3535269.027999999500,2912562.234249999700,2896706.410000000600,3574627.022000000800,12919164.694249999000
FS( 103 ),3448654.002999999600,2924389.665250000100,2882370.129999999900,3587171.267000000500,12842585.065250002000
FS( 104 ),3479835.411999999500,2959871.958250000100,2972419.888749999900,3699790.711000000600,13111917.970000001000
FS( 105 ),3476370.810999999800,2971968.194500000700,3005124.527500000800,3699790.711000000600,13153254.244000001000
FS( 106 ),3438260.199999999700,2936217.096249999900,3015876.737499999800,3637208.866500000900,13027562.900250001000
FS( 107 ),3407078.790999999700,2924389.665250000100,3055301.507500000300,3630936.744000000400,13017706.707750002000
FS( 108 ),3417472.594000000000,2948044.527249999800,3012292.667500000000,3574627.022000000800,12952436.810750000000
FS( 109 ),3355109.776000000100,2971968.194500000700,3037381.157500000700,3562082.777000000700,12926541.905000003000
FS( 110 ),3355109.776000000100,2983795.625500000100,3091590.216250000100,3562082.777000000700,12992578.394750001000
FS( 111 ),3476370.810999999800,2995623.056500000400,3037381.157500000700,3605987.634500000200,13115362.659500001000
FS( 112 ),3434795.598999999900,2959871.958250000100,3019460.807500000100,3587171.267000000500,13001299.631750003000
FS( 113 ),3410543.392000000000,2924389.665250000100,3019460.807500000100,3499500.932500000100,12853894.797250003000
FS( 114 ),3379361.983000000000,2924389.665250000100,3084422.076249999900,3299211.154000001000,12687384.878500002000
FS( 115 ),3476370.810999999800,2936217.096249999900,3048133.367500000200,3436919.088000000900,12897640.362750001000
FS( 116 ),3441724.801000000000,2959871.958250000100,3098758.356249999300,3486956.687500000900,12987311.802999999000
FS( 117 ),3375897.381999999800,2983795.625500000100,3091590.216250000100,3462007.578000000700,12913290.801750001000
FS( 118 ),3414007.992999999800,3007450.487499999800,3145799.274999999400,3505773.055000000600,13073030.810500000000
