代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13500230.000000000000
真實報酬,3500230.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13484.212329945471
風險,190788.135090591040
起點值,0.070676367393
找到最佳解世代,1395
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,8
1101(0)[11],1216(2)[2],2301(13)[12],2412(27)[6],3008(42)[4],3045(43)[14],3673(47)[1],9999(50)[32],
FS( 46 ),1272560.000000000000,1315130.000000000000,1295600.000000000500,1305620.000000000200,1448620.000000000000,1329020.000000000000,1543720.000000000000,1250000.000000000000,10760270.000000000000
FS( 47 ),1261750.000000000000,1333849.999999999800,1307120.000000000200,1306880.000000000000,1441380.000000000000,1329020.000000000000,1510120.000000000000,1250000.000000000000,10740120.000000000000
FS( 48 ),1275850.000000000000,1349840.000000000000,1312400.000000000200,1308320.000000000000,1405280.000000000000,1329020.000000000000,1510120.000000000000,1250000.000000000000,10740830.000000000000
FS( 49 ),1275850.000000000000,1340480.000000000000,1303760.000000000200,1311020.000000000000,1392640.000000000000,1343599.999999999800,1510120.000000000000,1250000.000000000000,10727470.000000000000
FS( 50 ),1265510.000000000000,1361540.000000000000,1309040.000000000200,1313540.000000000000,1385420.000000000000,1322899.999999999800,1418760.000000000000,1250000.000000000000,10626710.000000000000
FS( 51 ),1296530.000000000000,1344380.000000000000,1312400.000000000200,1311020.000000000000,1401660.000000000000,1331179.999999999800,1418760.000000000000,1250000.000000000000,10665930.000000000000
FS( 52 ),1272560.000000000000,1335020.000000000000,1286960.000000000200,1287080.000000000000,1405280.000000000000,1328299.999999999500,1413160.000000000000,1250000.000000000000,10578360.000000000000
FS( 53 ),1273970.000000000000,1332290.000000000000,1292240.000000000200,1289779.999999999800,1426940.000000000000,1324159.999999999500,1429960.000000000000,1250000.000000000000,10619340.000000000000
FS( 54 ),1273970.000000000000,1332290.000000000000,1300400.000000000200,1289779.999999999800,1398060.000000000000,1331179.999999999800,1433680.000000000000,1250000.000000000000,10609360.000000000000
FS( 55 ),1273970.000000000000,1348280.000000000200,1297040.000000000200,1305980.000000000000,1389020.000000000000,1332619.999999999800,1467240.000000000000,1250000.000000000000,10664150.000000000000
FS( 56 ),1267390.000000000000,1313960.000000000000,1265360.000000000200,1304720.000000000000,1390840.000000000000,1358899.999999999800,1441120.000000000000,1250000.000000000000,10592290.000000000000
FS( 57 ),1295120.000000000000,1321760.000000000200,1286960.000000000200,1307419.999999999800,1414300.000000000000,1351879.999999999800,1465360.000000000000,1250000.000000000000,10692800.000000000000
FS( 58 ),1300290.000000000000,1320590.000000000000,1300400.000000000200,1307419.999999999800,1419720.000000000000,1351879.999999999800,1469120.000000000000,1250000.000000000000,10719420.000000000000
FS( 59 ),1279140.000000000000,1315130.000000000000,1253360.000000000200,1303279.999999999800,1403480.000000000000,1345039.999999999800,1411280.000000000000,1250000.000000000000,10560710.000000000000
FS( 60 ),1270680.000000000200,1301869.999999999800,1290320.000000000200,1296260.000000000200,1417920.000000000000,1358899.999999999800,1424360.000000000000,1250000.000000000000,10610310.000000000000
FS( 61 ),1244830.000000000000,1327220.000000000200,1255280.000000000200,1300399.999999999800,1426940.000000000000,1345039.999999999800,1396360.000000000000,1250000.000000000000,10546070.000000000000
FS( 62 ),1250000.000000000000,1320590.000000000000,1245200.000000000200,1289240.000000000000,1432360.000000000000,1349179.999999999800,1390800.000000000000,1250000.000000000000,10527370.000000000000
FS( 63 ),1294180.000000000200,1333849.999999999800,1290320.000000000200,1286360.000000000000,1457640.000000000000,1351879.999999999800,1405720.000000000000,1250000.000000000000,10669950.000000000000
FS( 64 ),1303110.000000000000,1353740.000000000200,1283600.000000000500,1290500.000000000000,1463060.000000000000,1370059.999999999800,1424360.000000000000,1250000.000000000000,10738430.000000000000
FS( 65 ),1296060.000000000000,1364270.000000000000,1286960.000000000200,1313180.000000000000,1464860.000000000000,1386619.999999999800,1437400.000000000000,1250000.000000000000,10799350.000000000000
FS( 66 ),1327080.000000000000,1401320.000000000200,1315760.000000000200,1297700.000000000000,1479300.000000000000,1400479.999999999800,1482160.000000000000,1250000.000000000000,10953800.000000000000
FS( 67 ),1328959.999999999800,1406780.000000000200,1290320.000000000200,1305980.000000000000,1473880.000000000000,1462939.999999999800,1498960.000000000000,1250000.000000000000,11017820.000000000000
FS( 68 ),1325200.000000000000,1433300.000000000200,1282160.000000000500,1305980.000000000000,1423340.000000000000,1455919.999999999800,1508280.000000000000,1250000.000000000000,10984180.000000000000
FS( 69 ),1325200.000000000000,1462550.000000000200,1292720.000000000200,1298960.000000000000,1432360.000000000000,1462939.999999999800,1495200.000000000000,1250000.000000000000,11019930.000000000000
FS( 70 ),1318150.000000000000,1475810.000000000000,1309040.000000000200,1293380.000000000000,1434160.000000000000,1469779.999999999500,1523200.000000000000,1250000.000000000000,11073520.000000000000
FS( 71 ),1328959.999999999800,1505060.000000000000,1312880.000000000200,1310300.000000000000,1486200.000000000000,1469779.999999999500,1519440.000000000000,1250000.000000000000,11182620.000000000000
FS( 72 ),1328959.999999999800,1478929.999999999800,1316240.000000000200,1311740.000000000000,1471340.000000000000,1449079.999999999800,1599640.000000000000,1250000.000000000000,11205930.000000000000
FS( 73 ),1336480.000000000000,1467230.000000000000,1312880.000000000200,1313180.000000000000,1488060.000000000000,1442059.999999999800,1594040.000000000000,1250000.000000000000,11203930.000000000000
FS( 74 ),1310630.000000000000,1496090.000000000000,1320080.000000000200,1315880.000000000000,1495500.000000000000,1483819.999999999800,1607120.000000000000,1250000.000000000000,11279120.000000000000
FS( 75 ),1314390.000000000000,1473080.000000000000,1312880.000000000200,1321460.000000000000,1484340.000000000000,1497679.999999999800,1601520.000000000000,1250000.000000000000,11255350.000000000000
FS( 76 ),1299820.000000000000,1473080.000000000000,1305680.000000000000,1318760.000000000200,1501060.000000000000,1525399.999999999800,1653720.000000000000,1250000.000000000000,11327520.000000000000
FS( 77 ),1292300.000000000000,1452800.000000000200,1287440.000000000000,1313180.000000000000,1497360.000000000000,1559959.999999999800,1679840.000000000000,1250000.000000000000,11332880.000000000000
FS( 78 ),1275850.000000000000,1450070.000000000200,1284080.000000000200,1308860.000000000000,1497360.000000000000,1525399.999999999800,1648120.000000000000,1250000.000000000000,11239740.000000000000
FS( 79 ),1279610.000000000000,1505060.000000000000,1316240.000000000200,1317320.000000000000,1497360.000000000000,1532239.999999999800,1646280.000000000000,1250000.000000000000,11344110.000000000000
FS( 80 ),1268330.000000000000,1505060.000000000000,1312880.000000000200,1320200.000000000000,1495500.000000000000,1518379.999999999800,1644400.000000000000,1250000.000000000000,11314750.000000000000
FS( 81 ),1263160.000000000200,1493360.000000000000,1312880.000000000200,1321460.000000000000,1495500.000000000000,1539259.999999999800,1642520.000000000000,1250000.000000000000,11318140.000000000000
FS( 82 ),1259400.000000000000,1505060.000000000000,1301840.000000000200,1314440.000000000000,1499200.000000000000,1518379.999999999800,1677960.000000000000,1250000.000000000000,11326280.000000000000
FS( 83 ),1257520.000000000000,1468790.000000000000,1294640.000000000200,1314440.000000000000,1538240.000000000000,1511539.999999999800,1659320.000000000000,1250000.000000000000,11294490.000000000000
FS( 84 ),1242950.000000000000,1422380.000000000000,1278800.000000000200,1313180.000000000000,1504780.000000000000,1490659.999999999500,1556760.000000000000,1250000.000000000000,11059510.000000000000
FS( 85 ),1227910.000000000200,1418090.000000000000,1274960.000000000200,1315880.000000000000,1512220.000000000000,1497679.999999999800,1569800.000000000000,1250000.000000000000,11066540.000000000000
FS( 86 ),1211459.999999999800,1415360.000000000000,1273040.000000000200,1320200.000000000000,1506640.000000000000,1497679.999999999800,1605240.000000000000,1250000.000000000000,11079620.000000000000
FS( 87 ),1209580.000000000000,1413800.000000000200,1321520.000000000200,1320200.000000000000,1512220.000000000000,1553119.999999999800,1631360.000000000000,1250000.000000000000,11211800.000000000000
FS( 88 ),1209580.000000000000,1396250.000000000000,1309040.000000000200,1314440.000000000000,1549380.000000000000,1546099.999999999800,1676120.000000000000,1250000.000000000000,11250910.000000000000
FS( 89 ),1227910.000000000200,1393520.000000000000,1312880.000000000200,1313180.000000000000,1534520.000000000000,1490659.999999999500,1674240.000000000000,1250000.000000000000,11196910.000000000000
FS( 90 ),1209580.000000000000,1383380.000000000000,1294640.000000000200,1313180.000000000000,1541960.000000000000,1462939.999999999800,1702200.000000000000,1250000.000000000000,11157880.000000000000
FS( 91 ),1207700.000000000000,1416530.000000000200,1289360.000000000200,1318760.000000000200,1547520.000000000000,1442059.999999999800,1677960.000000000000,1250000.000000000000,11149890.000000000000
FS( 92 ),1253760.000000000000,1409510.000000000200,1312880.000000000200,1320200.000000000000,1549380.000000000000,1469779.999999999500,1676120.000000000000,1250000.000000000000,11241630.000000000000
FS( 93 ),1303110.000000000000,1434080.000000000000,1312880.000000000200,1321460.000000000000,1569820.000000000000,1469779.999999999500,1700360.000000000000,1250000.000000000000,11361490.000000000000
FS( 94 ),1296060.000000000000,1434080.000000000000,1312880.000000000200,1321460.000000000000,1547520.000000000000,1476799.999999999500,1683560.000000000000,1250000.000000000000,11322360.000000000000
FS( 95 ),1304990.000000000000,1444220.000000000200,1312880.000000000200,1325779.999999999800,1564260.000000000000,1511539.999999999800,1788000.000000000000,1250000.000000000000,11501670.000000000000
FS( 96 ),1314390.000000000000,1461380.000000000000,1320080.000000000200,1325779.999999999800,1553100.000000000000,1497679.999999999800,1795440.000000000000,1250000.000000000000,11517850.000000000000
FS( 97 ),1361860.000000000000,1487510.000000000200,1334480.000000000200,1341260.000000000200,1566120.000000000000,1504520.000000000000,1795440.000000000000,1250000.000000000000,11641190.000000000000
FS( 98 ),1361860.000000000000,1473080.000000000000,1337840.000000000200,1348279.999999999800,1580980.000000000000,1476799.999999999500,1713400.000000000000,1250000.000000000000,11542240.000000000000
FS( 99 ),1332720.000000000000,1481659.999999999800,1327280.000000000200,1348279.999999999800,1579120.000000000000,1483819.999999999800,1732040.000000000000,1250000.000000000000,11534920.000000000000
FS( 100 ),1334600.000000000000,1490630.000000000000,1348880.000000000200,1358180.000000000000,1573540.000000000000,1518379.999999999800,1713400.000000000000,1250000.000000000000,11587610.000000000000
FS( 101 ),1308750.000000000000,1478929.999999999800,1330640.000000000200,1348279.999999999800,1569820.000000000000,1490659.999999999500,1702200.000000000000,1250000.000000000000,11479280.000000000000
FS( 102 ),1332720.000000000000,1478929.999999999800,1337840.000000000200,1355300.000000000000,1567980.000000000000,1476799.999999999500,1691040.000000000000,1250000.000000000000,11490610.000000000000
FS( 103 ),1347290.000000000000,1484780.000000000200,1350320.000000000200,1353860.000000000000,1566120.000000000000,1518379.999999999800,1709680.000000000000,1250000.000000000000,11580430.000000000000
FS( 104 ),1336480.000000000000,1501940.000000000000,1359440.000000000000,1358180.000000000000,1536380.000000000000,1511539.999999999800,1715280.000000000000,1250000.000000000000,11569240.000000000000
FS( 105 ),1328959.999999999800,1522220.000000000200,1355600.000000000500,1358180.000000000000,1462040.000000000000,1504520.000000000000,1657440.000000000000,1250000.000000000000,11438960.000000000000
FS( 106 ),1338360.000000000000,1522220.000000000200,1346960.000000000200,1365200.000000000000,1482480.000000000000,1490659.999999999500,1664920.000000000000,1250000.000000000000,11460800.000000000000
FS( 107 ),1347290.000000000000,1530800.000000000200,1379120.000000000200,1367899.999999999800,1482480.000000000000,1497679.999999999800,1622040.000000000000,1250000.000000000000,11477310.000000000000
FS( 108 ),1334600.000000000000,1513639.999999999800,1373840.000000000200,1359620.000000000200,1456460.000000000000,1497679.999999999800,1560480.000000000000,1250000.000000000000,11346320.000000000000
FS( 109 ),1327080.000000000000,1507790.000000000000,1366640.000000000200,1362320.000000000000,1488060.000000000000,1518379.999999999800,1612680.000000000000,1250000.000000000000,11432950.000000000000
FS( 110 ),1321439.999999999800,1481659.999999999800,1348880.000000000200,1352419.999999999800,1491780.000000000000,1525399.999999999800,1625760.000000000000,1250000.000000000000,11397340.000000000000
FS( 111 ),1343530.000000000000,1505060.000000000000,1337840.000000000200,1355300.000000000000,1488060.000000000000,1566979.999999999800,1620160.000000000000,1250000.000000000000,11466930.000000000000
FS( 112 ),1347290.000000000000,1499210.000000000000,1354160.000000000500,1355300.000000000000,1515940.000000000000,1546099.999999999800,1642520.000000000000,1250000.000000000000,11510520.000000000000
FS( 113 ),1347290.000000000000,1510520.000000000000,1357520.000000000200,1351160.000000000000,1491780.000000000000,1553119.999999999800,1605240.000000000000,1250000.000000000000,11466630.000000000000
FS( 114 ),1361860.000000000000,1545230.000000000000,1377200.000000000200,1363760.000000000200,1473200.000000000000,1608559.999999999800,1605240.000000000000,1250000.000000000000,11585050.000000000000
FS( 115 ),1334600.000000000000,1496090.000000000000,1366640.000000000200,1360880.000000000000,1489920.000000000000,1580839.999999999800,1590320.000000000000,1250000.000000000000,11469290.000000000000
FS( 116 ),1314390.000000000000,1510520.000000000000,1384400.000000000200,1352419.999999999800,1491780.000000000000,1532239.999999999800,1586600.000000000000,1250000.000000000000,11422350.000000000000
FS( 117 ),1343530.000000000000,1524949.999999999800,1362800.000000000200,1342700.000000000000,1493640.000000000000,1504520.000000000000,1579120.000000000000,1250000.000000000000,11401260.000000000000
FS( 118 ),1359980.000000000000,1530800.000000000200,1366640.000000000200,1345399.999999999800,1501060.000000000000,1504520.000000000000,1635080.000000000000,1250000.000000000000,11493480.000000000000
FS( 119 ),1369380.000000000000,1528070.000000000200,1382960.000000000200,1338380.000000000000,1484340.000000000000,1449079.999999999800,1650000.000000000000,1250000.000000000000,11452210.000000000000
FS( 120 ),1365620.000000000000,1519490.000000000200,1366640.000000000200,1346840.000000000000,1489920.000000000000,1476799.999999999500,1638800.000000000000,1250000.000000000000,11454110.000000000000
FS( 121 ),1395230.000000000000,1530800.000000000200,1366640.000000000200,1341260.000000000200,1478760.000000000000,1462939.999999999800,1625760.000000000000,1250000.000000000000,11451390.000000000000
FS( 122 ),1402280.000000000000,1516369.999999999800,1359440.000000000000,1342700.000000000000,1462040.000000000000,1455919.999999999800,1612680.000000000000,1250000.000000000000,11401430.000000000000
FS( 123 ),1395230.000000000000,1510520.000000000000,1366640.000000000200,1344140.000000000200,1456460.000000000000,1455919.999999999800,1620160.000000000000,1250000.000000000000,11399070.000000000000
FS( 124 ),1397110.000000000000,1501940.000000000000,1377200.000000000200,1344140.000000000200,1454600.000000000000,1469779.999999999500,1638800.000000000000,1250000.000000000000,11433570.000000000000
FS( 125 ),1407920.000000000000,1510520.000000000000,1359440.000000000000,1341260.000000000200,1460180.000000000000,1483819.999999999800,1605240.000000000000,1250000.000000000000,11418380.000000000000
FS( 126 ),1352930.000000000200,1484780.000000000200,1352240.000000000200,1334240.000000000000,1499200.000000000000,1455919.999999999800,1575400.000000000000,1250000.000000000000,11304710.000000000000
FS( 127 ),1371260.000000000000,1490630.000000000000,1348880.000000000200,1327220.000000000000,1488060.000000000000,1449079.999999999800,1482160.000000000000,1250000.000000000000,11207290.000000000000
FS( 128 ),1387709.999999999800,1493360.000000000000,1352240.000000000200,1338380.000000000000,1506640.000000000000,1449079.999999999800,1485880.000000000000,1250000.000000000000,11263290.000000000000
FS( 129 ),1389590.000000000000,1519490.000000000200,1355600.000000000500,1335680.000000000000,1510360.000000000000,1428199.999999999800,1556760.000000000000,1250000.000000000000,11345680.000000000000
FS( 130 ),1358570.000000000000,1516369.999999999800,1339760.000000000200,1332800.000000000000,1530800.000000000000,1421359.999999999800,1601520.000000000000,1250000.000000000000,11351180.000000000000
FS( 131 ),1385830.000000000000,1519490.000000000200,1348880.000000000200,1336940.000000000000,1527080.000000000000,1428199.999999999800,1614560.000000000000,1250000.000000000000,11410980.000000000000
FS( 132 ),1413560.000000000000,1530800.000000000200,1370000.000000000000,1346840.000000000000,1497360.000000000000,1442059.999999999800,1633200.000000000000,1250000.000000000000,11483820.000000000000
FS( 133 ),1422490.000000000000,1545230.000000000000,1373840.000000000200,1359620.000000000200,1553100.000000000000,1428199.999999999800,1676120.000000000000,1250000.000000000000,11608600.000000000000
FS( 134 ),1428130.000000000000,1533920.000000000000,1373840.000000000200,1348279.999999999800,1636740.000000000000,1435219.999999999800,1704080.000000000000,1250000.000000000000,11710210.000000000000
FS( 135 ),1409800.000000000000,1539770.000000000000,1366640.000000000200,1355300.000000000000,1688760.000000000000,1428199.999999999800,1737640.000000000000,1250000.000000000000,11776110.000000000000
FS( 136 ),1397110.000000000000,1524949.999999999800,1348880.000000000200,1348279.999999999800,1666460.000000000000,1407500.000000000000,1791720.000000000000,1250000.000000000000,11734900.000000000000
FS( 137 ),1397110.000000000000,1536650.000000000000,1345040.000000000200,1344140.000000000200,1644160.000000000000,1386619.999999999800,1748840.000000000000,1250000.000000000000,11652560.000000000000
FS( 138 ),1371260.000000000000,1505060.000000000000,1312880.000000000200,1342700.000000000000,1618140.000000000000,1414339.999999999800,1735760.000000000000,1250000.000000000000,11550140.000000000000
FS( 139 ),1365620.000000000000,1501940.000000000000,1357520.000000000200,1344140.000000000200,1623720.000000000000,1449079.999999999800,1765600.000000000000,1250000.000000000000,11657620.000000000000
FS( 140 ),1349170.000000000000,1510520.000000000000,1362800.000000000200,1349720.000000000000,1636740.000000000000,1462939.999999999800,1776800.000000000000,1250000.000000000000,11698690.000000000000
FS( 141 ),1351050.000000000000,1510520.000000000000,1357520.000000000200,1349720.000000000000,1608860.000000000000,1469779.999999999500,1739520.000000000000,1250000.000000000000,11636970.000000000000
FS( 142 ),1358570.000000000000,1519490.000000000200,1373840.000000000200,1349720.000000000000,1644160.000000000000,1483819.999999999800,1704080.000000000000,1250000.000000000000,11683680.000000000000
FS( 143 ),1365620.000000000000,1516369.999999999800,1368560.000000000200,1351160.000000000000,1629300.000000000000,1476799.999999999500,1709680.000000000000,1250000.000000000000,11667490.000000000000
FS( 144 ),1365620.000000000000,1507790.000000000000,1366640.000000000200,1349720.000000000000,1649740.000000000000,1469779.999999999500,1739520.000000000000,1250000.000000000000,11698810.000000000000
FS( 145 ),1341650.000000000000,1458650.000000000000,1366640.000000000200,1351160.000000000000,1640440.000000000000,1462939.999999999800,1730200.000000000000,1250000.000000000000,11601680.000000000000
FS( 146 ),1365620.000000000000,1499210.000000000000,1384400.000000000200,1353860.000000000000,1686900.000000000000,1483819.999999999800,1765600.000000000000,1250000.000000000000,11789410.000000000000
FS( 147 ),1365620.000000000000,1507790.000000000000,1384400.000000000200,1355300.000000000000,1755660.000000000000,1469779.999999999500,1815960.000000000000,1250000.000000000000,11904510.000000000000
FS( 148 ),1351050.000000000000,1496090.000000000000,1395440.000000000000,1362320.000000000000,1750100.000000000000,1469779.999999999500,1791720.000000000000,1250000.000000000000,11866500.000000000000
