代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12322760.000000000000
真實報酬,2322760.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,9401.121995825304
風險,101300.589445889170
起點值,0.092804218092
找到最佳解世代,1838
找到最佳解實驗#,2
找到最佳解次數,16

投資組合檔數,16
1102(1)[39],1301(3)[10],1326(5)[24],2227(11)[27],2325(17)[7],2408(23)[5],2474(27)[12],2801(28)[22],2882(31)[14],2885(34)[4],2886(35)[2],2892(39)[1],3008(41)[13],3481(43)[15],4904(44)[26],9999(49)[40],
Stock#,1102(1)[39],1301(3)[10],1326(5)[24],2227(11)[27],2325(17)[7],2408(23)[5],2474(27)[12],2801(28)[22],2882(31)[14],2885(34)[4],2886(35)[2],2892(39)[1],3008(41)[13],3481(43)[15],4904(44)[26],9999(49)[40],
張數,23,8,8,3,13,17,2,41,16,58,31,41,0,57,8,-1,
分配資金,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,
剩餘資金,13199.999999999884,39480.000000000000,19320.000000000000,61960.000000000000,41040.000000000000,13510.000000000000,204620.000000000000,9180.000000000116,20520.000000000000,2080.000000000000,2520.000000000116,11640.000000000000,625000.000000000000,1990.000000000000,67720.000000000000,625000.000000000000,
FS( 1 ),625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,625000.000000000000,10000000.000000000000
FS( 2 ),625000.000000000000,632600.000000000000,636360.000000000000,620860.000000000120,626300.000000000000,629080.000000000000,620360.000000000000,623360.000000000230,626600.000000000000,625000.000000000000,629340.000000000000,634430.000000000000,625000.000000000000,607900.000000000120,631080.000000000000,625000.000000000000,10018270.000000000000
FS( 3 ),632819.999999999880,637960.000000000000,640840.000000000000,622240.000000000000,631239.999999999880,637410.000000000120,630580.000000000000,629100.000000000120,634920.000000000000,638920.000000000000,648250.000000000000,634430.000000000000,625000.000000000000,633550.000000000120,638760.000000000000,625000.000000000000,10141020.000000000000
FS( 4 ),650529.999999999880,645560.000000000000,649160.000000000000,623620.000000000000,631890.000000000000,640640.000000000000,635240.000000000000,632790.000000000120,641960.000000000000,641820.000000000000,651350.000000000120,640170.000000000000,625000.000000000000,636400.000000000120,635640.000000000000,625000.000000000000,10206770.000000000000
FS( 5 ),654899.999999999770,648600.000000000000,662680.000000000000,629140.000000000120,632540.000000000000,646420.000000000000,654760.000000000000,632790.000000000120,647240.000000000000,644720.000000000000,654140.000000000120,645910.000000000000,625000.000000000000,630699.999999999880,639480.000000000000,625000.000000000000,10274020.000000000000
FS( 6 ),640409.999999999880,644760.000000000000,663480.000000000000,630520.000000000120,630590.000000000120,656280.000000000000,672240.000000000000,634840.000000000120,654120.000000000000,647039.999999999880,664370.000000000120,649600.000000000000,625000.000000000000,630699.999999999880,634920.000000000000,625000.000000000000,10303870.000000000000
FS( 7 ),628219.999999999880,631880.000000000000,654440.000000000000,630520.000000000120,625650.000000000000,654750.000000000000,673200.000000000000,629100.000000000120,641960.000000000000,630220.000000000000,658480.000000000120,647550.000000000000,625000.000000000000,622150.000000000120,631080.000000000000,625000.000000000000,10209200.000000000000
FS( 8 ),620399.999999999770,628840.000000000000,648360.000000000000,625000.000000000000,625000.000000000000,638940.000000000000,657680.000000000000,623360.000000000230,631080.000000000000,627899.999999999880,651350.000000000120,638120.000000000000,625000.000000000000,602199.999999999880,628040.000000000000,625000.000000000000,10096270.000000000000
FS( 9 ),604989.999999999880,621960.000000000000,633320.000000000000,619480.000000000000,621880.000000000000,654750.000000000000,667380.000000000000,619260.000000000120,630440.000000000000,630220.000000000000,643910.000000000120,640170.000000000000,625000.000000000000,590800.000000000120,629560.000000000000,625000.000000000000,10058120.000000000000
FS( 10 ),599239.999999999880,621240.000000000000,635560.000000000000,619480.000000000000,621880.000000000000,648120.000000000000,668360.000000000000,617620.000000000000,621960.000000000000,625000.000000000000,648250.000000000000,634430.000000000000,625000.000000000000,596500.000000000000,627320.000000000000,625000.000000000000,10034960.000000000000
FS( 11 ),604989.999999999880,616680.000000000000,625800.000000000000,619480.000000000000,625650.000000000000,655430.000000000000,693580.000000000000,617620.000000000000,624200.000000000000,622100.000000000000,642360.000000000120,634430.000000000000,625000.000000000000,590800.000000000120,624280.000000000000,625000.000000000000,10047400.000000000000
FS( 12 ),602689.999999999880,628040.000000000000,649880.000000000000,622240.000000000000,626300.000000000000,667160.000000000120,728500.000000000000,627050.000000000120,638120.000000000000,630220.000000000000,660030.000000000120,649600.000000000000,625000.000000000000,605050.000000000120,634920.000000000000,625000.000000000000,10219800.000000000000
FS( 13 ),598319.999999999880,627320.000000000000,646920.000000000000,623620.000000000000,626300.000000000000,665460.000000000000,716860.000000000000,625000.000000000000,634920.000000000000,630220.000000000000,661580.000000000230,647550.000000000000,625000.000000000000,619300.000000000120,625000.000000000000,625000.000000000000,10198370.000000000000
FS( 14 ),616029.999999999880,633400.000000000000,655960.000000000000,638830.000000000000,632540.000000000000,661380.000000000000,720740.000000000000,627050.000000000120,642600.000000000000,630220.000000000000,661580.000000000230,649600.000000000000,625000.000000000000,625000.000000000000,621960.000000000000,625000.000000000000,10266890.000000000000
FS( 15 ),620399.999999999770,634920.000000000000,661240.000000000000,634690.000000000000,633190.000000000000,666310.000000000000,712000.000000000000,627050.000000000120,644200.000000000000,636019.999999999880,655690.000000000120,649600.000000000000,625000.000000000000,619300.000000000120,623480.000000000000,625000.000000000000,10268090.000000000000
FS( 16 ),622699.999999999880,637960.000000000000,661960.000000000000,637450.000000000000,636960.000000000120,671240.000000000000,722680.000000000000,630740.000000000230,645000.000000000000,638920.000000000000,661580.000000000230,651650.000000000000,625000.000000000000,619300.000000000120,623480.000000000000,625000.000000000000,10311620.000000000000
