代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,15960820.000000000000
真實報酬,5960820.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,26674.461960216282
風險,284897.048349913380
起點值,0.093628425127
找到最佳解世代,1662
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2002(8)[16],2301(10)[13],2354(20)[22],2412(25)[23],3045(41)[5],4904(44)[30],
Stock#,2002(8)[16],2301(10)[13],2354(20)[22],2412(25)[23],3045(41)[5],4904(44)[30],
張數,119,137,44,38,57,85,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,7806.000000000000,11706.000000000000,21506.000000000000,2646.000000000000,10815.999999999767,4066.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1696416.000000000000,1674886.000000000000,1703626.000000000000,1669706.000000000000,1668375.999999999800,1687916.000000000000,10100930.000000000000
FS( 3 ),1699986.000000000000,1677626.000000000000,1710666.000000000000,1679586.000000000000,1670656.000000000000,1695565.999999999800,10134090.000000000000
FS( 4 ),1732116.000000000000,1643376.000000000000,1673705.999999999800,1663246.000000000200,1642725.999999999500,1655616.000000000000,10010790.000000000000
FS( 5 ),1784476.000000000000,1689956.000000000000,1731346.000000000000,1673126.000000000000,1675785.999999999800,1669216.000000000000,10223910.000000000000
FS( 6 ),1751156.000000000200,1666666.000000000000,1741026.000000000000,1663246.000000000200,1668375.999999999800,1669216.000000000000,10159690.000000000000
FS( 7 ),1751156.000000000200,1694066.000000000000,1761705.999999999800,1666666.000000000000,1666666.000000000000,1676866.000000000000,10217130.000000000000
FS( 8 ),1740446.000000000000,1666666.000000000000,1882266.000000000000,1673126.000000000000,1683195.999999999500,1671766.000000000000,10317470.000000000000
FS( 9 ),1707126.000000000000,1622826.000000000000,1773146.000000000000,1663246.000000000200,1674075.999999999800,1659015.999999999800,10099440.000000000000
FS( 10 ),1735685.999999999800,1681736.000000000000,1891506.000000000000,1679586.000000000000,1688896.000000000000,1676866.000000000000,10354280.000000000000
FS( 11 ),1703556.000000000000,1658446.000000000000,1940346.000000000000,1666666.000000000000,1683195.999999999500,1674315.999999999800,10326530.000000000000
FS( 12 ),1696416.000000000000,1626935.999999999800,1836066.000000000200,1676545.999999999800,1683195.999999999500,1666666.000000000000,10185830.000000000000
FS( 13 ),1663096.000000000000,1650226.000000000200,1836066.000000000200,1686045.999999999800,1684906.000000000000,1669216.000000000000,10189560.000000000000
FS( 14 ),1663096.000000000000,1611865.999999999800,1863786.000000000000,1695926.000000000200,1698015.999999999800,1676866.000000000000,10209560.000000000000
FS( 15 ),1640486.000000000000,1584466.000000000000,1819786.000000000000,1692885.999999999800,1675785.999999999800,1669216.000000000000,10082630.000000000000
FS( 16 ),1636916.000000000000,1591316.000000000000,1889306.000000000200,1709226.000000000000,1672365.999999999800,1676866.000000000000,10176000.000000000000
FS( 17 ),1629776.000000000000,1559806.000000000200,1868626.000000000000,1715686.000000000000,1672365.999999999800,1666666.000000000000,10112930.000000000000
FS( 18 ),1636916.000000000000,1603645.999999999800,1843106.000000000000,1735066.000000000000,1694595.999999999800,1681965.999999999800,10195300.000000000000
FS( 19 ),1655955.999999999800,1626935.999999999800,1877866.000000000000,1751406.000000000200,1705426.000000000000,1716815.999999999800,10334410.000000000000
FS( 20 ),1647626.000000000000,1639266.000000000200,1900746.000000000000,1764706.000000000000,1690605.999999999800,1789916.000000000200,10432870.000000000000
FS( 21 ),1615496.000000000000,1584466.000000000000,1826826.000000000200,1797385.999999999800,1708845.999999999800,1732116.000000000000,10265140.000000000000
FS( 22 ),1600026.000000000000,1607756.000000000000,1875226.000000000000,1797385.999999999800,1756725.999999999500,1782266.000000000000,10419390.000000000000
FS( 23 ),1622636.000000000000,1631046.000000000200,1882266.000000000000,1797385.999999999800,1760715.999999999500,1784816.000000000000,10478870.000000000000
FS( 24 ),1647626.000000000000,1740645.999999999800,1903386.000000000000,1797385.999999999800,1753305.999999999800,1779716.000000000000,10622070.000000000000
FS( 25 ),1619066.000000000000,1763935.999999999800,1970705.999999999800,1797385.999999999800,1778955.999999999500,1782266.000000000000,10712320.000000000000
FS( 26 ),1548856.000000000000,1780376.000000000000,1854546.000000000000,1797385.999999999800,1778955.999999999500,1784816.000000000000,10544940.000000000000
FS( 27 ),1578606.000000000000,1824216.000000000000,1884466.000000000000,1797385.999999999800,1816005.999999999800,1787366.000000000000,10688050.000000000000
FS( 28 ),1585746.000000000000,1780376.000000000000,1858945.999999999800,1797385.999999999800,1816005.999999999800,1792465.999999999800,10630930.000000000000
FS( 29 ),1548856.000000000000,1803666.000000000000,1884466.000000000000,1797385.999999999800,1795485.999999999500,1782266.000000000000,10612130.000000000000
FS( 30 ),1592886.000000000000,1906416.000000000000,1954426.000000000000,1797385.999999999800,1790355.999999999800,1808616.000000000000,10850090.000000000000
FS( 31 ),1622636.000000000000,1898196.000000000000,1958826.000000000200,1797385.999999999800,1797765.999999999800,1818816.000000000200,10893630.000000000000
FS( 32 ),1644056.000000000000,1910526.000000000000,2093466.000000000000,1797385.999999999800,1799475.999999999500,1887666.000000000000,11132580.000000000000
FS( 33 ),1622636.000000000000,1969435.999999999800,2155946.000000000000,1797385.999999999800,1816005.999999999800,1882566.000000000200,11243980.000000000000
FS( 34 ),1636916.000000000000,1898196.000000000000,2102706.000000000000,1797385.999999999800,1850775.999999999800,1874066.000000000000,11160050.000000000000
FS( 35 ),1680946.000000000000,1820105.999999999800,2028346.000000000000,1846786.000000000000,1852485.999999999800,1847716.000000000000,11076390.000000000000
FS( 36 ),1696416.000000000000,1894086.000000000000,2126026.000000000000,1827025.999999999800,1852485.999999999800,1866416.000000000000,11262460.000000000000
FS( 37 ),1758296.000000000000,1913266.000000000200,2109746.000000000000,1793206.000000000000,1856475.999999999800,1871515.999999999800,11302510.000000000000
FS( 38 ),1776146.000000000000,1980395.999999999800,2197746.000000000500,1790166.000000000000,1863885.999999999800,1871515.999999999800,11479860.000000000000
FS( 39 ),1744016.000000000000,1952996.000000000000,2177066.000000000000,1784846.000000000000,1852485.999999999800,1834965.999999999800,11346380.000000000000
FS( 40 ),1732116.000000000000,1898196.000000000000,2162986.000000000000,1762045.999999999800,1852485.999999999800,1845166.000000000000,11253000.000000000000
FS( 41 ),1673806.000000000000,1815996.000000000000,2063546.000000000000,1733926.000000000200,1816005.999999999800,1824766.000000000000,10928050.000000000000
FS( 42 ),1636916.000000000000,1811886.000000000000,2107546.000000000000,1745326.000000000000,1821705.999999999500,1840066.000000000200,10963450.000000000000
FS( 43 ),1655955.999999999800,1879016.000000000200,2104906.000000000000,1722906.000000000200,1799475.999999999500,1829866.000000000000,10992130.000000000000
FS( 44 ),1703556.000000000000,1933816.000000000000,2146706.000000000000,1717206.000000000000,1799475.999999999500,1845166.000000000000,11145930.000000000000
FS( 45 ),1724976.000000000000,1906416.000000000000,2149346.000000000000,1717206.000000000000,1828545.999999999800,1818816.000000000200,11145310.000000000000
FS( 46 ),1740446.000000000000,1913266.000000000200,2174865.999999999500,1756346.000000000000,1850775.999999999800,1827316.000000000000,11263020.000000000000
FS( 47 ),1703556.000000000000,1898196.000000000000,2191146.000000000500,1770406.000000000200,1845645.999999999800,1837516.000000000000,11246470.000000000000
FS( 48 ),1680946.000000000000,1843395.999999999800,2121186.000000000000,1753686.000000000000,1825125.999999999800,1792465.999999999800,11016810.000000000000
