代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12716803.324800000000
真實報酬,2716803.324799999600

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12193.874571679165
風險,209643.812463739250
起點值,0.058164724388
找到最佳解世代,1732
找到最佳解實驗#,1
找到最佳解次數,18

投資組合檔數,6
1102(1)[15],2301(10)[5],2357(21)[2],3045(41)[9],4904(45)[1],9999(49)[20],
Stock#,1102(1)[15],2301(10)[5],2357(21)[2],3045(41)[9],4904(45)[1],9999(49)[20],
張數,65,81,11,26,43,-1,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,12416.000000000000,11026.000000000000,108296.000000000000,3966.000000000000,35246.000000000233,1666666.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1657565.999999999800,1657755.999999999800,1655446.000000000000,1664846.000000000000,1705366.000000000500,1666666.000000000000,10007650.000000000000
FS( 3 ),1655616.000000000000,1629406.000000000000,1640376.000000000000,1664846.000000000000,1762986.000000000200,1666666.000000000000,10019900.000000000000
FS( 4 ),1693966.000000000000,1640746.000000000000,1670516.000000000000,1746486.000000000000,1759976.000000000200,1666666.000000000000,10178360.000000000000
FS( 5 ),1696566.000000000000,1666666.000000000000,1708026.000000000000,1754026.000000000000,1804696.000000000200,1666666.000000000000,10296650.000000000000
FS( 6 ),1678366.000000000000,1666666.000000000000,1708026.000000000000,1748306.000000000200,1859306.000000000500,1666666.000000000000,10327340.000000000000
FS( 7 ),1660166.000000000000,1655326.000000000000,1689216.000000000000,1748306.000000000200,1808136.000000000000,1666666.000000000000,10227820.000000000000
FS( 8 ),1595815.999999999800,1655326.000000000000,1647966.000000000000,1742586.000000000200,1795236.000000000200,1666666.000000000000,10103600.000000000000
FS( 9 ),1600366.000000000000,1657755.999999999800,1636636.000000000000,1729326.000000000000,1753526.000000000200,1666666.000000000000,10044280.000000000000
FS( 10 ),1609466.000000000000,1686106.000000000000,1677995.999999999800,1740766.000000000000,1779326.000000000500,1666666.000000000000,10160330.000000000000
FS( 11 ),1598416.000000000000,1714456.000000000000,1655446.000000000000,1809146.000000000200,1811146.000000000000,1666666.000000000000,10255280.000000000000
FS( 12 ),1534066.000000000000,1763056.000000000000,1636636.000000000000,1845285.999999999800,1846406.000000000000,1666666.000000000000,10292120.000000000000
FS( 13 ),1495716.000000000000,1776826.000000000000,1655446.000000000000,1856726.000000000200,1920366.000000000500,1666666.000000000000,10371750.000000000000
FS( 14 ),1465815.999999999800,1827856.000000000000,1629156.000000000000,1828125.999999999800,1862746.000000000200,1666666.000000000000,10280370.000000000000
FS( 15 ),1417716.000000000000,1802746.000000000000,1617936.000000000000,1786266.000000000000,1801686.000000000000,1666666.000000000000,10093020.000000000000
FS( 16 ),1420316.000000000000,1819755.999999999800,1539066.000000000000,1776906.000000000000,1833936.000000000000,1666666.000000000000,10056650.000000000000
FS( 17 ),1397565.999999999800,1695016.000000000000,1493966.000000000000,1752205.999999999800,1833936.000000000000,1666666.000000000000,9839360.000000000000
FS( 18 ),1441116.000000000000,1751715.999999999800,1486486.000000000000,1742586.000000000200,1891556.000000000500,1666666.000000000000,9980130.000000000000
FS( 19 ),1461266.000000000000,1751715.999999999800,1527735.999999999800,1719966.000000000000,1885106.000000000500,1666666.000000000000,10012460.000000000000
FS( 20 ),1509366.000000000000,1754146.000000000000,1580316.000000000000,1738946.000000000000,1930256.000000000200,1666666.000000000000,10179700.000000000000
FS( 21 ),1511315.999999999800,1791406.000000000000,1621676.000000000000,1790166.000000000000,1904456.000000000200,1666666.000000000000,10285690.000000000000
FS( 22 ),1488566.000000000000,1842435.999999999800,1644225.999999999800,1832026.000000000000,1865756.000000000200,1666666.000000000000,10339680.000000000000
FS( 23 ),1557466.000000000000,1887796.000000000200,1677995.999999999800,1837746.000000000000,1904456.000000000200,1666666.000000000000,10532130.000000000000
FS( 24 ),1550316.000000000000,1853776.000000000000,1640376.000000000000,1809146.000000000200,1936706.000000000200,1666666.000000000000,10456990.000000000000
FS( 25 ),1548366.000000000000,1848106.000000000000,1636636.000000000000,1805246.000000000000,1936706.000000000200,1666666.000000000000,10441730.000000000000
FS( 26 ),1523016.000000000000,1842435.999999999800,1602866.000000000200,1814866.000000000000,1898006.000000000200,1666666.000000000000,10347860.000000000000
FS( 27 ),1520416.000000000000,1895896.000000000000,1617936.000000000000,1820586.000000000200,1926816.000000000500,1666666.000000000000,10448320.000000000000
FS( 28 ),1472966.000000000000,1901566.000000000000,1625416.000000000000,1803425.999999999800,1946166.000000000000,1666666.000000000000,10416210.000000000000
FS( 29 ),1456716.000000000000,1878886.000000000000,1655446.000000000000,1778726.000000000200,1946166.000000000000,1666666.000000000000,10382610.000000000000
FS( 30 ),1472966.000000000000,1844866.000000000200,1685475.999999999800,1773006.000000000200,1923806.000000000500,1666666.000000000000,10366790.000000000000
