代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12995890.000000000000
真實報酬,2995890.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12271.124372186770
風險,227608.560543425640
起點值,0.053913281394
找到最佳解世代,1510
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,4
1216(2)[5],2325(16)[1],2412(24)[4],6505(47)[2],
FS( 38 ),2640760.000000000000,2730100.000000000000,2497480.000000000000,2560310.000000000000,10428650.000000000000
FS( 39 ),2640760.000000000000,2666920.000000000000,2507840.000000000000,2553650.000000000500,10369170.000000000000
FS( 40 ),2655040.000000000000,2772220.000000000000,2505040.000000000500,2553650.000000000500,10485950.000000000000
FS( 41 ),2736129.999999999500,2865820.000000000500,2525480.000000000000,2640970.000000000500,10768400.000000000000
FS( 42 ),2760100.000000000000,2865820.000000000500,2522960.000000000500,2647630.000000000900,10796510.000000000000
FS( 43 ),2760100.000000000000,2831500.000000000000,2530800.000000000000,2647630.000000000900,10770030.000000000000
FS( 44 ),2783560.000000000000,2799520.000000000000,2520440.000000000000,2664280.000000000500,10767800.000000000000
FS( 45 ),2802940.000000000000,2782360.000000000500,2520440.000000000000,2697950.000000000500,10803690.000000000000
FS( 46 ),2812120.000000000000,2799520.000000000000,2517920.000000000000,2751600.000000000000,10881160.000000000000
FS( 47 ),2778970.000000000000,2824480.000000000500,2517920.000000000000,2701280.000000000500,10822650.000000000000
FS( 48 ),2769280.000000000500,2848659.999999999500,2530800.000000000000,2818940.000000000900,10967680.000000000000
FS( 49 ),2760100.000000000000,2824480.000000000500,2528280.000000000000,2731620.000000000500,10844480.000000000000
FS( 50 ),2721850.000000000000,2858800.000000000000,2528280.000000000000,2721630.000000000900,10830560.000000000000
FS( 51 ),2731540.000000000000,2974239.999999999500,2538360.000000000000,2724960.000000000500,10969100.000000000000
FS( 52 ),2731540.000000000000,3078760.000000000000,2522960.000000000500,2714600.000000000000,11047860.000000000000
FS( 53 ),2726440.000000000000,2988280.000000000500,2551240.000000000000,2751600.000000000000,11017560.000000000000
FS( 54 ),2740720.000000000000,3005440.000000000500,2556280.000000000000,2728290.000000000500,11030730.000000000000
FS( 55 ),2721850.000000000000,2991400.000000000500,2551240.000000000000,2711270.000000000500,10975760.000000000000
FS( 56 ),2731540.000000000000,2939140.000000000000,2553760.000000000000,2687960.000000000500,10912400.000000000000
FS( 57 ),2731540.000000000000,3043659.999999999500,2556280.000000000000,2764920.000000000500,11096400.000000000000
FS( 58 ),2707570.000000000500,3043659.999999999500,2568880.000000000000,2741610.000000000500,11061720.000000000000
FS( 59 ),2669320.000000000500,3029619.999999999500,2568880.000000000000,2714600.000000000000,10982420.000000000000
FS( 60 ),2659629.999999999500,3057699.999999999500,2568880.000000000000,2671310.000000000000,10957520.000000000000
FS( 61 ),2650450.000000000000,3005440.000000000500,2568880.000000000000,2637640.000000000500,10862410.000000000000
FS( 62 ),2640760.000000000000,3019480.000000000500,2548440.000000000000,2667610.000000000500,10876290.000000000000
FS( 63 ),2616790.000000000000,3019480.000000000500,2568880.000000000000,2684630.000000000900,10889780.000000000000
FS( 64 ),2659629.999999999500,3033520.000000000000,2556280.000000000000,2744940.000000000900,10994370.000000000000
FS( 65 ),2697879.999999999500,3120880.000000000000,2556280.000000000000,2788600.000000000000,11163640.000000000000
FS( 66 ),2664730.000000000000,3106840.000000000000,2556280.000000000000,2734950.000000000500,11062800.000000000000
FS( 67 ),2621379.999999999500,3092800.000000000000,2530800.000000000000,2694620.000000000500,10939600.000000000000
FS( 68 ),2640760.000000000000,3113860.000000000500,2535840.000000000000,2640970.000000000500,10931430.000000000000
FS( 69 ),2583640.000000000000,3057699.999999999500,2517920.000000000000,2587320.000000000500,10746580.000000000000
FS( 70 ),2616790.000000000000,3016360.000000000500,2517920.000000000000,2537000.000000000000,10688070.000000000000
FS( 71 ),2612200.000000000000,3085780.000000000500,2530800.000000000000,2563640.000000000500,10792420.000000000000
FS( 72 ),2573950.000000000000,3057699.999999999500,2507840.000000000000,2546990.000000000500,10686480.000000000000
FS( 73 ),2602510.000000000000,3029619.999999999500,2487400.000000000000,2560310.000000000000,10679840.000000000000
FS( 74 ),2636170.000000000000,3102940.000000000500,2543400.000000000000,2574000.000000000000,10856510.000000000000
FS( 75 ),2564260.000000000000,3124000.000000000000,2525480.000000000000,2556980.000000000500,10770720.000000000000
FS( 76 ),2636170.000000000000,3145060.000000000000,2556280.000000000000,2587320.000000000500,10924830.000000000000
FS( 77 ),2636170.000000000000,3109960.000000000000,2538360.000000000000,2613960.000000000500,10898450.000000000000
FS( 78 ),2631070.000000000500,3127900.000000000500,2540880.000000000000,2617290.000000000500,10917140.000000002000
FS( 79 ),2607100.000000000000,3152079.999999999500,2530800.000000000000,2593980.000000000500,10883960.000000000000
FS( 80 ),2602510.000000000000,3155199.999999999500,2530800.000000000000,2607300.000000000500,10895810.000000000000
FS( 81 ),2636170.000000000000,3207460.000000000000,2538360.000000000000,2620990.000000000500,11002980.000000000000
FS( 82 ),2612200.000000000000,3124000.000000000000,2530800.000000000000,2597310.000000000000,10864310.000000000000
FS( 83 ),2583640.000000000000,3016360.000000000500,2551240.000000000000,2603970.000000000500,10755210.000000000000
FS( 84 ),2597920.000000000000,3155199.999999999500,2553760.000000000000,2550320.000000000500,10857200.000000000000
FS( 85 ),2583640.000000000000,3155199.999999999500,2533320.000000000000,2583990.000000000500,10856150.000000000000
FS( 86 ),2592820.000000000500,3155199.999999999500,2522960.000000000500,2580660.000000000500,10851640.000000000000
FS( 87 ),2573950.000000000000,3155199.999999999500,2530800.000000000000,2546990.000000000500,10806940.000000000000
FS( 88 ),2602510.000000000000,3197320.000000000500,2530800.000000000000,2537000.000000000000,10867630.000000000000
FS( 89 ),2578540.000000000000,3190300.000000000000,2520440.000000000000,2500000.000000000000,10789280.000000000000
FS( 90 ),2545390.000000000000,3127900.000000000500,2515400.000000000000,2500000.000000000000,10688690.000000000000
FS( 91 ),2573950.000000000000,3204340.000000000000,2517920.000000000000,2496670.000000000500,10792880.000000000000
FS( 92 ),2583640.000000000000,3190300.000000000000,2505040.000000000500,2480020.000000000500,10759000.000000000000
FS( 93 ),2540290.000000000000,3193420.000000000000,2500000.000000000000,2503330.000000000500,10737040.000000000000
FS( 94 ),2564260.000000000000,3510880.000000000000,2505040.000000000500,2523680.000000000500,11103860.000000000000
FS( 95 ),2640760.000000000000,3434440.000000000500,2505040.000000000500,2597310.000000000000,11177550.000000000000
FS( 96 ),2650450.000000000000,3493720.000000000000,2515400.000000000000,2620990.000000000500,11280560.000000000000
FS( 97 ),2621379.999999999500,3483579.999999999500,2517920.000000000000,2613960.000000000500,11236840.000000000000
FS( 98 ),2573950.000000000000,3574060.000000000000,2510360.000000000000,2610630.000000000900,11269000.000000000000
FS( 99 ),2616790.000000000000,3510880.000000000000,2540880.000000000000,2620990.000000000500,11289540.000000000000
FS( 100 ),2640760.000000000000,3664539.999999999500,2540880.000000000000,2630980.000000000500,11477160.000000000000
FS( 101 ),2650450.000000000000,3664539.999999999500,2540880.000000000000,2694620.000000000500,11550490.000000000000
FS( 102 ),2673910.000000000000,3671560.000000000000,2543400.000000000000,2694620.000000000500,11583490.000000000000
FS( 103 ),2669320.000000000500,3650500.000000000000,2543400.000000000000,2654290.000000000500,11517510.000000000000
FS( 104 ),2602510.000000000000,3629440.000000000500,2530800.000000000000,2644300.000000000500,11407050.000000000000
FS( 105 ),2616790.000000000000,3629440.000000000500,2533320.000000000000,2617290.000000000500,11396840.000000000000
FS( 106 ),2636170.000000000000,3664539.999999999500,2533320.000000000000,2657620.000000000500,11491650.000000000000
FS( 107 ),2588230.000000000000,3615400.000000000500,2510360.000000000000,2593980.000000000500,11307970.000000000000
FS( 108 ),2597920.000000000000,3629440.000000000500,2525480.000000000000,2574000.000000000000,11326840.000000000000
FS( 109 ),2597920.000000000000,3643480.000000000500,2522960.000000000500,2597310.000000000000,11361670.000000000000
FS( 110 ),2583640.000000000000,3657520.000000000000,2535840.000000000000,2570670.000000000500,11347670.000000000000
FS( 111 ),2545390.000000000000,3602140.000000000000,2540880.000000000000,2563640.000000000500,11252050.000000000000
FS( 112 ),2492860.000000000000,3602140.000000000000,2556280.000000000000,2563640.000000000500,11214920.000000000000
FS( 113 ),2450020.000000000000,3664539.999999999500,2581760.000000000000,2593980.000000000500,11290300.000000000000
FS( 114 ),2511730.000000000000,3678579.999999999500,2594639.999999999500,2660950.000000000500,11445900.000000000000
FS( 115 ),2545390.000000000000,3671560.000000000000,2620120.000000000000,2664280.000000000500,11501350.000000000000
FS( 116 ),2540290.000000000000,3692619.999999999500,2581760.000000000000,2657620.000000000500,11472290.000000000000
FS( 117 ),2502550.000000000000,3657520.000000000000,2556280.000000000000,2664280.000000000500,11380630.000000000000
FS( 118 ),2521420.000000000000,3657520.000000000000,2594639.999999999500,2640970.000000000500,11414550.000000000000
FS( 119 ),2545390.000000000000,3671560.000000000000,2594639.999999999500,2660950.000000000500,11472540.000000000000
FS( 120 ),2511730.000000000000,3643480.000000000500,2568880.000000000000,2660950.000000000500,11385040.000000000000
FS( 121 ),2511730.000000000000,3608380.000000000000,2568880.000000000000,2691290.000000000500,11380280.000000000000
FS( 122 ),2559670.000000000000,3595119.999999999500,2607240.000000000000,2731620.000000000500,11493650.000000000000
FS( 123 ),2545390.000000000000,3643480.000000000500,2607240.000000000000,2731620.000000000500,11527730.000000000000
FS( 124 ),2592820.000000000500,3636460.000000000000,2607240.000000000000,2704610.000000000500,11541130.000000000000
FS( 125 ),2655040.000000000000,3574060.000000000000,2620120.000000000000,2697950.000000000500,11547170.000000000000
FS( 126 ),2664730.000000000000,3602140.000000000000,2633000.000000000000,2764920.000000000500,11664790.000000000000
FS( 127 ),2650450.000000000000,3595119.999999999500,2620120.000000000000,2761590.000000000900,11627280.000000000000
FS( 128 ),2669320.000000000500,3636460.000000000000,2633000.000000000000,2781940.000000000900,11720720.000000000000
FS( 129 ),2702470.000000000000,3622420.000000000000,2633000.000000000000,2778610.000000000500,11736500.000000000000
FS( 130 ),2631070.000000000500,3636460.000000000000,2633000.000000000000,2711270.000000000500,11611800.000000000000
FS( 131 ),2702470.000000000000,3636460.000000000000,2671080.000000000000,2717930.000000000500,11727940.000000000000
FS( 132 ),2712160.000000000000,3602140.000000000000,2683960.000000000500,2714600.000000000000,11712860.000000000000
FS( 133 ),2693290.000000000000,3629440.000000000500,2696840.000000000000,2731620.000000000500,11751190.000000000000
FS( 134 ),2736129.999999999500,3636460.000000000000,2671080.000000000000,2798590.000000000900,11842260.000000000000
FS( 135 ),2736129.999999999500,3664539.999999999500,2683960.000000000500,2798590.000000000900,11883220.000000000000
FS( 136 ),2726440.000000000000,3622420.000000000000,2658480.000000000000,2771950.000000000500,11779290.000000000000
FS( 137 ),2716750.000000000000,3622420.000000000000,2658480.000000000000,2781940.000000000900,11779590.000000000000
FS( 138 ),2650450.000000000000,3406360.000000000500,2633000.000000000000,2815240.000000000500,11505050.000000000000
FS( 139 ),2707570.000000000500,3602140.000000000000,2671080.000000000000,2845580.000000000500,11826370.000000000000
FS( 140 ),2750410.000000000000,3595119.999999999500,2671080.000000000000,2845580.000000000500,11862190.000000000000
FS( 141 ),2745820.000000000500,3574060.000000000000,2696840.000000000000,2909220.000000000500,11925940.000000000000
FS( 142 ),2712160.000000000000,3560020.000000000000,2696840.000000000000,2885910.000000000500,11854930.000000000000
FS( 143 ),2731540.000000000000,3574060.000000000000,2709440.000000000000,2889240.000000000500,11904280.000000000000
FS( 144 ),2721850.000000000000,3531940.000000000500,2709440.000000000000,2952880.000000000900,11916110.000000000000
FS( 145 ),2755000.000000000000,3451600.000000000000,2709440.000000000000,3006530.000000000500,11922570.000000000000
FS( 146 ),2760100.000000000000,3517900.000000000500,2683960.000000000500,2966200.000000000500,11928160.000000000000
FS( 147 ),2736129.999999999500,3420400.000000000500,2696840.000000000000,2973230.000000000500,11826600.000000000000
FS( 148 ),2760100.000000000000,3399340.000000000000,2709440.000000000000,2936230.000000000500,11805110.000000000000
FS( 149 ),2745820.000000000500,3538960.000000000000,2709440.000000000000,2952880.000000000900,11947100.000000000000
FS( 150 ),2726440.000000000000,3517900.000000000500,2709440.000000000000,2949550.000000000500,11903330.000000000000
FS( 151 ),2760100.000000000000,3553000.000000000000,2734920.000000000000,2942890.000000000500,11990910.000000000000
FS( 152 ),2736129.999999999500,3567039.999999999500,2747800.000000000000,2966200.000000000500,12017170.000000000000
FS( 153 ),2788660.000000000000,3479680.000000000000,2760680.000000000000,3026880.000000000900,12055900.000000000000
FS( 154 ),2807530.000000000500,3451600.000000000000,2773280.000000000000,3124190.000000000900,12156600.000000000000
FS( 155 ),2774379.999999999500,3434440.000000000500,2760680.000000000000,3060180.000000000500,12029680.000000000000
FS( 156 ),2783560.000000000000,3410260.000000000000,2786159.999999999500,3184500.000000000000,12164480.000000000000
FS( 157 ),2807530.000000000500,3389199.999999999500,2786159.999999999500,3134180.000000000500,12117070.000000000000
FS( 158 ),2764690.000000000000,3451600.000000000000,2811639.999999999500,3144170.000000000500,12172100.000000000000
FS( 159 ),2731540.000000000000,3692619.999999999500,2824520.000000000500,3110500.000000000000,12359180.000000000000
FS( 160 ),2769280.000000000500,3685600.000000000000,2799040.000000000500,3093850.000000000000,12347770.000000000000
FS( 161 ),2712160.000000000000,3685600.000000000000,2786159.999999999500,3043530.000000000500,12227450.000000000000
FS( 162 ),2702470.000000000000,3602140.000000000000,2824520.000000000500,3134180.000000000500,12263310.000000000000
FS( 163 ),2712160.000000000000,3643480.000000000500,2799040.000000000500,3117530.000000000500,12272210.000000000000
FS( 164 ),2679010.000000000000,3588100.000000000000,2799040.000000000500,3130850.000000000000,12197000.000000000000
FS( 165 ),2669320.000000000500,3595119.999999999500,2734920.000000000000,3023550.000000000500,12022910.000000000000
FS( 166 ),2650450.000000000000,3545980.000000000500,2760680.000000000000,3020220.000000000500,11977330.000000000000
FS( 167 ),2669320.000000000500,3545980.000000000500,2773280.000000000000,3030210.000000000500,12018790.000000000000
FS( 168 ),2731540.000000000000,3517900.000000000500,2799040.000000000500,3026880.000000000900,12075360.000000000000
FS( 169 ),2740720.000000000000,3517900.000000000500,2799040.000000000500,3077200.000000000500,12134860.000000000000
FS( 170 ),2793250.000000000000,3581079.999999999500,2811639.999999999500,3120860.000000000500,12306830.000000000000
FS( 171 ),2778970.000000000000,3588100.000000000000,2799040.000000000500,3107170.000000000500,12273280.000000000000
FS( 172 ),2831500.000000000000,3574060.000000000000,2824520.000000000500,3167850.000000000000,12397930.000000000000
FS( 173 ),2836089.999999999500,3538960.000000000000,2837120.000000000000,3117530.000000000500,12329700.000000000000
FS( 174 ),2797839.999999999500,3493720.000000000000,2799040.000000000500,3134180.000000000500,12224780.000000000000
FS( 175 ),2793250.000000000000,3531940.000000000500,2786159.999999999500,3083860.000000000500,12195210.000000000000
FS( 176 ),2788660.000000000000,3503860.000000000500,2811639.999999999500,3070540.000000000500,12174700.000000000000
FS( 177 ),2807530.000000000500,3489820.000000000500,2824520.000000000500,3053520.000000000500,12175390.000000002000
FS( 178 ),2821810.000000000000,3517900.000000000500,2850000.000000000000,3093850.000000000000,12283560.000000000000
FS( 179 ),2812120.000000000000,3503860.000000000500,2811639.999999999500,3083860.000000000500,12211480.000000000000
FS( 180 ),2831500.000000000000,3503860.000000000500,2811639.999999999500,3117530.000000000500,12264530.000000000000
FS( 181 ),2836089.999999999500,3500739.999999999500,2786159.999999999500,3164150.000000000500,12287139.999999998000
FS( 182 ),2793250.000000000000,3358000.000000000000,2786159.999999999500,3090520.000000000500,12027930.000000000000
FS( 183 ),2774379.999999999500,3259720.000000000000,2824520.000000000500,3077200.000000000500,11935820.000000000000
FS( 184 ),2716750.000000000000,3036640.000000000000,2824520.000000000500,2986550.000000000500,11564460.000000000000
FS( 185 ),2731540.000000000000,3071739.999999999500,2799040.000000000500,2976560.000000000000,11578880.000000000000
FS( 186 ),2750410.000000000000,3148180.000000000000,2811639.999999999500,3033540.000000000500,11743770.000000000000
FS( 187 ),2712160.000000000000,3180159.999999999500,2824520.000000000500,3053520.000000000500,11770360.000000000000
FS( 188 ),2716750.000000000000,3155199.999999999500,2837120.000000000000,2979890.000000000500,11688960.000000000000
FS( 189 ),2750410.000000000000,3138039.999999999500,2824520.000000000500,2915880.000000000900,11628850.000000000000
FS( 190 ),2802940.000000000000,3113860.000000000500,2850000.000000000000,2986550.000000000500,11753350.000000000000
FS( 191 ),2917180.000000000000,3145060.000000000000,2862880.000000000000,2875920.000000000500,11801040.000000000000
FS( 192 ),2898310.000000000000,3406360.000000000500,2824520.000000000500,2882580.000000000500,12011770.000000000000
FS( 193 ),2888620.000000000000,3256600.000000000000,2824520.000000000500,2966200.000000000500,11935940.000000000000
FS( 194 ),2884030.000000000500,3266739.999999999500,2837120.000000000000,3006530.000000000500,11994420.000000000000
FS( 195 ),2850370.000000000000,3197320.000000000500,2799040.000000000500,2976560.000000000000,11823290.000000000000
FS( 196 ),2878930.000000000000,3256600.000000000000,2811639.999999999500,2926240.000000000500,11873410.000000000000
FS( 197 ),2912589.999999999500,3420400.000000000500,2811639.999999999500,3026880.000000000900,12171510.000000000000
FS( 198 ),2878930.000000000000,3503860.000000000500,2824520.000000000500,3013190.000000000900,12220500.000000000000
FS( 199 ),2917180.000000000000,3538960.000000000000,2824520.000000000500,3050190.000000000900,12330850.000000000000
FS( 200 ),2884030.000000000500,3538960.000000000000,2811639.999999999500,2996540.000000000500,12231170.000000000000
FS( 201 ),2888620.000000000000,3726940.000000000500,2824520.000000000500,3030210.000000000500,12470290.000000000000
FS( 202 ),2955430.000000000000,3726940.000000000500,2811639.999999999500,3036870.000000000500,12530880.000000000000
FS( 203 ),2979400.000000000000,3713680.000000000000,2811639.999999999500,2999870.000000000500,12504590.000000000000
FS( 204 ),3007960.000000000000,3713680.000000000000,2824520.000000000500,2962870.000000000500,12509030.000000000000
FS( 205 ),3041110.000000000000,3706659.999999999500,2837120.000000000000,2973230.000000000500,12558120.000000000000
FS( 206 ),3012550.000000000000,3740980.000000000500,2862880.000000000000,2942890.000000000500,12559300.000000000000
FS( 207 ),2988580.000000000000,3726940.000000000500,2862880.000000000000,2993210.000000000500,12571610.000000000000
FS( 208 ),3065080.000000000000,3713680.000000000000,2862880.000000000000,3006530.000000000500,12648170.000000000000
FS( 209 ),3117610.000000000000,3720699.999999999500,2875480.000000000000,3040200.000000000500,12753990.000000000000
FS( 210 ),3022240.000000000000,3699640.000000000000,2888360.000000000000,2983220.000000000500,12593460.000000000000
FS( 211 ),2965120.000000000000,3588100.000000000000,2862880.000000000000,2936230.000000000500,12352330.000000000000
FS( 212 ),3012550.000000000000,3608380.000000000000,2862880.000000000000,2905890.000000000500,12389700.000000000000
FS( 213 ),3083950.000000000000,3595119.999999999500,2875480.000000000000,2939560.000000000000,12494110.000000000000
FS( 214 ),3069670.000000000000,3574060.000000000000,2862880.000000000000,2902560.000000000000,12409170.000000000000
FS( 215 ),3074770.000000000000,3574060.000000000000,2875480.000000000000,2892570.000000000500,12416880.000000000000
FS( 216 ),3079360.000000000000,3608380.000000000000,2888360.000000000000,2922910.000000000500,12499010.000000000000
FS( 217 ),3113020.000000000000,3608380.000000000000,2888360.000000000000,2986550.000000000500,12596310.000000000000
FS( 218 ),3083950.000000000000,3622420.000000000000,2900960.000000000500,3009860.000000000500,12617190.000000000000
FS( 219 ),3065080.000000000000,3671560.000000000000,2888360.000000000000,2979890.000000000500,12604890.000000000000
FS( 220 ),2988580.000000000000,3641140.000000000000,2875480.000000000000,2919580.000000000500,12424780.000000000000
FS( 221 ),3036520.000000000000,3656739.999999999500,2862880.000000000000,2952880.000000000900,12509020.000000000000
FS( 222 ),2974300.000000000000,3667659.999999999500,2875480.000000000000,2936230.000000000500,12453670.000000000000
FS( 223 ),3041110.000000000000,3667659.999999999500,2913840.000000000000,2949550.000000000500,12572160.000000000000
FS( 224 ),3046210.000000000000,3701980.000000000500,2977680.000000000000,2949550.000000000500,12675420.000000000000
FS( 225 ),3113020.000000000000,3660640.000000000000,3016040.000000000500,3033540.000000000500,12823240.000000000000
FS( 226 ),3093640.000000000000,3671560.000000000000,3041520.000000000500,3040570.000000000500,12847290.000000000000
FS( 227 ),3089050.000000000000,3660640.000000000000,3016040.000000000500,2994690.000000000900,12760420.000000000000
FS( 228 ),3050800.000000000000,3630220.000000000000,3003159.999999999500,2984330.000000000500,12668510.000000000000
FS( 229 ),3050800.000000000000,3619300.000000000000,3016040.000000000500,3050930.000000000500,12737070.000000000000
FS( 230 ),3122200.000000000000,3648940.000000000500,3131120.000000000000,3043900.000000000500,12946160.000000000000
FS( 231 ),3146170.000000000000,3648940.000000000500,3156600.000000000000,3103840.000000000900,13055550.000000000000
FS( 232 ),3222670.000000000000,3652840.000000000000,3105360.000000000000,3103840.000000000900,13084710.000000000000
FS( 233 ),3165040.000000000000,3648940.000000000500,3067000.000000000000,3079050.000000000500,12960030.000000000000
FS( 234 ),3165040.000000000000,3648940.000000000500,3143719.999999999500,3096810.000000000000,13054510.000000000000
FS( 235 ),3208390.000000000000,3648940.000000000500,3169200.000000000000,3096810.000000000000,13123340.000000000000
FS( 236 ),3203290.000000000000,3648940.000000000500,3156600.000000000000,3117900.000000000500,13126730.000000000000
FS( 237 ),3198700.000000000000,3648940.000000000500,3143719.999999999500,3191530.000000000500,13182890.000000000000
FS( 238 ),3203290.000000000000,3667659.999999999500,3170040.000000000500,3240740.000000000500,13281730.000000000000
FS( 239 ),3155860.000000000000,3645039.999999999500,3103120.000000000000,3191530.000000000500,13095550.000000000000
FS( 240 ),3165040.000000000000,3652840.000000000000,3103120.000000000000,3191530.000000000500,13112530.000000000000
FS( 241 ),3174730.000000000000,3652840.000000000000,3103120.000000000000,3166740.000000000500,13097430.000000000000
FS( 242 ),3174730.000000000000,3648940.000000000500,3116560.000000000000,3208920.000000000500,13149150.000000000000
FS( 243 ),3179320.000000000500,3648940.000000000500,3116560.000000000000,3222980.000000000500,13167800.000000000000
FS( 244 ),3127300.000000000000,3630220.000000000000,3036480.000000000000,3201890.000000000500,12995890.000000000000
