代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12882720.000000000000
真實報酬,2882720.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11326.989034395028
風險,165700.391786764520
起點值,0.068358251373
找到最佳解世代,1813
找到最佳解實驗#,49
找到最佳解次數,1

投資組合檔數,5
2002(7)[28],2311(15)[14],2354(20)[5],2881(30)[10],3045(42)[4],
FS( 18 ),1983800.000000000200,2119290.000000000000,2084350.000000000000,1959530.000000000000,2069929.999999999500,10216900.000000000000
FS( 19 ),2007200.000000000200,2195920.000000000000,2081199.999999999800,1959530.000000000000,2111510.000000000000,10355360.000000000000
FS( 20 ),2007200.000000000200,2172219.999999999500,2093100.000000000000,1969220.000000000000,2120149.999999999500,10361890.000000000000
FS( 21 ),2003600.000000000500,2252010.000000000000,2119000.000000000000,1969220.000000000000,2128790.000000000000,10472620.000000000000
FS( 22 ),2007200.000000000200,2244900.000000000000,2116200.000000000000,1973780.000000000000,2128790.000000000000,10470870.000000000000
FS( 23 ),2015300.000000000200,2212510.000000000000,2124950.000000000000,1993160.000000000000,2104760.000000000000,10450680.000000000000
FS( 24 ),2015300.000000000200,2195920.000000000000,2122150.000000000000,1983470.000000000000,2104760.000000000000,10421600.000000000000
FS( 25 ),2015300.000000000200,2199080.000000000500,2139299.999999999500,1978910.000000000000,2104760.000000000000,10437350.000000000000
FS( 26 ),2007200.000000000200,2229100.000000000500,2183049.999999999500,1964660.000000000000,2117990.000000000000,10502000.000000000000
FS( 27 ),2015300.000000000200,2221990.000000000000,2200549.999999999500,1969220.000000000000,2128790.000000000000,10535850.000000000000
FS( 28 ),2022500.000000000000,2241740.000000000000,2191799.999999999500,1993160.000000000000,2142019.999999999500,10591220.000000000000
FS( 29 ),2015300.000000000200,2191969.999999999500,2183049.999999999500,1995440.000000000000,2163890.000000000000,10549650.000000000000
FS( 30 ),2010800.000000000200,2212510.000000000000,2215250.000000000000,1985750.000000000000,2150660.000000000000,10574970.000000000000
FS( 31 ),2030600.000000000200,2232260.000000000000,2232400.000000000000,1981190.000000000000,2174690.000000000000,10651140.000000000000
FS( 32 ),2010800.000000000200,2232260.000000000000,2232400.000000000000,1983470.000000000000,2172530.000000000000,10631460.000000000000
FS( 33 ),2010800.000000000200,2244900.000000000000,2244299.999999999500,1983470.000000000000,2168210.000000000000,10651680.000000000000
FS( 34 ),2015300.000000000200,2255170.000000000000,2238350.000000000000,1981190.000000000000,2172530.000000000000,10662540.000000000000
FS( 35 ),2000000.000000000000,2261490.000000000000,2226799.999999999500,1959530.000000000000,2154980.000000000000,10602800.000000000000
FS( 36 ),1995500.000000000000,2248850.000000000500,2247100.000000000000,1969220.000000000000,2142019.999999999500,10602690.000000000000
FS( 37 ),2000000.000000000000,2298620.000000000000,2253049.999999999500,1943000.000000000000,2142019.999999999500,10636690.000000000000
FS( 38 ),2010800.000000000200,2318370.000000000000,2255850.000000000000,1938440.000000000000,2142019.999999999500,10665480.000000000000
FS( 39 ),1980200.000000000200,2351550.000000000000,2197750.000000000000,1895120.000000000000,2124470.000000000000,10549090.000000000000
FS( 40 ),1968500.000000000200,2315210.000000000000,2185850.000000000000,1866620.000000000000,2157140.000000000000,10493320.000000000000
FS( 41 ),1964900.000000000200,2291510.000000000000,2238350.000000000000,1866620.000000000000,2168210.000000000000,10529590.000000000000
FS( 42 ),1980200.000000000200,2331010.000000000000,2212100.000000000000,1859780.000000000000,2172530.000000000000,10555620.000000000000
FS( 43 ),1983800.000000000200,2331010.000000000000,2226799.999999999500,1888280.000000000000,2166050.000000000000,10595940.000000000000
FS( 44 ),1972100.000000000200,2288350.000000000500,2223650.000000000000,1866620.000000000000,2152820.000000000000,10503540.000000000000
FS( 45 ),1980200.000000000200,2327850.000000000500,2203350.000000000000,1914500.000000000000,2142019.999999999500,10567920.000000000000
FS( 46 ),1968500.000000000200,2311260.000000000000,2197750.000000000000,1892840.000000000000,2124470.000000000000,10494820.000000000000
FS( 47 ),1968500.000000000200,2298620.000000000000,2203350.000000000000,1907090.000000000000,2170370.000000000000,10547930.000000000000
FS( 48 ),1983800.000000000200,2298620.000000000000,2197750.000000000000,1907090.000000000000,2152820.000000000000,10540080.000000000000
FS( 49 ),1980200.000000000200,2298620.000000000000,2162750.000000000000,1900250.000000000000,2126630.000000000000,10468450.000000000000
FS( 50 ),1991900.000000000200,2318370.000000000000,2159950.000000000000,1880870.000000000000,2133110.000000000000,10484200.000000000000
FS( 51 ),1983800.000000000200,2334960.000000000000,2185850.000000000000,1909940.000000000000,2135540.000000000000,10550090.000000000000
FS( 52 ),1972100.000000000200,2324690.000000000000,2089949.999999999800,1900250.000000000000,2163890.000000000000,10450880.000000000000
FS( 53 ),1964900.000000000200,2357870.000000000000,2063700.000000000000,1916780.000000000000,2163890.000000000000,10467140.000000000000
FS( 54 ),1960400.000000000500,2354710.000000000000,2034650.000000000000,1954970.000000000000,2166050.000000000000,10470780.000000000000
FS( 55 ),1945100.000000000200,2430550.000000000000,2060900.000000000000,1945280.000000000000,2183329.999999999100,10565160.000000000000
FS( 56 ),1945100.000000000200,2410800.000000000000,2037800.000000000000,1916780.000000000000,2205200.000000000000,10515680.000000000000
FS( 57 ),1964900.000000000200,2487430.000000000000,2052150.000000000000,1947560.000000000000,2229230.000000000000,10681270.000000000000
FS( 58 ),1972100.000000000200,2474000.000000000000,2060900.000000000000,1978910.000000000000,2227070.000000000000,10712980.000000000000
FS( 59 ),1956800.000000000000,2470840.000000000000,2066850.000000000000,2002280.000000000000,2203040.000000000000,10699810.000000000000
FS( 60 ),1953200.000000000000,2540360.000000000000,2072450.000000000000,2007410.000000000000,2211950.000000000000,10785370.000000000000
FS( 61 ),1964900.000000000200,2596450.000000000000,2078400.000000000000,2038190.000000000000,2209790.000000000000,10887730.000000000000
FS( 62 ),1953200.000000000000,2566430.000000000000,2072450.000000000000,2054720.000000000200,2203040.000000000000,10849840.000000000000
FS( 63 ),1921700.000000000200,2530090.000000000000,2043400.000000000000,2057000.000000000000,2205200.000000000000,10757390.000000000000
FS( 64 ),1953200.000000000000,2480320.000000000000,2046550.000000000000,2054720.000000000200,2214110.000000000000,10748900.000000000000
FS( 65 ),1937000.000000000200,2503230.000000000000,2043400.000000000000,2042750.000000000000,2207360.000000000000,10733740.000000000000
FS( 66 ),1941500.000000000200,2530090.000000000000,2072450.000000000000,2054720.000000000200,2185760.000000000000,10784520.000000000000
FS( 67 ),1945100.000000000200,2490590.000000000000,2063700.000000000000,2050160.000000000000,2183329.999999999100,10732880.000000000000
FS( 68 ),1937000.000000000200,2533250.000000000000,2058100.000000000000,2042750.000000000000,2192240.000000000000,10763340.000000000000
FS( 69 ),1945100.000000000200,2596450.000000000000,2072450.000000000000,2066690.000000000000,2207360.000000000000,10888050.000000000000
FS( 70 ),1945100.000000000200,2576700.000000000000,2058100.000000000000,2064410.000000000000,2205200.000000000000,10849510.000000000000
FS( 71 ),1941500.000000000200,2569590.000000000000,2069650.000000000000,2064410.000000000000,2203040.000000000000,10848190.000000000000
FS( 72 ),1953200.000000000000,2536410.000000000000,2066850.000000000000,2050160.000000000000,2200880.000000000000,10807500.000000000000
FS( 73 ),1941500.000000000200,2500070.000000000000,2060900.000000000000,2057000.000000000000,2205200.000000000000,10764670.000000000000
FS( 74 ),1941500.000000000200,2510340.000000000000,2060900.000000000000,2062129.999999999800,2205200.000000000000,10780070.000000000000
FS( 75 ),1976600.000000000500,2596450.000000000000,2075600.000000000000,2064410.000000000000,2220590.000000000000,10933650.000000000000
FS( 76 ),1991900.000000000200,2596450.000000000000,2066850.000000000000,2076379.999999999800,2240300.000000000000,10971880.000000000000
FS( 77 ),1991900.000000000200,2540360.000000000000,2075600.000000000000,2064410.000000000000,2227070.000000000000,10899340.000000000000
FS( 78 ),1980200.000000000200,2523770.000000000000,2081199.999999999800,2076950.000000000200,2224910.000000000000,10887030.000000000000
FS( 79 ),1983800.000000000200,2503230.000000000000,2087150.000000000000,2086640.000000000000,2229230.000000000000,10890050.000000000000
FS( 80 ),1960400.000000000500,2490590.000000000000,2072450.000000000000,2116280.000000000500,2216269.999999999100,10855990.000000000000
FS( 81 ),1972100.000000000200,2556950.000000000000,2148049.999999999500,2113430.000000000500,2209790.000000000000,11000320.000000000000
FS( 82 ),1956800.000000000000,2553000.000000000000,2127750.000000000000,2101460.000000000000,2202769.999999999100,10941780.000000000000
FS( 83 ),1960400.000000000500,2586180.000000000000,2136500.000000000000,2131100.000000000000,2184140.000000000000,10998320.000000000000
FS( 84 ),1964900.000000000200,2662810.000000000000,2180250.000000000000,2123690.000000000000,2170370.000000000000,11102020.000000000000
FS( 85 ),1964900.000000000200,2729170.000000000000,2218049.999999999500,2128250.000000000000,2184140.000000000000,11224510.000000000000
FS( 86 ),1960400.000000000500,2725219.999999999500,2223650.000000000000,2111149.999999999500,2158760.000000000000,11179180.000000000000
FS( 87 ),1953200.000000000000,2725219.999999999500,2197750.000000000000,2123690.000000000000,2128790.000000000000,11128650.000000000000
FS( 88 ),1960400.000000000500,2688880.000000000000,2171500.000000000000,2123690.000000000000,2151740.000000000000,11096210.000000000000
FS( 89 ),1968500.000000000200,2655700.000000000000,2177450.000000000000,2145920.000000000000,2149579.999999999100,11097150.000000000000
FS( 90 ),1964900.000000000200,2596450.000000000000,2206500.000000000000,2204629.999999999500,2156329.999999999100,11128810.000000000000
FS( 91 ),1960400.000000000500,2658860.000000000000,2212100.000000000000,2256500.000000000000,2147150.000000000000,11235010.000000000000
FS( 92 ),1953200.000000000000,2602770.000000000000,2183049.999999999500,2251940.000000000000,2149579.999999999100,11140540.000000000000
FS( 93 ),1948700.000000000000,2622520.000000000000,2197750.000000000000,2320910.000000000000,2135540.000000000000,11225420.000000000000
FS( 94 ),1948700.000000000000,2626469.999999999500,2267400.000000000000,2397290.000000000000,2128790.000000000000,11368650.000000000000
FS( 95 ),1953200.000000000000,2602770.000000000000,2226799.999999999500,2320910.000000000000,2135540.000000000000,11239220.000000000000
FS( 96 ),1960400.000000000500,2596450.000000000000,2226799.999999999500,2340290.000000000000,2142560.000000000000,11266500.000000000000
FS( 97 ),1953200.000000000000,2540360.000000000000,2226799.999999999500,2343140.000000000000,2170370.000000000000,11233870.000000000000
FS( 98 ),1983800.000000000200,2573540.000000000000,2244299.999999999500,2355109.999999999500,2174960.000000000000,11331710.000000000000
FS( 99 ),1988300.000000000200,2643060.000000000000,2241150.000000000000,2380190.000000000000,2179550.000000000000,11432250.000000000000
FS( 100 ),1991900.000000000200,2523770.000000000000,2258650.000000000000,2404700.000000000500,2179550.000000000000,11358570.000000000000
FS( 101 ),2000000.000000000000,2371300.000000000000,2244299.999999999500,2434339.999999999500,2174960.000000000000,11224900.000000000000
FS( 102 ),2018900.000000000200,2397370.000000000000,2226799.999999999500,2444030.000000000500,2174960.000000000000,11262060.000000000000
FS( 103 ),2038700.000000000000,2361030.000000000000,2212100.000000000000,2345420.000000000000,2188730.000000000000,11145980.000000000000
FS( 104 ),2050400.000000000500,2407640.000000000000,2215250.000000000000,2399569.999999999500,2188730.000000000000,11261590.000000000000
FS( 105 ),2027000.000000000200,2391050.000000000000,2206500.000000000000,2345420.000000000000,2174960.000000000000,11144930.000000000000
FS( 106 ),2027000.000000000200,2401320.000000000000,2183049.999999999500,2291270.000000000000,2179550.000000000000,11082190.000000000000
FS( 107 ),2034200.000000000200,2450300.000000000000,2185850.000000000000,2291270.000000000000,2186570.000000000000,11148190.000000000000
FS( 108 ),2010800.000000000200,2417120.000000000000,2136500.000000000000,2200069.999999999500,2154170.000000000000,10918660.000000000000
FS( 109 ),2003600.000000000500,2437660.000000000000,2124950.000000000000,2234270.000000000000,2156329.999999999100,10956810.000000000000
FS( 110 ),2018900.000000000200,2450300.000000000000,2136500.000000000000,2249089.999999999500,2198179.999999999100,11052970.000000000000
FS( 111 ),2003600.000000000500,2417120.000000000000,2124950.000000000000,2244530.000000000500,2202769.999999999100,10992970.000000000000
FS( 112 ),2015300.000000000200,2447140.000000000000,2119000.000000000000,2291270.000000000000,2218970.000000000000,11091680.000000000000
FS( 113 ),2030600.000000000200,2424230.000000000000,2136500.000000000000,2288990.000000000500,2204929.999999999100,11085250.000000000000
FS( 114 ),2042300.000000000500,2451090.000000000000,2215250.000000000000,2306089.999999999500,2209790.000000000000,11224520.000000000000
FS( 115 ),2054900.000000000200,2581440.000000000000,2229600.000000000000,2343140.000000000000,2221130.000000000000,11430210.000000000000
FS( 116 ),2063000.000000000000,2588550.000000000000,2244299.999999999500,2310649.999999999500,2232740.000000000000,11439240.000000000000
FS( 117 ),2063000.000000000000,2598819.999999999500,2278950.000000000000,2271319.999999999500,2232740.000000000000,11444830.000000000000
FS( 118 ),2087300.000000000200,2581440.000000000000,2267400.000000000000,2300960.000000000000,2241920.000000000000,11479020.000000000000
FS( 119 ),2108000.000000000000,2643850.000000000000,2261450.000000000000,2395010.000000000500,2244350.000000000000,11652660.000000000000
FS( 120 ),2103500.000000000500,2601980.000000000500,2255850.000000000000,2395010.000000000500,2251370.000000000000,11607710.000000002000
FS( 121 ),2119700.000000000000,2632790.000000000000,2273350.000000000000,2419520.000000000000,2265140.000000000000,11710500.000000000000
FS( 122 ),2119700.000000000000,2670710.000000000000,2273350.000000000000,2406980.000000000000,2255960.000000000000,11726700.000000000000
FS( 123 ),2119700.000000000000,2660440.000000000000,2264600.000000000000,2399569.999999999500,2262980.000000000000,11707290.000000000000
FS( 124 ),2127800.000000000000,2664390.000000000500,2270200.000000000000,2446310.000000000000,2283769.999999999100,11792470.000000000000
FS( 125 ),2127800.000000000000,2612250.000000000000,2345100.000000000000,2449160.000000000000,2288360.000000000000,11822670.000000000000
FS( 126 ),2111600.000000000000,2571170.000000000000,2351400.000000000000,2409260.000000000500,2251370.000000000000,11694800.000000000000
FS( 127 ),2124200.000000000000,2622520.000000000000,2363650.000000000000,2438899.999999999500,2181980.000000000000,11731250.000000000000
FS( 128 ),2124200.000000000000,2581440.000000000000,2348250.000000000000,2416670.000000000000,2142560.000000000000,11613120.000000000000
FS( 129 ),2127800.000000000000,2598819.999999999500,2351400.000000000000,2468540.000000000000,2154170.000000000000,11700730.000000000000
FS( 130 ),2127800.000000000000,2547469.999999999500,2336000.000000000000,2463980.000000000000,2165780.000000000000,11641030.000000000000
FS( 131 ),2132300.000000000000,2492170.000000000000,2326549.999999999500,2461129.999999999500,2156329.999999999100,11568480.000000000000
FS( 132 ),2140400.000000000000,2537199.999999999500,2354549.999999999500,2478799.999999999500,2151740.000000000000,11662690.000000000000
FS( 133 ),2132300.000000000000,2564850.000000000000,2326549.999999999500,2468540.000000000000,2151740.000000000000,11643980.000000000000
FS( 134 ),2144000.000000000000,2560900.000000000000,2311150.000000000000,2449160.000000000000,2137970.000000000000,11603180.000000000000
FS( 135 ),2135900.000000000000,2519820.000000000000,2292600.000000000000,2419520.000000000000,2151740.000000000000,11519580.000000000000
FS( 136 ),2135900.000000000000,2526930.000000000000,2298900.000000000000,2395010.000000000500,2142560.000000000000,11499300.000000000000
FS( 137 ),2116100.000000000000,2526930.000000000000,2267750.000000000000,2384750.000000000000,2128790.000000000000,11424320.000000000000
FS( 138 ),2144000.000000000000,2568010.000000000000,2289450.000000000000,2392160.000000000000,2142560.000000000000,11536180.000000000000
FS( 139 ),2177300.000000000000,2585390.000000000500,2339150.000000000000,2419520.000000000000,2140130.000000000000,11661490.000000000000
FS( 140 ),2168300.000000000000,2578280.000000000000,2339150.000000000000,2426930.000000000500,2147150.000000000000,11659810.000000000000
FS( 141 ),2160200.000000000000,2526930.000000000000,2329700.000000000500,2421799.999999999500,2119340.000000000000,11557970.000000000000
FS( 142 ),2132300.000000000000,2496120.000000000000,2339150.000000000000,2380190.000000000000,2110160.000000000000,11457920.000000000000
FS( 143 ),2156600.000000000000,2443980.000000000000,2382200.000000000500,2377339.999999999500,2151740.000000000000,11511860.000000000000
FS( 144 ),2140400.000000000000,2468469.999999999500,2345100.000000000000,2343140.000000000000,2119340.000000000000,11416450.000000000000
FS( 145 ),2127800.000000000000,2519820.000000000000,2345100.000000000000,2296399.999999999500,2174960.000000000000,11464080.000000000000
FS( 146 ),2095400.000000000200,2492170.000000000000,2357700.000000000000,2306089.999999999500,2163350.000000000000,11414710.000000000000
FS( 147 ),2127800.000000000000,2443980.000000000000,2357700.000000000000,2306089.999999999500,2181980.000000000000,11417550.000000000000
FS( 148 ),2111600.000000000000,2499280.000000000000,2376250.000000000000,2296399.999999999500,2174960.000000000000,11458490.000000000000
FS( 149 ),2079200.000000000200,2526930.000000000000,2376250.000000000000,2300960.000000000000,2181980.000000000000,11465320.000000000000
FS( 150 ),2087300.000000000200,2664390.000000000500,2391650.000000000000,2372780.000000000500,2202769.999999999100,11718890.000000000000
FS( 151 ),2082800.000000000200,2639900.000000000000,2413350.000000000000,2360240.000000000500,2174960.000000000000,11671250.000000000000
FS( 152 ),2108000.000000000000,2654120.000000000000,2410200.000000000000,2380190.000000000000,2200340.000000000000,11752850.000000000000
FS( 153 ),2099000.000000000000,2560900.000000000000,2400750.000000000000,2369930.000000000500,2195750.000000000000,11626330.000000000000
FS( 154 ),2119700.000000000000,2575120.000000000000,2397950.000000000500,2436620.000000000000,2211950.000000000000,11741340.000000000000
FS( 155 ),2087300.000000000200,2458199.999999999500,2323399.999999999500,2389879.999999999500,2230579.999999999100,11489360.000000000000
FS( 156 ),2095400.000000000200,2475580.000000000500,2379049.999999999500,2434339.999999999500,2248940.000000000000,11633310.000000000000
FS( 157 ),2108000.000000000000,2420280.000000000000,2336000.000000000000,2406980.000000000000,2262980.000000000000,11534240.000000000000
FS( 158 ),2108000.000000000000,2402900.000000000000,2336000.000000000000,2369930.000000000500,2267570.000000000000,11484400.000000000000
FS( 159 ),2063000.000000000000,2382360.000000000000,2261799.999999999500,2291270.000000000000,2290519.999999999100,11288950.000000000000
FS( 160 ),2079200.000000000200,2417120.000000000000,2339150.000000000000,2335730.000000000000,2285929.999999999100,11457130.000000000000
FS( 161 ),2108000.000000000000,2375250.000000000000,2336000.000000000000,2343140.000000000000,2267570.000000000000,11429960.000000000000
FS( 162 ),2116100.000000000000,2443980.000000000000,2351400.000000000000,2357960.000000000000,2253530.000000000000,11522970.000000000000
FS( 163 ),2111600.000000000000,2423440.000000000000,2363650.000000000000,2384750.000000000000,2260550.000000000000,11543990.000000000000
FS( 164 ),2108000.000000000000,2417120.000000000000,2345100.000000000000,2372780.000000000500,2272160.000000000000,11515160.000000000000
FS( 165 ),2119700.000000000000,2430550.000000000000,2345100.000000000000,2399569.999999999500,2258120.000000000000,11553040.000000000000
FS( 166 ),2119700.000000000000,2440820.000000000000,2413350.000000000000,2507870.000000000000,2253530.000000000000,11735270.000000000000
FS( 167 ),2127800.000000000000,2465310.000000000000,2413350.000000000000,2527819.999999999500,2279179.999999999100,11813460.000000000000
FS( 168 ),2132300.000000000000,2475580.000000000500,2496650.000000000000,2513000.000000000000,2329940.000000000000,11947470.000000000000
FS( 169 ),2144000.000000000000,2509550.000000000000,2536900.000000000000,2537510.000000000500,2329940.000000000000,12057900.000000000000
FS( 170 ),2140400.000000000000,2519820.000000000000,2552300.000000000000,2532950.000000000500,2320760.000000000000,12066230.000000000000
FS( 171 ),2124200.000000000000,2554580.000000000500,2552300.000000000000,2518129.999999999500,2322920.000000000000,12072130.000000000000
FS( 172 ),2135900.000000000000,2537199.999999999500,2555450.000000000500,2507870.000000000000,2311579.999999999100,12048000.000000000000
FS( 173 ),2135900.000000000000,2492170.000000000000,2499800.000000000000,2483359.999999999500,2329940.000000000000,11941170.000000000000
FS( 174 ),2116100.000000000000,2471630.000000000000,2549500.000000000000,2488490.000000000500,2295380.000000000000,11921100.000000000000
FS( 175 ),2140400.000000000000,2433710.000000000000,2564900.000000000000,2537510.000000000500,2318329.999999999100,11994850.000000000000
FS( 176 ),2127800.000000000000,2516660.000000000000,2583450.000000000500,2532950.000000000500,2313740.000000000000,12074600.000000000000
FS( 177 ),2116100.000000000000,2475580.000000000500,2568050.000000000000,2473670.000000000000,2292950.000000000000,11926350.000000000000
FS( 178 ),2111600.000000000000,2519820.000000000000,2623700.000000000000,2507870.000000000000,2322920.000000000000,12085910.000000000000
FS( 179 ),2116100.000000000000,2543520.000000000000,2598850.000000000000,2507870.000000000000,2313740.000000000000,12080080.000000000000
FS( 180 ),2111600.000000000000,2540360.000000000000,2608299.999999999500,2461129.999999999500,2292950.000000000000,12014340.000000000000
FS( 181 ),2116100.000000000000,2547469.999999999500,2614250.000000000000,2458850.000000000000,2309150.000000000000,12045820.000000000000
FS( 182 ),2124200.000000000000,2588550.000000000000,2660799.999999999500,2478799.999999999500,2325350.000000000000,12177700.000000000000
FS( 183 ),2127800.000000000000,2595659.999999999500,2707000.000000000000,2507870.000000000000,2313740.000000000000,12252070.000000000000
FS( 184 ),2108000.000000000000,2609090.000000000000,2741300.000000000000,2488490.000000000500,2313740.000000000000,12260620.000000000000
FS( 185 ),2127800.000000000000,2601980.000000000500,2704200.000000000500,2513000.000000000000,2316170.000000000000,12263150.000000000000
FS( 186 ),2116100.000000000000,2609090.000000000000,2753550.000000000000,2488490.000000000500,2302130.000000000000,12269360.000000000000
FS( 187 ),2127800.000000000000,2581440.000000000000,2722750.000000000000,2493620.000000000000,2297540.000000000000,12223150.000000000000
FS( 188 ),2135900.000000000000,2581440.000000000000,2722750.000000000000,2478799.999999999500,2313740.000000000000,12232630.000000000000
FS( 189 ),2135900.000000000000,2591710.000000000000,2707000.000000000000,2503310.000000000000,2322920.000000000000,12260840.000000000000
FS( 190 ),2108000.000000000000,2585390.000000000500,2753550.000000000000,2436620.000000000000,2318329.999999999100,12201890.000000000000
FS( 191 ),2119700.000000000000,2506390.000000000000,2747250.000000000000,2382470.000000000500,2313740.000000000000,12069550.000000000000
FS( 192 ),2144000.000000000000,2557740.000000000000,2802900.000000000000,2456569.999999999500,2360179.999999999100,12321390.000000000000
FS( 193 ),2144000.000000000000,2616200.000000000000,2877450.000000000000,2483359.999999999500,2371519.999999999100,12492530.000000000000
FS( 194 ),2152100.000000000000,2622520.000000000000,2837200.000000000500,2493620.000000000000,2336960.000000000000,12442400.000000000000
FS( 195 ),2152100.000000000000,2684930.000000000000,2697900.000000000000,2527819.999999999500,2343980.000000000000,12406730.000000000000
FS( 196 ),2152100.000000000000,2670710.000000000000,2725550.000000000000,2488490.000000000500,2360179.999999999100,12397030.000000000000
FS( 197 ),2116100.000000000000,2554580.000000000500,2657650.000000000000,2466260.000000000500,2336960.000000000000,12131550.000000000000
FS( 198 ),2116100.000000000000,2540360.000000000000,2728700.000000000000,2461129.999999999500,2325350.000000000000,12171640.000000000000
FS( 199 ),2116100.000000000000,2622520.000000000000,2756700.000000000500,2456569.999999999500,2320760.000000000000,12272650.000000000000
FS( 200 ),2111600.000000000000,2598819.999999999500,2725550.000000000000,2429210.000000000000,2302130.000000000000,12167310.000000000000
FS( 201 ),2116100.000000000000,2578280.000000000000,2676200.000000000000,2404700.000000000500,2348570.000000000000,12123850.000000000000
FS( 202 ),2090900.000000000200,2519820.000000000000,2688450.000000000500,2355109.999999999500,2306720.000000000000,11961000.000000000000
FS( 203 ),2116100.000000000000,2632790.000000000000,2728700.000000000000,2357960.000000000000,2339120.000000000000,12174670.000000000000
FS( 204 ),2144000.000000000000,2670710.000000000000,2660799.999999999500,2395010.000000000500,2383130.000000000000,12253650.000000000000
FS( 205 ),2135900.000000000000,2698360.000000000000,2741300.000000000000,2441750.000000000000,2357750.000000000000,12375060.000000000000
FS( 206 ),2135900.000000000000,2622520.000000000000,2725550.000000000000,2466260.000000000500,2371519.999999999100,12321750.000000000000
FS( 207 ),2168300.000000000000,2622520.000000000000,2722750.000000000000,2478799.999999999500,2371519.999999999100,12363890.000000000000
FS( 208 ),2164700.000000000000,2609090.000000000000,2707000.000000000000,2466260.000000000500,2383130.000000000000,12330180.000000000000
FS( 209 ),2180900.000000000000,2601980.000000000500,2710150.000000000000,2483359.999999999500,2383130.000000000000,12359520.000000000000
FS( 210 ),2177300.000000000000,2575120.000000000000,2716450.000000000000,2488490.000000000500,2360179.999999999100,12317540.000000000000
FS( 211 ),2180900.000000000000,2632790.000000000000,2682500.000000000000,2503310.000000000000,2383130.000000000000,12382630.000000000000
FS( 212 ),2168300.000000000000,2626469.999999999500,2688450.000000000500,2513000.000000000000,2429570.000000000000,12425790.000000000000
FS( 213 ),2152100.000000000000,2629630.000000000000,2669900.000000000000,2503310.000000000000,2464130.000000000000,12419070.000000000000
FS( 214 ),2168300.000000000000,2609090.000000000000,2685650.000000000000,2488490.000000000500,2452519.999999999100,12404050.000000000000
