代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11989402.220799999000
真實報酬,1989402.220799999300

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,9433.071934968857
風險,166350.352690412520
起點值,0.056706053113
找到最佳解世代,1480
找到最佳解實驗#,1
找到最佳解次數,16

投資組合檔數,9
2330(19)[4],2354(20)[5],2412(24)[7],2884(33)[6],2891(38)[12],3008(41)[13],3045(42)[2],4938(46)[1],9999(50)[28],
FS( 135 ),1314211.000000000200,1304251.000000000200,1156221.000000000000,1202060.999999999800,1141040.999999999800,1111111.000000000000,1288770.999999999800,1594800.999999999800,1111111.000000000000,11223580.000000000000
FS( 136 ),1363810.999999999800,1277251.000000000200,1156221.000000000000,1202060.999999999800,1143231.000000000200,1111111.000000000000,1294651.000000000000,1606531.000000000000,1111111.000000000000,11265980.000000000000
FS( 137 ),1368311.000000000000,1285171.000000000200,1161811.000000000000,1202060.999999999800,1141040.999999999800,1111111.000000000000,1288770.999999999800,1667251.000000000000,1111111.000000000000,11336640.000000000000
FS( 138 ),1368311.000000000000,1283551.000000000200,1166361.000000000000,1204611.000000000000,1141040.999999999800,1111111.000000000000,1294651.000000000000,1673001.000000000000,1111111.000000000000,11353750.000000000000
FS( 139 ),1390911.000000000000,1278871.000000000000,1185471.000000000000,1210560.999999999800,1157101.000000000000,1111111.000000000000,1312711.000000000000,1713941.000000000000,1111111.000000000000,11471790.000000000000
FS( 140 ),1422511.000000000000,1285171.000000000200,1188851.000000000000,1210560.999999999800,1162941.000000000000,1111111.000000000000,1330770.999999999800,1721761.000000000000,1111111.000000000000,11544790.000000000000
FS( 141 ),1386411.000000000200,1290031.000000000200,1181051.000000000000,1202060.999999999800,1162941.000000000000,1111111.000000000000,1294651.000000000000,1700371.000000000000,1111111.000000000000,11439740.000000000000
FS( 142 ),1372911.000000000000,1261231.000000000000,1178711.000000000000,1189310.999999999800,1149070.999999999800,1111111.000000000000,1324751.000000000000,1694621.000000000000,1111111.000000000000,11392830.000000000000
FS( 143 ),1386411.000000000200,1251691.000000000200,1178711.000000000000,1189310.999999999800,1149070.999999999800,1111111.000000000000,1324751.000000000000,1678981.000000000000,1111111.000000000000,11381150.000000000000
FS( 144 ),1386411.000000000200,1264471.000000000200,1178711.000000000000,1204611.000000000000,1149070.999999999800,1111111.000000000000,1312711.000000000000,1694621.000000000000,1111111.000000000000,11412830.000000000000
FS( 145 ),1381911.000000000000,1286791.000000000200,1178711.000000000000,1183361.000000000000,1138121.000000000000,1111111.000000000000,1306691.000000000000,1745221.000000000000,1111111.000000000000,11443030.000000000000
FS( 146 ),1372911.000000000000,1301011.000000000200,1178711.000000000000,1186760.999999999800,1146151.000000000000,1111111.000000000000,1300671.000000000200,1762931.000000000000,1111111.000000000000,11471370.000000000000
FS( 147 ),1341310.999999999800,1286791.000000000200,1169741.000000000000,1177410.999999999800,1141040.999999999800,1111111.000000000000,1276730.999999999800,1745221.000000000000,1111111.000000000000,11360470.000000000000
FS( 148 ),1327711.000000000200,1272391.000000000200,1170911.000000000000,1174010.999999999800,1138121.000000000000,1111111.000000000000,1306691.000000000000,1745221.000000000000,1111111.000000000000,11357280.000000000000
FS( 149 ),1345811.000000000000,1277251.000000000200,1170911.000000000000,1165510.999999999800,1135201.000000000000,1111111.000000000000,1306691.000000000000,1749131.000000000200,1111111.000000000000,11372730.000000000000
FS( 150 ),1363810.999999999800,1281931.000000000200,1173120.999999999500,1186760.999999999800,1160021.000000000000,1111111.000000000000,1306691.000000000000,1759020.999999999800,1111111.000000000000,11453580.000000000000
FS( 151 ),1372911.000000000000,1272391.000000000200,1184431.000000000000,1186760.999999999800,1151991.000000000000,1111111.000000000000,1324751.000000000000,1743381.000000000200,1111111.000000000000,11458840.000000000000
FS( 152 ),1345811.000000000000,1264471.000000000200,1178711.000000000000,1186760.999999999800,1141040.999999999800,1111111.000000000000,1300671.000000000200,1700371.000000000000,1111111.000000000000,11340060.000000000000
FS( 153 ),1372911.000000000000,1277251.000000000200,1183261.000000000000,1174010.999999999800,1149070.999999999800,1111111.000000000000,1318730.999999999800,1712101.000000000200,1111111.000000000000,11409560.000000000000
FS( 154 ),1413510.999999999800,1278871.000000000000,1185471.000000000000,1171460.999999999800,1157101.000000000000,1111111.000000000000,1306691.000000000000,1756951.000000000000,1111111.000000000000,11492280.000000000000
FS( 155 ),1418011.000000000000,1294711.000000000500,1190021.000000000000,1177410.999999999800,1160021.000000000000,1111111.000000000000,1318730.999999999800,1776501.000000000000,1111111.000000000000,11557630.000000000000
FS( 156 ),1418011.000000000000,1336111.000000000200,1191191.000000000000,1179960.999999999800,1160021.000000000000,1111111.000000000000,1342671.000000000200,1753041.000000000000,1111111.000000000000,11603230.000000000000
FS( 157 ),1413510.999999999800,1340791.000000000200,1187811.000000000000,1179960.999999999800,1162941.000000000000,1111111.000000000000,1330770.999999999800,1813761.000000000000,1111111.000000000000,11651770.000000000000
FS( 158 ),1395411.000000000000,1329811.000000000200,1197951.000000000000,1177410.999999999800,1151991.000000000000,1111111.000000000000,1336651.000000000000,1735561.000000000000,1111111.000000000000,11547010.000000000000
FS( 159 ),1390911.000000000000,1317031.000000000200,1195611.000000000000,1174010.999999999800,1151991.000000000000,1111111.000000000000,1330770.999999999800,1688641.000000000000,1111111.000000000000,11471190.000000000000
FS( 160 ),1341310.999999999800,1332871.000000000000,1198991.000000000000,1171460.999999999800,1149070.999999999800,1111111.000000000000,1324751.000000000000,1713941.000000000000,1111111.000000000000,11454620.000000000000
FS( 161 ),1314211.000000000200,1312171.000000000200,1195611.000000000000,1165510.999999999800,1138121.000000000000,1111111.000000000000,1324751.000000000000,1686800.999999999800,1111111.000000000000,11359400.000000000000
FS( 162 ),1314211.000000000200,1332871.000000000000,1195611.000000000000,1168060.999999999800,1149070.999999999800,1111111.000000000000,1324751.000000000000,1661270.999999999800,1111111.000000000000,11368070.000000000000
FS( 163 ),1341310.999999999800,1340791.000000000200,1195611.000000000000,1174010.999999999800,1157101.000000000000,1111111.000000000000,1318730.999999999800,1671161.000000000200,1111111.000000000000,11420940.000000000000
FS( 164 ),1327711.000000000200,1348891.000000000200,1186641.000000000000,1177410.999999999800,1149070.999999999800,1111111.000000000000,1312711.000000000000,1655520.999999999800,1111111.000000000000,11380180.000000000000
FS( 165 ),1354810.999999999800,1374271.000000000200,1193401.000000000000,1177410.999999999800,1157101.000000000000,1111111.000000000000,1336651.000000000000,1688641.000000000000,1111111.000000000000,11504510.000000000000
FS( 166 ),1345811.000000000000,1407751.000000000200,1187811.000000000000,1189310.999999999800,1160021.000000000000,1111111.000000000000,1324751.000000000000,1721761.000000000000,1111111.000000000000,11559440.000000000000
FS( 167 ),1318711.000000000000,1401271.000000000200,1187811.000000000000,1183361.000000000000,1154181.000000000000,1111111.000000000000,1300671.000000000200,1706121.000000000000,1111111.000000000000,11474350.000000000000
FS( 168 ),1318711.000000000000,1396591.000000000500,1191191.000000000000,1192710.999999999800,1168051.000000000000,1111111.000000000000,1330770.999999999800,1710031.000000000000,1111111.000000000000,11530280.000000000000
FS( 169 ),1354810.999999999800,1404511.000000000200,1195611.000000000000,1177410.999999999800,1176081.000000000000,1111111.000000000000,1300671.000000000200,1713941.000000000000,1111111.000000000000,11545260.000000000000
FS( 170 ),1354810.999999999800,1388671.000000000200,1196781.000000000000,1179960.999999999800,1192871.000000000000,1111111.000000000000,1330770.999999999800,1745221.000000000000,1111111.000000000000,11611310.000000000000
FS( 171 ),1327711.000000000200,1391731.000000000000,1190021.000000000000,1179960.999999999800,1211850.999999999800,1111111.000000000000,1312711.000000000000,1760861.000000000000,1111111.000000000000,11597070.000000000000
FS( 172 ),1318711.000000000000,1375891.000000000200,1173120.999999999500,1171460.999999999800,1225721.000000000000,1111111.000000000000,1258671.000000000200,1717851.000000000200,1111111.000000000000,11463650.000000000000
FS( 173 ),1354810.999999999800,1401271.000000000200,1179880.999999999500,1179960.999999999800,1250540.999999999800,1111111.000000000000,1252651.000000000000,1745221.000000000000,1111111.000000000000,11586560.000000000000
FS( 174 ),1314211.000000000200,1396591.000000000500,1174291.000000000000,1177410.999999999800,1242511.000000000200,1111111.000000000000,1246770.999999999800,1719921.000000000000,1111111.000000000000,11493930.000000000000
FS( 175 ),1318711.000000000000,1388671.000000000200,1176501.000000000000,1183361.000000000000,1247621.000000000000,1111111.000000000000,1246770.999999999800,1731651.000000000000,1111111.000000000000,11515510.000000000000
FS( 176 ),1314211.000000000200,1390111.000000000200,1178711.000000000000,1179960.999999999800,1250540.999999999800,1111111.000000000000,1276730.999999999800,1702441.000000000000,1111111.000000000000,11514930.000000000000
FS( 177 ),1323211.000000000000,1401271.000000000200,1178711.000000000000,1189310.999999999800,1253461.000000000000,1111111.000000000000,1282751.000000000000,1733490.999999999800,1111111.000000000000,11584430.000000000000
FS( 178 ),1354810.999999999800,1402891.000000000200,1187811.000000000000,1208010.999999999800,1333030.999999999800,1111111.000000000000,1300671.000000000200,1848951.000000000000,1111111.000000000000,11858400.000000000000
FS( 179 ),1404411.000000000000,1407751.000000000200,1194571.000000000000,1262410.999999999800,1343981.000000000200,1111111.000000000000,1318730.999999999800,1850791.000000000000,1111111.000000000000,12004870.000000000000
FS( 180 ),1395411.000000000000,1434751.000000000200,1193401.000000000000,1329560.999999999800,1360771.000000000200,1111111.000000000000,1318730.999999999800,1852861.000000000000,1111111.000000000000,12107710.000000000000
FS( 181 ),1395411.000000000000,1436371.000000000000,1193401.000000000000,1338910.999999999800,1368801.000000000000,1111111.000000000000,1312711.000000000000,1833311.000000000000,1111111.000000000000,12101140.000000000000
FS( 182 ),1368311.000000000000,1394971.000000000200,1194571.000000000000,1314260.999999999800,1341061.000000000000,1111111.000000000000,1306691.000000000000,1815601.000000000200,1111111.000000000000,11957690.000000000000
FS( 183 ),1354810.999999999800,1396591.000000000500,1190021.000000000000,1287060.999999999800,1327191.000000000000,1111111.000000000000,1300671.000000000200,1799960.999999999800,1111111.000000000000,11878530.000000000000
FS( 184 ),1359311.000000000000,1388671.000000000200,1190021.000000000000,1298960.999999999800,1333030.999999999800,1111111.000000000000,1306691.000000000000,1794210.999999999800,1111111.000000000000,11893120.000000000000
FS( 185 ),1354810.999999999800,1390111.000000000200,1193401.000000000000,1302361.000000000000,1330111.000000000000,1111111.000000000000,1300671.000000000200,1819511.000000000000,1111111.000000000000,11913200.000000000000
FS( 186 ),1359311.000000000000,1391731.000000000000,1194571.000000000000,1281111.000000000000,1316241.000000000000,1111111.000000000000,1312711.000000000000,1841131.000000000200,1111111.000000000000,11919030.000000000000
FS( 187 ),1350311.000000000000,1410811.000000000200,1186641.000000000000,1253060.999999999800,1269521.000000000200,1111111.000000000000,1318730.999999999800,1811691.000000000000,1111111.000000000000,11822990.000000000000
FS( 188 ),1350311.000000000000,1415671.000000000200,1188851.000000000000,1256460.999999999800,1269521.000000000200,1111111.000000000000,1306691.000000000000,1774661.000000000200,1111111.000000000000,11784390.000000000000
FS( 189 ),1368311.000000000000,1453831.000000000200,1191191.000000000000,1253060.999999999800,1261491.000000000000,1111111.000000000000,1318730.999999999800,1788231.000000000000,1111111.000000000000,11857070.000000000000
FS( 190 ),1359311.000000000000,1442671.000000000200,1191191.000000000000,1256460.999999999800,1289231.000000000200,1111111.000000000000,1300671.000000000200,1819511.000000000000,1111111.000000000000,11881270.000000000000
FS( 191 ),1363810.999999999800,1498291.000000000200,1186641.000000000000,1256460.999999999800,1272441.000000000000,1111111.000000000000,1282751.000000000000,1792141.000000000000,1111111.000000000000,11874760.000000000000
FS( 192 ),1345811.000000000000,1498291.000000000200,1183261.000000000000,1235210.999999999800,1239591.000000000000,1111111.000000000000,1294651.000000000000,1755111.000000000000,1111111.000000000000,11774150.000000000000
FS( 193 ),1350311.000000000000,1477771.000000000200,1183261.000000000000,1231810.999999999800,1239591.000000000000,1111111.000000000000,1276730.999999999800,1764770.999999999800,1111111.000000000000,11746470.000000000000
FS( 194 ),1350311.000000000000,1542931.000000000200,1183261.000000000000,1235210.999999999800,1245431.000000000000,1111111.000000000000,1288770.999999999800,1780411.000000000200,1111111.000000000000,11848550.000000000000
FS( 195 ),1350311.000000000000,1585951.000000000200,1190021.000000000000,1256460.999999999800,1275361.000000000000,1111111.000000000000,1306691.000000000000,1778571.000000000200,1111111.000000000000,11965590.000000000000
FS( 196 ),1350311.000000000000,1573171.000000000200,1184431.000000000000,1244560.999999999800,1280471.000000000000,1111111.000000000000,1306691.000000000000,1774661.000000000200,1111111.000000000000,11936520.000000000000
FS( 197 ),1341310.999999999800,1571551.000000000200,1174291.000000000000,1241160.999999999800,1250540.999999999800,1111111.000000000000,1276730.999999999800,1747291.000000000000,1111111.000000000000,11825100.000000000000
FS( 198 ),1341310.999999999800,1611331.000000000200,1181051.000000000000,1265810.999999999800,1272441.000000000000,1111111.000000000000,1282751.000000000000,1764770.999999999800,1111111.000000000000,11941690.000000000000
FS( 199 ),1359311.000000000000,1706731.000000000000,1178711.000000000000,1247111.000000000000,1272441.000000000000,1111111.000000000000,1294651.000000000000,1794210.999999999800,1111111.000000000000,12075390.000000000000
FS( 200 ),1350311.000000000000,1690891.000000000200,1176501.000000000000,1265810.999999999800,1272441.000000000000,1111111.000000000000,1288770.999999999800,1811691.000000000000,1111111.000000000000,12078640.000000000000
FS( 201 ),1336811.000000000000,1714651.000000000200,1176501.000000000000,1293010.999999999800,1330111.000000000000,1111111.000000000000,1294651.000000000000,1809851.000000000200,1111111.000000000000,12177810.000000000000
FS( 202 ),1354810.999999999800,1722751.000000000200,1170911.000000000000,1287060.999999999800,1308211.000000000000,1111111.000000000000,1276730.999999999800,1842971.000000000000,1111111.000000000000,12185670.000000000000
FS( 203 ),1345811.000000000000,1722751.000000000200,1167531.000000000000,1281111.000000000000,1294341.000000000000,1111111.000000000000,1300671.000000000200,1805941.000000000000,1111111.000000000000,12140380.000000000000
FS( 204 ),1336811.000000000000,1698811.000000000200,1168571.000000000000,1268361.000000000000,1291421.000000000000,1111111.000000000000,1276730.999999999800,1782481.000000000000,1111111.000000000000,12045410.000000000000
FS( 205 ),1327711.000000000200,1754431.000000000200,1166361.000000000000,1265810.999999999800,1289231.000000000200,1111111.000000000000,1264691.000000000000,1764770.999999999800,1111111.000000000000,12055230.000000000000
FS( 206 ),1318711.000000000000,1802311.000000000200,1162981.000000000000,1271760.999999999800,1308211.000000000000,1111111.000000000000,1270711.000000000000,1753041.000000000000,1111111.000000000000,12109950.000000000000
FS( 207 ),1300711.000000000200,1666951.000000000200,1153880.999999999500,1259010.999999999800,1286311.000000000000,1111111.000000000000,1252651.000000000000,1739471.000000000000,1111111.000000000000,11881210.000000000000
FS( 208 ),1291611.000000000000,1714651.000000000200,1156221.000000000000,1271760.999999999800,1303100.999999999800,1111111.000000000000,1246770.999999999800,1755111.000000000000,1111111.000000000000,11961450.000000000000
FS( 209 ),1278111.000000000000,1738591.000000000500,1175331.000000000000,1271760.999999999800,1314051.000000000000,1111111.000000000000,1264691.000000000000,1727740.999999999800,1111111.000000000000,11992500.000000000000
FS( 210 ),1282611.000000000000,1659031.000000000200,1167531.000000000000,1271760.999999999800,1297261.000000000200,1111111.000000000000,1258671.000000000200,1682891.000000000000,1111111.000000000000,11841980.000000000000
FS( 211 ),1287111.000000000000,1682971.000000000200,1167531.000000000000,1274310.999999999800,1333030.999999999800,1111111.000000000000,1258671.000000000200,1719921.000000000000,1111111.000000000000,11945770.000000000000
FS( 212 ),1323211.000000000000,1666951.000000000200,1173120.999999999500,1259010.999999999800,1316241.000000000000,1111111.000000000000,1276730.999999999800,1700371.000000000000,1111111.000000000000,11937859.999999998000
FS( 213 ),1332211.000000000000,1659031.000000000200,1167531.000000000000,1283660.999999999800,1322081.000000000000,1111111.000000000000,1258671.000000000200,1708191.000000000000,1111111.000000000000,11953600.000000000000
FS( 214 ),1318711.000000000000,1690891.000000000200,1162981.000000000000,1274310.999999999800,1330111.000000000000,1111111.000000000000,1258671.000000000200,1725671.000000000000,1111111.000000000000,11983570.000000000000
FS( 215 ),1309711.000000000000,1643191.000000000200,1156221.000000000000,1262410.999999999800,1325001.000000000000,1111111.000000000000,1258671.000000000200,1725671.000000000000,1111111.000000000000,11903100.000000000000
FS( 216 ),1314211.000000000200,1666951.000000000200,1152841.000000000000,1247111.000000000000,1327191.000000000000,1111111.000000000000,1240751.000000000000,1725671.000000000000,1111111.000000000000,11896950.000000000000
FS( 217 ),1309711.000000000000,1706731.000000000000,1155051.000000000000,1241160.999999999800,1335951.000000000200,1111111.000000000000,1270711.000000000000,1700371.000000000000,1111111.000000000000,11941910.000000000000
FS( 218 ),1309711.000000000000,1746511.000000000200,1164151.000000000000,1259010.999999999800,1349091.000000000000,1111111.000000000000,1276730.999999999800,1725671.000000000000,1111111.000000000000,12053100.000000000000
FS( 219 ),1332211.000000000000,1738591.000000000500,1167531.000000000000,1256460.999999999800,1349091.000000000000,1111111.000000000000,1288770.999999999800,1745221.000000000000,1111111.000000000000,12100100.000000000000
FS( 220 ),1336811.000000000000,1746511.000000000200,1169741.000000000000,1265810.999999999800,1333030.999999999800,1111111.000000000000,1288770.999999999800,1749131.000000000200,1111111.000000000000,12112030.000000000000
FS( 221 ),1350311.000000000000,1754431.000000000200,1173120.999999999500,1287060.999999999800,1346901.000000000000,1111111.000000000000,1294651.000000000000,1774661.000000000200,1111111.000000000000,12203360.000000000000
FS( 222 ),1345811.000000000000,1762531.000000000200,1173120.999999999500,1283660.999999999800,1352011.000000000200,1111111.000000000000,1308651.000000000000,1784321.000000000200,1111111.000000000000,12232330.000000000000
FS( 223 ),1317811.000000000000,1730671.000000000200,1173120.999999999500,1268361.000000000000,1330111.000000000000,1111111.000000000000,1327551.000000000000,1759020.999999999800,1111111.000000000000,12128870.000000000000
FS( 224 ),1336511.000000000000,1786291.000000000200,1183261.000000000000,1262410.999999999800,1349091.000000000000,1111111.000000000000,1308651.000000000000,1780411.000000000200,1111111.000000000000,12228850.000000000000
FS( 225 ),1341111.000000000000,1889791.000000000200,1178711.000000000000,1268361.000000000000,1341061.000000000000,1111111.000000000000,1333990.999999999800,1792141.000000000000,1111111.000000000000,12367390.000000000000
FS( 226 ),1345811.000000000000,1881871.000000000000,1179880.999999999500,1262410.999999999800,1352011.000000000200,1111111.000000000000,1308651.000000000000,1796050.999999999800,1111111.000000000000,12348910.000000000000
FS( 227 ),1355111.000000000000,1889791.000000000200,1182091.000000000000,1277710.999999999800,1346901.000000000000,1111111.000000000000,1308651.000000000000,1817671.000000000000,1111111.000000000000,12400150.000000000000
FS( 228 ),1336511.000000000000,1865851.000000000000,1182091.000000000000,1256460.999999999800,1325001.000000000000,1111111.000000000000,1295911.000000000000,1833311.000000000000,1111111.000000000000,12317360.000000000000
FS( 229 ),1336511.000000000000,1873771.000000000200,1186641.000000000000,1287060.999999999800,1343981.000000000200,1111111.000000000000,1295911.000000000000,1833311.000000000000,1111111.000000000000,12379410.000000000000
FS( 230 ),1313211.000000000000,1706731.000000000000,1178711.000000000000,1256460.999999999800,1316241.000000000000,1111111.000000000000,1295911.000000000000,1694621.000000000000,1111111.000000000000,11984110.000000000000
FS( 231 ),1299211.000000000000,1754431.000000000200,1175331.000000000000,1244560.999999999800,1305290.999999999800,1111111.000000000000,1270711.000000000000,1721761.000000000000,1111111.000000000000,11993520.000000000000
FS( 232 ),1317811.000000000000,1690891.000000000200,1181051.000000000000,1262410.999999999800,1322081.000000000000,1111111.000000000000,1277011.000000000000,1833311.000000000000,1111111.000000000000,12106790.000000000000
FS( 233 ),1317811.000000000000,1714651.000000000200,1181051.000000000000,1293010.999999999800,1325001.000000000000,1111111.000000000000,1308651.000000000000,1813761.000000000000,1111111.000000000000,12176160.000000000000
FS( 234 ),1317811.000000000000,1746511.000000000200,1181051.000000000000,1298960.999999999800,1325001.000000000000,1111111.000000000000,1295911.000000000000,1831240.999999999800,1111111.000000000000,12218710.000000000000
FS( 235 ),1299211.000000000000,1762531.000000000200,1199511.000000000000,1341460.999999999800,1338141.000000000000,1111111.000000000000,1302351.000000000000,1880001.000000000000,1111111.000000000000,12345430.000000000000
FS( 236 ),1331811.000000000000,1722751.000000000200,1201851.000000000000,1314260.999999999800,1341061.000000000000,1111111.000000000000,1295911.000000000000,1854701.000000000000,1111111.000000000000,12284570.000000000000
FS( 237 ),1322511.000000000000,1666951.000000000200,1200681.000000000000,1316810.999999999800,1330111.000000000000,1111111.000000000000,1277011.000000000000,1893800.999999999800,1111111.000000000000,12230100.000000000000
FS( 238 ),1336511.000000000000,1706731.000000000000,1201851.000000000000,1295560.999999999800,1333030.999999999800,1111111.000000000000,1277011.000000000000,1862520.999999999800,1111111.000000000000,12235440.000000000000
FS( 239 ),1322511.000000000000,1619251.000000000200,1204191.000000000000,1302361.000000000000,1333030.999999999800,1111111.000000000000,1283311.000000000000,1807781.000000000000,1111111.000000000000,12094660.000000000000
FS( 240 ),1294611.000000000000,1549231.000000000000,1205361.000000000000,1293010.999999999800,1314051.000000000000,1111111.000000000000,1289611.000000000000,1788231.000000000000,1111111.000000000000,11956330.000000000000
FS( 241 ),1303911.000000000000,1549231.000000000000,1206531.000000000000,1287060.999999999800,1316241.000000000000,1111111.000000000000,1314951.000000000000,1786391.000000000000,1111111.000000000000,11986540.000000000000
FS( 242 ),1275911.000000000000,1484071.000000000500,1212511.000000000000,1268361.000000000000,1269521.000000000200,1111111.000000000000,1302351.000000000000,1753041.000000000000,1111111.000000000000,11787990.000000000000
FS( 243 ),1275911.000000000000,1536631.000000000200,1206531.000000000000,1244560.999999999800,1264411.000000000000,1111111.000000000000,1302351.000000000000,1784321.000000000200,1111111.000000000000,11836940.000000000000
FS( 244 ),1289911.000000000200,1533391.000000000200,1212511.000000000000,1253060.999999999800,1256381.000000000000,1111111.000000000000,1295911.000000000000,1815601.000000000200,1111111.000000000000,11878990.000000000000
FS( 245 ),1317811.000000000000,1506391.000000000200,1218491.000000000000,1293010.999999999800,1275361.000000000000,1111111.000000000000,1308651.000000000000,1790300.999999999800,1111111.000000000000,11932240.000000000000
FS( 246 ),1327211.000000000000,1531771.000000000200,1236171.000000000000,1306610.999999999800,1272441.000000000000,1111111.000000000000,1327551.000000000000,1751201.000000000000,1125333.220800000000,11989402.220799999000
