代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12503700.000000000000
真實報酬,2503700.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10444.835442712352
風險,194272.155155168000
起點值,0.053763934592
找到最佳解世代,1745
找到最佳解實驗#,12
找到最佳解次數,5

投資組合檔數,4
2002(8)[32],2317(16)[1],2357(23)[5],3045(42)[37],
FS( 29 ),2485440.000000000000,2627000.000000000000,2769100.000000000000,2482330.000000000500,10363870.000000000000
FS( 30 ),2466400.000000000000,2637000.000000000000,2769100.000000000000,2472410.000000000000,10344910.000000000000
FS( 31 ),2510080.000000000000,2637000.000000000000,2784310.000000000000,2472410.000000000000,10403800.000000000000
FS( 32 ),2514560.000000000000,2607000.000000000000,2804590.000000000000,2427150.000000000000,10353300.000000000000
FS( 33 ),2510080.000000000000,2623500.000000000000,2931470.000000000000,2457220.000000000000,10522270.000000000000
FS( 34 ),2529120.000000000000,2650500.000000000000,2865560.000000000000,2464660.000000000000,10509840.000000000000
FS( 35 ),2539200.000000000000,2664000.000000000000,2865560.000000000000,2477369.999999999500,10546130.000000000000
FS( 36 ),2539200.000000000000,2654000.000000000000,2895980.000000000000,2502480.000000000000,10591660.000000000000
FS( 37 ),2529120.000000000000,2654000.000000000000,2824870.000000000000,2489770.000000000000,10497760.000000000000
FS( 38 ),2524640.000000000000,2657000.000000000000,2819799.999999999500,2487290.000000000500,10488730.000000000000
FS( 39 ),2529120.000000000000,2654000.000000000000,2804590.000000000000,2500000.000000000000,10487710.000000000000
FS( 40 ),2568320.000000000000,2664000.000000000000,2824870.000000000000,2502480.000000000000,10559670.000000000000
FS( 41 ),2616480.000000000000,2684000.000000000000,2835010.000000000000,2517360.000000000000,10652850.000000000000
FS( 42 ),2635520.000000000000,2697500.000000000000,2870630.000000000000,2535030.000000000000,10738680.000000000000
FS( 43 ),2626560.000000000000,2690500.000000000000,2835010.000000000000,2484810.000000000500,10636880.000000000000
FS( 44 ),2582880.000000000000,2700500.000000000000,2855290.000000000000,2502480.000000000000,10641150.000000000000
FS( 45 ),2562720.000000000000,2667000.000000000000,2855290.000000000000,2492250.000000000000,10577260.000000000000
FS( 46 ),2553760.000000000000,2654000.000000000000,2840080.000000000000,2469930.000000000000,10517770.000000000000
FS( 47 ),2533600.000000000500,2654000.000000000000,2855290.000000000000,2454740.000000000000,10497630.000000000000
FS( 48 ),2533600.000000000500,2670500.000000000000,2956820.000000000000,2449780.000000000000,10610700.000000000000
FS( 49 ),2529120.000000000000,2704000.000000000000,2946680.000000000500,2432110.000000000000,10611910.000000000000
FS( 50 ),2529120.000000000000,2727500.000000000000,2921330.000000000000,2427150.000000000000,10605100.000000000000
FS( 51 ),2553760.000000000000,2747500.000000000000,3048210.000000000000,2449780.000000000000,10799250.000000000000
FS( 52 ),2591840.000000000000,2764000.000000000000,3058350.000000000000,2427150.000000000000,10841340.000000000000
FS( 53 ),2601920.000000000000,2797500.000000000000,3033000.000000000000,2414750.000000000000,10847170.000000000000
FS( 54 ),2601920.000000000000,2817500.000000000000,3027930.000000000500,2427150.000000000000,10874500.000000000000
FS( 55 ),2577279.999999999500,2814500.000000000000,3017790.000000000000,2437070.000000000000,10846640.000000000000
FS( 56 ),2597440.000000000000,2861000.000000000000,3038070.000000000000,2402040.000000000500,10898550.000000000000
FS( 57 ),2597440.000000000000,2837500.000000000000,3027930.000000000500,2389639.999999999500,10852510.000000000000
FS( 58 ),2597440.000000000000,2827500.000000000000,3078760.000000000000,2364530.000000000000,10868230.000000000000
FS( 59 ),2597440.000000000000,2817500.000000000000,3078760.000000000000,2354610.000000000000,10848310.000000000000
FS( 60 ),2606400.000000000000,2854500.000000000000,3048210.000000000000,2327020.000000000000,10836130.000000000000
FS( 61 ),2533600.000000000500,2851000.000000000000,2977230.000000000000,2296950.000000000000,10658780.000000000000
FS( 62 ),2451840.000000000000,2730500.000000000000,2951750.000000000000,2201470.000000000000,10335560.000000000000
FS( 63 ),2476480.000000000000,2751000.000000000000,2926400.000000000000,2209220.000000000000,10363100.000000000000
FS( 64 ),2495520.000000000000,2734000.000000000000,2956820.000000000000,2251690.000000000000,10438030.000000000000
FS( 65 ),2510080.000000000000,2744000.000000000000,3012720.000000000000,2284240.000000000000,10551040.000000000000
FS( 66 ),2524640.000000000000,2700500.000000000000,2997510.000000000000,2246730.000000000000,10469380.000000000000
FS( 67 ),2529120.000000000000,2764000.000000000000,3058350.000000000000,2274320.000000000000,10625790.000000000000
FS( 68 ),2500000.000000000000,2777500.000000000000,3038070.000000000000,2251690.000000000000,10567260.000000000000
FS( 69 ),2533600.000000000500,2804500.000000000000,3038070.000000000000,2289200.000000000000,10665370.000000000000
FS( 70 ),2514560.000000000000,2804500.000000000000,3017790.000000000000,2299430.000000000000,10636280.000000000000
FS( 71 ),2543680.000000000500,2814500.000000000000,3088900.000000000000,2304389.999999999500,10751470.000000000000
FS( 72 ),2539200.000000000000,2821000.000000000000,3175220.000000000000,2344380.000000000000,10879800.000000000000
FS( 73 ),2495520.000000000000,2781000.000000000000,3104110.000000000000,2352130.000000000000,10732760.000000000000
FS( 74 ),2514560.000000000000,2811000.000000000000,3119320.000000000000,2387160.000000000000,10832040.000000000000
FS( 75 ),2504480.000000000000,2777500.000000000000,3104110.000000000000,2369490.000000000000,10755580.000000000000
FS( 76 ),2495520.000000000000,2781000.000000000000,3083830.000000000000,2327020.000000000000,10687370.000000000000
FS( 77 ),2485440.000000000000,2807500.000000000000,3078760.000000000000,2329500.000000000000,10701200.000000000000
FS( 78 ),2500000.000000000000,2821000.000000000000,3073690.000000000000,2354610.000000000000,10749300.000000000000
FS( 79 ),2491040.000000000000,2791000.000000000000,3043140.000000000000,2314310.000000000500,10639490.000000000000
FS( 80 ),2470880.000000000000,2781000.000000000000,3038070.000000000000,2304389.999999999500,10594340.000000000000
FS( 81 ),2466400.000000000000,2787500.000000000000,2987370.000000000000,2311830.000000000500,10553100.000000000000
FS( 82 ),2485440.000000000000,2834500.000000000000,3002580.000000000000,2319270.000000000000,10641790.000000000000
FS( 83 ),2504480.000000000000,2844500.000000000000,3033000.000000000000,2329500.000000000000,10711480.000000000000
FS( 84 ),2476480.000000000000,2841000.000000000000,2987370.000000000000,2336940.000000000000,10641790.000000000000
FS( 85 ),2504480.000000000000,2827500.000000000000,3017790.000000000000,2352130.000000000000,10701900.000000000000
FS( 86 ),2485440.000000000000,2844500.000000000000,3048210.000000000000,2346860.000000000000,10725010.000000000000
FS( 87 ),2495520.000000000000,2891000.000000000000,3043140.000000000000,2352130.000000000000,10781790.000000000000
FS( 88 ),2461920.000000000000,2871000.000000000000,3078760.000000000000,2346860.000000000000,10758540.000000000000
FS( 89 ),2451840.000000000000,2911500.000000000000,3099040.000000000000,2364530.000000000000,10826910.000000000000
FS( 90 ),2491040.000000000000,2888000.000000000000,3104110.000000000000,2407000.000000000000,10890150.000000000000
FS( 91 ),2466400.000000000000,2864500.000000000000,3068620.000000000000,2427150.000000000000,10826670.000000000000
FS( 92 ),2485440.000000000000,2834500.000000000000,3012720.000000000000,2407000.000000000000,10739660.000000000000
FS( 93 ),2447359.999999999500,2844500.000000000000,3022860.000000000000,2369490.000000000000,10684210.000000000000
FS( 94 ),2476480.000000000000,2888000.000000000000,3038070.000000000000,2397080.000000000500,10799630.000000000000
FS( 95 ),2485440.000000000000,2878000.000000000000,3083830.000000000000,2399560.000000000500,10846830.000000000000
FS( 96 ),2470880.000000000000,2888000.000000000000,3099040.000000000000,2394599.999999999500,10852520.000000000000
FS( 97 ),2500000.000000000000,2898000.000000000000,3099040.000000000000,2442340.000000000000,10939380.000000000000
FS( 98 ),2500000.000000000000,2898000.000000000000,3160010.000000000000,2452259.999999999500,11010270.000000000000
FS( 99 ),2495520.000000000000,2898000.000000000000,3175220.000000000000,2462180.000000000000,11030920.000000000000
FS( 100 ),2500000.000000000000,2894500.000000000000,3220850.000000000000,2462180.000000000000,11077530.000000000000
FS( 101 ),2510080.000000000000,2894500.000000000000,3230990.000000000000,2434590.000000000000,11070160.000000000000
FS( 102 ),2510080.000000000000,2894500.000000000000,3195500.000000000000,2434590.000000000000,11034670.000000000000
FS( 103 ),2510080.000000000000,2898000.000000000000,3261540.000000000000,2434590.000000000000,11104210.000000000000
FS( 104 ),2500000.000000000000,2901500.000000000000,3276750.000000000000,2449780.000000000000,11128030.000000000000
FS( 105 ),2510080.000000000000,2904500.000000000000,3266610.000000000000,2462180.000000000000,11143370.000000000000
FS( 106 ),2519040.000000000000,2914500.000000000000,3220850.000000000000,2477369.999999999500,11131760.000000000000
FS( 107 ),2510080.000000000000,2891000.000000000000,3220850.000000000000,2502480.000000000000,11124410.000000000000
FS( 108 ),2504480.000000000000,2908000.000000000000,3220850.000000000000,2487290.000000000500,11120620.000000000000
FS( 109 ),2529120.000000000000,2928000.000000000000,3195500.000000000000,2514880.000000000000,11167500.000000000000
FS( 110 ),2504480.000000000000,2938000.000000000000,3215779.999999999500,2512400.000000000000,11170660.000000000000
FS( 111 ),2504480.000000000000,2951500.000000000000,3261540.000000000000,2507440.000000000000,11224960.000000000000
FS( 112 ),2510080.000000000000,2955000.000000000000,3281820.000000000000,2512400.000000000000,11259300.000000000000
FS( 113 ),2491040.000000000000,2951500.000000000000,3297029.999999999500,2492250.000000000000,11231820.000000000000
FS( 114 ),2485440.000000000000,2948000.000000000000,3439120.000000000000,2477369.999999999500,11349930.000000000000
FS( 115 ),2491040.000000000000,2975000.000000000000,3495020.000000000000,2477369.999999999500,11438430.000000000000
FS( 116 ),2504480.000000000000,2975000.000000000000,3464600.000000000000,2477369.999999999500,11421450.000000000000
FS( 117 ),2466400.000000000000,2921500.000000000000,3444190.000000000000,2457220.000000000000,11289310.000000000000
FS( 118 ),2451840.000000000000,2901500.000000000000,3403630.000000000000,2494730.000000000000,11251700.000000000000
FS( 119 ),2447359.999999999500,2948000.000000000000,3413770.000000000000,2507440.000000000000,11316570.000000000000
FS( 120 ),2466400.000000000000,2908000.000000000000,3281820.000000000000,2512400.000000000000,11168620.000000000000
FS( 121 ),2470880.000000000000,2981500.000000000000,3342660.000000000500,2504960.000000000000,11300000.000000000000
FS( 122 ),2456320.000000000000,2978000.000000000000,3439120.000000000000,2489770.000000000000,11363210.000000000000
FS( 123 ),2466400.000000000000,2988000.000000000000,3495020.000000000000,2477369.999999999500,11426790.000000000000
FS( 124 ),2451840.000000000000,2981500.000000000000,3479810.000000000500,2457220.000000000000,11370370.000000000000
FS( 125 ),2451840.000000000000,2991500.000000000000,3246200.000000000000,2509920.000000000500,11199460.000000000000
FS( 126 ),2470880.000000000000,3001500.000000000000,3083830.000000000000,2489770.000000000000,11045980.000000000000
FS( 127 ),2466400.000000000000,2944500.000000000000,3104110.000000000000,2459700.000000000000,10974710.000000000000
FS( 128 ),2480960.000000000000,2951500.000000000000,3109180.000000000500,2467139.999999999500,11008780.000000000000
FS( 129 ),2470880.000000000000,2961500.000000000000,3190430.000000000500,2469930.000000000000,11092740.000000000000
FS( 130 ),2456320.000000000000,2975000.000000000000,3251270.000000000000,2502480.000000000000,11185070.000000000000
FS( 131 ),2447359.999999999500,2981500.000000000000,3256340.000000000000,2502480.000000000000,11187680.000000000000
FS( 132 ),2441760.000000000000,3015000.000000000000,3220850.000000000000,2504960.000000000000,11182570.000000000000
FS( 133 ),2422720.000000000000,3041500.000000000000,3246200.000000000000,2524800.000000000000,11235220.000000000000
FS( 134 ),2422720.000000000000,3021500.000000000000,3210710.000000000000,2549910.000000000000,11204840.000000000000
FS( 135 ),2447359.999999999500,3088500.000000000000,3286890.000000000000,2577500.000000000000,11400250.000000000000
FS( 136 ),2456320.000000000000,3122000.000000000000,3312240.000000000000,2575020.000000000000,11465580.000000000000
FS( 137 ),2437279.999999999500,3105000.000000000000,3327450.000000000000,2547430.000000000000,11417160.000000000000
FS( 138 ),2432799.999999999500,3115500.000000000000,3307170.000000000000,2557660.000000000000,11413130.000000000000
FS( 139 ),2447359.999999999500,3135500.000000000000,3403630.000000000000,2555180.000000000000,11541670.000000000000
FS( 140 ),2432799.999999999500,3138500.000000000000,3428980.000000000000,2547430.000000000000,11547710.000000000000
FS( 141 ),2393600.000000000500,3102000.000000000000,3474739.999999999500,2549910.000000000000,11520250.000000000000
FS( 142 ),2432799.999999999500,3122000.000000000000,3439120.000000000000,2560139.999999999500,11554060.000000000000
FS( 143 ),2412640.000000000000,3125500.000000000000,3444190.000000000000,2552389.999999999500,11534720.000000000000
FS( 144 ),2418240.000000000000,3118500.000000000000,3413770.000000000000,2527590.000000000000,11478100.000000000000
FS( 145 ),2422720.000000000000,3128500.000000000000,3428980.000000000000,2524800.000000000000,11505000.000000000000
FS( 146 ),2412640.000000000000,3138500.000000000000,3418840.000000000000,2535030.000000000000,11505010.000000000000
FS( 147 ),2422720.000000000000,3158500.000000000000,3413770.000000000000,2552389.999999999500,11547380.000000000000
FS( 148 ),2422720.000000000000,3148500.000000000000,3413770.000000000000,2549910.000000000000,11534900.000000000000
FS( 149 ),2418240.000000000000,3135500.000000000000,3423910.000000000500,2547430.000000000000,11525080.000000000000
FS( 150 ),2432799.999999999500,3128500.000000000000,3378279.999999999500,2544950.000000000000,11484530.000000000000
FS( 151 ),2418240.000000000000,3112000.000000000000,3413770.000000000000,2549910.000000000000,11493920.000000000000
FS( 152 ),2418240.000000000000,3155500.000000000000,3393490.000000000000,2549910.000000000000,11517140.000000000000
FS( 153 ),2461920.000000000000,3158500.000000000000,3423910.000000000500,2567580.000000000500,11611910.000000000000
FS( 154 ),2480960.000000000000,3152000.000000000000,3449260.000000000000,2590210.000000000000,11672430.000000000000
FS( 155 ),2480960.000000000000,3165500.000000000000,3423910.000000000500,2575020.000000000000,11645390.000000000000
FS( 156 ),2466400.000000000000,3276000.000000000000,3423910.000000000500,2572540.000000000500,11738850.000000000000
FS( 157 ),2470880.000000000000,3296000.000000000500,3423910.000000000500,2577500.000000000000,11768290.000000000000
FS( 158 ),2441760.000000000000,3239000.000000000500,3357870.000000000000,2562619.999999999500,11601250.000000000000
FS( 159 ),2456320.000000000000,3306000.000000000000,3434049.999999999500,2555180.000000000000,11751550.000000000000
FS( 160 ),2437279.999999999500,3309000.000000000000,3449260.000000000000,2547119.999999999500,11742660.000000000000
FS( 161 ),2441760.000000000000,3356000.000000000000,3495020.000000000000,2525730.000000000000,11818510.000000000000
FS( 162 ),2447359.999999999500,3423000.000000000000,3495020.000000000000,2509920.000000000500,11875300.000000000000
FS( 163 ),2447359.999999999500,3456500.000000000000,3495020.000000000000,2525730.000000000000,11924610.000000000000
FS( 164 ),2441760.000000000000,3490000.000000000000,3586410.000000000500,2496590.000000000000,12014760.000000000000
FS( 165 ),2432799.999999999500,3456500.000000000000,3632040.000000000000,2462180.000000000000,11983520.000000000000
FS( 166 ),2441760.000000000000,3473000.000000000000,3687940.000000000000,2488530.000000000000,12091230.000000000000
FS( 167 ),2451840.000000000000,3506500.000000000000,3586410.000000000500,2486050.000000000000,12030800.000000000000
FS( 168 ),2447359.999999999500,3523000.000000000000,3413770.000000000000,2493800.000000000000,11877930.000000000000
FS( 169 ),2441760.000000000000,3640499.999999999500,3439120.000000000000,2483259.999999999500,12004640.000000000000
FS( 170 ),2432799.999999999500,3657000.000000000500,3449260.000000000000,2486050.000000000000,12025110.000000000000
FS( 171 ),2427200.000000000000,3690499.999999999500,3423910.000000000500,2469930.000000000000,12011540.000000000000
FS( 172 ),2427200.000000000000,3723999.999999999500,3434049.999999999500,2462180.000000000000,12047430.000000000000
FS( 173 ),2432799.999999999500,3607000.000000000500,3439120.000000000000,2469930.000000000000,11948850.000000000000
FS( 174 ),2441760.000000000000,3573500.000000000000,3378279.999999999500,2477990.000000000000,11871530.000000000000
FS( 175 ),2432799.999999999500,3607000.000000000500,3393490.000000000000,2509920.000000000500,11943210.000000000000
FS( 176 ),2470880.000000000000,3707000.000000000500,3434049.999999999500,2515190.000000000000,12127120.000000000000
FS( 177 ),2476480.000000000000,3690499.999999999500,3459530.000000000000,2520460.000000000000,12146970.000000000000
FS( 178 ),2480960.000000000000,3707000.000000000500,3505160.000000000500,2520460.000000000000,12213580.000000000000
FS( 179 ),2491040.000000000000,3623500.000000000000,3428980.000000000000,2515190.000000000000,12058710.000000000000
FS( 180 ),2514560.000000000000,3523000.000000000000,3418840.000000000000,2515190.000000000000,11971590.000000000000
FS( 181 ),2539200.000000000000,3523000.000000000000,3459530.000000000000,2531000.000000000000,12052730.000000000000
FS( 182 ),2553760.000000000000,3506500.000000000000,3449260.000000000000,2531000.000000000000,12040520.000000000000
FS( 183 ),2524640.000000000000,3473000.000000000000,3363070.000000000000,2515190.000000000000,11875900.000000000000
FS( 184 ),2524640.000000000000,3423000.000000000000,3368140.000000000000,2520460.000000000000,11836240.000000000000
FS( 185 ),2533600.000000000500,3540000.000000000000,3423910.000000000500,2528520.000000000000,12026030.000000000000
FS( 186 ),2504480.000000000000,3423000.000000000000,3337590.000000000000,2491320.000000000000,11756390.000000000000
FS( 187 ),2495520.000000000000,3473000.000000000000,3302100.000000000000,2493800.000000000000,11764420.000000000000
FS( 188 ),2514560.000000000000,3473000.000000000000,3266610.000000000000,2541849.999999999500,11796020.000000000000
FS( 189 ),2495520.000000000000,3439500.000000000000,3246200.000000000000,2547119.999999999500,11728340.000000000000
FS( 190 ),2510080.000000000000,3490000.000000000000,3284160.000000000500,2565720.000000000000,11849960.000000000000
FS( 191 ),2529120.000000000000,3506500.000000000000,3316660.000000000500,2549599.999999999500,11901880.000000000000
FS( 192 ),2543680.000000000500,3556500.000000000000,3327580.000000000000,2555180.000000000000,11982940.000000000000
FS( 193 ),2559359.999999999500,3657000.000000000500,3262450.000000000000,2568200.000000000000,12047010.000000000000
FS( 194 ),2569440.000000000000,3607000.000000000500,3262450.000000000000,2581530.000000000000,12020420.000000000000
FS( 195 ),2569440.000000000000,3607000.000000000500,3246200.000000000000,2581530.000000000000,12004170.000000000000
FS( 196 ),2599680.000000000500,3640499.999999999500,3300410.000000000500,2592070.000000000000,12132660.000000000000
FS( 197 ),2625440.000000000000,3640499.999999999500,3332910.000000000500,2594860.000000000000,12193710.000000000000
FS( 198 ),2619840.000000000000,3640499.999999999500,3322120.000000000000,2602920.000000000500,12185380.000000000000
FS( 199 ),2640000.000000000000,3690499.999999999500,3398040.000000000000,2618730.000000000000,12347270.000000000000
FS( 200 ),2640000.000000000000,3707000.000000000500,3354620.000000000000,2608190.000000000000,12309810.000000000000
FS( 201 ),2640000.000000000000,3690499.999999999500,3365410.000000000500,2616250.000000000000,12312160.000000000000
FS( 202 ),2650080.000000000000,3757500.000000000000,3430540.000000000000,2640119.999999999500,12478240.000000000000
FS( 203 ),2650080.000000000000,3894500.000000000500,3441330.000000000000,2645389.999999999500,12631300.000000000000
FS( 204 ),2629920.000000000000,3894500.000000000500,3506330.000000000000,2602920.000000000500,12633670.000000000000
FS( 205 ),2645600.000000000500,3875500.000000000000,3528040.000000000000,2523250.000000000000,12572390.000000000000
FS( 206 ),2645600.000000000500,3837500.000000000500,3468369.999999999500,2477990.000000000000,12429460.000000000000
FS( 207 ),2650080.000000000000,3856500.000000000000,3495540.000000000000,2491320.000000000000,12493440.000000000000
FS( 208 ),2650080.000000000000,3815000.000000000000,3517250.000000000500,2504650.000000000000,12486980.000000000000
FS( 209 ),2655680.000000000500,3837500.000000000500,3484750.000000000500,2493800.000000000000,12471730.000000002000
FS( 210 ),2665760.000000000000,3894500.000000000500,3501000.000000000500,2488530.000000000000,12549790.000000000000
FS( 211 ),2655680.000000000500,3856500.000000000000,3495540.000000000000,2488530.000000000000,12496250.000000000000
FS( 212 ),2670240.000000000000,3818500.000000000000,3495540.000000000000,2472720.000000000000,12457000.000000000000
FS( 213 ),2660160.000000000500,3796000.000000000500,3446790.000000000000,2488530.000000000000,12391480.000000000000
FS( 214 ),2660160.000000000500,3856500.000000000000,3506330.000000000000,2477990.000000000000,12500980.000000000000
FS( 215 ),2635520.000000000000,3799500.000000000000,3419620.000000000000,2462180.000000000000,12316820.000000000000
FS( 216 ),2670240.000000000000,3856500.000000000000,3463040.000000000000,2477990.000000000000,12467770.000000000000
FS( 217 ),2711680.000000000500,3894500.000000000500,3452119.999999999500,2475200.000000000000,12533500.000000000000
FS( 218 ),2700480.000000000000,3856500.000000000000,3414290.000000000000,2483259.999999999500,12454530.000000000000
FS( 219 ),2690400.000000000000,3837500.000000000500,3295080.000000000000,2451330.000000000500,12274310.000000000000
FS( 220 ),2655680.000000000500,3837500.000000000500,3262450.000000000000,2440790.000000000500,12196420.000000000000
FS( 221 ),2685920.000000000000,3837500.000000000500,3284160.000000000500,2488530.000000000000,12296110.000000000000
FS( 222 ),2665760.000000000000,3818500.000000000000,3235410.000000000500,2451330.000000000500,12171000.000000000000
FS( 223 ),2650080.000000000000,3708000.000000000000,3186660.000000000500,2515190.000000000000,12059930.000000000000
FS( 224 ),2609760.000000000000,3727500.000000000000,3186660.000000000500,2501860.000000000000,12025780.000000000000
FS( 225 ),2650080.000000000000,3666500.000000000000,3257120.000000000000,2523250.000000000000,12096950.000000000000
FS( 226 ),2629920.000000000000,3757500.000000000000,3295080.000000000000,2515190.000000000000,12197690.000000000000
FS( 227 ),2589600.000000000500,3723500.000000000000,3311330.000000000000,2523250.000000000000,12147680.000000000000
FS( 228 ),2599680.000000000500,3791999.999999999500,3381790.000000000000,2547119.999999999500,12320590.000000000000
FS( 229 ),2594080.000000000000,3761499.999999999500,3398040.000000000000,2515190.000000000000,12268810.000000000000
FS( 230 ),2625440.000000000000,3727500.000000000000,3365410.000000000500,2544330.000000000500,12262680.000000000000
FS( 231 ),2614240.000000000000,3693000.000000000000,3338370.000000000000,2539060.000000000500,12184670.000000000000
FS( 232 ),2640000.000000000000,3727500.000000000000,3408830.000000000000,2557660.000000000000,12333990.000000000000
FS( 233 ),2599680.000000000500,3658500.000000000500,3311330.000000000000,2579050.000000000000,12148560.000000000000
FS( 234 ),2609760.000000000000,3666500.000000000000,3387120.000000000000,2600130.000000000000,12263510.000000000000
FS( 235 ),2625440.000000000000,3571000.000000000500,3278700.000000000000,2616250.000000000000,12091390.000000000000
FS( 236 ),2625440.000000000000,3521500.000000000000,3295080.000000000000,2621520.000000000000,12063540.000000000000
FS( 237 ),2569440.000000000000,3400000.000000000500,3273370.000000000000,2647869.999999999500,11890680.000000000000
FS( 238 ),2589600.000000000500,3559999.999999999500,3278700.000000000000,2642599.999999999500,12070900.000000000000
FS( 239 ),2625440.000000000000,3571000.000000000500,3322120.000000000000,2621520.000000000000,12140080.000000000000
FS( 240 ),2635520.000000000000,3590000.000000000000,3316660.000000000500,2605400.000000000000,12147580.000000000000
FS( 241 ),2629920.000000000000,3628500.000000000000,3278700.000000000000,2613460.000000000000,12150580.000000000000
FS( 242 ),2625440.000000000000,3559999.999999999500,3284160.000000000500,2626790.000000000500,12096390.000000000000
FS( 243 ),2640000.000000000000,3590000.000000000000,3311330.000000000000,2610670.000000000500,12152000.000000000000
FS( 244 ),2640000.000000000000,3647499.999999999500,3332910.000000000500,2605400.000000000000,12225810.000000000000
FS( 245 ),2650080.000000000000,3628500.000000000000,3419620.000000000000,2634849.999999999500,12333050.000000000000
FS( 246 ),2655680.000000000500,3636000.000000000000,3408830.000000000000,2693130.000000000000,12393640.000000000000
FS( 247 ),2670240.000000000000,3666500.000000000000,3473830.000000000000,2693130.000000000000,12503700.000000000000
