代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12949380.000000000000
真實報酬,2949380.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12192.744053908496
風險,260656.043209590980
起點值,0.046777139343
找到最佳解世代,1492
找到最佳解實驗#,1
找到最佳解次數,25

投資組合檔數,4
1326(5)[1],2912(40)[13],3045(41)[3],8046(47)[10],
FS( 100 ),3032350.000000000000,2470480.000000000000,3017480.000000000000,3020560.000000000500,11540870.000000000000
FS( 101 ),3032350.000000000000,2463920.000000000000,2993000.000000000000,2966290.000000000500,11455560.000000000000
FS( 102 ),3045579.999999999500,2454489.999999999500,3022240.000000000000,3085630.000000000500,11607940.000000000000
FS( 103 ),3036760.000000000000,2444650.000000000000,2988240.000000000000,2944690.000000000500,11414340.000000000000
FS( 104 ),3015340.000000000000,2438090.000000000000,2983480.000000000000,2890420.000000000500,11327330.000000000000
FS( 105 ),2971870.000000000000,2363060.000000000000,2945400.000000000000,2760280.000000000500,11040610.000000000000
FS( 106 ),3010930.000000000000,2386020.000000000000,2978720.000000000000,2944690.000000000500,11320360.000000000000
FS( 107 ),2985100.000000000000,2386020.000000000000,2931120.000000000000,2933620.000000000500,11235860.000000000000
FS( 108 ),3002110.000000000000,2402420.000000000000,2988240.000000000000,3009490.000000000500,11402260.000000000000
FS( 109 ),2946040.000000000000,2424969.999999999500,2940640.000000000000,2825350.000000000500,11137000.000000000000
FS( 110 ),2924620.000000000000,2451210.000000000000,2912080.000000000000,2771080.000000000500,11058990.000000000000
FS( 111 ),2920210.000000000000,2451210.000000000000,2945400.000000000000,2792680.000000000500,11109500.000000000000
FS( 112 ),2985100.000000000000,2441370.000000000000,2983480.000000000000,2803480.000000000500,11213430.000000000000
FS( 113 ),2946040.000000000000,2372900.000000000000,2945400.000000000000,2738410.000000000900,11002750.000000000000
FS( 114 ),2950450.000000000000,2389300.000000000000,2978720.000000000000,2706010.000000000900,11024480.000000000000
FS( 115 ),2906980.000000000000,2369620.000000000000,2912080.000000000000,2716810.000000000500,10905490.000000000000
FS( 116 ),2932809.999999999500,2369620.000000000000,2897800.000000000000,2749480.000000000500,10949710.000000000000
FS( 117 ),2946040.000000000000,2369620.000000000000,2897800.000000000000,2738410.000000000900,10951870.000000000000
FS( 118 ),3024160.000000000000,2473759.999999999500,2863800.000000000000,2771080.000000000500,11132800.000000000000
FS( 119 ),3119290.000000000000,2454489.999999999500,2887600.000000000000,2803480.000000000500,11264860.000000000000
FS( 120 ),3067000.000000000000,2477040.000000000000,2878080.000000000000,2814550.000000000500,11236670.000000000000
FS( 121 ),3101650.000000000000,2470480.000000000000,2887600.000000000000,2738410.000000000900,11198140.000000000000
FS( 122 ),3140710.000000000000,2463920.000000000000,2902559.999999999500,2803480.000000000500,11310670.000000000000
FS( 123 ),3149530.000000000500,2483600.000000000000,2916840.000000000000,2749480.000000000500,11299450.000000000000
FS( 124 ),3136300.000000000500,2486880.000000000000,2964440.000000000000,2814550.000000000500,11402170.000000000000
FS( 125 ),3149530.000000000500,2486880.000000000000,2921600.000000000000,2803480.000000000500,11361490.000000000000
FS( 126 ),3179770.000000000000,2490160.000000000500,2882840.000000000000,2727610.000000000500,11280380.000000000000
FS( 127 ),3205600.000000000000,2490160.000000000500,2916840.000000000000,2727610.000000000500,11340210.000000000000
FS( 128 ),3240250.000000000000,2490160.000000000500,2902559.999999999500,2857750.000000000000,11490720.000000000000
FS( 129 ),3240250.000000000000,2486880.000000000000,2926360.000000000000,2857750.000000000000,11511240.000000000000
FS( 130 ),3218829.999999999500,2447930.000000000500,2921600.000000000000,2781880.000000000500,11370240.000000000000
FS( 131 ),3214420.000000000000,2486880.000000000000,2897800.000000000000,2781880.000000000500,11380980.000000000000
FS( 132 ),3210010.000000000000,2490160.000000000500,2912080.000000000000,2803480.000000000500,11415730.000000000000
FS( 133 ),3170950.000000000000,2457770.000000000000,2916840.000000000000,2738410.000000000900,11283970.000000000000
FS( 134 ),3170950.000000000000,2486880.000000000000,2897800.000000000000,2716810.000000000500,11272440.000000000000
FS( 135 ),3227650.000000000000,2493440.000000000000,2916840.000000000000,2901220.000000000500,11539150.000000000000
FS( 136 ),3266710.000000000000,2486880.000000000000,2912080.000000000000,2879620.000000000500,11545290.000000000000
FS( 137 ),3257890.000000000000,2490160.000000000500,2935880.000000000000,2825350.000000000500,11509280.000000000000
FS( 138 ),3201190.000000000000,2503280.000000000000,2926360.000000000000,2781880.000000000500,11412710.000000000000
FS( 139 ),3188590.000000000000,2500000.000000000000,2916840.000000000000,2771080.000000000500,11376510.000000000000
FS( 140 ),3214420.000000000000,2525830.000000000000,2945400.000000000000,2792680.000000000500,11478330.000000000000
FS( 141 ),3197410.000000000000,2519270.000000000000,2921600.000000000000,2771080.000000000500,11409360.000000000000
FS( 142 ),3210010.000000000000,2538950.000000000500,2916840.000000000000,2760280.000000000500,11426080.000000000000
FS( 143 ),3223240.000000000000,2571340.000000000000,2916840.000000000000,2792680.000000000500,11504100.000000000000
FS( 144 ),3249070.000000000000,2587739.999999999500,2907320.000000000000,2803480.000000000500,11547610.000000000000
FS( 145 ),3218829.999999999500,2587739.999999999500,2887600.000000000000,2803480.000000000500,11497650.000000000000
FS( 146 ),3244660.000000000000,2594300.000000000000,2893039.999999999500,2836150.000000000000,11568150.000000000000
FS( 147 ),3235840.000000000000,2581180.000000000500,2902559.999999999500,2868550.000000000500,11588130.000000000000
FS( 148 ),3262300.000000000500,2587739.999999999500,2897800.000000000000,2933620.000000000500,11681460.000000000000
FS( 149 ),3292540.000000000000,2600860.000000000000,2897800.000000000000,2901220.000000000500,11692420.000000000000
FS( 150 ),3279309.999999999500,2568060.000000000000,2897800.000000000000,2846950.000000000500,11592120.000000000000
FS( 151 ),3292540.000000000000,2597580.000000000000,2887600.000000000000,2868550.000000000500,11646270.000000000000
FS( 152 ),3296950.000000000000,2613570.000000000000,2921600.000000000000,2846950.000000000500,11679070.000000000000
FS( 153 ),3300730.000000000000,2620130.000000000000,2921600.000000000000,2836150.000000000000,11678610.000000000000
FS( 154 ),3322780.000000000500,2782900.000000000000,2897800.000000000000,2944690.000000000500,11948170.000000000000
FS( 155 ),3378850.000000000000,2727549.999999999500,2912080.000000000000,2977090.000000000000,11995570.000000000000
FS( 156 ),3378850.000000000000,2776340.000000000000,2912080.000000000000,2966290.000000000500,12033560.000000000000
FS( 157 ),3331600.000000000000,2737390.000000000500,2902559.999999999500,2879620.000000000500,11851170.000000000000
FS( 158 ),3292540.000000000000,2773060.000000000000,2902559.999999999500,2912020.000000000500,11880180.000000000000
FS( 159 ),3283720.000000000000,2753380.000000000000,2897800.000000000000,3042160.000000000900,11977060.000000000000
FS( 160 ),3270490.000000000000,2730830.000000000000,2840000.000000000000,2977090.000000000000,11818410.000000000000
FS( 161 ),3249070.000000000000,2743950.000000000500,2840000.000000000000,2998690.000000000500,11831710.000000000000
FS( 162 ),3353020.000000000000,2773060.000000000000,2878080.000000000000,3020560.000000000500,12024720.000000000000
FS( 163 ),3422320.000000000000,2828410.000000000500,2878080.000000000000,3031360.000000000500,12160170.000000000000
FS( 164 ),3383260.000000000000,2919430.000000000500,2863800.000000000000,3020560.000000000500,12187050.000000000000
FS( 165 ),3387670.000000000000,2909590.000000000000,2859039.999999999500,2966290.000000000500,12122590.000000000000
FS( 166 ),3443740.000000000000,2939110.000000000000,2907320.000000000000,2933620.000000000500,12223790.000000000000
FS( 167 ),3396490.000000000000,2841529.999999999500,2882840.000000000000,3020560.000000000500,12141420.000000000000
FS( 168 ),3378850.000000000000,2815290.000000000000,2902559.999999999500,3226570.000000000900,12323270.000000000000
FS( 169 ),3274900.000000000000,2789460.000000000000,2902559.999999999500,3107230.000000000500,12074150.000000000000
FS( 170 ),3283720.000000000000,2796020.000000000000,2887600.000000000000,3063760.000000000900,12031100.000000000000
FS( 171 ),3327190.000000000000,2734110.000000000000,2873320.000000000000,3193900.000000000000,12128520.000000000000
FS( 172 ),3322780.000000000500,2792739.999999999500,2897800.000000000000,3107230.000000000500,12120550.000000000000
FS( 173 ),3266710.000000000000,2808730.000000000000,2878080.000000000000,3042160.000000000900,11995680.000000000000
FS( 174 ),3274900.000000000000,2786180.000000000500,2878080.000000000000,3107230.000000000500,12046390.000000000000
FS( 175 ),3348610.000000000000,2796020.000000000000,2902559.999999999500,3107230.000000000500,12154420.000000000000
FS( 176 ),3353020.000000000000,2796020.000000000000,2897800.000000000000,3085630.000000000500,12132470.000000000000
FS( 177 ),3335380.000000000000,2860799.999999999500,2907320.000000000000,3042160.000000000900,12145660.000000000000
FS( 178 ),3335380.000000000000,2922710.000000000000,2916840.000000000000,3063760.000000000900,12238690.000000000000
FS( 179 ),3322780.000000000500,2925989.999999999500,2921600.000000000000,3128830.000000000500,12299200.000000000000
FS( 180 ),3313960.000000000000,2906310.000000000000,2907320.000000000000,3020560.000000000500,12148150.000000000000
FS( 181 ),3162760.000000000000,2877200.000000000500,2916840.000000000000,2977090.000000000000,11933890.000000000000
FS( 182 ),3145120.000000000000,2978060.000000000000,2926360.000000000000,2998690.000000000500,12048230.000000000000
FS( 183 ),3036760.000000000000,3026850.000000000500,2931120.000000000000,2966290.000000000500,11961020.000000000000
FS( 184 ),2989510.000000000000,2955100.000000000500,2921600.000000000000,3052960.000000000500,11919170.000000000000
FS( 185 ),3019750.000000000000,2939110.000000000000,2916840.000000000000,3042160.000000000900,11917860.000000000000
FS( 186 ),3049990.000000000000,2925989.999999999500,2931120.000000000000,2998690.000000000500,11905790.000000000000
FS( 187 ),3114880.000000000000,2987900.000000000000,2954920.000000000000,3009490.000000000500,12067190.000000000000
FS( 188 ),3019750.000000000000,2919430.000000000500,2926360.000000000000,2933620.000000000500,11799160.000000000000
FS( 189 ),2959270.000000000000,2896469.999999999500,2926360.000000000000,2814550.000000000500,11596650.000000000000
FS( 190 ),3019750.000000000000,2971500.000000000000,2964440.000000000000,2933620.000000000500,11889310.000000000000
FS( 191 ),3010930.000000000000,2961660.000000000500,2983480.000000000000,2955490.000000000500,11911560.000000000000
FS( 192 ),2941630.000000000000,2951819.999999999500,2997760.000000000500,2825350.000000000500,11716560.000000000000
FS( 193 ),2993920.000000000000,2971500.000000000000,3002520.000000000000,2857750.000000000000,11825690.000000000000
FS( 194 ),2989510.000000000000,3085480.000000000000,2983480.000000000000,2922820.000000000900,11981290.000000000000
FS( 195 ),3015340.000000000000,3065799.999999999500,3022240.000000000000,3020560.000000000500,12123940.000000000000
FS( 196 ),3075820.000000000000,3117870.000000000500,3098400.000000000000,3031360.000000000500,12323450.000000000000
FS( 197 ),3114880.000000000000,3156819.999999999500,3088880.000000000000,3020560.000000000500,12381140.000000000000
FS( 198 ),3132520.000000000000,3101469.999999999500,3079360.000000000000,2998690.000000000500,12312040.000000000000
FS( 199 ),3240250.000000000000,3137140.000000000500,3131720.000000000000,3063760.000000000900,12572870.000000000000
FS( 200 ),3153940.000000000000,3098190.000000000000,3136480.000000000000,3052960.000000000500,12441570.000000000000
FS( 201 ),3158350.000000000000,3143700.000000000500,3184760.000000000500,3063760.000000000900,12550570.000000000000
FS( 202 ),3179770.000000000000,3189210.000000000000,3175240.000000000000,3063760.000000000900,12607980.000000000000
FS( 203 ),3170950.000000000000,3179779.999999999500,3146680.000000000000,3042160.000000000900,12539570.000000000000
FS( 204 ),3166540.000000000000,3163380.000000000000,3136480.000000000000,2987890.000000000500,12454290.000000000000
FS( 205 ),3149530.000000000500,3117870.000000000500,3093640.000000000000,2977090.000000000000,12338130.000000000000
FS( 206 ),3184180.000000000000,3085480.000000000000,3136480.000000000000,3074560.000000000500,12480700.000000000000
FS( 207 ),3166540.000000000000,3013730.000000000000,3146680.000000000000,2987890.000000000500,12314840.000000000000
FS( 208 ),3210010.000000000000,3104750.000000000000,3170480.000000000000,2922820.000000000900,12408060.000000000000
FS( 209 ),3162760.000000000000,3003890.000000000500,3160960.000000000000,2879620.000000000500,12207230.000000000000
FS( 210 ),3184180.000000000000,3039560.000000000000,3251400.000000000000,2933620.000000000500,12408760.000000000000
FS( 211 ),3257890.000000000000,3023569.999999999500,3165039.999999999500,2922820.000000000900,12369320.000000000000
FS( 212 ),3357430.000000000000,3020290.000000000000,3165039.999999999500,2977090.000000000000,12519850.000000000000
FS( 213 ),3318370.000000000000,3052680.000000000500,3175240.000000000000,3128830.000000000500,12675120.000000000000
FS( 214 ),3322780.000000000500,3134270.000000000000,3180680.000000000000,3193900.000000000000,12831630.000000000000
FS( 215 ),3304510.000000000000,3183060.000000000000,3180680.000000000000,3193900.000000000000,12862150.000000000000
FS( 216 ),3258520.000000000000,3179779.999999999500,3170480.000000000000,3367510.000000000900,12976290.000000000000
FS( 217 ),3244660.000000000000,3143700.000000000500,3149400.000000000000,3334840.000000000000,12872600.000000000000
FS( 218 ),3350500.000000000000,3228569.999999999500,3154840.000000000000,3298930.000000000500,13032840.000000000000
FS( 219 ),3322780.000000000500,3264239.999999999500,3144640.000000000000,3310270.000000000500,13041930.000000000000
FS( 220 ),3276790.000000000000,3459400.000000000000,3180680.000000000000,3141520.000000000500,13058390.000000000000
FS( 221 ),3276790.000000000000,3377810.000000000000,3222160.000000000000,3253840.000000000000,13130600.000000000000
FS( 222 ),3332230.000000000000,3377810.000000000000,3232360.000000000000,3253840.000000000000,13196240.000000000000
FS( 223 ),3341050.000000000500,3377810.000000000000,3237800.000000000000,3253840.000000000000,13210500.000000000000
FS( 224 ),3322780.000000000500,3361819.999999999500,3232360.000000000000,3175270.000000000500,13092230.000000000000
FS( 225 ),3336640.000000000000,3345420.000000000000,3268400.000000000000,3197680.000000000500,13148140.000000000000
FS( 226 ),3276790.000000000000,3394210.000000000000,3299680.000000000000,3107770.000000000500,13078450.000000000000
FS( 227 ),3203079.999999999500,3394210.000000000000,3294240.000000000000,3096430.000000000500,12987960.000000000000
FS( 228 ),3281829.999999999500,3426600.000000000500,3294240.000000000000,3085360.000000000500,13088030.000000000000
FS( 229 ),3244660.000000000000,3443000.000000000000,3305120.000000000000,3074020.000000000500,13066800.000000000000
FS( 230 ),3208120.000000000000,3426600.000000000500,3294240.000000000000,3017860.000000000500,12946820.000000000000
FS( 231 ),3254110.000000000000,3426600.000000000500,3315320.000000000000,3107770.000000000500,13103800.000000000000
FS( 232 ),3272380.000000000000,3475390.000000000500,3284039.999999999500,3119110.000000000500,13150920.000000000000
FS( 233 ),3295059.999999999500,3495890.000000000500,3273840.000000000000,3074020.000000000500,13138810.000000000000
FS( 234 ),3327820.000000000000,3546319.999999999500,3273840.000000000000,2995180.000000000500,13143160.000000000000
FS( 235 ),3336640.000000000000,3563130.000000000000,3273840.000000000000,3062680.000000000500,13236290.000000000000
FS( 236 ),3341050.000000000500,3765259.999999999500,3268400.000000000000,3096430.000000000500,13471140.000000000000
FS( 237 ),3308920.000000000000,3866120.000000000500,3216720.000000000000,3028930.000000000500,13420690.000000000000
FS( 238 ),3304510.000000000000,3697610.000000000000,3186120.000000000000,2860180.000000000500,13048420.000000000000
FS( 239 ),3254110.000000000000,3613560.000000000000,3180680.000000000000,2669020.000000000500,12717370.000000000000
FS( 240 ),3290650.000000000000,3579940.000000000000,3226920.000000000000,2646610.000000000500,12744120.000000000000
FS( 241 ),3276790.000000000000,3765259.999999999500,3248000.000000000000,2680360.000000000500,12970410.000000000000
FS( 242 ),3244660.000000000000,3866120.000000000500,3242559.999999999500,2657950.000000000500,13011290.000000000000
FS( 243 ),3276790.000000000000,3866120.000000000500,3263640.000000000000,2702770.000000000500,13109320.000000000000
FS( 244 ),3244660.000000000000,3815690.000000000000,3278600.000000000000,2747860.000000000500,13086810.000000000000
FS( 245 ),3244660.000000000000,3798880.000000000000,3284039.999999999500,2725450.000000000500,13053030.000000000000
FS( 246 ),3281829.999999999500,3815690.000000000000,3294240.000000000000,2747860.000000000500,13139620.000000000000
FS( 247 ),3244660.000000000000,3983790.000000000000,3320080.000000000000,2747860.000000000500,13296390.000000000000
FS( 248 ),3221980.000000000000,3866120.000000000500,3294240.000000000000,2579110.000000000500,12961450.000000000000
FS( 249 ),3230800.000000000500,3731230.000000000000,3294240.000000000000,2433040.000000000500,12689310.000000000000
FS( 250 ),3258520.000000000000,3680799.999999999500,3294240.000000000000,2489200.000000000500,12722760.000000000000
FS( 251 ),3244660.000000000000,3815690.000000000000,3268400.000000000000,2354200.000000000500,12682950.000000000000
FS( 252 ),3276790.000000000000,4000600.000000000500,3284039.999999999500,2387950.000000000500,12949380.000000000000
