代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13212170.000000000000
真實報酬,3212170.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13332.909775012296
風險,258008.402299071870
起點值,0.051676261921
找到最佳解世代,1655
找到最佳解實驗#,1
找到最佳解次數,24

投資組合檔數,8
1101(0)[26],2207(10)[22],2311(15)[6],2317(16)[7],2330(19)[2],2354(20)[15],4938(46)[1],9999(50)[37],
FS( 20 ),1195550.000000000200,1174490.000000000000,1219260.000000000200,1273230.000000000000,1221270.000000000000,1185530.000000000000,1253200.000000000200,1250000.000000000000,9772530.000000000000
FS( 21 ),1201160.000000000000,1219550.000000000000,1281270.000000000000,1265410.000000000000,1244279.999999999800,1199390.000000000000,1271200.000000000000,1250000.000000000000,9932260.000000000000
FS( 22 ),1219970.000000000200,1206290.000000000000,1314660.000000000500,1270010.000000000000,1232840.000000000000,1201280.000000000000,1266000.000000000000,1250000.000000000000,9961050.000000000000
FS( 23 ),1229540.000000000200,1215560.000000000000,1330030.000000000200,1250000.000000000000,1250000.000000000000,1201280.000000000000,1285600.000000000000,1250000.000000000000,10012010.000000000000
FS( 24 ),1247030.000000000200,1222190.000000000000,1314660.000000000500,1279210.000000000000,1255720.000000000200,1206530.000000000000,1293600.000000000000,1250000.000000000000,10068940.000000000000
FS( 25 ),1251319.999999999800,1198340.000000000000,1334800.000000000200,1285420.000000000000,1255720.000000000200,1208210.000000000000,1288799.999999999800,1250000.000000000000,10072610.000000000000
FS( 26 ),1259240.000000000000,1208930.000000000000,1330030.000000000200,1297840.000000000000,1284450.000000000000,1201280.000000000000,1295600.000000000000,1250000.000000000000,10127370.000000000000
FS( 27 ),1266170.000000000000,1211600.000000000000,1330030.000000000200,1297840.000000000000,1295890.000000000000,1190780.000000000000,1310000.000000000000,1250000.000000000000,10152310.000000000000
FS( 28 ),1267490.000000000000,1218200.000000000000,1352290.000000000000,1302439.999999999800,1290170.000000000000,1208210.000000000000,1305200.000000000200,1250000.000000000000,10194000.000000000000
FS( 29 ),1260559.999999999800,1211600.000000000000,1352290.000000000000,1305430.000000000000,1290170.000000000000,1217030.000000000000,1303600.000000000000,1250000.000000000000,10190680.000000000000
FS( 30 ),1262210.000000000000,1222190.000000000000,1330030.000000000200,1287030.000000000000,1273010.000000000000,1215140.000000000000,1298799.999999999800,1250000.000000000000,10138410.000000000000
FS( 31 ),1291910.000000000000,1231460.000000000000,1352290.000000000000,1300830.000000000000,1284450.000000000000,1220390.000000000000,1306800.000000000000,1250000.000000000000,10238130.000000000000
FS( 32 ),1283660.000000000000,1244720.000000000000,1352290.000000000000,1285420.000000000000,1278730.000000000200,1218710.000000000000,1332800.000000000000,1250000.000000000000,10246330.000000000000
FS( 33 ),1315010.000000000000,1257950.000000000000,1334800.000000000200,1287030.000000000000,1290170.000000000000,1211780.000000000000,1308400.000000000000,1250000.000000000000,10255140.000000000000
FS( 34 ),1308079.999999999800,1240730.000000000000,1352290.000000000000,1299219.999999999800,1284450.000000000000,1209890.000000000000,1314799.999999999800,1250000.000000000000,10259460.000000000000
FS( 35 ),1328540.000000000200,1250000.000000000000,1352290.000000000000,1305430.000000000000,1290170.000000000000,1213460.000000000000,1328000.000000000000,1250000.000000000000,10317890.000000000000
FS( 36 ),1310720.000000000200,1226150.000000000000,1352290.000000000000,1291630.000000000000,1290170.000000000000,1206530.000000000000,1331200.000000000000,1250000.000000000000,10258690.000000000000
FS( 37 ),1279700.000000000000,1212920.000000000000,1332680.000000000500,1287030.000000000000,1284450.000000000000,1208210.000000000000,1319600.000000000000,1250000.000000000000,10174590.000000000000
FS( 38 ),1309400.000000000000,1232780.000000000000,1350170.000000000200,1290020.000000000000,1313180.000000000000,1213460.000000000000,1347200.000000000000,1250000.000000000000,10306210.000000000000
FS( 39 ),1297190.000000000000,1247360.000000000000,1363420.000000000200,1311640.000000000200,1347500.000000000000,1264070.000000000000,1354000.000000000000,1250000.000000000000,10435180.000000000000
FS( 40 ),1293230.000000000000,1246040.000000000000,1456700.000000000500,1316240.000000000000,1364789.999999999800,1272679.999999999800,1349200.000000000200,1250000.000000000000,10548880.000000000000
FS( 41 ),1306760.000000000000,1244720.000000000000,1419070.000000000200,1314630.000000000000,1347500.000000000000,1277929.999999999800,1342400.000000000200,1250000.000000000000,10503010.000000000000
FS( 42 ),1281020.000000000000,1240730.000000000000,1432320.000000000200,1308420.000000000000,1359070.000000000000,1250000.000000000000,1337600.000000000000,1250000.000000000000,10459160.000000000000
FS( 43 ),1300160.000000000000,1244720.000000000000,1432320.000000000200,1316240.000000000000,1347500.000000000000,1262390.000000000000,1352400.000000000200,1250000.000000000000,10505730.000000000000
FS( 44 ),1295870.000000000000,1239410.000000000000,1452460.000000000200,1337630.000000000000,1387670.000000000000,1285070.000000000000,1360400.000000000000,1250000.000000000000,10608510.000000000000
FS( 45 ),1293230.000000000000,1219550.000000000000,1461470.000000000200,1328430.000000000000,1370510.000000000000,1285070.000000000000,1370000.000000000000,1250000.000000000000,10578260.000000000000
FS( 46 ),1304120.000000000000,1220870.000000000000,1443450.000000000500,1347060.000000000000,1359070.000000000000,1279820.000000000000,1389600.000000000000,1250000.000000000000,10593990.000000000000
FS( 47 ),1293230.000000000000,1220870.000000000000,1432320.000000000200,1336250.000000000000,1364789.999999999800,1277929.999999999800,1405999.999999999800,1250000.000000000000,10581390.000000000000
FS( 48 ),1284980.000000000000,1206290.000000000000,1432320.000000000200,1325439.999999999800,1364789.999999999800,1267429.999999999800,1418799.999999999800,1250000.000000000000,10550050.000000000000
FS( 49 ),1284980.000000000000,1187750.000000000000,1407940.000000000200,1311640.000000000200,1336060.000000000000,1248320.000000000000,1386400.000000000200,1250000.000000000000,10413090.000000000000
FS( 50 ),1264850.000000000000,1187750.000000000000,1383560.000000000200,1316240.000000000000,1341779.999999999800,1258820.000000000000,1386400.000000000200,1250000.000000000000,10389400.000000000000
FS( 51 ),1266170.000000000000,1197020.000000000000,1390450.000000000500,1336250.000000000000,1341779.999999999800,1262390.000000000000,1402800.000000000000,1250000.000000000000,10446860.000000000000
FS( 52 ),1309400.000000000000,1204970.000000000000,1428080.000000000200,1331650.000000000000,1353220.000000000200,1264070.000000000000,1418799.999999999800,1250000.000000000000,10560190.000000000000
FS( 53 ),1305440.000000000000,1197020.000000000000,1432320.000000000200,1336250.000000000000,1376230.000000000200,1257140.000000000000,1435200.000000000200,1250000.000000000000,10589600.000000000000
FS( 54 ),1293230.000000000000,1197020.000000000000,1483730.000000000000,1340850.000000000000,1381950.000000000000,1255250.000000000000,1412400.000000000200,1250000.000000000000,10614430.000000000000
FS( 55 ),1298510.000000000000,1208930.000000000000,1467830.000000000200,1340850.000000000000,1399240.000000000000,1262390.000000000000,1425200.000000000200,1250000.000000000000,10652950.000000000000
FS( 56 ),1293230.000000000000,1239410.000000000000,1521360.000000000200,1340850.000000000000,1410680.000000000000,1277929.999999999800,1478799.999999999800,1250000.000000000000,10812260.000000000000
FS( 57 ),1315010.000000000000,1231460.000000000000,1516590.000000000200,1339240.000000000000,1422120.000000000000,1276250.000000000000,1488799.999999999800,1250000.000000000000,10839470.000000000000
FS( 58 ),1294550.000000000200,1230140.000000000000,1494860.000000000200,1339240.000000000000,1427840.000000000000,1281500.000000000000,1506400.000000000200,1250000.000000000000,10824530.000000000000
FS( 59 ),1298510.000000000000,1242050.000000000000,1483730.000000000000,1339240.000000000000,1410680.000000000000,1279820.000000000000,1513200.000000000000,1250000.000000000000,10817230.000000000000
FS( 60 ),1301480.000000000000,1239410.000000000000,1485850.000000000200,1340850.000000000000,1399240.000000000000,1290110.000000000000,1484000.000000000000,1250000.000000000000,10790940.000000000000
FS( 61 ),1290590.000000000000,1244720.000000000000,1505990.000000000200,1342460.000000000000,1416400.000000000000,1316360.000000000000,1469200.000000000200,1250000.000000000000,10835720.000000000000
FS( 62 ),1315010.000000000000,1252670.000000000000,1501220.000000000200,1343840.000000000000,1416400.000000000000,1326860.000000000000,1477200.000000000000,1250000.000000000000,10883200.000000000000
FS( 63 ),1360880.000000000000,1244720.000000000000,1514470.000000000200,1348439.999999999800,1422120.000000000000,1321610.000000000000,1490400.000000000000,1250000.000000000000,10952640.000000000000
FS( 64 ),1360880.000000000000,1246040.000000000000,1481080.000000000200,1337630.000000000000,1427840.000000000000,1316360.000000000000,1484000.000000000000,1250000.000000000000,10903830.000000000000
FS( 65 ),1328540.000000000200,1247360.000000000000,1494860.000000000200,1345450.000000000000,1433560.000000000000,1335679.999999999800,1456400.000000000200,1250000.000000000000,10891850.000000000000
FS( 66 ),1335139.999999999800,1248680.000000000000,1508110.000000000200,1354650.000000000000,1456570.000000000000,1345970.000000000000,1490400.000000000000,1250000.000000000000,10989520.000000000000
FS( 67 ),1331180.000000000000,1242050.000000000000,1508110.000000000200,1359250.000000000000,1439410.000000000000,1345970.000000000000,1500000.000000000000,1250000.000000000000,10975970.000000000000
FS( 68 ),1332500.000000000000,1242050.000000000000,1516590.000000000200,1365460.000000000000,1427840.000000000000,1353110.000000000000,1501600.000000000000,1250000.000000000000,10989150.000000000000
FS( 69 ),1347350.000000000000,1238090.000000000000,1523480.000000000000,1367070.000000000000,1462289.999999999800,1349540.000000000000,1487200.000000000000,1250000.000000000000,11025020.000000000000
FS( 70 ),1349990.000000000000,1228820.000000000000,1527720.000000000200,1365460.000000000000,1445130.000000000000,1342610.000000000000,1491999.999999999800,1250000.000000000000,11001730.000000000000
FS( 71 ),1340750.000000000000,1227500.000000000000,1519240.000000000200,1363850.000000000000,1445130.000000000000,1354790.000000000000,1498400.000000000000,1250000.000000000000,10999660.000000000000
FS( 72 ),1335139.999999999800,1232780.000000000000,1552630.000000000200,1376270.000000000000,1439410.000000000000,1358360.000000000000,1503200.000000000000,1250000.000000000000,11047790.000000000000
FS( 73 ),1324250.000000000000,1230140.000000000000,1565880.000000000200,1376270.000000000000,1439410.000000000000,1360040.000000000000,1532400.000000000200,1250000.000000000000,11078390.000000000000
FS( 74 ),1279700.000000000000,1218200.000000000000,1588140.000000000500,1351660.000000000000,1410680.000000000000,1325179.999999999800,1493600.000000000000,1250000.000000000000,10917160.000000000000
FS( 75 ),1309400.000000000000,1235450.000000000000,1563760.000000000200,1342460.000000000000,1416400.000000000000,1318040.000000000000,1491999.999999999800,1250000.000000000000,10927510.000000000000
FS( 76 ),1316329.999999999800,1224830.000000000000,1547860.000000000200,1363850.000000000000,1433560.000000000000,1349540.000000000000,1503200.000000000000,1250000.000000000000,10989170.000000000000
FS( 77 ),1317650.000000000000,1202300.000000000000,1574360.000000000200,1345450.000000000000,1410680.000000000000,1333790.000000000000,1491999.999999999800,1250000.000000000000,10926230.000000000000
FS( 78 ),1305440.000000000000,1220870.000000000000,1574360.000000000200,1379260.000000000000,1404960.000000000000,1342610.000000000000,1503200.000000000000,1250000.000000000000,10980700.000000000000
FS( 79 ),1291910.000000000000,1206290.000000000000,1545740.000000000200,1377650.000000000000,1393390.000000000000,1340720.000000000000,1501600.000000000000,1250000.000000000000,10907300.000000000000
FS( 80 ),1287950.000000000000,1198340.000000000000,1572240.000000000200,1382250.000000000000,1404960.000000000000,1328540.000000000000,1568400.000000000000,1250000.000000000000,10992680.000000000000
FS( 81 ),1266170.000000000000,1206290.000000000000,1561110.000000000200,1379260.000000000000,1410680.000000000000,1325179.999999999800,1597600.000000000000,1250000.000000000000,10996290.000000000000
FS( 82 ),1257920.000000000000,1199660.000000000000,1552630.000000000200,1383860.000000000200,1422120.000000000000,1328540.000000000000,1537600.000000000000,1250000.000000000000,10932330.000000000000
FS( 83 ),1247030.000000000200,1204970.000000000000,1552630.000000000200,1388460.000000000000,1427840.000000000000,1325179.999999999800,1613600.000000000000,1250000.000000000000,11009710.000000000000
FS( 84 ),1217329.999999999800,1195700.000000000000,1552630.000000000200,1362240.000000000000,1410680.000000000000,1304179.999999999800,1630000.000000000000,1250000.000000000000,10922760.000000000000
FS( 85 ),1212050.000000000200,1202300.000000000000,1565880.000000000200,1365460.000000000000,1433560.000000000000,1302500.000000000000,1659200.000000000200,1250000.000000000000,10990950.000000000000
FS( 86 ),1219970.000000000200,1211600.000000000000,1577010.000000000200,1370060.000000000000,1450850.000000000000,1318040.000000000000,1675600.000000000000,1250000.000000000000,11073130.000000000000
FS( 87 ),1247030.000000000200,1212920.000000000000,1570120.000000000200,1376270.000000000000,1450850.000000000000,1260500.000000000000,1698400.000000000000,1250000.000000000000,11066090.000000000000
FS( 88 ),1263530.000000000200,1202300.000000000000,1592380.000000000200,1379260.000000000000,1450850.000000000000,1244750.000000000000,1695200.000000000200,1250000.000000000000,11078270.000000000000
FS( 89 ),1225579.999999999800,1211600.000000000000,1590260.000000000200,1394670.000000000000,1439410.000000000000,1227320.000000000000,1763200.000000000000,1250000.000000000000,11102040.000000000000
FS( 90 ),1222610.000000000000,1197020.000000000000,1641140.000000000500,1406860.000000000200,1439410.000000000000,1243070.000000000000,1737200.000000000000,1250000.000000000000,11137310.000000000000
FS( 91 ),1212050.000000000200,1203650.000000000000,1627890.000000000500,1397660.000000000000,1433560.000000000000,1229210.000000000000,1695200.000000000200,1250000.000000000000,11049220.000000000000
FS( 92 ),1214690.000000000000,1214240.000000000000,1679300.000000000200,1428480.000000000000,1450850.000000000000,1237820.000000000000,1756800.000000000000,1250000.000000000000,11232180.000000000000
FS( 93 ),1217329.999999999800,1208930.000000000000,1670290.000000000000,1443890.000000000200,1450850.000000000000,1243070.000000000000,1760000.000000000000,1250000.000000000000,11244360.000000000000
FS( 94 ),1216010.000000000000,1203650.000000000000,1668170.000000000200,1436070.000000000000,1462289.999999999800,1246640.000000000000,1750400.000000000000,1250000.000000000000,11233230.000000000000
FS( 95 ),1241750.000000000000,1197020.000000000000,1714810.000000000200,1440900.000000000000,1468010.000000000000,1250000.000000000000,1760000.000000000000,1250000.000000000000,11322490.000000000000
FS( 96 ),1230860.000000000000,1198340.000000000000,1752440.000000000500,1450100.000000000000,1473730.000000000200,1253570.000000000000,1815200.000000000200,1250000.000000000000,11424240.000000000000
FS( 97 ),1232180.000000000000,1198340.000000000000,1732300.000000000200,1451480.000000000000,1450850.000000000000,1250000.000000000000,1893200.000000000000,1250000.000000000000,11458350.000000000000
FS( 98 ),1228220.000000000200,1191710.000000000000,1707920.000000000200,1434689.999999999800,1422120.000000000000,1232570.000000000000,1890000.000000000000,1250000.000000000000,11357230.000000000000
FS( 99 ),1221290.000000000200,1203650.000000000000,1674530.000000000200,1443890.000000000200,1456570.000000000000,1234460.000000000000,1876800.000000000000,1250000.000000000000,11361190.000000000000
FS( 100 ),1225579.999999999800,1195700.000000000000,1689900.000000000200,1445500.000000000000,1468010.000000000000,1232570.000000000000,1844400.000000000000,1250000.000000000000,11351660.000000000000
FS( 101 ),1239110.000000000000,1204970.000000000000,1707920.000000000200,1442280.000000000000,1462289.999999999800,1250000.000000000000,1834799.999999999800,1250000.000000000000,11391370.000000000000
FS( 102 ),1266170.000000000000,1200980.000000000000,1681420.000000000200,1446880.000000000000,1456570.000000000000,1244750.000000000000,1857600.000000000000,1250000.000000000000,11404370.000000000000
FS( 103 ),1274420.000000000000,1204970.000000000000,1710040.000000000000,1451480.000000000000,1462289.999999999800,1241390.000000000000,1818400.000000000000,1250000.000000000000,11412990.000000000000
FS( 104 ),1270130.000000000000,1215560.000000000000,1752440.000000000500,1460680.000000000000,1479450.000000000000,1250000.000000000000,1854400.000000000000,1250000.000000000000,11532660.000000000000
FS( 105 ),1260559.999999999800,1223510.000000000000,1739190.000000000500,1456080.000000000000,1485300.000000000000,1241390.000000000000,1873600.000000000000,1250000.000000000000,11529630.000000000000
FS( 106 ),1251319.999999999800,1227500.000000000000,1734420.000000000200,1450100.000000000000,1468010.000000000000,1248320.000000000000,1831600.000000000000,1250000.000000000000,11461270.000000000000
FS( 107 ),1234819.999999999800,1215560.000000000000,1712160.000000000500,1446880.000000000000,1462289.999999999800,1246640.000000000000,1792400.000000000200,1250000.000000000000,11360750.000000000000
FS( 108 ),1232180.000000000000,1216880.000000000000,1687780.000000000200,1439290.000000000000,1473730.000000000200,1243070.000000000000,1792400.000000000200,1250000.000000000000,11335330.000000000000
FS( 109 ),1230860.000000000000,1220870.000000000000,1694670.000000000200,1459300.000000000000,1485300.000000000000,1243070.000000000000,1854400.000000000000,1250000.000000000000,11438470.000000000000
FS( 110 ),1240430.000000000000,1238090.000000000000,1752440.000000000500,1460680.000000000000,1491020.000000000000,1251890.000000000000,1841200.000000000000,1250000.000000000000,11525750.000000000000
FS( 111 ),1239110.000000000000,1234100.000000000000,1752440.000000000500,1457689.999999999800,1496740.000000000000,1246640.000000000000,1844400.000000000000,1250000.000000000000,11521120.000000000000
FS( 112 ),1233500.000000000000,1228820.000000000000,1714810.000000000200,1463900.000000000000,1479450.000000000000,1251890.000000000000,1847600.000000000000,1250000.000000000000,11469970.000000000000
FS( 113 ),1222610.000000000000,1230140.000000000000,1703680.000000000500,1514730.000000000000,1462289.999999999800,1255250.000000000000,1850800.000000000000,1250000.000000000000,11489500.000000000000
FS( 114 ),1239110.000000000000,1260620.000000000000,1689900.000000000200,1523930.000000000000,1462289.999999999800,1258820.000000000000,1824799.999999999800,1250000.000000000000,11509470.000000000000
FS( 115 ),1229540.000000000200,1268570.000000000000,1681420.000000000200,1497710.000000000000,1468010.000000000000,1250000.000000000000,1808799.999999999800,1250000.000000000000,11454050.000000000000
FS( 116 ),1229540.000000000200,1273850.000000000000,1725940.000000000500,1528529.999999999800,1479450.000000000000,1295360.000000000000,1785999.999999999800,1250000.000000000000,11568670.000000000000
FS( 117 ),1232180.000000000000,1273850.000000000000,1723290.000000000000,1529910.000000000000,1491020.000000000000,1283179.999999999800,1747200.000000000000,1250000.000000000000,11530630.000000000000
FS( 118 ),1244389.999999999800,1273850.000000000000,1745550.000000000200,1551529.999999999800,1502460.000000000000,1288429.999999999800,1857600.000000000000,1250000.000000000000,11713810.000000000000
FS( 119 ),1271450.000000000000,1284470.000000000000,1796960.000000000200,1582350.000000000000,1519620.000000000000,1314679.999999999800,1818400.000000000000,1250000.000000000000,11837930.000000000000
FS( 120 ),1250000.000000000000,1289750.000000000000,1841480.000000000200,1597760.000000000000,1571360.000000000000,1337360.000000000000,1824799.999999999800,1250000.000000000000,11962510.000000000000
FS( 121 ),1250000.000000000000,1277840.000000000000,1838830.000000000200,1613170.000000000000,1594240.000000000000,1340720.000000000000,1850800.000000000000,1250000.000000000000,12015600.000000000000
FS( 122 ),1257920.000000000000,1280480.000000000000,1838830.000000000200,1597760.000000000000,1599960.000000000000,1325179.999999999800,1857600.000000000000,1250000.000000000000,12007730.000000000000
FS( 123 ),1257920.000000000000,1279160.000000000000,1814450.000000000200,1605350.000000000000,1611529.999999999800,1309429.999999999800,1896400.000000000200,1250000.000000000000,12024240.000000000000
FS( 124 ),1257920.000000000000,1275170.000000000000,1792190.000000000500,1620760.000000000000,1594240.000000000000,1313000.000000000000,1941999.999999999800,1250000.000000000000,12045280.000000000000
FS( 125 ),1257920.000000000000,1269890.000000000000,1752440.000000000500,1628350.000000000000,1588520.000000000000,1330429.999999999800,1896400.000000000200,1250000.000000000000,11973950.000000000000
FS( 126 ),1257920.000000000000,1289750.000000000000,1794310.000000000200,1682400.000000000000,1594240.000000000000,1333790.000000000000,1941999.999999999800,1250000.000000000000,12144410.000000000000
FS( 127 ),1252639.999999999800,1276520.000000000000,1756680.000000000500,1689990.000000000000,1617250.000000000000,1316360.000000000000,1954799.999999999800,1250000.000000000000,12114240.000000000000
FS( 128 ),1244389.999999999800,1287110.000000000000,1769930.000000000500,1705400.000000000000,1605420.000000000000,1325179.999999999800,1935600.000000000000,1250000.000000000000,12123030.000000000000
FS( 129 ),1247030.000000000200,1271210.000000000000,1772580.000000000200,1720810.000000000000,1611400.000000000000,1366970.000000000000,1997200.000000000000,1250000.000000000000,12237200.000000000000
FS( 130 ),1271450.000000000000,1252670.000000000000,1756680.000000000500,1666990.000000000000,1582020.000000000000,1342610.000000000000,1954799.999999999800,1250000.000000000000,12077220.000000000000
FS( 131 ),1265840.000000000000,1272530.000000000000,1752440.000000000500,1651580.000000000200,1511560.000000000000,1342610.000000000000,1919200.000000000200,1250000.000000000000,11965760.000000000000
FS( 132 ),1268809.999999999800,1280480.000000000000,1714810.000000000200,1666990.000000000000,1499860.000000000000,1342610.000000000000,1945200.000000000200,1250000.000000000000,11968760.000000000000
FS( 133 ),1280030.000000000200,1273850.000000000000,1737070.000000000000,1712990.000000000000,1499860.000000000000,1353110.000000000000,1958000.000000000000,1250000.000000000000,12064910.000000000000
FS( 134 ),1274420.000000000000,1287110.000000000000,1783710.000000000200,1705400.000000000000,1511560.000000000000,1351220.000000000000,1961600.000000000000,1250000.000000000000,12125020.000000000000
FS( 135 ),1274420.000000000000,1285790.000000000000,1703680.000000000500,1712990.000000000000,1517539.999999999800,1361720.000000000000,2000400.000000000000,1250000.000000000000,12106540.000000000000
FS( 136 ),1274420.000000000000,1292420.000000000000,1601390.000000000500,1674580.000000000200,1494010.000000000000,1353110.000000000000,1951600.000000000000,1250000.000000000000,11891530.000000000000
FS( 137 ),1275740.000000000000,1318910.000000000000,1618880.000000000200,1628350.000000000000,1476460.000000000000,1342610.000000000000,1902800.000000000000,1250000.000000000000,11813750.000000000000
FS( 138 ),1317319.999999999800,1381190.000000000000,1594500.000000000000,1628350.000000000000,1505710.000000000000,1333790.000000000000,1824799.999999999800,1250000.000000000000,11835660.000000000000
FS( 139 ),1322930.000000000000,1411639.999999999800,1625770.000000000000,1620760.000000000000,1511560.000000000000,1335679.999999999800,1860800.000000000000,1250000.000000000000,11939140.000000000000
FS( 140 ),1298510.000000000000,1331420.000000000000,1614640.000000000500,1605350.000000000000,1470610.000000000000,1330429.999999999800,1873600.000000000000,1250000.000000000000,11774560.000000000000
FS( 141 ),1287290.000000000200,1297280.000000000000,1621530.000000000200,1582350.000000000000,1458779.999999999800,1316360.000000000000,1909600.000000000000,1250000.000000000000,11723190.000000000000
FS( 142 ),1318639.999999999800,1320500.000000000000,1654390.000000000500,1636170.000000000000,1499860.000000000000,1318040.000000000000,1948400.000000000000,1250000.000000000000,11946000.000000000000
FS( 143 ),1283000.000000000000,1250900.000000000000,1632130.000000000200,1582350.000000000000,1452930.000000000000,1288429.999999999800,1867200.000000000000,1250000.000000000000,11606940.000000000000
FS( 144 ),1280030.000000000200,1287740.000000000000,1645910.000000000500,1605350.000000000000,1464630.000000000000,1281500.000000000000,1850800.000000000000,1250000.000000000000,11665960.000000000000
FS( 145 ),1291579.999999999800,1260440.000000000000,1654390.000000000500,1605350.000000000000,1476460.000000000000,1288429.999999999800,1831600.000000000000,1250000.000000000000,11658250.000000000000
FS( 146 ),1297190.000000000000,1261820.000000000000,1632130.000000000200,1589939.999999999800,1464630.000000000000,1281500.000000000000,1850800.000000000000,1250000.000000000000,11628010.000000000000
FS( 147 ),1300160.000000000000,1267280.000000000000,1652270.000000000000,1613170.000000000000,1464630.000000000000,1277929.999999999800,1890000.000000000000,1250000.000000000000,11715440.000000000000
FS( 148 ),1302800.000000000200,1282280.000000000000,1636900.000000000200,1620760.000000000000,1476460.000000000000,1288429.999999999800,1938799.999999999800,1250000.000000000000,11796430.000000000000
