代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,16548360.000000000000
真實報酬,6548360.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,24166.251925537821
風險,328759.696924962510
起點值,0.073507343362
找到最佳解世代,1626
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,5
2330(17)[16],2412(24)[3],2498(27)[1],3045(40)[2],4904(44)[12],
Stock#,2330(17)[16],2412(24)[3],2498(27)[1],3045(40)[2],4904(44)[12],
張數,43,40,6,47,78,
分配資金,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,
剩餘資金,70.000000000233,24400.000000000000,103580.000000000000,25530.000000000233,19580.000000000000,
FS( 1 ),2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,10000000.000000000000
FS( 2 ),1980220.000000000000,1990400.000000000000,2063719.999999999800,2013630.000000000200,1995319.999999999800,10043290.000000000000
FS( 3 ),1941520.000000000200,1958400.000000000000,2037380.000000000200,2013630.000000000200,1997660.000000000000,9948590.000000000000
FS( 4 ),1931630.000000000500,1974400.000000000000,1949479.999999999800,2003290.000000000200,1987520.000000000000,9846320.000000000000
FS( 5 ),1928620.000000000200,1968000.000000000200,1949479.999999999800,1993420.000000000000,1985180.000000000000,9824700.000000000000
FS( 6 ),1941520.000000000200,1990400.000000000000,1940660.000000000000,2010340.000000000200,1989860.000000000200,9872780.000000000000
FS( 7 ),1951410.000000000500,1977599.999999999800,1931900.000000000200,1996710.000000000000,1961779.999999999800,9819400.000000000000
FS( 8 ),1951410.000000000500,1996800.000000000000,1931900.000000000200,1996710.000000000000,1979719.999999999800,9856540.000000000000
FS( 9 ),1987100.000000000200,2003200.000000000000,2002219.999999999800,2013630.000000000200,1982060.000000000000,9988210.000000000000
FS( 10 ),1987100.000000000200,1993599.999999999800,1986800.000000000000,2010340.000000000200,1982060.000000000000,9959900.000000000000
FS( 11 ),1922170.000000000500,2000000.000000000000,1975820.000000000200,2016920.000000000000,1982060.000000000000,9896970.000000000000
FS( 12 ),1931630.000000000500,2000000.000000000000,2037380.000000000200,2023500.000000000000,1982060.000000000000,9974570.000000000000
FS( 13 ),1925180.000000000500,2000000.000000000000,2068160.000000000000,2026790.000000000200,1982060.000000000000,10002190.000000000000
FS( 14 ),1912280.000000000200,2000000.000000000000,2028560.000000000000,2016920.000000000000,1985180.000000000000,9942940.000000000000
FS( 15 ),1908840.000000000200,2000000.000000000000,1956080.000000000000,2023500.000000000000,1989860.000000000200,9878280.000000000000
FS( 16 ),1915290.000000000200,1993599.999999999800,2059339.999999999800,2030080.000000000200,1989860.000000000200,9988170.000000000000
FS( 17 ),1895940.000000000500,1980799.999999999800,1995620.000000000000,2033370.000000000200,1977380.000000000200,9883110.000000000000
FS( 18 ),1912280.000000000200,2009600.000000000000,1969219.999999999800,2026790.000000000200,1985180.000000000000,9903070.000000000000
FS( 19 ),1905830.000000000200,1987200.000000000000,1971440.000000000200,2023500.000000000000,1989860.000000000200,9877830.000000000000
FS( 20 ),1905830.000000000200,1984000.000000000200,2015420.000000000000,2033370.000000000200,1995319.999999999800,9933940.000000000000
FS( 21 ),1954420.000000000500,2003200.000000000000,2015420.000000000000,2049820.000000000200,2007799.999999999800,10030660.000000000000
FS( 22 ),1941520.000000000200,1996800.000000000000,1986800.000000000000,2030080.000000000200,1992980.000000000000,9948180.000000000000
FS( 23 ),1941520.000000000200,1990400.000000000000,1912100.000000000000,2030080.000000000200,1997660.000000000000,9871760.000000000000
FS( 24 ),1973770.000000000200,1996800.000000000000,1940660.000000000000,2056400.000000000500,2015600.000000000000,9983230.000000000000
FS( 25 ),1980220.000000000000,2000000.000000000000,1923080.000000000000,2069560.000000000500,2015600.000000000000,9988460.000000000000
FS( 26 ),1922170.000000000500,2000000.000000000000,1887920.000000000000,2079430.000000000200,2003120.000000000000,9892640.000000000000
