代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12231850.000000000000
真實報酬,2231850.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,8301.258673299024
風險,167822.524062617360
起點值,0.049464508532
找到最佳解世代,1890
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,5
1216(2)[3],2454(26)[20],3045(41)[1],4904(45)[2],9999(49)[16],
Stock#,1216(2)[3],2454(26)[20],3045(41)[1],4904(45)[2],9999(49)[16],
張數,85,8,39,66,-1,
分配資金,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,
剩餘資金,5050.000000000233,54640.000000000000,7100.000000000000,5480.000000000000,2000000.000000000000,
FS( 1 ),2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,10000000.000000000000
FS( 2 ),1954950.000000000200,2103760.000000000000,2006239.999999999800,1990760.000000000000,2000000.000000000000,10055710.000000000000
FS( 3 ),2031450.000000000200,2074080.000000000000,2038610.000000000200,2002640.000000000000,2000000.000000000000,10146780.000000000000
FS( 4 ),1987250.000000000200,2044480.000000000000,2023790.000000000000,2002640.000000000000,2000000.000000000000,10058160.000000000000
FS( 5 ),1989800.000000000500,2023680.000000000000,2030029.999999999800,2002640.000000000000,2000000.000000000000,10046150.000000000000
FS( 6 ),2034000.000000000200,2077040.000000000000,2035880.000000000200,2007260.000000000000,2000000.000000000000,10154180.000000000000
FS( 7 ),2031450.000000000200,2088960.000000000000,2032759.999999999800,1998020.000000000200,2000000.000000000000,10151190.000000000000
FS( 8 ),2023800.000000000200,2118560.000000000000,2008970.000000000000,2002640.000000000000,2000000.000000000000,10153970.000000000000
FS( 9 ),2013600.000000000200,2100800.000000000000,2000000.000000000000,2007260.000000000000,2000000.000000000000,10121660.000000000000
FS( 10 ),2034000.000000000200,2047440.000000000000,2012089.999999999800,2004619.999999999800,2000000.000000000000,10098150.000000000000
FS( 11 ),2016150.000000000200,1943600.000000000000,2023790.000000000000,1983500.000000000000,2000000.000000000000,9967040.000000000000
FS( 12 ),2002550.000000000200,2002960.000000000000,2008970.000000000000,1988119.999999999800,2000000.000000000000,10002600.000000000000
FS( 13 ),2018700.000000000200,2094880.000000000000,2026910.000000000000,1998020.000000000200,2000000.000000000000,10138510.000000000000
FS( 14 ),2018700.000000000200,2109680.000000000000,2012089.999999999800,2021119.999999999800,2000000.000000000000,10161590.000000000000
FS( 15 ),2005100.000000000500,2077040.000000000000,2015210.000000000200,2023760.000000000000,2000000.000000000000,10121110.000000000000
FS( 16 ),2047600.000000000500,2118560.000000000000,2021060.000000000000,2016500.000000000000,2000000.000000000000,10203720.000000000000
FS( 17 ),2081600.000000000500,2118560.000000000000,2030029.999999999800,2013859.999999999800,2000000.000000000000,10244050.000000000000
FS( 18 ),2068850.000000000500,2086000.000000000000,2026910.000000000000,1992740.000000000000,2000000.000000000000,10174500.000000000000
FS( 19 ),2090100.000000000500,2088960.000000000000,2044850.000000000000,2007260.000000000000,2000000.000000000000,10231170.000000000000
FS( 20 ),2095200.000000000200,2074080.000000000000,2059670.000000000200,2016500.000000000000,2000000.000000000000,10245450.000000000000
FS( 21 ),2095200.000000000200,2077040.000000000000,2062400.000000000200,2067980.000000000000,2000000.000000000000,10302620.000000000000
FS( 22 ),2110500.000000000000,2044480.000000000000,2071370.000000000000,2079860.000000000000,2000000.000000000000,10306210.000000000000
FS( 23 ),2131750.000000000000,2059280.000000000000,2059670.000000000200,2063360.000000000000,2000000.000000000000,10314060.000000000000
FS( 24 ),2131750.000000000000,2088960.000000000000,2068250.000000000000,2030359.999999999800,2000000.000000000000,10319320.000000000000
FS( 25 ),2147900.000000000000,2127440.000000000000,2077220.000000000000,2058739.999999999800,2000000.000000000000,10411300.000000000000
FS( 26 ),2169150.000000000000,2136400.000000000000,2080339.999999999800,2048840.000000000200,2000000.000000000000,10434730.000000000000
FS( 27 ),2153000.000000000000,2130480.000000000000,2080339.999999999800,2048840.000000000200,2000000.000000000000,10412660.000000000000
FS( 28 ),2129200.000000000000,2154160.000000000000,2095160.000000000000,2054119.999999999800,2000000.000000000000,10432640.000000000000
FS( 29 ),2087550.000000000200,2106720.000000000000,2068250.000000000000,2042240.000000000000,2000000.000000000000,10304760.000000000000
FS( 30 ),2140250.000000000900,2115600.000000000000,2101010.000000000000,2023760.000000000000,2000000.000000000000,10380620.000000000000
FS( 31 ),2126650.000000000000,2065200.000000000000,2139620.000000000000,2021119.999999999800,2000000.000000000000,10352590.000000000000
FS( 32 ),2105400.000000000000,2047440.000000000000,2172380.000000000000,2016500.000000000000,2000000.000000000000,10341720.000000000000
FS( 33 ),2107950.000000000000,1952480.000000000000,2195780.000000000000,2013859.999999999800,2000000.000000000000,10270070.000000000000
FS( 34 ),2107950.000000000000,1887280.000000000000,2172380.000000000000,2004619.999999999800,2000000.000000000000,10172230.000000000000
FS( 35 ),2147900.000000000000,1881360.000000000000,2213720.000000000000,2025740.000000000000,2000000.000000000000,10268720.000000000000
FS( 36 ),2200600.000000000000,1919920.000000000000,2243360.000000000000,2016500.000000000000,2000000.000000000000,10380380.000000000000
FS( 37 ),2195500.000000000000,1899120.000000000000,2207870.000000000000,2044220.000000000000,2000000.000000000000,10346710.000000000000
FS( 38 ),2203150.000000000000,1866560.000000000000,2195780.000000000000,2034980.000000000000,2000000.000000000000,10300470.000000000000
FS( 39 ),2192950.000000000000,1911040.000000000000,2210600.000000000000,2023760.000000000000,2000000.000000000000,10338350.000000000000
FS( 40 ),2214200.000000000000,1955520.000000000000,2213720.000000000000,2025740.000000000000,2000000.000000000000,10409180.000000000000
FS( 41 ),2184450.000000000000,1919920.000000000000,2210600.000000000000,2023760.000000000000,2000000.000000000000,10338730.000000000000
FS( 42 ),2179350.000000000000,1931760.000000000000,2198900.000000000000,2037619.999999999800,2000000.000000000000,10347630.000000000000
FS( 43 ),2164050.000000000000,2056320.000000000000,2193050.000000000000,2033000.000000000000,2000000.000000000000,10446420.000000000000
FS( 44 ),2140250.000000000900,2094880.000000000000,2172380.000000000000,2016500.000000000000,2000000.000000000000,10424010.000000000000
FS( 45 ),2164050.000000000000,2115600.000000000000,2193050.000000000000,2037619.999999999800,2000000.000000000000,10510320.000000000000
FS( 46 ),2147900.000000000000,2115600.000000000000,2172380.000000000000,2018480.000000000000,2000000.000000000000,10454360.000000000000
FS( 47 ),2229500.000000000900,2189760.000000000000,2195780.000000000000,2033000.000000000000,2000000.000000000000,10648040.000000000000
FS( 48 ),2216750.000000000000,2145280.000000000000,2187200.000000000000,2044220.000000000000,2000000.000000000000,10593450.000000000000
FS( 49 ),2221850.000000000000,2130480.000000000000,2184080.000000000000,2046859.999999999800,2000000.000000000000,10583270.000000000000
FS( 50 ),2224400.000000000000,2145280.000000000000,2219570.000000000000,2054119.999999999800,2000000.000000000000,10643370.000000000000
FS( 51 ),2181900.000000000000,2145280.000000000000,2207870.000000000000,2054119.999999999800,2000000.000000000000,10589170.000000000000
FS( 52 ),2210800.000000000000,2103760.000000000000,2210600.000000000000,2048840.000000000200,2000000.000000000000,10574000.000000000000
FS( 53 ),2208250.000000000900,2038480.000000000000,2202020.000000000000,2051480.000000000000,2000000.000000000000,10500230.000000000000
FS( 54 ),2224400.000000000000,2071120.000000000000,2246480.000000000000,2063360.000000000000,2000000.000000000000,10605360.000000000000
FS( 55 ),2224400.000000000000,2011840.000000000000,2246480.000000000000,2084480.000000000000,2000000.000000000000,10567200.000000000000
FS( 56 ),2219300.000000000000,1940640.000000000000,2231660.000000000000,2063360.000000000000,2000000.000000000000,10454960.000000000000
FS( 57 ),2142800.000000000000,1893200.000000000000,2234390.000000000000,2065340.000000000200,2000000.000000000000,10335730.000000000000
FS( 58 ),2169150.000000000000,1916960.000000000000,2249210.000000000000,2086460.000000000000,2000000.000000000000,10421780.000000000000
FS( 59 ),2158100.000000000000,1893200.000000000000,2237510.000000000000,2077220.000000000200,2000000.000000000000,10366030.000000000000
FS( 60 ),2169150.000000000000,1878400.000000000000,2231660.000000000000,2081840.000000000200,2000000.000000000000,10361050.000000000000
FS( 61 ),2145350.000000000000,1890240.000000000000,2246480.000000000000,2074580.000000000000,2000000.000000000000,10356650.000000000000
FS( 62 ),2119000.000000000900,1934720.000000000000,2252330.000000000000,2074580.000000000000,2000000.000000000000,10380630.000000000000
FS( 63 ),2181900.000000000000,1952480.000000000000,2302640.000000000000,2086460.000000000000,2000000.000000000000,10523480.000000000000
FS( 64 ),2195500.000000000000,2011840.000000000000,2308490.000000000000,2133320.000000000000,2000000.000000000000,10649150.000000000000
FS( 65 ),2169150.000000000000,1955520.000000000000,2341250.000000000000,2147180.000000000500,2000000.000000000000,10613100.000000000000
FS( 66 ),2169150.000000000000,1949520.000000000000,2427440.000000000000,2156420.000000000000,2000000.000000000000,10702530.000000000000
FS( 67 ),2150450.000000000000,1914000.000000000000,2409500.000000000000,2147180.000000000500,2000000.000000000000,10621130.000000000000
FS( 68 ),2169150.000000000000,1928800.000000000000,2394680.000000000000,2151800.000000000000,2000000.000000000000,10644430.000000000000
FS( 69 ),2145350.000000000000,1908000.000000000000,2376740.000000000000,2149820.000000000000,2000000.000000000000,10579910.000000000000
FS( 70 ),2105400.000000000000,1869520.000000000000,2376740.000000000000,2095700.000000000200,2000000.000000000000,10447360.000000000000
FS( 71 ),2081600.000000000500,1845760.000000000000,2400530.000000000000,2114840.000000000000,2000000.000000000000,10442730.000000000000
FS( 72 ),2097750.000000000500,1857600.000000000000,2418470.000000000000,2119460.000000000000,2000000.000000000000,10493280.000000000000
FS( 73 ),2153000.000000000000,1857600.000000000000,2507390.000000000000,2151800.000000000000,2000000.000000000000,10669790.000000000000
FS( 74 ),2129200.000000000000,1819040.000000000000,2471900.000000000000,2124080.000000000000,2000000.000000000000,10544220.000000000000
