代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12411960.000000000000
真實報酬,2411960.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10288.271975570771
風險,148028.773277646400
起點值,0.069501839053
找到最佳解世代,1855
找到最佳解實驗#,6
找到最佳解次數,3

投資組合檔數,6
2002(7)[22],2354(20)[5],2881(30)[11],2892(39)[8],2912(40)[16],3045(42)[6],
FS( 37 ),1699345.999999999800,1783966.000000000000,1666666.000000000000,1695856.000000000500,1798875.999999999800,1860825.999999999800,10505540.000000000000
FS( 38 ),1696305.999999999800,1806166.000000000000,1666666.000000000000,1704196.000000000200,1830916.000000000000,1868506.000000000200,10572760.000000000000
FS( 39 ),1699345.999999999800,1803766.000000000000,1670506.000000000200,1704196.000000000200,1822905.999999999800,1868506.000000000200,10569230.000000000000
FS( 40 ),1706185.999999999800,1811266.000000000000,1686825.999999999800,1709756.000000000200,1806885.999999999800,1847146.000000000000,10568070.000000000000
FS( 41 ),1706185.999999999800,1808866.000000000000,1678666.000000000000,1713926.000000000000,1822905.999999999800,1847146.000000000000,10577700.000000000000
FS( 42 ),1706185.999999999800,1823565.999999999800,1674825.999999999800,1713926.000000000000,1826865.999999999800,1847146.000000000000,10592519.999999998000
FS( 43 ),1699345.999999999800,1861065.999999999800,1662825.999999999800,1709756.000000000200,1838925.999999999800,1858905.999999999800,10630829.999999998000
FS( 44 ),1706185.999999999800,1876065.999999999800,1666666.000000000000,1709756.000000000200,1870965.999999999500,1868506.000000000200,10698150.000000000000
FS( 45 ),1712265.999999999500,1868565.999999999800,1686825.999999999800,1709756.000000000200,1886985.999999999800,1880266.000000000000,10744669.999999998000
FS( 46 ),1706185.999999999800,1861065.999999999800,1688746.000000000200,1709756.000000000200,1846936.000000000000,1899706.000000000000,10712400.000000000000
FS( 47 ),1702385.999999999800,1888666.000000000000,1680586.000000000000,1713926.000000000000,1854945.999999999500,1887946.000000000200,10728460.000000000000
FS( 48 ),1719105.999999999500,1903366.000000000000,1676746.000000000200,1700026.000000000200,1894995.999999999800,1909306.000000000000,10803550.000000000000
FS( 49 ),1702385.999999999800,1903366.000000000000,1678666.000000000000,1690296.000000000200,1886985.999999999800,1907386.000000000200,10769090.000000000000
FS( 50 ),1702385.999999999800,1913565.999999999800,1678666.000000000000,1700026.000000000200,1911015.999999999800,1903545.999999999800,10809210.000000000000
FS( 51 ),1706185.999999999800,1908466.000000000200,1676746.000000000200,1700026.000000000200,1890945.999999999500,1907386.000000000200,10789760.000000000000
FS( 52 ),1693265.999999999500,1898565.999999999800,1658506.000000000200,1690296.000000000200,1903005.999999999800,1891785.999999999800,10735429.999999998000
FS( 53 ),1689465.999999999800,1915966.000000000200,1666666.000000000000,1686126.000000000500,1886985.999999999800,1880266.000000000000,10725480.000000000000
FS( 54 ),1693265.999999999500,1921065.999999999800,1644586.000000000000,1680566.000000000200,1874925.999999999800,1880266.000000000000,10694679.999999998000
FS( 55 ),1702385.999999999800,1923466.000000000200,1640746.000000000200,1686126.000000000500,1886985.999999999800,1880266.000000000000,10719980.000000000000
FS( 56 ),1676545.999999999800,1873666.000000000000,1604266.000000000000,1672226.000000000200,1878975.999999999800,1864666.000000000000,10570350.000000000000
FS( 57 ),1666666.000000000000,1863466.000000000200,1580266.000000000000,1680566.000000000200,1870965.999999999500,1893706.000000000000,10555640.000000000000
FS( 58 ),1663625.999999999500,1908466.000000000200,1580266.000000000000,1690296.000000000200,1894995.999999999800,1903545.999999999800,10641200.000000000000
FS( 59 ),1676545.999999999800,1885966.000000000200,1574506.000000000200,1666666.000000000000,1906965.999999999500,1907386.000000000200,10618040.000000000000
FS( 60 ),1679585.999999999800,1898565.999999999800,1598506.000000000200,1686126.000000000500,1922985.999999999800,1901626.000000000000,10687400.000000000000
FS( 61 ),1669705.999999999800,1895866.000000000000,1580266.000000000000,1686126.000000000500,1903005.999999999800,1889866.000000000000,10624840.000000000000
FS( 62 ),1676545.999999999800,1878466.000000000200,1620586.000000000000,1690296.000000000200,1886985.999999999800,1880266.000000000000,10633150.000000000000
FS( 63 ),1666666.000000000000,1873666.000000000000,1602345.999999999800,1695856.000000000500,1886985.999999999800,1864666.000000000000,10590190.000000000000
FS( 64 ),1666666.000000000000,1878466.000000000200,1614345.999999999800,1704196.000000000200,1906965.999999999500,1905466.000000000200,10676110.000000000000
FS( 65 ),1679585.999999999800,1873666.000000000000,1614345.999999999800,1700026.000000000200,1906965.999999999500,1889866.000000000000,10664460.000000000000
FS( 66 ),1676545.999999999800,1843666.000000000000,1608586.000000000000,1690296.000000000200,1914975.999999999800,1866586.000000000000,10600660.000000000000
FS( 67 ),1686425.999999999800,1841266.000000000000,1592266.000000000000,1695856.000000000500,1898955.999999999800,1872345.999999999800,10587120.000000000000
FS( 68 ),1679585.999999999800,1863466.000000000200,1616746.000000000200,1695856.000000000500,1914975.999999999800,1874506.000000000200,10645140.000000000000
FS( 69 ),1669705.999999999800,1781266.000000000000,1608586.000000000000,1686126.000000000500,1914975.999999999800,1899706.000000000000,10560370.000000000000
FS( 70 ),1663625.999999999500,1758766.000000000000,1622506.000000000200,1700026.000000000200,1914975.999999999800,1899706.000000000000,10559610.000000000000
FS( 71 ),1659825.999999999800,1733866.000000000000,1654666.000000000000,1704196.000000000200,1919025.999999999800,1901626.000000000000,10573210.000000000000
FS( 72 ),1646905.999999999800,1756366.000000000000,1646506.000000000200,1700026.000000000200,1919025.999999999800,1916986.000000000000,10585820.000000000000
FS( 73 ),1646905.999999999800,1736565.999999999800,1622506.000000000200,1695856.000000000500,1951065.999999999800,1936426.000000000000,10589330.000000000000
FS( 74 ),1663625.999999999500,1748866.000000000000,1648426.000000000000,1704196.000000000200,1963125.999999999800,1957785.999999999800,10686030.000000000000
FS( 75 ),1669705.999999999800,1756366.000000000000,1674825.999999999800,1713926.000000000000,2011186.000000000000,1955866.000000000000,10781880.000000000000
FS( 76 ),1656785.999999999500,1761466.000000000000,1694506.000000000200,1713926.000000000000,2031166.000000000000,1934506.000000000200,10792360.000000000000
FS( 77 ),1653745.999999999800,1766266.000000000000,1698825.999999999800,1723656.000000000000,2031166.000000000000,1942426.000000000000,10816090.000000000000
FS( 78 ),1663625.999999999500,1771366.000000000000,1724746.000000000200,1737556.000000000200,2043225.999999999800,1940506.000000000200,10881030.000000000000
FS( 79 ),1653745.999999999800,1766266.000000000000,1738666.000000000000,1741726.000000000200,2043225.999999999800,1934506.000000000200,10878140.000000000000
FS( 80 ),1627146.000000000000,1741366.000000000000,1740586.000000000000,1751456.000000000200,2095245.999999999800,1936426.000000000000,10892230.000000000000
FS( 81 ),1653745.999999999800,1744065.999999999800,1738666.000000000000,1755626.000000000500,2007135.999999999800,1944345.999999999800,10843590.000000000000
FS( 82 ),1640065.999999999800,1741366.000000000000,1728586.000000000000,1751456.000000000200,2007135.999999999800,1938345.999999999800,10806960.000000000000
FS( 83 ),1643865.999999999800,1766266.000000000000,1738666.000000000000,1747286.000000000200,1983105.999999999800,1919146.000000000000,10798340.000000000000
FS( 84 ),1646905.999999999800,1758766.000000000000,1734825.999999999800,1747286.000000000200,1995166.000000000000,1916986.000000000000,10799940.000000000000
FS( 85 ),1640065.999999999800,1753966.000000000000,1728586.000000000000,1747286.000000000200,2015145.999999999800,1924905.999999999800,10809960.000000000000
FS( 86 ),1646905.999999999800,1766266.000000000000,1748746.000000000200,1765356.000000000500,2019195.999999999500,1938345.999999999800,10884820.000000000000
FS( 87 ),1646905.999999999800,1753966.000000000000,1746825.999999999800,1761186.000000000000,1991115.999999999800,1936426.000000000000,10836430.000000000000
FS( 88 ),1643865.999999999800,1763866.000000000000,1746825.999999999800,1755626.000000000500,1951065.999999999800,1934506.000000000200,10795760.000000000000
FS( 89 ),1653745.999999999800,1761466.000000000000,1734825.999999999800,1761186.000000000000,1959075.999999999500,1932586.000000000000,10802890.000000000000
FS( 90 ),1643865.999999999800,1756366.000000000000,1740586.000000000000,1761186.000000000000,1971135.999999999800,1936426.000000000000,10809570.000000000000
FS( 91 ),1643865.999999999800,1756366.000000000000,1744905.999999999800,1761186.000000000000,1959075.999999999500,1936426.000000000000,10801830.000000000000
FS( 92 ),1673506.000000000000,1768966.000000000000,1746825.999999999800,1761186.000000000000,1999125.999999999800,1950106.000000000000,10899720.000000000000
FS( 93 ),1686425.999999999800,1761466.000000000000,1756905.999999999800,1765356.000000000500,1983105.999999999800,1967626.000000000000,10920890.000000000000
FS( 94 ),1686425.999999999800,1768966.000000000000,1746825.999999999800,1765356.000000000500,2007135.999999999800,1955866.000000000000,10930580.000000000000
FS( 95 ),1676545.999999999800,1773766.000000000000,1757386.000000000200,1775086.000000000500,1995166.000000000000,1953946.000000000200,10931900.000000000000
FS( 96 ),1679585.999999999800,1778866.000000000000,1765545.999999999800,1784816.000000000200,2019195.999999999500,1957785.999999999800,10985800.000000000000
FS( 97 ),1659825.999999999800,1766266.000000000000,1790506.000000000200,1788986.000000000200,2011186.000000000000,1946266.000000000000,10963040.000000000000
FS( 98 ),1669705.999999999800,1831065.999999999800,1788106.000000000000,1793156.000000000000,1999125.999999999800,1940506.000000000200,11021670.000000000000
FS( 99 ),1656785.999999999500,1813666.000000000000,1778026.000000000000,1808446.000000000200,2011186.000000000000,1934266.000000000000,11002380.000000000000
FS( 100 ),1659825.999999999800,1821166.000000000000,1802986.000000000000,1808446.000000000200,2023155.999999999800,1917706.000000000000,11033290.000000000000
FS( 101 ),1663625.999999999500,1858666.000000000000,1796746.000000000200,1808446.000000000200,2023155.999999999800,1905466.000000000200,11056110.000000000000
FS( 102 ),1663625.999999999500,1891065.999999999800,1800586.000000000000,1816786.000000000200,2023155.999999999800,1917706.000000000000,11112929.999999998000
FS( 103 ),1659825.999999999800,1895866.000000000000,1786186.000000000000,1802886.000000000000,2023155.999999999800,1895146.000000000000,11063070.000000000000
FS( 104 ),1653745.999999999800,1873666.000000000000,1796746.000000000200,1802886.000000000000,2015145.999999999800,1868506.000000000200,11010700.000000000000
FS( 105 ),1659825.999999999800,1851166.000000000000,1796746.000000000200,1788986.000000000200,2019195.999999999500,1888905.999999999800,11004830.000000000000
FS( 106 ),1666666.000000000000,1856266.000000000000,1815466.000000000200,1808446.000000000200,2023155.999999999800,1886986.000000000000,11056990.000000000000
FS( 107 ),1663625.999999999500,1881166.000000000000,1864905.999999999800,1812616.000000000500,2019195.999999999500,1892986.000000000000,11134500.000000000000
FS( 108 ),1659825.999999999800,1885966.000000000200,1908586.000000000000,1830686.000000000000,2031166.000000000000,1884825.999999999800,11201060.000000000000
FS( 109 ),1653745.999999999800,1861065.999999999800,1904746.000000000200,1822346.000000000500,2015145.999999999800,1886986.000000000000,11144040.000000000000
FS( 110 ),1649945.999999999800,1873666.000000000000,1962825.999999999800,1836246.000000000200,2031166.000000000000,1874506.000000000200,11228360.000000000000
FS( 111 ),1649945.999999999800,1933366.000000000000,2027146.000000000000,1850146.000000000000,2011186.000000000000,1868506.000000000200,11340300.000000000000
FS( 112 ),1653745.999999999800,1898565.999999999800,1962825.999999999800,1850146.000000000000,1999125.999999999800,1874506.000000000200,11238919.999999998000
FS( 113 ),1659825.999999999800,1898565.999999999800,1979146.000000000000,1868216.000000000200,2023155.999999999800,1880746.000000000200,11309660.000000000000
FS( 114 ),1653745.999999999800,1898565.999999999800,1981545.999999999800,1859876.000000000500,2015145.999999999800,1905466.000000000200,11314350.000000000000
FS( 115 ),1679585.999999999800,1913565.999999999800,1991626.000000000000,1868216.000000000200,2023155.999999999800,1909545.999999999800,11385700.000000000000
FS( 116 ),1683385.999999999800,1910866.000000000000,2012746.000000000200,1873776.000000000200,2023155.999999999800,1913626.000000000000,11417560.000000000000
FS( 117 ),1686425.999999999800,1925866.000000000000,2033386.000000000200,1891846.000000000500,2039175.999999999800,1913626.000000000000,11490330.000000000000
FS( 118 ),1693265.999999999500,1913565.999999999800,2058345.999999999800,1901576.000000000500,2031166.000000000000,1909545.999999999800,11507470.000000000000
FS( 119 ),1709225.999999999800,1898565.999999999800,2066506.000000000200,1957176.000000000000,2039175.999999999800,1909545.999999999800,11580200.000000000000
FS( 120 ),1725945.999999999800,1885966.000000000200,1983466.000000000200,1925206.000000000200,2059245.999999999800,1921785.999999999800,11501620.000000000000
FS( 121 ),1735825.999999999800,1888666.000000000000,2029066.000000000000,1939106.000000000500,2055195.999999999500,1921785.999999999800,11569650.000000000000
FS( 122 ),1716065.999999999800,1881166.000000000000,1983466.000000000200,1925206.000000000200,2027205.999999999800,1909545.999999999800,11442660.000000000000
FS( 123 ),1716065.999999999800,1861065.999999999800,1937866.000000000000,1930766.000000000200,2035215.999999999500,1913626.000000000000,11394610.000000000000
FS( 124 ),1722146.000000000000,1863466.000000000200,1937866.000000000000,1900186.000000000000,2031166.000000000000,1919866.000000000000,11374700.000000000000
FS( 125 ),1702385.999999999800,1821166.000000000000,1861066.000000000000,1848756.000000000200,1991115.999999999800,1891066.000000000000,11115560.000000000000
FS( 126 ),1696305.999999999800,1811266.000000000000,1889866.000000000000,1854316.000000000200,1970595.999999999800,1892986.000000000000,11115340.000000000000
FS( 127 ),1709225.999999999800,1821166.000000000000,1902345.999999999800,1854316.000000000200,1982925.999999999800,1930186.000000000000,11200170.000000000000
FS( 128 ),1696305.999999999800,1811266.000000000000,1898506.000000000200,1843196.000000000200,1974645.999999999800,1934266.000000000000,11158190.000000000000
FS( 129 ),1706185.999999999800,1806166.000000000000,1937866.000000000000,1864046.000000000200,1945936.000000000000,1948666.000000000000,11208870.000000000000
FS( 130 ),1719105.999999999500,1821166.000000000000,1935946.000000000200,1848756.000000000200,1937655.999999999800,1936186.000000000000,11198820.000000000000
FS( 131 ),1728986.000000000000,1888666.000000000000,1950345.999999999800,1869606.000000000500,1921275.999999999800,1940506.000000000200,11299390.000000000000
FS( 132 ),1739625.999999999500,1900966.000000000200,1981545.999999999800,1884896.000000000000,1908945.999999999500,1950586.000000000000,11366570.000000000000
FS( 133 ),1746465.999999999800,1913565.999999999800,1954186.000000000000,1879336.000000000500,1933605.999999999800,1960905.999999999800,11388070.000000000000
FS( 134 ),1746465.999999999800,1943266.000000000000,1921066.000000000000,1858486.000000000200,1917135.999999999800,1960905.999999999800,11347330.000000000000
FS( 135 ),1766986.000000000000,1933366.000000000000,1946026.000000000000,1879336.000000000500,1945936.000000000000,1969066.000000000000,11440720.000000000000
FS( 136 ),1784465.999999999800,1928266.000000000000,2025226.000000000000,1894626.000000000500,1945936.000000000000,1971226.000000000000,11549750.000000000000
FS( 137 ),1780666.000000000000,1923466.000000000200,2025226.000000000000,1900186.000000000000,1937655.999999999800,1977466.000000000200,11544670.000000000000
FS( 138 ),1794345.999999999800,1938466.000000000200,2045866.000000000000,1946056.000000000200,1945936.000000000000,1989706.000000000000,11660380.000000000000
FS( 139 ),1794345.999999999800,1938466.000000000200,2035306.000000000000,1946056.000000000200,1945936.000000000000,1981545.999999999800,11641660.000000000000
FS( 140 ),1794345.999999999800,1930966.000000000200,2029066.000000000000,1930766.000000000200,1937655.999999999800,1987785.999999999800,11610590.000000000000
FS( 141 ),1801185.999999999800,1935766.000000000000,2068425.999999999800,1941886.000000000000,1978785.999999999800,2006266.000000000000,11732320.000000000000
FS( 142 ),1801185.999999999800,1999966.000000000000,2070825.999999999800,1941886.000000000000,1982925.999999999800,2010345.999999999800,11807140.000000000000
FS( 143 ),1787506.000000000000,2005366.000000000200,2037226.000000000000,1911306.000000000200,1970595.999999999800,1977466.000000000200,11689470.000000000000
FS( 144 ),1798146.000000000000,2015866.000000000000,2062186.000000000000,1946056.000000000200,1962315.999999999800,1915785.999999999800,11700360.000000000000
FS( 145 ),1798146.000000000000,2002666.000000000000,2043466.000000000200,1941886.000000000000,1921275.999999999800,1880746.000000000200,11588190.000000000000
FS( 146 ),1801185.999999999800,2005366.000000000200,2087146.000000000000,1982196.000000000200,1958265.999999999800,1891066.000000000000,11725230.000000000000
FS( 147 ),1801185.999999999800,1992165.999999999800,2083305.999999999800,1978026.000000000200,1966455.999999999800,1901386.000000000200,11722529.999999998000
FS( 148 ),1804986.000000000000,1984065.999999999800,2080905.999999999800,1972466.000000000200,1966455.999999999800,1892986.000000000000,11701870.000000000000
FS( 149 ),1811825.999999999800,2008065.999999999800,2095785.999999999800,1987756.000000000200,1999306.000000000000,1888905.999999999800,11791650.000000000000
FS( 150 ),1804986.000000000000,1984065.999999999800,2087146.000000000000,1982196.000000000200,1962315.999999999800,1888905.999999999800,11709620.000000000000
FS( 151 ),1814865.999999999800,1970866.000000000000,2070825.999999999800,1987756.000000000200,1945936.000000000000,1876666.000000000000,11666920.000000000000
FS( 152 ),1808025.999999999800,1954966.000000000000,2045866.000000000000,1962736.000000000200,1949985.999999999800,1888905.999999999800,11610490.000000000000
FS( 153 ),1808025.999999999800,1960366.000000000200,2025226.000000000000,1951616.000000000500,1954125.999999999800,1880746.000000000200,11580110.000000000000
FS( 154 ),1791305.999999999800,1933666.000000000000,2016586.000000000000,1926596.000000000500,1937655.999999999800,1868506.000000000200,11474320.000000000000
FS( 155 ),1814865.999999999800,1952266.000000000000,2022825.999999999800,1951616.000000000500,1937655.999999999800,1880746.000000000200,11559980.000000000000
FS( 156 ),1842986.000000000000,1994865.999999999800,2045866.000000000000,1957176.000000000000,1949985.999999999800,1878586.000000000000,11669470.000000000000
FS( 157 ),1835385.999999999800,1994865.999999999800,2052106.000000000000,1951616.000000000500,1904806.000000000000,1884825.999999999800,11623610.000000000000
FS( 158 ),1828545.999999999800,1986766.000000000200,2047785.999999999800,1941886.000000000000,1900666.000000000000,1860106.000000000000,11565760.000000000000
FS( 159 ),1804986.000000000000,1994865.999999999800,2012746.000000000200,1936326.000000000500,1896525.999999999800,1851946.000000000200,11497400.000000000000
FS( 160 ),1825506.000000000000,2031766.000000000200,2010345.999999999800,1936326.000000000500,1908945.999999999500,1888905.999999999800,11601800.000000000000
FS( 161 ),1811825.999999999800,1999966.000000000000,1981545.999999999800,1926596.000000000500,1834875.999999999800,1860106.000000000000,11414920.000000000000
FS( 162 ),1801185.999999999800,1999966.000000000000,1942186.000000000000,1915476.000000000200,1871865.999999999800,1909545.999999999800,11440230.000000000000
FS( 163 ),1773825.999999999800,2010766.000000000000,1950345.999999999800,1905746.000000000200,1855485.999999999800,1899226.000000000000,11395400.000000000000
FS( 164 ),1801185.999999999800,2010766.000000000000,1950345.999999999800,1894626.000000000500,1900666.000000000000,1915785.999999999800,11473380.000000000000
FS( 165 ),1787506.000000000000,2026666.000000000000,1942186.000000000000,1900186.000000000000,1900666.000000000000,1909545.999999999800,11466760.000000000000
FS( 166 ),1760146.000000000000,2026666.000000000000,1946026.000000000000,1905746.000000000200,1908945.999999999500,1915785.999999999800,11463320.000000000000
FS( 167 ),1766986.000000000000,2039865.999999999800,2006506.000000000200,1930766.000000000200,1933605.999999999800,1934266.000000000000,11612000.000000000000
FS( 168 ),1763185.999999999800,2058466.000000000200,1995946.000000000200,1915476.000000000200,1941795.999999999800,1909545.999999999800,11584420.000000000000
FS( 169 ),1784465.999999999800,2055766.000000000000,2012746.000000000200,1926596.000000000500,1991115.999999999800,1932106.000000000000,11702800.000000000000
FS( 170 ),1776865.999999999800,2047666.000000000000,2004106.000000000000,1926596.000000000500,1958265.999999999800,1928026.000000000000,11641530.000000000000
FS( 171 ),1794345.999999999800,2045266.000000000200,2060266.000000000000,1926596.000000000500,1949985.999999999800,1942426.000000000000,11718890.000000000000
FS( 172 ),1766986.000000000000,1981365.999999999800,2020905.999999999800,1884896.000000000000,1949985.999999999800,1958986.000000000000,11563130.000000000000
FS( 173 ),1773825.999999999800,2029065.999999999800,2058345.999999999800,1894626.000000000500,1986975.999999999800,1975306.000000000000,11718150.000000000000
FS( 174 ),1784465.999999999800,1992165.999999999800,2035306.000000000000,1875166.000000000000,1925325.999999999500,1987785.999999999800,11600220.000000000000
FS( 175 ),1784465.999999999800,1992165.999999999800,2004106.000000000000,1864046.000000000200,1888335.999999999800,1991866.000000000000,11524990.000000000000
FS( 176 ),1746465.999999999800,1928565.999999999800,1937866.000000000000,1854316.000000000200,1888335.999999999800,2012266.000000000000,11367820.000000000000
FS( 177 ),1760146.000000000000,1994865.999999999800,1975306.000000000000,1869606.000000000500,1949985.999999999800,2008186.000000000000,11558100.000000000000
FS( 178 ),1784465.999999999800,1992165.999999999800,1981545.999999999800,1869606.000000000500,1962315.999999999800,1991866.000000000000,11581970.000000000000
FS( 179 ),1791305.999999999800,2005366.000000000200,1994026.000000000000,1894626.000000000500,1954125.999999999800,1979386.000000000200,11618840.000000000000
FS( 180 ),1787506.000000000000,2015866.000000000000,2016586.000000000000,1911306.000000000200,1941795.999999999800,1985626.000000000000,11658690.000000000000
FS( 181 ),1784465.999999999800,1999966.000000000000,2006506.000000000200,1900186.000000000000,1958265.999999999800,1995946.000000000200,11645340.000000000000
FS( 182 ),1794345.999999999800,1999966.000000000000,2029066.000000000000,1900186.000000000000,1958265.999999999800,1983466.000000000200,11665300.000000000000
FS( 183 ),1794345.999999999800,2058466.000000000200,2120266.000000000000,1921036.000000000200,1978785.999999999800,1979386.000000000200,11852290.000000000000
FS( 184 ),1801185.999999999800,2058466.000000000200,2137066.000000000000,1926596.000000000500,2019916.000000000000,2002186.000000000000,11945420.000000000000
FS( 185 ),1804986.000000000000,2129866.000000000000,2124586.000000000000,1926596.000000000500,1982925.999999999800,2047306.000000000000,12016270.000000000000
FS( 186 ),1814865.999999999800,2164366.000000000500,2145226.000000000000,1930766.000000000200,1982925.999999999800,2047306.000000000000,12085460.000000000000
FS( 187 ),1811825.999999999800,2177566.000000000000,2141386.000000000500,1930766.000000000200,1986975.999999999800,2039146.000000000000,12087670.000000000000
