代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,16961090.000000000000
真實報酬,6961090.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,27793.236106035009
風險,399747.303796689900
起點值,0.069527013296
找到最佳解世代,1301
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
2330(17)[13],2498(27)[1],2912(39)[2],3045(40)[3],8046(47)[42],
FS( 17 ),2000000.000000000000,2181680.000000000000,2013200.000000000000,2000000.000000000000,2016000.000000000000,10210880.000000000000
FS( 18 ),2033000.000000000000,2167040.000000000000,2033990.000000000000,2019740.000000000200,2032000.000000000000,10285770.000000000000
FS( 19 ),2062920.000000000000,2208080.000000000000,2028710.000000000000,2003290.000000000200,2016000.000000000000,10319000.000000000000
FS( 20 ),2079640.000000000200,2260800.000000000000,2044550.000000000200,2000000.000000000000,2008000.000000000000,10392990.000000000000
FS( 21 ),2086240.000000000200,2254960.000000000000,2070620.000000000000,2000000.000000000000,2032000.000000000000,10443820.000000000000
FS( 22 ),2086240.000000000200,2222720.000000000000,2083819.999999999800,1993420.000000000000,2040000.000000000000,10426200.000000000000
FS( 23 ),2062920.000000000000,2269600.000000000000,2083819.999999999800,1979790.000000000200,2040000.000000000000,10436130.000000000000
FS( 24 ),2083159.999999999800,2298880.000000000000,2089100.000000000000,1983550.000000000000,2064199.999999999800,10518890.000000000000
FS( 25 ),2092840.000000000200,2293040.000000000000,2078540.000000000200,1990130.000000000200,2088199.999999999800,10542750.000000000000
FS( 26 ),2126279.999999999500,2328160.000000000000,2083819.999999999800,1986840.000000000200,2136400.000000000000,10661500.000000000000
FS( 27 ),2129359.999999999500,2451200.000000000000,2094379.999999999800,1986840.000000000200,2112399.999999999500,10774180.000000000000
FS( 28 ),2089759.999999999800,2383840.000000000000,2067980.000000000200,1986840.000000000200,2072199.999999999800,10600620.000000000000
FS( 29 ),2102960.000000000000,2366240.000000000000,2091740.000000000000,1979790.000000000200,2088199.999999999800,10628930.000000000000
FS( 30 ),2116160.000000000000,2407280.000000000000,2104610.000000000000,2003290.000000000200,2072199.999999999800,10703540.000000000000
FS( 31 ),2109560.000000000000,2375040.000000000000,2109890.000000000000,2003290.000000000200,2064199.999999999800,10661980.000000000000
FS( 32 ),2139480.000000000000,2410240.000000000000,2240900.000000000500,1986840.000000000200,2144600.000000000500,10922060.000000000000
FS( 33 ),2159279.999999999500,2413120.000000000000,2196349.999999999500,1996710.000000000000,2168600.000000000000,10934060.000000000000
FS( 34 ),2112640.000000000000,2392640.000000000000,2235620.000000000000,1996710.000000000000,2160600.000000000000,10898210.000000000000
FS( 35 ),2099440.000000000000,2360400.000000000000,2204270.000000000000,1990130.000000000200,2096400.000000000000,10750640.000000000000
FS( 36 ),2106040.000000000000,2413120.000000000000,2232979.999999999500,1990130.000000000200,2120400.000000000000,10862670.000000000000
FS( 37 ),2092840.000000000200,2427760.000000000000,2217140.000000000000,1986840.000000000200,2216800.000000000000,10941380.000000000000
FS( 38 ),2066439.999999999800,2457120.000000000000,2198990.000000000000,1946890.000000000500,2168600.000000000000,10838040.000000000000
FS( 39 ),2069520.000000000000,2474640.000000000000,2209550.000000000000,1946890.000000000500,2184600.000000000500,10885200.000000000000
FS( 40 ),2129359.999999999500,2515680.000000000000,2232979.999999999500,1973210.000000000000,2200799.999999999500,11052030.000000000000
FS( 41 ),2135960.000000000000,2542080.000000000000,2277530.000000000000,1973210.000000000000,2208800.000000000000,11137580.000000000000
FS( 42 ),2083159.999999999800,2515680.000000000000,2350790.000000000000,1963340.000000000200,2200799.999999999500,11113770.000000000000
FS( 43 ),2066439.999999999800,2530320.000000000000,2342870.000000000000,1960050.000000000000,2160600.000000000000,11060280.000000000000
FS( 44 ),2073040.000000000000,2577200.000000000000,2366630.000000000500,1993420.000000000000,2136400.000000000000,11146690.000000000000
FS( 45 ),2066439.999999999800,2624080.000000000000,2288090.000000000000,1976500.000000000000,2200799.999999999500,11155910.000000000000
FS( 46 ),2046199.999999999800,2709040.000000000000,2266970.000000000000,1990130.000000000200,2353400.000000000000,11365740.000000000000
FS( 47 ),2006600.000000000000,2673920.000000000000,2246180.000000000000,1990130.000000000200,2265000.000000000000,11181830.000000000000
FS( 48 ),1996480.000000000000,2556720.000000000000,2251459.999999999500,1979790.000000000200,2232800.000000000000,11017250.000000000000
FS( 49 ),1993400.000000000000,2556720.000000000000,2201630.000000000500,1969920.000000000000,2329200.000000000000,11050870.000000000000
FS( 50 ),2006600.000000000000,2544960.000000000000,2248820.000000000000,1986840.000000000200,2265000.000000000000,11052220.000000000000
FS( 51 ),2016720.000000000000,2533280.000000000000,2261689.999999999500,1973210.000000000000,2216800.000000000000,11001700.000000000000
FS( 52 ),2016720.000000000000,2533280.000000000000,2243540.000000000000,1973210.000000000000,2265000.000000000000,11031750.000000000000
FS( 53 ),2053240.000000000000,2627040.000000000000,2251459.999999999500,1990130.000000000200,2265000.000000000000,11186870.000000000000
FS( 54 ),2053240.000000000000,2606480.000000000000,2251459.999999999500,1986840.000000000200,2249000.000000000000,11147020.000000000000
FS( 55 ),1986800.000000000200,2591840.000000000000,2303599.999999999500,1993420.000000000000,2216800.000000000000,11092460.000000000000
FS( 56 ),1996480.000000000000,2673920.000000000000,2353430.000000000000,2000000.000000000000,2232800.000000000000,11256630.000000000000
FS( 57 ),1989880.000000000000,2714960.000000000000,2356070.000000000000,2003290.000000000200,2281000.000000000000,11345200.000000000000
FS( 58 ),1976679.999999999800,2662160.000000000000,2340229.999999999500,1993420.000000000000,2200799.999999999500,11173290.000000000000
FS( 59 ),1973160.000000000000,2565520.000000000000,2316800.000000000000,2000000.000000000000,2168600.000000000000,11024080.000000000000
FS( 60 ),1979760.000000000000,2703200.000000000000,2397979.999999999500,2006580.000000000200,2184600.000000000500,11272120.000000000000
FS( 61 ),1959960.000000000000,2618240.000000000000,2437250.000000000000,2009870.000000000200,2160600.000000000000,11185920.000000000000
FS( 62 ),1976679.999999999800,2583040.000000000000,2379500.000000000000,2003290.000000000200,2224800.000000000000,11167310.000000000000
FS( 63 ),1970080.000000000000,2586000.000000000000,2366630.000000000500,2000000.000000000000,2216800.000000000000,11139510.000000000000
FS( 64 ),1970080.000000000000,2644640.000000000000,2356070.000000000000,2009870.000000000200,2184600.000000000500,11165260.000000000000
FS( 65 ),2019800.000000000200,2644640.000000000000,2405900.000000000500,2026320.000000000200,2192600.000000000000,11289260.000000000000
FS( 66 ),2006600.000000000000,2606480.000000000000,2350790.000000000000,2006580.000000000200,2136400.000000000000,11106850.000000000000
FS( 67 ),2006600.000000000000,2506880.000000000000,2332310.000000000000,2006580.000000000200,2048200.000000000000,10900570.000000000000
FS( 68 ),2039600.000000000000,2544960.000000000000,2392700.000000000000,2032900.000000000500,2136400.000000000000,11146560.000000000000
FS( 69 ),2046199.999999999800,2521520.000000000000,2384780.000000000000,2046060.000000000500,2152600.000000000000,11151160.000000000000
FS( 70 ),1986800.000000000200,2474640.000000000000,2376860.000000000000,2055930.000000000200,2056200.000000000000,10950430.000000000000
FS( 71 ),1963480.000000000000,2586000.000000000000,2392700.000000000000,2059220.000000000200,2080199.999999999800,11081600.000000000000
FS( 72 ),1966560.000000000200,2536160.000000000000,2484439.999999999500,2046060.000000000500,2128400.000000000000,11161620.000000000000
FS( 73 ),1993400.000000000000,2539120.000000000000,2468599.999999999500,2072850.000000000500,2200799.999999999500,11274770.000000000000
FS( 74 ),2029920.000000000000,2547920.000000000000,2510510.000000000500,2125490.000000000000,2208800.000000000000,11422640.000000000000
FS( 75 ),2049720.000000000000,2574320.000000000000,2541860.000000000000,2118910.000000000000,2200799.999999999500,11485610.000000000000
FS( 76 ),2059840.000000000000,2624080.000000000000,2497310.000000000000,2112330.000000000000,2184600.000000000500,11478160.000000000000
FS( 77 ),2083159.999999999800,2629920.000000000000,2526020.000000000000,2148520.000000000900,2232800.000000000000,11620420.000000000000
FS( 78 ),2102960.000000000000,2632880.000000000000,2494670.000000000500,2151810.000000000000,2224800.000000000000,11607120.000000000000
FS( 79 ),2122759.999999999500,2673920.000000000000,2531300.000000000000,2185180.000000000000,2232800.000000000000,11745960.000000000000
FS( 80 ),2099440.000000000000,2632880.000000000000,2567930.000000000000,2178600.000000000000,2232800.000000000000,11711650.000000000000
FS( 81 ),2083159.999999999800,2615280.000000000000,2560340.000000000000,2158860.000000000000,2216800.000000000000,11634440.000000000000
FS( 82 ),2079640.000000000200,2594800.000000000000,2547140.000000000000,2151810.000000000000,2176600.000000000000,11549990.000000000000
FS( 83 ),2059840.000000000000,2568400.000000000000,2510510.000000000500,2122200.000000000000,2168600.000000000000,11429550.000000000000
FS( 84 ),2069520.000000000000,2574320.000000000000,2484439.999999999500,2151810.000000000000,2240799.999999999500,11520890.000000000000
FS( 85 ),2046199.999999999800,2556720.000000000000,2426689.999999999500,2158860.000000000000,2176600.000000000000,11365070.000000000000
FS( 86 ),2033000.000000000000,2615280.000000000000,2499950.000000000000,2175310.000000000000,2128400.000000000000,11451940.000000000000
FS( 87 ),2013199.999999999800,2662160.000000000000,2418770.000000000000,2168730.000000000900,2096400.000000000000,11359260.000000000000
FS( 88 ),2023320.000000000200,2679760.000000000000,2447479.999999999500,2231240.000000000000,2136400.000000000000,11518200.000000000000
FS( 89 ),2059840.000000000000,2858480.000000000000,2434610.000000000000,2171550.000000000000,2128400.000000000000,11652880.000000000000
FS( 90 ),2112200.000000000000,2996240.000000000000,2431970.000000000000,2171550.000000000000,2168600.000000000000,11880560.000000000000
FS( 91 ),2098120.000000000000,3031360.000000000000,2458040.000000000000,2178600.000000000000,2281000.000000000000,12047120.000000000000
FS( 92 ),2129359.999999999500,3189600.000000000000,2523709.999999999500,2182360.000000000000,2329200.000000000000,12354230.000000000000
FS( 93 ),2129359.999999999500,3177840.000000000000,2562979.999999999500,2182360.000000000000,2329200.000000000000,12381740.000000000000
FS( 94 ),2108680.000000000000,3353680.000000000000,2560340.000000000000,2175310.000000000000,2457800.000000000000,12655810.000000000000
FS( 95 ),2101640.000000000000,3289200.000000000000,2531300.000000000000,2160740.000000000000,2433600.000000000000,12516480.000000000000
FS( 96 ),2129359.999999999500,3312640.000000000000,2599610.000000000000,2164500.000000000000,2407000.000000000000,12613110.000000000000
FS( 97 ),2125840.000000000000,3441600.000000000000,2628320.000000000000,2157450.000000000000,2415400.000000000000,12768610.000000000000
FS( 98 ),2112200.000000000000,3406400.000000000000,2785400.000000000500,2182360.000000000000,2290400.000000000000,12776760.000000000000
FS( 99 ),2154000.000000000000,3412240.000000000000,2719729.999999999500,2211030.000000000000,2373600.000000000000,12870600.000000000000
FS( 100 ),2168080.000000000000,3476720.000000000000,2719729.999999999500,2218080.000000000000,2373600.000000000000,12956210.000000000000
FS( 101 ),2178640.000000000500,3377120.000000000000,2719729.999999999500,2221840.000000000000,2373600.000000000000,12870930.000000000000
FS( 102 ),2185240.000000000500,3347840.000000000000,2706860.000000000000,2218080.000000000000,2315400.000000000000,12773420.000000000000
FS( 103 ),2213400.000000000000,3324400.000000000000,2693660.000000000000,2242990.000000000000,2332000.000000000000,12806450.000000000000
FS( 104 ),2206359.999999999500,3435680.000000000000,2732930.000000000000,2264610.000000000000,2265400.000000000000,12904980.000000000000
FS( 105 ),2202840.000000000000,3441600.000000000000,2732930.000000000000,2260850.000000000000,2257000.000000000000,12895220.000000000000
FS( 106 ),2220440.000000000000,3531600.000000000000,2759000.000000000000,2260850.000000000000,2248800.000000000000,13020690.000000000000
FS( 107 ),2220440.000000000000,3770080.000000000000,2772200.000000000000,2268370.000000000000,2240400.000000000000,13271490.000000000000
FS( 108 ),2199320.000000000000,3886160.000000000000,2759000.000000000000,2260850.000000000000,2198800.000000000000,13304130.000000000000
FS( 109 ),2195800.000000000000,4021520.000000000000,2759000.000000000000,2275420.000000000000,2265400.000000000000,13517140.000000000000
FS( 110 ),2185240.000000000500,3853920.000000000000,2798270.000000000000,2253800.000000000000,2273800.000000000000,13365030.000000000000
FS( 111 ),2185240.000000000500,3860320.000000000000,2814770.000000000000,2246750.000000000000,2240400.000000000000,13347480.000000000000
FS( 112 ),2181720.000000000500,3976400.000000000000,2855360.000000000000,2246750.000000000000,2182000.000000000000,13442230.000000000000
FS( 113 ),2146960.000000000000,3982800.000000000000,2868890.000000000000,2246750.000000000000,2232000.000000000000,13477400.000000000000
FS( 114 ),2139920.000000000000,3963520.000000000000,3031580.000000000000,2242990.000000000000,2257000.000000000000,13635010.000000000000
FS( 115 ),2150480.000000000000,3976400.000000000000,3112760.000000000500,2207270.000000000900,2207000.000000000000,13653910.000000000000
FS( 116 ),2150480.000000000000,3892560.000000000000,2977130.000000000500,2186120.000000000000,2082000.000000000000,13288290.000000000000
FS( 117 ),2122759.999999999500,3860320.000000000000,2909479.999999999500,2182360.000000000000,1940400.000000000000,13015320.000000000000
FS( 118 ),2119240.000000000500,3899040.000000000000,2882420.000000000500,2214320.000000000000,1923800.000000000000,13038820.000000000000
FS( 119 ),2125840.000000000000,4111760.000000000000,3031580.000000000000,2228890.000000000000,1948800.000000000000,13446870.000000000000
FS( 120 ),2108680.000000000000,4034400.000000000000,3112760.000000000500,2225130.000000000000,1932200.000000000000,13413170.000000000000
FS( 121 ),2101640.000000000000,4040880.000000000000,3112760.000000000500,2239700.000000000000,1965400.000000000000,13460380.000000000000
FS( 122 ),2119240.000000000500,4021520.000000000000,3072170.000000000500,2250040.000000000000,1998800.000000000000,13461770.000000000000
FS( 123 ),2112200.000000000000,4086000.000000000000,3058640.000000000000,2253800.000000000000,1982200.000000000000,13492840.000000000000
FS( 124 ),2119240.000000000500,4247120.000000000000,3072170.000000000500,2260850.000000000000,1998800.000000000000,13698180.000000000000
FS( 125 ),2101640.000000000000,4221360.000000000000,3207470.000000000000,2278710.000000000000,1998800.000000000000,13807980.000000000000
FS( 126 ),2069960.000000000000,4202000.000000000000,3112760.000000000500,2260850.000000000000,1873800.000000000000,13519370.000000000000
FS( 127 ),2073480.000000000000,4150480.000000000000,3004189.999999999500,2260850.000000000000,1765600.000000000200,13254600.000000000000
FS( 128 ),2073480.000000000000,4118240.000000000000,2963599.999999999500,2260850.000000000000,1807200.000000000000,13223370.000000000000
FS( 129 ),2094600.000000000000,4118240.000000000000,3072170.000000000500,2242990.000000000000,1707200.000000000000,13235200.000000000000
FS( 130 ),2077000.000000000000,3866800.000000000000,3221000.000000000000,2253800.000000000000,1732200.000000000000,13150800.000000000000
FS( 131 ),2084040.000000000000,3937680.000000000000,3139820.000000000000,2275420.000000000000,1807200.000000000000,13244160.000000000000
FS( 132 ),2098120.000000000000,3899040.000000000000,3085700.000000000000,2271660.000000000000,1765600.000000000200,13120120.000000000000
FS( 133 ),2108680.000000000000,4060160.000000000000,3180410.000000000000,2271660.000000000000,1798800.000000000000,13419710.000000000000
FS( 134 ),2132880.000000000000,4118240.000000000000,3234530.000000000000,2268370.000000000000,1823800.000000000000,13577820.000000000000
FS( 135 ),2122759.999999999500,4292240.000000000000,3248060.000000000000,2250040.000000000000,1832200.000000000000,13745300.000000000000
FS( 136 ),2091080.000000000000,4260000.000000000000,3180410.000000000000,2257560.000000000000,1840400.000000000000,13629450.000000000000
FS( 137 ),2098120.000000000000,4330960.000000000000,3193939.999999999500,2264610.000000000000,1807200.000000000000,13694830.000000000000
FS( 138 ),2091080.000000000000,4414720.000000000000,3207470.000000000000,2275420.000000000000,1840400.000000000000,13829090.000000000000
FS( 139 ),2146960.000000000000,4711280.000000000000,3397220.000000000000,2311140.000000000000,1915400.000000000000,14482000.000000000000
FS( 140 ),2150480.000000000000,4962720.000000000000,3343099.999999999500,2289520.000000000900,1890400.000000000000,14636220.000000000000
FS( 141 ),2157520.000000000000,4801520.000000000000,3383689.999999999500,2293280.000000000000,1865400.000000000000,14501410.000000000000
FS( 142 ),2132880.000000000000,4814480.000000000000,3329570.000000000000,2286230.000000000900,1840400.000000000000,14403560.000000000000
FS( 143 ),2157520.000000000000,4904720.000000000000,3424280.000000000000,2275420.000000000000,1848800.000000000000,14610740.000000000000
FS( 144 ),2185240.000000000500,4801520.000000000000,3451340.000000000000,2293280.000000000000,1857200.000000000000,14588580.000000000000
FS( 145 ),2178640.000000000500,4717760.000000000000,3505459.999999999500,2286230.000000000900,1823800.000000000000,14511890.000000000000
FS( 146 ),2115720.000000000000,4840240.000000000000,3749330.000000000000,2271660.000000000000,1832200.000000000000,14809150.000000000000
FS( 147 ),2119240.000000000500,4762880.000000000000,3681680.000000000000,2275420.000000000000,1848800.000000000000,14688020.000000000000
FS( 148 ),2139920.000000000000,4750000.000000000000,3668150.000000000500,2282470.000000000000,1857200.000000000000,14697740.000000000000
FS( 149 ),2150480.000000000000,4717760.000000000000,3654620.000000000000,2282470.000000000000,1948800.000000000000,14754130.000000000000
FS( 150 ),2168080.000000000000,4717760.000000000000,3573439.999999999500,2293280.000000000000,2082000.000000000000,14834560.000000000000
FS( 151 ),2185240.000000000500,4666160.000000000000,3654620.000000000000,2307380.000000000000,2032200.000000000000,14845600.000000000000
FS( 152 ),2185240.000000000500,4653280.000000000000,3586970.000000000000,2296570.000000000000,2090400.000000000000,14812460.000000000000
FS( 153 ),2181720.000000000500,4595280.000000000000,3668150.000000000500,2293280.000000000000,2073800.000000000200,14812230.000000000000
FS( 154 ),2154000.000000000000,4595280.000000000000,3586970.000000000000,2289520.000000000900,2015400.000000000000,14641170.000000000000
FS( 155 ),2178640.000000000500,4730640.000000000000,3627560.000000000000,2293280.000000000000,2073800.000000000200,14903920.000000000000
FS( 156 ),2161040.000000000000,4782240.000000000000,3654620.000000000000,2304090.000000000000,2032200.000000000000,14934190.000000000000
FS( 157 ),2178640.000000000500,4685520.000000000000,3559910.000000000000,2329000.000000000000,2015400.000000000000,14768470.000000000000
FS( 158 ),2168080.000000000000,4704880.000000000000,3424280.000000000000,2318190.000000000000,1923800.000000000000,14539230.000000000000
FS( 159 ),2150480.000000000000,4601680.000000000000,3451340.000000000000,2318190.000000000000,1932200.000000000000,14453890.000000000000
FS( 160 ),2150480.000000000000,4408320.000000000000,3573439.999999999500,2339810.000000000000,1923800.000000000000,14395850.000000000000
FS( 161 ),2178640.000000000500,4505040.000000000000,3573439.999999999500,2364720.000000000000,1957200.000000000000,14579040.000000000000
FS( 162 ),2181720.000000000500,4414720.000000000000,3451340.000000000000,2385870.000000000000,1923800.000000000000,14357450.000000000000
FS( 163 ),2132880.000000000000,4118240.000000000000,3370160.000000000000,2371770.000000000900,1923800.000000000000,13916850.000000000000
FS( 164 ),2139920.000000000000,4214880.000000000000,3248060.000000000000,2368010.000000000000,1957200.000000000000,13928070.000000000000
FS( 165 ),2150480.000000000000,4421200.000000000000,3302510.000000000500,2357670.000000000000,1940400.000000000000,14172260.000000000000
FS( 166 ),2150480.000000000000,4556560.000000000000,3370160.000000000000,2368010.000000000000,1940400.000000000000,14385610.000000000000
FS( 167 ),2178640.000000000500,4459840.000000000000,3356630.000000000500,2371770.000000000900,1948800.000000000000,14315680.000000000000
FS( 168 ),2185240.000000000500,4421200.000000000000,3343099.999999999500,2389630.000000000000,1965400.000000000000,14304570.000000000000
FS( 169 ),2195800.000000000000,4453440.000000000000,3275450.000000000000,2407490.000000000000,2040400.000000000000,14372580.000000000000
FS( 170 ),2185240.000000000500,4453440.000000000000,3302510.000000000500,2425350.000000000000,2007200.000000000000,14373740.000000000000
FS( 171 ),2209880.000000000000,4659760.000000000000,3275450.000000000000,2454020.000000000900,2057000.000000000000,14656110.000000000000
FS( 172 ),2213400.000000000000,4550160.000000000000,3302510.000000000500,2436160.000000000000,2098800.000000000000,14601030.000000000000
FS( 173 ),2237600.000000000000,4859600.000000000000,3329570.000000000000,2450260.000000000000,2098800.000000000000,14975830.000000000000
FS( 174 ),2231000.000000000000,4853120.000000000000,3302510.000000000500,2450260.000000000000,1965400.000000000000,14802290.000000000000
FS( 175 ),2251680.000000000000,4898240.000000000000,3383689.999999999500,2443210.000000000000,1832200.000000000000,14809020.000000000000
FS( 176 ),2251680.000000000000,4969200.000000000000,3451340.000000000000,2432400.000000000000,1848800.000000000000,14953420.000000000000
FS( 177 ),2262240.000000000500,4994960.000000000000,3424280.000000000000,2443210.000000000000,1873800.000000000000,14998490.000000000000
FS( 178 ),2231000.000000000000,5085200.000000000000,3437810.000000000000,2436160.000000000000,1873800.000000000000,15063970.000000000000
FS( 179 ),2255200.000000000000,5104560.000000000000,3464870.000000000000,2443210.000000000000,1890400.000000000000,15158240.000000000000
FS( 180 ),2262240.000000000500,5123920.000000000000,3424280.000000000000,2464830.000000000000,1898800.000000000000,15174070.000000000000
FS( 181 ),2244640.000000000500,5020720.000000000000,3424280.000000000000,2450260.000000000000,1865400.000000000000,15005300.000000000000
FS( 182 ),2220440.000000000000,5020720.000000000000,3370160.000000000000,2454020.000000000900,1865400.000000000000,14930740.000000000000
FS( 183 ),2251680.000000000000,5117440.000000000000,3275450.000000000000,2414540.000000000000,1873800.000000000000,14932910.000000000000
FS( 184 ),2272800.000000000000,5233440.000000000000,3288979.999999999500,2436160.000000000000,1865400.000000000000,15096780.000000000000
FS( 185 ),2248160.000000000000,5188320.000000000000,3234530.000000000000,2429110.000000000000,1873800.000000000000,14973920.000000000000
FS( 186 ),2231000.000000000000,5272160.000000000000,3329570.000000000000,2429110.000000000000,1865400.000000000000,15127240.000000000000
FS( 187 ),2244640.000000000500,5426880.000000000000,3397220.000000000000,2493500.000000000000,1873800.000000000000,15436040.000000000000
FS( 188 ),2248160.000000000000,5742720.000000000000,3383689.999999999500,2461070.000000000000,1840400.000000000000,15676040.000000000000
FS( 189 ),2234520.000000000000,5658960.000000000000,3343099.999999999500,2429110.000000000000,1832200.000000000000,15497890.000000000000
FS( 190 ),2227480.000000000000,5426880.000000000000,3316040.000000000000,2429110.000000000000,1823800.000000000000,15223310.000000000000
FS( 191 ),2269279.999999999500,5542880.000000000000,3288979.999999999500,2422060.000000000000,1815400.000000000000,15338600.000000000000
FS( 192 ),2269279.999999999500,5484880.000000000000,3234530.000000000000,2425350.000000000000,1832200.000000000000,15246240.000000000000
FS( 193 ),2265759.999999999500,5542880.000000000000,3288979.999999999500,2439920.000000000000,1823800.000000000000,15361340.000000000000
FS( 194 ),2234520.000000000000,5542880.000000000000,3343099.999999999500,2443210.000000000000,1815400.000000000000,15379110.000000000000
FS( 195 ),2276320.000000000000,5639600.000000000000,3397220.000000000000,2446970.000000000000,1832200.000000000000,15592310.000000000000
FS( 196 ),2332200.000000000000,5845920.000000000000,3478400.000000000500,2432400.000000000000,1832200.000000000000,15921120.000000000000
FS( 197 ),2405240.000000000500,5787920.000000000000,3464870.000000000000,2422060.000000000000,1823800.000000000000,15903890.000000000000
FS( 198 ),2412279.999999999500,5774960.000000000000,3600500.000000000000,2432400.000000000000,1848800.000000000000,16068940.000000000000
FS( 199 ),2395120.000000000000,5678320.000000000000,3668150.000000000500,2422060.000000000000,1857200.000000000000,16020850.000000000000
FS( 200 ),2395120.000000000000,5742720.000000000000,3600500.000000000000,2446970.000000000000,1865400.000000000000,16050710.000000000000
FS( 201 ),2464640.000000000500,5710560.000000000000,3614030.000000000000,2457780.000000000000,1907200.000000000000,16154210.000000000000
FS( 202 ),2454520.000000000000,5878160.000000000000,3614030.000000000000,2436160.000000000000,1890400.000000000000,16273270.000000000000
FS( 203 ),2443960.000000000000,5897440.000000000000,3600500.000000000000,2414540.000000000000,1915400.000000000000,16271840.000000000000
FS( 204 ),2429880.000000000000,5955520.000000000000,3614030.000000000000,2429110.000000000000,1882200.000000000000,16310740.000000000000
FS( 205 ),2464640.000000000500,5916800.000000000000,3559910.000000000000,2418300.000000000000,1873800.000000000000,16233450.000000000000
FS( 206 ),2506880.000000000000,5852320.000000000000,3518990.000000000000,2425350.000000000000,1882200.000000000000,16185740.000000000000
FS( 207 ),2566279.999999999500,5716960.000000000000,3532849.999999999500,2443210.000000000000,1882200.000000000000,16141500.000000000000
FS( 208 ),2506880.000000000000,5671840.000000000000,3573439.999999999500,2446970.000000000000,1898800.000000000000,16097930.000000000000
FS( 209 ),2510400.000000000000,5755680.000000000000,3586970.000000000000,2443210.000000000000,1940400.000000000000,16236660.000000000000
FS( 210 ),2506880.000000000000,5987760.000000000000,3600500.000000000000,2439920.000000000000,1907200.000000000000,16442260.000000000000
FS( 211 ),2499840.000000000000,5987760.000000000000,3627560.000000000000,2443210.000000000000,1882200.000000000000,16440570.000000000000
FS( 212 ),2492800.000000000000,5897440.000000000000,3586970.000000000000,2443210.000000000000,1890400.000000000000,16310820.000000000000
FS( 213 ),2489279.999999999500,5897440.000000000000,3614030.000000000000,2450260.000000000000,1865400.000000000000,16316410.000000000000
FS( 214 ),2496320.000000000000,5852320.000000000000,3627560.000000000000,2461070.000000000000,1882200.000000000000,16319470.000000000000
