代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13670350.000000000000
真實報酬,3670350.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14882.473400291052
風險,270148.335270821060
起點值,0.055090005961
找到最佳解世代,1496
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,5
1102(1)[4],1216(2)[8],2330(20)[7],2357(24)[5],4904(46)[3],
FS( 19 ),2148750.000000000000,1974539.999999999800,2039680.000000000000,2248560.000000000000,1996710.000000000000,10408240.000000000000
FS( 20 ),2148750.000000000000,2018089.999999999800,2063680.000000000000,2230880.000000000000,2049350.000000000000,10510750.000000000000
FS( 21 ),2148750.000000000000,1988609.999999999500,2063680.000000000000,2252980.000000000000,2014100.000000000000,10468120.000000000000
FS( 22 ),2161500.000000000000,2079729.999999999500,2066240.000000000000,2310700.000000000000,2021149.999999999800,10639320.000000000000
FS( 23 ),2148750.000000000000,2070349.999999999800,2079680.000000000000,2297440.000000000000,2017860.000000000000,10614080.000000000000
FS( 24 ),2164049.999999999500,2024789.999999999800,2050560.000000000000,2270790.000000000000,2000000.000000000000,10510190.000000000000
FS( 25 ),2185299.999999999500,2050250.000000000000,2042560.000000000000,2293020.000000000000,1982610.000000000000,10553740.000000000000
FS( 26 ),2167450.000000000500,2036179.999999999800,2061120.000000000200,2297440.000000000000,1965220.000000000000,10527410.000000000000
FS( 27 ),2193800.000000000000,2052259.999999999800,2092800.000000000000,2293020.000000000000,2045590.000000000000,10677470.000000000000
FS( 28 ),2185299.999999999500,2016079.999999999500,2092800.000000000000,2213070.000000000000,2105280.000000000000,10612530.000000000000
FS( 29 ),2199750.000000000000,2004689.999999999800,2132480.000000000000,2213070.000000000000,2035250.000000000000,10585240.000000000000
FS( 30 ),2211650.000000000000,1990619.999999999800,2132480.000000000000,2284049.999999999500,2024910.000000000000,10643710.000000000000
FS( 31 ),2203150.000000000000,2027469.999999999800,2132480.000000000000,2297440.000000000000,2021149.999999999800,10681690.000000000000
FS( 32 ),2226950.000000000500,2036179.999999999800,2124480.000000000000,2417170.000000000000,2021149.999999999800,10825930.000000000000
FS( 33 ),2209100.000000000000,2008709.999999999800,2082240.000000000000,2399490.000000000000,2042300.000000000000,10741840.000000000000
FS( 34 ),2223549.999999999500,2022780.000000000000,2108800.000000000000,2381680.000000000500,2182830.000000000000,10919640.000000000000
FS( 35 ),2253300.000000000000,2079729.999999999500,2161600.000000000000,2541450.000000000000,2172019.999999999500,11208100.000000000000
FS( 36 ),2244799.999999999500,2054939.999999999800,2135360.000000000000,2634660.000000000500,2112330.000000000000,11182090.000000000000
FS( 37 ),2217600.000000000000,2054939.999999999800,2132480.000000000000,2634660.000000000500,2130190.000000000000,11169870.000000000000
FS( 38 ),2205700.000000000500,2040869.999999999800,2113920.000000000000,2585910.000000000500,2087890.000000000000,11034290.000000000000
FS( 39 ),2199750.000000000000,1997319.999999999800,2103360.000000000000,2585910.000000000500,2077550.000000000000,10963890.000000000000
FS( 40 ),2142799.999999999500,1985929.999999999800,2119360.000000000000,2572520.000000000000,2059689.999999999800,10880300.000000000000
FS( 41 ),2119000.000000000000,1949750.000000000000,2108800.000000000000,2559260.000000000000,2063450.000000000000,10800260.000000000000
FS( 42 ),2136850.000000000000,1979229.999999999800,2124480.000000000000,2541450.000000000000,2105280.000000000000,10887290.000000000000
FS( 43 ),2173400.000000000000,1970519.999999999800,2132480.000000000000,2550420.000000000000,2094939.999999999800,10921760.000000000000
FS( 44 ),2124950.000000000500,1947739.999999999800,2132480.000000000000,2483860.000000000000,2066740.000000000000,10755770.000000000000
FS( 45 ),2122400.000000000000,1983919.999999999800,2167040.000000000000,2550420.000000000000,2059689.999999999800,10883470.000000000000
FS( 46 ),2124950.000000000500,1990619.999999999800,2217280.000000000000,2594750.000000000000,2094939.999999999800,11022540.000000000000
FS( 47 ),2113050.000000000000,2000000.000000000000,2217280.000000000000,2621400.000000000000,2077550.000000000000,11029280.000000000000
FS( 48 ),2107100.000000000000,1951759.999999999800,2161600.000000000000,2559260.000000000000,2052639.999999999800,10832360.000000000000
FS( 49 ),2107100.000000000000,1947739.999999999800,2230720.000000000000,2581490.000000000000,2045590.000000000000,10912640.000000000000
FS( 50 ),2101150.000000000000,1956449.999999999800,2217280.000000000000,2594750.000000000000,2017860.000000000000,10887490.000000000000
FS( 51 ),2113050.000000000000,1970519.999999999800,2262400.000000000000,2576940.000000000000,2084600.000000000200,11007510.000000000000
FS( 52 ),2181900.000000000000,1981909.999999999800,2270400.000000000000,2581490.000000000000,2133480.000000000000,11149180.000000000000
FS( 53 ),2187850.000000000000,1988609.999999999500,2275520.000000000000,2616980.000000000000,2077550.000000000000,11146510.000000000000
FS( 54 ),2134300.000000000000,1954439.999999999800,2227840.000000000000,2576940.000000000000,2098230.000000000000,10991750.000000000000
FS( 55 ),2158100.000000000000,1981909.999999999800,2286400.000000000000,2585910.000000000500,2077550.000000000000,11089870.000000000000
FS( 56 ),2170000.000000000000,1947739.999999999800,2278400.000000000000,2581490.000000000000,2094939.999999999800,11072570.000000000000
FS( 57 ),2155550.000000000000,1886099.999999999800,2241280.000000000000,2559260.000000000000,2059689.999999999800,10901880.000000000000
FS( 58 ),2152150.000000000000,1888109.999999999500,2262400.000000000000,2563680.000000000500,2130190.000000000000,10996530.000000000000
FS( 59 ),2187850.000000000000,1888109.999999999500,2267840.000000000000,2550420.000000000000,2133480.000000000000,11027700.000000000000
FS( 60 ),2187850.000000000000,1902179.999999999800,2264960.000000000000,2505960.000000000000,2133480.000000000000,10994430.000000000000
FS( 61 ),2155550.000000000000,1883419.999999999800,2214720.000000000000,2474890.000000000000,2105280.000000000000,10833860.000000000000
FS( 62 ),2155550.000000000000,1879399.999999999800,2233280.000000000000,2541450.000000000000,2070500.000000000200,10880180.000000000000
FS( 63 ),2146200.000000000500,1860639.999999999800,2212160.000000000000,2479310.000000000000,2059689.999999999800,10758000.000000000000
FS( 64 ),2167450.000000000500,1894809.999999999800,2185600.000000000000,2492700.000000000000,2112330.000000000000,10852890.000000000000
FS( 65 ),2167450.000000000500,1883419.999999999800,2196160.000000000000,2497120.000000000000,2200220.000000000000,10944370.000000000000
FS( 66 ),2155550.000000000000,1874709.999999999800,2201600.000000000000,2497120.000000000000,2182830.000000000000,10911810.000000000000
FS( 67 ),2187850.000000000000,1906199.999999999800,2262400.000000000000,2550420.000000000000,2186120.000000000000,11092990.000000000000
FS( 68 ),2161500.000000000000,1938359.999999999500,2262400.000000000000,2528190.000000000000,2196930.000000000000,11087380.000000000000
FS( 69 ),2148750.000000000000,1922280.000000000000,2233280.000000000000,2505960.000000000000,2288110.000000000000,11098380.000000000000
FS( 70 ),2146200.000000000500,1931659.999999999800,2264960.000000000000,2585910.000000000500,2284350.000000000000,11213080.000000000000
FS( 71 ),2191250.000000000000,1949750.000000000000,2286400.000000000000,2616980.000000000000,2252860.000000000000,11297240.000000000000
FS( 72 ),2179350.000000000000,1943049.999999999800,2246400.000000000000,2514930.000000000500,2231710.000000000500,11115440.000000000000
FS( 73 ),2161500.000000000000,1940369.999999999800,2246400.000000000000,2572520.000000000000,2249570.000000000000,11170360.000000000000
FS( 74 ),2155550.000000000000,1947739.999999999800,2254400.000000000000,2541450.000000000000,2319600.000000000000,11218740.000000000000
FS( 75 ),2181900.000000000000,1945059.999999999800,2243840.000000000000,2639080.000000000000,2277300.000000000000,11287180.000000000000
FS( 76 ),2185299.999999999500,1963149.999999999800,2238400.000000000000,2648049.999999999500,2238760.000000000000,11273659.999999998000
FS( 77 ),2146200.000000000500,2027469.999999999800,2291520.000000000000,2705640.000000000000,2238760.000000000000,11409590.000000000000
FS( 78 ),2104550.000000000000,2097820.000000000000,2312640.000000000000,2710190.000000000000,2235470.000000000000,11460670.000000000000
FS( 79 ),2136850.000000000000,2127300.000000000000,2355200.000000000000,2892060.000000000000,2274010.000000000000,11785420.000000000000
FS( 80 ),2140250.000000000000,2095809.999999999800,2368320.000000000000,2838890.000000000000,2281059.999999999500,11724330.000000000000
FS( 81 ),2134300.000000000000,2136680.000000000000,2334080.000000000000,2914290.000000000000,2284350.000000000000,11803700.000000000000
FS( 82 ),2107100.000000000000,2081739.999999999800,2280960.000000000000,2847730.000000000000,2235470.000000000000,11553000.000000000000
FS( 83 ),2098600.000000000000,2188940.000000000000,2249280.000000000000,2976430.000000000500,2277300.000000000000,11790550.000000000000
FS( 84 ),2083300.000000000200,2154770.000000000000,2254400.000000000000,2874380.000000000000,2270250.000000000500,11637100.000000000000
FS( 85 ),2095199.999999999800,2198320.000000000000,2272960.000000000000,2869960.000000000000,2274010.000000000000,11710450.000000000000
FS( 86 ),2077350.000000000000,2150080.000000000000,2278400.000000000000,2750100.000000000000,2281059.999999999500,11536990.000000000000
FS( 87 ),2062900.000000000000,2166160.000000000000,2275520.000000000000,2821080.000000000000,2358140.000000000000,11683800.000000000000
FS( 88 ),2039100.000000000000,2120600.000000000000,2278400.000000000000,2843310.000000000000,2403730.000000000000,11685140.000000000000
FS( 89 ),1984700.000000000000,2091119.999999999800,2222720.000000000000,2701220.000000000000,2410780.000000000000,11410540.000000000000
FS( 90 ),2041650.000000000000,2091119.999999999800,2267840.000000000000,2803400.000000000000,2435220.000000000000,11639230.000000000000
FS( 91 ),1990650.000000000000,2125289.999999999100,2180160.000000000000,2719029.999999999500,2396680.000000000000,11411809.999999998000
FS( 92 ),1990650.000000000000,2125289.999999999100,2198720.000000000000,2732290.000000000000,2382580.000000000000,11429530.000000000000
FS( 93 ),1996600.000000000000,2118589.999999999500,2190720.000000000000,2750100.000000000000,2382580.000000000000,11438590.000000000000
FS( 94 ),1988100.000000000000,2115910.000000000000,2108800.000000000000,2608010.000000000000,2386340.000000000000,11207160.000000000000
FS( 95 ),2015300.000000000000,2097820.000000000000,2148480.000000000000,2608010.000000000000,2431930.000000000000,11301540.000000000000
FS( 96 ),2035700.000000000000,2084419.999999999500,2132480.000000000000,2630240.000000000000,2431930.000000000000,11314770.000000000000
FS( 97 ),2059500.000000000000,2100500.000000000000,2175040.000000000000,2634660.000000000500,2446030.000000000000,11415730.000000000000
FS( 98 ),2107100.000000000000,2184250.000000000000,2193600.000000000000,2812240.000000000000,2389630.000000000000,11686820.000000000000
FS( 99 ),2134300.000000000000,2125289.999999999100,2177600.000000000000,2772330.000000000000,2298450.000000000000,11507970.000000000000
FS( 100 ),2134300.000000000000,2073030.000000000000,2267840.000000000000,2745680.000000000500,2336990.000000000000,11557840.000000000000
FS( 101 ),2104550.000000000000,2070349.999999999800,2129920.000000000000,2630240.000000000000,2358140.000000000000,11293200.000000000000
FS( 102 ),2086699.999999999800,2063649.999999999800,2039680.000000000000,2585910.000000000500,2389630.000000000000,11165570.000000000000
FS( 103 ),2122400.000000000000,2143380.000000000000,2084800.000000000000,2674700.000000000000,2351090.000000000000,11376370.000000000000
FS( 104 ),2130900.000000000000,2134670.000000000000,2074240.000000000000,2741260.000000000000,2322890.000000000000,11403960.000000000000
FS( 105 ),2152150.000000000000,2141370.000000000000,2127360.000000000000,2674700.000000000000,2333700.000000000000,11429280.000000000000
FS( 106 ),2152150.000000000000,2141370.000000000000,2076800.000000000000,2639080.000000000000,2336990.000000000000,11346390.000000000000
FS( 107 ),2179350.000000000000,2172860.000000000000,2143040.000000000000,2692380.000000000000,2344040.000000000000,11531670.000000000000
FS( 108 ),2179350.000000000000,2161470.000000000000,2116800.000000000000,2661310.000000000000,2347800.000000000000,11466730.000000000000
FS( 109 ),2179350.000000000000,2134670.000000000000,2132480.000000000000,2687960.000000000000,2319600.000000000000,11454060.000000000000
FS( 110 ),2175950.000000000000,2164150.000000000000,2111360.000000000000,2670150.000000000000,2263200.000000000000,11384810.000000000000
FS( 111 ),2179350.000000000000,2164150.000000000000,2082240.000000000000,2656890.000000000000,2231710.000000000500,11314340.000000000000
FS( 112 ),2232900.000000000000,2193630.000000000000,2153600.000000000000,2727870.000000000000,2322890.000000000000,11630890.000000000000
FS( 113 ),2235450.000000000000,2191620.000000000000,2145920.000000000000,2736710.000000000000,2319600.000000000000,11629300.000000000000
FS( 114 ),2229500.000000000000,2182240.000000000000,2175040.000000000000,2741260.000000000000,2281059.999999999500,11609100.000000000000
FS( 115 ),2229500.000000000000,2152760.000000000000,2148480.000000000000,2710190.000000000000,2252860.000000000000,11493790.000000000000
FS( 116 ),2199750.000000000000,2120600.000000000000,2135360.000000000000,2590330.000000000000,2281059.999999999500,11327100.000000000000
FS( 117 ),2187850.000000000000,2084419.999999999500,2121920.000000000000,2537029.999999999500,2270250.000000000500,11201470.000000000000
FS( 118 ),2197200.000000000000,2104520.000000000000,2098240.000000000000,2532610.000000000000,2302210.000000000500,11234780.000000000000
FS( 119 ),2191250.000000000000,2104520.000000000000,2113920.000000000000,2594750.000000000000,2295160.000000000000,11299600.000000000000
FS( 120 ),2211650.000000000000,2100500.000000000000,2129920.000000000000,2488279.999999999500,2274010.000000000000,11204360.000000000000
FS( 121 ),2241400.000000000000,2195640.000000000000,2167040.000000000000,2501540.000000000000,2277300.000000000000,11382920.000000000000
FS( 122 ),2221000.000000000000,2177550.000000000000,2219840.000000000000,2523770.000000000000,2295160.000000000000,11437320.000000000000
FS( 123 ),2250750.000000000000,2241200.000000000000,2243840.000000000000,2559260.000000000000,2305500.000000000500,11600550.000000000000
FS( 124 ),2247350.000000000000,2239190.000000000000,2243840.000000000000,2554840.000000000000,2295160.000000000000,11580380.000000000000
FS( 125 ),2238850.000000000000,2271350.000000000000,2238400.000000000000,2576940.000000000000,2326650.000000000000,11652190.000000000000
FS( 126 ),2250750.000000000000,2298820.000000000000,2235520.000000000000,2541450.000000000000,2329940.000000000000,11656480.000000000000
FS( 127 ),2250750.000000000000,2282740.000000000000,2210880.000000000000,2443820.000000000000,2358140.000000000000,11546330.000000000000
FS( 128 ),2268600.000000000000,2318920.000000000000,2186240.000000000000,2443820.000000000000,2421590.000000000000,11639170.000000000000
FS( 129 ),2277100.000000000000,2289440.000000000000,2158720.000000000000,2443820.000000000000,2537210.000000000500,11706290.000000000000
FS( 130 ),2259250.000000000000,2273360.000000000000,2092800.000000000000,2395070.000000000000,2481280.000000000000,11501760.000000000000
FS( 131 ),2268600.000000000000,2268670.000000000000,2095360.000000000000,2412750.000000000000,2516059.999999999500,11561440.000000000000
FS( 132 ),2265200.000000000000,2268670.000000000000,2087360.000000000000,2426140.000000000000,2498670.000000000000,11546040.000000000000
FS( 133 ),2262650.000000000000,2296140.000000000000,2067840.000000000000,2470470.000000000000,2477519.999999999500,11574620.000000000000
FS( 134 ),2226950.000000000500,2237180.000000000000,2067840.000000000000,2399490.000000000000,2501960.000000000500,11433420.000000000000
FS( 135 ),2235450.000000000000,2250580.000000000000,2142080.000000000000,2474890.000000000000,2505720.000000000000,11608720.000000000000
FS( 136 ),2238850.000000000000,2248570.000000000000,2120320.000000000000,2488279.999999999500,2498670.000000000000,11594690.000000000000
FS( 137 ),2191250.000000000000,2239190.000000000000,2054400.000000000000,2452790.000000000000,2491620.000000000000,11429250.000000000000
FS( 138 ),2181900.000000000000,2216410.000000000000,2067840.000000000000,2434980.000000000000,2444150.000000000000,11345280.000000000000
FS( 139 ),2167450.000000000500,2259960.000000000000,2062400.000000000000,2466049.999999999500,2440390.000000000000,11396250.000000000000
FS( 140 ),2161500.000000000000,2248570.000000000000,2109120.000000000000,2483860.000000000000,2458720.000000000000,11461770.000000000000
FS( 141 ),2203150.000000000000,2271350.000000000000,2191680.000000000000,2576940.000000000000,2568700.000000000000,11811820.000000000000
FS( 142 ),2241400.000000000000,2305520.000000000000,2183360.000000000000,2568100.000000000000,2597840.000000000000,11896220.000000000000
FS( 143 ),2277100.000000000000,2323610.000000000000,2238400.000000000000,2563680.000000000500,2777380.000000000000,12180170.000000000000
FS( 144 ),2274550.000000000000,2387260.000000000000,2210880.000000000000,2603590.000000000000,2718630.000000000000,12194910.000000000000
FS( 145 ),2292400.000000000000,2396640.000000000000,2205440.000000000000,2541450.000000000000,2740720.000000000000,12176650.000000000000
FS( 146 ),2304300.000000000000,2442200.000000000000,2235520.000000000000,2546000.000000000000,2704059.999999999500,12232080.000000000000
FS( 147 ),2322150.000000000000,2492450.000000000000,2249280.000000000000,2563680.000000000500,2634500.000000000500,12262060.000000000000
FS( 148 ),2351900.000000000000,2515229.999999999100,2224640.000000000000,2657279.999999999500,2660350.000000000000,12409399.999999998000
FS( 149 ),2381650.000000000000,2565479.999999999100,2273920.000000000000,2685360.000000000000,2634500.000000000500,12540910.000000000000
FS( 150 ),2387600.000000000000,2520590.000000000000,2265920.000000000000,2676000.000000000000,2634500.000000000500,12484610.000000000000
FS( 151 ),2385050.000000000000,2500490.000000000000,2285120.000000000000,2704080.000000000000,2583269.999999999500,12458010.000000000000
FS( 152 ),2369750.000000000000,2550070.000000000000,2298880.000000000000,2788450.000000000000,2652830.000000000000,12659980.000000000000
FS( 153 ),2343400.000000000000,2510539.999999999100,2293440.000000000000,2760370.000000000000,2674920.000000000000,12582670.000000000000
FS( 154 ),2319600.000000000000,2510539.999999999100,2290560.000000000000,2844610.000000000000,2671160.000000000000,12636470.000000000000
FS( 155 ),2319600.000000000000,2475700.000000000000,2265920.000000000000,2807170.000000000000,2700300.000000000000,12568690.000000000000
FS( 156 ),2334049.999999999500,2471010.000000000000,2276800.000000000000,2765049.999999999500,2693250.000000000500,12540160.000000000000
FS( 157 ),2306000.000000000000,2565479.999999999100,2309760.000000000000,2783770.000000000000,2762809.999999999500,12727820.000000000000
FS( 158 ),2302600.000000000000,2565479.999999999100,2276800.000000000000,2807170.000000000000,2762809.999999999500,12714860.000000000000
FS( 159 ),2302600.000000000000,2545380.000000000000,2285120.000000000000,2807170.000000000000,2752000.000000000500,12692270.000000000000
FS( 160 ),2299200.000000000000,2565479.999999999100,2265920.000000000000,2722930.000000000500,2759050.000000000000,12612580.000000000000
FS( 161 ),2283050.000000000000,2503170.000000000000,2293440.000000000000,2708760.000000000000,2752000.000000000500,12540420.000000000000
FS( 162 ),2266900.000000000000,2423440.000000000000,2276800.000000000000,2638560.000000000000,2715340.000000000000,12321040.000000000000
FS( 163 ),2260100.000000000000,2416070.000000000000,2285120.000000000000,2671320.000000000000,2704059.999999999500,12336670.000000000000
FS( 164 ),2243950.000000000000,2411380.000000000000,2285120.000000000000,2849290.000000000000,2704059.999999999500,12493800.000000000000
FS( 165 ),2254150.000000000000,2408700.000000000000,2301440.000000000000,2891410.000000000500,2711580.000000000000,12567280.000000000000
FS( 166 ),2254150.000000000000,2378550.000000000000,2318080.000000000000,2919490.000000000000,2700300.000000000000,12570570.000000000000
FS( 167 ),2247350.000000000000,2373860.000000000000,2320640.000000000000,2933529.999999999500,2700300.000000000000,12575680.000000000000
FS( 168 ),2227799.999999999500,2356440.000000000000,2265920.000000000000,2886730.000000000000,2649070.000000000000,12385960.000000000000
FS( 169 ),2224400.000000000000,2413390.000000000000,2240960.000000000000,2853970.000000000000,2660350.000000000000,12393070.000000000000
FS( 170 ),2318750.000000000000,2401330.000000000000,2315200.000000000000,2938210.000000000000,2627450.000000000000,12600940.000000000000
FS( 171 ),2339150.000000000000,2443539.999999999100,2306880.000000000000,2919490.000000000000,2619930.000000000000,12628990.000000000000
FS( 172 ),2345100.000000000000,2443539.999999999100,2331840.000000000000,2886730.000000000000,2689490.000000000000,12696700.000000000000
FS( 173 ),2358700.000000000500,2460960.000000000000,2334400.000000000000,2956930.000000000500,2729910.000000000000,12840900.000000000000
FS( 174 ),2358700.000000000500,2490440.000000000000,2348160.000000000000,3041170.000000000000,2700300.000000000000,12938770.000000000000
FS( 175 ),2426700.000000000000,2535330.000000000000,2389440.000000000000,3041170.000000000000,2700300.000000000000,13092940.000000000000
FS( 176 ),2433500.000000000000,2510539.999999999100,2389440.000000000000,3069380.000000000000,2619930.000000000000,13022790.000000000000
FS( 177 ),2397799.999999999500,2525280.000000000000,2367360.000000000000,3059890.000000000000,2609120.000000000000,12959450.000000000000
FS( 178 ),2407150.000000000000,2540690.000000000000,2375680.000000000000,3064700.000000000000,2645780.000000000000,13034000.000000000000
FS( 179 ),2397799.999999999500,2520590.000000000000,2356480.000000000000,3031810.000000000000,2630740.000000000000,12937420.000000000000
FS( 180 ),2453050.000000000000,2520590.000000000000,2367360.000000000000,2975650.000000000000,2645780.000000000000,12962430.000000000000
FS( 181 ),2459850.000000000000,2530640.000000000000,2378560.000000000000,2985010.000000000000,2638260.000000000000,12992320.000000000000
FS( 182 ),2453050.000000000000,2560120.000000000000,2373120.000000000000,3045850.000000000000,2645780.000000000000,13077920.000000000000
FS( 183 ),2433500.000000000000,2594960.000000000000,2386560.000000000000,3022450.000000000000,2627450.000000000000,13064920.000000000000
FS( 184 ),2426700.000000000000,2594960.000000000000,2419520.000000000000,3083420.000000000000,2642019.999999999500,13166620.000000000000
FS( 185 ),2426700.000000000000,2609700.000000000000,2480000.000000000000,3074060.000000000000,2663640.000000000000,13254100.000000000000
FS( 186 ),2426700.000000000000,2580220.000000000000,2455360.000000000000,3045850.000000000000,2634500.000000000500,13142630.000000000000
FS( 187 ),2423300.000000000000,2570170.000000000000,2474560.000000000000,3022450.000000000000,2645780.000000000000,13136260.000000000000
FS( 188 ),2413950.000000000000,2525280.000000000000,2480000.000000000000,3013090.000000000000,2642019.999999999500,13074340.000000000000
FS( 189 ),2417350.000000000000,2565479.999999999100,2502080.000000000000,2980330.000000000000,2645780.000000000000,13111020.000000000000
FS( 190 ),2417350.000000000000,2555430.000000000000,2512960.000000000000,2956930.000000000500,2645780.000000000000,13088450.000000000000
FS( 191 ),2430100.000000000000,2574860.000000000000,2460800.000000000000,2966290.000000000000,2642019.999999999500,13074070.000000000000
FS( 192 ),2433500.000000000000,2634490.000000000000,2406080.000000000000,2900770.000000000000,2729910.000000000000,13104750.000000000000
FS( 193 ),2384200.000000000000,2550070.000000000000,2361920.000000000000,2811850.000000000000,2748240.000000000000,12856280.000000000000
FS( 194 ),2364650.000000000000,2574860.000000000000,2384000.000000000000,2853970.000000000000,2726150.000000000000,12903630.000000000000
FS( 195 ),2391000.000000000000,2599650.000000000000,2386560.000000000000,2868010.000000000000,2674920.000000000000,12920140.000000000000
FS( 196 ),2394400.000000000000,2609700.000000000000,2416960.000000000000,2900770.000000000000,2660350.000000000000,12982180.000000000000
FS( 197 ),2384200.000000000000,2605010.000000000000,2414080.000000000000,2910130.000000000000,2623690.000000000000,12937110.000000000000
FS( 198 ),2384200.000000000000,2590270.000000000000,2433280.000000000000,2853970.000000000000,2605360.000000000000,12867080.000000000000
FS( 199 ),2410550.000000000000,2609700.000000000000,2394880.000000000000,2942890.000000000000,2524519.999999999500,12882540.000000000000
FS( 200 ),2410550.000000000000,2584910.000000000000,2375680.000000000000,2947570.000000000000,2542850.000000000000,12861560.000000000000
FS( 201 ),2384200.000000000000,2574860.000000000000,2367360.000000000000,2952250.000000000000,2535800.000000000000,12814470.000000000000
FS( 202 ),2387600.000000000000,2560120.000000000000,2359360.000000000000,2928850.000000000000,2535800.000000000000,12771730.000000000000
FS( 203 ),2394400.000000000000,2574860.000000000000,2342720.000000000000,2994370.000000000000,2546610.000000000000,12852960.000000000000
FS( 204 ),2355299.999999999500,2530640.000000000000,2411520.000000000000,2989690.000000000000,2506190.000000000000,12793340.000000000000
FS( 205 ),2355299.999999999500,2540690.000000000000,2433280.000000000000,3022450.000000000000,2524519.999999999500,12876240.000000000000
FS( 206 ),2384200.000000000000,2545380.000000000000,2430720.000000000000,3064700.000000000000,2506190.000000000000,12931190.000000000000
FS( 207 ),2384200.000000000000,2590270.000000000000,2449920.000000000000,3022450.000000000000,2477050.000000000000,12923890.000000000000
FS( 208 ),2378250.000000000000,2584910.000000000000,2463680.000000000000,3022450.000000000000,2477050.000000000000,12926340.000000000000
FS( 209 ),2391000.000000000000,2590270.000000000000,2482880.000000000000,2970970.000000000000,2480809.999999999500,12915930.000000000000
FS( 210 ),2387600.000000000000,2609700.000000000000,2493760.000000000000,2999049.999999999500,2484100.000000000000,12974210.000000000000
FS( 211 ),2387600.000000000000,2634490.000000000000,2496640.000000000000,3022450.000000000000,2491620.000000000000,13032800.000000000000
FS( 212 ),2401200.000000000500,2615060.000000000000,2512960.000000000000,3031810.000000000000,2465769.999999999500,13026800.000000000000
FS( 213 ),2391000.000000000000,2625110.000000000000,2499200.000000000000,3013090.000000000000,2454960.000000000500,12983360.000000000000
FS( 214 ),2380800.000000000000,2599650.000000000000,2507520.000000000000,3092779.999999999500,2436630.000000000000,13017380.000000000000
