代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11441960.000000000000
真實報酬,1441960.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,7546.049090017180
風險,140922.937272775630
起點值,0.053547344641
找到最佳解世代,1873
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,8
1216(2)[10],2354(20)[9],2412(24)[1],2884(33)[5],4904(45)[6],6505(48)[12],9904(49)[2],9999(50)[25],
Stock#,1216(2)[10],2354(20)[9],2412(24)[1],2884(33)[5],4904(45)[6],6505(48)[12],9904(49)[2],9999(50)[25],
張數,27,17,15,90,21,19,41,-1,
FS( 62 ),1254860.000000000000,1325140.000000000000,1289000.000000000200,1242800.000000000000,1445509.999999999800,1220930.000000000000,1593990.000000000000,1250000.000000000000,10622230.000000000000
FS( 63 ),1257290.000000000200,1317660.000000000000,1282550.000000000000,1240100.000000000000,1450970.000000000000,1207440.000000000000,1575540.000000000000,1250000.000000000000,10581550.000000000000
FS( 64 ),1224080.000000000000,1316130.000000000000,1289000.000000000200,1252700.000000000000,1450970.000000000000,1207440.000000000000,1603420.000000000000,1250000.000000000000,10593740.000000000000
FS( 65 ),1233530.000000000000,1305590.000000000000,1287800.000000000200,1256300.000000000000,1431020.000000000000,1222640.000000000000,1579230.000000000000,1250000.000000000000,10566110.000000000000
FS( 66 ),1238120.000000000200,1287570.000000000000,1289000.000000000200,1262600.000000000000,1429340.000000000000,1244870.000000000000,1616129.999999999800,1250000.000000000000,10617630.000000000000
FS( 67 ),1266740.000000000000,1281620.000000000000,1292900.000000000200,1268900.000000000000,1447400.000000000000,1248290.000000000000,1686240.000000000000,1250000.000000000000,10742090.000000000000
FS( 68 ),1276190.000000000000,1292160.000000000000,1295600.000000000200,1266200.000000000000,1449080.000000000000,1231190.000000000000,1660409.999999999800,1250000.000000000000,10720830.000000000000
FS( 69 ),1288070.000000000000,1271080.000000000000,1295600.000000000200,1256300.000000000000,1445509.999999999800,1232900.000000000000,1623510.000000000000,1250000.000000000000,10662970.000000000000
FS( 70 ),1290230.000000000000,1250000.000000000000,1290350.000000000200,1250000.000000000000,1429340.000000000000,1224350.000000000000,1596040.000000000000,1250000.000000000000,10580310.000000000000
FS( 71 ),1283209.999999999800,1253060.000000000000,1295600.000000000200,1266200.000000000000,1418420.000000000200,1234610.000000000000,1619820.000000000200,1250000.000000000000,10620920.000000000000
FS( 72 ),1290230.000000000000,1227560.000000000000,1295600.000000000200,1266200.000000000000,1447400.000000000000,1238030.000000000000,1638270.000000000000,1250000.000000000000,10653290.000000000000
FS( 73 ),1290230.000000000000,1235040.000000000200,1302050.000000000200,1266200.000000000000,1429340.000000000000,1250000.000000000000,1686240.000000000000,1250000.000000000000,10709100.000000000000
FS( 74 ),1290230.000000000000,1233510.000000000000,1307300.000000000200,1268900.000000000000,1461890.000000000000,1253420.000000000000,1678859.999999999800,1250000.000000000000,10744110.000000000000
FS( 75 ),1297520.000000000000,1229090.000000000000,1329350.000000000200,1275200.000000000000,1496120.000000000200,1260260.000000000000,1701000.000000000000,1250000.000000000000,10838540.000000000000
FS( 76 ),1292659.999999999800,1235040.000000000200,1333250.000000000200,1275200.000000000000,1474490.000000000000,1255130.000000000000,1723139.999999999800,1250000.000000000000,10838910.000000000000
FS( 77 ),1278620.000000000200,1239630.000000000000,1324250.000000000000,1266200.000000000000,1458320.000000000000,1234610.000000000000,1678859.999999999800,1250000.000000000000,10730490.000000000000
FS( 78 ),1268900.000000000000,1212429.999999999800,1321550.000000000200,1252700.000000000000,1436480.000000000000,1215800.000000000000,1678859.999999999800,1250000.000000000000,10636720.000000000000
FS( 79 ),1261879.999999999800,1203420.000000000000,1321550.000000000200,1252700.000000000000,1434590.000000000000,1208960.000000000000,1645649.999999999800,1250000.000000000000,10578750.000000000000
FS( 80 ),1288070.000000000000,1215490.000000000000,1321550.000000000200,1268900.000000000000,1412960.000000000000,1215800.000000000000,1721090.000000000200,1250000.000000000000,10693860.000000000000
FS( 81 ),1266740.000000000000,1236570.000000000000,1321550.000000000200,1246400.000000000000,1403930.000000000200,1204020.000000000000,1691570.000000000200,1250000.000000000000,10620780.000000000000
FS( 82 ),1261879.999999999800,1250000.000000000000,1321550.000000000200,1250000.000000000000,1421990.000000000000,1214090.000000000000,1728470.000000000000,1250000.000000000000,10697980.000000000000
FS( 83 ),1268900.000000000000,1236570.000000000000,1311200.000000000500,1240100.000000000000,1411070.000000000000,1217510.000000000000,1706330.000000000200,1250000.000000000000,10641680.000000000000
FS( 84 ),1259450.000000000000,1222970.000000000000,1312550.000000000000,1236500.000000000000,1402040.000000000000,1219220.000000000000,1755940.000000000000,1250000.000000000000,10658670.000000000000
FS( 85 ),1259450.000000000000,1227560.000000000000,1312550.000000000000,1227500.000000000000,1414850.000000000000,1205730.000000000000,1757990.000000000000,1250000.000000000000,10655630.000000000000
FS( 86 ),1261879.999999999800,1231980.000000000000,1315100.000000000200,1250000.000000000000,1425559.999999999800,1217510.000000000000,1774389.999999999800,1250000.000000000000,10726420.000000000000
FS( 87 ),1250000.000000000000,1222970.000000000000,1328150.000000000200,1250000.000000000000,1414850.000000000000,1210670.000000000000,1763320.000000000200,1250000.000000000000,10689960.000000000000
FS( 88 ),1238120.000000000200,1215490.000000000000,1321550.000000000200,1250000.000000000000,1403930.000000000200,1207440.000000000000,1776440.000000000000,1250000.000000000000,10662970.000000000000
FS( 89 ),1235959.999999999800,1227560.000000000000,1326800.000000000200,1236500.000000000000,1402040.000000000000,1212380.000000000000,1721090.000000000200,1250000.000000000000,10612330.000000000000
FS( 90 ),1242980.000000000000,1229090.000000000000,1329350.000000000200,1233800.000000000000,1431020.000000000000,1224350.000000000000,1748560.000000000200,1250000.000000000000,10689150.000000000000
FS( 91 ),1247840.000000000200,1244050.000000000200,1334600.000000000200,1240100.000000000000,1429340.000000000000,1238030.000000000000,1763320.000000000200,1250000.000000000000,10747280.000000002000
FS( 92 ),1247840.000000000200,1283150.000000000000,1335950.000000000200,1242800.000000000000,1416530.000000000000,1229480.000000000000,1885090.000000000200,1250000.000000000000,10890840.000000000000
FS( 93 ),1259450.000000000000,1287570.000000000000,1332050.000000000200,1242800.000000000000,1407499.999999999800,1220930.000000000000,1757990.000000000000,1250000.000000000000,10758290.000000000000
FS( 94 ),1259450.000000000000,1277200.000000000000,1343750.000000000000,1240100.000000000000,1421990.000000000000,1208960.000000000000,1739540.000000000000,1250000.000000000000,10740990.000000000000
FS( 95 ),1254860.000000000000,1265130.000000000000,1341050.000000000200,1236500.000000000000,1414850.000000000000,1210670.000000000000,1676810.000000000200,1250000.000000000000,10649870.000000000000
FS( 96 ),1278620.000000000200,1280090.000000000000,1344950.000000000500,1233800.000000000000,1414850.000000000000,1234610.000000000000,1695260.000000000000,1250000.000000000000,10732180.000000000000
FS( 97 ),1264310.000000000000,1260540.000000000200,1341050.000000000200,1227500.000000000000,1418420.000000000200,1241450.000000000000,1698950.000000000000,1250000.000000000000,10702220.000000000000
FS( 98 ),1264310.000000000000,1280090.000000000000,1341050.000000000200,1230200.000000000000,1405820.000000000000,1243160.000000000000,1743230.000000000000,1250000.000000000000,10757860.000000000000
FS( 99 ),1268900.000000000000,1287570.000000000000,1341050.000000000200,1236500.000000000000,1420309.999999999800,1229480.000000000000,1623510.000000000000,1250000.000000000000,10657320.000000000000
FS( 100 ),1250000.000000000000,1295220.000000000000,1330700.000000000500,1240100.000000000000,1409390.000000000000,1214090.000000000000,1671480.000000000000,1250000.000000000000,10660980.000000000000
FS( 101 ),1271330.000000000000,1319189.999999999800,1338500.000000000200,1240100.000000000000,1420309.999999999800,1219220.000000000000,1728470.000000000000,1250000.000000000000,10787120.000000000000
FS( 102 ),1278620.000000000200,1350810.000000000000,1332050.000000000200,1252700.000000000000,1423880.000000000000,1263680.000000000000,1710020.000000000000,1250000.000000000000,10861760.000000000000
FS( 103 ),1271330.000000000000,1344689.999999999800,1332050.000000000200,1246400.000000000000,1414850.000000000000,1289140.000000000000,1675170.000000000000,1250000.000000000000,10823630.000000000000
FS( 104 ),1278620.000000000200,1340270.000000000000,1335950.000000000200,1256300.000000000000,1407499.999999999800,1282300.000000000200,1649340.000000000200,1250000.000000000000,10800280.000000000000
FS( 105 ),1285640.000000000000,1347750.000000000000,1341050.000000000200,1240100.000000000000,1421990.000000000000,1299399.999999999800,1649340.000000000200,1250000.000000000000,10835270.000000000000
FS( 106 ),1280780.000000000000,1332790.000000000200,1342400.000000000500,1242800.000000000000,1411070.000000000000,1307950.000000000000,1708379.999999999800,1250000.000000000000,10876170.000000000000
FS( 107 ),1247840.000000000200,1335679.999999999800,1334600.000000000200,1242800.000000000000,1414850.000000000000,1294270.000000000000,1675170.000000000000,1250000.000000000000,10795210.000000000000
FS( 108 ),1231100.000000000000,1320720.000000000000,1315100.000000000200,1233800.000000000000,1365920.000000000000,1282300.000000000200,1638270.000000000000,1250000.000000000000,10637210.000000000000
FS( 109 ),1247840.000000000200,1344689.999999999800,1322900.000000000200,1242800.000000000000,1353320.000000000000,1325050.000000000200,1658359.999999999800,1250000.000000000000,10744960.000000000000
FS( 110 ),1231100.000000000000,1340270.000000000000,1316450.000000000200,1240100.000000000000,1356890.000000000000,1329990.000000000000,1627200.000000000000,1250000.000000000000,10692000.000000000000
FS( 111 ),1224080.000000000000,1332790.000000000200,1319000.000000000200,1246400.000000000000,1373060.000000000000,1340250.000000000000,1593990.000000000000,1250000.000000000000,10679570.000000000000
FS( 112 ),1228670.000000000000,1334150.000000000000,1321550.000000000200,1242800.000000000000,1382300.000000000000,1341960.000000000200,1546020.000000000000,1250000.000000000000,10647450.000000000000
FS( 113 ),1221650.000000000000,1344689.999999999800,1321550.000000000200,1252700.000000000000,1374950.000000000000,1367610.000000000000,1582920.000000000000,1250000.000000000000,10716070.000000000000
FS( 114 ),1228670.000000000000,1346220.000000000000,1332050.000000000200,1272500.000000000000,1393010.000000000000,1401620.000000000000,1625560.000000000200,1250000.000000000000,10849630.000000000000
FS( 115 ),1231100.000000000000,1350810.000000000000,1339850.000000000200,1330100.000000000000,1398470.000000000000,1418720.000000000000,1641960.000000000000,1250000.000000000000,10961010.000000000000
FS( 116 ),1240550.000000000000,1376310.000000000000,1338500.000000000200,1401200.000000000000,1398470.000000000000,1449309.999999999800,1641960.000000000000,1250000.000000000000,11096300.000000000000
FS( 117 ),1235959.999999999800,1377840.000000000000,1338500.000000000200,1411100.000000000200,1387550.000000000000,1451020.000000000000,1627200.000000000000,1250000.000000000000,11079170.000000000000
FS( 118 ),1235959.999999999800,1338740.000000000000,1339850.000000000200,1385000.000000000000,1373060.000000000000,1457860.000000000000,1596040.000000000000,1250000.000000000000,10976510.000000000000
FS( 119 ),1219220.000000000000,1340270.000000000000,1334600.000000000200,1356200.000000000000,1376840.000000000000,1408460.000000000200,1596040.000000000000,1250000.000000000000,10881630.000000000000
FS( 120 ),1219220.000000000000,1332790.000000000200,1334600.000000000200,1368800.000000000000,1383980.000000000000,1434110.000000000000,1605060.000000000200,1250000.000000000000,10928560.000000000000
FS( 121 ),1219220.000000000000,1334150.000000000000,1338500.000000000200,1372400.000000000000,1394900.000000000000,1447600.000000000000,1586609.999999999800,1250000.000000000000,10943380.000000000000
FS( 122 ),1217060.000000000000,1335679.999999999800,1339850.000000000200,1349900.000000000000,1389440.000000000200,1447600.000000000000,1593990.000000000000,1250000.000000000000,10923520.000000000000
FS( 123 ),1209770.000000000000,1353700.000000000000,1330700.000000000500,1320200.000000000000,1367810.000000000000,1432399.999999999800,1638270.000000000000,1250000.000000000000,10902850.000000000000
FS( 124 ),1212200.000000000000,1358290.000000000200,1333250.000000000200,1323800.000000000000,1369489.999999999800,1417010.000000000000,1636220.000000000000,1250000.000000000000,10900260.000000000000
FS( 125 ),1212200.000000000000,1394330.000000000000,1335950.000000000200,1320200.000000000000,1378520.000000000000,1420430.000000000000,1665740.000000000000,1250000.000000000000,10977370.000000000000
FS( 126 ),1261879.999999999800,1383790.000000000200,1335950.000000000200,1323800.000000000000,1365920.000000000000,1442660.000000000000,1744869.999999999800,1250000.000000000000,11108870.000000000000
FS( 127 ),1283209.999999999800,1436320.000000000000,1330700.000000000500,1323800.000000000000,1373060.000000000000,1434110.000000000000,1748560.000000000200,1250000.000000000000,11179760.000000000000
FS( 128 ),1313990.000000000000,1436320.000000000000,1326800.000000000200,1301300.000000000000,1374950.000000000000,1418720.000000000000,1735850.000000000200,1250000.000000000000,11157930.000000000000
FS( 129 ),1309400.000000000000,1416939.999999999800,1326800.000000000200,1297700.000000000000,1353320.000000000000,1359059.999999999800,1721090.000000000200,1250000.000000000000,11034310.000000000000
FS( 130 ),1330459.999999999800,1478480.000000000000,1326800.000000000200,1301300.000000000000,1367810.000000000000,1372740.000000000000,1796530.000000000000,1250000.000000000000,11224120.000000000000
FS( 131 ),1316420.000000000000,1519110.000000000000,1334600.000000000200,1323800.000000000000,1374950.000000000000,1427270.000000000000,1781770.000000000000,1250000.000000000000,11327920.000000000000
FS( 132 ),1321010.000000000000,1507040.000000000200,1328150.000000000200,1311200.000000000000,1380410.000000000000,1405040.000000000000,1748560.000000000200,1250000.000000000000,11251410.000000000000
FS( 133 ),1309400.000000000000,1505510.000000000000,1316450.000000000200,1307600.000000000000,1358780.000000000000,1393070.000000000000,1708379.999999999800,1250000.000000000000,11149190.000000000000
FS( 134 ),1309400.000000000000,1543080.000000000000,1324250.000000000000,1333700.000000000000,1356890.000000000000,1401620.000000000000,1728470.000000000000,1250000.000000000000,11247410.000000000000
FS( 135 ),1306970.000000000000,1633179.999999999800,1321550.000000000200,1313900.000000000000,1345970.000000000000,1374450.000000000000,1739540.000000000000,1250000.000000000000,11285560.000000000000
FS( 136 ),1302110.000000000000,1618220.000000000000,1319000.000000000200,1333700.000000000000,1356890.000000000000,1384710.000000000200,1737490.000000000000,1250000.000000000000,11302120.000000000000
FS( 137 ),1311560.000000000000,1640660.000000000000,1319000.000000000200,1362500.000000000000,1378520.000000000000,1365899.999999999800,1735850.000000000200,1250000.000000000000,11363990.000000000000
FS( 138 ),1325870.000000000200,1648310.000000000000,1312550.000000000000,1356200.000000000000,1356890.000000000000,1343669.999999999800,1676810.000000000200,1250000.000000000000,11270300.000000000000
FS( 139 ),1323440.000000000000,1648310.000000000000,1308650.000000000500,1349900.000000000000,1373060.000000000000,1341960.000000000200,1630889.999999999800,1250000.000000000000,11226210.000000000000
FS( 140 ),1304540.000000000200,1625700.000000000000,1309850.000000000200,1336400.000000000000,1374950.000000000000,1336829.999999999800,1619820.000000000200,1250000.000000000000,11158090.000000000000
FS( 141 ),1325870.000000000200,1678230.000000000000,1307300.000000000200,1333700.000000000000,1373060.000000000000,1355640.000000000000,1630889.999999999800,1250000.000000000000,11254690.000000000000
FS( 142 ),1309400.000000000000,1723450.000000000000,1303400.000000000200,1340000.000000000000,1364030.000000000000,1338540.000000000000,1630889.999999999800,1250000.000000000000,11259710.000000000000
FS( 143 ),1299680.000000000000,1595610.000000000000,1292900.000000000200,1326500.000000000000,1335050.000000000000,1301110.000000000000,1571850.000000000200,1250000.000000000000,10972700.000000000000
