代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13834220.000000000000
真實報酬,3834220.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,16137.772581857253
風險,177389.912653331590
起點值,0.090973451311
找到最佳解世代,1699
找到最佳解實驗#,1
找到最佳解次數,45

投資組合檔數,7
1101(0)[12],1216(2)[4],2301(13)[19],2330(20)[3],2412(27)[16],2881(33)[2],3008(42)[9],
FS( 28 ),1527751.000000000000,1599231.000000000000,1496220.999999999800,1465531.000000000000,1515091.000000000200,1522951.000000000000,1493571.000000000000,10620350.000000000000
FS( 29 ),1565371.000000000200,1578991.000000000000,1500071.000000000000,1447471.000000000000,1512151.000000000200,1540110.999999999800,1509811.000000000000,10653980.000000000000
FS( 30 ),1536301.000000000000,1567951.000000000000,1470921.000000000200,1404211.000000000000,1484221.000000000200,1510411.000000000000,1513431.000000000000,10487450.000000000000
FS( 31 ),1538011.000000000000,1564731.000000000000,1476971.000000000000,1405891.000000000000,1487371.000000000000,1520311.000000000000,1535091.000000000000,10528380.000000000000
FS( 32 ),1538011.000000000000,1564731.000000000000,1486321.000000000000,1400641.000000000000,1487371.000000000000,1525591.000000000200,1506211.000000000000,10508880.000000000000
FS( 33 ),1538011.000000000000,1583591.000000000000,1482470.999999999800,1387831.000000000000,1506271.000000000200,1540110.999999999800,1497171.000000000000,10535460.000000000000
FS( 34 ),1530031.000000000000,1543111.000000000000,1446171.000000000000,1387831.000000000000,1504801.000000000200,1522951.000000000000,1498991.000000000000,10433890.000000000000
FS( 35 ),1563661.000000000200,1552311.000000000000,1470921.000000000200,1436551.000000000200,1507951.000000000200,1540110.999999999800,1522451.000000000000,10593960.000000000000
FS( 36 ),1569930.999999999800,1550931.000000000200,1486321.000000000000,1422271.000000000000,1507951.000000000200,1548031.000000000000,1527871.000000000000,10613310.000000000000
FS( 37 ),1544281.000000000000,1544491.000000000000,1432421.000000000000,1379011.000000000000,1503121.000000000000,1515690.999999999800,1511631.000000000000,10430650.000000000000
FS( 38 ),1534021.000000000000,1528850.999999999800,1474770.999999999800,1387831.000000000000,1494931.000000000500,1520311.000000000000,1526071.000000000000,10466790.000000000000
FS( 39 ),1502671.000000000200,1558751.000000000000,1434621.000000000200,1384261.000000000000,1499761.000000000200,1522951.000000000000,1535091.000000000000,10438110.000000000000
FS( 40 ),1508940.999999999800,1550931.000000000200,1423071.000000000000,1414921.000000000000,1486741.000000000500,1528231.000000000000,1540511.000000000000,10453350.000000000000
FS( 41 ),1562521.000000000000,1566570.999999999800,1474770.999999999800,1469101.000000000000,1483381.000000000200,1557931.000000000000,1565791.000000000000,10680070.000000000000
FS( 42 ),1573351.000000000000,1590031.000000000000,1467071.000000000000,1463641.000000000000,1488211.000000000200,1555291.000000000000,1571211.000000000000,10708810.000000000000
FS( 43 ),1564801.000000000000,1602451.000000000000,1470921.000000000200,1499761.000000000000,1514671.000000000200,1572451.000000000000,1573011.000000000000,10798070.000000000000
FS( 44 ),1602421.000000000200,1646151.000000000200,1503921.000000000000,1481701.000000000000,1496611.000000000200,1577731.000000000000,1587451.000000000000,10895990.000000000000
FS( 45 ),1604700.999999999800,1652591.000000000000,1474770.999999999800,1478130.999999999800,1506271.000000000200,1559911.000000000000,1582031.000000000000,10858410.000000000000
FS( 46 ),1600141.000000000200,1683871.000000000200,1465421.000000000000,1497870.999999999800,1506271.000000000200,1582351.000000000200,1531491.000000000000,10867420.000000000000
FS( 47 ),1600141.000000000200,1718371.000000000200,1477521.000000000000,1506901.000000000000,1498081.000000000200,1590271.000000000200,1540511.000000000000,10931800.000000000000
FS( 48 ),1591591.000000000000,1734010.999999999800,1496220.999999999800,1490731.000000000000,1491571.000000000000,1597531.000000000000,1542311.000000000000,10943970.000000000000
FS( 49 ),1604700.999999999800,1768510.999999999800,1500621.000000000000,1523071.000000000000,1511311.000000000000,1666171.000000000000,1594351.000000000000,11168740.000000000000
FS( 50 ),1604700.999999999800,1737691.000000000000,1504471.000000000000,1517821.000000000000,1512991.000000000500,1655610.999999999800,1579491.000000000000,11112780.000000000000
FS( 51 ),1613821.000000000000,1723891.000000000000,1500621.000000000000,1530421.000000000000,1514671.000000000200,1655610.999999999800,1596211.000000000000,11135250.000000000000
FS( 52 ),1582470.999999999800,1757931.000000000200,1508871.000000000000,1539451.000000000000,1517821.000000000000,1666171.000000000000,1603651.000000000000,11176370.000000000000
FS( 53 ),1587031.000000000000,1730790.999999999800,1500621.000000000000,1535880.999999999800,1524331.000000000200,1652971.000000000000,1592491.000000000000,11124120.000000000000
FS( 54 ),1569361.000000000000,1730790.999999999800,1492371.000000000000,1533991.000000000200,1521181.000000000500,1647690.999999999800,1609211.000000000000,11104600.000000000000
FS( 55 ),1560241.000000000000,1706871.000000000200,1471471.000000000000,1517821.000000000000,1514671.000000000200,1641751.000000000000,1605511.000000000000,11018340.000000000000
FS( 56 ),1540291.000000000000,1703651.000000000200,1467621.000000000000,1524961.000000000000,1509631.000000000200,1628551.000000000000,1605511.000000000000,10980220.000000000000
FS( 57 ),1544851.000000000000,1768510.999999999800,1504471.000000000000,1546591.000000000000,1519501.000000000200,1655610.999999999800,1605511.000000000000,11145050.000000000000
FS( 58 ),1531171.000000000200,1768510.999999999800,1500621.000000000000,1524961.000000000000,1522861.000000000200,1658251.000000000000,1603651.000000000000,11110030.000000000000
FS( 59 ),1524901.000000000200,1754711.000000000200,1500621.000000000000,1530421.000000000000,1524331.000000000200,1658251.000000000000,1603651.000000000000,11096890.000000000000
FS( 60 ),1520341.000000000000,1768510.999999999800,1487971.000000000000,1517821.000000000000,1516141.000000000200,1636471.000000000000,1607351.000000000000,11054610.000000000000
FS( 61 ),1518061.000000000000,1725731.000000000000,1479720.999999999800,1535880.999999999800,1516141.000000000200,1633831.000000000200,1646391.000000000000,11055760.000000000000
FS( 62 ),1500391.000000000200,1670991.000000000000,1461571.000000000000,1524961.000000000000,1514671.000000000200,1612711.000000000000,1612931.000000000000,10898230.000000000000
FS( 63 ),1482151.000000000200,1665931.000000000200,1457171.000000000200,1530421.000000000000,1517821.000000000000,1612711.000000000000,1620371.000000000000,10886580.000000000000
FS( 64 ),1462200.999999999800,1662711.000000000200,1454970.999999999800,1530421.000000000000,1522861.000000000200,1593571.000000000000,1614791.000000000000,10841530.000000000000
FS( 65 ),1459921.000000000200,1660871.000000000200,1510521.000000000000,1541130.999999999800,1522861.000000000200,1610071.000000000000,1620371.000000000000,10925750.000000000000
FS( 66 ),1459921.000000000200,1640171.000000000000,1496220.999999999800,1552051.000000000200,1516141.000000000200,1612711.000000000000,1657531.000000000000,10934750.000000000000
FS( 67 ),1482151.000000000200,1636951.000000000000,1500621.000000000000,1553731.000000000000,1514671.000000000200,1598851.000000000200,1642671.000000000000,10929650.000000000000
FS( 68 ),1459921.000000000200,1624991.000000000000,1479720.999999999800,1517821.000000000000,1514671.000000000200,1580370.999999999800,1650111.000000000000,10827610.000000000000
FS( 69 ),1457641.000000000200,1664091.000000000000,1473671.000000000000,1501441.000000000000,1521181.000000000500,1583011.000000000000,1655671.000000000000,10856710.000000000000
FS( 70 ),1513501.000000000000,1655811.000000000000,1500621.000000000000,1550161.000000000000,1522861.000000000200,1612711.000000000000,1657531.000000000000,11013200.000000000000
FS( 71 ),1573351.000000000000,1684790.999999999800,1500621.000000000000,1544701.000000000000,1524331.000000000200,1617991.000000000000,1677971.000000000000,11123760.000000000000
FS( 72 ),1564801.000000000000,1684790.999999999800,1500621.000000000000,1561081.000000000000,1524331.000000000200,1631190.999999999800,1655671.000000000000,11122490.000000000000
FS( 73 ),1575631.000000000200,1696751.000000000000,1500621.000000000000,1562761.000000000000,1529371.000000000000,1652971.000000000000,1672411.000000000000,11190520.000000000000
FS( 74 ),1587031.000000000000,1716991.000000000000,1508871.000000000000,1571791.000000000200,1529371.000000000000,1647690.999999999800,1661251.000000000000,11223000.000000000000
FS( 75 ),1644601.000000000000,1747811.000000000000,1525371.000000000000,1598880.999999999800,1547431.000000000500,1703791.000000000000,1674271.000000000000,11442160.000000000000
FS( 76 ),1644601.000000000000,1730790.999999999800,1529221.000000000000,1598880.999999999800,1555621.000000000000,1725571.000000000000,1689131.000000000000,11473820.000000000000
FS( 77 ),1609261.000000000000,1740911.000000000000,1517121.000000000200,1584391.000000000000,1555621.000000000000,1722931.000000000000,1687271.000000000000,11417510.000000000000
FS( 78 ),1611541.000000000000,1751491.000000000000,1541871.000000000000,1589851.000000000000,1567171.000000000200,1738771.000000000200,1681691.000000000000,11482390.000000000000
FS( 79 ),1580190.999999999800,1737691.000000000000,1520970.999999999800,1577251.000000000000,1555621.000000000000,1716991.000000000000,1677971.000000000000,11366690.000000000000
FS( 80 ),1609261.000000000000,1737691.000000000000,1529221.000000000000,1584391.000000000000,1563811.000000000000,1720291.000000000000,1676131.000000000000,11420800.000000000000
FS( 81 ),1626930.999999999800,1744591.000000000000,1543520.999999999800,1591741.000000000200,1562131.000000000200,1730851.000000000200,1674271.000000000000,11474040.000000000000
FS( 82 ),1613821.000000000000,1764831.000000000000,1553971.000000000000,1588171.000000000000,1567171.000000000200,1722931.000000000000,1644531.000000000000,11455430.000000000000
FS( 83 ),1604700.999999999800,1788751.000000000000,1549571.000000000000,1596991.000000000200,1567171.000000000200,1709071.000000000000,1570191.000000000000,11386450.000000000000
FS( 84 ),1616101.000000000000,1788751.000000000000,1539671.000000000200,1618620.999999999800,1575361.000000000200,1720291.000000000000,1590631.000000000000,11449430.000000000000
FS( 85 ),1626930.999999999800,1798871.000000000200,1576521.000000000000,1658311.000000000000,1578511.000000000200,1725571.000000000000,1590631.000000000000,11555350.000000000000
FS( 86 ),1611541.000000000000,1778631.000000000000,1570471.000000000000,1642141.000000000000,1568851.000000000200,1714351.000000000200,1564611.000000000000,11450600.000000000000
FS( 87 ),1602421.000000000200,1771731.000000000000,1562220.999999999800,1654741.000000000200,1572001.000000000200,1714351.000000000200,1596211.000000000000,11473680.000000000000
FS( 88 ),1595581.000000000000,1740911.000000000000,1541871.000000000000,1658311.000000000000,1560451.000000000200,1703791.000000000000,1599931.000000000000,11400850.000000000000
FS( 89 ),1622371.000000000200,1768510.999999999800,1529221.000000000000,1672801.000000000200,1563811.000000000000,1730851.000000000200,1596211.000000000000,11483780.000000000000
FS( 90 ),1626930.999999999800,1761611.000000000000,1547921.000000000000,1679941.000000000000,1563811.000000000000,1749331.000000000200,1624091.000000000000,11553640.000000000000
FS( 91 ),1626930.999999999800,1774951.000000000000,1551771.000000000000,1645711.000000000000,1558981.000000000500,1738771.000000000200,1599931.000000000000,11497050.000000000000
FS( 92 ),1644601.000000000000,1815891.000000000000,1574321.000000000000,1609801.000000000200,1573681.000000000500,1757911.000000000000,1581351.000000000000,11557560.000000000000
FS( 93 ),1611541.000000000000,1757931.000000000200,1562220.999999999800,1580821.000000000000,1570321.000000000000,1741411.000000000000,1598071.000000000000,11422320.000000000000
FS( 94 ),1587031.000000000000,1774951.000000000000,1582571.000000000000,1595311.000000000000,1560451.000000000200,1736130.999999999800,1599931.000000000000,11436380.000000000000
FS( 95 ),1622371.000000000200,1791971.000000000000,1557821.000000000000,1596991.000000000200,1549111.000000000200,1730851.000000000200,1601791.000000000000,11450910.000000000000
FS( 96 ),1642321.000000000000,1798871.000000000200,1562220.999999999800,1616941.000000000000,1552261.000000000200,1738771.000000000200,1609211.000000000000,11520600.000000000000
FS( 97 ),1653720.999999999800,1795651.000000000200,1580921.000000000200,1615051.000000000200,1544071.000000000000,1733491.000000000000,1592491.000000000000,11515400.000000000000
FS( 98 ),1649161.000000000200,1785531.000000000000,1562220.999999999800,1627651.000000000000,1553941.000000000200,1746690.999999999800,1598071.000000000000,11523270.000000000000
FS( 99 ),1685071.000000000000,1798871.000000000200,1562220.999999999800,1602451.000000000000,1547431.000000000500,1730851.000000000200,1586911.000000000000,11513810.000000000000
FS( 100 ),1693621.000000000200,1781850.999999999800,1553971.000000000000,1589851.000000000000,1549111.000000000200,1716991.000000000000,1570191.000000000000,11455590.000000000000
FS( 101 ),1685071.000000000000,1774951.000000000000,1562220.999999999800,1584391.000000000000,1550791.000000000200,1695870.999999999800,1564611.000000000000,11417910.000000000000
FS( 102 ),1687351.000000000000,1764831.000000000000,1574321.000000000000,1579141.000000000000,1550791.000000000200,1706431.000000000000,1562751.000000000000,11425620.000000000000
FS( 103 ),1700460.999999999800,1774951.000000000000,1553971.000000000000,1568221.000000000000,1547431.000000000500,1687951.000000000000,1568331.000000000000,11401320.000000000000
FS( 104 ),1633771.000000000000,1744591.000000000000,1545721.000000000000,1613370.999999999800,1539241.000000000500,1623271.000000000200,1607351.000000000000,11307320.000000000000
FS( 105 ),1656001.000000000000,1751491.000000000000,1541871.000000000000,1627651.000000000000,1531051.000000000200,1623271.000000000200,1596211.000000000000,11327550.000000000000
FS( 106 ),1675950.999999999800,1754711.000000000200,1545721.000000000000,1625971.000000000000,1544071.000000000000,1639110.999999999800,1614791.000000000000,11400330.000000000000
FS( 107 ),1678230.999999999800,1785531.000000000000,1549571.000000000000,1638571.000000000000,1540921.000000000200,1623271.000000000200,1618511.000000000000,11434610.000000000000
FS( 108 ),1640611.000000000000,1781850.999999999800,1531421.000000000000,1647601.000000000000,1537561.000000000000,1628551.000000000000,1638951.000000000000,11406550.000000000000
FS( 109 ),1673671.000000000200,1785531.000000000000,1541871.000000000000,1660201.000000000000,1542391.000000000200,1668811.000000000000,1635231.000000000000,11507710.000000000000
FS( 110 ),1707301.000000000000,1798871.000000000200,1566071.000000000000,1667341.000000000000,1553941.000000000200,1660891.000000000000,1605511.000000000000,11559930.000000000000
FS( 111 ),1718131.000000000200,1815891.000000000000,1570471.000000000000,1669231.000000000000,1568851.000000000200,1698511.000000000000,1661251.000000000000,11702340.000000000000
FS( 112 ),1724970.999999999800,1802551.000000000000,1570471.000000000000,1679941.000000000000,1555621.000000000000,1728211.000000000000,1744891.000000000000,11806660.000000000000
FS( 113 ),1702741.000000000000,1809451.000000000000,1562220.999999999800,1670911.000000000000,1563811.000000000000,1703791.000000000000,1796911.000000000000,11809840.000000000000
FS( 114 ),1687351.000000000000,1791971.000000000000,1541871.000000000000,1676370.999999999800,1555621.000000000000,1722931.000000000000,1774611.000000000000,11750730.000000000000
FS( 115 ),1687351.000000000000,1805771.000000000000,1537470.999999999800,1685401.000000000000,1550791.000000000200,1722931.000000000000,1752311.000000000000,11742030.000000000000
FS( 116 ),1656001.000000000000,1768510.999999999800,1500621.000000000000,1667341.000000000000,1549111.000000000200,1671451.000000000000,1726291.000000000000,11539330.000000000000
FS( 117 ),1649161.000000000200,1764831.000000000000,1551771.000000000000,1670911.000000000000,1550791.000000000200,1687951.000000000000,1731871.000000000000,11607290.000000000000
FS( 118 ),1629210.999999999800,1774951.000000000000,1557821.000000000000,1665661.000000000000,1557301.000000000200,1655610.999999999800,1744891.000000000000,11585450.000000000000
FS( 119 ),1631491.000000000000,1774951.000000000000,1551771.000000000000,1665661.000000000000,1557301.000000000200,1655610.999999999800,1717011.000000000000,11553800.000000000000
FS( 120 ),1640611.000000000000,1785531.000000000000,1570471.000000000000,1662091.000000000000,1557301.000000000200,1674091.000000000200,1752311.000000000000,11642410.000000000000
FS( 121 ),1649161.000000000200,1781850.999999999800,1564421.000000000200,1669231.000000000000,1558981.000000000500,1685311.000000000000,1737451.000000000000,11646410.000000000000
FS( 122 ),1649161.000000000200,1771731.000000000000,1562220.999999999800,1670911.000000000000,1557301.000000000200,1658251.000000000000,1757891.000000000000,11627470.000000000000
FS( 123 ),1620091.000000000000,1713771.000000000000,1562220.999999999800,1685401.000000000000,1558981.000000000500,1668811.000000000000,1748591.000000000000,11557870.000000000000
FS( 124 ),1649161.000000000200,1761611.000000000000,1582571.000000000000,1761211.000000000000,1562131.000000000200,1725571.000000000000,1795051.000000000000,11837310.000000000000
FS( 125 ),1649161.000000000200,1771731.000000000000,1582571.000000000000,1757641.000000000000,1563811.000000000000,1749331.000000000200,1863811.000000000000,11938060.000000000000
FS( 126 ),1631491.000000000000,1757931.000000000200,1595221.000000000000,1775491.000000000200,1572001.000000000200,1746690.999999999800,1858251.000000000000,11937080.000000000000
FS( 127 ),1613821.000000000000,1771731.000000000000,1590821.000000000000,1768351.000000000000,1572001.000000000200,1746690.999999999800,1865671.000000000000,11929090.000000000000
FS( 128 ),1671391.000000000200,1788751.000000000000,1595221.000000000000,1779271.000000000000,1577041.000000000200,1749331.000000000200,1876831.000000000000,12037840.000000000000
FS( 129 ),1705021.000000000000,1795651.000000000200,1652971.000000000000,1818961.000000000000,1578511.000000000200,1784311.000000000000,1938151.000000000000,12273580.000000000000
FS( 130 ),1702741.000000000000,1778631.000000000000,1648571.000000000000,1804471.000000000000,1578511.000000000200,1786951.000000000000,1908411.000000000000,12208290.000000000000
FS( 131 ),1689061.000000000000,1781850.999999999800,1636471.000000000000,1780951.000000000000,1575361.000000000200,1792891.000000000000,1925151.000000000000,12181740.000000000000
FS( 132 ),1711291.000000000000,1805771.000000000000,1648571.000000000000,1786411.000000000000,1580191.000000000200,1800811.000000000000,1949311.000000000000,12282360.000000000000
FS( 133 ),1698180.999999999800,1832911.000000000000,1659021.000000000000,1780951.000000000000,1580191.000000000200,1806091.000000000200,2053371.000000000000,12410720.000000000000
FS( 134 ),1764871.000000000200,1832911.000000000000,1665071.000000000000,1808041.000000000200,1583551.000000000200,1806091.000000000200,2060811.000000000000,12521350.000000000000
FS( 135 ),1747200.999999999800,1826471.000000000000,1640321.000000000000,1779271.000000000000,1588381.000000000200,1789591.000000000200,2096111.000000000000,12467350.000000000000
FS( 136 ),1742641.000000000200,1843491.000000000000,1636471.000000000000,1811611.000000000000,1596571.000000000000,1789591.000000000200,2071951.000000000000,12492330.000000000000
FS( 137 ),1747200.999999999800,1880751.000000000000,1650771.000000000000,1813501.000000000000,1593421.000000000200,1821931.000000000000,2058951.000000000000,12566530.000000000000
FS( 138 ),1749480.999999999800,1867411.000000000000,1659021.000000000000,1827781.000000000000,1586911.000000000200,1835791.000000000000,2027351.000000000000,12553750.000000000000
FS( 139 ),1749480.999999999800,1860510.999999999800,1648571.000000000000,1813501.000000000000,1575361.000000000200,1824571.000000000000,1919571.000000000000,12391570.000000000000
FS( 140 ),1740361.000000000000,1870631.000000000000,1640321.000000000000,1788301.000000000200,1575361.000000000200,1821931.000000000000,1839651.000000000000,12276560.000000000000
FS( 141 ),1735801.000000000000,1891331.000000000000,1623821.000000000000,1782841.000000000000,1575361.000000000200,1827211.000000000000,1865671.000000000000,12302040.000000000000
FS( 142 ),1724970.999999999800,1894551.000000000000,1632071.000000000000,1793551.000000000200,1575361.000000000200,1865491.000000000000,1921431.000000000000,12407430.000000000000
FS( 143 ),1724970.999999999800,1832911.000000000000,1599071.000000000000,1770241.000000000200,1573681.000000000500,1830511.000000000000,1941871.000000000000,12273260.000000000000
FS( 144 ),1680511.000000000000,1843491.000000000000,1589171.000000000000,1748611.000000000000,1568851.000000000200,1814011.000000000000,1902851.000000000000,12147500.000000000000
FS( 145 ),1644601.000000000000,1832911.000000000000,1568271.000000000000,1764781.000000000000,1563811.000000000000,1819291.000000000000,1906571.000000000000,12100240.000000000000
FS( 146 ),1680511.000000000000,1819570.999999999800,1632071.000000000000,1755751.000000000000,1560451.000000000200,1821931.000000000000,1882411.000000000000,12152700.000000000000
FS( 147 ),1702741.000000000000,1850391.000000000000,1613921.000000000000,1779271.000000000000,1575361.000000000200,1843711.000000000000,1915851.000000000000,12281250.000000000000
FS( 148 ),1734091.000000000000,1867411.000000000000,1603470.999999999800,1770241.000000000200,1555621.000000000000,1846351.000000000200,1906571.000000000000,12283760.000000000000
FS( 149 ),1740361.000000000000,1850391.000000000000,1601271.000000000000,1762891.000000000000,1572001.000000000200,1851630.999999999800,1899131.000000000000,12277680.000000000000
FS( 150 ),1742641.000000000200,1843491.000000000000,1605671.000000000200,1788301.000000000200,1588381.000000000200,1897171.000000000000,1908411.000000000000,12374070.000000000000
FS( 151 ),1747200.999999999800,1863731.000000000000,1656821.000000000000,1835130.999999999800,1580191.000000000200,1897171.000000000000,2008771.000000000000,12589020.000000000000
FS( 152 ),1740361.000000000000,1863731.000000000000,1665071.000000000000,1860331.000000000000,1563811.000000000000,1908391.000000000000,1993911.000000000000,12595610.000000000000
FS( 153 ),1747200.999999999800,1880751.000000000000,1648571.000000000000,1869361.000000000000,1578511.000000000200,1891891.000000000000,1953031.000000000000,12569320.000000000000
FS( 154 ),1742641.000000000200,1860510.999999999800,1623821.000000000000,1851301.000000000200,1578511.000000000200,1911031.000000000000,1848951.000000000000,12416770.000000000000
FS( 155 ),1724970.999999999800,1856831.000000000000,1644720.999999999800,1836811.000000000000,1583551.000000000200,1897171.000000000000,1834091.000000000000,12378150.000000000000
FS( 156 ),1727251.000000000000,1850391.000000000000,1644720.999999999800,1842271.000000000000,1581871.000000000000,1946011.000000000000,1841511.000000000000,12434030.000000000000
FS( 157 ),1776271.000000000000,1887651.000000000200,1603470.999999999800,1860331.000000000000,1588381.000000000200,2010031.000000000000,1819211.000000000000,12545350.000000000000
FS( 158 ),1776271.000000000000,1887651.000000000200,1623821.000000000000,1860331.000000000000,1583551.000000000200,1983630.999999999800,1852671.000000000000,12567930.000000000000
FS( 159 ),1769430.999999999800,1884431.000000000200,1644720.999999999800,1878391.000000000000,1586911.000000000200,1988911.000000000000,1806211.000000000000,12559010.000000000000
FS( 160 ),1747200.999999999800,1870631.000000000000,1656821.000000000000,1851301.000000000200,1591741.000000000500,1934791.000000000000,1809931.000000000000,12462420.000000000000
FS( 161 ),1744921.000000000200,1826471.000000000000,1644720.999999999800,1827781.000000000000,1577041.000000000200,1918951.000000000000,1826651.000000000000,12366540.000000000000
FS( 162 ),1693621.000000000200,1791971.000000000000,1642521.000000000000,1829671.000000000000,1578511.000000000200,1903110.999999999800,1798771.000000000000,12238180.000000000000
FS( 163 ),1735801.000000000000,1809451.000000000000,1642521.000000000000,1869361.000000000000,1591741.000000000500,1961851.000000000200,1809931.000000000000,12420660.000000000000
FS( 164 ),1740361.000000000000,1791971.000000000000,1659021.000000000000,1851301.000000000200,1590061.000000000000,1967130.999999999800,1826651.000000000000,12426500.000000000000
FS( 165 ),1747200.999999999800,1822790.999999999800,1665071.000000000000,1860331.000000000000,1595101.000000000200,1996831.000000000200,1826651.000000000000,12513980.000000000000
