代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11856800.000000000000
真實報酬,1856800.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,6744.788130477823
風險,149997.804282866710
起點值,0.044965912419
找到最佳解世代,1750
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,8
1216(2)[4],2330(17)[9],2357(21)[7],2412(24)[8],2454(26)[24],3045(41)[2],4904(45)[1],9999(49)[12],
FS( 110 ),1233830.000000000000,1208000.000000000000,1261760.000000000000,1442850.000000000000,1291800.000000000000,1337120.000000000000,1428400.000000000000,1250000.000000000000,10453760.000000000000
FS( 111 ),1280380.000000000000,1206110.000000000000,1256240.000000000000,1463749.999999999800,1296560.000000000000,1337120.000000000000,1404399.999999999800,1250000.000000000000,10494560.000000000000
FS( 112 ),1305370.000000000000,1208000.000000000000,1299920.000000000000,1435819.999999999800,1234640.000000000000,1337120.000000000000,1413200.000000000000,1250000.000000000000,10484070.000000000000
FS( 113 ),1320560.000000000000,1223540.000000000000,1368240.000000000000,1423280.000000000000,1264800.000000000000,1337120.000000000000,1404399.999999999800,1250000.000000000000,10591940.000000000000
FS( 114 ),1320560.000000000000,1230470.000000000000,1354560.000000000000,1421950.000000000200,1293360.000000000000,1337120.000000000000,1395600.000000000000,1250000.000000000000,10603620.000000000000
FS( 115 ),1330360.000000000000,1230470.000000000000,1338160.000000000000,1420430.000000000000,1315600.000000000000,1367480.000000000000,1382000.000000000200,1250000.000000000000,10634500.000000000000
FS( 116 ),1288710.000000000200,1228790.000000000000,1305440.000000000000,1414920.000000000000,1317160.000000000000,1361100.000000000000,1396800.000000000000,1250000.000000000000,10562920.000000000000
FS( 117 ),1337220.000000000000,1242650.000000000000,1340960.000000000000,1426130.000000000200,1315600.000000000000,1367480.000000000000,1404399.999999999800,1250000.000000000000,10684440.000000000000
FS( 118 ),1335750.000000000000,1235720.000000000000,1310880.000000000000,1421950.000000000200,1325120.000000000000,1367480.000000000000,1418000.000000000200,1250000.000000000000,10664900.000000000000
FS( 119 ),1342120.000000000000,1242650.000000000000,1319040.000000000000,1428790.000000000000,1290200.000000000000,1357800.000000000000,1440399.999999999800,1250000.000000000000,10671000.000000000000
FS( 120 ),1317130.000000000000,1218290.000000000000,1289040.000000000000,1427460.000000000000,1285440.000000000000,1357800.000000000000,1424000.000000000000,1250000.000000000000,10569160.000000000000
FS( 121 ),1320560.000000000000,1228790.000000000000,1283600.000000000000,1431640.000000000000,1302880.000000000000,1364400.000000000000,1458400.000000000000,1250000.000000000000,10640270.000000000000
FS( 122 ),1358780.000000000000,1253150.000000000000,1313600.000000000000,1449880.000000000200,1341000.000000000000,1385300.000000000000,1467200.000000000000,1250000.000000000000,10818910.000000000000
FS( 123 ),1369069.999999999800,1249580.000000000000,1321840.000000000000,1442850.000000000000,1325120.000000000000,1407740.000000000000,1470000.000000000000,1250000.000000000000,10836200.000000000000
FS( 124 ),1387200.000000000000,1256720.000000000000,1316320.000000000000,1442850.000000000000,1321920.000000000000,1407740.000000000000,1483600.000000000000,1250000.000000000000,10866350.000000000000
FS( 125 ),1400430.000000000000,1256720.000000000000,1338160.000000000000,1428790.000000000000,1287040.000000000000,1391680.000000000000,1483600.000000000000,1250000.000000000000,10836420.000000000000
FS( 126 ),1412190.000000000000,1277510.000000000000,1310880.000000000000,1430310.000000000000,1277520.000000000000,1402900.000000000000,1474800.000000000200,1250000.000000000000,10836110.000000000000
FS( 127 ),1398960.000000000200,1286120.000000000000,1275360.000000000000,1442850.000000000000,1258480.000000000000,1402900.000000000000,1498400.000000000000,1250000.000000000000,10813070.000000000000
FS( 128 ),1385730.000000000200,1289690.000000000000,1258960.000000000000,1435819.999999999800,1263240.000000000000,1423800.000000000000,1538800.000000000000,1250000.000000000000,10846040.000000000000
FS( 129 ),1372010.000000000200,1291370.000000000000,1250800.000000000000,1442850.000000000000,1283840.000000000000,1422260.000000000200,1574800.000000000200,1250000.000000000000,10887930.000000000000
FS( 130 ),1370539.999999999800,1284440.000000000000,1239840.000000000000,1435819.999999999800,1236240.000000000000,1422260.000000000200,1628400.000000000000,1250000.000000000000,10867540.000000000000
FS( 131 ),1392100.000000000000,1303550.000000000000,1261760.000000000000,1432970.000000000200,1268000.000000000000,1491339.999999999800,1625600.000000000000,1250000.000000000000,11025320.000000000000
FS( 132 ),1385730.000000000200,1310480.000000000200,1289040.000000000000,1434490.000000000000,1256880.000000000000,1497720.000000000200,1667200.000000000000,1250000.000000000000,11091540.000000000000
FS( 133 ),1372010.000000000200,1301870.000000000000,1289040.000000000000,1442850.000000000000,1255280.000000000000,1492880.000000000000,1718000.000000000200,1250000.000000000000,11121930.000000000000
FS( 134 ),1373970.000000000000,1294940.000000000000,1275360.000000000000,1442850.000000000000,1258480.000000000000,1492880.000000000000,1670399.999999999800,1250000.000000000000,11058880.000000000000
FS( 135 ),1330360.000000000000,1268900.000000000000,1245360.000000000000,1442850.000000000000,1231480.000000000000,1488040.000000000000,1658400.000000000000,1250000.000000000000,10915390.000000000000
FS( 136 ),1337220.000000000000,1282760.000000000000,1237120.000000000000,1442850.000000000000,1241000.000000000000,1476820.000000000000,1619600.000000000000,1250000.000000000000,10887370.000000000000
FS( 137 ),1348980.000000000200,1326230.000000000200,1267200.000000000000,1449880.000000000200,1268000.000000000000,1486500.000000000000,1643600.000000000000,1250000.000000000000,11040390.000000000000
FS( 138 ),1345550.000000000000,1327910.000000000000,1250800.000000000000,1456910.000000000000,1248920.000000000000,1544360.000000000000,1673200.000000000000,1250000.000000000000,11097650.000000000000
FS( 139 ),1308800.000000000000,1317410.000000000000,1237120.000000000000,1463749.999999999800,1220360.000000000000,1574940.000000000000,1706000.000000000000,1250000.000000000000,11078380.000000000000
FS( 140 ),1307330.000000000000,1322660.000000000000,1250800.000000000000,1484839.999999999800,1228320.000000000000,1584620.000000000000,1774800.000000000200,1250000.000000000000,11203370.000000000000
FS( 141 ),1300470.000000000000,1296620.000000000000,1231680.000000000000,1463749.999999999800,1226720.000000000000,1560420.000000000000,1721200.000000000000,1250000.000000000000,11050860.000000000000
FS( 142 ),1288710.000000000200,1280870.000000000000,1223520.000000000000,1435819.999999999800,1204520.000000000000,1525000.000000000000,1664399.999999999800,1250000.000000000000,10872840.000000000000
FS( 143 ),1307330.000000000000,1293050.000000000000,1166160.000000000000,1442850.000000000000,1166400.000000000000,1517079.999999999800,1694399.999999999800,1250000.000000000000,10837270.000000000000
FS( 144 ),1283810.000000000000,1282760.000000000000,1133360.000000000000,1435819.999999999800,1150560.000000000000,1496180.000000000000,1694399.999999999800,1250000.000000000000,10726890.000000000000
FS( 145 ),1300470.000000000000,1272260.000000000000,1127920.000000000000,1442850.000000000000,1117240.000000000000,1488040.000000000000,1748000.000000000200,1250000.000000000000,10746780.000000000000
FS( 146 ),1322030.000000000000,1251470.000000000000,1157920.000000000000,1428790.000000000000,1117240.000000000000,1468900.000000000000,1742000.000000000200,1250000.000000000000,10738350.000000000000
FS( 147 ),1370539.999999999800,1286120.000000000000,1196160.000000000000,1435819.999999999800,1141040.000000000000,1484960.000000000200,1784000.000000000000,1250000.000000000000,10948640.000000000000
FS( 148 ),1370539.999999999800,1286120.000000000000,1226240.000000000000,1430310.000000000000,1145800.000000000000,1528300.000000000000,1760000.000000000000,1250000.000000000000,10997310.000000000000
