代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13860170.000000000000
真實報酬,3860170.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,17152.008217129118
風險,185847.931774979250
起點值,0.092290552030
找到最佳解世代,1787
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,6
2311(15)[11],2474(28)[12],2882(33)[2],2891(38)[1],2912(40)[9],3008(41)[6],
FS( 12 ),1690746.000000000200,1696766.000000000000,1887666.000000000000,1725186.000000000200,1666666.000000000000,1675966.000000000000,10343000.000000000000
FS( 13 ),1711386.000000000500,1690746.000000000000,1899906.000000000000,1739046.000000000000,1685805.999999999800,1672246.000000000000,10399140.000000000000
FS( 14 ),1749226.000000000200,1702785.999999999800,1923026.000000000000,1749826.000000000000,1690646.000000000000,1703826.000000000000,10519340.000000000000
FS( 15 ),1745786.000000000200,1696766.000000000000,1910105.999999999800,1725186.000000000200,1695376.000000000000,1687106.000000000000,10460330.000000000000
FS( 16 ),1759546.000000000200,1684726.000000000200,1980146.000000000000,1734426.000000000200,1685805.999999999800,1700106.000000000000,10544760.000000000000
FS( 17 ),1773306.000000000200,1618366.000000000000,1970626.000000000000,1739046.000000000000,1681075.999999999800,1620206.000000000000,10402630.000000000000
FS( 18 ),1766426.000000000000,1630406.000000000000,2068545.999999999800,1792946.000000000000,1676236.000000000000,1605346.000000000000,10539910.000000000000
FS( 19 ),1783626.000000000500,1618366.000000000000,2113426.000000000000,1803726.000000000000,1704946.000000000200,1605346.000000000000,10629440.000000000000
FS( 20 ),1773306.000000000200,1600306.000000000000,2118186.000000000000,1803726.000000000000,1704946.000000000200,1601626.000000000000,10602100.000000000000
FS( 21 ),1732026.000000000200,1654486.000000000000,2048146.000000000000,1792946.000000000000,1719356.000000000000,1564446.000000000000,10511410.000000000000
FS( 22 ),1725146.000000000500,1642446.000000000000,2068545.999999999800,1799106.000000000200,1704946.000000000200,1560746.000000000000,10500940.000000000000
FS( 23 ),1711386.000000000500,1654486.000000000000,2052906.000000000000,1783706.000000000000,1681075.999999999800,1570026.000000000000,10453590.000000000000
FS( 24 ),1704506.000000000200,1654486.000000000000,2015506.000000000000,1759065.999999999800,1642796.000000000000,1633206.000000000000,10409570.000000000000
FS( 25 ),1687306.000000000200,1624386.000000000000,1963146.000000000000,1754446.000000000000,1618815.999999999800,1596046.000000000000,10244150.000000000000
FS( 26 ),1683866.000000000500,1624386.000000000000,2020266.000000000000,1743666.000000000000,1642796.000000000000,1581186.000000000000,10296170.000000000000
FS( 27 ),1670106.000000000500,1636426.000000000000,2073306.000000000000,1754446.000000000000,1628386.000000000000,1581186.000000000000,10343860.000000000000
FS( 28 ),1673546.000000000200,1612346.000000000000,2045426.000000000000,1754446.000000000000,1637956.000000000000,1581186.000000000000,10304910.000000000000
FS( 29 ),1673546.000000000200,1618366.000000000000,2037946.000000000000,1743666.000000000000,1642796.000000000000,1579326.000000000000,10295650.000000000000
FS( 30 ),1683866.000000000500,1624386.000000000000,2076026.000000000000,1763686.000000000200,1681075.999999999800,1570026.000000000000,10399070.000000000000
FS( 31 ),1683866.000000000500,1636426.000000000000,2076026.000000000000,1754446.000000000000,1704946.000000000200,1614626.000000000000,10470340.000000000000
FS( 32 ),1683866.000000000500,1660646.000000000000,2101186.000000000000,1774466.000000000000,1695376.000000000000,1638786.000000000000,10554330.000000000000
FS( 33 ),1683866.000000000500,1690746.000000000000,2073306.000000000000,1763686.000000000200,1685805.999999999800,1635066.000000000000,10532480.000000000000
FS( 34 ),1704506.000000000200,1714826.000000000000,2068545.999999999800,1759065.999999999800,1704946.000000000200,1640646.000000000000,10592540.000000000000
FS( 35 ),1687306.000000000200,1762986.000000000000,2028426.000000000000,1759065.999999999800,1714516.000000000000,1620206.000000000000,10572510.000000000000
FS( 36 ),1704506.000000000200,1769006.000000000000,2010746.000000000000,1763686.000000000200,1724086.000000000000,1603486.000000000000,10575520.000000000000
FS( 37 ),1707946.000000000000,1811146.000000000000,2028426.000000000000,1819126.000000000000,1738386.000000000000,1631346.000000000000,10736380.000000000000
FS( 38 ),1676986.000000000200,1835226.000000000200,1967906.000000000000,1803726.000000000000,1714516.000000000000,1609046.000000000000,10607410.000000000000
FS( 39 ),1673546.000000000200,1799106.000000000000,1960426.000000000000,1788326.000000000000,1714516.000000000000,1618346.000000000000,10554270.000000000000
FS( 40 ),1673546.000000000200,1817166.000000000000,1975386.000000000000,1792946.000000000000,1738386.000000000000,1631346.000000000000,10628780.000000000000
FS( 41 ),1687306.000000000200,1847406.000000000000,1965186.000000000000,1808346.000000000000,1781506.000000000000,1655506.000000000000,10745260.000000000000
FS( 42 ),1690746.000000000200,1799106.000000000000,1950226.000000000000,1799106.000000000200,1862796.000000000000,1620206.000000000000,10722190.000000000000
FS( 43 ),1738906.000000000000,1811146.000000000000,1923026.000000000000,1768306.000000000000,1877206.000000000000,1607186.000000000000,10725780.000000000000
FS( 44 ),1742346.000000000500,1853426.000000000000,1927786.000000000000,1779086.000000000000,1886776.000000000000,1588606.000000000000,10778030.000000000000
FS( 45 ),1762986.000000000200,1847406.000000000000,1895146.000000000000,1734426.000000000200,1886776.000000000000,1571886.000000000000,10698630.000000000000
FS( 46 ),1745786.000000000200,1871486.000000000200,1882906.000000000000,1729806.000000000000,1848496.000000000000,1527286.000000000000,10605770.000000000000
FS( 47 ),1805126.000000000500,1877505.999999999800,1945466.000000000200,1749826.000000000000,1838926.000000000200,1516126.000000000000,10732980.000000000000
FS( 48 ),1808566.000000000200,1841246.000000000000,1963146.000000000000,1754446.000000000000,1829356.000000000000,1501266.000000000000,10698030.000000000000
FS( 49 ),1787066.000000000200,1799106.000000000000,1947506.000000000000,1759065.999999999800,1838926.000000000200,1478966.000000000000,10610640.000000000000
FS( 50 ),1818886.000000000500,1823186.000000000200,1957706.000000000200,1768306.000000000000,1886776.000000000000,1497546.000000000000,10752410.000000000000
FS( 51 ),1818886.000000000500,1841246.000000000000,1947506.000000000000,1754446.000000000000,1886776.000000000000,1464106.000000000000,10712970.000000000000
FS( 52 ),1798246.000000000200,1811146.000000000000,1950226.000000000000,1754446.000000000000,1867636.000000000000,1553306.000000000000,10735010.000000000000
FS( 53 ),1766426.000000000000,1835226.000000000200,1965186.000000000000,1763686.000000000200,1858065.999999999800,1648086.000000000000,10836680.000000000000
FS( 54 ),1769866.000000000500,1877505.999999999800,2005306.000000000000,1774466.000000000000,1858065.999999999800,1683386.000000000000,10968600.000000000000
FS( 55 ),1787066.000000000200,1895566.000000000000,2040666.000000000000,1792946.000000000000,1872366.000000000000,1694546.000000000000,11083160.000000000000
FS( 56 ),1805126.000000000500,1895566.000000000000,2048146.000000000000,1799106.000000000200,1939356.000000000000,1690826.000000000000,11178130.000000000000
FS( 57 ),1812006.000000000200,2003925.999999999800,2003266.000000000000,1803726.000000000000,1920216.000000000000,1750286.000000000000,11293430.000000000000
FS( 58 ),1798246.000000000200,1919646.000000000000,1995786.000000000000,1799106.000000000200,1934516.000000000000,1746566.000000000000,11193870.000000000000
FS( 59 ),1798246.000000000200,1961785.999999999800,2008026.000000000000,1808346.000000000000,1944086.000000000000,1750286.000000000000,11270780.000000000000
FS( 60 ),1801686.000000000000,1967806.000000000000,2008026.000000000000,1799106.000000000200,1924946.000000000200,1765166.000000000000,11266740.000000000000
FS( 61 ),1801686.000000000000,2003925.999999999800,2025706.000000000200,1803726.000000000000,1972796.000000000000,1755866.000000000000,11363710.000000000000
FS( 62 ),1773306.000000000200,2009946.000000000000,2025706.000000000200,1808346.000000000000,1929786.000000000000,1722426.000000000000,11269520.000000000000
FS( 63 ),1756106.000000000500,1973826.000000000200,2012786.000000000000,1792946.000000000000,1920216.000000000000,1765166.000000000000,11221050.000000000000
FS( 64 ),1794806.000000000200,1991886.000000000000,2065826.000000000000,1803726.000000000000,1939356.000000000000,1859946.000000000000,11455550.000000000000
FS( 65 ),1787066.000000000200,2021986.000000000200,2085545.999999999800,1832985.999999999800,1991936.000000000200,1964006.000000000000,11683530.000000000000
FS( 66 ),1808566.000000000200,2040186.000000000000,2050866.000000000000,1837606.000000000200,1963226.000000000000,1949146.000000000000,11649600.000000000000
FS( 67 ),1801686.000000000000,2028005.999999999800,2116146.000000000000,1853006.000000000000,1944086.000000000000,1941706.000000000000,11684640.000000000000
FS( 68 ),1812006.000000000200,2028005.999999999800,2065826.000000000000,1857626.000000000000,1963226.000000000000,2008606.000000000000,11735300.000000000000
FS( 69 ),1815446.000000000000,1991886.000000000000,2065826.000000000000,1862245.999999999800,1963226.000000000000,1975166.000000000000,11673800.000000000000
FS( 70 ),1798246.000000000200,1961785.999999999800,2008026.000000000000,1832985.999999999800,1891506.000000000000,1913826.000000000000,11406380.000000000000
FS( 71 ),1801686.000000000000,1985866.000000000000,2015506.000000000000,1828366.000000000000,1853226.000000000000,1960286.000000000000,11444940.000000000000
FS( 72 ),1783626.000000000500,2015966.000000000200,2003266.000000000000,1848386.000000000000,1901075.999999999800,1980726.000000000000,11533050.000000000000
FS( 73 ),1787066.000000000200,2015966.000000000200,2000546.000000000000,1832985.999999999800,1881936.000000000200,2043926.000000000000,11562430.000000000000
FS( 74 ),1798246.000000000200,2064265.999999999800,2012786.000000000000,1877646.000000000200,1886776.000000000000,2025326.000000000000,11665050.000000000000
FS( 75 ),1776746.000000000200,2064265.999999999800,1985586.000000000000,1868406.000000000000,1877206.000000000000,2010466.000000000000,11582680.000000000000
FS( 76 ),1794806.000000000200,2112426.000000000000,1970626.000000000000,1897666.000000000000,1886776.000000000000,1993746.000000000000,11656050.000000000000
FS( 77 ),1780186.000000000000,2058246.000000000200,1947506.000000000000,1868406.000000000000,1858065.999999999800,1967726.000000000000,11480140.000000000000
FS( 78 ),1762986.000000000200,2021986.000000000200,1932546.000000000000,1857626.000000000000,1867636.000000000000,2025326.000000000000,11468110.000000000000
FS( 79 ),1749226.000000000200,1979845.999999999800,1985586.000000000000,1843766.000000000000,1886776.000000000000,2027186.000000000000,11472390.000000000000
FS( 80 ),1690746.000000000200,1991886.000000000000,1957706.000000000200,1808346.000000000000,1853226.000000000000,2010466.000000000000,11312380.000000000000
FS( 81 ),1704506.000000000200,1937706.000000000000,1957706.000000000200,1808346.000000000000,1872366.000000000000,1986306.000000000000,11266940.000000000000
FS( 82 ),1735466.000000000000,1967806.000000000000,1995786.000000000000,1853006.000000000000,1848496.000000000000,2108966.000000000000,11509530.000000000000
FS( 83 ),1756106.000000000500,1949746.000000000200,2030466.000000000200,1868406.000000000000,1877206.000000000000,2043926.000000000000,11525860.000000000000
FS( 84 ),1701066.000000000200,1955765.999999999800,2003266.000000000000,1832985.999999999800,1858065.999999999800,1952866.000000000000,11304020.000000000000
FS( 85 ),1694186.000000000000,1991886.000000000000,1997826.000000000000,1862245.999999999800,1886776.000000000000,2004886.000000000000,11437810.000000000000
FS( 86 ),1732026.000000000200,2003925.999999999800,2030466.000000000200,1862245.999999999800,1896346.000000000000,2043926.000000000000,11568940.000000000000
FS( 87 ),1759546.000000000200,2034166.000000000200,2005306.000000000000,1868406.000000000000,1896346.000000000000,2016046.000000000000,11579820.000000000000
FS( 88 ),1752666.000000000000,2015966.000000000200,2022986.000000000000,1857626.000000000000,1901075.999999999800,2017906.000000000000,11568230.000000000000
FS( 89 ),1725146.000000000500,1973826.000000000200,2037946.000000000000,1823745.999999999800,1886776.000000000000,1997466.000000000000,11444910.000000000000
FS( 90 ),1701066.000000000200,1931686.000000000000,2052906.000000000000,1808346.000000000000,1891506.000000000000,1898966.000000000000,11284480.000000000000
FS( 91 ),1711386.000000000500,1907606.000000000000,2080786.000000000000,1788326.000000000000,1963226.000000000000,1932406.000000000000,11383740.000000000000
FS( 92 ),1690746.000000000200,1811146.000000000000,2020266.000000000000,1763686.000000000200,1963226.000000000000,1897106.000000000000,11146180.000000000000
FS( 93 ),1711386.000000000500,1913626.000000000000,2025706.000000000200,1774466.000000000000,1982366.000000000000,1895246.000000000000,11302800.000000000000
FS( 94 ),1738906.000000000000,1931686.000000000000,2040666.000000000000,1799106.000000000200,1963226.000000000000,1917546.000000000000,11391140.000000000000
FS( 95 ),1749226.000000000200,1955765.999999999800,2065826.000000000000,1837606.000000000200,1996776.000000000000,1969586.000000000000,11574790.000000000000
FS( 96 ),1766426.000000000000,2003925.999999999800,2052906.000000000000,1843766.000000000000,2001506.000000000000,2014186.000000000000,11682720.000000000000
FS( 97 ),1773306.000000000200,1943726.000000000200,2040666.000000000000,1832985.999999999800,2015916.000000000000,1999326.000000000000,11605930.000000000000
FS( 98 ),1773306.000000000200,1871486.000000000200,1980146.000000000000,1792946.000000000000,2025486.000000000000,1956566.000000000000,11399940.000000000000
FS( 99 ),1773306.000000000200,1823186.000000000200,2010746.000000000000,1774466.000000000000,2020646.000000000000,1889666.000000000000,11292020.000000000000
FS( 100 ),1773306.000000000200,1907606.000000000000,2030466.000000000200,1792946.000000000000,2049356.000000000000,1941706.000000000000,11495390.000000000000
FS( 101 ),1725146.000000000500,1841246.000000000000,2020266.000000000000,1788326.000000000000,2111506.000000000000,1895246.000000000000,11381740.000000000000
FS( 102 ),1762986.000000000200,1829206.000000000000,2101186.000000000000,1843766.000000000000,2111506.000000000000,1911966.000000000000,11560620.000000000000
FS( 103 ),1756106.000000000500,1841246.000000000000,2108666.000000000000,1877646.000000000200,2106776.000000000000,1951006.000000000000,11641450.000000000000
FS( 104 ),1780186.000000000000,1859446.000000000000,2166466.000000000000,1911525.999999999800,2164196.000000000000,2025326.000000000000,11907150.000000000000
FS( 105 ),1780186.000000000000,1877505.999999999800,2193666.000000000000,1897666.000000000000,2159356.000000000000,1988166.000000000000,11896550.000000000000
FS( 106 ),1773306.000000000200,1859446.000000000000,2175986.000000000000,1906906.000000000000,2202476.000000000000,1999326.000000000000,11917450.000000000000
FS( 107 ),1762986.000000000200,1865466.000000000200,2196386.000000000000,1906906.000000000000,2207206.000000000000,2012326.000000000000,11951280.000000000000
FS( 108 ),1759546.000000000200,1871486.000000000200,2243986.000000000000,1954646.000000000200,2154626.000000000000,1980726.000000000000,11965020.000000000000
FS( 109 ),1738906.000000000000,1823186.000000000200,2243986.000000000000,1954646.000000000200,2173766.000000000000,1917546.000000000000,11852040.000000000000
FS( 110 ),1704506.000000000200,1702785.999999999800,2205226.000000000000,1963886.000000000000,2197636.000000000000,1796746.000000000000,11570790.000000000000
FS( 111 ),1745786.000000000200,1714826.000000000000,2269826.000000000000,1990065.999999999800,2250216.000000000000,1807906.000000000000,11778630.000000000000
FS( 112 ),1749226.000000000200,1714826.000000000000,2256906.000000000000,2036266.000000000000,2235916.000000000000,1811626.000000000000,11804770.000000000000
FS( 113 ),1756106.000000000500,1708806.000000000000,2233785.999999999500,2040886.000000000000,2221616.000000000500,1839486.000000000000,11800690.000000000000
FS( 114 ),1728586.000000000500,1738906.000000000000,2197746.000000000000,2000846.000000000000,2130646.000000000000,1923126.000000000000,11719860.000000000000
FS( 115 ),1745786.000000000200,1738906.000000000000,2200466.000000000000,2031646.000000000200,2111506.000000000000,2043926.000000000000,11872240.000000000000
FS( 116 ),1742346.000000000500,1714826.000000000000,2218146.000000000000,2025485.999999999800,2106776.000000000000,2108966.000000000000,11916550.000000000000
FS( 117 ),1768146.000000000500,1744926.000000000000,2264386.000000000000,2040886.000000000000,2173766.000000000000,2183306.000000000000,12175420.000000000000
FS( 118 ),1786206.000000000000,1642446.000000000000,2249426.000000000000,2036266.000000000000,2255056.000000000000,2118246.000000000000,12087650.000000000000
FS( 119 ),1786206.000000000000,1714826.000000000000,2205226.000000000000,2036266.000000000000,2221616.000000000500,2127546.000000000000,12091690.000000000000
FS( 120 ),1803406.000000000000,1708806.000000000000,2256906.000000000000,2040886.000000000000,2221616.000000000500,2108966.000000000000,12140590.000000000000
FS( 121 ),1814586.000000000500,1750946.000000000000,2259626.000000000000,2025485.999999999800,2173766.000000000000,2155426.000000000000,12179840.000000000000
FS( 122 ),1789646.000000000500,1811146.000000000000,2207946.000000000000,1985446.000000000000,2130646.000000000000,2118246.000000000000,12043080.000000000000
FS( 123 ),1771586.000000000500,1775025.999999999800,2167146.000000000000,1959266.000000000000,2075315.999999999800,2081086.000000000000,11829430.000000000000
FS( 124 ),1771586.000000000500,1799106.000000000000,2167146.000000000000,1970046.000000000000,2158586.000000000000,2136846.000000000000,12003320.000000000000
FS( 125 ),1768146.000000000500,1799106.000000000000,2128386.000000000000,1948485.999999999800,2134056.000000000000,2118246.000000000000,11896430.000000000000
FS( 126 ),1760406.000000000000,1823186.000000000200,2154225.999999999500,1985446.000000000000,2192906.000000000000,2183306.000000000000,12099480.000000000000
FS( 127 ),1799966.000000000000,1847406.000000000000,2151506.000000000000,2000846.000000000000,2281016.000000000500,2266926.000000000000,12347670.000000000000
FS( 128 ),1803406.000000000000,1853426.000000000000,2161706.000000000000,2031646.000000000200,2192906.000000000000,2239046.000000000000,12282140.000000000000
FS( 129 ),1799966.000000000000,1835226.000000000200,2138586.000000000500,2016245.999999999800,2158586.000000000000,2183306.000000000000,12131920.000000000000
FS( 130 ),1807706.000000000000,1841246.000000000000,2146746.000000000000,2047046.000000000000,2178166.000000000000,2201886.000000000000,12222800.000000000000
FS( 131 ),1799966.000000000000,1847406.000000000000,2131106.000000000000,2047046.000000000000,2143846.000000000000,2201886.000000000000,12171260.000000000000
FS( 132 ),1796526.000000000200,1805126.000000000000,2128386.000000000000,2074765.999999999800,2153636.000000000000,2146126.000000000000,12104570.000000000000
FS( 133 ),1807706.000000000000,1835226.000000000200,2090306.000000000000,2053206.000000000000,2192906.000000000000,2192586.000000000000,12171940.000000000000
FS( 134 ),1799966.000000000000,1823186.000000000200,2103226.000000000000,2042426.000000000200,2222276.000000000000,2149166.000000000000,12140250.000000000000
FS( 135 ),1799966.000000000000,1799106.000000000000,2095065.999999999800,2042426.000000000200,2183116.000000000000,2186926.000000000000,12106610.000000000000
FS( 136 ),1814586.000000000500,1781046.000000000000,2082145.999999999800,2053206.000000000000,2173326.000000000000,2058526.000000000000,11962840.000000000000
FS( 137 ),1829206.000000000000,1805126.000000000000,2115466.000000000000,2025485.999999999800,2168376.000000000000,2101966.000000000000,12045630.000000000000
FS( 138 ),1847266.000000000200,1849226.000000000200,2151506.000000000000,2036266.000000000000,2158586.000000000000,2111406.000000000000,12154260.000000000000
FS( 139 ),1919506.000000000200,1867986.000000000000,2187546.000000000000,2074765.999999999800,2163536.000000000000,2158606.000000000000,12371950.000000000000
FS( 140 ),1944446.000000000000,1861686.000000000200,2171906.000000000000,2074765.999999999800,2153636.000000000000,2149166.000000000000,12355610.000000000000
FS( 141 ),1944446.000000000000,1943446.000000000000,2192986.000000000000,2124046.000000000000,2153636.000000000000,2168046.000000000000,12526610.000000000000
FS( 142 ),1947886.000000000500,1924686.000000000000,2190266.000000000000,2134826.000000000500,2104686.000000000000,2139726.000000000000,12442080.000000000000
FS( 143 ),2020126.000000000500,1943446.000000000000,2207946.000000000000,2134826.000000000500,2143846.000000000000,2168046.000000000000,12618240.000000000000
FS( 144 ),2020126.000000000500,1918386.000000000000,2213386.000000000000,2134826.000000000500,2168376.000000000000,2092526.000000000000,12547630.000000000000
FS( 145 ),2031306.000000000200,1912085.999999999800,2218146.000000000000,2124046.000000000000,2158586.000000000000,2092526.000000000000,12536700.000000000000
FS( 146 ),2067426.000000000200,1924686.000000000000,2210666.000000000000,2124046.000000000000,2148796.000000000000,2092526.000000000000,12568150.000000000000
FS( 147 ),2059686.000000000000,1930845.999999999800,2213386.000000000000,2145606.000000000000,2163536.000000000000,1969786.000000000000,12482850.000000000000
FS( 148 ),2016686.000000000000,1956046.000000000000,2231066.000000000000,2168706.000000000000,2173326.000000000000,1964126.000000000000,12509960.000000000000
FS( 149 ),1980566.000000000200,1930845.999999999800,2207946.000000000000,2168706.000000000000,2148796.000000000000,1960346.000000000000,12397210.000000000000
FS( 150 ),1973686.000000000000,1899486.000000000200,2177346.000000000000,2145606.000000000000,2168376.000000000000,1950906.000000000000,12315410.000000000000
FS( 151 ),1987446.000000000000,1937146.000000000000,2207946.000000000000,2168706.000000000000,2168376.000000000000,2073646.000000000000,12543270.000000000000
FS( 152 ),1998626.000000000500,1956046.000000000000,2203186.000000000000,2168706.000000000000,2153636.000000000000,2054766.000000000000,12534970.000000000000
FS( 153 ),1959066.000000000200,2025206.000000000000,2174626.000000000000,2151766.000000000000,2153636.000000000000,2045326.000000000000,12509630.000000000000
FS( 154 ),1965946.000000000000,2069306.000000000000,2203186.000000000000,2179486.000000000000,2222276.000000000000,2064206.000000000000,12704410.000000000000
FS( 155 ),2027006.000000000200,2100666.000000000000,2203186.000000000000,2190266.000000000000,2217326.000000000000,2092526.000000000000,12830980.000000000000
FS( 156 ),2045066.000000000200,2094366.000000000000,2207946.000000000000,2184106.000000000000,2227116.000000000500,2101966.000000000000,12860570.000000000000
FS( 157 ),2031306.000000000200,2044106.000000000000,2171906.000000000000,2134826.000000000500,2202696.000000000000,2050986.000000000000,12635830.000000000000
FS( 158 ),2038186.000000000000,2037806.000000000000,2197746.000000000000,2168706.000000000000,2183116.000000000000,2062306.000000000000,12687870.000000000000
FS( 159 ),2067426.000000000200,2044106.000000000000,2171906.000000000000,2124046.000000000000,2207536.000000000000,2064206.000000000000,12679230.000000000000
FS( 160 ),2038186.000000000000,2125866.000000000000,2187546.000000000000,2134826.000000000500,2148796.000000000000,2066086.000000000000,12701310.000000000000
FS( 161 ),2056246.000000000200,2088066.000000000000,2182106.000000000000,2151766.000000000000,2143846.000000000000,2054766.000000000000,12676800.000000000000
FS( 162 ),2113866.000000000000,2157226.000000000000,2256906.000000000000,2184106.000000000000,2168376.000000000000,2111406.000000000000,12991890.000000000000
FS( 163 ),2117306.000000000000,2163526.000000000000,2243986.000000000000,2184106.000000000000,2202696.000000000000,2130286.000000000000,13041910.000000000000
FS( 164 ),2067426.000000000200,2069306.000000000000,2280026.000000000500,2190266.000000000000,2158586.000000000000,2073646.000000000000,12839260.000000000000
FS( 165 ),2095806.000000000500,2088066.000000000000,2323546.000000000000,2194885.999999999500,2187956.000000000000,2073646.000000000000,12963910.000000000000
FS( 166 ),2102686.000000000000,2113266.000000000000,2379986.000000000000,2194885.999999999500,2202696.000000000000,2064206.000000000000,13057730.000000000000
FS( 167 ),2146546.000000000000,2163526.000000000000,2354146.000000000000,2211826.000000000500,2202696.000000000000,2064206.000000000000,13142950.000000000000
FS( 168 ),2106986.000000000000,2113266.000000000000,2367066.000000000000,2207206.000000000000,2178166.000000000000,2017006.000000000000,12989700.000000000000
FS( 169 ),2135366.000000000000,2113266.000000000000,2372506.000000000500,2211826.000000000500,2202696.000000000000,2060426.000000000000,13096090.000000000000
FS( 170 ),2117306.000000000000,2100666.000000000000,2379986.000000000000,2194885.999999999500,2158586.000000000000,1998106.000000000000,12949540.000000000000
FS( 171 ),2135366.000000000000,2138466.000000000000,2354146.000000000000,2190266.000000000000,2178166.000000000000,2013226.000000000000,13009640.000000000000
FS( 172 ),2125046.000000000000,2150926.000000000000,2367066.000000000000,2168706.000000000000,2212486.000000000000,2022666.000000000000,13046900.000000000000
FS( 173 ),2128486.000000000000,2201326.000000000500,2377266.000000000000,2162546.000000000000,2202696.000000000000,2052866.000000000000,13125190.000000000000
FS( 174 ),2102686.000000000000,2220086.000000000000,2382706.000000000000,2179486.000000000000,2212486.000000000000,2049086.000000000000,13146540.000000000000
FS( 175 ),2074306.000000000500,2195026.000000000000,2351426.000000000000,2173326.000000000500,2212486.000000000000,2039646.000000000000,13046220.000000000000
FS( 176 ),2088926.000000000200,2264186.000000000000,2364346.000000000000,2173326.000000000500,2232066.000000000000,2083086.000000000000,13205940.000000000000
FS( 177 ),2128486.000000000000,2201326.000000000500,2349386.000000000000,2168706.000000000000,2192906.000000000000,2054766.000000000000,13095580.000000000000
FS( 178 ),2106986.000000000000,2213786.000000000000,2390186.000000000000,2168706.000000000000,2183116.000000000000,2054766.000000000000,13117550.000000000000
FS( 179 ),2117306.000000000000,2213786.000000000000,2394946.000000000000,2184106.000000000000,2212486.000000000000,2083086.000000000000,13205720.000000000000
FS( 180 ),2138806.000000000000,2238986.000000000000,2394946.000000000000,2194885.999999999500,2202696.000000000000,2073646.000000000000,13243970.000000000000
FS( 181 ),2092366.000000000500,2226386.000000000000,2439146.000000000000,2190266.000000000000,2212486.000000000000,2073646.000000000000,13234300.000000000000
FS( 182 ),2063126.000000000200,2238986.000000000000,2414666.000000000000,2119426.000000000000,2222276.000000000000,2067966.000000000000,13126450.000000000000
FS( 183 ),2056246.000000000200,2345945.999999999500,2401066.000000000000,2091706.000000000000,2197746.000000000000,2062306.000000000000,13155020.000000000000
FS( 184 ),2049366.000000000500,2320746.000000000500,2359586.000000000000,2053206.000000000000,2192906.000000000000,2083086.000000000000,13058900.000000000000
FS( 185 ),2070866.000000000500,2333346.000000000000,2394946.000000000000,2085546.000000000000,2207536.000000000000,2058526.000000000000,13150770.000000000000
FS( 186 ),2081186.000000000000,2352106.000000000000,2384066.000000000000,2096326.000000000200,2222276.000000000000,2083086.000000000000,13219050.000000000000
FS( 187 ),2110426.000000000000,2301846.000000000000,2367746.000000000000,2080926.000000000200,2192906.000000000000,2083086.000000000000,13136940.000000000000
