代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13308940.000000000000
真實報酬,3308940.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13327.921497856982
風險,199360.645728209110
起點值,0.066853322275
找到最佳解世代,2386
找到最佳解實驗#,2
找到最佳解次數,32

投資組合檔數,7
1216(2)[2],2301(13)[5],2330(20)[1],2412(27)[8],2881(33)[3],3008(42)[6],3045(43)[23],
FS( 21 ),1442970.999999999800,1382291.000000000000,1474971.000000000000,1453571.000000000000,1442970.999999999800,1455911.000000000000,1525771.000000000000,10178460.000000000000
FS( 22 ),1441370.999999999800,1434811.000000000000,1485170.999999999800,1453571.000000000000,1457970.999999999800,1461491.000000000000,1581211.000000000000,10315600.000000000000
FS( 23 ),1423370.999999999800,1421291.000000000000,1495571.000000000200,1447171.000000000000,1460371.000000000200,1498651.000000000000,1574191.000000000000,10320620.000000000000
FS( 24 ),1420570.999999999800,1425451.000000000000,1497171.000000000000,1445771.000000000000,1447771.000000000000,1483791.000000000000,1518750.999999999800,10239280.000000000000
FS( 25 ),1410170.999999999800,1405690.999999999800,1462970.999999999800,1445771.000000000000,1430970.999999999800,1491231.000000000000,1491031.000000000000,10137840.000000000000
FS( 26 ),1444170.999999999800,1399971.000000000000,1447371.000000000000,1451971.000000000200,1433371.000000000000,1496791.000000000000,1470151.000000000000,10143800.000000000000
FS( 27 ),1436970.999999999800,1425451.000000000000,1493771.000000000000,1453571.000000000000,1460371.000000000200,1498651.000000000000,1497870.999999999800,10266660.000000000000
FS( 28 ),1462170.999999999500,1425451.000000000000,1488571.000000000000,1454971.000000000000,1465171.000000000000,1519091.000000000000,1497870.999999999800,10313300.000000000000
FS( 29 ),1462170.999999999500,1425451.000000000000,1504171.000000000000,1454971.000000000000,1477171.000000000000,1496791.000000000000,1504890.999999999800,10325620.000000000000
FS( 30 ),1472571.000000000000,1425451.000000000000,1505771.000000000000,1459770.999999999800,1496971.000000000000,1513531.000000000000,1539631.000000000000,10413700.000000000000
FS( 31 ),1490170.999999999800,1433251.000000000000,1514371.000000000200,1459770.999999999800,1492171.000000000000,1502371.000000000000,1525771.000000000000,10417880.000000000000
FS( 32 ),1516970.999999999800,1448851.000000000000,1540170.999999999800,1476971.000000000200,1543171.000000000000,1515391.000000000000,1532611.000000000200,10574140.000000000000
FS( 33 ),1502170.999999999500,1452491.000000000000,1540170.999999999800,1484770.999999999800,1562970.999999999800,1530251.000000000000,1504890.999999999800,10577720.000000000000
FS( 34 ),1510970.999999999800,1441051.000000000000,1526371.000000000000,1484770.999999999800,1560571.000000000000,1528391.000000000000,1511911.000000000000,10564040.000000000000
FS( 35 ),1520170.999999999800,1464451.000000000000,1531571.000000000200,1495771.000000000000,1574971.000000000000,1522811.000000000000,1546471.000000000000,10656220.000000000000
FS( 36 ),1508170.999999999500,1444690.999999999800,1519571.000000000000,1484770.999999999800,1555171.000000000000,1519091.000000000000,1518750.999999999800,10550220.000000000000
FS( 37 ),1508170.999999999500,1452491.000000000000,1526371.000000000000,1492570.999999999800,1558171.000000000000,1517251.000000000000,1504890.999999999800,10559920.000000000000
FS( 38 ),1514170.999999999800,1466011.000000000000,1533371.000000000200,1490971.000000000000,1567771.000000000000,1515391.000000000000,1546471.000000000000,10634160.000000000000
FS( 39 ),1531770.999999999800,1475891.000000000000,1529971.000000000000,1495771.000000000000,1560571.000000000000,1485651.000000000000,1539631.000000000000,10619260.000000000000
FS( 40 ),1552571.000000000000,1471731.000000000000,1538371.000000000200,1495771.000000000000,1547970.999999999800,1411311.000000000000,1532611.000000000200,10550340.000000000000
FS( 41 ),1552571.000000000000,1462371.000000000200,1558970.999999999800,1503571.000000000000,1558171.000000000000,1431751.000000000000,1518750.999999999800,10586160.000000000000
FS( 42 ),1561370.999999999800,1497211.000000000000,1596771.000000000000,1506570.999999999800,1562970.999999999800,1431751.000000000000,1525771.000000000000,10682420.000000000000
FS( 43 ),1543770.999999999800,1491491.000000000000,1581371.000000000000,1497371.000000000000,1552771.000000000000,1405731.000000000000,1525771.000000000000,10598280.000000000000
FS( 44 ),1537770.999999999800,1483690.999999999800,1593371.000000000200,1500371.000000000000,1552771.000000000000,1437331.000000000000,1546471.000000000000,10651780.000000000000
FS( 45 ),1510970.999999999800,1464451.000000000000,1596771.000000000000,1489371.000000000000,1543171.000000000000,1441051.000000000000,1553491.000000000000,10599280.000000000000
FS( 46 ),1534970.999999999800,1452491.000000000000,1610571.000000000200,1492570.999999999800,1567771.000000000000,1437331.000000000000,1595071.000000000000,10690780.000000000000
FS( 47 ),1528970.999999999800,1470171.000000000000,1617371.000000000000,1492570.999999999800,1584571.000000000000,1465211.000000000000,1574191.000000000000,10733060.000000000000
FS( 48 ),1540570.999999999800,1473811.000000000000,1584771.000000000000,1487971.000000000200,1574971.000000000000,1441051.000000000000,1581211.000000000000,10684360.000000000000
FS( 49 ),1576170.999999999800,1495131.000000000200,1550571.000000000200,1501971.000000000200,1592371.000000000000,1422471.000000000000,1636651.000000000000,10775340.000000000000
FS( 50 ),1525771.000000000000,1483690.999999999800,1522970.999999999800,1498770.999999999800,1577371.000000000000,1439191.000000000000,1608931.000000000000,10656700.000000000000
FS( 51 ),1540570.999999999800,1502930.999999999800,1536771.000000000000,1489371.000000000000,1572571.000000000000,1441051.000000000000,1560331.000000000000,10643600.000000000000
FS( 52 ),1555370.999999999500,1479531.000000000000,1538371.000000000200,1478571.000000000000,1567771.000000000000,1442911.000000000000,1532611.000000000200,10595140.000000000000
FS( 53 ),1561370.999999999800,1483690.999999999800,1557371.000000000000,1481570.999999999800,1574971.000000000000,1450331.000000000000,1532611.000000000200,10641920.000000000000
FS( 54 ),1558571.000000000000,1501371.000000000200,1555571.000000000200,1473770.999999999800,1570171.000000000000,1433611.000000000000,1477171.000000000000,10570240.000000000000
FS( 55 ),1549771.000000000000,1483690.999999999800,1567571.000000000000,1483171.000000000000,1582171.000000000000,1439191.000000000000,1504890.999999999800,10610460.000000000000
FS( 56 ),1561370.999999999800,1483690.999999999800,1543571.000000000000,1476971.000000000200,1567771.000000000000,1428031.000000000000,1491031.000000000000,10552440.000000000000
FS( 57 ),1546570.999999999800,1475891.000000000000,1531571.000000000200,1478571.000000000000,1555171.000000000000,1411311.000000000000,1484011.000000000000,10483100.000000000000
FS( 58 ),1540570.999999999800,1483690.999999999800,1526371.000000000000,1480171.000000000200,1535970.999999999800,1405731.000000000000,1484011.000000000000,10456520.000000000000
FS( 59 ),1531770.999999999800,1495131.000000000200,1521371.000000000000,1480171.000000000200,1545571.000000000000,1403871.000000000000,1497870.999999999800,10475760.000000000000
FS( 60 ),1540570.999999999800,1475891.000000000000,1510971.000000000000,1476971.000000000200,1528771.000000000000,1409451.000000000000,1511911.000000000000,10454540.000000000000
FS( 61 ),1514170.999999999800,1468091.000000000000,1553970.999999999800,1469171.000000000200,1469971.000000000000,1448471.000000000000,1484011.000000000000,10407860.000000000000
FS( 62 ),1520170.999999999800,1464451.000000000000,1567571.000000000000,1461371.000000000000,1469971.000000000000,1437331.000000000000,1477171.000000000000,10398040.000000000000
FS( 63 ),1522970.999999999800,1468091.000000000000,1565971.000000000000,1473770.999999999800,1484371.000000000000,1455911.000000000000,1477171.000000000000,10448260.000000000000
FS( 64 ),1549771.000000000000,1471731.000000000000,1577970.999999999800,1470771.000000000000,1469971.000000000000,1459631.000000000000,1456291.000000000000,10456140.000000000000
FS( 65 ),1546570.999999999800,1454571.000000000000,1586571.000000000200,1467570.999999999800,1474771.000000000000,1480071.000000000000,1449451.000000000000,10459580.000000000000
FS( 66 ),1549771.000000000000,1464451.000000000000,1598571.000000000000,1472171.000000000000,1511371.000000000000,1476351.000000000000,1456291.000000000000,10528980.000000000000
FS( 67 ),1561370.999999999800,1487331.000000000000,1605371.000000000000,1483171.000000000000,1504171.000000000200,1446631.000000000000,1470151.000000000000,10558200.000000000000
FS( 68 ),1576170.999999999800,1491491.000000000000,1607171.000000000000,1497371.000000000000,1538371.000000000000,1502371.000000000000,1456291.000000000000,10669240.000000000000
FS( 69 ),1564570.999999999800,1491491.000000000000,1617371.000000000000,1484770.999999999800,1565371.000000000200,1586011.000000000000,1463311.000000000000,10772900.000000000000
FS( 70 ),1570570.999999999800,1483690.999999999800,1608771.000000000000,1492570.999999999800,1543171.000000000000,1638031.000000000000,1456291.000000000000,10793100.000000000000
FS( 71 ),1555370.999999999500,1464451.000000000000,1613970.999999999800,1484770.999999999800,1560571.000000000000,1615731.000000000000,1435591.000000000200,10730460.000000000000
FS( 72 ),1567370.999999999800,1460291.000000000000,1622571.000000000000,1480171.000000000200,1560571.000000000000,1593431.000000000000,1414711.000000000000,10699120.000000000000
FS( 73 ),1534970.999999999800,1425451.000000000000,1605371.000000000000,1478571.000000000000,1513771.000000000000,1567411.000000000000,1442431.000000000000,10567980.000000000000
FS( 74 ),1531770.999999999800,1473811.000000000000,1608771.000000000000,1480171.000000000200,1528771.000000000000,1572991.000000000000,1477171.000000000000,10673460.000000000000
FS( 75 ),1540570.999999999800,1479531.000000000000,1603771.000000000000,1486371.000000000000,1499371.000000000000,1586011.000000000000,1491031.000000000000,10686660.000000000000
FS( 76 ),1540570.999999999800,1473811.000000000000,1603771.000000000000,1486371.000000000000,1499371.000000000000,1558131.000000000000,1497870.999999999800,10659900.000000000000
FS( 77 ),1549771.000000000000,1491491.000000000000,1600371.000000000000,1486371.000000000000,1516171.000000000200,1593431.000000000000,1511911.000000000000,10749520.000000000000
FS( 78 ),1546570.999999999800,1485771.000000000000,1607171.000000000000,1487971.000000000200,1526371.000000000000,1578571.000000000000,1504890.999999999800,10737320.000000000000
FS( 79 ),1537770.999999999800,1483690.999999999800,1608771.000000000000,1486371.000000000000,1501770.999999999800,1599011.000000000000,1497870.999999999800,10715260.000000000000
FS( 80 ),1487370.999999999800,1483690.999999999800,1622571.000000000000,1487971.000000000200,1511371.000000000000,1589711.000000000000,1491031.000000000000,10673720.000000000000
FS( 81 ),1528970.999999999800,1502930.999999999800,1694771.000000000000,1490971.000000000000,1562970.999999999800,1636171.000000000000,1511911.000000000000,10928700.000000000000
FS( 82 ),1537770.999999999800,1502930.999999999800,1691371.000000000000,1492570.999999999800,1584571.000000000000,1704931.000000000000,1497870.999999999800,11012020.000000000000
FS( 83 ),1525771.000000000000,1514891.000000000000,1708371.000000000200,1500371.000000000000,1582171.000000000000,1699371.000000000000,1497870.999999999800,11028820.000000000000
FS( 84 ),1537770.999999999800,1510731.000000000000,1701571.000000000200,1500371.000000000000,1582171.000000000000,1706791.000000000000,1470151.000000000000,11009560.000000000000
FS( 85 ),1552571.000000000000,1514891.000000000000,1711971.000000000000,1505171.000000000200,1584571.000000000000,1717951.000000000000,1491031.000000000000,11078160.000000000000
FS( 86 ),1558571.000000000000,1569491.000000000000,1749771.000000000000,1506570.999999999800,1616371.000000000000,1779271.000000000000,1491031.000000000000,11271080.000000000000
FS( 87 ),1543770.999999999800,1565331.000000000000,1735971.000000000000,1506570.999999999800,1618771.000000000000,1749531.000000000000,1484011.000000000000,11203960.000000000000
FS( 88 ),1546570.999999999800,1553891.000000000000,1713571.000000000000,1503571.000000000000,1624171.000000000200,1766271.000000000000,1484011.000000000000,11192060.000000000000
FS( 89 ),1567370.999999999800,1565331.000000000000,1718771.000000000000,1508171.000000000000,1631371.000000000000,1790431.000000000000,1525771.000000000000,11307220.000000000000
FS( 90 ),1590970.999999999800,1575211.000000000000,1713571.000000000000,1508171.000000000000,1636171.000000000200,1894491.000000000000,1525771.000000000000,11444360.000000000000
FS( 91 ),1590970.999999999800,1580930.999999999800,1739371.000000000200,1511371.000000000000,1636171.000000000200,1901931.000000000000,1511911.000000000000,11472660.000000000000
FS( 92 ),1585370.999999999500,1557531.000000000000,1711971.000000000000,1515971.000000000000,1621171.000000000200,1937231.000000000000,1532611.000000000200,11461860.000000000000
FS( 93 ),1600170.999999999800,1553891.000000000000,1742771.000000000000,1523770.999999999800,1621171.000000000200,1913071.000000000000,1525771.000000000000,11480620.000000000000
FS( 94 ),1632571.000000000000,1567411.000000000000,1744571.000000000000,1520771.000000000000,1650571.000000000000,1900071.000000000000,1511911.000000000000,11527880.000000000000
FS( 95 ),1620970.999999999800,1575211.000000000000,1758171.000000000000,1514571.000000000000,1663171.000000000000,1868471.000000000000,1511911.000000000000,11512480.000000000000
FS( 96 ),1614970.999999999800,1565331.000000000000,1744571.000000000000,1503571.000000000000,1652970.999999999800,1760691.000000000000,1491031.000000000000,11333140.000000000000
FS( 97 ),1623770.999999999800,1557531.000000000000,1720571.000000000200,1503571.000000000000,1650571.000000000000,1680771.000000000000,1504890.999999999800,11241680.000000000000
FS( 98 ),1641770.999999999800,1541930.999999999800,1715371.000000000000,1503571.000000000000,1655371.000000000200,1706791.000000000000,1525771.000000000000,11290580.000000000000
FS( 99 ),1644570.999999999800,1549731.000000000000,1725571.000000000200,1503571.000000000000,1690171.000000000000,1762551.000000000000,1511911.000000000000,11388080.000000000000
FS( 100 ),1590970.999999999800,1518531.000000000000,1703371.000000000200,1501971.000000000200,1658371.000000000000,1782991.000000000000,1484011.000000000000,11240220.000000000000
FS( 101 ),1600170.999999999800,1509171.000000000000,1682771.000000000000,1497371.000000000000,1643371.000000000000,1743971.000000000000,1463311.000000000000,11140140.000000000000
FS( 102 ),1590970.999999999800,1489411.000000000000,1698171.000000000000,1492570.999999999800,1648171.000000000000,1747691.000000000000,1477171.000000000000,11144160.000000000000
FS( 103 ),1579370.999999999500,1549731.000000000000,1689571.000000000000,1489371.000000000000,1650571.000000000000,1723531.000000000000,1470151.000000000000,11152300.000000000000
FS( 104 ),1606170.999999999800,1532571.000000000000,1711971.000000000000,1503571.000000000000,1670371.000000000200,1756971.000000000000,1484011.000000000000,11265640.000000000000
FS( 105 ),1620970.999999999800,1522690.999999999800,1703371.000000000200,1484770.999999999800,1672771.000000000000,1747691.000000000000,1484011.000000000000,11236280.000000000000
FS( 106 ),1606170.999999999800,1520611.000000000000,1696371.000000000000,1500371.000000000000,1677571.000000000000,1740251.000000000000,1504890.999999999800,11246240.000000000000
FS( 107 ),1600170.999999999800,1524771.000000000000,1720571.000000000200,1515971.000000000000,1718971.000000000000,1749531.000000000000,1525771.000000000000,11355760.000000000000
FS( 108 ),1617770.999999999800,1573131.000000000200,1765170.999999999800,1508171.000000000000,1718971.000000000000,1849891.000000000000,1497870.999999999800,11530980.000000000000
FS( 109 ),1617770.999999999800,1580930.999999999800,1789171.000000000000,1492570.999999999800,1729171.000000000200,1835031.000000000000,1477171.000000000000,11521820.000000000000
FS( 110 ),1632571.000000000000,1565331.000000000000,1797771.000000000000,1506570.999999999800,1714171.000000000200,1794151.000000000000,1477171.000000000000,11487740.000000000000
FS( 111 ),1614970.999999999800,1541930.999999999800,1780571.000000000200,1506570.999999999800,1731571.000000000000,1690071.000000000000,1504890.999999999800,11370580.000000000000
FS( 112 ),1611770.999999999800,1561690.999999999800,1766771.000000000000,1511371.000000000000,1718971.000000000000,1675211.000000000000,1518750.999999999800,11364540.000000000000
FS( 113 ),1606170.999999999800,1561690.999999999800,1771971.000000000000,1509770.999999999800,1763371.000000000000,1682631.000000000000,1511911.000000000000,11407520.000000000000
FS( 114 ),1638571.000000000000,1522690.999999999800,1789171.000000000000,1515971.000000000000,1821571.000000000000,1660331.000000000000,1518750.999999999800,11467060.000000000000
FS( 115 ),1638571.000000000000,1541930.999999999800,1789171.000000000000,1511371.000000000000,1797571.000000000000,1693791.000000000000,1497870.999999999800,11470280.000000000000
FS( 116 ),1635771.000000000000,1561690.999999999800,1806371.000000000000,1514571.000000000000,1802371.000000000000,1647331.000000000000,1504890.999999999800,11473000.000000000000
FS( 117 ),1623770.999999999800,1573131.000000000200,1780571.000000000200,1519171.000000000200,1753171.000000000000,1651051.000000000000,1497870.999999999800,11398740.000000000000
FS( 118 ),1585370.999999999500,1561690.999999999800,1758171.000000000000,1505171.000000000200,1738771.000000000000,1667771.000000000000,1497870.999999999800,11314820.000000000000
FS( 119 ),1555370.999999999500,1559611.000000000000,1759971.000000000000,1506570.999999999800,1724371.000000000000,1639891.000000000000,1497870.999999999800,11243660.000000000000
FS( 120 ),1570570.999999999800,1559611.000000000000,1797771.000000000000,1519171.000000000200,1777771.000000000000,1651051.000000000000,1518750.999999999800,11394700.000000000000
FS( 121 ),1555370.999999999500,1575211.000000000000,1780571.000000000200,1517570.999999999800,1782571.000000000000,1667771.000000000000,1532611.000000000200,11411680.000000000000
FS( 122 ),1582170.999999999500,1580930.999999999800,1789171.000000000000,1522371.000000000000,1809571.000000000000,1667771.000000000000,1539631.000000000000,11491620.000000000000
FS( 123 ),1552571.000000000000,1585091.000000000000,1789171.000000000000,1523770.999999999800,1802371.000000000000,1669631.000000000000,1539631.000000000000,11462240.000000000000
FS( 124 ),1564570.999999999800,1590811.000000000000,1770371.000000000000,1515971.000000000000,1787371.000000000000,1697511.000000000000,1539631.000000000000,11466240.000000000000
FS( 125 ),1549771.000000000000,1588731.000000000000,1754771.000000000000,1514571.000000000000,1782571.000000000000,1682631.000000000000,1525771.000000000000,11398820.000000000000
FS( 126 ),1552571.000000000000,1594451.000000000000,1759971.000000000000,1515971.000000000000,1802371.000000000000,1688211.000000000000,1497870.999999999800,11411420.000000000000
FS( 127 ),1567370.999999999800,1600690.999999999800,1789171.000000000000,1515971.000000000000,1804771.000000000000,1784851.000000000000,1532611.000000000200,11595440.000000000000
FS( 128 ),1552571.000000000000,1598611.000000000000,1797771.000000000000,1505171.000000000200,1821571.000000000000,1756971.000000000000,1518750.999999999800,11551420.000000000000
FS( 129 ),1555370.999999999500,1678171.000000000000,1797771.000000000000,1508171.000000000000,1848571.000000000000,1740251.000000000000,1497870.999999999800,11626180.000000000000
FS( 130 ),1561370.999999999800,1688051.000000000000,1797771.000000000000,1505171.000000000200,1858771.000000000000,1784851.000000000000,1497870.999999999800,11693860.000000000000
FS( 131 ),1567370.999999999800,1700011.000000000000,1823571.000000000000,1506570.999999999800,1924771.000000000200,1782991.000000000000,1518750.999999999800,11824040.000000000000
FS( 132 ),1549771.000000000000,1697931.000000000000,1823571.000000000000,1506570.999999999800,1939171.000000000000,1816451.000000000000,1497870.999999999800,11831340.000000000000
FS( 133 ),1546570.999999999800,1678171.000000000000,1857771.000000000000,1506570.999999999800,1948771.000000000000,1799711.000000000000,1484011.000000000000,11821580.000000000000
FS( 134 ),1540570.999999999800,1678171.000000000000,1892171.000000000000,1484770.999999999800,1956570.999999999800,1797851.000000000000,1491031.000000000000,11841140.000000000000
FS( 135 ),1552571.000000000000,1678171.000000000000,1892171.000000000000,1481570.999999999800,1943971.000000000000,1855471.000000000000,1484011.000000000000,11887940.000000000000
FS( 136 ),1596970.999999999800,1734850.999999999800,1926571.000000000200,1484770.999999999800,1958971.000000000000,1842451.000000000000,1484011.000000000000,12028600.000000000000
FS( 137 ),1614970.999999999800,1750451.000000000000,1892171.000000000000,1490971.000000000000,1909771.000000000000,1807151.000000000000,1477171.000000000000,11942660.000000000000
FS( 138 ),1647370.999999999800,1752531.000000000000,1866371.000000000000,1492570.999999999800,1924771.000000000200,1803431.000000000000,1477171.000000000000,11964220.000000000000
FS( 139 ),1635771.000000000000,1721331.000000000000,1892171.000000000000,1492570.999999999800,1956570.999999999800,1810871.000000000000,1491031.000000000000,12000320.000000000000
FS( 140 ),1641770.999999999800,1717171.000000000000,1857771.000000000000,1492570.999999999800,1939171.000000000000,1792291.000000000000,1491031.000000000000,11931780.000000000000
FS( 141 ),1647370.999999999800,1715091.000000000000,1832171.000000000000,1486371.000000000000,1921770.999999999800,1794151.000000000000,1497870.999999999800,11894800.000000000000
FS( 142 ),1665370.999999999500,1805051.000000000000,1849371.000000000200,1480171.000000000200,1958971.000000000000,1790431.000000000000,1477171.000000000000,12026540.000000000000
FS( 143 ),1718571.000000000000,1797251.000000000000,1857771.000000000000,1483171.000000000000,1978171.000000000000,1822011.000000000000,1477171.000000000000,12134120.000000000000
FS( 144 ),1694970.999999999800,1805051.000000000000,1806371.000000000000,1472171.000000000000,1941570.999999999800,1805291.000000000000,1484011.000000000000,12009440.000000000000
FS( 145 ),1709771.000000000000,1824291.000000000200,1840771.000000000000,1472171.000000000000,1975770.999999999800,1818291.000000000000,1484011.000000000000,12125080.000000000000
FS( 146 ),1760170.999999999800,1873171.000000000000,1840771.000000000000,1473770.999999999800,1978171.000000000000,1738391.000000000000,1484011.000000000000,12148460.000000000000
FS( 147 ),1786970.999999999800,1845611.000000000000,1823571.000000000000,1476971.000000000200,2007571.000000000000,1723531.000000000000,1497870.999999999800,12162100.000000000000
FS( 148 ),1792970.999999999800,1853410.999999999800,1832171.000000000000,1481570.999999999800,2105371.000000000000,1723531.000000000000,1491031.000000000000,12280060.000000000000
FS( 149 ),1795771.000000000000,1826371.000000000200,1806371.000000000000,1476971.000000000200,2153971.000000000000,1719811.000000000000,1491031.000000000000,12270300.000000000000
FS( 150 ),1766170.999999999800,1814410.999999999800,1814971.000000000000,1486371.000000000000,2061571.000000000000,1682631.000000000000,1484011.000000000000,12110140.000000000000
FS( 151 ),1786970.999999999800,1806611.000000000000,1849371.000000000200,1487971.000000000200,2073571.000000000000,1678931.000000000000,1497870.999999999800,12181300.000000000000
FS( 152 ),1784170.999999999800,1830011.000000000000,1840771.000000000000,1483171.000000000000,2098171.000000000000,1688211.000000000000,1477171.000000000000,12201680.000000000000
FS( 153 ),1748571.000000000000,1836251.000000000000,1823571.000000000000,1492570.999999999800,2098171.000000000000,1751391.000000000000,1491031.000000000000,12241560.000000000000
FS( 154 ),1786970.999999999800,1841971.000000000000,1780571.000000000200,1481570.999999999800,2027370.999999999800,1714231.000000000000,1470151.000000000000,12102840.000000000000
FS( 155 ),1763370.999999999800,1844051.000000000000,1771971.000000000000,1481570.999999999800,2041770.999999999800,1699371.000000000000,1456291.000000000000,12058400.000000000000
FS( 156 ),1745370.999999999500,1884611.000000000000,1751371.000000000000,1476971.000000000200,2048971.000000000000,1699371.000000000000,1442431.000000000000,12049100.000000000000
FS( 157 ),1766170.999999999800,1908011.000000000000,1749771.000000000000,1476971.000000000200,2066371.000000000200,1699371.000000000000,1435591.000000000200,12102260.000000000000
FS( 158 ),1778170.999999999500,1888770.999999999800,1737571.000000000000,1476971.000000000200,2044171.000000000000,1697511.000000000000,1435591.000000000200,12058760.000000000000
FS( 159 ),1784170.999999999800,1900211.000000000200,1763371.000000000200,1478571.000000000000,2063971.000000000000,1688211.000000000000,1442431.000000000000,12120940.000000000000
FS( 160 ),1757370.999999999800,1890331.000000000000,1754771.000000000000,1480171.000000000200,2048971.000000000000,1732811.000000000000,1456291.000000000000,12120720.000000000000
FS( 161 ),1706970.999999999800,1915811.000000000000,1780571.000000000200,1478571.000000000000,2105371.000000000000,1756971.000000000000,1442431.000000000000,12186700.000000000000
FS( 162 ),1700970.999999999800,1912171.000000000000,1771971.000000000000,1480171.000000000200,2093370.999999999800,1753251.000000000000,1442431.000000000000,12154340.000000000000
FS( 163 ),1697770.999999999800,1900211.000000000200,1780571.000000000200,1489371.000000000000,2095770.999999999800,1758831.000000000000,1449451.000000000000,12171980.000000000000
FS( 164 ),1721770.999999999800,1884611.000000000000,1789171.000000000000,1492570.999999999800,2053771.000000000200,1738391.000000000000,1470151.000000000000,12150440.000000000000
FS( 165 ),1709771.000000000000,1944931.000000000000,1780571.000000000200,1494171.000000000200,2000371.000000000200,1721671.000000000000,1484011.000000000000,12135500.000000000000
