代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11685500.000000000000
真實報酬,1685500.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,7327.297126272816
風險,153035.520240173650
起點值,0.047879715211
找到最佳解世代,1740
找到最佳解實驗#,1
找到最佳解次數,45

投資組合檔數,5
2325(16)[8],2412(24)[2],3045(42)[5],6505(47)[4],9999(49)[25],
Stock#,2325(16)[8],2412(24)[2],3045(42)[5],6505(47)[4],9999(49)[25],
張數,51,21,21,27,-1,
分配資金,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,
剩餘資金,37010.000000000000,74719.999999999767,72830.000000000233,51139.999999999767,2000000.000000000000,
FS( 1 ),2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,10000000.000000000000
FS( 2 ),2009180.000000000000,1990550.000000000000,2009450.000000000200,2044010.000000000000,2000000.000000000000,10053190.000000000000
FS( 3 ),2066300.000000000000,1990550.000000000000,2009450.000000000200,2075869.999999999500,2000000.000000000000,10142170.000000000000
FS( 4 ),2057120.000000000000,1990550.000000000000,2009450.000000000200,2036720.000000000000,2000000.000000000000,10093840.000000000000
FS( 5 ),2047940.000000000000,1971439.999999999500,2019110.000000000500,2007289.999999999800,2000000.000000000000,10045780.000000000000
FS( 6 ),2061710.000000000000,1975219.999999999800,2009450.000000000200,1968139.999999999800,2000000.000000000000,10014520.000000000000
FS( 7 ),2024989.999999999800,1961779.999999999800,1981100.000000000200,1928989.999999999800,2000000.000000000000,9896860.000000000000
FS( 8 ),1997960.000000000000,1961779.999999999800,1981100.000000000200,1892269.999999999500,2000000.000000000000,9833110.000000000000
FS( 9 ),2043350.000000000200,1971439.999999999500,1981100.000000000200,1911709.999999999800,2000000.000000000000,9907600.000000000000
FS( 10 ),2024989.999999999800,1954219.999999999800,1971650.000000000200,1899559.999999999500,2000000.000000000000,9850420.000000000000
FS( 11 ),2006630.000000000000,1938889.999999999500,1971650.000000000200,1909279.999999999500,2000000.000000000000,9826450.000000000000
FS( 12 ),2054570.000000000200,1980889.999999999500,1981100.000000000200,1919269.999999999500,2000000.000000000000,9935830.000000000000
FS( 13 ),2068340.000000000000,1967449.999999999800,2000000.000000000000,1906849.999999999800,2000000.000000000000,9942640.000000000000
FS( 14 ),2082110.000000000200,1990550.000000000000,1990550.000000000000,1928989.999999999800,2000000.000000000000,9992200.000000000000
FS( 15 ),2059159.999999999800,1977109.999999999800,1990550.000000000000,1948429.999999999800,2000000.000000000000,9975250.000000000000
FS( 16 ),2070890.000000000000,1979000.000000000000,1981100.000000000200,1950859.999999999800,2000000.000000000000,9981850.000000000000
FS( 17 ),2086700.000000000000,1971439.999999999500,1990550.000000000000,1933849.999999999800,2000000.000000000000,9982540.000000000000
FS( 18 ),2088740.000000000000,1971439.999999999500,1958210.000000000200,1943569.999999999800,2000000.000000000000,9961960.000000000000
FS( 19 ),2122910.000000000000,1977109.999999999800,1956320.000000000200,1953559.999999999500,2000000.000000000000,10009900.000000000000
FS( 20 ),2068340.000000000000,1971439.999999999500,1971650.000000000200,1936279.999999999500,2000000.000000000000,9947710.000000000000
FS( 21 ),1997960.000000000000,1986769.999999999800,1944980.000000000200,1941139.999999999800,2000000.000000000000,9870850.000000000000
FS( 22 ),2088740.000000000000,1988659.999999999800,1971650.000000000200,1901989.999999999800,2000000.000000000000,9951040.000000000000
FS( 23 ),2088740.000000000000,1973329.999999999800,1958210.000000000200,1926559.999999999500,2000000.000000000000,9946840.000000000000
FS( 24 ),2088740.000000000000,1965560.000000000000,1952540.000000000200,1924130.000000000000,2000000.000000000000,9930970.000000000000
FS( 25 ),2088740.000000000000,1971439.999999999500,1948760.000000000200,1899559.999999999500,2000000.000000000000,9908500.000000000000
FS( 26 ),2116280.000000000000,1971439.999999999500,1946870.000000000200,1892269.999999999500,2000000.000000000000,9926860.000000000000
FS( 27 ),2111690.000000000000,1963669.999999999800,1933640.000000000200,1865269.999999999500,2000000.000000000000,9874270.000000000000
FS( 28 ),2070890.000000000000,1959889.999999999500,1933640.000000000200,1865269.999999999500,2000000.000000000000,9829690.000000000000
FS( 29 ),2120870.000000000000,1961779.999999999800,1924190.000000000200,1862839.999999999500,2000000.000000000000,9869680.000000000000
FS( 30 ),2111690.000000000000,1952119.999999999800,1933640.000000000200,1850690.000000000000,2000000.000000000000,9848140.000000000000
FS( 31 ),2113730.000000000000,1948339.999999999800,1920200.000000000200,1867699.999999999800,2000000.000000000000,9849970.000000000000
FS( 32 ),2321300.000000000000,1952119.999999999800,1914530.000000000200,1882549.999999999500,2000000.000000000000,10070500.000000000000
FS( 33 ),2271320.000000000000,1952119.999999999800,1916420.000000000500,1936279.999999999500,2000000.000000000000,10076140.000000000000
FS( 34 ),2310080.000000000000,1959889.999999999500,1944980.000000000200,1953559.999999999500,2000000.000000000000,10168510.000000000000
FS( 35 ),2303450.000000000000,1961779.999999999800,1927970.000000000200,1948429.999999999800,2000000.000000000000,10141630.000000000000
FS( 36 ),2362610.000000000000,1956109.999999999800,1948760.000000000200,1946000.000000000000,2000000.000000000000,10213480.000000000000
FS( 37 ),2321300.000000000000,1979000.000000000000,1935530.000000000200,1953559.999999999500,2000000.000000000000,10189390.000000000000
FS( 38 ),2421769.999999999500,1979000.000000000000,1933640.000000000200,1960849.999999999800,2000000.000000000000,10295260.000000000000
FS( 39 ),2421769.999999999500,1979000.000000000000,1943090.000000000200,2007289.999999999800,2000000.000000000000,10351150.000000000000
FS( 40 ),2426360.000000000000,1980889.999999999500,1946870.000000000200,2007289.999999999800,2000000.000000000000,10361410.000000000000
FS( 41 ),2412590.000000000000,1980889.999999999500,1954430.000000000200,1977859.999999999800,2000000.000000000000,10325770.000000000000
FS( 42 ),2398820.000000000000,1971439.999999999500,1939310.000000000200,1970569.999999999800,2000000.000000000000,10280140.000000000000
FS( 43 ),2398820.000000000000,1973329.999999999800,1933640.000000000200,1950859.999999999800,2000000.000000000000,10256650.000000000000
FS( 44 ),2421769.999999999500,1973329.999999999800,1971650.000000000200,1980289.999999999800,2000000.000000000000,10347040.000000000000
FS( 45 ),2389640.000000000000,1956109.999999999800,1933640.000000000200,1933849.999999999800,2000000.000000000000,10213240.000000000000
FS( 46 ),2398820.000000000000,1967449.999999999800,1941200.000000000200,1919269.999999999500,2000000.000000000000,10226740.000000000000
FS( 47 ),2408000.000000000500,1965560.000000000000,1924190.000000000200,1936279.999999999500,2000000.000000000000,10234030.000000000000
FS( 48 ),2417180.000000000000,1975219.999999999800,1924190.000000000200,1916839.999999999500,2000000.000000000000,10233430.000000000000
FS( 49 ),2380970.000000000000,1979000.000000000000,1924190.000000000200,1911709.999999999800,2000000.000000000000,10195870.000000000000
FS( 50 ),2380970.000000000000,1990550.000000000000,1939310.000000000200,1911709.999999999800,2000000.000000000000,10222540.000000000000
FS( 51 ),2421769.999999999500,2009659.999999999800,1961990.000000000000,1933849.999999999800,2000000.000000000000,10327270.000000000000
FS( 52 ),2430950.000000000000,2019319.999999999800,1961990.000000000000,1982720.000000000000,2000000.000000000000,10394980.000000000000
FS( 53 ),2426360.000000000000,2038429.999999999800,1960100.000000000200,1985149.999999999500,2000000.000000000000,10410040.000000000000
