代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12971470.000000000000
真實報酬,2971470.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13910.414234331754
風險,329940.041884735690
起點值,0.042160430589
找到最佳解世代,1261
找到最佳解實驗#,1
找到最佳解次數,44

投資組合檔數,5
1326(5)[1],2308(12)[2],2354(20)[15],2912(40)[21],4904(44)[13],
FS( 94 ),2435680.000000000000,2598880.000000000000,2025160.000000000000,2148050.000000000000,2107520.000000000000,11315290.000000000000
FS( 95 ),2455280.000000000000,2570380.000000000000,2020720.000000000000,2156450.000000000500,2115920.000000000000,11318750.000000000000
FS( 96 ),2458640.000000000000,2601540.000000000000,2106190.000000000000,2167299.999999999500,2115920.000000000000,11449590.000000000000
FS( 97 ),2412720.000000000000,2627000.000000000000,2150960.000000000500,2178500.000000000000,2105000.000000000000,11474180.000000000000
FS( 98 ),2451360.000000000500,2627000.000000000000,2263070.000000000000,2186900.000000000000,2099120.000000000000,11627450.000000000000
FS( 99 ),2501200.000000000000,2604580.000000000000,2352980.000000000500,2195300.000000000000,2121800.000000000000,11775860.000000000000
FS( 100 ),2435680.000000000000,2567720.000000000000,2341510.000000000000,2192500.000000000000,2118440.000000000000,11655850.000000000000
FS( 101 ),2408800.000000000000,2627000.000000000000,2397750.000000000000,2192500.000000000000,2124320.000000000000,11750370.000000000000
FS( 102 ),2420559.999999999500,2657780.000000000000,2375180.000000000000,2175700.000000000000,2118440.000000000000,11747660.000000000000
FS( 103 ),2462559.999999999500,2706040.000000000000,2364080.000000000000,2161700.000000000500,2121800.000000000000,11816180.000000000000
FS( 104 ),2370160.000000000000,2655120.000000000000,2375180.000000000000,2136850.000000000000,2093240.000000000000,11630550.000000000000
FS( 105 ),2404880.000000000000,2725420.000000000000,2532430.000000000000,2139650.000000000000,2088200.000000000000,11890580.000000000000
FS( 106 ),2497280.000000000000,2700340.000000000000,2633440.000000000000,2125650.000000000000,2088200.000000000000,12044910.000000000000
FS( 107 ),2458640.000000000000,2663480.000000000000,2610870.000000000000,2114800.000000000000,2090720.000000000000,11938510.000000000000
FS( 108 ),2389760.000000000000,2595840.000000000000,2588300.000000000000,2092400.000000000000,2088200.000000000000,11754500.000000000000
FS( 109 ),2374080.000000000000,2565060.000000000000,2554630.000000000500,2100800.000000000000,2084840.000000000000,11679410.000000000000
FS( 110 ),2366240.000000000000,2593179.999999999100,2498760.000000000000,2092400.000000000000,2084840.000000000000,11635420.000000000000
FS( 111 ),2362880.000000000000,2570380.000000000000,2476190.000000000000,2089600.000000000000,2065519.999999999800,11564570.000000000000
FS( 112 ),2351119.999999999500,2528200.000000000000,2476190.000000000000,2125650.000000000000,2065519.999999999800,11546680.000000000000
FS( 113 ),2416640.000000000000,2531240.000000000000,2520960.000000000000,2134050.000000000000,2082320.000000000000,11685210.000000000000
FS( 114 ),2393680.000000000000,2508440.000000000000,2487289.999999999500,2139650.000000000000,2088200.000000000000,11617260.000000000000
FS( 115 ),2447440.000000000500,2491720.000000000000,2498760.000000000000,2142450.000000000000,2090720.000000000000,11671090.000000000000
FS( 116 ),2482160.000000000000,2477660.000000000000,2509860.000000000000,2164500.000000000000,2093240.000000000000,11727420.000000000000
FS( 117 ),2516320.000000000000,2519840.000000000000,2644539.999999999500,2153650.000000000000,2093240.000000000000,11927590.000000000000
FS( 118 ),2539840.000000000000,2528200.000000000000,2621970.000000000000,2153650.000000000000,2084840.000000000000,11928500.000000000000
FS( 119 ),2597520.000000000000,2519840.000000000000,2655639.999999999500,2156450.000000000500,2090720.000000000000,12020170.000000000000
FS( 120 ),2574000.000000000000,2528200.000000000000,2644539.999999999500,2153650.000000000000,2090720.000000000000,11991110.000000000000
FS( 121 ),2686000.000000000000,2565060.000000000000,2678210.000000000000,2161700.000000000500,2096599.999999999800,12187570.000000000000
FS( 122 ),2647360.000000000500,2514139.999999999100,2610870.000000000000,2167299.999999999500,2105000.000000000000,12044670.000000000000
FS( 123 ),2616559.999999999500,2536560.000000000000,2644539.999999999500,2158900.000000000000,2096599.999999999800,12053160.000000000000
FS( 124 ),2581840.000000000000,2508440.000000000000,2644539.999999999500,2153650.000000000000,2099120.000000000000,11987590.000000000000
FS( 125 ),2566720.000000000000,2508440.000000000000,2655639.999999999500,2153650.000000000000,2099120.000000000000,11983570.000000000000
FS( 126 ),2558880.000000000000,2502740.000000000000,2644539.999999999500,2156450.000000000500,2101640.000000000000,11964250.000000000000
FS( 127 ),2616559.999999999500,2522500.000000000000,2621970.000000000000,2164500.000000000000,2101640.000000000000,12027170.000000000000
FS( 128 ),2639520.000000000000,2511480.000000000000,2599770.000000000000,2172900.000000000000,2107520.000000000000,12031190.000000000000
FS( 129 ),2616559.999999999500,2579120.000000000000,2588300.000000000000,2172900.000000000000,2105000.000000000000,12061880.000000000000
FS( 130 ),2528080.000000000000,2502740.000000000000,2509860.000000000000,2131250.000000000000,2088200.000000000000,11760130.000000000000
FS( 131 ),2554960.000000000000,2553660.000000000000,2543530.000000000000,2125650.000000000000,2088200.000000000000,11866000.000000000000
FS( 132 ),2616559.999999999500,2542260.000000000000,2509860.000000000000,2150850.000000000000,2110040.000000000000,11929570.000000000000
FS( 133 ),2608720.000000000000,2508440.000000000000,2509860.000000000000,2172900.000000000000,2105000.000000000000,11904920.000000000000
FS( 134 ),2601440.000000000500,2494380.000000000000,2509860.000000000000,2158900.000000000000,2113400.000000000000,11877980.000000000000
FS( 135 ),2608720.000000000000,2505780.000000000000,2520960.000000000000,2139650.000000000000,2105000.000000000000,11880110.000000000000
FS( 136 ),2635600.000000000000,2542260.000000000000,2566099.999999999500,2139650.000000000000,2110040.000000000000,11993650.000000000000
FS( 137 ),2608720.000000000000,2542260.000000000000,2577200.000000000000,2134050.000000000000,2113400.000000000000,11975630.000000000000
FS( 138 ),2601440.000000000500,2655120.000000000000,2554630.000000000500,2125650.000000000000,2121800.000000000000,12058640.000000000000
FS( 139 ),2574000.000000000000,2615600.000000000000,2667110.000000000000,2109200.000000000000,2121800.000000000000,12087710.000000000000
FS( 140 ),2616559.999999999500,2652460.000000000000,2678210.000000000000,2109200.000000000000,2126840.000000000000,12183270.000000000000
FS( 141 ),2616559.999999999500,2629660.000000000000,2655639.999999999500,2117600.000000000000,2130200.000000000000,12149660.000000000000
FS( 142 ),2635600.000000000000,2641060.000000000000,2644539.999999999500,2112000.000000000000,2130200.000000000000,12163400.000000000000
FS( 143 ),2608720.000000000000,2615600.000000000000,2633440.000000000000,2095200.000000000200,2130200.000000000000,12083160.000000000000
FS( 144 ),2639520.000000000000,2643720.000000000000,2644539.999999999500,2095200.000000000200,2118440.000000000000,12141420.000000000000
FS( 145 ),2616559.999999999500,2660819.999999999100,2610870.000000000000,2084000.000000000000,2130200.000000000000,12102449.999999998000
FS( 146 ),2643440.000000000500,2736819.999999999100,2633440.000000000000,2098000.000000000000,2130200.000000000000,12241900.000000000000
FS( 147 ),2663039.999999999500,2810160.000000000000,2621970.000000000000,2120050.000000000000,2130200.000000000000,12345420.000000000000
FS( 148 ),2655200.000000000000,2790400.000000000000,2711880.000000000500,2122850.000000000000,2121800.000000000000,12402130.000000000000
FS( 149 ),2686000.000000000000,2767980.000000000000,2711880.000000000500,2125650.000000000000,2135240.000000000000,12426750.000000000000
FS( 150 ),2686000.000000000000,2784700.000000000000,2700780.000000000000,2128450.000000000000,2149520.000000000000,12449450.000000000000
FS( 151 ),2686000.000000000000,2782040.000000000000,2734080.000000000000,2134050.000000000000,2154560.000000000000,12490730.000000000000
FS( 152 ),2678160.000000000000,2782040.000000000000,2722980.000000000500,2131250.000000000000,2138599.999999999500,12453030.000000000000
FS( 153 ),2663039.999999999500,2796100.000000000000,2734080.000000000000,2131250.000000000000,2138599.999999999500,12463070.000000000000
FS( 154 ),2670320.000000000000,2824220.000000000000,2801420.000000000500,2142450.000000000000,2152040.000000000000,12590450.000000000000
FS( 155 ),2651280.000000000000,2838280.000000000000,2756650.000000000000,2139650.000000000000,2149520.000000000000,12535380.000000000000
FS( 156 ),2678160.000000000000,2818520.000000000000,2756650.000000000000,2148050.000000000000,2143640.000000000000,12545020.000000000000
FS( 157 ),2859039.999999999500,2807500.000000000000,2756650.000000000000,2150850.000000000000,2143640.000000000000,12717680.000000000000
FS( 158 ),2836080.000000000000,2756580.000000000000,2711880.000000000500,2158900.000000000000,2101640.000000000000,12565080.000000000000
FS( 159 ),2770559.999999999500,2753920.000000000000,2711880.000000000500,2167299.999999999500,2115920.000000000000,12519580.000000000000
FS( 160 ),2809200.000000000000,2790400.000000000000,2700780.000000000000,2170100.000000000000,2157920.000000000000,12628400.000000000000
FS( 161 ),2770559.999999999500,2767980.000000000000,2767750.000000000000,2142450.000000000000,2147000.000000000500,12595740.000000000000
FS( 162 ),2720720.000000000000,2720100.000000000000,2711880.000000000500,2139650.000000000000,2124320.000000000000,12416670.000000000000
FS( 163 ),2716800.000000000000,2773679.999999999100,2745550.000000000000,2150850.000000000000,2124320.000000000000,12511200.000000000000
FS( 164 ),2731920.000000000500,2770639.999999999100,2925000.000000000000,2134050.000000000000,2143640.000000000000,12705250.000000000000
FS( 165 ),2705039.999999999500,2784700.000000000000,3127020.000000000000,2139650.000000000000,2143640.000000000000,12900050.000000000000
FS( 166 ),2693280.000000000000,2770639.999999999100,3081880.000000000500,2128450.000000000000,2138599.999999999500,12812850.000000000000
FS( 167 ),2693280.000000000000,2793440.000000000000,3138120.000000000000,2122850.000000000000,2138599.999999999500,12886290.000000000000
FS( 168 ),2705039.999999999500,2748220.000000000000,3026010.000000000000,2114800.000000000000,2130200.000000000000,12724270.000000000000
FS( 169 ),2697200.000000000000,2672220.000000000000,2823990.000000000000,2106400.000000000000,2152040.000000000000,12451850.000000000000
FS( 170 ),2678160.000000000000,2669179.999999999100,3003440.000000000000,2100800.000000000000,2143640.000000000000,12595220.000000000000
FS( 171 ),2639520.000000000000,2598880.000000000000,2880230.000000000500,2036750.000000000000,2132720.000000000000,12288100.000000000000
FS( 172 ),2674240.000000000000,2641060.000000000000,2958670.000000000500,2056350.000000000000,2166320.000000000000,12496640.000000000000
FS( 173 ),2651280.000000000000,2672220.000000000000,2936099.999999999500,2056350.000000000000,2162960.000000000000,12478910.000000000000
FS( 174 ),2666400.000000000000,2739859.999999999100,2857660.000000000000,2070350.000000000200,2188160.000000000000,12522430.000000000000
FS( 175 ),2616559.999999999500,2683240.000000000000,2767750.000000000000,2089600.000000000000,2157920.000000000000,12315070.000000000000
FS( 176 ),2597520.000000000000,2646760.000000000000,2801420.000000000500,2112000.000000000000,2166320.000000000000,12324020.000000000000
FS( 177 ),2593600.000000000000,2697300.000000000000,2880230.000000000500,2112000.000000000000,2199920.000000000000,12483050.000000000000
FS( 178 ),2651280.000000000000,2688940.000000000000,2823990.000000000000,2103600.000000000000,2162960.000000000000,12430770.000000000000
FS( 179 ),2616559.999999999500,2556319.999999999100,2667110.000000000000,2045150.000000000000,2099120.000000000000,11984259.999999998000
FS( 180 ),2620480.000000000000,2581780.000000000000,2734080.000000000000,2059150.000000000000,2143640.000000000000,12139130.000000000000
FS( 181 ),2581840.000000000000,2607240.000000000000,2734080.000000000000,2042350.000000000000,2105000.000000000000,12070510.000000000000
FS( 182 ),2604800.000000000000,2646760.000000000000,2756650.000000000000,2042350.000000000000,2107520.000000000000,12158080.000000000000
FS( 183 ),2616559.999999999500,2700340.000000000000,2801420.000000000500,2042350.000000000000,2110040.000000000000,12270710.000000000000
FS( 184 ),2686000.000000000000,2703000.000000000000,2857660.000000000000,2131250.000000000000,2118440.000000000000,12496350.000000000000
FS( 185 ),2770559.999999999500,2669179.999999999100,2823990.000000000000,2114800.000000000000,2121800.000000000000,12500329.999999998000
FS( 186 ),2724080.000000000000,2649420.000000000000,2767750.000000000000,2134050.000000000000,2121800.000000000000,12397100.000000000000
FS( 187 ),2754880.000000000000,2660819.999999999100,2700780.000000000000,2128450.000000000000,2121800.000000000000,12366730.000000000000
FS( 188 ),2789600.000000000000,2641060.000000000000,2566099.999999999500,2122850.000000000000,2154560.000000000000,12274170.000000000000
FS( 189 ),2797440.000000000500,2669179.999999999100,2655639.999999999500,2139650.000000000000,2152040.000000000000,12413950.000000000000
FS( 190 ),2785680.000000000000,2717060.000000000000,2655639.999999999500,2142450.000000000000,2132720.000000000000,12433550.000000000000
FS( 191 ),2797440.000000000500,2711359.999999999100,2633440.000000000000,2142450.000000000000,2126840.000000000000,12411530.000000000000
FS( 192 ),2824320.000000000000,2762280.000000000000,2599770.000000000000,2145250.000000000000,2132720.000000000000,12464340.000000000000
FS( 193 ),2847280.000000000000,2731120.000000000000,2621970.000000000000,2145250.000000000000,2152040.000000000000,12497660.000000000000
FS( 194 ),2878080.000000000000,2706040.000000000000,2689310.000000000000,2145250.000000000000,2135240.000000000000,12553920.000000000000
FS( 195 ),2878080.000000000000,2703000.000000000000,2655639.999999999500,2142450.000000000000,2138599.999999999500,12517770.000000000000
FS( 196 ),2859039.999999999500,2697300.000000000000,2621970.000000000000,2109200.000000000000,2141120.000000000000,12428630.000000000000
FS( 197 ),2855119.999999999500,2677540.000000000000,2599770.000000000000,2142450.000000000000,2132720.000000000000,12407600.000000000000
FS( 198 ),2851200.000000000000,2739859.999999999100,2599770.000000000000,2145250.000000000000,2138599.999999999500,12474680.000000000000
FS( 199 ),2816480.000000000000,2697300.000000000000,2554630.000000000500,2117600.000000000000,2138599.999999999500,12324610.000000000000
FS( 200 ),2816480.000000000000,2714400.000000000000,2577200.000000000000,2142450.000000000000,2152040.000000000000,12402570.000000000000
FS( 201 ),2866880.000000000000,2767980.000000000000,2678210.000000000000,2148050.000000000000,2157920.000000000000,12619040.000000000000
FS( 202 ),2901600.000000000000,2787740.000000000000,2667110.000000000000,2142450.000000000000,2141120.000000000000,12640020.000000000000
FS( 203 ),2893760.000000000000,2838280.000000000000,2655639.999999999500,2145250.000000000000,2160440.000000000000,12693370.000000000000
FS( 204 ),2843360.000000000500,2824220.000000000000,2599770.000000000000,2156450.000000000500,2141120.000000000000,12564920.000000000000
FS( 205 ),2832160.000000000000,2894900.000000000000,2577200.000000000000,2153650.000000000000,2141120.000000000000,12599030.000000000000
FS( 206 ),2855119.999999999500,2852340.000000000000,2577200.000000000000,2175700.000000000000,2152040.000000000000,12612400.000000000000
FS( 207 ),2840000.000000000000,2824220.000000000000,2667110.000000000000,2170100.000000000000,2143640.000000000000,12645070.000000000000
FS( 208 ),2851200.000000000000,2824220.000000000000,2644539.999999999500,2186900.000000000000,2143640.000000000000,12650500.000000000000
FS( 209 ),2862960.000000000000,2852340.000000000000,2678210.000000000000,2214550.000000000000,2143640.000000000000,12751700.000000000000
FS( 210 ),2885920.000000000500,2866400.000000000000,2644539.999999999500,2228549.999999999500,2147000.000000000500,12772410.000000000000
FS( 211 ),2859039.999999999500,2838280.000000000000,2633440.000000000000,2228549.999999999500,2143640.000000000000,12702950.000000000000
FS( 212 ),2882000.000000000000,2824220.000000000000,2812889.999999999500,2234150.000000000000,2160440.000000000000,12913700.000000000000
FS( 213 ),2874160.000000000000,2807500.000000000000,2857660.000000000000,2222950.000000000500,2147000.000000000500,12909270.000000000000
FS( 214 ),2897680.000000000000,2815859.999999999100,2936099.999999999500,2228549.999999999500,2154560.000000000000,13032749.999999998000
FS( 215 ),2924559.999999999500,2815859.999999999100,2936099.999999999500,2239750.000000000000,2160440.000000000000,13076709.999999998000
