代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11754646.662400000000
真實報酬,1754646.662399999800

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,7636.421202967769
風險,201800.389898495630
起點值,0.037841459111
找到最佳解世代,1314
找到最佳解實驗#,23
找到最佳解次數,1

投資組合檔數,3
2347(18)[7],4904(45)[1],9999(49)[12],
FS( 20 ),3732353.000000000500,3575883.000000000500,3333333.000000000000,10641570.000000000000
FS( 21 ),3644313.000000000000,3542223.000000000900,3333333.000000000000,10519870.000000000000
FS( 22 ),3747262.999999999500,3531333.000000000000,3333333.000000000000,10611930.000000000000
FS( 23 ),3796253.000000000000,3534303.000000000500,3333333.000000000000,10663890.000000000000
FS( 24 ),3801223.000000000000,3512523.000000000500,3333333.000000000000,10647080.000000000000
FS( 25 ),3669163.000000000000,3567963.000000000500,3333333.000000000000,10570460.000000000000
FS( 26 ),3424213.000000000000,3382833.000000000000,3333333.000000000000,10140380.000000000000
FS( 27 ),3351083.000000000000,3254133.000000000500,3333333.000000000000,9938550.000000000000
FS( 28 ),3429183.000000000000,3224433.000000000900,3333333.000000000000,9986950.000000000000
FS( 29 ),3463262.999999999500,3290763.000000000500,3333333.000000000000,10087360.000000000000
FS( 30 ),3493083.000000000000,3309573.000000000500,3333333.000000000000,10135990.000000000000
FS( 31 ),3542073.000000000000,3339273.000000000500,3333333.000000000000,10214680.000000000000
FS( 32 ),3615202.999999999500,3405603.000000000500,3333333.000000000000,10354140.000000000000
FS( 33 ),3683363.000000000000,3397683.000000000900,3333333.000000000000,10414380.000000000000
FS( 34 ),3615202.999999999500,3361053.000000000500,3333333.000000000000,10309590.000000000000
FS( 35 ),3649283.000000000000,3361053.000000000500,3333333.000000000000,10343670.000000000000
FS( 36 ),3454033.000000000000,3335313.000000000500,3333333.000000000000,10122680.000000000000
FS( 37 ),3312033.000000000000,3324423.000000000500,3333333.000000000000,9969790.000000000000
FS( 38 ),3478173.000000000000,3312543.000000000900,3333333.000000000000,10124050.000000000000
FS( 39 ),3522193.000000000000,3342243.000000000500,3333333.000000000000,10197770.000000000000
FS( 40 ),3498053.000000000000,3467973.000000000900,3333333.000000000000,10299360.000000000000
FS( 41 ),3537103.000000000500,3442233.000000000000,3333333.000000000000,10312670.000000000000
FS( 42 ),3561243.000000000000,3442233.000000000000,3333333.000000000000,10336810.000000000000
FS( 43 ),3605262.999999999500,3397683.000000000900,3333333.000000000000,10336280.000000000000
FS( 44 ),3620173.000000000000,3450153.000000000000,3333333.000000000000,10403660.000000000000
FS( 45 ),3610233.000000000000,3457083.000000000000,3333333.000000000000,10400650.000000000000
FS( 46 ),3600293.000000000500,3420453.000000000500,3333333.000000000000,10354080.000000000000
FS( 47 ),3556273.000000000000,3390753.000000000500,3333333.000000000000,10280360.000000000000
FS( 48 ),3590353.000000000500,3346203.000000000500,3333333.000000000000,10269890.000000000000
FS( 49 ),3644313.000000000000,3531333.000000000000,3333333.000000000000,10508980.000000000000
FS( 50 ),3595323.000000000000,3501633.000000000500,3333333.000000000000,10430290.000000000000
FS( 51 ),3590353.000000000500,3516483.000000000000,3333333.000000000000,10440170.000000000000
FS( 52 ),3522193.000000000000,3382833.000000000000,3333333.000000000000,10238360.000000000000
FS( 53 ),3419243.000000000000,3435303.000000000500,3333333.000000000000,10187880.000000000000
FS( 54 ),3463262.999999999500,3519453.000000000500,3333333.000000000000,10316050.000000000000
FS( 55 ),3547043.000000000500,3519453.000000000500,3333333.000000000000,10399830.000000000000
FS( 56 ),3610233.000000000000,3416493.000000000500,3333333.000000000000,10360060.000000000000
FS( 57 ),3625143.000000000000,3408573.000000000500,3333333.000000000000,10367050.000000000000
FS( 58 ),3644313.000000000000,3408573.000000000500,3333333.000000000000,10386220.000000000000
FS( 59 ),3498053.000000000000,3367983.000000000000,3333333.000000000000,10199370.000000000000
FS( 60 ),3258073.000000000000,3339273.000000000500,3333333.000000000000,9930680.000000000000
FS( 61 ),3033003.000000000000,3486783.000000000900,3333333.000000000000,9853120.000000000000
FS( 62 ),3243873.000000000000,3486783.000000000900,3333333.000000000000,10063990.000000000000
FS( 63 ),3302093.000000000000,3490743.000000000500,3333333.000000000000,10126170.000000000000
FS( 64 ),3272983.000000000000,3431343.000000000000,3333333.000000000000,10037660.000000000000
FS( 65 ),3287893.000000000000,3382833.000000000000,3333333.000000000000,10004060.000000000000
FS( 66 ),3223993.000000000000,3457083.000000000000,3333333.000000000000,10014410.000000000000
FS( 67 ),3312033.000000000000,3534303.000000000500,3333333.000000000000,10179670.000000000000
FS( 68 ),3307063.000000000000,3501633.000000000500,3333333.000000000000,10142030.000000000000
FS( 69 ),3341143.000000000000,3442233.000000000000,3333333.000000000000,10116710.000000000000
FS( 70 ),3400073.000000000000,3464013.000000000500,3333333.000000000000,10197420.000000000000
FS( 71 ),3576153.000000000000,3442233.000000000000,3333333.000000000000,10351720.000000000000
FS( 72 ),3527163.000000000000,3420453.000000000500,3333333.000000000000,10280950.000000000000
FS( 73 ),3600293.000000000500,3386793.000000000900,3333333.000000000000,10320420.000000002000
FS( 74 ),3551303.000000000000,3423423.000000000500,3333333.000000000000,10308060.000000000000
FS( 75 ),3595323.000000000000,3442233.000000000000,3333333.000000000000,10370890.000000000000
FS( 76 ),3547043.000000000500,3475893.000000000900,3333333.000000000000,10356270.000000002000
FS( 77 ),3556273.000000000000,3531333.000000000000,3333333.000000000000,10420940.000000000000
FS( 78 ),3498053.000000000000,3490743.000000000500,3333333.000000000000,10322130.000000000000
FS( 79 ),3468233.000000000000,3575883.000000000500,3333333.000000000000,10377450.000000000000
FS( 80 ),3586093.000000000000,3597663.000000000500,3333333.000000000000,10517090.000000000000
FS( 81 ),3625143.000000000000,3604593.000000000000,3333333.000000000000,10563070.000000000000
FS( 82 ),3600293.000000000500,3638253.000000000500,3333333.000000000000,10571880.000000000000
FS( 83 ),3625143.000000000000,3638253.000000000500,3333333.000000000000,10596730.000000000000
FS( 84 ),3664193.000000000000,3616473.000000000900,3333333.000000000000,10614000.000000000000
FS( 85 ),3649283.000000000000,3674883.000000000500,3333333.000000000000,10657500.000000000000
FS( 86 ),3688333.000000000000,3774873.000000000500,3333333.000000000000,10796540.000000000000
FS( 87 ),3678393.000000000000,3863973.000000000900,3333333.000000000000,10875700.000000000000
FS( 88 ),3634373.000000000000,3996633.000000000500,3333333.000000000000,10964340.000000000000
FS( 89 ),3581123.000000000000,3989703.000000000500,3333333.000000000000,10904160.000000000000
FS( 90 ),3610233.000000000000,4092663.000000000500,3333333.000000000000,11036230.000000000000
FS( 91 ),3571183.000000000000,4218393.000000000000,3333333.000000000000,11122910.000000000000
FS( 92 ),3620173.000000000000,4100583.000000000000,3333333.000000000000,11054090.000000000000
FS( 93 ),3493083.000000000000,4070883.000000000500,3333333.000000000000,10897300.000000000000
FS( 94 ),3459003.000000000000,3974853.000000000500,3333333.000000000000,10767190.000000000000
FS( 95 ),3507283.000000000000,4034253.000000000500,3333333.000000000000,10874870.000000000000
FS( 96 ),3493083.000000000000,4107513.000000000500,3333333.000000000000,10933930.000000000000
FS( 97 ),3449063.000000000000,4188693.000000000500,3333333.000000000000,10971090.000000000000
FS( 98 ),3556273.000000000000,4358973.000000001900,3333333.000000000000,11248580.000000002000
FS( 99 ),3503023.000000000000,4226313.000000000000,3333333.000000000000,11062670.000000000000
FS( 100 ),3444093.000000000000,4085733.000000000000,3333333.000000000000,10863160.000000000000
FS( 101 ),3385163.000000000000,4159983.000000000500,3333333.000000000000,10878480.000000000000
FS( 102 ),3390133.000000000000,4159983.000000000500,3333333.000000000000,10883450.000000000000
FS( 103 ),3380193.000000000000,4292643.000000000000,3333333.000000000000,11006170.000000000000
FS( 104 ),3351083.000000000000,4277793.000000001900,3333333.000000000000,10962210.000000002000
FS( 105 ),3449063.000000000000,4381743.000000000000,3333333.000000000000,11164140.000000000000
FS( 106 ),3512253.000000000000,4322343.000000000000,3333333.000000000000,11167930.000000000000
FS( 107 ),3498053.000000000000,4233243.000000000000,3333333.000000000000,11064630.000000000000
FS( 108 ),3566213.000000000000,4322343.000000000000,3333333.000000000000,11221890.000000000000
FS( 109 ),3571183.000000000000,4396593.000000000000,3333333.000000000000,11301110.000000000000
FS( 110 ),3571183.000000000000,4396593.000000000000,3333333.000000000000,11301110.000000000000
FS( 111 ),3498053.000000000000,4307493.000000000000,3333333.000000000000,11138880.000000000000
FS( 112 ),3542073.000000000000,4373823.000000000000,3333333.000000000000,11249230.000000000000
FS( 113 ),3566213.000000000000,4418373.000000000000,3333333.000000000000,11317920.000000000000
FS( 114 ),3556273.000000000000,4418373.000000000000,3333333.000000000000,11307980.000000000000
FS( 115 ),3556273.000000000000,4366893.000000000000,3333333.000000000000,11256500.000000000000
FS( 116 ),3444093.000000000000,4381743.000000000000,3333333.000000000000,11159170.000000000000
FS( 117 ),3449063.000000000000,4366893.000000000000,3333333.000000000000,11149290.000000000000
FS( 118 ),3449063.000000000000,4352043.000000001900,3333333.000000000000,11134440.000000002000
FS( 119 ),3419243.000000000000,4314423.000000000000,3333333.000000000000,11067000.000000000000
FS( 120 ),3424213.000000000000,4070883.000000000500,3333333.000000000000,10828430.000000000000
FS( 121 ),3414983.000000000000,4034253.000000000500,3333333.000000000000,10782570.000000000000
FS( 122 ),3488113.000000000000,4152063.000000000500,3333333.000000000000,10973510.000000000000
FS( 123 ),3507283.000000000000,4262943.000000000000,3333333.000000000000,11103560.000000000000
FS( 124 ),3566213.000000000000,4233243.000000000000,3333333.000000000000,11132790.000000000000
FS( 125 ),3576153.000000000000,4196613.000000000000,3333333.000000000000,11106100.000000000000
FS( 126 ),3590353.000000000500,4211463.000000000900,3333333.000000000000,11135150.000000002000
FS( 127 ),3571183.000000000000,4233243.000000000000,3333333.000000000000,11137760.000000000000
FS( 128 ),3581123.000000000000,4248093.000000000000,3333333.000000000000,11162550.000000000000
FS( 129 ),3600293.000000000500,4226313.000000000000,3333333.000000000000,11159940.000000000000
FS( 130 ),3600293.000000000500,4218393.000000000000,3333333.000000000000,11152020.000000000000
FS( 131 ),3620173.000000000000,4218393.000000000000,3333333.000000000000,11171900.000000000000
FS( 132 ),3634373.000000000000,4233243.000000000000,3333333.000000000000,11200950.000000000000
FS( 133 ),3649283.000000000000,4226313.000000000000,3333333.000000000000,11208930.000000000000
FS( 134 ),3659223.000000000000,4188693.000000000500,3333333.000000000000,11181250.000000000000
FS( 135 ),3659223.000000000000,4188693.000000000500,3333333.000000000000,11181250.000000000000
FS( 136 ),3674133.000000000000,4173843.000000000000,3333333.000000000000,11181310.000000000000
FS( 137 ),3674133.000000000000,4049103.000000000500,3333333.000000000000,11056570.000000000000
FS( 138 ),3718153.000000000000,4011483.000000000000,3333333.000000000000,11062970.000000000000
FS( 139 ),3757202.999999999500,4062963.000000000500,3333333.000000000000,11153500.000000000000
FS( 140 ),3693303.000000000000,4173843.000000000000,3333333.000000000000,11200480.000000000000
FS( 141 ),3693303.000000000000,4077813.000000000500,3333333.000000000000,11104450.000000000000
FS( 142 ),3722413.000000000000,4107513.000000000500,3333333.000000000000,11163260.000000000000
FS( 143 ),3669163.000000000000,4211463.000000000900,3333333.000000000000,11213960.000000000000
FS( 144 ),3595323.000000000000,4233243.000000000000,3333333.000000000000,11161900.000000000000
FS( 145 ),3542073.000000000000,4203543.000000000900,3333333.000000000000,11078950.000000000000
FS( 146 ),3498053.000000000000,4196613.000000000000,3333333.000000000000,11028000.000000000000
FS( 147 ),3586093.000000000000,4233243.000000000000,3333333.000000000000,11152670.000000000000
FS( 148 ),3590353.000000000500,4211463.000000000900,3333333.000000000000,11135150.000000002000
FS( 149 ),3547043.000000000500,4322343.000000000000,3333333.000000000000,11202720.000000000000
FS( 150 ),3532133.000000000000,4248093.000000000000,3333333.000000000000,11113560.000000000000
FS( 151 ),3576153.000000000000,4262943.000000000000,3333333.000000000000,11172430.000000000000
FS( 152 ),3620173.000000000000,4256013.000000000000,3333333.000000000000,11209520.000000000000
FS( 153 ),3581123.000000000000,4218393.000000000000,3333333.000000000000,11132850.000000000000
FS( 154 ),3556273.000000000000,4181763.000000000500,3333333.000000000000,11071370.000000000000
FS( 155 ),3605262.999999999500,4145133.000000000000,3333333.000000000000,11083730.000000000000
FS( 156 ),3610233.000000000000,4314423.000000000000,3333333.000000000000,11257990.000000000000
FS( 157 ),3590353.000000000500,4440153.000000000000,3333333.000000000000,11363840.000000000000
FS( 158 ),3547043.000000000500,4292643.000000000000,3333333.000000000000,11173020.000000000000
FS( 159 ),3566213.000000000000,4270863.000000000000,3333333.000000000000,11170410.000000000000
FS( 160 ),3551303.000000000000,4262943.000000000000,3333333.000000000000,11147580.000000000000
FS( 161 ),3630113.000000000000,4262943.000000000000,3333333.000000000000,11226390.000000000000
FS( 162 ),3664193.000000000000,4307493.000000000000,3333333.000000000000,11305020.000000000000
FS( 163 ),3644313.000000000000,4603503.000000001900,3333333.000000000000,11581150.000000002000
FS( 164 ),3669163.000000000000,4580733.000000000000,3333333.000000000000,11583230.000000000000
FS( 165 ),3644313.000000000000,4455003.000000001900,3333333.000000000000,11432650.000000002000
FS( 166 ),3649283.000000000000,4492623.000000000000,3333333.000000000000,11475240.000000000000
FS( 167 ),3605262.999999999500,4403523.000000000000,3333333.000000000000,11342120.000000000000
FS( 168 ),3664193.000000000000,4381743.000000000000,3333333.000000000000,11379270.000000000000
FS( 169 ),3630113.000000000000,4344123.000000000000,3333333.000000000000,11307570.000000000000
FS( 170 ),3590353.000000000500,4352043.000000001900,3333333.000000000000,11275730.000000002000
FS( 171 ),3644313.000000000000,4440153.000000000000,3333333.000000000000,11417800.000000000000
FS( 172 ),3654253.000000000000,4418373.000000000000,3333333.000000000000,11405960.000000000000
FS( 173 ),3625143.000000000000,4358973.000000001900,3333333.000000000000,11317450.000000002000
FS( 174 ),3683363.000000000000,4344123.000000000000,3333333.000000000000,11360820.000000000000
FS( 175 ),3698273.000000000000,4418373.000000000000,3333333.000000000000,11449980.000000000000
FS( 176 ),3708213.000000000000,4381743.000000000000,3333333.000000000000,11423290.000000000000
FS( 177 ),3634373.000000000000,4329273.000000000000,3333333.000000000000,11296980.000000000000
FS( 178 ),3644313.000000000000,4314423.000000000000,3333333.000000000000,11292070.000000000000
FS( 179 ),3600293.000000000500,4256013.000000000000,3333333.000000000000,11189640.000000000000
FS( 180 ),3620173.000000000000,4396593.000000000000,3333333.000000000000,11350100.000000000000
FS( 181 ),3610233.000000000000,4499553.000000000000,3333333.000000000000,11443120.000000000000
FS( 182 ),3576153.000000000000,4381743.000000000000,3333333.000000000000,11291230.000000000000
FS( 183 ),3556273.000000000000,4425303.000000000000,3333333.000000000000,11314910.000000000000
FS( 184 ),3581123.000000000000,4381743.000000000000,3333333.000000000000,11296200.000000000000
FS( 185 ),3576153.000000000000,4418373.000000000000,3333333.000000000000,11327860.000000000000
FS( 186 ),3576153.000000000000,4344123.000000000000,3333333.000000000000,11253610.000000000000
FS( 187 ),3610233.000000000000,4492623.000000000000,3333333.000000000000,11436190.000000000000
FS( 188 ),3610233.000000000000,4499553.000000000000,3333333.000000000000,11443120.000000000000
FS( 189 ),3610233.000000000000,4499553.000000000000,3333333.000000000000,11443120.000000000000
FS( 190 ),3571183.000000000000,4440153.000000000000,3333333.000000000000,11344670.000000000000
FS( 191 ),3595323.000000000000,4366893.000000000000,3333333.000000000000,11295550.000000000000
FS( 192 ),3576153.000000000000,4344123.000000000000,3333333.000000000000,11253610.000000000000
FS( 193 ),3547043.000000000500,4455003.000000001900,3333333.000000000000,11335380.000000002000
FS( 194 ),3571183.000000000000,4640133.000000000000,3333333.000000000000,11544650.000000000000
FS( 195 ),3561243.000000000000,4603503.000000001900,3333333.000000000000,11498080.000000002000
FS( 196 ),3576153.000000000000,4610433.000000000000,3333333.000000000000,11519920.000000000000
FS( 197 ),3561243.000000000000,4633203.000000000000,3333333.000000000000,11527780.000000000000
FS( 198 ),3547043.000000000500,4825263.000000000000,3333333.000000000000,11705640.000000000000
FS( 199 ),3507283.000000000000,4817343.000000000000,3333333.000000000000,11657960.000000000000
FS( 200 ),3429183.000000000000,4751013.000000000000,3333333.000000000000,11513530.000000000000
FS( 201 ),3331202.999999999500,4706463.000000001900,3333333.000000000000,11371000.000000002000
FS( 202 ),3375223.000000000000,4744083.000000000000,3333333.000000000000,11452640.000000000000
FS( 203 ),3375223.000000000000,4891593.000000000000,3333333.000000000000,11600150.000000000000
FS( 204 ),3375223.000000000000,4802493.000000000000,3333333.000000000000,11511050.000000000000
FS( 205 ),3405043.000000000500,4721313.000000000000,3333333.000000000000,11459690.000000000000
FS( 206 ),3424213.000000000000,4721313.000000000000,3333333.000000000000,11478860.000000000000
FS( 207 ),3375223.000000000000,4714383.000000000000,3333333.000000000000,11422940.000000000000
FS( 208 ),3463262.999999999500,4795563.000000000000,3333333.000000000000,11592160.000000000000
FS( 209 ),3395103.000000000500,4810413.000000000000,3333333.000000000000,11538850.000000000000
FS( 210 ),3400073.000000000000,4817343.000000000000,3333333.000000000000,11550750.000000000000
FS( 211 ),3390133.000000000000,4714383.000000000000,3333333.000000000000,11437850.000000000000
FS( 212 ),3449063.000000000000,4802493.000000000000,3333333.000000000000,11584890.000000000000
FS( 213 ),3478173.000000000000,4787643.000000000000,3333333.000000000000,11599150.000000000000
FS( 214 ),3488113.000000000000,4795563.000000000000,3333333.000000000000,11617010.000000000000
FS( 215 ),3483143.000000000000,4810413.000000000000,3333333.000000000000,11626890.000000000000
FS( 216 ),3463262.999999999500,4972773.000000000000,3333333.000000000000,11769370.000000000000
FS( 217 ),3488113.000000000000,5068803.000000000000,3333333.000000000000,11890250.000000000000
FS( 218 ),3400073.000000000000,5083653.000000000000,3333333.000000000000,11817060.000000000000
FS( 219 ),3385163.000000000000,5135133.000000000000,3333333.000000000000,11853630.000000000000
FS( 220 ),3312033.000000000000,5053953.000000000000,3333333.000000000000,11699320.000000000000
FS( 221 ),3321973.000000000000,5024253.000000001900,3333333.000000000000,11679560.000000002000
FS( 222 ),3346113.000000000000,5024253.000000001900,3333333.000000000000,11703700.000000002000
FS( 223 ),3336173.000000000000,5032173.000000000000,3333333.000000000000,11701680.000000000000
FS( 224 ),3341143.000000000000,5128203.000000000000,3333333.000000000000,11802680.000000000000
FS( 225 ),3336173.000000000000,5128203.000000000000,3333333.000000000000,11797710.000000000000
FS( 226 ),3331202.999999999500,5157903.000000000000,3333333.000000000000,11822440.000000000000
FS( 227 ),3351083.000000000000,5039103.000000000000,3333333.000000000000,11723520.000000000000
FS( 228 ),3321973.000000000000,4847043.000000001900,3333333.000000000000,11502350.000000002000
FS( 229 ),3287893.000000000000,4928223.000000001900,3333333.000000000000,11549450.000000002000
FS( 230 ),3282923.000000000000,4972773.000000000000,3333333.000000000000,11589030.000000000000
FS( 231 ),3253103.000000000500,5039103.000000000000,3333333.000000000000,11625540.000000000000
FS( 232 ),3272983.000000000000,4957923.000000000000,3333333.000000000000,11564240.000000000000
FS( 233 ),3277952.999999999500,4898523.000000000000,3333333.000000000000,11509810.000000000000
FS( 234 ),3297123.000000000000,4921293.000000001900,3333333.000000000000,11551750.000000002000
FS( 235 ),3312033.000000000000,4928223.000000001900,3333333.000000000000,11573590.000000002000
FS( 236 ),3439123.000000000000,4943073.000000000000,3333333.000000000000,11715530.000000000000
FS( 237 ),3410012.999999999500,4950993.000000000000,3333333.000000000000,11694340.000000000000
FS( 238 ),3439123.000000000000,4891593.000000000000,3333333.000000000000,11664050.000000000000
FS( 239 ),3439123.000000000000,4772793.000000001900,3333333.000000000000,11545250.000000002000
FS( 240 ),3493083.000000000000,4706463.000000001900,3333333.000000000000,11532880.000000002000
FS( 241 ),3586093.000000000000,4898523.000000000000,3333333.000000000000,11817950.000000000000
FS( 242 ),3556273.000000000000,4891593.000000000000,3333333.000000000000,11781200.000000000000
FS( 243 ),3620173.000000000000,4810413.000000000000,3333333.000000000000,11763920.000000000000
FS( 244 ),3610233.000000000000,4751013.000000000000,3333333.000000000000,11694580.000000000000
FS( 245 ),3581123.000000000000,4810413.000000000000,3333333.000000000000,11724870.000000000000
FS( 246 ),3571183.000000000000,4787643.000000000000,3333333.000000000000,11692160.000000000000
FS( 247 ),3522193.000000000000,4854963.000000001900,3333333.000000000000,11710490.000000002000
FS( 248 ),3547043.000000000500,4840113.000000000000,3333333.000000000000,11720490.000000000000
FS( 249 ),3551303.000000000000,4795563.000000000000,3333333.000000000000,11680200.000000000000
FS( 250 ),3576153.000000000000,4802493.000000000000,3375999.662399999800,11754646.662400000000
