代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10835159.049999998882413
真實報酬,835159.049999998882413

夏普值報酬,0.074815905000000
夏普值風險,0.021911207203362
夏普值,3.414504016397636

預期報酬,29930.454054116507905
風險,145483.503650069556898
趨勢值,0.205730913149494
找到最佳解世代,2400
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
WBA[27](1),
Stock#,WBA[27](1),
張數,168719,
分配資金,10000000.000000000000000,
剩餘資金,24.869999999180436,
20141001,9961194.629999998956919,9961194.629999998956919
20141002,10082672.309999998658895,10082672.309999998658895
20141003,10253078.500000000000000,10253078.500000000000000
20141006,10232832.219999998807907,10232832.219999998807907
20141007,10096169.830000000074506,10096169.830000000074506
20141008,10369494.609999999403954,10369494.609999999403954
20141009,10384679.319999998435378,10384679.319999998435378
20141010,10627634.679999999701977,10627634.679999999701977
20141013,10239580.979999998584390,10239580.979999998584390
20141014,10239580.979999998584390,10239580.979999998584390
20141015,10283447.919999999925494,10283447.919999999925494
20141016,10188965.279999999329448,10188965.279999999329448
20141017,10168719.000000000000000,10168719.000000000000000
20141020,10156908.669999999925494,10156908.669999999925494
20141021,10384679.319999998435378,10384679.319999998435378
20141022,10376243.369999999180436,10376243.369999999180436
20141023,10472413.199999999254942,10472413.199999999254942
20141024,10570270.219999998807907,10570270.219999998807907
20141027,10647880.959999999031425,10647880.959999999031425
20141028,10747425.169999999925494,10747425.169999999925494
20141029,10600639.639999998733401,10600639.639999998733401
20141030,10622573.109999999403954,10622573.109999999403954
20141031,10835159.049999998882413,10835159.049999998882413
