代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10454437.689999999478459
真實報酬,454437.689999999478459

夏普值報酬,0.036743769000000
夏普值風險,0.026485294018579
夏普值,1.387327207854461

預期報酬,12596.616170212775614
風險,215284.066418872156646
趨勢值,0.058511604596431
找到最佳解世代,2836
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
MCD[15](1),
Stock#,MCD[15](1),
張數,115633,
分配資金,10000000.000000000000000,
剩餘資金,58.160000000149012,
20110801,9989593.029999999329448,9989593.029999999329448
20110802,9835801.140000000596046,9835801.140000000596046
20110803,9891304.980000000447035,9891304.980000000447035
20110804,9745607.400000000372529,9745607.400000000372529
20110805,9838113.800000000745058,9838113.800000000745058
20110808,9494683.790000000968575,9494683.790000000968575
20110809,9939870.839999999850988,9939870.839999999850988
20110810,9722480.800000000745058,9722480.800000000745058
20110811,9976873.400000000372529,9976873.400000000372529
20110812,10002312.660000000149012,10002312.660000000149012
20110815,10039315.219999998807907,10039315.219999998807907
20110816,10021970.269999999552965,10021970.269999999552965
20110817,10117945.660000000149012,10117945.660000000149012
20110818,9899399.290000000968575,9899399.290000000968575
20110819,10086724.750000000000000,10086724.750000000000000
20110822,10148010.240000000223517,10148010.240000000223517
20110823,10352680.650000000372529,10352680.650000000372529
20110824,10422060.449999999254942,10422060.449999999254942
20110825,10257861.589999999850988,10257861.589999999850988
20110826,10398933.850000001490116,10398933.850000001490116
20110829,10498378.230000000447035,10498378.230000000447035
20110830,10497221.900000000372529,10497221.900000000372529
20110831,10454437.689999999478459,10454437.689999999478459
