代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,11374387.100000001490116
真實報酬,1374387.100000001490116

夏普值報酬,0.128738710000000
夏普值風險,0.050252176310291
夏普值,2.561853425114989

二次趨勢線,625.145495248356383 x^2 + 72706.846797751728445 x + 10000000.000000000000000
二次加權預期報酬,89794.157001206796849
風險,188722.066152666084236
二次加權趨勢值,0.475801048768553
一次趨勢線,82312.740993031402468 x + 10000000.000000000000000
一次預期報酬,82312.740993031402468
一次風險,191039.148311043711146
一次趨勢值,0.430868446183672
找到最佳解世代,2222
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
AAPL[0](1),
Stock#,AAPL[0](1),
張數,203915,
分配資金,10000000.000000000000000,
剩餘資金,8.400000000372529,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10179445.200000001117587,10179445.200000001117587
FS( 3 ),10246737.150000000372529,10246737.150000000372529
FS( 4 ),10405790.850000001490116,10405790.850000001490116
FS( 5 ),10479200.250000000000000,10479200.250000000000000
FS( 6 ),10311989.950000001117587,10311989.950000001117587
FS( 7 ),10305872.500000000000000,10305872.500000000000000
FS( 8 ),10430260.650000000372529,10430260.650000000372529
FS( 9 ),10422104.050000000745058,10422104.050000000745058
FS( 10 ),10630097.350000001490116,10630097.350000001490116
FS( 11 ),10889069.400000000372529,10889069.400000000372529
FS( 12 ),10978792.000000001862645,10978792.000000001862645
FS( 13 ),11270390.450000001117587,11270390.450000001117587
FS( 14 ),11282625.349999999627471,11282625.349999999627471
FS( 15 ),11457992.250000000000000,11457992.250000000000000
FS( 16 ),11608889.349999999627471,11608889.349999999627471
FS( 17 ),11751629.850000001490116,11751629.850000001490116
FS( 18 ),11435561.599999999627471,11435561.599999999627471
FS( 19 ),11413130.949999999254942,11413130.949999999254942
FS( 20 ),11374387.100000001490116,11374387.100000001490116
