代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10522902.500000000000000
真實報酬,522902.500000000000000

夏普值報酬,0.043590250000000
夏普值風險,0.018790585260267
夏普值,2.319792033948669

二次趨勢線,1034.117194806819043 x^2 + 1410.417552978919048 x + 10000000.000000000000000
二次加權預期報酬,31055.110470774401620
風險,139970.311071024043486
二次加權趨勢值,0.221869268083689
一次趨勢線,18076.538855330687511 x + 10000000.000000000000000
一次預期報酬,18076.538855330687511
一次風險,150009.352672357170377
一次趨勢值,0.120502745550889
找到最佳解世代,2166
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
VZ[26](1),
Stock#,VZ[26](1),
張數,209161,
分配資金,10000000.000000000000000,
剩餘資金,12.589999999850988,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10002091.609999999403954,10002091.609999999403954
FS( 3 ),10033465.759999999776483,10033465.759999999776483
FS( 4 ),10125496.599999999627471,10125496.599999999627471
FS( 5 ),10250993.199999999254942,10250993.199999999254942
FS( 6 ),10286550.570000000298023,10286550.570000000298023
FS( 7 ),10311649.889999998733401,10311649.889999998733401
FS( 8 ),10209161.000000000000000,10209161.000000000000000
FS( 9 ),9914243.990000000223517,9914243.990000000223517
FS( 10 ),10002091.609999999403954,10002091.609999999403954
FS( 11 ),10052290.250000000000000,10052290.250000000000000
FS( 12 ),9926793.650000000372529,9926793.650000000372529
FS( 13 ),10144321.089999999850988,10144321.089999999850988
FS( 14 ),10058565.080000000074506,10058565.080000000074506
FS( 15 ),10171512.019999999552965,10171512.019999999552965
FS( 16 ),10407863.949999999254942,10407863.949999999254942
FS( 17 ),10374398.189999999478459,10374398.189999999478459
FS( 18 ),10311649.889999998733401,10311649.889999998733401
FS( 19 ),10313741.500000000000000,10313741.500000000000000
FS( 20 ),10637941.049999998882413,10637941.049999998882413
FS( 21 ),10522902.500000000000000,10522902.500000000000000
