代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10675337.500000000000000
真實報酬,675337.500000000000000

夏普值報酬,0.000000000000000
夏普值風險,0.000000000000000
夏普值,0.000000000000000

預期報酬,59108.367562669889594
風險,267188.937137470755260
起點值,0.221223109743717
找到最佳解世代,1854
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
INTC[11](1),
Stock#,INTC[11](1),
張數,500250,
分配資金,10000000.000000000000000,
剩餘資金,2.500000000000000,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),9824912.500000000000000,9824912.500000000000000
FS( 3 ),9774887.500000000000000,9774887.500000000000000
FS( 4 ),10045022.500000000000000,10045022.500000000000000
FS( 5 ),9954977.500000000000000,9954977.500000000000000
FS( 6 ),9854927.500000000000000,9854927.500000000000000
FS( 7 ),10145072.500000000000000,10145072.500000000000000
FS( 8 ),10385192.500000000000000,10385192.500000000000000
FS( 9 ),10565282.500000000000000,10565282.500000000000000
FS( 10 ),10775387.500000000000000,10775387.500000000000000
FS( 11 ),10990495.000000000000000,10990495.000000000000000
FS( 12 ),10970485.000000000000000,10970485.000000000000000
FS( 13 ),11105552.500000000000000,11105552.500000000000000
FS( 14 ),10975487.500000000000000,10975487.500000000000000
FS( 15 ),10815407.500000000000000,10815407.500000000000000
FS( 16 ),11085542.500000000000000,11085542.500000000000000
FS( 17 ),11125562.500000000000000,11125562.500000000000000
FS( 18 ),11275637.500000000000000,11275637.500000000000000
FS( 19 ),11160580.000000000000000,11160580.000000000000000
FS( 20 ),11110555.000000000000000,11110555.000000000000000
FS( 21 ),10675337.500000000000000,10675337.500000000000000
