1,5,2324(15)[2] 2412(25)[15] 2454(26)[4] 3045(41)[13] 9904(48)[8] ,起點值,0.0847705349,預期報酬,36684.9116588649,風險,432755.4582671716,最佳解實驗#,2,最佳解世代數,2351,最佳解出現次數,19
2,6,2002(8)[16] 2301(10)[13] 2354(20)[22] 2412(25)[23] 3045(41)[5] 4904(44)[30] ,起點值,0.0936284251,預期報酬,26674.4619602163,風險,284897.0483499134,最佳解實驗#,1,最佳解世代數,1662,最佳解出現次數,50
3,6,2002(8)[12] 2324(15)[1] 2354(20)[16] 2412(25)[47] 3045(41)[3] 9999(49)[50] ,起點值,0.0686141066,預期報酬,25376.7080699859,風險,369846.8042643623,最佳解實驗#,1,最佳解世代數,1462,最佳解出現次數,50
4,5,1303(4)[3] 2353(19)[1] 3045(41)[5] 4904(44)[23] 9999(49)[48] ,起點值,0.0573647922,預期報酬,19080.3565063800,風險,332614.4101395532,最佳解實驗#,1,最佳解世代數,1785,最佳解出現次數,22
5,7,1303(4)[14] 1326(5)[15] 2002(8)[1] 2354(20)[16] 3045(41)[7] 3231(42)[20] 9999(49)[44] ,起點值,0.0483801929,預期報酬,15807.8650546938,風險,326742.4977324788,最佳解實驗#,3,最佳解世代數,1364,最佳解出現次數,19
6,5,1326(5)[1] 2308(12)[2] 2354(20)[15] 2912(40)[21] 4904(44)[13] ,起點值,0.0421604306,預期報酬,13910.4142343318,風險,329940.0418847357,最佳解實驗#,1,最佳解世代數,1261,最佳解出現次數,44
7,7,1326(5)[1] 2498(27)[50] 2912(40)[22] 3045(41)[9] 4904(44)[11] 8046(47)[2] 9999(49)[40] ,起點值,0.0454742016,預期報酬,10115.3221541381,風險,222440.8959137572,最佳解實驗#,1,最佳解世代數,1342,最佳解出現次數,50
8,6,1326(5)[1] 2912(40)[11] 3045(41)[3] 4904(44)[29] 8046(47)[2] 9904(48)[7] ,起點值,0.0440633991,預期報酬,12313.4559305294,風險,279448.6167986543,最佳解實驗#,1,最佳解世代數,1473,最佳解出現次數,45
9,4,1326(5)[1] 2912(40)[13] 3045(41)[3] 8046(47)[10] ,起點值,0.0467771393,預期報酬,12192.7440539085,風險,260656.0432095910,最佳解實驗#,1,最佳解世代數,1492,最佳解出現次數,25
10,7,1326(5)[1] 2354(20)[8] 2912(40)[5] 3045(41)[3] 4904(44)[6] 8046(47)[14] 9999(49)[28] ,起點值,0.0401595784,預期報酬,8661.5731663724,風險,215678.8867687507,最佳解實驗#,3,最佳解世代數,1678,最佳解出現次數,25
11,4,1326(5)[3] 2912(40)[8] 4904(44)[7] 8046(47)[13] ,起點值,0.0488063924,預期報酬,15790.9545988501,風險,323542.7537964325,最佳解實驗#,1,最佳解世代數,1567,最佳解出現次數,43
12,4,2308(12)[1] 2603(28)[2] 2912(40)[4] 8046(47)[19] ,起點值,0.0432865690,預期報酬,17968.8947777950,風險,415114.7849545665,最佳解實驗#,2,最佳解世代數,1344,最佳解出現次數,43
13,4,1326(5)[6] 2912(39)[1] 8046(47)[25] 9999(49)[23] ,起點值,0.0410355247,預期報酬,11268.4824009840,風險,274603.1028331657,最佳解實驗#,1,最佳解世代數,1371,最佳解出現次數,50
14,6,2311(13)[20] 2912(39)[2] 3045(40)[6] 4904(44)[11] 8046(47)[42] 9999(49)[34] ,起點值,0.0610895726,預期報酬,11507.8478954625,風險,188376.6313179754,最佳解實驗#,9,最佳解世代數,1448,最佳解出現次數,5
15,5,2330(17)[13] 2498(27)[1] 2912(39)[2] 3045(40)[3] 8046(47)[42] ,起點值,0.0695270133,預期報酬,27793.2361060350,風險,399747.3037966899,最佳解實驗#,1,最佳解世代數,1301,最佳解出現次數,50
16,5,1326(5)[13] 2498(27)[1] 2912(39)[4] 3045(40)[2] 8046(47)[44] ,起點值,0.0719092623,預期報酬,27262.6435618880,風險,379125.6188266605,最佳解實驗#,1,最佳解世代數,1457,最佳解出現次數,50
17,5,2330(17)[16] 2412(24)[3] 2498(27)[1] 3045(40)[2] 4904(44)[12] ,起點值,0.0735073434,預期報酬,24166.2519255378,風險,328759.6969249625,最佳解實驗#,1,最佳解世代數,1626,最佳解出現次數,49
18,7,1301(3)[2] 1326(5)[4] 2330(17)[13] 2498(27)[1] 2891(37)[5] 3045(40)[10] 9999(49)[43] ,起點值,0.1174101698,預期報酬,28798.4971700492,風險,245281.1134130654,最佳解實驗#,3,最佳解世代數,1331,最佳解出現次數,18
19,5,1326(5)[3] 2412(24)[8] 2891(37)[5] 3045(40)[12] 9999(49)[43] ,起點值,0.0774588261,預期報酬,15880.7041166671,風險,205021.2339858347,最佳解實驗#,1,最佳解世代數,1664,最佳解出現次數,41
20,6,1326(5)[3] 2325(16)[29] 2412(24)[5] 2891(37)[6] 2912(39)[7] 3045(40)[12] ,起點值,0.0848044595,預期報酬,16199.0558273856,風險,191016.5564999633,最佳解實驗#,24,最佳解世代數,1345,最佳解出現次數,1
21,7,1303(4)[20] 2357(21)[5] 2412(24)[3] 2891(37)[2] 2912(39)[6] 3045(40)[4] 9999(49)[37] ,起點值,0.0544058509,預期報酬,13384.6540003363,風險,246014.9740165558,最佳解實驗#,1,最佳解世代數,2175,最佳解出現次數,46
22,7,1303(4)[21] 2002(8)[17] 2357(21)[3] 2412(24)[2] 3045(40)[1] 4904(44)[25] 9999(49)[31] ,起點值,0.0409562794,預期報酬,6903.1693539351,風險,168549.7183796415,最佳解實驗#,3,最佳解世代數,1331,最佳解出現次數,18
23,5,2002(8)[9] 2330(17)[4] 2412(24)[2] 2912(39)[1] 9999(49)[28] ,起點值,0.0350395914,預期報酬,8149.3340826146,風險,232575.0317086288,最佳解實驗#,3,最佳解世代數,1689,最佳解出現次數,33
24,7,2002(8)[10] 2330(17)[5] 2412(24)[3] 2912(39)[2] 3045(40)[1] 4904(44)[6] 9999(49)[25] ,起點值,0.0367540129,預期報酬,7997.3781624419,風險,217591.9723919354,最佳解實驗#,1,最佳解世代數,1226,最佳解出現次數,47
25,3,2105(9)[4] 2412(24)[1] 4904(45)[3] ,起點值,0.0328745974,預期報酬,11833.7812617490,風險,359967.3361201692,最佳解實驗#,2,最佳解世代數,1573,最佳解出現次數,23
26,4,2912(40)[3] 3045(41)[1] 4904(45)[5] 9999(49)[11] ,起點值,0.0413051140,預期報酬,12240.4151185919,風險,296341.3954103136,最佳解實驗#,1,最佳解世代數,1414,最佳解出現次數,49
27,5,1216(2)[3] 2454(26)[20] 3045(41)[1] 4904(45)[2] 9999(49)[16] ,起點值,0.0494645085,預期報酬,8301.2586732990,風險,167822.5240626174,最佳解實驗#,1,最佳解世代數,1890,最佳解出現次數,48
28,7,1216(2)[3] 2330(17)[6] 2357(21)[7] 2412(24)[9] 2454(26)[29] 3045(41)[2] 4904(45)[1] ,起點值,0.0460081486,預期報酬,8643.0892897220,風險,187859.9674553312,最佳解實驗#,1,最佳解世代數,1506,最佳解出現次數,30
29,8,1216(2)[4] 2330(17)[9] 2357(21)[7] 2412(24)[8] 2454(26)[24] 3045(41)[2] 4904(45)[1] 9999(49)[12] ,起點值,0.0449659124,預期報酬,6744.7881304778,風險,149997.8042828667,最佳解實驗#,1,最佳解世代數,1750,最佳解出現次數,50
30,2,2347(18)[5] 4904(45)[1] ,起點值,0.0400370814,預期報酬,12555.0342190519,風險,313585.1514392204,最佳解實驗#,5,最佳解世代數,2571,最佳解出現次數,9
