代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10601091.700000001117587
真實報酬,601091.700000001117587

夏普值報酬,0.051409170000000
夏普值風險,0.048221680339981
夏普值,1.066100758777920

預期報酬,53845.006825732431025
風險,279911.897459369793069
趨勢值,0.192364123549083
找到最佳解世代,2269
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
INTC[11](1),
Stock#,INTC[11](1),
張數,496770,
分配資金,10000000.000000000000000,
剩餘資金,19.900000000372529,
20110901,9930452.199999999254942,9930452.199999999254942
20110902,9756582.700000001117587,9756582.700000001117587
20110906,9706905.699999999254942,9706905.699999999254942
20110907,9975161.500000000000000,9975161.500000000000000
20110908,9885742.900000000372529,9885742.900000000372529
20110909,9786388.900000000372529,9786388.900000000372529
20110912,10074515.500000001862645,10074515.500000001862645
20110913,10312965.100000001490116,10312965.100000001490116
20110914,10491802.300000000745058,10491802.300000000745058
20110915,10700445.699999999254942,10700445.699999999254942
20110916,10914056.799999998882413,10914056.799999998882413
20110919,10894186.000000000000000,10894186.000000000000000
20110920,11028313.900000000372529,11028313.900000000372529
20110921,10899153.700000001117587,10899153.700000001117587
20110922,10740187.300000000745058,10740187.300000000745058
20110923,11008443.099999999627471,11008443.099999999627471
20110926,11048184.699999999254942,11048184.699999999254942
20110927,11197215.699999999254942,11197215.699999999254942
20110928,11082958.599999999627471,11082958.599999999627471
20110929,11033281.600000001490116,11033281.600000001490116
20110930,10601091.700000001117587,10601091.700000001117587
