1,6,1303(4) 1326(5) 2354(20) 3045(41) 8046(47) 9904(48) ,起點值,0.1533575298,預期報酬,29391.3181016216,風險,191652.2660910995,最佳解實驗#,6,最佳解世代數,3546,最佳解出現次數,10
2,2,1326(5) 2912(39) ,起點值,0.0409221412,預期報酬,11786.2746124065,風險,288017.0552108942,最佳解實驗#,1,最佳解世代數,3511,最佳解出現次數,50
3,8,1216(2) 1301(3) 1326(5) 1722(7) 2412(24) 2498(27) 2892(38) 3045(40) ,起點值,0.1980394274,預期報酬,33344.8983540729,風險,168375.0493222759,最佳解實驗#,1,最佳解世代數,4460,最佳解出現次數,32
4,5,1303(4) 2412(24) 3045(41) 3673(44) 4904(45) ,起點值,0.0838512787,預期報酬,12739.4239339288,風險,151928.7973427430,最佳解實驗#,1,最佳解世代數,4156,最佳解出現次數,50
5,4,1216(2) 2412(24) 2454(26) 4904(45) ,起點值,0.0381534728,預期報酬,7636.3159213087,風險,200147.3355878090,最佳解實驗#,1,最佳解世代數,3550,最佳解出現次數,47
6,5,1102(1) 2105(10) 2382(25) 3045(43) 4904(46) ,起點值,0.0863778263,預期報酬,11339.2786821753,風險,131275.3419824165,最佳解實驗#,1,最佳解世代數,4145,最佳解出現次數,47
7,5,1101(0) 1216(2) 2330(20) 2357(24) 2412(27) ,起點值,0.0824013147,預期報酬,14165.9511350940,風險,171914.1398667290,最佳解實驗#,1,最佳解世代數,3767,最佳解出現次數,50
8,5,2207(11) 2301(12) 2325(18) 2912(40) 3231(43) ,起點值,0.1096554537,預期報酬,16539.7381255994,風險,150833.7028613356,最佳解實驗#,4,最佳解世代數,4028,最佳解出現次數,11
9,5,1101(0) 2317(16) 2454(27) 2801(30) 2882(33) ,起點值,0.1395786097,預期報酬,19076.0253504351,風險,136668.6872220154,最佳解實驗#,1,最佳解世代數,3665,最佳解出現次數,10
10,4,2325(18) 2330(19) 2382(22) 2474(26) ,起點值,0.1638645933,預期報酬,26271.2674565796,風險,160323.0259913804,最佳解實驗#,3,最佳解世代數,4001,最佳解出現次數,18
11,5,2002(7) 2354(20) 2881(30) 3008(41) 3045(42) ,起點值,0.0765375811,預期報酬,9423.0353783361,風險,123116.4513144572,最佳解實驗#,1,最佳解世代數,3275,最佳解出現次數,50,11,**有買不起的股票
12,7,1216(2) 2354(18) 2474(26) 2881(30) 2891(38) 3008(41) 9904(48) ,起點值,0.1245927938,預期報酬,17667.5341028212,風險,141802.2147862822,最佳解實驗#,1,最佳解世代數,2974,最佳解出現次數,38,12,**有買不起的股票
13,1,2412(24) ,起點值,0.0367680755,預期報酬,6188.0838487768,風險,168300.4554402379,最佳解實驗#,1,最佳解世代數,4501,最佳解出現次數,48
14,3,2412(25) 3045(42) 4904(44) ,起點值,0.1595619179,預期報酬,13355.0980886468,風險,83698.5307360389,最佳解實驗#,1,最佳解世代數,3837,最佳解出現次數,50
15,6,1326(5) 2002(8) 2317(16) 2354(19) 2408(23) 2882(31) ,起點值,0.1262020459,預期報酬,20367.5571659527,風險,161388.4863939264,最佳解實驗#,3,最佳解世代數,2892,最佳解出現次數,16
16,14,1216(2) 2311(14) 2324(16) 2325(17) 2474(27) 2887(37) 2891(39) 2892(40) 2912(41) 3008(42) 3045(43) 3481(44) 4904(45) 5880(47) ,起點值,0.1872482156,預期報酬,12628.8256758170,風險,67444.3045281708,最佳解實驗#,4,最佳解世代數,2959,最佳解出現次數,27,16,**有買不起的股票
