代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14398013.939500000000
真實報酬,4398013.939500000300

夏普值報酬,0.431101393950
夏普值風險,0.101169584183
夏普值,4.261175900158

預期報酬,17125.580817027552
風險,203579.697929256970
起點值,0.084122242990
找到最佳解世代,3321
找到最佳解實驗#,2
找到最佳解次數,16

投資組合檔數,7
1303(4),1326(5),2330(17),2412(24),2891(37),2912(39),3045(40),
FS( 27 ),1572716.155000000000,1471492.197999999900,1374196.763999999700,1477449.264500000000,1423221.475000000100,1671112.974999999900,1404774.325000000200,10394966.156500001000
FS( 28 ),1580272.569250000200,1469341.755999999800,1354125.971999999800,1486250.147500000000,1408287.850000000100,1636417.186250000000,1409393.793000000100,10344092.273999998000
FS( 29 ),1582572.347500000100,1457514.325000000000,1358586.147999999600,1497380.676000000000,1423221.475000000100,1643356.344000000000,1413724.544250000000,10376358.859750001000
FS( 30 ),1604584.510750000100,1475255.471500000000,1354125.971999999800,1495051.030500000100,1427701.562500000000,1650295.501750000100,1420365.029500000200,10427382.078500001000
FS( 31 ),1656493.791250000200,1506705.685749999900,1389528.618999999700,1517053.237999999900,1469515.712499999900,1747612.958000000100,1442307.502499999900,10729220.506999999000
FS( 32 ),1648937.377000000100,1500791.970249999800,1391758.706999999700,1521453.679499999900,1476982.525000000100,1719856.327000000000,1429026.532000000100,10688810.117749998000
FS( 33 ),1651565.695000000100,1518533.116749999800,1396218.882999999900,1523783.325000000000,1484449.337499999900,1740673.800250000100,1431336.266000000100,10746563.423500000000
FS( 34 ),1653865.473250000300,1502673.607000000100,1380608.267000000200,1510582.000500000100,1472502.437500000000,1712917.169250000000,1427005.514750000100,10660157.469250001000
FS( 35 ),1661421.887500000200,1512619.401249999900,1396218.882999999900,1517053.237999999900,1484449.337499999900,1761491.273500000100,1420365.029500000200,10753622.050250001000
FS( 36 ),1671278.079999999800,1522296.390250000200,1413780.825999999900,1519382.883500000000,1488929.425000000300,1775369.588999999900,1431336.266000000100,10822376.459750002000
FS( 37 ),1678505.954500000200,1522296.390250000200,1409599.410999999800,1519382.883500000000,1503863.050000000000,1803126.220000000200,1427005.514750000100,10863782.424000001000
FS( 38 ),1681134.272500000200,1524446.832249999700,1369736.588000000000,1519382.883500000000,1521783.399999999900,1928200.307250000100,1418055.295500000000,10962742.579000000000
FS( 39 ),1678505.954500000200,1524446.832249999700,1371966.676000000000,1528183.766499999900,1514316.587500000100,1893504.518500000000,1420365.029500000200,10931292.364750000000
FS( 40 ),1688362.147000000100,1536005.458000000100,1385068.442999999700,1543455.886999999900,1506849.774999999900,1886565.360750000000,1424695.780750000400,10971005.851500003000
FS( 41 ),1690990.465000000100,1526328.469000000000,1391758.706999999700,1543455.886999999900,1491916.149999999900,1879626.203000000200,1424695.780750000400,10948774.661750000000
FS( 42 ),1676206.176250000000,1530360.547749999900,1402909.146999999900,1543455.886999999900,1496396.237500000000,1837991.256500000100,1431336.266000000100,10918658.518000001000
FS( 43 ),1690990.465000000100,1514501.038000000200,1413780.825999999900,1543455.886999999900,1491916.149999999900,1879626.203000000200,1439997.768499999800,10974271.337500000000
FS( 44 ),1693290.243250000100,1524446.832249999700,1413780.825999999900,1543455.886999999900,1496396.237500000000,1844930.414250000100,1433357.283249999900,10949660.723500000000
FS( 45 ),1668649.762000000100,1534123.821250000000,1411550.737999999900,1536984.649499999800,1514316.587500000100,1886565.360750000000,1431336.266000000100,10983530.185000001000
FS( 46 ),1641709.502499999900,1524446.832249999700,1393988.794999999900,1539055.445500000100,1514316.587500000100,1844930.414250000100,1429026.532000000100,10887477.108999999000
FS( 47 ),1641709.502499999900,1524446.832249999700,1409599.410999999800,1541385.091000000000,1511329.862500000000,1865747.887500000000,1431336.266000000100,10925557.852750000000
FS( 48 ),1636781.406250000200,1545951.252250000100,1398448.970999999900,1552256.770000000300,1511329.862500000000,1879626.203000000200,1437976.751249999700,10962374.216249999000
FS( 49 ),1626925.213750000100,1541919.173500000000,1409599.410999999800,1583318.710000000000,1511329.862500000000,1831052.098749999900,1453278.739000000100,10957426.208500000000
FS( 50 ),1590128.761750000100,1530360.547749999900,1402909.146999999900,1565716.943999999900,1503863.050000000000,1761491.273500000100,1446638.253750000100,10801110.977750000000
FS( 51 ),1540847.799249999900,1514501.038000000200,1391758.706999999700,1554586.415499999900,1506849.774999999900,1775369.588999999900,1446638.253750000100,10730554.577499999000
FS( 52 ),1580272.569250000200,1524446.832249999700,1391758.706999999700,1550185.973999999900,1506849.774999999900,1837991.256500000100,1459919.224250000200,10851427.338250000000
FS( 53 ),1648937.377000000100,1594873.807749999900,1409599.410999999800,1554586.415499999900,1536717.024999999900,1837991.256500000100,1475221.212000000300,11057929.504750002000
FS( 54 ),1666349.983750000100,1626324.022000000100,1411550.737999999900,1565716.943999999900,1541197.112500000000,1775369.588999999900,1488213.465750000000,11074724.855000000000
FS( 55 ),1646637.598749999900,1632237.737500000000,1380608.267000000200,1574517.827000000000,1533730.300000000000,1733734.642499999800,1479551.963250000000,10981021.335999999000
FS( 56 ),1631853.310000000300,1622560.748500000000,1385068.442999999700,1570117.385499999900,1536717.024999999900,1671112.974999999900,1477242.229250000300,10894675.116250001000
FS( 57 ),1668649.762000000100,1630356.100750000200,1391758.706999999700,1570117.385499999900,1518796.675000000000,1699038.853750000000,1470890.460750000100,10949610.944750000000
FS( 58 ),1666349.983750000100,1644065.168499999900,1391758.706999999700,1570117.385499999900,1521783.399999999900,1733734.642499999800,1477242.229250000300,11005054.516500000000
FS( 59 ),1686062.368750000100,1651860.520749999900,1409599.410999999800,1570117.385499999900,1514316.587500000100,1726795.484750000300,1479551.963250000000,11038306.721500000000
FS( 60 ),1708074.532000000100,1726319.575000000000,1413780.825999999900,1587719.151500000200,1511329.862500000000,1719856.327000000000,1490523.199749999700,11157606.473749999000
FS( 61 ),1730086.695249999900,1775510.935749999700,1420471.090000000100,1580989.064500000100,1506849.774999999900,1685160.538250000000,1501494.436250000300,11200565.535000000000
FS( 62 ),1730086.695249999900,1773629.298999999900,1413780.825999999900,1572188.181499999900,1472502.437500000000,1699038.853750000000,1512465.672750000100,11173694.965750000000
FS( 63 ),1717930.724500000000,1806961.149999999900,1429391.442000000000,1580989.064500000100,1469515.712499999900,1685160.538250000000,1530077.394499999900,11220029.026249999000
FS( 64 ),1686062.368750000100,1755888.152499999900,1431621.530000000000,1578918.268500000000,1447115.274999999900,1699038.853750000000,1519106.158000000100,11117753.606500000000
FS( 65 ),1730086.695249999900,1779543.014499999800,1446953.384999999800,1587719.151500000200,1462048.899999999900,1712917.169250000000,1527767.660500000200,11247038.976000000000
FS( 66 ),1735014.791500000100,1779543.014499999800,1442771.969999999700,1585389.506000000100,1465035.625000000000,1699038.853750000000,1527767.660500000200,11234564.421250001000
FS( 67 ),1730086.695249999900,1771478.857000000100,1455873.736999999700,1600920.476000000000,1462048.899999999900,1740673.800250000100,1523436.909250000000,11284522.374749999000
FS( 68 ),1739942.887750000000,1777392.572499999800,1455873.736999999700,1605320.917499999700,1491916.149999999900,1775369.588999999900,1516796.424000000100,11362615.277749998000
FS( 69 ),1794151.946499999800,1863679.057749999700,1462564.000999999900,1624993.479499999700,1503863.050000000000,1761491.273500000100,1523436.909250000000,11534182.717499999000
FS( 70 ),1821092.206000000000,1893247.635250000100,1442771.969999999700,1649325.332500000300,1503863.050000000000,1768430.431249999900,1519106.158000000100,11597839.783000000000
FS( 71 ),1840804.591000000000,1897279.713999999700,1458103.824999999700,1691000.101999999700,1491916.149999999900,1782308.746750000400,1523436.909250000000,11684853.038000001000
FS( 72 ),1813864.331500000100,1901042.987499999800,1462564.000999999900,1682199.219000000000,1484449.337499999900,1761491.273500000100,1536717.879750000100,11642332.029750003000
FS( 73 ),1796780.264500000000,1849969.990000000000,1451413.560999999800,1658126.215499999900,1491916.149999999900,1761491.273500000100,1527767.660500000200,11537468.115000002000
FS( 74 ),1764583.368999999900,1806961.149999999900,1436081.705999999800,1636124.008000000100,1472502.437500000000,1733734.642499999800,1530077.394499999900,11380067.707500000000
FS( 75 ),1757355.494500000000,1793252.082250000000,1455873.736999999700,1640524.449499999900,1454582.087499999900,1685160.538250000000,1505825.187500000000,11292576.576499999000
FS( 76 ),1791852.168250000100,1838411.364250000100,1469254.265000000100,1644924.890999999800,1450102.000000000000,1692099.695999999800,1519106.158000000100,11405753.542500000000
FS( 77 ),1759655.272750000200,1816638.138999999700,1453643.648999999700,1640524.449499999900,1432181.649999999900,1664173.817250000100,1514775.406750000100,11281595.384250000000
FS( 78 ),1739942.887750000000,1818788.581000000200,1442771.969999999700,1631723.566500000000,1439648.462500000100,1712917.169250000000,1514775.406750000100,11300571.043749999000
FS( 79 ),1735014.791500000100,1799165.797749999900,1451413.560999999800,1658126.215499999900,1439648.462500000100,1747612.958000000100,1554329.601499999900,11385314.387750000000
FS( 80 ),1735014.791500000100,1799165.797749999900,1453643.648999999700,1653725.774000000000,1442635.187500000000,1740673.800250000100,1534408.145749999900,11359270.145749999000
FS( 81 ),1722858.820750000000,1783306.288000000200,1445002.058000000000,1651396.128499999900,1420234.750000000000,1719856.327000000000,1514775.406750000100,11257432.778999999000
FS( 82 ),1727786.917000000100,1791101.640250000400,1440541.881999999800,1640524.449499999900,1420234.750000000000,1705978.011500000000,1514775.406750000100,11240946.057000000000
FS( 83 ),1708074.532000000100,1789220.003499999900,1467024.176999999700,1633794.362500000000,1442635.187500000000,1692099.695999999800,1510444.655500000100,11243295.614000000000
FS( 84 ),1698218.339500000000,1785187.924750000200,1467024.176999999700,1611792.154999999800,1412767.937500000000,1664173.817250000100,1512465.672750000100,11151633.023750000000
FS( 85 ),1681134.272500000200,1785187.924750000200,1464794.088999999700,1622922.683500000000,1405301.125000000000,1692099.695999999800,1521415.892000000200,11172858.682750002000
FS( 86 ),1678505.954500000200,1804810.708000000100,1445002.058000000000,1631723.566500000000,1390367.500000000000,1719856.327000000000,1523436.909250000000,11193706.023250001000
FS( 87 ),1715302.406500000000,1816638.138999999700,1471484.353000000100,1636124.008000000100,1442635.187500000000,1747612.958000000100,1525746.643250000200,11355546.695250001000
FS( 88 ),1717930.724500000000,1826583.933250000000,1506886.999999999500,1638194.804000000000,1447115.274999999900,1789247.904499999900,1516796.424000000100,11442759.065250000000
FS( 89 ),1722858.820750000000,1844056.274500000300,1553161.325999999900,1627323.125000000000,1469515.712499999900,1782308.746750000400,1510444.655500000100,11509671.661000002000
FS( 90 ),1747499.301999999900,1859915.784249999800,1557621.501999999900,1620593.037999999900,1491916.149999999900,1851869.571999999900,1516796.424000000100,11646214.772250000000
FS( 91 ),1752427.398250000100,1861797.421000000100,1546749.822999999600,1620593.037999999900,1476982.525000000100,1886565.360750000000,1510444.655500000100,11655563.221500000000
FS( 92 ),1747499.301999999900,1861797.421000000100,1546749.822999999600,1624993.479499999700,1484449.337499999900,1851869.571999999900,1525746.643250000200,11643108.578250000000
FS( 93 ),1762283.590750000200,1875506.488750000300,1590794.060999999800,1629393.920999999900,1496396.237500000000,1858808.729749999900,1532387.128500000100,11745573.157249998000
FS( 94 ),1749799.080250000100,1865829.499750000200,1584382.558000000000,1620593.037999999900,1491916.149999999900,1858808.729749999900,1519106.158000000100,11690438.213749999000
FS( 95 ),1735014.791500000100,1871743.215250000400,1577692.293999999800,1611792.154999999800,1476982.525000000100,1851869.571999999900,1505825.187500000000,11630922.740250001000
FS( 96 ),1739942.887750000000,1889215.556499999900,1568771.942000000000,1598590.830499999900,1479969.250000000000,1858808.729749999900,1514775.406750000100,11650077.603250001000
FS( 97 ),1777067.879500000300,1946202.269500000200,1590794.060999999800,1587719.151500000200,1476982.525000000100,1831052.098749999900,1508134.921499999900,11717955.906749999000
FS( 98 ),1764583.368999999900,1942170.190749999800,1617555.117000000100,1607391.713500000100,1491916.149999999900,1810065.377749999800,1512465.672750000100,11746150.590750001000
FS( 99 ),1764583.368999999900,1944320.632749999600,1655187.851999999700,1642595.245500000200,1541197.112500000000,1817173.783250000100,1523436.909250000000,11888497.904250002000
FS( 100 ),1754727.176500000100,1916902.497249999800,1617555.117000000100,1631723.566500000000,1560610.825000000000,1837991.256500000100,1525746.643250000200,11845260.082000000000
FS( 101 ),1767211.687000000200,1908838.339750000000,1619785.204999999800,1636124.008000000100,1568077.637500000000,1844930.414250000100,1523436.909250000000,11868407.200750001000
FS( 102 ),1759655.272750000200,1908838.339750000000,1617555.117000000100,1640524.449499999900,1556130.737500000000,1851869.571999999900,1521415.892000000200,11855992.380500002000
FS( 103 ),1767211.687000000200,1928461.123000000100,1613094.940999999900,1644924.890999999800,1556130.737500000000,1865747.887500000000,1523436.909250000000,11899011.176250000000
FS( 104 ),1764583.368999999900,1932493.201750000000,1608634.765000000100,1649325.332500000300,1529250.212499999900,1844930.414250000100,1523436.909250000000,11852657.204250000000
FS( 105 ),1779367.657750000000,1934374.838500000100,1606404.676999999700,1653725.774000000000,1571064.362500000000,1858808.729749999900,1527767.660500000200,11931516.699999999000
FS( 106 ),1777067.879500000300,1944320.632749999600,1610864.853000000100,1649325.332500000300,1571064.362500000000,1865747.887500000000,1534408.145749999900,11952802.093499999000
FS( 107 ),1774439.561500000100,1944320.632749999600,1604174.588999999700,1640524.449499999900,1624825.412499999900,1865747.887500000000,1538738.896999999900,11992774.429749999000
FS( 108 ),1772139.783250000100,1953997.621749999700,1604174.588999999700,1633794.362500000000,1605411.700000000000,1872687.045250000000,1558660.352749999800,12000868.454499999000
FS( 109 ),1796780.264500000000,1959911.337250000100,1613094.940999999900,1633794.362500000000,1620345.325000000000,1879626.203000000200,1554329.601499999900,12057885.034750000000
FS( 110 ),1794151.946499999800,1950234.348249999800,1615325.028999999900,1622922.683500000000,1654692.662500000100,1886565.360750000000,1547689.116250000200,12071584.146749999000
FS( 111 ),1789223.850250000100,1944320.632749999600,1617555.117000000100,1616192.596500000000,1602424.975000000100,1837991.256500000100,1538738.896999999900,11946450.324999999000
FS( 112 ),1767211.687000000200,1887333.919750000100,1586612.645999999900,1609721.358999999900,1560610.825000000000,1810065.377749999800,1519106.158000000100,11740664.972500000000
FS( 113 ),1777067.879500000300,1891365.998499999800,1613094.940999999900,1611792.154999999800,1632292.225000000100,1810065.377749999800,1525746.643250000200,11861428.219999999000
FS( 114 ),1762283.590750000200,1848088.353249999900,1646267.499999999500,1611792.154999999800,1590478.075000000000,1782308.746750000400,1516796.424000000100,11758017.844750000000
FS( 115 ),1767211.687000000200,1895129.271999999900,1683900.234999999600,1611792.154999999800,1602424.975000000100,1782308.746750000400,1512465.672750000100,11855235.743500000000
FS( 116 ),1791852.168250000100,1899161.350750000200,1690590.498999999800,1611792.154999999800,1624825.412499999900,1844930.414250000100,1527767.660500000200,11990922.660250001000
FS( 117 ),1794151.946499999800,1897279.713999999700,1699232.090000000100,1611792.154999999800,1650212.574999999700,1817173.783250000100,1516796.424000000100,11986641.687749999000
FS( 118 ),1794151.946499999800,1916902.497249999800,1692820.586999999600,1611792.154999999800,1763708.125000000000,1810065.377749999800,1512465.672750000100,12101909.361249998000
FS( 119 ),1801379.821000000000,1938406.917249999700,1697002.001999999900,1611792.154999999800,1772668.300000000000,1789247.904499999900,1512465.672750000100,12122965.772499999000
FS( 120 ),1811236.013500000100,1940288.554000000000,1719302.881999999800,1611792.154999999800,1741307.687500000000,1789247.904499999900,1508134.921499999900,12121313.117999999000
FS( 121 ),1848361.005250000200,1938406.917249999700,1741325.000999999900,1611792.154999999800,1780135.112500000000,1768430.431249999900,1523436.909250000000,12211890.531500001000
FS( 122 ),1926882.005500000000,1953997.621749999700,1767807.295999999900,1611792.154999999800,1780135.112500000000,1768430.431249999900,1532387.128500000100,12341434.750500001000
FS( 123 ),1926882.005500000000,1934374.838500000100,1732404.648999999700,1611792.154999999800,1805522.274999999900,1782308.746750000400,1527767.660500000200,12321055.330250002000
FS( 124 ),1912097.716750000400,1932493.201750000000,1692820.586999999600,1611792.154999999800,1783121.837499999900,1768430.431249999900,1525746.643250000200,12226505.572500000000
FS( 125 ),1926882.005500000000,1916902.497249999800,1708152.442000000000,1611792.154999999800,1802535.550000000000,1733734.642499999800,1538738.896999999900,12238741.189250000000
FS( 126 ),1944294.612250000000,1936525.280500000100,1701462.178000000100,1617745.693500000100,1844349.700000000000,1733734.642499999800,1527767.660500000200,12305882.767250001000
FS( 127 ),1949222.708499999900,1956148.063750000200,1692820.586999999600,1608685.960999999900,1817469.175000000000,1754552.115749999900,1532387.128500000100,12311288.739499999000
FS( 128 ),1951522.486749999900,1979534.120500000000,1705922.353999999800,1608685.960999999900,1829416.075000000000,1747612.958000000100,1527767.660500000200,12350464.615750000000
FS( 129 ),1988647.478500000200,2112861.524500000300,1730174.560999999800,1617745.693500000100,1877203.675000000000,1733734.642499999800,1527767.660500000200,12588138.235500000000
FS( 130 ),2126305.633749999600,2112861.524500000300,1712612.617999999800,1594190.389000000000,1832402.800000000000,1712917.169250000000,1534408.145749999900,12625701.280250000000
FS( 131 ),2091808.960000000200,2083561.752250000100,1674979.882999999900,1601438.175000000000,1787601.925000000300,1789247.904499999900,1543358.365000000000,12571999.964750001000
FS( 132 ),2010659.641750000200,2034639.196749999700,1635117.059999999800,1583318.710000000000,1730854.149999999900,1747612.958000000100,1527767.660500000200,12269972.377000000000
FS( 133 ),1968935.093500000000,2034639.196749999700,1622015.292999999800,1572447.031000000000,1647225.850000000100,1726795.484750000300,1488213.465750000000,12060274.414749999000
FS( 134 ),2005731.545499999800,2015016.413500000000,1646267.499999999500,1586942.602999999900,1730854.149999999900,1726795.484750000300,1481861.697250000000,12193472.393999999000
FS( 135 ),2067168.478750000200,2083561.752250000100,1646267.499999999500,1574258.977499999800,1741307.687500000000,1705978.011500000000,1477242.229250000300,12295787.636750003000
FS( 136 ),2086880.863750000300,2073884.763250000100,1637347.147999999600,1585130.656499999800,1741307.687500000000,1692099.695999999800,1479551.963250000000,12296205.778250000000
FS( 137 ),2118749.219499999700,2093238.741250000200,1646267.499999999500,1577882.870500000200,1692026.725000000100,1692099.695999999800,1455299.756250000100,12275567.508499999000
FS( 138 ),2153245.893249999700,2093238.741250000200,1657417.939999999900,1590566.496000000000,1810002.362500000000,1699038.853750000000,1486192.448499999900,12489705.735250000000
FS( 139 ),2153245.893249999700,2142430.102000000400,1666059.530999999700,1590566.496000000000,1790588.649999999900,1719856.327000000000,1494853.951000000400,12557603.950250000000
FS( 140 ),2153245.893249999700,2112861.524500000300,1646267.499999999500,1586942.602999999900,1760721.399999999900,1705978.011500000000,1499184.702250000100,12465204.634500001000
FS( 141 ),2091808.960000000200,1995393.630249999900,1613094.940999999900,1590566.496000000000,1760721.399999999900,1699038.853750000000,1483882.714500000000,12234509.995500000000
FS( 142 ),2106593.248749999800,2005070.619250000000,1601944.500999999900,1594190.389000000000,1783121.837499999900,1699038.853750000000,1508134.921499999900,12298097.370749999000
FS( 143 ),2116449.441249999700,2015016.413500000000,1601944.500999999900,1597814.281999999900,1756241.312500000000,1726795.484750000300,1483882.714500000000,12298147.149500001000
FS( 144 ),2091808.960000000200,2034639.196749999700,1622015.292999999800,1606874.014500000000,1790588.649999999900,1761491.273500000100,1499184.702250000100,12406605.090000000000
FS( 145 ),1988647.478500000200,1971738.768250000200,1599714.412999999900,1592378.442499999700,1802535.550000000000,1733734.642499999800,1503804.170250000000,12192556.465000002000
FS( 146 ),2079652.989250000100,2015016.413500000000,1608634.765000000100,1608685.960999999900,1798055.462499999900,1761491.273500000100,1527767.660500000200,12399307.525250003000
FS( 147 ),2106593.248749999800,2083561.752250000100,1630656.883999999800,1614121.800499999900,1817469.175000000000,1775369.588999999900,1516796.424000000100,12544571.873500001000
FS( 148 ),2064868.700500000500,2024693.402499999900,1610864.853000000100,1605062.068000000000,1817469.175000000000,1796187.062250000000,1521415.892000000200,12440564.153250001000
FS( 149 ),2067168.478750000200,2073884.763250000100,1623966.619999999900,1614121.800499999900,1824935.987500000300,1837991.256500000100,1525746.643250000200,12567818.549750000000
FS( 150 ),2055012.508000000100,2044316.185749999700,1622015.292999999800,1601438.175000000000,1859283.325000000000,1824112.941000000300,1523436.909250000000,12529618.336999999000
FS( 151 ),2000803.449250000100,1977652.483749999900,1601944.500999999900,1597814.281999999900,1844349.700000000000,1817173.783250000100,1505825.187500000000,12345566.386750000000
FS( 152 ),2000803.449250000100,1973620.404999999800,1590794.060999999800,1601438.175000000000,1851816.512500000000,1796187.062250000000,1499184.702250000100,12313847.367249999000
FS( 153 ),2037599.901250000100,2073884.763250000100,1597484.324999999700,1603250.121499999900,1820455.899999999900,1837991.256500000100,1508134.921499999900,12478804.188999999000
FS( 154 ),2005731.545499999800,2063938.969000000000,1546749.822999999600,1597814.281999999900,1726374.062500000000,1872687.045250000000,1516796.424000000100,12330095.151250001000
FS( 155 ),2072096.575000000200,2054261.979999999700,1557621.501999999900,1599626.228500000000,1760721.399999999900,1837991.256500000100,1505825.187500000000,12388147.129500000000
FS( 156 ),2086880.863750000300,2073884.763250000100,1533369.294999999900,1588754.549500000000,1810002.362500000000,1796187.062250000000,1519106.158000000100,12408188.054250000000
FS( 157 ),2096737.056250000100,2122807.318750000100,1553161.325999999900,1585130.656499999800,1790588.649999999900,1837991.256500000100,1508134.921499999900,12494554.185499998000
FS( 158 ),2106593.248749999800,2152107.091000000000,1568771.942000000000,1590566.496000000000,1805522.274999999900,1810065.377749999800,1510444.655500000100,12544074.085999999000
FS( 159 ),2094437.278000000200,2122807.318750000100,1559851.590000000100,1603250.121499999900,1824935.987500000300,1817173.783250000100,1514775.406750000100,12537234.485750001000
FS( 160 ),2099036.834499999900,2162052.885249999800,1562081.678000000100,1614121.800499999900,1854803.237500000000,1831052.098749999900,1521415.892000000200,12644567.426500000000
FS( 161 ),2074724.892999999700,2142430.102000000400,1577692.293999999800,1617745.693500000100,1854803.237500000000,1810065.377749999800,1519106.158000000100,12596570.755750000000
FS( 162 ),2064868.700500000500,2152107.091000000000,1617555.117000000100,1614121.800499999900,1877203.675000000000,1817173.783250000100,1532387.128500000100,12675420.295750001000
FS( 163 ),2086880.863750000300,2152107.091000000000,1613094.940999999900,1624993.479499999700,1862270.050000000300,1803126.220000000200,1543358.365000000000,12685834.010250000000
FS( 164 ),2106593.248749999800,2210975.440750000100,1608634.765000000100,1630429.318999999900,1866750.137500000000,1851869.571999999900,1545379.382250000500,12820634.865250001000
FS( 165 ),2121377.537499999600,2240544.018250000700,1597484.324999999700,1652172.677000000100,1893630.662500000100,1858808.729749999900,1552019.867500000200,12916040.817500001000
FS( 166 ),2141089.922499999900,2220921.235000000300,1604174.588999999700,1661232.409500000100,1893630.662500000100,1824112.941000000300,1543358.365000000000,12888523.124500001000
