代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14256889.109500000000
真實報酬,4256889.109500000300

夏普值報酬,0.416988910950
夏普值風險,0.088541972945
夏普值,4.709505526956

預期報酬,14948.117891726213
風險,305527.050698952230
起點值,0.048925677309
找到最佳解世代,3718
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,4
1326(5),2912(40),3045(41),8046(47),
FS( 60 ),2816138.269249999900,2498918.625999999700,2632545.339999999900,3169352.837499999900,11116955.072750000000
FS( 61 ),2775608.411000000300,2422398.731500000200,2599094.020000000000,3025392.692499999900,10822493.855000000000
FS( 62 ),2812026.544500000300,2445814.655499999900,2628363.925000000300,3229386.009999999800,11115591.135000000000
FS( 63 ),2787943.585250000500,2445814.655499999900,2586549.774999999900,3217140.437500000000,11037448.453250000000
FS( 64 ),2803803.094999999700,2462540.315499999600,2636726.755000000800,3301067.409999999700,11204137.575500000000
FS( 65 ),2751525.451750000000,2485538.097999999800,2594912.605000000400,3097372.764999999700,10929348.919750001000
FS( 66 ),2731554.217250000200,2512299.153999999600,2569824.114999999300,3037339.592499999800,10851017.078749999000
FS( 67 ),2727442.492500000200,2512299.153999999600,2599094.020000000000,3061233.392499999600,10900069.059000000000
FS( 68 ),2787943.585250000500,2502263.757999999900,2632545.339999999900,3073180.292500000000,10995932.975750001000
FS( 69 ),2751525.451750000000,2432434.127499999900,2599094.020000000000,3001200.220000000200,10784253.819250001000
FS( 70 ),2755637.176500000100,2449159.787499999600,2628363.925000000300,2965359.520000000000,10798520.409000000000
FS( 71 ),2715107.318250000000,2429088.995500000200,2569824.114999999300,2977306.419999999900,10691326.848749999000
FS( 72 ),2739190.277499999900,2429088.995500000200,2557279.869999999600,3013445.792500000000,10739004.935500000000
FS( 73 ),2751525.451750000000,2429088.995500000200,2557279.869999999600,3001200.220000000200,10739094.537250001000
FS( 74 ),2824361.718750000000,2535296.936499999800,2527412.619999999600,3037339.592499999800,10924410.867749998000
FS( 75 ),2913057.495500000200,2515644.285999999800,2548319.694999999800,3073180.292500000000,11050201.769000001000
FS( 76 ),2864304.187750000500,2538642.068500000100,2539956.864999999300,3085425.864999999800,11028328.986250000000
FS( 77 ),2896610.596500000500,2531951.804499999600,2548319.694999999800,3001200.220000000200,10978082.316000002000
FS( 78 ),2933028.730000000000,2525261.540499999700,2561461.285000000100,3073180.292500000000,11092931.847999999000
FS( 79 ),2941252.179500000100,2545332.332499999600,2574005.530000000300,3013445.792500000000,11074035.834500000000
FS( 80 ),2928917.005250000400,2548677.464499999800,2615819.680000000200,3085425.864999999800,11178840.014750000000
FS( 81 ),2941252.179500000100,2548677.464499999800,2578186.944999999800,3073180.292500000000,11141296.881500000000
FS( 82 ),2969446.863500000400,2552022.596499999500,2544138.280000000300,2989253.319999999800,11054861.060000001000
FS( 83 ),2993529.822750000300,2552022.596499999500,2574005.530000000300,2989253.319999999800,11108811.269250000000
FS( 84 ),3025836.231500000200,2552022.596499999500,2561461.285000000100,3133213.464999999400,11272533.578000000000
FS( 85 ),3025836.231500000200,2548677.464499999800,2582368.359999999900,3133213.464999999400,11290095.521000000000
FS( 86 ),3005864.997000000000,2508954.021999999900,2578186.944999999800,3049286.492499999700,11142292.456499999000
FS( 87 ),3001753.272249999900,2548677.464499999800,2557279.869999999600,3049286.492499999700,11156997.099249998000
FS( 88 ),2997641.547499999900,2552022.596499999500,2569824.114999999300,3073180.292500000000,11192668.551499998000
FS( 89 ),2961223.413999999900,2518989.417999999600,2574005.530000000300,3001200.220000000200,11055418.582000000000
FS( 90 ),2961223.413999999900,2548677.464499999800,2557279.869999999600,2977306.419999999900,11044487.168499999000
FS( 91 ),3014088.446500000100,2555367.728500000200,2574005.530000000300,3181299.737499999800,11324761.442500001000
FS( 92 ),3050506.580000000100,2548677.464499999800,2569824.114999999300,3157405.937500000000,11326414.096999999000
FS( 93 ),3042283.130500000400,2552022.596499999500,2590731.189999999900,3097372.764999999700,11282409.682000000000
FS( 94 ),2989418.098000000700,2565403.124499999900,2582368.359999999900,3049286.492499999700,11186476.074999999000
FS( 95 ),2977670.313000000100,2562057.992499999700,2574005.530000000300,3037339.592499999800,11151073.427999999000
FS( 96 ),3001753.272249999900,2588400.907000000100,2599094.020000000000,3061233.392499999600,11250481.591750000000
FS( 97 ),2985893.762500000200,2581710.642999999700,2578186.944999999800,3037339.592499999800,11183130.943000000000
FS( 98 ),2997641.547499999900,2601781.434999999600,2574005.530000000300,3025392.692499999900,11198821.205000000000
FS( 99 ),3009976.721750000000,2634814.613499999500,2574005.530000000300,3061233.392499999600,11280030.257749999000
FS( 100 ),3034059.680999999900,2651540.273499999700,2565642.700000000200,3073180.292500000000,11324422.946999999000
FS( 101 ),3005864.997000000000,2651540.273499999700,2548319.694999999800,3073180.292500000000,11278905.257999999000
FS( 102 ),3029947.956250000300,2658230.537499999600,2553098.455000000100,3109319.664999999600,11350596.613750000000
FS( 103 ),3021724.506750000200,2644850.009499999700,2561461.285000000100,3145160.364999999800,11373196.166250000000
FS( 104 ),3046394.855250000500,2651540.273499999700,2557279.869999999600,3217140.437500000000,11472355.436249999000
FS( 105 ),3074589.539250000400,2664920.801499999600,2557279.869999999600,3181299.737499999800,11478089.948249999000
FS( 106 ),3062254.364999999800,2631469.481500000200,2557279.869999999600,3121266.564999999900,11372270.281499999000
FS( 107 ),3074589.539250000400,2661575.669499999800,2548319.694999999800,3145160.364999999800,11429645.268750001000
FS( 108 ),3078701.264000000000,2677883.188000000100,2578186.944999999800,3121266.564999999900,11456037.961999999000
FS( 109 ),3082225.599500000000,2684573.451999999600,2578186.944999999800,3109319.664999999600,11454305.661499999000
FS( 110 ),3102784.223250000300,2850575.627499999900,2557279.869999999600,3229386.009999999800,11740025.730750000000
FS( 111 ),3155061.866500000500,2794126.524999999400,2569824.114999999300,3265226.709999999000,11784239.216499997000
FS( 112 ),3155061.866500000500,2843885.363500000000,2569824.114999999300,3253279.809999999600,11822051.154999997000
FS( 113 ),3111007.672750000400,2804161.921000000100,2561461.285000000100,3157405.937500000000,11634036.816250000000
FS( 114 ),3074589.539250000400,2840540.231499999800,2561461.285000000100,3193246.637500000200,11669837.693250000000
FS( 115 ),3066366.089749999800,2820469.439499999900,2557279.869999999600,3337206.782500000200,11781322.181750000000
FS( 116 ),3054030.915500000100,2797471.656999999700,2506505.544999999900,3265226.709999999000,11623234.827499999000
FS( 117 ),3034059.680999999900,2810852.184999999600,2506505.544999999900,3289120.509999999800,11640537.921000000000
FS( 118 ),3130978.907250000200,2840540.231499999800,2539956.864999999300,3313312.982499999900,11824788.986250000000
FS( 119 ),3195591.724750000100,2896989.333999999800,2539956.864999999300,3325259.882499999800,11957797.806249999000
FS( 120 ),3159173.591250000100,2989816.747000000000,2527412.619999999600,3313312.982499999900,11989715.940749999000
FS( 121 ),3163285.315999999600,2979781.351000000300,2523231.205000000100,3253279.809999999600,11919577.682000000000
FS( 122 ),3215562.959249999800,3009887.538999999900,2565642.700000000200,3217140.437500000000,12008233.635749999000
FS( 123 ),3171508.765499999700,2910369.861999999300,2544138.280000000300,3313312.982499999900,11939329.889999999000
FS( 124 ),3155061.866500000500,2883608.805999999900,2561461.285000000100,3541200.100000000600,12141332.057500001000
FS( 125 ),3058142.640250000200,2857265.891499999900,2561461.285000000100,3409186.855000000000,11886056.671750002000
FS( 126 ),3066366.089749999800,2863956.155499999900,2548319.694999999800,3361100.582500000000,11839742.522750000000
FS( 127 ),3106895.948000000300,2800816.788999999900,2535775.450000000200,3505060.727499999600,11948548.914499998000
FS( 128 ),3102784.223250000300,2860611.023499999700,2557279.869999999600,3409186.855000000000,11929861.971750000000
FS( 129 ),3050506.580000000100,2876918.541999999400,2539956.864999999300,3337206.782500000200,11804588.769500000000
FS( 130 ),3058142.640250000200,2853920.759499999700,2539956.864999999300,3409186.855000000000,11861207.119750001000
FS( 131 ),3126867.182500000100,2863956.155499999900,2561461.285000000100,3409186.855000000000,11961471.478000000000
FS( 132 ),3130978.907250000200,2863956.155499999900,2557279.869999999600,3385293.054999999700,11937507.987749999000
FS( 133 ),3114532.008250000400,2930022.512499999700,2565642.700000000200,3337206.782500000200,11947404.003250001000
FS( 134 ),3114532.008250000400,2993161.878999999700,2574005.530000000300,3361100.582500000000,12042799.999749999000
FS( 135 ),3102784.223250000300,2996507.010999999900,2578186.944999999800,3433080.654999999800,12110558.834249999000
FS( 136 ),3094560.773750000200,2976436.218999999600,2565642.700000000200,3313312.982499999900,11949952.675249999000
FS( 137 ),2953587.353749999800,2946748.172499999900,2574005.530000000300,3265226.709999999000,11739567.766249998000
FS( 138 ),2937140.454750000500,3049610.981499999800,2582368.359999999900,3289120.509999999800,11858240.306250000000
FS( 139 ),2836109.503749999700,3099369.820000000300,2586549.774999999900,3253279.809999999600,11775308.908750001000
FS( 140 ),2792055.310000000100,3026195.057500000100,2578186.944999999800,3349153.682499999600,11745590.994999999000
FS( 141 ),2820249.994000000400,3009887.538999999900,2574005.530000000300,3337206.782500000200,11741349.845500002000
FS( 142 ),2848444.677999999800,2996507.010999999900,2586549.774999999900,3289120.509999999800,11720621.973999999000
FS( 143 ),2908945.770750000100,3059646.377499999900,2607456.850000000100,3301067.409999999700,11877116.408250000000
FS( 144 ),2820249.994000000400,2989816.747000000000,2582368.359999999900,3217140.437500000000,11609575.538500000000
FS( 145 ),2763860.626000000200,2966400.822999999900,2582368.359999999900,3085425.864999999800,11398055.674000001000
FS( 146 ),2820249.994000000400,3042920.717499999800,2615819.680000000200,3217140.437500000000,11696130.829000000000
FS( 147 ),2812026.544500000300,3032885.321499999600,2632545.339999999900,3241332.909999999700,11718790.116000000000
FS( 148 ),2747413.727000000400,3022849.925499999400,2645089.585000000000,3097372.764999999700,11512726.002500001000
FS( 149 ),2796167.034749999600,3042920.717499999800,2649271.000000000500,3133213.464999999400,11621572.217249999000
FS( 150 ),2792055.310000000100,3159164.054499999600,2632545.339999999900,3205193.537500000600,11788958.241999999000
FS( 151 ),2816138.269249999900,3139093.262499999700,2666594.005000000800,3313312.982499999900,11935138.519250000000
FS( 152 ),2872527.637250000100,3192197.233000000000,2733496.645000000000,3325259.882499999800,12123481.397750000000
FS( 153 ),2908945.770750000100,3231920.675499999400,2725133.814999999900,3313312.982499999900,12179313.243749999000
FS( 154 ),2925392.669750000400,3175471.572999999900,2716770.984999999900,3289120.509999999800,12106755.737749999000
FS( 155 ),3025836.231500000200,3211849.883500000500,2762766.550000000300,3361100.582500000000,12361553.247500001000
FS( 156 ),2945363.904250000600,3172126.441000000100,2766947.964999999900,3349153.682499999600,12233591.992750000000
FS( 157 ),2949475.629000000200,3218540.147499999500,2809359.460000000000,3361100.582500000000,12338475.818999998000
FS( 158 ),2969446.863500000400,3264953.853999999800,2800996.630000000800,3361100.582500000000,12396497.930000000000
FS( 159 ),2961223.413999999900,3255336.599499999500,2775908.139999999700,3337206.782500000200,12329674.935999999000
FS( 160 ),2957111.689250000300,3238610.939499999900,2766947.964999999900,3277173.609999999400,12239844.203749999000
FS( 161 ),2941252.179500000100,3192197.233000000000,2729315.230000000400,3265226.709999999000,12127991.352499999000
FS( 162 ),2973558.588250000000,3159164.054499999600,2766947.964999999900,3373047.482499999900,12272718.090249998000
FS( 163 ),2957111.689250000300,3085989.291999999400,2775908.139999999700,3277173.609999999400,12096182.731249999000
FS( 164 ),2997641.547499999900,3178816.705000000100,2796815.214999999900,3205193.537500000600,12178467.004999999000
FS( 165 ),2953587.353749999800,3075953.896000000200,2788452.385000000200,3157405.937500000000,11975399.572249999000
FS( 166 ),2973558.588250000000,3112332.206499999900,2867899.270000000000,3217140.437500000000,12170930.502249999000
FS( 167 ),3042283.130500000400,3096024.687999999600,2792036.455000000100,3205193.537500000600,12135537.811000001000
FS( 168 ),3135090.632000000200,3092679.555999999900,2792036.455000000100,3265226.709999999000,12285033.352999998000
FS( 169 ),3098672.498500000200,3125712.734499999800,2800996.630000000800,3433080.654999999800,12458462.518000001000
FS( 170 ),3102784.223250000300,3208922.892999999700,2805775.389999999700,3505060.727499999600,12622543.233749999000
FS( 171 ),3085749.935000000100,3258681.731499999800,2805775.389999999700,3505060.727499999600,12655267.783999998000
FS( 172 ),3042870.519750000400,3255336.599499999500,2796815.214999999900,3697107.145000000000,12792129.479249999000
FS( 173 ),3029947.956250000300,3218540.147499999500,2778297.520000000000,3660967.772499999000,12687753.396249998000
FS( 174 ),3128629.350250000100,3305095.437999999600,2783076.280000000300,3621244.329999999600,12838045.398250001000
FS( 175 ),3102784.223250000300,3341473.748499999800,2774116.105000000400,3633788.575000000200,12852162.651750002000
FS( 176 ),3059904.808000000200,3540509.102500000000,2805775.389999999700,3447118.262500000200,12853307.563000001000
FS( 177 ),3059904.808000000200,3457298.943999999700,2842213.435000000100,3571366.022499999000,12930783.209500000000
FS( 178 ),3111595.061999999900,3457298.943999999700,2851173.609999999900,3571366.022499999000,12991433.638499998000
FS( 179 ),3119818.511500000500,3457298.943999999700,2855952.369999999600,3571366.022499999000,13004435.847999999000
FS( 180 ),3102784.223250000300,3440991.425499999400,2851173.609999999900,3484452.325000000200,12879401.583749998000
FS( 181 ),3115706.786750000400,3424265.765499999700,2882832.895000000000,3509242.142499999600,12932047.589749999000
FS( 182 ),3059904.808000000200,3474024.603999999800,2910310.764999999700,3409784.200000000200,12854024.377000000000
FS( 183 ),2991180.265750000300,3474024.603999999800,2905532.005000000800,3397239.954999999600,12767976.829750001000
FS( 184 ),3064603.922000000300,3507057.782500000200,2905532.005000000800,3384994.382499999800,12862188.092000002000
FS( 185 ),3029947.956250000300,3523783.442499999900,2915089.524999999900,3372450.137500000200,12841271.061250001000
FS( 186 ),2995879.379750000300,3507057.782500000200,2905532.005000000800,3310326.257499999800,12718795.424750002000
FS( 187 ),3038758.794999999900,3507057.782500000200,2924049.700000000200,3409784.200000000200,12879650.477499999000
FS( 188 ),3055793.083250000100,3556816.621000000300,2896571.830000000100,3422328.444999999800,12931509.979250001000
FS( 189 ),3076939.096249999500,3577723.696000000500,2887611.655000000300,3372450.137500000200,12914724.584750000000
FS( 190 ),3107483.337249999900,3629155.100499999200,2887611.655000000300,3285237.767499999600,12909487.860249998000
FS( 191 ),3115706.786750000400,3646298.901999999800,2887611.655000000300,3359905.892499999600,13009523.236250000000
FS( 192 ),3119818.511500000500,3852442.661499999900,2882832.895000000000,3397239.954999999600,13252334.023000000000
FS( 193 ),3089861.659749999600,3955305.470499999800,2837434.675000000300,3322571.829999999600,13205173.635250000000
FS( 194 ),3085749.935000000100,3783449.313999999800,2810554.149999999900,3135901.517499999600,12815654.916500000000
FS( 195 ),3038758.794999999900,3697730.306499999900,2805775.389999999700,2924441.387500000200,12466705.879000001000
FS( 196 ),3072827.371500000400,3663442.703499999800,2846394.850000000100,2899651.569999999800,12482316.495000001000
FS( 197 ),3059904.808000000200,3852442.661499999900,2864912.544999999900,2936985.632499999800,12714245.647000000000
FS( 198 ),3029947.956250000300,3955305.470499999800,2860133.785000000100,2912195.814999999900,12757583.026750000000
FS( 199 ),3059904.808000000200,3955305.470499999800,2878651.480000000400,2961775.450000000200,12855637.208500002000
FS( 200 ),3029947.956250000300,3903874.066000000100,2891793.069999999800,3011653.757499999800,12837268.849750001000
FS( 201 ),3029947.956250000300,3886730.264499999600,2896571.830000000100,2986863.939999999900,12800113.990750000000
FS( 202 ),3064603.922000000300,3903874.066000000100,2905532.005000000800,3011653.757499999800,12885663.750500001000
FS( 203 ),3029947.956250000300,4075312.080999999800,2928231.114999999300,3011653.757499999800,13045144.909750000000
FS( 204 ),3008801.943250000000,3955305.470499999800,2905532.005000000800,2824983.444999999800,12694622.863750001000
FS( 205 ),3017025.392750000600,3817736.916999999400,2905532.005000000800,2663401.622499999600,12403695.937249999000
FS( 206 ),3042870.519750000400,3766305.512499999700,2905532.005000000800,2725525.502499999900,12440233.539750000000
FS( 207 ),3029947.956250000300,3903874.066000000100,2882832.895000000000,2576189.252499999900,12392844.169749999000
FS( 208 ),3059904.808000000200,4092455.882500000300,2896571.830000000100,2613523.314999999900,12662455.835500000000
FS( 209 ),3051681.358500000100,3989593.073499999900,2924049.700000000200,2725525.502499999900,12690849.634499999000
FS( 210 ),3076939.096249999500,3921017.867499999700,2919270.939999999900,2663401.622499999600,12580629.526249997000
FS( 211 ),3098672.498500000200,4041024.477999999700,2919270.939999999900,2712981.257499999800,12771949.174000001000
FS( 212 ),3124517.625500000100,4109599.683999999900,2915089.524999999900,2750315.319999999800,12899522.154500000000
FS( 213 ),3150362.752499999500,4126743.485500000000,2891793.069999999800,2762859.564999999900,12931758.873000000000
FS( 214 ),3145663.638500000400,4041024.477999999700,2901350.589999999900,2775105.137500000200,12863143.844000001000
FS( 215 ),3119818.511500000500,4058168.279499999700,2910310.764999999700,2725525.502499999900,12813823.058499999000
FS( 216 ),3158586.202000000500,4075312.080999999800,2924049.700000000200,2775105.137500000200,12933053.120499998000
FS( 217 ),3227310.744250000000,4315743.443500000100,2969447.919999999900,2887107.325000000200,13399609.432750002000
FS( 218 ),3214388.180749999800,4247168.237499999800,2941970.050000000300,2849773.262500000200,13253299.730750002000
FS( 219 ),3253155.871249999900,4298599.642000000900,2946748.810000000100,2812439.200000000200,13310943.523250002000
FS( 220 ),3218499.905500000300,4230024.435999999800,2937788.635000000200,2775105.137500000200,13161418.114000000000
FS( 221 ),3240233.307750000200,4350031.046500001100,2924049.700000000200,2787649.382499999800,13301963.436750002000
FS( 222 ),3261379.320750000400,4384318.649500000300,2946748.810000000100,2800193.627499999900,13392640.407750001000
FS( 223 ),3261379.320750000400,4452893.855500000500,2937788.635000000200,2750315.319999999800,13402377.131250001000
FS( 224 ),3266078.434749999500,4761900.423999999600,2919270.939999999900,2762859.564999999900,13710109.363749998000
FS( 225 ),3266078.434749999500,4676181.416500000300,2924049.700000000200,2787649.382499999800,13653958.933750000000
FS( 226 ),3291336.172499999900,4659037.615000000200,2933009.875000000500,2800193.627499999900,13683577.289999999000
FS( 227 ),3270190.159500000100,4641893.813500000200,2933009.875000000500,2936985.632499999800,13782079.480500001000
FS( 228 ),3279000.998250000200,4539031.004500000700,2946748.810000000100,3135901.517499999600,13900682.330250001000
FS( 229 ),3244345.032499999700,4641893.813500000200,2964669.160000000100,3061532.064999999900,13912440.071000000000
FS( 230 ),3266078.434749999500,4556174.806000000800,2950930.225000000100,3148445.762500000200,13921629.228250001000
FS( 231 ),3287224.447750000300,4659037.615000000200,2946748.810000000100,3123655.944999999800,14016666.817750001000
FS( 232 ),3266078.434749999500,4556174.806000000800,2941970.050000000300,3036443.575000000200,13800666.865750000000
FS( 233 ),3266078.434749999500,4607606.210500000000,2946748.810000000100,3123655.944999999800,13944089.400250001000
FS( 234 ),3313069.574750000100,4641893.813500000200,2960487.744999999600,3061532.064999999900,13976983.198249999000
FS( 235 ),3304258.736000000500,4521887.203000000700,2992147.030000000300,3036443.575000000200,13854736.544000000000
FS( 236 ),3279000.998250000200,4350031.046500001100,2978408.095000000200,2899651.569999999800,13507091.709750002000
FS( 237 ),3244345.032499999700,4384318.649500000300,2978408.095000000200,2912195.814999999900,13519267.592000000000
FS( 238 ),3266078.434749999500,4539031.004500000700,3005885.964999999900,2899651.569999999800,13710646.974250000000
FS( 239 ),3419974.418250000100,4539031.004500000700,3037545.250000000500,2949529.877499999900,13946080.550250001000
FS( 240 ),3488698.960500000500,4384318.649500000300,3064425.774999999900,2899651.569999999800,13837094.955000002000
FS( 241 ),3501621.524000000700,4281455.840500000900,3046505.425000000300,2899651.569999999800,13729234.359500002000
FS( 242 ),3480475.511000000400,4126743.485500000000,3041726.665000000000,2949529.877499999900,13598475.538999999000
FS( 243 ),3497509.799250000200,4195736.833000000600,3028585.075000000200,2924441.387500000200,13646273.094750002000
FS( 244 ),3527466.651000000100,4281455.840500000900,3041726.665000000000,2924441.387500000200,13775090.544000000000
FS( 245 ),3544500.939250000300,4264312.038999999900,3046505.425000000300,2936985.632499999800,13792304.035750002000
FS( 246 ),3707207.761500000500,4247168.237499999800,3069204.535000000100,2961775.450000000200,13985355.984000001000
FS( 247 ),3814699.994249999500,4161449.229999999500,3091903.645000000000,3073777.637500000200,14141830.506749999000
FS( 248 ),3810588.269499999900,4195736.833000000600,3114602.755000000800,3024198.002499999900,14145125.860000001000
FS( 249 ),3883424.536499999900,4161449.229999999500,3151040.800000000300,3098567.454999999600,14294482.021500001000
FS( 250 ),3771820.579000000400,4195736.833000000600,3128341.689999999900,3160990.007499999800,14256889.109500000000
