代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11317838.492500000000
真實報酬,1317838.492499999700

夏普值報酬,0.123083849250
夏普值風險,0.050034241796
夏普值,2.459992293903

預期報酬,6552.024780822997
風險,181272.082114578520
起點值,0.036144698645
找到最佳解世代,3538
找到最佳解實驗#,1
找到最佳解次數,45

投資組合檔數,6
2354(20),2412(24),2884(33),3008(41),3045(42),4904(45),
FS( 26 ),1689088.497999999700,1638395.925000000000,1623782.148500000100,1666666.000000000000,1671164.147500000200,1609217.071250000000,9898317.790249999600
FS( 27 ),1682637.172000000000,1645364.950000000000,1597717.995000000100,1666666.000000000000,1667609.944749999800,1609217.071250000000,9869217.133000001300
FS( 28 ),1680725.667999999800,1643572.915000000000,1597717.995000000100,1666666.000000000000,1680154.189749999900,1632981.446500000100,9901822.214250000200
FS( 29 ),1629831.873999999600,1638395.925000000000,1589424.855250000000,1666666.000000000000,1694580.071499999800,1632981.446500000100,9851884.172249998900
FS( 30 ),1667823.015999999800,1643572.915000000000,1597717.995000000100,1666666.000000000000,1708796.882500000100,1643783.435250000100,9928364.243750000400
FS( 31 ),1638433.641999999500,1645364.950000000000,1559806.499000000100,1666666.000000000000,1719668.561500000100,1681127.453500000100,9911071.105999998700
FS( 32 ),1638433.641999999500,1645364.950000000000,1585870.652499999900,1666666.000000000000,1723222.764250000000,1696867.494250000200,9956429.502999998600
FS( 33 ),1587778.785999999600,1624656.990000000000,1543220.219500000100,1666666.000000000000,1740993.777999999900,1696867.494250000200,9860187.267750000600
FS( 34 ),1640584.083999999800,1638395.925000000000,1585870.652499999900,1666666.000000000000,1737439.575249999800,1681127.453500000100,9950087.690250000000
FS( 35 ),1638433.641999999500,1648749.904999999800,1581131.715499999900,1666666.000000000000,1723222.764250000000,1662301.130249999900,9920509.156999999700
FS( 36 ),1648946.913999999900,1646957.870000000300,1585870.652499999900,1666666.000000000000,1712351.085250000000,1649030.115500000100,9909826.637249998700
FS( 37 ),1657309.743999999900,1643572.915000000000,1581131.715499999900,1666666.000000000000,1717786.924749999800,1635759.100750000200,9902230.399999998500
FS( 38 ),1644646.029999999600,1648749.904999999800,1572838.575750000100,1666666.000000000000,1726776.966999999900,1665078.784500000100,9924760.262249998700
FS( 39 ),1644646.029999999600,1646957.870000000300,1572838.575750000100,1666666.000000000000,1715905.288000000200,1696867.494250000200,9943885.257999999400
FS( 40 ),1691238.939999999700,1653926.895000000000,1606011.134749999700,1666666.000000000000,1712351.085250000000,1688843.159750000100,10019041.214749999000
FS( 41 ),1691238.939999999700,1660895.919999999900,1627336.351250000100,1666666.000000000000,1732212.806499999700,1747482.527250000000,10125836.545000000000
FS( 42 ),1748106.183999999900,1666072.910000000100,1623782.148500000100,1666666.000000000000,1771518.107499999900,1798097.560250000100,10274246.910250001000
FS( 43 ),1775584.053999999800,1666072.910000000100,1635629.490999999900,1666666.000000000000,1771518.107499999900,1811368.575000000200,10326843.137499999000
FS( 44 ),1786097.325999999900,1662488.839999999600,1645107.364999999800,1666666.000000000000,1764409.702000000000,1779271.237000000000,10304044.469999999000
FS( 45 ),1786097.325999999900,1662488.839999999600,1635629.490999999900,1666666.000000000000,1766082.267999999900,1779271.237000000000,10296239.161999999000
FS( 46 ),1788247.767999999900,1660895.919999999900,1645107.364999999800,1666666.000000000000,1757301.296499999900,1800566.586249999900,10318788.935749998000
FS( 47 ),1750256.625999999900,1662488.839999999600,1640368.428000000100,1666666.000000000000,1771518.107499999900,1806121.894750000200,10297423.896250000000
FS( 48 ),1784185.822000000200,1657311.850000000100,1648661.567750000200,1666666.000000000000,1744757.051499999800,1790073.225750000200,10291659.517000001000
FS( 49 ),1794699.094000000000,1666072.910000000100,1656954.707500000000,1666666.000000000000,1762528.065250000000,1798097.560250000100,10345022.337000001000
FS( 50 ),1807362.807999999700,1667665.830000000100,1666432.581500000100,1666666.000000000000,1758973.862499999800,1803344.240500000100,10370449.322499998000
FS( 51 ),1796849.535999999600,1660895.919999999900,1645107.364999999800,1666666.000000000000,1742875.414749999800,1795319.906000000000,10307718.141749999000
FS( 52 ),1834840.677999999600,1662488.839999999600,1648661.567750000200,1666666.000000000000,1766082.267999999900,1798097.560250000100,10376840.914000001000
FS( 53 ),1817876.079999999600,1669457.865000000000,1656954.707500000000,1666666.000000000000,1758973.862499999800,1803344.240500000100,10373276.755500000000
FS( 54 ),1824327.405999999700,1664280.875000000000,1648661.567750000200,1666666.000000000000,1742875.414749999800,1795319.906000000000,10342135.169499999000
FS( 55 ),1828389.351999999500,1666072.910000000100,1645107.364999999800,1666666.000000000000,1755419.659749999900,1803344.240500000100,10365003.527249999000
FS( 56 ),1860168.105999999700,1674634.854999999700,1661693.644499999900,1666666.000000000000,1767963.904750000000,1803344.240500000100,10434474.750750000000
FS( 57 ),1891707.922000000000,1681603.880000000100,1656954.707500000000,1666666.000000000000,1758973.862499999800,1813837.601000000300,10469747.973000001000
FS( 58 ),1915123.846000000100,1679811.845000000000,1661693.644499999900,1666666.000000000000,1758973.862499999800,1816615.255249999900,10498888.453249998000
FS( 59 ),1889796.417999999800,1674634.854999999700,1674725.721249999700,1666666.000000000000,1760855.499249999900,1811368.575000000200,10478051.068500001000
FS( 60 ),1923486.676000000000,1660895.919999999900,1661693.644499999900,1666666.000000000000,1749983.820249999900,1784826.545500000000,10447556.606249999000
FS( 61 ),1902460.132000000000,1664280.875000000000,1674725.721249999700,1666666.000000000000,1746429.617499999900,1758284.516000000100,10412850.861750001000
FS( 62 ),1902460.132000000000,1664280.875000000000,1666432.581500000100,1666666.000000000000,1758973.862499999800,1806121.894750000200,10464939.345750002000
FS( 63 ),1891707.922000000000,1671249.900000000100,1666432.581500000100,1666666.000000000000,1766082.267999999900,1803344.240500000100,10465486.911999999000
FS( 64 ),1923486.676000000000,1660895.919999999900,1648661.567750000200,1666666.000000000000,1762528.065250000000,1806121.894750000200,10468364.123750001000
FS( 65 ),1919185.791999999700,1657311.850000000100,1632075.288250000000,1666666.000000000000,1758973.862499999800,1869699.314250000100,10503916.107000001000
FS( 66 ),1957176.933999999900,1666072.910000000100,1648661.567750000200,1666666.000000000000,1794934.031499999800,1867230.288250000200,10600745.731500000000
FS( 67 ),2008070.727999999400,1667665.830000000100,1645107.364999999800,1666666.000000000000,1803715.003000000000,1851181.619250000200,10642410.545249999000
FS( 68 ),1980592.857999999800,1667665.830000000100,1656954.707500000000,1666666.000000000000,1776953.946999999900,1816615.255249999900,10565452.597750001000
FS( 69 ),1885495.533999999800,1671249.900000000100,1656954.707500000000,1666666.000000000000,1782389.786499999900,1821861.935500000100,10484621.863499999000
FS( 70 ),1904371.635999999700,1666072.910000000100,1653400.504750000100,1666666.000000000000,1794934.031499999800,1829886.270000000300,10515335.352250000000
FS( 71 ),1858017.663999999900,1655718.930000000200,1619043.211500000000,1666666.000000000000,1776953.946999999900,1843157.284750000100,10419561.037249999000
FS( 72 ),1906522.077999999500,1650541.939999999900,1615489.008749999800,1666666.000000000000,1767963.904750000000,1829886.270000000300,10437073.201499999000
FS( 73 ),1925637.117999999800,1652134.860000000100,1615489.008749999800,1666666.000000000000,1764409.702000000000,1811368.575000000200,10435709.263750002000
FS( 74 ),1904371.635999999700,1646957.870000000300,1602456.932000000000,1666666.000000000000,1749983.820249999900,1803344.240500000100,10373784.498749999000
FS( 75 ),1870681.377999999600,1653926.895000000000,1606011.134749999700,1666666.000000000000,1785943.989250000100,1861983.608000000000,10445217.004999999000
FS( 76 ),1879044.207999999900,1650541.939999999900,1589424.855250000000,1666666.000000000000,1753538.023000000300,1843157.284750000100,10382376.311000001000
FS( 77 ),1906522.077999999500,1653926.895000000000,1597717.995000000100,1666666.000000000000,1778626.513000000000,1840688.258750000000,10444151.739749998000
FS( 78 ),1860168.105999999700,1662488.839999999600,1627336.351250000100,1666666.000000000000,1812705.045250000000,1856428.299500000000,10485796.641999999000
FS( 79 ),1915123.846000000100,1664280.875000000000,1661693.644499999900,1666666.000000000000,1793052.394750000000,1880501.303000000100,10581322.063249998000
FS( 80 ),1904371.635999999700,1653926.895000000000,1656954.707500000000,1666666.000000000000,1803715.003000000000,1883278.957250000200,10568917.198750000000
FS( 81 ),1902460.132000000000,1671249.900000000100,1666432.581500000100,1666666.000000000000,1803715.003000000000,1890994.663500000300,10601522.279999999000
FS( 82 ),1891707.922000000000,1669457.865000000000,1666432.581500000100,1666666.000000000000,1812705.045250000000,1896549.972000000100,10603523.385749999000
FS( 83 ),1893858.363999999800,1671249.900000000100,1666432.581500000100,1666666.000000000000,1812705.045250000000,1907043.332500000300,10617959.223250000000
FS( 84 ),1898159.247999999700,1667665.830000000100,1661693.644499999900,1666666.000000000000,1794934.031499999800,1904265.678250000100,10593388.432250001000
FS( 85 ),1874982.261999999900,1674634.854999999700,1661693.644499999900,1666666.000000000000,1812705.045250000000,1917845.321250000000,10608531.127999999000
FS( 86 ),1879044.207999999900,1674634.854999999700,1661693.644499999900,1666666.000000000000,1848665.214250000000,1920314.347250000100,10651022.268999999000
FS( 87 ),1866380.493999999900,1688373.790000000000,1669986.784250000000,1666666.000000000000,1875426.270249999800,1962905.045750000000,10729742.384250000000
FS( 88 ),1877132.703999999900,1671249.900000000100,1645107.364999999800,1666666.000000000000,1866436.228000000100,1899018.998000000100,10625615.195000000000
FS( 89 ),1830539.794000000000,1662488.839999999600,1606011.134749999700,1666666.000000000000,1821695.087499999900,1867230.288250000200,10454635.144499999000
FS( 90 ),1828389.351999999500,1662488.839999999600,1606011.134749999700,1666666.000000000000,1803715.003000000000,1885747.983250000000,10453022.312999999000
FS( 91 ),1847504.391999999500,1667665.830000000100,1640368.428000000100,1666666.000000000000,1875426.270249999800,1949634.031000000000,10647268.951249998000
FS( 92 ),1900309.689999999700,1671249.900000000100,1648661.567750000200,1666666.000000000000,1893406.354749999900,1965682.700000000200,10745980.212499999000
FS( 93 ),1849654.833999999800,1683196.800000000000,1640368.428000000100,1666666.000000000000,1938147.495249999900,2058579.803250000300,10836617.360500000000
FS( 94 ),1885495.533999999800,1690165.825000000000,1656954.707500000000,1666666.000000000000,1983097.706499999900,2053333.123000000100,10935716.896000000000
FS( 95 ),1881194.650000000100,1686780.870000000300,1653400.504750000100,1666666.000000000000,1938147.495249999900,2040062.108250000000,10866255.628250001000
FS( 96 ),1866380.493999999900,1679811.845000000000,1632075.288250000000,1666666.000000000000,1893406.354749999900,2015989.104749999700,10754333.086750001000
FS( 97 ),1836991.119999999600,1684988.835000000400,1610750.071750000100,1666666.000000000000,1938147.495249999900,2034815.427999999800,10772362.949999999000
FS( 98 ),1807362.807999999700,1686780.870000000300,1610750.071750000100,1666666.000000000000,1938147.495249999900,2029568.747749999900,10739279.992750000000
FS( 99 ),1830539.794000000000,1695342.814999999900,1602456.932000000000,1666666.000000000000,1902396.396999999900,2018766.759000000100,10716172.697000001000
FS( 100 ),1845353.950000000000,1705696.794999999900,1619043.211500000000,1666666.000000000000,1938147.495249999900,2069381.791999999900,10844293.243750000000
FS( 101 ),1864230.051999999400,1710873.785000000100,1619043.211500000000,1666666.000000000000,1938147.495249999900,2069381.791999999900,10868346.335749999000
FS( 102 ),1874982.261999999900,1714258.740000000000,1619043.211500000000,1666666.000000000000,1938147.495249999900,2071850.818000000000,10884952.526750000000
FS( 103 ),1887645.975999999800,1710873.785000000100,1615489.008749999800,1666666.000000000000,1938147.495249999900,2071850.818000000000,10890677.083000001000
FS( 104 ),1893858.363999999800,1714258.740000000000,1632075.288250000000,1666666.000000000000,1938147.495249999900,2069381.791999999900,10914391.679499999000
FS( 105 ),1891707.922000000000,1714258.740000000000,1635629.490999999900,1666666.000000000000,1947137.537499999900,2066604.137750000000,10922007.828250000000
FS( 106 ),1881194.650000000100,1705696.794999999900,1632075.288250000000,1666666.000000000000,1929157.453000000000,2074628.472249999900,10889422.658500001000
FS( 107 ),1879044.207999999900,1714258.740000000000,1648661.567750000200,1666666.000000000000,1866436.228000000100,2074628.472249999900,10849699.216000000000
FS( 108 ),1864230.051999999400,1712665.820000000300,1653400.504750000100,1666666.000000000000,1902396.396999999900,2045308.788500000300,10844671.562249999000
FS( 109 ),1838902.623999999600,1714258.740000000000,1661693.644499999900,1666666.000000000000,1875426.270249999800,2042839.762500000200,10799791.041249998000
FS( 110 ),1830539.794000000000,1719435.729999999700,1669986.784250000000,1666666.000000000000,1884416.312499999800,2069381.791999999900,10840430.412749998000
FS( 111 ),1845353.950000000000,1723019.800000000000,1666432.581500000100,1666666.000000000000,1911386.439250000100,2071850.818000000000,10884713.588750001000
FS( 112 ),1815725.637999999800,1723019.800000000000,1653400.504750000100,1666666.000000000000,1920376.481499999800,2066604.137750000000,10845796.561999999000
FS( 113 ),1786097.325999999900,1716050.775000000100,1645107.364999999800,1666666.000000000000,1920376.481499999800,2042839.762500000200,10777141.710000001000
FS( 114 ),1790398.209999999700,1723019.800000000000,1666432.581500000100,1666666.000000000000,1920376.481499999800,2026791.093500000200,10793688.166499998000
FS( 115 ),1754557.509999999800,1723019.800000000000,1666432.581500000100,1666666.000000000000,1929157.453000000000,2069381.791999999900,10809219.136499999000
FS( 116 ),1765070.781999999900,1731581.745000000300,1666432.581500000100,1666666.000000000000,1920376.481499999800,2042839.762500000200,10792971.352499999000
FS( 117 ),1762920.339999999600,1738550.770000000000,1669986.784250000000,1666666.000000000000,1929157.453000000000,2090677.141249999900,10857962.488499999000
FS( 118 ),1756707.951999999300,1767820.675000000000,1678279.924000000100,1666666.000000000000,1956127.579750000000,2140983.546000000600,10966589.676749999000
FS( 119 ),1765070.781999999900,1772997.665000000000,1678279.924000000100,1666666.000000000000,1983097.706499999900,2109194.836250000200,10975310.913749998000
FS( 120 ),1771522.107999999800,1761050.764999999700,1666432.581500000100,1666666.000000000000,1929157.453000000000,2085430.460999999700,10880263.368500000000
FS( 121 ),1733292.027999999500,1757466.695000000300,1648661.567750000200,1666666.000000000000,1974107.664250000100,2053333.123000000100,10833531.078000000000
FS( 122 ),1720628.313999999800,1757466.695000000300,1648661.567750000200,1666666.000000000000,1974107.664250000100,2050555.468750000000,10818089.709750000000
FS( 123 ),1737592.911999999800,1757466.695000000300,1669986.784250000000,1666666.000000000000,1956127.579750000000,2018766.759000000100,10806610.729999999000
FS( 124 ),1767221.223999999500,1757466.695000000300,1640368.428000000100,1666666.000000000000,1947137.537499999900,2005495.744250000500,10784359.628750000000
FS( 125 ),1786097.325999999900,1757466.695000000300,1645107.364999999800,1666666.000000000000,1938147.495249999900,2032037.773750000200,10825526.654999999000
FS( 126 ),1767221.223999999500,1743727.760000000500,1632075.288250000000,1666666.000000000000,1902396.396999999900,2015989.104749999700,10728079.774000000000
FS( 127 ),1748106.183999999900,1745519.794999999900,1627336.351250000100,1666666.000000000000,1947137.537499999900,2002718.090000000100,10737487.957750000000
FS( 128 ),1754557.509999999800,1745519.794999999900,1615489.008749999800,1666666.000000000000,1947137.537499999900,2021544.413250000200,10750918.264500000000
FS( 129 ),1760769.897999999600,1748904.750000000000,1645107.364999999800,1666666.000000000000,1947137.537499999900,2037284.453999999900,10805874.004500000000
FS( 130 ),1748106.183999999900,1766227.755000000100,1645107.364999999800,1666666.000000000000,1974107.664250000100,2021544.413250000200,10821763.381499998000
FS( 131 ),1737592.911999999800,1757466.695000000300,1645107.364999999800,1666666.000000000000,1938147.495249999900,2005495.744250000500,10750480.211500000000
FS( 132 ),1754557.509999999800,1764435.720000000000,1627336.351250000100,1666666.000000000000,1965117.622000000000,2002718.090000000100,10780835.293250000000
FS( 133 ),1756707.951999999300,1767820.675000000000,1623782.148500000100,1666666.000000000000,1947137.537499999900,2045308.788500000300,10807427.101499999000
FS( 134 ),1777734.496000000000,1774789.700000000000,1632075.288250000000,1666666.000000000000,1965117.622000000000,2042839.762500000200,10859226.868749999000
FS( 135 ),1832690.235999999800,1776581.735000000100,1635629.490999999900,1666666.000000000000,2000868.720250000000,2024013.439250000100,10936453.621499998000
FS( 136 ),1838902.623999999600,1771404.745000000300,1635629.490999999900,1666666.000000000000,1983097.706499999900,2010742.424499999700,10906446.990999999000
FS( 137 ),1824327.405999999700,1786935.714999999600,1632075.288250000000,1666666.000000000000,1991878.678000000100,2032037.773750000200,10933924.861000000000
FS( 138 ),1807362.807999999700,1783351.645000000000,1627336.351250000100,1666666.000000000000,1983097.706499999900,2021544.413250000200,10889362.923999999000
FS( 139 ),1828389.351999999500,1788528.635000000500,1623782.148500000100,1666666.000000000000,1974107.664250000100,2021544.413250000200,10903022.213000000000
FS( 140 ),1800911.482000000100,1783351.645000000000,1615489.008749999800,1666666.000000000000,1974107.664250000100,2026791.093500000200,10867320.893500000000
FS( 141 ),1828389.351999999500,1783351.645000000000,1619043.211500000000,1666666.000000000000,1974107.664250000100,2008273.398499999700,10879835.271249998000
FS( 142 ),1838902.623999999600,1783351.645000000000,1627336.351250000100,1666666.000000000000,1965117.622000000000,2029568.747749999900,10910946.989999998000
FS( 143 ),1849654.833999999800,1769612.710000000400,1632075.288250000000,1666666.000000000000,1956127.579750000000,2013520.078750000100,10887660.490750000000
FS( 144 ),1883345.091999999500,1779966.689999999900,1632075.288250000000,1666666.000000000000,1991878.678000000100,2029568.747749999900,10983504.495999999000
FS( 145 ),1927787.559999999600,1771404.745000000300,1648661.567750000200,1666666.000000000000,1974107.664250000100,2034815.427999999800,11023446.965000000000
FS( 146 ),1919185.791999999700,1771404.745000000300,1640368.428000000100,1666666.000000000000,1938147.495249999900,2021544.413250000200,10957320.873500001000
FS( 147 ),1912973.403999999900,1776581.735000000100,1653400.504750000100,1666666.000000000000,1983097.706499999900,2010742.424499999700,11003465.774750000000
FS( 148 ),1923486.676000000000,1783351.645000000000,1632075.288250000000,1666666.000000000000,1938147.495249999900,2032037.773750000200,10975768.878249999000
FS( 149 ),1902460.132000000000,1785143.680000000200,1635629.490999999900,1666666.000000000000,1983097.706499999900,2015989.104749999700,10988990.114249999000
FS( 150 ),1906522.077999999500,1774789.700000000000,1635629.490999999900,1666666.000000000000,1956127.579750000000,2021544.413250000200,10961283.261999998000
FS( 151 ),1885495.533999999800,1748904.750000000000,1623782.148500000100,1666666.000000000000,1875426.270249999800,1949634.031000000000,10749912.733749999000
FS( 152 ),1919185.791999999700,1759258.729999999700,1635629.490999999900,1666666.000000000000,1866436.228000000100,1931116.335999999900,10778296.577000000000
FS( 153 ),1912973.403999999900,1750696.785000000100,1632075.288250000000,1666666.000000000000,1857655.256499999700,1936363.016250000100,10756433.750000000000
FS( 154 ),1902460.132000000000,1754081.740000000000,1640368.428000000100,1666666.000000000000,1857655.256499999700,1960127.391500000100,10781362.947999999000
FS( 155 ),1904371.635999999700,1757466.695000000300,1635629.490999999900,1666666.000000000000,1902396.396999999900,1973707.034500000100,10840241.253500000000
FS( 156 ),1919185.791999999700,1757466.695000000300,1648661.567750000200,1666666.000000000000,1911386.439250000100,1962905.045750000000,10866275.539750000000
FS( 157 ),1921336.233999999900,1771404.745000000300,1674725.721249999700,1666666.000000000000,1938147.495249999900,1989447.075250000200,10961731.270749999000
FS( 158 ),1927787.559999999600,1781758.725000000100,1750548.713250000000,1666666.000000000000,1965117.622000000000,1997471.409750000100,11089354.029999999000
FS( 159 ),1963628.259999999800,1779966.689999999900,1844142.719000000000,1666666.000000000000,1965117.622000000000,1997471.409750000100,11216996.700749999000
FS( 160 ),1965778.701999999300,1779966.689999999900,1857174.795750000000,1666666.000000000000,1956127.579750000000,1981422.740750000100,11207140.508249998000
FS( 161 ),1910822.961999999800,1781758.725000000100,1822817.502499999700,1666666.000000000000,1947137.537499999900,1960127.391500000100,11089334.118500000000
FS( 162 ),1912973.403999999900,1774789.700000000000,1784906.006499999900,1666666.000000000000,1938147.495249999900,1965682.700000000200,11043169.305750001000
FS( 163 ),1902460.132000000000,1774789.700000000000,1801492.286000000100,1666666.000000000000,1947137.537499999900,1976176.060500000100,11068725.716000000000
FS( 164 ),1904371.635999999700,1779966.689999999900,1806231.223000000000,1666666.000000000000,1938147.495249999900,1992224.729500000100,11087611.773750000000
FS( 165 ),1906522.077999999500,1781758.725000000100,1776612.866750000000,1666666.000000000000,1956127.579750000000,1984200.395000000300,11071891.644499999000
FS( 166 ),1931849.505999999600,1769612.710000000400,1737516.636500000000,1666666.000000000000,1965117.622000000000,1952411.685250000100,11023178.159750000000
FS( 167 ),1938300.831999999900,1772997.665000000000,1742255.573499999900,1666666.000000000000,1947137.537499999900,1954880.711249999900,11022242.319249999000
FS( 168 ),1988955.687999999800,1776581.735000000100,1737516.636500000000,1666666.000000000000,1965117.622000000000,1968151.726000000300,11102993.407499999000
FS( 169 ),1974141.531999999900,1776581.735000000100,1742255.573499999900,1666666.000000000000,1938147.495249999900,1949634.031000000000,11047430.366750000000
FS( 170 ),2047973.373999999600,1769612.710000000400,1742255.573499999900,1666666.000000000000,1911386.439250000100,1960127.391500000100,11098025.488250000000
FS( 171 ),2047973.373999999600,1764435.720000000000,1712637.217250000000,1666666.000000000000,1929157.453000000000,1962905.045750000000,11083778.809999999000
FS( 172 ),2020734.441999999600,1764435.720000000000,1707898.280250000100,1666666.000000000000,1902396.396999999900,1931116.335999999900,10993251.175249998000
FS( 173 ),2107229.997999999200,1764435.720000000000,1712637.217250000000,1666666.000000000000,1920376.481499999800,1952411.685250000100,11123761.101999998000
FS( 174 ),2164336.179999999700,1774789.700000000000,1742255.573499999900,1666666.000000000000,1947137.537499999900,1962905.045750000000,11258094.036750000000
FS( 175 ),2147371.581999999900,1766227.755000000100,1725669.294000000000,1666666.000000000000,1947137.537499999900,1970929.380249999900,11224005.548750000000
FS( 176 ),2145221.139999999700,1750696.785000000100,1720930.357000000100,1666666.000000000000,1902396.396999999900,1939140.670500000000,11125055.349500000000
FS( 177 ),2198026.437999999600,1761050.764999999700,1755287.650249999900,1666666.000000000000,1911386.439250000100,1936363.016250000100,11228784.308749998000
FS( 178 ),2324663.577999999300,1757466.695000000300,1729223.496749999900,1666666.000000000000,1929157.453000000000,1920314.347250000100,11327495.569999998000
FS( 179 ),2303637.033999999500,1754081.740000000000,1755287.650249999900,1666666.000000000000,1920376.481499999800,1936363.016250000100,11336415.921999998000
FS( 180 ),2335176.849999999600,1754081.740000000000,1793199.146249999800,1666666.000000000000,1929157.453000000000,1968151.726000000300,11446436.915250000000
FS( 181 ),2345929.059999999600,1745519.794999999900,1784906.006499999900,1666666.000000000000,1902396.396999999900,1936363.016250000100,11381784.274749998000
FS( 182 ),2345929.059999999600,1740342.805000000200,1776612.866750000000,1666666.000000000000,1938147.495249999900,1960127.391500000100,11427829.618500000000
FS( 183 ),2314150.305999999900,1741935.725000000100,1758841.853000000100,1666666.000000000000,1902396.396999999900,1962905.045750000000,11346899.326749999000
FS( 184 ),2387982.147999999100,1738550.770000000000,1755287.650249999900,1666666.000000000000,1884416.312499999800,1960127.391500000100,11393034.272249999000
FS( 185 ),2451539.655999999500,1733373.779999999800,1763580.789999999800,1666666.000000000000,1893406.354749999900,1946856.376750000100,11455426.957500000000
FS( 186 ),2271858.279999999800,1719435.729999999700,1745809.776250000100,1666666.000000000000,1866436.228000000100,1904265.678250000100,11174475.692499999000
FS( 187 ),2335176.849999999600,1723019.800000000000,1763580.789999999800,1666666.000000000000,1857655.256499999700,1909820.986749999900,11255923.683249999000
