代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13622417.224250000000
真實報酬,3622417.224250000000

夏普值報酬,0.353541722425
夏普值風險,0.089633746221
夏普值,3.944292605542

預期報酬,14596.174304423173
風險,203756.458479497580
起點值,0.071635394595
找到最佳解世代,3387
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,6
1326(5),2301(12),2408(23),2892(39),4904(44),6505(47),
FS( 65 ),2056667.061250000000,2174358.507999999400,1426317.532250000400,1745038.987000000200,1786466.950750000300,1974882.209249999800,11163735.248500001000
FS( 66 ),2059086.308500000000,2157961.387749999300,1437338.547500000300,1755552.259000000100,1793724.692499999900,2012435.298249999800,11216102.493500000000
FS( 67 ),2061505.555750000500,2176787.710999999700,1444685.891000000300,1755552.259000000100,1813347.475750000200,1981293.712249999600,11233176.604750002000
FS( 68 ),2088386.080750000400,2190755.628249999100,1459380.578000000200,1739782.351000000500,1815766.723000000200,1991597.913499999800,11285673.274500001000
FS( 69 ),2051828.566750000200,2163427.094500000100,1420602.931750000200,1729269.079000000400,1798831.992249999700,1960456.327499999900,11124419.991750002000
FS( 70 ),2051828.566750000200,2152495.680999999900,1400601.830000000100,1745038.987000000200,1813347.475750000200,1952212.966499999600,11115529.506999999000
FS( 71 ),2042151.577749999900,2179824.214749999300,1374477.942000000000,1734525.715000000300,1810928.228499999700,1941679.782999999600,11083591.460999999000
FS( 72 ),2039732.330500000200,2168892.801249999100,1407949.173500000300,1745038.987000000200,1832970.259000000500,1966638.848249999600,11161226.399499999000
FS( 73 ),2032474.588749999900,2157961.387749999300,1391213.557750000400,1750295.623000000400,1825443.712000000300,1960456.327499999900,11117849.196750000000
FS( 74 ),2044570.825000000000,2090551.004499999800,1389172.629000000000,1750295.623000000400,1840228.000750000100,1981293.712249999600,11096115.794500001000
FS( 75 ),2042151.577749999900,2131240.154749999800,1422643.860500000400,1729269.079000000400,1823024.464750000300,2010145.475749999800,11158478.612500001000
FS( 76 ),2001024.374500000400,2131240.154749999800,1393254.486500000100,1745038.987000000200,1818185.970249999800,1964578.007999999700,11053325.980999999000
FS( 77 ),1962316.418499999700,2033464.733999999700,1381825.285500000500,1794977.029000000300,1847485.742499999700,1956334.646999999600,10976407.856500000000
FS( 78 ),1930866.204250000200,2082048.793999999500,1376518.870750000500,1789720.393000000200,1867108.525750000000,1900233.995750000000,10946500.783500001000
FS( 79 ),1926027.709750000200,2035893.936999999700,1385498.957250000200,1777892.962000000100,1847485.742499999700,1894051.474999999600,10866854.783499999000
FS( 80 ),1952639.429499999900,1995812.087499999900,1400601.830000000100,1767379.690000000200,1830551.011750000100,1929314.741499999500,10876302.790250000000
FS( 81 ),1950220.182250000300,2035893.936999999700,1407949.173500000300,1755552.259000000100,1845066.495249999700,1941679.782999999600,10936365.830000000000
FS( 82 ),1950220.182250000300,2076583.087249999600,1404275.501750000500,1762123.054000000500,1862270.031250000000,1896112.315249999500,10951588.171750000000
FS( 83 ),2022797.599749999800,2055327.560999999800,1387539.886000000200,1750295.623000000400,1869527.773000000000,1856498.385999999700,10941990.828749999000
FS( 84 ),2017959.105250000300,2031035.531000000000,1404275.501750000500,1755552.259000000100,1871947.020249999600,1900233.995750000000,10981007.413000003000
FS( 85 ),1986508.891000000100,2090551.004499999800,1474075.265000000400,1755552.259000000100,1876785.514750000100,1831768.302999999800,11015245.237250000000
FS( 86 ),1964735.665749999900,2117272.237499999800,1477748.936750000100,1762123.054000000500,1874366.267500000100,1835889.983499999600,11032140.145000000000
FS( 87 ),2005862.868999999900,2160997.891500000400,1455706.906250000200,1767379.690000000200,1871947.020249999600,1887639.971999999800,11149538.348999999000
FS( 88 ),2039732.330500000200,2212011.154499999700,1429991.203999999900,1783149.598000000200,1893989.050750000400,1912599.037249999600,11271476.374999998000
FS( 89 ),1938123.946000000000,2215047.658250000300,1415296.517000000000,1767379.690000000200,1879204.762000000100,1894051.474999999600,11109108.048249999000
FS( 90 ),1962316.418499999700,2220513.364999999800,1444685.891000000300,1767379.690000000200,1869527.773000000000,1862909.888999999700,11127337.026500000000
FS( 91 ),1957477.924000000300,2212011.154499999700,1466727.921500000400,1772636.326000000400,1893989.050750000400,1925193.060999999800,11228039.437750001000
FS( 92 ),1979251.149250000200,2298855.161749999500,1457747.835000000400,1777892.962000000100,1884043.256500000100,1916720.717749999800,11314515.082250001000
FS( 93 ),1974412.654750000000,2293389.455000000100,1433664.875750000400,1783149.598000000200,1867108.525750000000,1939618.942749999900,11291348.052000001000
FS( 94 ),1952639.429499999900,2304320.868499999900,1437338.547500000300,1783149.598000000200,1849904.989750000200,1906416.516499999700,11233773.949750001000
FS( 95 ),1979251.149250000200,2277599.635499999400,1470401.593250000200,1800233.665000000300,1864689.278500000000,1927253.901249999600,11319433.222749999000
FS( 96 ),1981670.396499999800,2280028.838500000100,1501831.896000000400,1816003.573000000300,1871947.020249999600,1931375.581749999900,11382861.306000000000
FS( 97 ),1996185.880000000100,2277599.635499999400,1466727.921500000400,1822574.368000000200,1874366.267500000100,1908477.356750000000,11345935.429250000000
FS( 98 ),1988928.138250000100,2307357.372250000000,1461421.506750000200,1838344.276000000500,1881624.009249999700,1885579.131749999900,11363258.434250001000
FS( 99 ),1998605.127250000100,2323147.191749999300,1474075.265000000400,1833087.640000000400,1864689.278500000000,1891990.634750000000,11385599.137250001000
FS( 100 ),1991347.385500000300,2309786.575249999300,1443053.148000000300,1838344.276000000500,1876785.514750000100,1873214.090249999400,11332534.989750002000
FS( 101 ),1991347.385500000300,2263631.718249999900,1446726.819750000300,1833087.640000000400,1876785.514750000100,1904355.676249999600,11315938.754500000000
FS( 102 ),1993766.632749999900,2280028.838500000100,1433664.875750000400,1833087.640000000400,1896408.298000000000,1912599.037249999600,11349559.322249999000
FS( 103 ),2051828.566750000200,2418493.409499999100,1461421.506750000200,1860684.979000000300,1915762.276000000100,1933436.421999999800,11641631.160000000000
FS( 104 ),2030055.341500000300,2355941.432250000100,1457747.835000000400,1876454.887000000100,1923288.823000000300,1898173.155499999600,11541665.474250002000
FS( 105 ),1967154.913000000200,2342580.815749999100,1326720.209250000100,1843600.912000000000,1869527.773000000000,1869092.409749999900,11218681.032749999000
FS( 106 ),1967154.913000000200,2345010.018749999800,1326720.209250000100,1855428.343000000100,1896408.298000000000,1850315.865249999600,11241041.647249999000
FS( 107 ),2001024.374500000400,2374767.755499999500,1339373.967500000000,1855428.343000000100,1879204.762000000100,1871153.249999999800,11320956.452500001000
FS( 108 ),1952639.429499999900,2355941.432250000100,1330393.881000000100,1838344.276000000500,1854743.484249999700,1848255.024999999700,11180321.528000001000
FS( 109 ),1947800.935000000300,2385699.168999999300,1367130.598500000100,1855428.343000000100,1864689.278500000000,1842072.504249999500,11262824.828250000000
FS( 110 ),1969574.160250000400,2385699.168999999300,1394887.229500000100,1855428.343000000100,1879204.762000000100,1860849.048749999800,11345646.712500000000
FS( 111 ),1969574.160250000400,2504730.115999999900,1424276.603500000200,1876454.887000000100,1879204.762000000100,1900233.995750000000,11554478.524500001000
FS( 112 ),1988928.138250000100,2467077.469500000100,1411622.845250000200,1876454.887000000100,1896408.298000000000,1914659.877499999700,11555155.515500000000
FS( 113 ),1986508.891000000100,2439748.935749999700,1405908.244750000300,1871198.251000000400,1884043.256500000100,1896112.315249999500,11483523.894250000000
FS( 114 ),1930866.204250000200,2396630.582499999100,1413255.588250000500,1827831.004000000400,1867108.525750000000,1858788.208499999700,11294484.113250000000
FS( 115 ),1940543.193250000200,2409991.198999999600,1418970.188750000400,1838344.276000000500,1862270.031250000000,1879396.610999999800,11349519.499250000000
FS( 116 ),1967154.913000000200,2391164.875750000100,1422643.860500000400,1838344.276000000500,1884043.256500000100,1869092.409749999900,11372447.591500001000
FS( 117 ),1964735.665749999900,2396630.582499999100,1444685.891000000300,1860684.979000000300,1903666.039750000000,1877335.770749999900,11447742.928749999000
FS( 118 ),1967154.913000000200,2391164.875750000100,1455706.906250000200,1865941.615000000200,1942642.801000000000,1877335.770749999900,11499950.881750001000
FS( 119 ),1996185.880000000100,2458575.258999999600,1431623.947000000600,1865941.615000000200,1998823.098249999800,1929314.741499999500,11680468.540749999000
FS( 120 ),1996185.880000000100,2537524.356499999300,1439379.476250000500,1865941.615000000200,1998823.098249999800,1933665.404249999400,11771523.830249999000
FS( 121 ),1993766.632749999900,2504730.115999999900,1439379.476250000500,1871198.251000000400,1993984.603749999800,1905271.605249999800,11708334.684999999000
FS( 122 ),1973606.239000000100,2450680.349249999500,1415296.517000000000,1855428.343000000100,1986726.862000000200,1898860.102249999800,11580602.412500001000
FS( 123 ),1973606.239000000100,2537524.356499999300,1415296.517000000000,1848857.548000000200,1993984.603749999800,1940076.907249999700,11709350.171499999000
FS( 124 ),2008819.726749999900,2634692.476499999900,1437338.547500000300,1876454.887000000100,2035380.612250000200,1935726.244499999800,11928416.494500000000
FS( 125 ),2084891.612499999800,2700280.957499999100,1443053.148000000300,1876454.887000000100,2011188.139750000100,1972821.368999999700,12088694.113749998000
FS( 126 ),2084891.612499999800,2702710.160499999300,1470401.593250000200,1893538.954000000400,1995866.240499999800,1972821.368999999700,12120233.929749997000
FS( 127 ),2084891.612499999800,2662021.010250000300,1477748.936750000100,1893538.954000000400,1982963.588500000100,1957479.558250000000,12058647.660250003000
FS( 128 ),2089998.912249999800,2651089.596750000000,1487137.209000000500,1909308.862000000200,1993178.188000000100,1968470.706249999600,12099187.474249998000
FS( 129 ),2102632.759000000100,2680847.333499999300,1474075.265000000400,1926392.929000000500,1993178.188000000100,1968470.706249999600,12145601.180749999000
FS( 130 ),2112847.358499999600,2651089.596750000000,1483463.537250000100,1931649.565000000200,1972748.988999999600,1981522.694499999800,12133325.740999999000
FS( 131 ),2115266.605750000100,2602505.536749999500,1474075.265000000400,1931649.565000000200,1957427.089750000300,2027090.162249999600,12108018.224500000000
FS( 132 ),2122793.152749999900,2634692.476499999900,1541834.099500000200,1931649.565000000200,1972748.988999999600,2057544.801499999800,12261267.084249999000
FS( 133 ),2120373.905499999900,2610400.446499999600,1531629.455750000200,1926392.929000000500,1970329.741750000000,2027090.162249999600,12186220.640750000000
FS( 134 ),2125481.205249999600,2607971.243499999900,1533670.384500000600,1931649.565000000200,1957427.089750000300,2027090.162249999600,12183293.650250001000
FS( 135 ),2125481.205249999600,2697244.453749999400,1573264.402250000500,1931649.565000000200,1947212.490250000300,2011748.351499999600,12286604.467999998000
FS( 136 ),2130588.504999999900,2640158.183250000200,1549589.628750000400,1931649.565000000200,1947212.490250000300,2037852.327999999700,12237054.700250000000
FS( 137 ),2143222.351749999900,2602505.536749999500,1494076.366750000300,1942162.837000000100,1921675.991500000000,2046553.653499999800,12150200.737250000000
FS( 138 ),2107740.058749999900,2591574.123249999700,1498158.224250000000,1953990.268000000200,1916568.691750000200,2033501.665249999400,12101537.031250000000
FS( 139 ),2115266.605750000100,2659591.807250000100,1505913.753500000100,1959246.904000000300,1939417.138000000300,2046553.653499999800,12225993.862000002000
FS( 140 ),2127900.452499999700,2618902.657000000100,1486320.837500000100,1953990.268000000200,1947212.490250000300,2024800.339749999600,12159131.045000000000
FS( 141 ),2127900.452499999700,2613436.950249999300,1466319.735750000000,1942162.837000000100,1931890.591000000000,2016099.014249999500,12097813.580749998000
FS( 142 ),2130588.504999999900,2643194.686999999900,1470401.593250000200,1936906.201000000400,1916568.691750000200,2016099.014249999500,12113762.692249998000
FS( 143 ),2120373.905499999900,2656555.303499999900,1494076.366750000300,1981587.607000000300,1931890.591000000000,2031440.824999999700,12215928.598749999000
FS( 144 ),2130588.504999999900,2678418.130499999500,1464278.807000000500,2018384.059000000100,1962534.389500000000,2040142.150500000000,12294350.041499998000
FS( 145 ),2140534.299250000200,2732467.897249999900,1446318.634000000500,2018384.059000000100,1955007.842499999800,2118225.097750000200,12410941.829750001000
FS( 146 ),2138115.052000000100,2710605.070249999900,1476116.193750000300,2036782.285000000100,1980544.341250000100,2190125.524249999800,12532292.466499999000
FS( 147 ),2155856.198499999900,2727002.190500000000,1454482.349000000200,2024954.854000000300,1965222.441999999800,2166082.388000000300,12493604.422000002000
FS( 148 ),2163382.745499999700,2643194.686999999900,1454482.349000000200,2018384.059000000100,1980544.341250000100,2226991.666500000300,12486983.848250000000
FS( 149 ),2163382.745499999700,2669915.919999999500,1476116.193750000300,1994729.197000000200,1931890.591000000000,2196537.027250000300,12432575.674500000000
FS( 150 ),2155856.198499999900,2669915.919999999500,1482238.980000000000,2006556.628000000300,1936997.890749999800,2185774.861499999600,12437344.478750002000
FS( 151 ),2138115.052000000100,2683883.837249999900,1460196.949500000100,2013127.423000000200,1965222.441999999800,2220351.181249999400,12480900.884999998000
FS( 152 ),2135426.999499999900,2683883.837249999900,1458156.020750000400,2006556.628000000300,1955007.842499999800,2179134.376250000200,12418169.704250000000
FS( 153 ),2112847.358499999600,2640158.183250000200,1458156.020750000400,1988158.402000000500,1955007.842499999800,2126926.423250000000,12281258.230250001000
FS( 154 ),2097525.459249999400,2607971.243499999900,1460196.949500000100,1969760.176000000400,1939417.138000000300,2111813.594750000200,12186688.561000001000
FS( 155 ),2133007.752249999400,2607971.243499999900,1464278.807000000500,1981587.607000000300,1955007.842499999800,2122575.760499999900,12264433.012750000000
FS( 156 ),2117685.852999999700,2609185.844999999300,1452441.420250000400,1969760.176000000400,1967641.689249999800,2103112.269249999900,12219831.252750000000
FS( 157 ),2107740.058749999900,2680240.032749999800,1458156.020750000400,1999985.833000000300,1967641.689249999800,2122575.760499999900,12336343.395000000000
FS( 158 ),2107740.058749999900,2705746.664249999400,1494076.366750000300,1999985.833000000300,1952319.790000000000,2135627.748750000300,12395500.461500000000
FS( 159 ),2110159.305999999900,2680240.032749999800,1496117.295500000500,1994729.197000000200,1960115.142249999600,2094410.943749999600,12335775.917250000000
FS( 160 ),2105052.006249999600,2725787.588999999700,1505913.753500000100,1999985.833000000300,1955007.842499999800,2072657.629999999900,12364408.654250000000
FS( 161 ),2089998.912249999800,2740362.807000000000,1489994.509250000100,1988158.402000000500,1931890.591000000000,2077008.292749999800,12317417.514250001000
FS( 162 ),2039194.719999999700,2723358.385999999500,1470401.593250000200,1976330.971000000400,1913880.639250000000,2059605.641749999500,12182775.951249998000
FS( 163 ),2077365.065499999800,2717285.378500000100,1480198.051250000500,2006556.628000000300,1934309.838250000000,2061895.464249999700,12277614.425750000000
FS( 164 ),2092418.159500000100,2714856.175499999900,1500199.153000000200,2006556.628000000300,1960115.142249999600,2090060.280999999500,12364209.539249999000
FS( 165 ),2120373.905499999900,2771335.145250000100,1507954.682250000300,2024954.854000000300,1949631.737499999800,2107462.931999999600,12481717.256500002000
FS( 166 ),2165801.992749999700,2777408.152749999400,1521832.997750000100,2043353.080000000500,1962534.389500000000,2135627.748750000300,12606562.361499999000
FS( 167 ),2168490.045249999500,2817490.002249999400,1545507.771250000500,2055180.511000000400,1947212.490250000300,2146618.896749999800,12680503.716750000000
FS( 168 ),2138115.052000000100,2814453.498499999800,1541834.099500000200,2048609.716000000200,1934309.838250000000,2142268.233999999700,12619594.438250000000
FS( 169 ),2117685.852999999700,2780444.656499999100,1503872.824750000100,2018384.059000000100,1924095.238750000000,2094410.943749999600,12438897.575749999000
FS( 170 ),2067150.466000000000,2688742.243249999800,1541834.099500000200,2024954.854000000300,1929202.538500000300,2022739.499499999700,12274627.700749999000
FS( 171 ),2074677.013000000000,2700280.957499999100,1525914.855250000300,2006556.628000000300,1921675.991500000000,2044492.813249999900,12273602.258499999000
FS( 172 ),2041882.772500000200,2609185.844999999300,1543466.842500000000,2006556.628000000300,1911461.392000000000,2009687.511250000000,12122244.991250001000
FS( 173 ),2122793.152749999900,2666272.115500000300,1571631.659250000300,2055180.511000000400,1947212.490250000300,2101051.429000000000,12464145.357750000000
FS( 174 ),2112847.358499999600,2668701.318500000100,1567549.801750000600,2048609.716000000200,1913880.639250000000,2107462.931999999600,12419055.765999999000
FS( 175 ),2143222.351749999900,2680240.032749999800,1557753.343750000200,2055180.511000000400,1903666.039750000000,2144329.074250000100,12484395.353250001000
FS( 176 ),2160963.498249999700,2677203.529000000100,1569590.730500000100,2055180.511000000400,1908773.339499999800,2135627.748750000300,12507343.357000001000
FS( 177 ),2163382.745499999700,2668701.318500000100,1581428.117250000100,2061751.306000000300,1908773.339499999800,2122575.760499999900,12506616.587249998000
FS( 178 ),2148060.846249999900,2657769.905000000300,1605102.890750000500,2043353.080000000500,1936997.890749999800,2133566.908499999900,12524855.521250002000
FS( 179 ),2165801.992749999700,2705746.664249999400,1609184.748249999900,2055180.511000000400,1947212.490250000300,2144329.074250000100,12627459.480750000000
FS( 180 ),2138115.052000000100,2574569.702249999200,1559386.086750000000,2030211.490000000200,1934309.838250000000,2107462.931999999600,12344059.101250000000
FS( 181 ),2160963.498249999700,2603112.837499999900,1567549.801750000600,2030211.490000000200,1926783.291249999800,2146618.896749999800,12435243.815499999000
FS( 182 ),2160963.498249999700,2614651.551749999600,1589183.646500000500,2055180.511000000400,1929202.538500000300,2179134.376250000200,12528320.122250000000
FS( 183 ),2155856.198499999900,2620724.559249999900,1601021.033250000300,2048609.716000000200,1947212.490250000300,2164021.547749999900,12537449.545000002000
FS( 184 ),2155856.198499999900,2586108.416500000300,1589183.646500000500,2055180.511000000400,1944524.437750000000,2198826.849749999600,12529684.060000001000
FS( 185 ),2170909.292499999500,2606149.341249999600,1587142.717750000100,2043353.080000000500,1934309.838250000000,2187835.701750000500,12529703.971500000000
FS( 186 ),2170909.292499999500,2609185.844999999300,1595306.432750000400,2036782.285000000100,1965222.441999999800,2198826.849749999600,12576237.147000000000
FS( 187 ),2201284.285749999800,2594610.627000000300,1599388.290250000500,2024954.854000000300,1960115.142249999600,2190125.524249999800,12570482.723499998000
