代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13230451.170000002000
真實報酬,3230451.170000001800

夏普值報酬,0.314345117000
夏普值風險,0.090592965500
夏普值,3.469862315073

預期報酬,14508.479601404704
風險,252724.522584826920
起點值,0.057408277808
找到最佳解世代,3491
找到最佳解實驗#,5
找到最佳解次數,21

投資組合檔數,5
1102(1),2301(10),2357(21),3045(41),4904(45),
FS( 31 ),1756975.711999999800,2177680.040999999300,2012231.292500000200,2135001.086250000600,2305808.139000000400,10387696.270750001000
FS( 32 ),1770177.036499999900,2191199.949499999600,2007492.355500000300,2150741.126999999900,2298042.654000000100,10417653.122499999000
FS( 33 ),1729796.514500000000,2106217.667500000000,1969441.479000000500,2135001.086250000600,2290277.169000000200,10230733.916250002000
FS( 34 ),1729796.514500000000,2157400.178250000300,2002753.418500000100,2146420.331499999900,2270604.607000000300,10306975.049750000000
FS( 35 ),1729796.514500000000,2184439.995249999200,1964702.542000000400,2146420.331499999900,2143250.652999999900,10168610.036249999000
FS( 36 ),1724360.675000000000,2187337.118499999900,1940868.476500000100,2155370.550749999900,2124095.790000000500,10132032.610750001000
FS( 37 ),1808227.912999999700,2292599.263249999800,2059760.043000000300,2146420.331499999900,2185701.971000000400,10492709.521750001000
FS( 38 ),1808227.912999999700,2309016.295000000400,2059760.043000000300,2146420.331499999900,2243684.259000000100,10567108.841499999000
FS( 39 ),1833077.464999999900,2363095.928999999500,2064638.360500000400,2123581.841000000000,2228153.289000000300,10612546.884500001000
FS( 40 ),1833077.464999999900,2295496.386500000000,2059760.043000000300,2096731.183249999800,2208998.426000000000,10494063.503750000000
FS( 41 ),1835407.110500000000,2306119.171749999700,2064638.360500000400,2105681.402499999900,2216763.911000000800,10528609.956250001000
FS( 42 ),1843949.143999999900,2306119.171749999700,2064638.360500000400,2121421.443250000000,2228153.289000000300,10564281.408500001000
FS( 43 ),1854820.822999999900,2306119.171749999700,2064638.360500000400,2143951.305500000200,2235918.774000000200,10605448.434750000000
FS( 44 ),1865692.502000000100,2319639.080250000100,2064638.360500000400,2143951.305500000200,2224529.396000000200,10618450.644250000000
FS( 45 ),1833077.464999999900,2306119.171749999700,2059760.043000000300,2141790.907749999800,2220387.804000000000,10561135.391500000000
FS( 46 ),1860256.662499999900,2346678.897249999500,2074116.234500000300,2146420.331499999900,2220387.804000000000,10647859.929749999000
FS( 47 ),1865692.502000000100,2383375.791750000300,2097950.300000000300,2143951.305500000200,2228153.289000000300,10719123.188250002000
FS( 48 ),1882000.020499999600,2448078.210999999700,2231058.677500000700,2155370.550749999900,2224529.396000000200,10941036.855750000000
FS( 49 ),1860256.662499999900,2454838.165250000100,2202625.055500000200,2112471.223999999900,2204856.833999999800,10835047.941250000000
FS( 50 ),1863362.856499999800,2475118.027999999500,2226319.740500000300,2121421.443250000000,2204856.833999999800,10891078.902249999000
FS( 51 ),1892871.699499999600,2542717.570499999900,2197886.118499999900,2135001.086250000600,2197091.349000000400,10965567.823750000000
FS( 52 ),1892871.699499999600,2542717.570499999900,2197886.118499999900,2139630.510000000200,2131861.275000000400,10904967.173500000000
FS( 53 ),1917721.251499999800,2545614.693750000100,2197886.118499999900,2139630.510000000200,2112188.713000000500,10913041.286750000000
FS( 54 ),1923157.091000000000,2545614.693750000100,2197886.118499999900,2157530.948500000400,2139109.061000000700,10963297.912750000000
FS( 55 ),1901413.732999999800,2471255.197000000200,2131262.239499999700,2146420.331499999900,2197091.349000000400,10847442.849999998000
FS( 56 ),1914615.057499999900,2464495.242749999700,2145479.050500000400,2135001.086250000600,2146874.546000000100,10806464.982999999000
FS( 57 ),1925486.736499999900,2475118.027999999500,2202625.055500000200,2083151.540249999800,2162405.516000000300,10848786.876250001000
FS( 58 ),1955772.128000000000,2481877.982249999900,2174052.053000000300,2022351.775000000100,2216763.911000000800,10850817.849250000000
FS( 59 ),1947230.094500000100,2549477.524749999900,2240675.932000000500,2033462.392000000000,2228153.289000000300,10998999.232250001000
FS( 60 ),1920050.897000000100,2508917.799249999700,2254892.743000000200,1988402.667500000000,2212622.319000000100,10884886.425750000000
FS( 61 ),1939464.609500000000,2583277.296000000100,2373923.690000000900,1976983.422250000100,2208998.426000000000,11082647.443750001000
FS( 62 ),1966643.807000000000,2549477.524749999900,2345350.687500000500,2029141.596500000000,2228153.289000000300,11118766.904750001000
FS( 63 ),1968973.452499999900,2488637.936499999800,2326255.558999999900,2022351.775000000100,2216763.911000000800,11022982.634000000000
FS( 64 ),1968973.452499999900,2434558.302499999300,2307299.811000000700,2058461.280250000300,2274746.199000000500,11044039.045250000000
FS( 65 ),1968973.452499999900,2515677.753499999600,2330994.496000000300,2040252.213499999600,2235918.774000000200,11091816.689500000000
FS( 66 ),1980621.680000000200,2511814.922499999900,2392879.438000000100,2044881.637249999900,2243684.259000000100,11173881.936750000000
FS( 67 ),1968973.452499999900,2515677.753499999600,2378662.626999999900,2022351.775000000100,2240060.366000000400,11125725.973999999000
FS( 68 ),1982951.325499999800,2488637.936499999800,2350089.624500000800,1995192.489000000100,2220387.804000000000,11037259.179500001000
FS( 69 ),2002365.037999999700,2502157.845000000200,2373923.690000000900,2015561.953500000100,2201232.941000000600,11095241.467500001000
FS( 70 ),1986057.519500000200,2464495.242749999700,2378662.626999999900,1988402.667500000000,2182078.078000000200,10999696.134749999000
FS( 71 ),2010130.522999999800,2484775.105499999600,2373923.690000000900,2004142.708249999700,2270604.607000000300,11143576.633750001000
FS( 72 ),2002365.037999999700,2515677.753499999600,2288204.682500000100,2010932.529750000200,2336352.379999999900,11153532.383749999000
FS( 73 ),2015566.362500000000,2502157.845000000200,2288204.682500000100,1986242.269750000000,2259215.229000000300,11051386.388750000000
FS( 74 ),2026438.041500000300,2495397.890750000300,2364306.435500000600,1976983.422250000100,2247825.850999999800,11110951.641000001000
FS( 75 ),2018672.556499999900,2481877.982249999900,2378662.626999999900,1999513.284500000300,2243684.259000000100,11122410.709250001000
FS( 76 ),2040415.914500000200,2583277.296000000100,2507032.067499999900,2022351.775000000100,2243684.259000000100,11396761.311999999000
FS( 77 ),2024108.395999999900,2562997.433249999800,2488076.319500000200,2024512.172750000400,2266980.714000000200,11366675.035499999000
FS( 78 ),2037309.720499999800,2606454.282000000100,2468981.191000000600,2026672.570499999900,2421772.715000000300,11561190.479000000000
FS( 79 ),2064488.917999999800,2714613.549999999800,2640279.825500000300,2053831.856499999500,2409865.638000000300,11883079.787999999000
FS( 80 ),2056723.432999999700,2677916.655499999400,2740215.644000000300,2053831.856499999500,2344117.865000000200,11872805.453999998000
FS( 81 ),2031873.881000000100,2650876.838500000100,2740215.644000000300,2069571.897250000200,2363790.427000000100,11856328.687750001000
FS( 82 ),2021002.202000000000,2610317.112999999900,2687947.956500000300,2049202.432749999900,2317197.517000000000,11685667.221250001000
FS( 83 ),2015566.362500000000,2565894.556499999900,2687947.956500000300,2033462.392000000000,2305808.139000000400,11608679.406500001000
FS( 84 ),1963537.612999999700,2586174.419249999800,2673591.765000001100,2026672.570499999900,2286135.577000000000,11536111.944750000000
FS( 85 ),1941794.255000000400,2623837.021500000300,2659374.954000000400,2040252.213499999600,2290277.169000000200,11555535.613000002000
FS( 86 ),1958101.773499999700,2650876.838500000100,2640279.825500000300,2008772.132000000000,2336352.379999999900,11594382.949499998000
FS( 87 ),1991493.358999999700,2603557.158749999500,2649897.080000000100,2008772.132000000000,2324963.001999999900,11578682.731749998000
FS( 88 ),1947230.094500000100,2502157.845000000200,2578534.264000000400,1965872.805250000000,2293901.062000000400,11287696.070750002000
FS( 89 ),1944900.449000000000,2549477.524749999900,2649897.080000000100,1990563.065250000000,2286135.577000000000,11420973.695999999000
FS( 90 ),1947230.094500000100,2579414.464999999400,2697425.830500000200,2022351.775000000100,2324963.001999999900,11571385.166999999000
FS( 91 ),1936358.415500000100,2565894.556499999900,2725998.833000000600,1999513.284500000300,2305808.139000000400,11533573.228500001000
FS( 92 ),1930922.576000000100,2525334.830999999800,2659374.954000000400,1976983.422250000100,2278370.092000000200,11370985.875250001000
FS( 93 ),1930922.576000000100,2565894.556499999900,2683209.019500000400,1988402.667500000000,2270604.607000000300,11439033.426500002000
FS( 94 ),1925486.736499999900,2552374.648000000500,2697425.830500000200,1997352.886749999800,2240060.366000000400,11412700.467750002000
FS( 95 ),1936358.415500000100,2535957.616250000000,2678330.701999999600,2006303.105999999900,2313573.624000000300,11470523.463749999000
FS( 96 ),1999258.843999999800,2545614.693750000100,2683209.019500000400,2015561.953500000100,2367414.320000000300,11611058.830750002000
FS( 97 ),2004694.683500000000,2562997.433249999800,2721259.896000000200,2015561.953500000100,2305808.139000000400,11610322.105250001000
FS( 98 ),1955772.128000000000,2478015.151250000100,2678330.701999999600,2017722.351250000100,2328586.895000000000,11458427.227499999000
FS( 99 ),1977515.485999999600,2498295.013999999500,2687947.956500000300,2031301.994250000200,2305808.139000000400,11500868.589749999000
FS( 100 ),1988387.164999999800,2502157.845000000200,2683209.019500000400,2053831.856499999500,2324963.001999999900,11552548.888000000000
FS( 101 ),1975185.840500000200,2410415.608749999700,2659374.954000000400,2033462.392000000000,2286135.577000000000,11364574.372249998000
FS( 102 ),1972079.646499999800,2427798.348249999300,2664113.891000000300,2042412.611249999800,2363790.427000000100,11470194.923999999000
FS( 103 ),2004694.683500000000,2437455.425749999900,2649897.080000000100,2069571.897250000200,2367414.320000000300,11529033.406500001000
FS( 104 ),2004694.683500000000,2410415.608749999700,2602228.949000000500,2071732.295000000200,2367414.320000000300,11456485.856250001000
FS( 105 ),1975185.840500000200,2339918.942999999500,2568917.009500000200,2022351.775000000100,2336352.379999999900,11242725.947999999000
FS( 106 ),1975185.840500000200,2349576.020500000100,2640279.825500000300,2013092.927500000000,2298042.654000000100,11276177.267999999000
FS( 107 ),1966643.807000000000,2353438.851499999400,2573655.946500000100,2038091.815750000300,2286135.577000000000,11217965.997749999000
FS( 108 ),1986057.519500000200,2326399.034500000100,2588012.138000000300,2015561.953500000100,2344117.865000000200,11260148.510500001000
FS( 109 ),1986057.519500000200,2329296.157749999300,2592751.075000000700,2010932.529750000200,2440927.578000000200,11359964.860000001000
FS( 110 ),1975185.840500000200,2329296.157749999300,2592751.075000000700,2010932.529750000200,2421772.715000000300,11329938.318000000000
FS( 111 ),2004694.683500000000,2339918.942999999500,2649897.080000000100,2010932.529750000200,2425396.608000000500,11430839.844250001000
FS( 112 ),1980621.680000000200,2322536.203499999400,2626063.014499999600,2024512.172750000400,2437303.685000000100,11391036.755750000000
FS( 113 ),1968973.452499999900,2306119.171749999700,2602228.949000000500,2026672.570499999900,2537737.291000000200,11441731.434749998000
FS( 114 ),1966643.807000000000,2333158.988750000000,2687947.956500000300,2044881.637249999900,2533595.699000000500,11566228.088500001000
FS( 115 ),2007800.877499999900,2339918.942999999500,2721259.896000000200,2069571.897250000200,2498909.866000000400,11637461.479750000000
FS( 116 ),1996929.198499999700,2295496.386500000000,2611846.203500000300,2055992.254250000200,2475613.411000000800,11435877.453750001000
FS( 117 ),1980621.680000000200,2336056.111999999700,2673591.765000001100,2080991.142500000100,2495285.973000000200,11566546.672499999000
FS( 118 ),1975185.840500000200,2366958.760000000200,2640279.825500000300,2112471.223999999900,2572423.124000000300,11667318.774000000000
FS( 119 ),1999258.843999999800,2434558.302499999300,2744954.580999999800,2089941.361749999900,2525830.214000000200,11794543.303249998000
FS( 120 ),2002365.037999999700,2400758.531250000000,2754571.835500000500,2101051.978749999800,2483378.896000000200,11742126.279500000000
FS( 121 ),1966643.807000000000,2387238.622749999600,2816317.397000000300,2128211.264750000100,2483378.896000000200,11781789.987499999000
FS( 122 ),1928592.930499999800,2423935.517249999600,2821195.714499999800,2139630.510000000200,2479755.003000000000,11793109.675249999000
FS( 123 ),1958101.773499999700,2491535.059749999500,3016189.034000000000,2135001.086250000600,2522206.321000000000,12123033.274499999000
FS( 124 ),1961207.967500000300,2491535.059749999500,2959182.409500000500,2146420.331499999900,2529971.805999999900,12088317.574250000000
FS( 125 ),1955772.128000000000,2522437.707749999600,3040023.099500000500,2139630.510000000200,2533595.699000000500,12191459.144250002000
FS( 126 ),1930922.576000000100,2464495.242749999700,2968660.283500000400,2119261.045500000000,2479755.003000000000,11963094.150750002000
FS( 127 ),1923157.091000000000,2495397.890750000300,3106646.978500000700,2119261.045500000000,2525830.214000000200,12170293.219750000000
FS( 128 ),1909179.217999999900,2421038.394000000300,2997233.286000000800,2110310.826249999900,2518064.729000000300,11955826.453250000000
FS( 129 ),1920050.897000000100,2468358.073750000000,2992494.349000000400,2137161.484000000200,2522206.321000000000,12040271.124750001000
FS( 130 ),1903743.378499999900,2450975.334249999800,2863985.528000000400,2177900.412999999700,2529971.805999999900,11926576.459749999000
FS( 131 ),1890542.054000000200,2464495.242749999700,2940087.281000000000,2191480.055999999900,2614874.441999999800,12101479.075749999000
FS( 132 ),1868798.696000000000,2448078.210999999700,2963921.346500000000,2222960.137499999700,2665091.245000000100,12168849.636000000000
FS( 133 ),1819099.591999999900,2390135.746000000300,2811578.460000000000,2220799.739749999700,2672856.730000000000,11914470.267750001000
FS( 134 ),1871128.341500000100,2484775.105499999600,2921131.533000000300,2198269.877499999900,2699777.078000000200,12175081.935500000000
FS( 135 ),1824535.431499999900,2414278.439750000400,2830673.588500000100,2177900.412999999700,2657325.760000000200,11904713.632749999000
FS( 136 ),1824535.431499999900,2414278.439750000400,2844890.399500000800,2214009.918249999600,2641794.790000000500,11939508.979000002000
FS( 137 ),1829971.270999999900,2403655.654499999700,2863985.528000000400,2202590.673000000000,2641794.790000000500,11941997.916500002000
FS( 138 ),1822205.785999999600,2346678.897249999500,2711642.641500000400,2180060.810750000200,2645936.382000000200,11706524.517499998000
FS( 139 ),1847055.337999999800,2312879.126000000200,2711642.641500000400,2211540.892250000500,2696153.185000000100,11779271.182750000000
FS( 140 ),1865692.502000000100,2315776.249249999400,2735476.707000000400,2202590.673000000000,2696153.185000000100,11815689.316250000000
FS( 141 ),1887435.859999999600,2353438.851499999400,2740215.644000000300,2180060.810750000200,2711684.154999999800,11872835.321249999000
FS( 142 ),1930922.576000000100,2448078.210999999700,2930609.407000000600,2137161.484000000200,2649560.275000000400,12096331.953000000000
FS( 143 ),1955772.128000000000,2556237.478999999800,2887819.593500000000,2119261.045500000000,2549126.669000000200,12068216.914999999000
FS( 144 ),1955772.128000000000,2596797.204499999500,2859246.591000000500,2146420.331499999900,2591577.987000000700,12149814.241999999000
FS( 145 ),1928592.930499999800,2491535.059749999500,2735476.707000000400,2146420.331499999900,2614874.441999999800,11916899.470749998000
FS( 146 ),1912285.411999999800,2444215.379999999900,2687947.956500000300,2139630.510000000200,2649560.275000000400,11833639.533500001000
FS( 147 ),1944900.449000000000,2434558.302499999300,2783144.838000000500,2143951.305500000200,2607108.957000000400,11913663.852000000000
FS( 148 ),1952665.933999999900,2448078.210999999700,2854507.654000000100,2146420.331499999900,2576047.017000000000,11977719.147500001000
FS( 149 ),1972079.646499999800,2491535.059749999500,2783144.838000000500,2143951.305500000200,2587954.094000000000,11978664.943750000000
FS( 150 ),1972079.646499999800,2444215.379999999900,2744954.580999999800,2126050.867000000100,2591577.987000000700,11878878.461500000000
FS( 151 ),1996929.198499999700,2508917.799249999700,2802100.586000000600,2132840.688499999700,2599343.472000000100,12040131.744250000000
FS( 152 ),1996929.198499999700,2481877.982249999900,2768788.646500000300,2132840.688499999700,2603485.064000000200,11983921.579750001000
FS( 153 ),1996929.198499999700,2488637.936499999800,2797361.649000000700,2152901.524749999900,2572423.124000000300,12008253.432750000000
FS( 154 ),1993823.004500000000,2481877.982249999900,2778266.520500000600,2126050.867000000100,2510299.243999999900,11890317.618250001000
FS( 155 ),1996929.198499999700,2518574.876749999800,2764049.709500000300,2096731.183249999800,2475613.411000000800,11851898.378999999000
FS( 156 ),2045851.754000000200,2565894.556499999900,2840151.462500000400,2112471.223999999900,2576047.017000000000,12140416.013999999000
FS( 157 ),2048181.399499999800,2565894.556499999900,2849629.336500000700,2123581.841000000000,2572423.124000000300,12159710.257500000000
FS( 158 ),2042745.559999999600,2590037.250250000000,2854507.654000000100,2135001.086250000600,2529971.805999999900,12152263.356500000000
FS( 159 ),2042745.559999999600,2569757.387500000200,2821195.714499999800,2123581.841000000000,2498909.866000000400,12056190.368999999000
FS( 160 ),2015566.362500000000,2522437.707749999600,2692686.893499999800,2119261.045500000000,2529971.805999999900,11879923.815250000000
FS( 161 ),2004694.683500000000,2488637.936499999800,2635540.888499999900,2132840.688499999700,2518064.729000000300,11779778.926000001000
FS( 162 ),2013236.716999999900,2511814.922499999900,2630801.951500000400,2146420.331499999900,2553268.261000000400,11855542.183499999000
FS( 163 ),2007800.877499999900,2511814.922499999900,2697425.830500000200,2175740.015250000200,2545502.776000000100,11938284.421750002000
FS( 164 ),2026438.041500000300,2437455.425749999900,2583273.200999999900,2184690.234499999800,2522206.321000000000,11754063.223750001000
FS( 165 ),2053617.238999999800,2535957.616250000000,2597490.012000000600,2236539.780500000300,2525830.214000000200,11949434.861750001000
FS( 166 ),2034980.075000000000,2556237.478999999800,2621324.077500001100,2265859.464250000200,2545502.776000000100,12023903.871750001000
FS( 167 ),2062159.272499999500,2596797.204499999500,2659374.954000000400,2304129.367250000100,2556892.154000000100,12179352.952250000000
FS( 168 ),2059053.078499999800,2583277.296000000100,2654636.017000000000,2270488.887999999800,2545502.776000000100,12112958.055500001000
FS( 169 ),2051287.593500000000,2606454.282000000100,2678330.701999999600,2270488.887999999800,2580188.609000000200,12186750.074499998000
FS( 170 ),2062159.272499999500,2617077.067249999800,2640279.825500000300,2270488.887999999800,2583812.501999999900,12173817.555250000000
FS( 171 ),2062159.272499999500,2599694.327750000200,2535605.070000000300,2295487.776249999600,2614874.441999999800,12107820.888499999000
FS( 172 ),2078466.791000000000,2610317.112999999900,2535605.070000000300,2259995.527499999900,2684763.807000000500,12169148.308499999000
FS( 173 ),2086232.276000000100,2617077.067249999800,2535605.070000000300,2274192.426999999700,2812117.761000000400,12325224.601250000000
FS( 174 ),2069924.757499999800,2565894.556499999900,2483337.382500000300,2269254.374999999500,2750511.579999999600,12138922.651500000000
FS( 175 ),2078466.791000000000,2576517.341750000100,2502293.130500000000,2262155.925249999900,2788821.305999999900,12208254.494500000000
FS( 176 ),2075360.597000000100,2592934.373499999800,2516649.322000000200,2274192.426999999700,2769666.443000000000,12228803.162500000000
FS( 177 ),2073030.951499999700,2586174.419249999800,2564178.072500000200,2276661.453000000200,2746369.988000000400,12246414.884250000000
FS( 178 ),2040415.914500000200,2522437.707749999600,2488076.319500000200,2321721.177500000200,2773290.336000000600,12145941.455250001000
FS( 179 ),2048181.399499999800,2565894.556499999900,2568917.009500000200,2309684.675749999900,2777431.928000000300,12270109.569250003000
FS( 180 ),2051287.593500000000,2592934.373499999800,2583273.200999999900,2309684.675749999900,2769666.443000000000,12306846.286750000000
FS( 181 ),2007800.877499999900,2498295.013999999500,2545222.324500000600,2297956.802249999700,2761900.958000000600,12111175.976250000000
FS( 182 ),1999258.843999999800,2572654.510749999400,2526127.196000000500,2321721.177500000200,2709613.359000000200,12129375.087250002000
FS( 183 ),1986057.519500000200,2502157.845000000200,2559439.135500000300,2297956.802249999700,2705471.767000000000,12051083.069249999000
FS( 184 ),1980621.680000000200,2481877.982249999900,2578534.264000000400,2305055.251999999900,2725662.027999999900,12071751.206250001000
FS( 185 ),2018672.556499999900,2572654.510749999400,2678330.701999999600,2309684.675749999900,2846803.594000000000,12426146.038999999000
FS( 186 ),2053617.238999999800,2559134.602250000500,2668852.828000000200,2340856.129000000200,2878900.932000000500,12501361.730250001000
FS( 187 ),2086232.276000000100,2565894.556499999900,2664113.891000000300,2369249.928000000300,3076661.950000000200,12762152.601500001000
FS( 188 ),2083902.630499999700,2623837.021500000300,2706903.704500000000,2393014.303249999900,3011949.575000000200,12819607.234749999000
FS( 189 ),2100210.149000000200,2572654.510749999400,2640279.825500000300,2500108.305999999900,3036281.428000000300,12849534.219250001000
FS( 190 ),2111081.827999999700,2556237.478999999800,2645158.143000000200,2488071.804250000000,2995900.906000000000,12796450.160250001000
FS( 191 ),2127389.346500000000,2577483.049499999700,2664113.891000000300,2500108.305999999900,2919281.454000000400,12788376.047000000000
FS( 192 ),2154568.543999999800,2610317.112999999900,2764467.851000000300,2511836.179500000100,2947754.899000000200,12988944.586500000000
FS( 193 ),2181747.741500000000,2618042.774999999900,2794574.039000000300,2511836.179500000100,2919281.454000000400,13025482.189000001000
FS( 194 ),2187183.581000000200,2624802.729250000300,2784538.643000000200,2476343.930749999800,2919281.454000000400,12992150.338000001000
FS( 195 ),2184853.935500000100,2618042.774999999900,2814644.830999999800,2464307.429000000500,2862852.263000000300,12944701.233500000000
FS( 196 ),2170876.062499999500,2632528.391249999900,2905102.775500000500,2535909.183000000200,2939471.715000000300,13183888.127250001000
FS( 197 ),2146803.058999999900,2618042.774999999900,2874996.587500000400,2559673.558249999800,2963803.568000000000,13163319.547750000000
FS( 198 ),2125059.700999999900,2603557.158749999500,2965315.151500000200,2607202.308749999900,2959661.975999999800,13260796.295999998000
FS( 199 ),2125059.700999999900,2566860.264250000000,2925173.567499999900,2666458.932750000200,2991759.314000000200,13275311.779500000000
FS( 200 ),2138261.025500000000,2560100.310000000100,2880014.285500000200,2607202.308749999900,2983993.829000000400,13169571.758749999000
FS( 201 ),2112634.924999999800,2624802.729250000300,2900085.077500001100,2618930.182249999600,3060613.281000000000,13317066.195000000000
FS( 202 ),2109528.731000000100,2618042.774999999900,2925173.567499999900,2595165.807000000000,3060613.281000000000,13308524.161499999000
FS( 203 ),2109528.731000000100,2618042.774999999900,2925173.567499999900,2630966.684000000400,3048706.204000000400,13332417.961500000000
FS( 204 ),2106422.537000000000,2595831.496749999500,2834855.003500000600,2595165.807000000000,3056471.689000000200,13188746.533250000000
FS( 205 ),2091668.115500000100,2581345.880499999500,2819662.529000000100,2583437.933499999800,3048706.204000000400,13124820.662500000000
FS( 206 ),2076913.693999999900,2549477.524749999900,2744397.058999999900,2547637.056499999900,3008325.682000000500,12926751.016249999000
FS( 207 ),2070701.306000000100,2541751.862750000300,2779520.945000000300,2559673.558249999800,2995900.906000000000,12947548.578000000000
FS( 208 ),2055946.884499999900,2537889.031749999600,2970332.849500000500,2559673.558249999800,2995900.906000000000,13119743.230000000000
FS( 209 ),2065265.466500000100,2635425.514499999600,3015492.131500000100,2654731.059250000400,3004184.090000000300,13375098.261750000000
FS( 210 ),2065265.466500000100,2610317.112999999900,3045598.319500000200,2642694.557499999600,2991759.314000000200,13355634.770500001000
FS( 211 ),2059053.078499999800,2618042.774999999900,3060651.413500000300,2547637.056499999900,2991759.314000000200,13277143.637499999000
FS( 212 ),2041192.462999999800,2581345.880499999500,3010474.433500000300,2500108.305999999900,2935330.123000000100,13068451.206000000000
FS( 213 ),2038086.268999999900,2570723.095249999300,2975350.547500000300,2464307.429000000500,2947754.899000000200,12996222.239750000000
FS( 214 ),2124283.152500000300,2618042.774999999900,3065669.111500000600,2511836.179500000100,2911515.969000000000,13231347.187500002000
FS( 215 ),2142920.316500000200,2618042.774999999900,3045598.319500000200,2511836.179500000100,2903232.785000000100,13221630.375500001000
