代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13284021.106500000000
真實報酬,3284021.106499999800

夏普值報酬,0.319702110650
夏普值風險,0.079958995764
夏普值,3.998325736758

預期報酬,12352.812944496480
風險,233184.349022756560
起點值,0.052974451314
找到最佳解世代,3953
找到最佳解實驗#,2
找到最佳解次數,44

投資組合檔數,7
2002(8),2207(11),2317(16),2330(19),2354(22),2357(23),2474(28),
FS( 71 ),1422867.895999999900,1442597.987999999900,1531864.393750000000,1519337.537500000100,1396359.904000000100,1564546.451500000000,1671310.694000000100,10548887.864750000000
FS( 72 ),1401204.183999999900,1442597.987999999900,1537240.498750000300,1525908.332500000000,1408306.804000000000,1569982.291000000000,1657054.060000000100,10542297.158249998000
FS( 73 ),1417770.552000000100,1454903.294999999900,1560626.555500000200,1525908.332500000000,1412368.750000000000,1578136.050249999900,1696399.183999999900,10646115.719249999000
FS( 74 ),1422867.895999999900,1465456.389999999900,1555250.450500000000,1539049.922500000100,1414280.254000000000,1602667.018249999700,1710655.818000000000,10710230.749249998000
FS( 75 ),1414584.712000000100,1454903.294999999900,1560626.555500000200,1565482.438750000200,1406395.300000000000,1610820.777500000100,1724992.098000000200,10737808.176750001000
FS( 76 ),1431151.080000000100,1454903.294999999900,1566002.660500000000,1572053.233750000100,1404244.858000000000,1610820.777500000100,1717823.958000000100,10757002.862750001000
FS( 77 ),1431151.080000000100,1470713.026000000100,1566002.660500000000,1591914.955000000300,1412368.750000000000,1643505.504750000100,1707071.748000000100,10822730.724250000000
FS( 78 ),1428602.408000000100,1511173.193999999900,1566002.660500000000,1605056.545000000200,1430050.162000000000,1651659.264000000000,1707071.748000000100,10899618.981500000000
FS( 79 ),1431151.080000000100,1500620.098999999900,1564121.023750000200,1618198.135000000000,1428138.658000000100,1676120.541749999900,1724992.098000000200,10943344.635499999000
FS( 80 ),1436885.591999999900,1498867.886999999900,1564121.023750000200,1624768.930000000200,1434112.108000000000,1681556.381250000100,1750000.941999999800,10990315.864000000000
FS( 81 ),1436885.591999999900,1514677.618000000000,1564121.023750000200,1605056.545000000200,1432200.604000000100,1662530.943000000000,1767921.291999999900,10983396.617750000000
FS( 82 ),1436885.591999999900,1511173.193999999900,1566002.660500000000,1591914.955000000300,1443908.566000000100,1697933.590000000100,1746416.872000000000,10994238.429499999000
FS( 83 ),1431151.080000000100,1518221.864999999800,1567884.297250000100,1611627.340000000300,1473775.816000000100,1706087.349250000000,1742832.802000000100,11051583.549500000000
FS( 84 ),1436885.591999999900,1528774.960000000000,1569497.128749999900,1611627.340000000300,1485722.716000000000,1700651.509750000000,1764337.222000000100,11097499.468499999000
FS( 85 ),1441982.936000000000,1518221.864999999800,1574873.233750000100,1618198.135000000000,1479749.266000000100,1676120.541749999900,1746416.872000000000,11055565.849499999000
FS( 86 ),1436885.591999999900,1519974.076999999800,1562239.386999999900,1624768.930000000200,1473775.816000000100,1676120.541749999900,1732160.237999999900,11025927.581750000000
FS( 87 ),1433699.752000000100,1521726.289000000100,1571378.765500000200,1631339.725000000100,1495758.112000000000,1676120.541749999900,1724992.098000000200,11055018.283250000000
FS( 88 ),1447717.448000000100,1523478.500999999900,1582130.975500000200,1657772.241249999700,1507466.074000000300,1662530.943000000000,1707071.748000000100,11088170.930749999000
FS( 89 ),1433699.752000000100,1514677.618000000000,1587507.080500000200,1638059.856250000200,1507466.074000000300,1673402.622000000000,1792930.135999999900,11147746.138750000000
FS( 90 ),1433699.752000000100,1514677.618000000000,1594764.822250000000,1624768.930000000200,1515589.966000000000,1697933.590000000100,1839443.399999999900,11220881.078250000000
FS( 91 ),1436885.591999999900,1509420.981999999800,1596646.459000000300,1664343.036250000100,1511528.020000000000,1708805.268999999900,1825107.120000000100,11252739.478250001000
FS( 92 ),1426053.736000000000,1497115.674999999800,1594764.822250000000,1644630.651250000100,1503643.066000000100,1716959.028250000000,1839443.399999999900,11222613.378750000000
FS( 93 ),1422867.895999999900,1495363.463000000000,1592883.185499999900,1644630.651250000100,1517501.470000000000,1793130.471500000000,1882372.594000000000,11348752.731249999000
FS( 94 ),1426053.736000000000,1502372.310999999800,1607398.669000000000,1638059.856250000200,1521563.416000000000,1823097.279000000100,1896708.874000000300,11415257.141250001000
FS( 95 ),1433699.752000000100,1498867.886999999900,1607398.669000000000,1638059.856250000200,1523474.919999999900,1806789.760499999900,2011160.176000000000,11519454.020750001000
FS( 96 ),1412036.040000000000,1483018.332999999900,1578636.507250000000,1605056.545000000200,1483811.212000000100,1795848.391249999900,1964646.912000000000,11323056.940500000000
FS( 97 ),1403752.856000000100,1505916.558000000000,1567884.297250000100,1611627.340000000300,1475687.320000000100,1774105.033250000100,2089850.424000000100,11428826.828500001000
FS( 98 ),1401204.183999999900,1491819.215999999800,1592883.185499999900,1631339.725000000100,1511528.020000000000,1779540.872750000300,2086266.353999999800,11494584.557250001000
FS( 99 ),1412036.040000000000,1461912.142999999900,1571378.765500000200,1605056.545000000200,1493607.669999999900,1708805.268999999900,1950310.632000000200,11203110.064500000000
FS( 100 ),1414584.712000000100,1486562.580000000100,1610893.137249999900,1598485.750000000000,1503643.066000000100,1741420.305999999900,1968230.982000000300,11323823.533250000000
FS( 101 ),1406301.528000000200,1467208.601999999700,1609011.500500000100,1585194.823750000200,1501492.624000000300,1793130.471500000000,2061177.864000000100,11423520.413750000000
FS( 102 ),1412036.040000000000,1456655.506999999800,1614387.605500000300,1598485.750000000000,1487634.220000000000,1823097.279000000100,2039753.089999999900,11432052.491500000000
FS( 103 ),1403752.856000000100,1467208.601999999700,1610893.137249999900,1605056.545000000200,1483811.212000000100,1814943.519750000200,2000407.966000000000,11386076.838000000000
FS( 104 ),1403752.856000000100,1458407.718999999800,1616269.242250000100,1618198.135000000000,1487634.220000000000,1689710.140500000000,1982487.615999999900,11256462.928750001000
FS( 105 ),1414584.712000000100,1465456.389999999900,1621645.347250000100,1624768.930000000200,1483811.212000000100,1602667.018249999700,1986071.686000000200,11199008.295499999000
FS( 106 ),1412036.040000000000,1453151.082999999900,1591001.548750000100,1605056.545000000200,1459917.412000000000,1613538.697250000000,1964646.912000000000,11099351.238000000000
FS( 107 ),1420319.224000000200,1461912.142999999900,1594764.822250000000,1631339.725000000100,1458005.908000000100,1616256.617000000100,1996823.895999999700,11179425.335250000000
FS( 108 ),1414584.712000000100,1474257.272999999800,1600140.927250000200,1651201.446250000000,1475687.320000000100,1659813.023250000100,2003992.035999999800,11279679.737750001000
FS( 109 ),1406301.528000000200,1476009.485000000100,1607398.669000000000,1651201.446250000000,1410218.308000000000,1692428.060250000300,1996823.895999999700,11240384.392500000000
FS( 110 ),1401204.183999999900,1461912.142999999900,1610893.137249999900,1651201.446250000000,1392297.958000000100,1695145.980000000000,2011160.176000000000,11223818.024500001000
FS( 111 ),1398018.344000000000,1474257.272999999800,1628903.089000000200,1638059.856250000200,1372466.104000000100,1676120.541749999900,2046921.230000000000,11234749.438000001000
FS( 112 ),1387186.487999999900,1454903.294999999900,1643149.767250000000,1638059.856250000200,1390386.454000000100,1689710.140500000000,2036169.020000000000,11239568.021000000000
FS( 113 ),1387186.487999999900,1463704.177999999800,1632397.557249999800,1631339.725000000100,1374616.546000000100,1670684.702250000100,2018328.316000000100,11178260.512499999000
FS( 114 ),1401204.183999999900,1477761.696999999900,1668417.460750000100,1651201.446250000000,1384413.004000000000,1711523.188750000000,2061177.864000000100,11355701.844750000000
FS( 115 ),1406301.528000000200,1470713.026000000100,1686427.412500000100,1651201.446250000000,1390386.454000000100,1725112.787500000100,2132779.617999999800,11462925.272250000000
FS( 116 ),1395469.672000000000,1463704.177999999800,1677288.034000000200,1664343.036250000100,1394448.400000000100,1733266.546750000000,2139947.757999999900,11468470.625000000000
FS( 117 ),1392921.000000000000,1454903.294999999900,1682932.944250000200,1670913.831250000000,1398271.408000000100,1722394.867749999700,2114859.268000000200,11437199.614250001000
FS( 118 ),1401204.183999999900,1456655.506999999800,1693685.154249999900,1677484.626250000200,1402333.354000000100,1774105.033250000100,2114859.268000000200,11520330.126750000000
FS( 119 ),1392921.000000000000,1456655.506999999800,1695297.985750000200,1651201.446250000000,1398271.408000000100,1787694.632000000000,2111275.197999999900,11493320.177000001000
FS( 120 ),1370620.120000000100,1447854.623999999800,1675675.202500000100,1618198.135000000000,1378439.554000000000,1812225.599999999900,2046921.230000000000,11349937.465499999000
FS( 121 ),1392921.000000000000,1463704.177999999800,1686427.412500000100,1657772.241249999700,1380589.996000000000,1793130.471500000000,2104107.057999999700,11478655.357249999000
FS( 122 ),1381451.976000000000,1453151.082999999900,1688309.049250000200,1670913.831250000000,1378439.554000000000,1795848.391249999900,2132779.617999999800,11500896.502749998000
FS( 123 ),1384637.816000000100,1465456.389999999900,1684545.775750000000,1664343.036250000100,1398271.408000000100,1779540.872750000300,2147036.251999999900,11523834.550750000000
FS( 124 ),1387186.487999999900,1460159.931000000100,1689921.880749999800,1657772.241249999700,1392297.958000000100,1787694.632000000000,2161372.532000000100,11536408.662999999000
FS( 125 ),1381451.976000000000,1465456.389999999900,1695297.985750000200,1664343.036250000100,1388474.950000000000,1782258.792500000000,2168540.671999999800,11545826.802500000000
FS( 126 ),1387186.487999999900,1479513.909000000000,1706050.195750000000,1684055.421250000100,1398271.408000000100,1779540.872750000300,2232894.639999999700,11667515.934750002000
FS( 127 ),1387186.487999999900,1490067.004000000000,1700674.090750000000,1690775.552500000200,1388474.950000000000,1779540.872750000300,2232894.639999999700,11669616.598000001000
FS( 128 ),1384637.816000000100,1495363.463000000000,1693685.154249999900,1670913.831250000000,1396359.904000000100,1784976.712249999900,2197133.585999999700,11623073.466750000000
FS( 129 ),1392921.000000000000,1479513.909000000000,1689921.880749999800,1664343.036250000100,1394448.400000000100,1760515.434500000000,2193549.515999999800,11575216.176500000000
FS( 130 ),1384637.816000000100,1481266.121000000000,1681051.307500000100,1677484.626250000200,1390386.454000000100,1779540.872750000300,2161372.532000000100,11555742.729500001000
FS( 131 ),1384637.816000000100,1486562.580000000100,1704437.364250000100,1690775.552500000200,1390386.454000000100,1768669.193750000100,2154204.392000000000,11579676.352499999000
FS( 132 ),1409487.368000000000,1509420.981999999800,1706050.195750000000,1697346.347499999900,1400421.850000000100,1784976.712249999900,2154204.392000000000,11661910.847500000000
FS( 133 ),1420319.224000000200,1504124.522999999800,1702555.727500000000,1703917.142500000300,1394448.400000000100,1798566.311000000000,2179292.881999999800,11703227.210000001000
FS( 134 ),1420319.224000000200,1497115.674999999800,1709813.469250000100,1684055.421250000100,1400421.850000000100,1784976.712249999900,2168540.671999999800,11665246.023750000000
FS( 135 ),1412036.040000000000,1498867.886999999900,1769219.429500000100,1664343.036250000100,1404244.858000000000,1784976.712249999900,2118443.338000000000,11652134.300999999000
FS( 136 ),1414584.712000000100,1539328.054999999900,1779971.639500000300,1664343.036250000100,1408306.804000000000,1784976.712249999900,2003992.035999999800,11595505.995000001000
FS( 137 ),1398018.344000000000,1549881.149999999900,1749327.841000000200,1670913.831250000000,1398271.408000000100,1749574.065250000000,2082682.284000000000,11598671.923500000000
FS( 138 ),1406301.528000000200,1556889.997999999900,1785347.744499999800,1684055.421250000100,1449882.016000000100,1790412.551750000100,2111275.197999999900,11784167.457500000000
FS( 139 ),1395469.672000000000,1556889.997999999900,1786960.575999999900,1697346.347499999900,1436023.612000000000,1798566.311000000000,2097018.563999999800,11768278.080499999000
FS( 140 ),1398018.344000000000,1556889.997999999900,1812228.269499999700,1710487.937500000000,1441997.062000000200,1823097.279000000100,2122027.407999999800,11864749.298000000000
FS( 141 ),1401204.183999999900,1570987.339999999900,1848248.173000000000,1730200.322500000000,1471864.312000000200,1823097.279000000100,2097018.563999999800,11942623.174500000000
FS( 142 ),1401204.183999999900,1577996.187999999800,1866258.124750000000,1789636.149999999900,1497669.615999999900,1823097.279000000100,2118443.338000000000,12074307.879749998000
FS( 143 ),1398018.344000000000,1562186.456999999900,1884268.076500000200,1815919.330000000300,1501492.624000000300,1872089.524749999900,2139947.757999999900,12173925.114250001000
FS( 144 ),1392921.000000000000,1565690.881000000100,1866258.124750000000,1822490.125000000000,1483811.212000000100,1896550.802500000200,2089850.424000000100,12117575.569250001000
FS( 145 ),1398018.344000000000,1563938.668999999800,1875128.698000000100,1835781.051250000000,1465890.862000000000,1926517.609999999900,2157788.461999999800,12223066.696249999000
FS( 146 ),1403752.856000000100,1558642.210000000000,1893138.649749999900,1815919.330000000300,1469952.808000000000,1872089.524749999900,2161372.532000000100,12174870.910499999000
FS( 147 ),1401204.183999999900,1551633.362000000000,1902009.223000000000,1809348.534999999900,1489784.662000000000,1779540.872750000300,2139947.757999999900,12073471.596750000000
FS( 148 ),1398018.344000000000,1577996.187999999800,1965178.456749999900,1815919.330000000300,1493607.669999999900,1793130.471500000000,2150620.322000000200,12194473.782250000000
FS( 149 ),1392921.000000000000,1560434.244999999900,1974049.030000000500,1842351.846250000200,1473775.816000000100,1798566.311000000000,2129195.548000000000,12171296.796250002000
FS( 150 ),1389735.159999999900,1574491.764000000000,1992058.981749999800,1828762.247500000100,1483811.212000000100,1784976.712249999900,2097018.563999999800,12150857.641500000000
FS( 151 ),1389735.159999999900,1553385.573999999800,2010068.933499999800,1835631.715000000300,1531359.874000000300,1790412.551750000100,2139947.757999999900,12250544.566250000000
FS( 152 ),1392921.000000000000,1528774.960000000000,1947168.505000000400,1801881.722499999900,1503643.066000000100,1793130.471500000000,2107691.128000000000,12075213.853000000000
FS( 153 ),1398018.344000000000,1555137.785999999800,1929158.553250000100,1720941.475000000100,1503643.066000000100,1760515.434500000000,2089850.424000000100,11957268.082750000000
FS( 154 ),1392921.000000000000,1565690.881000000100,1947168.505000000400,1707501.212499999900,1503643.066000000100,1768669.193750000100,2132779.617999999800,12018376.476250000000
FS( 155 ),1414584.712000000100,1556889.997999999900,2000929.555000000400,1707501.212499999900,1515589.966000000000,1790412.551750000100,2118443.338000000000,12104354.333250001000
FS( 156 ),1417770.552000000100,1574491.764000000000,1992058.981749999800,1720941.475000000100,1513439.524000000200,1804071.840750000200,2111275.197999999900,12134052.335499998000
FS( 157 ),1420319.224000000200,1572739.551999999900,2000929.555000000400,1727810.942500000100,1525386.424000000300,1828533.118499999900,2150620.322000000200,12226342.138000000000
FS( 158 ),1426053.736000000000,1581540.435000000100,1956039.078250000300,1700781.081250000000,1515589.966000000000,1787694.632000000000,2089850.424000000100,12057552.352500001000
FS( 159 ),1439434.264000000000,1616704.143999999900,1902009.223000000000,1680620.687500000000,1503643.066000000100,1782258.792500000000,2000407.966000000000,11925081.143000001000
FS( 160 ),1453451.960000000000,1699376.692000000000,1902009.223000000000,1714221.343750000000,1493607.669999999900,1804071.840750000200,1914549.578000000200,11981291.307499999000
FS( 161 ),1461735.144000000100,1739797.036999999800,1893138.649749999900,1720941.475000000100,1495758.112000000000,1798566.311000000000,1961062.841999999700,12071002.570750000000
FS( 162 ),1445168.776000000100,1633310.335000000000,1875128.698000000100,1673900.556249999900,1489784.662000000000,1752361.675249999900,1903797.367999999800,11773455.070500001000
FS( 163 ),1445168.776000000100,1587991.760999999900,1848248.173000000000,1660310.957500000000,1473775.816000000100,1755079.595000000000,1968230.982000000300,11738809.060500002000
FS( 164 ),1450266.120000000100,1618814.763000000000,1911148.601500000100,1707501.212499999900,1475687.320000000100,1784976.712249999900,2003992.035999999800,11952389.765250001000
FS( 165 ),1433699.752000000100,1526425.402999999900,1848248.173000000000,1653590.826250000200,1441997.062000000200,1738702.386250000000,1939638.068000000000,11582304.670499999000
FS( 166 ),1428602.408000000100,1575328.047000000000,1875128.698000000100,1667031.088750000100,1434112.108000000000,1719676.947999999900,1993239.825999999900,11693122.123749999000
