代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14985181.987999998000
真實報酬,4985181.987999998000

夏普值報酬,0.489818198800
夏普值風險,0.123827499127
夏普值,3.955649611382

預期報酬,21681.967406544405
風險,458740.410158183020
起點值,0.047264132233
找到最佳解世代,3967
找到最佳解實驗#,3
找到最佳解次數,12

投資組合檔數,3
1303(4),2002(8),2317(14),
FS( 18 ),3289272.072000000200,3411489.049999999800,3990962.855499999600,10691724.977499999000
FS( 19 ),3360027.587249999900,3540913.800000000300,4200073.428499999500,11101015.815749999000
FS( 20 ),3332340.646499999800,3670338.550000000300,4400323.383999998700,11403003.580499999000
FS( 21 ),3381561.874499999900,3602639.450000000200,4250578.948249999400,11234781.272750000000
FS( 22 ),3313882.686000000200,3534940.350000000100,4063619.918999999800,10912443.955000000000
FS( 23 ),3250305.266500000400,3546887.250000000500,4026405.325499999800,10823598.842000000000
FS( 24 ),3261585.131250000100,3584719.100000000100,4194757.058000000200,11041062.289250001000
FS( 25 ),3173397.097750000200,3485161.600000000100,4045012.622249999500,10703572.320000000000
FS( 26 ),3130328.523250000100,3337816.500000000000,3876660.889750000100,10344806.913000001000
FS( 27 ),3147761.041500000300,3437374.000000000000,3933368.841749999700,10518504.883250000000
FS( 28 ),3183651.520250000100,3546887.250000000500,3914761.544999999900,10645301.315250000000
FS( 29 ),3144684.714750000300,3528966.900000000400,3802231.702749999700,10475884.317500001000
FS( 30 ),3159040.906250000000,3449320.899999999900,3622361.167500000000,10230723.973750001000
FS( 31 ),3130328.523250000100,3473214.700000000200,3701220.663249999800,10304764.886499999000
FS( 32 ),3084183.622000000400,3425427.099999999600,3689701.860499999500,10199313.582500000000
FS( 33 ),3024707.971500000000,3393568.699999999700,3682613.366500000000,10100891.037999999000
FS( 34 ),3042140.489750000200,3437374.000000000000,3716283.713000000000,10195799.202749999000
FS( 35 ),3042140.489750000200,3437374.000000000000,3933368.841749999700,10412884.331499999000
FS( 36 ),2900629.459250000300,3363701.450000000200,3783624.405999999500,10047956.315250000000
FS( 37 ),2975486.743500000300,3437374.000000000000,3839446.296249999700,10252308.039749999000
FS( 38 ),3003173.684249999900,3473214.700000000200,3896154.248249999700,10372543.632500000000
FS( 39 ),3010351.780000000300,3479188.150000000400,3839446.296249999700,10328987.226250000000
FS( 40 ),2953952.456249999800,3449320.899999999900,3749954.059500000000,10153228.415749999000
FS( 41 ),3014453.549000000100,3473214.700000000200,3820838.999499999900,10308508.248500001000
FS( 42 ),3056496.681249999900,3522993.450000000200,3914761.544999999900,10494252.676250000000
FS( 43 ),3081107.295250000400,3534940.350000000100,3933368.841749999700,10549417.487000000000
FS( 44 ),3066751.103750000200,3522993.450000000200,3839446.296249999700,10429191.850000001000
FS( 45 ),3020606.202500000100,3499099.649999999900,3820838.999499999900,10340545.852000000000
FS( 46 ),3027784.298250000000,3461267.799999999800,3839446.296249999700,10328499.394499999000
FS( 47 ),2982664.839249999700,3461267.799999999800,3896154.248249999700,10340087.887499999000
FS( 48 ),3007275.453250000300,3479188.150000000400,3970583.435250000100,10457048.038500000000
FS( 49 ),3020606.202500000100,3511046.549999999800,4120327.871000000300,10651981.623500001000
FS( 50 ),2904731.228250000200,3411489.049999999800,4026405.325499999800,10342626.603750000000
FS( 51 ),2953952.456249999800,3485161.600000000100,4138935.167749999600,10578050.223999999000
FS( 52 ),3031886.067250000300,3511046.549999999800,4250578.948249999400,10793512.565499999000
FS( 53 ),3059573.007999999900,3578745.650000000400,4288679.603499999300,10926999.261499999000
FS( 54 ),3074954.641750000400,3596666.000000000500,4288679.603499999300,10960301.245250000000
FS( 55 ),3130328.523250000100,3700205.800000000300,4325894.196999999700,11156429.520250000000
FS( 56 ),3167244.444250000200,3720117.300000000300,4176149.761250000000,11063512.505500000000
FS( 57 ),3192880.500500000100,3787816.399999999900,4270072.306749998600,11250770.207249999000
FS( 58 ),3174422.540000000500,3767904.899999999900,4194757.058000000200,11137085.498000000000
FS( 59 ),3167244.444250000200,3863480.100000000600,4138935.167749999600,11169660.711999999000
FS( 60 ),3208262.134250000100,3795781.000000000500,4101720.574249999600,11105764.708500000000
FS( 61 ),3212363.903250000400,3931179.200000000700,4288679.603499999300,11432223.706750000000
FS( 62 ),3178524.308999999900,4070559.700000000200,4194757.058000000200,11443842.067000000000
FS( 63 ),3119048.658500000400,4130294.200000000200,4231971.651499999700,11481315.510000000000
FS( 64 ),3137506.618999999900,4251754.349999999600,4250578.948249999400,11639840.917250000000
FS( 65 ),3137506.618999999900,4285603.899999999400,4288679.603499999300,11711791.122499999000
FS( 66 ),3201084.038499999800,4285603.899999999400,4176149.761250000000,11662838.699749999000
FS( 67 ),3204160.365249999800,4184055.250000000000,4120327.871000000300,11508544.486250000000
FS( 68 ),3196982.269500000400,4223878.250000000000,4101720.574249999600,11522582.093750000000
FS( 69 ),3249279.824250000100,4223878.250000000000,4026405.325499999800,11499564.399750000000
FS( 70 ),3241076.286250000400,4164143.750000000000,4083113.277499999400,11488334.313750001000
FS( 71 ),3304653.705749999700,4130294.200000000200,3989190.731999999800,11424139.637750000000
FS( 72 ),3501538.617749999700,4217904.799999999800,4138935.167749999600,11858379.585499998000
FS( 73 ),3623566.245499999300,4251754.349999999600,4063619.918999999800,11938941.514500000000
FS( 74 ),3523072.905000000300,4184055.250000000000,3933368.841749999700,11640497.996750001000
FS( 75 ),3434884.871499999900,4118347.300000000300,3951976.138499999900,11505209.310000001000
FS( 76 ),3419503.237750000300,4090471.200000000200,3989190.731999999800,11499166.169750001000
FS( 77 ),3419503.237750000300,3976975.650000000400,4026405.325499999800,11422885.213250000000
FS( 78 ),3330289.761999999600,3903303.100000000100,3951976.138499999900,11185570.000499999000
FS( 79 ),3423605.006750000200,4070559.700000000200,4138935.167749999600,11633100.874499999000
FS( 80 ),3360027.587249999900,4024763.250000000000,4120327.871000000300,11505119.708250001000
FS( 81 ),3360027.587249999900,3957064.149999999900,4045012.622249999500,11362105.359500000000
FS( 82 ),3319009.897249999900,3943126.100000000100,4101720.574249999600,11363857.571500000000
FS( 83 ),3375409.221000000800,3990913.699999999700,4176149.761250000000,11542473.682250001000
FS( 84 ),3405147.046250000100,4010825.200000000200,4176149.761250000000,11592123.007500000000
FS( 85 ),3415401.468750000500,4036710.149999999900,4457031.335999999200,11909143.954750000000
FS( 86 ),3371307.452000000500,3971002.200000000200,4624497.006749998800,11966807.658749999000
FS( 87 ),3327213.435249999600,4050648.200000000200,4550067.819749999800,11927930.455000000000
FS( 88 ),3327213.435249999600,4030736.700000000700,4624497.006749998800,11982448.141999999000
FS( 89 ),3323111.666249999800,4104409.250000000000,4643990.365249998900,12071512.281499999000
FS( 90 ),3386689.085750000600,4150205.700000000200,4811456.035999999400,12348351.821750000000
FS( 91 ),3430783.102500000500,4110382.700000000200,4737026.849000000400,12278193.651500002000
FS( 92 ),3549734.403500000000,4178081.800000000300,4737026.849000000400,12464844.052500002000
FS( 93 ),3593828.420250000000,4130294.200000000200,4662597.661999999500,12386721.282249998000
FS( 94 ),3564090.595000000200,4050648.200000000200,4605889.709999999000,12220629.504999999000
FS( 95 ),3642024.205999999800,4118347.300000000300,4718419.552250000600,12478792.058250001000
FS( 96 ),3701499.856500000700,4150205.700000000200,4792848.739250000600,12644555.295750001000
FS( 97 ),3772255.371749999900,4158170.300000000300,4849556.691249999200,12779983.362999998000
FS( 98 ),3786611.563250000100,4144232.250000000000,4849556.691249999200,12780401.504499998000
FS( 99 ),3786611.563250000100,4076533.150000000400,4755634.145750001100,12618779.859000001000
FS( 100 ),3786611.563250000100,4024763.250000000000,4643990.365249998900,12455366.178499999000
FS( 101 ),3793789.659000000000,4024763.250000000000,4699812.255500000000,12518366.164500000000
FS( 102 ),3749695.642250000000,4024763.250000000000,4662597.661999999500,12437057.554249998000
FS( 103 ),3678940.127000000300,4010825.200000000200,4662597.661999999500,12352363.989000000000
FS( 104 ),3690219.991750001000,3990913.699999999700,4643990.365249998900,12325125.057000000000
FS( 105 ),3860443.405249999800,4064586.250000000000,4774241.442499999900,12699272.097750001000
FS( 106 ),3905562.864249999600,4010825.200000000200,4849556.691249999200,12765945.755500000000
FS( 107 ),3956834.976749999400,4056621.649999999900,4849556.691249999200,12863014.318000000000
FS( 108 ),3823527.484250000200,4010825.200000000200,4737026.849000000400,12571380.533250000000
FS( 109 ),3868646.943249999500,3971002.200000000200,4699812.255500000000,12539462.398750000000
FS( 110 ),3928122.593750000500,4010825.200000000200,4849556.691249999200,12788505.484999999000
FS( 111 ),3956834.976749999400,4064586.250000000000,4849556.691249999200,12870978.917999998000
FS( 112 ),3942478.785249999700,4030736.700000000700,4737026.849000000400,12710243.334249999000
FS( 113 ),4046048.452500000100,4090471.200000000200,4737026.849000000400,12873547.501499999000
FS( 114 ),4075786.277749999900,4056621.649999999900,4774241.442499999900,12906650.370250000000
FS( 115 ),4046048.452500000100,4004851.749999999500,4792848.739250000600,12843749.941750001000
FS( 116 ),4112702.198750000400,4024763.250000000000,4868163.987999999000,13005630.436749998000
FS( 117 ),4187559.483000000000,4090471.200000000200,4923985.878250000100,13202017.561250001000
FS( 118 ),4180381.387250000100,4090471.200000000200,4886771.284749999600,13157624.872000000000
FS( 119 ),4142440.023999999700,4090471.200000000200,4998415.065249999100,13231327.289249998000
FS( 120 ),4105524.103000000100,4050648.200000000200,4998415.065249999100,13154588.368249999000
FS( 121 ),4091167.911499999900,4070559.700000000200,4942593.175000000700,13104321.786500001000
FS( 122 ),4009132.531500000500,4010825.200000000200,4961200.471749999600,12981159.203250000000
FS( 123 ),4024514.165250000100,4036710.149999999900,5092337.610749999100,13153562.925999999000
FS( 124 ),4209093.770250000100,4050648.200000000200,5166766.797750000800,13426509.768000001000
FS( 125 ),4247035.133500000500,3996887.149999999900,5185374.094499998700,13429297.377999999000
FS( 126 ),4128083.832500000000,4004851.749999999500,5073730.313999999300,13206666.896499999000
FS( 127 ),3972216.610500000900,3957064.149999999900,4868163.987999999000,12797445.748500001000
FS( 128 ),3890181.230500000100,3931179.200000000700,4886771.284749999600,12708132.715250000000
FS( 129 ),3890181.230500000100,3903303.100000000100,4905378.581500000300,12698863.912000000000
FS( 130 ),3860443.405249999800,3889365.050000000300,4830063.332749999100,12579872.787999999000
FS( 131 ),3972216.610500000900,3931179.200000000700,4905378.581500000300,12808775.392000001000
FS( 132 ),3949656.881000000100,3889365.050000000300,4961200.471749999600,12800223.402750000000
FS( 133 ),4038870.356750000300,3917241.149999999900,4998415.065249999100,12954527.572000001000
FS( 134 ),4105524.103000000100,3982949.100000000100,5055123.017249998600,13143597.220249999000
FS( 135 ),4157821.657749999800,4024763.250000000000,5055123.017249998600,13237708.924999997000
FS( 136 ),4194737.578750000300,4024763.250000000000,4998415.065249999100,13217916.893999999000
FS( 137 ),4231653.499749999500,4030736.700000000700,4942593.175000000700,13204984.374750001000
FS( 138 ),4180381.387250000100,3996887.149999999900,4998415.065249999100,13175684.602499999000
FS( 139 ),4268569.420750000500,4010825.200000000200,5166766.797750000800,13446162.418500002000
FS( 140 ),4268569.420750000500,4036710.149999999900,5148159.501000000200,13453440.071750000000
FS( 141 ),4276772.958750000200,4144232.250000000000,5185374.094499998700,13606380.303250000000
FS( 142 ),4291129.150249999900,4118347.300000000300,5129552.204250000400,13539029.654500000000
FS( 143 ),4187559.483000000000,4138258.800000000300,5073730.313999999300,13399549.596999999000
FS( 144 ),4112702.198750000400,4130294.200000000200,5185374.094499998700,13428371.493249999000
FS( 145 ),4180381.387250000100,4138258.800000000300,5185374.094499998700,13504015.281749999000
FS( 146 ),4231653.499749999500,4158170.300000000300,5148159.501000000200,13537984.300750000000
FS( 147 ),4157821.657749999800,4130294.200000000200,5203981.391249999400,13492098.249000000000
FS( 148 ),4016310.627250000800,4030736.700000000700,5073730.313999999300,13120778.641250001000
FS( 149 ),4046048.452500000100,4070559.700000000200,5110944.907499999700,13227554.059999999000
FS( 150 ),4180381.387250000100,4084497.750000000000,5166766.797750000800,13431646.935000002000
FS( 151 ),4157821.657749999800,4050648.200000000200,5185374.094499998700,13393844.952250000000
FS( 152 ),4209093.770250000100,4036710.149999999900,5203981.391249999400,13449786.311500000000
FS( 153 ),4172177.849250000000,4044674.750000000500,5185374.094499998700,13402227.693749998000
FS( 154 ),4217297.308250000700,4104409.250000000000,5203981.391249999400,13525688.949500000000
FS( 155 ),4180381.387250000100,4084497.750000000000,5242082.046499999200,13506962.183750000000
FS( 156 ),4142440.023999999700,4090471.200000000200,5316511.233500000100,13549423.457500000000
FS( 157 ),4105524.103000000100,4016798.649999999900,5223474.749750000400,13345798.502750002000
FS( 158 ),4157821.657749999800,4164143.750000000000,5260689.343249999000,13582655.750999998000
FS( 159 ),4194737.578750000300,4277639.299999999800,5260689.343249999000,13733067.221999999000
FS( 160 ),4224475.404000000100,4251754.349999999600,5223474.749750000400,13699705.503750000000
FS( 161 ),4157821.657749999800,4192019.850000000100,5203981.391249999400,13553823.899000000000
FS( 162 ),4112702.198750000400,4197993.299999999800,5260689.343249999000,13571385.842000000000
FS( 163 ),4142440.023999999700,4197993.299999999800,5223474.749750000400,13563909.073750000000
FS( 164 ),4142440.023999999700,4172108.350000000100,5203981.391249999400,13518530.765249999000
FS( 165 ),4194737.578750000300,4231842.849999999600,5279296.639999998700,13705878.068750000000
FS( 166 ),4217297.308250000700,4217904.799999999800,5429041.075749998900,13864244.183999998000
FS( 167 ),4298307.246000000300,4237816.299999999800,5597392.808250000700,14133517.354250001000
FS( 168 ),4268569.420750000500,4265692.399999999400,5540684.856250000200,14074947.677000001000
FS( 169 ),4313688.879750000300,4285603.899999999400,5634607.401750000200,14233901.181500001000
FS( 170 ),4305485.341750000600,4265692.399999999400,5634607.401750000200,14205786.143500000000
FS( 171 ),4313688.879750000300,4297550.799999999800,5616000.104999999500,14227240.784750000000
FS( 172 ),4328045.071250000000,4424984.399999999400,5690429.291999999400,14443459.763249999000
FS( 173 ),4276772.958750000200,4572329.500000000000,5690429.291999999400,14539532.750750000000
FS( 174 ),4410080.451249999900,4578302.949999999300,5727643.885499999900,14716028.286750000000
FS( 175 ),4676695.436250000300,4592241.000000000000,5690429.291999999400,14959366.728250001000
FS( 176 ),4713611.357250000400,4558391.449999999300,5634607.401750000200,14906611.209000001000
FS( 177 ),4721814.895250000100,4671887.000000000000,5653214.698499999000,15046917.593750000000
FS( 178 ),4825384.562500000000,4733612.649999999400,5577899.449749999700,15136897.662249997000
FS( 179 ),4825384.562500000000,4719674.599999999600,5559292.152999999000,15104352.315499999000
FS( 180 ),4780265.103500000200,4606179.049999999800,5466255.669249999300,14852700.822749998000
FS( 181 ),4773087.007749999900,4679851.599999999600,5616000.104999999500,15068939.712749999000
FS( 182 ),4758730.816250000100,4659940.099999999600,5727643.885499999900,15146315.801750001000
FS( 183 ),4780265.103500000200,4612152.500000000000,5671821.995249999700,15064240.598750001000
FS( 184 ),4736171.086750000700,4578302.949999999300,5597392.808250000700,14911867.845000001000
FS( 185 ),4780265.103500000200,4586267.549999999800,5540684.856250000200,14907218.509750001000
FS( 186 ),4773087.007749999900,4558391.449999999300,5484862.966000000000,14816342.423750000000
FS( 187 ),4773087.007749999900,4419010.949999999300,5185374.094499998700,14377473.052249998000
FS( 188 ),4721814.895250000100,4331400.349999999600,5242082.046499999200,14295298.291749999000
FS( 189 ),4602863.594250000100,4291577.349999999600,5129552.204250000400,14023994.148499999000
FS( 190 ),4587481.960500000000,4317462.299999999800,4998415.065249999100,13903360.325749997000
FS( 191 ),4543387.943750000600,4379187.949999999300,5110944.907499999700,14033521.801250000000
FS( 192 ),4454174.468000000300,4359276.449999999300,5055123.017249998600,13868574.935249999000
FS( 193 ),4380342.626000000200,4277639.299999999800,4942593.175000000700,13600576.101000000000
FS( 194 ),4350604.800750000400,4203966.750000000000,5036515.720499999800,13591088.271250000000
FS( 195 ),4320866.975499999700,4291577.349999999600,5185374.094499998700,13797819.419999998000
FS( 196 ),4380342.626000000200,4317462.299999999800,5129552.204250000400,13827358.130249999000
FS( 197 ),4268569.420750000500,4211931.349999999600,4979807.768500000200,13460309.539250001000
FS( 198 ),4350604.800750000400,4251754.349999999600,5073730.313999999300,13676090.464749999000
FS( 199 ),4335223.167000000400,4257727.799999999800,5036515.720499999800,13629467.687500000000
FS( 200 ),4380342.626000000200,4285603.899999999400,5017022.361999999700,13682969.888000000000
FS( 201 ),4461352.563749999700,4391134.849999999600,5055123.017249998600,13907611.430999998000
FS( 202 ),4580303.864750000600,4424984.399999999400,5055123.017249998600,14060412.281999998000
FS( 203 ),4713611.357250000400,4452860.500000000000,5055123.017249998600,14221595.874499999000
FS( 204 ),4683873.532000000600,4391134.849999999600,4979807.768500000200,14054817.150500000000
FS( 205 ),4721814.895250000100,4337373.799999999800,4811456.035999999400,13870645.731249999000
FS( 206 ),4713611.357250000400,4317462.299999999800,4774241.442499999900,13805316.099750001000
FS( 207 ),4699255.165749999700,4399099.449999999300,4905378.581500000300,14003734.197250001000
FS( 208 ),4736171.086750000700,4411046.349999999600,4998415.065249999100,14145633.502000000000
FS( 209 ),4825384.562500000000,4438922.449999999300,5017022.361999999700,14281330.374499999000
FS( 210 ),4713611.357250000400,4371223.349999999600,5017022.361999999700,14101858.069249999000
FS( 211 ),4810002.928750000000,4438922.449999999300,5036515.720499999800,14285442.099250000000
FS( 212 ),4795646.737250000200,4452860.500000000000,5166766.797750000800,14415275.035000000000
FS( 213 ),4818206.466750000600,4452860.500000000000,5185374.094499998700,14456442.061249997000
FS( 214 ),4825384.562500000000,4484718.899999999400,5185374.094499998700,14495478.556999996000
FS( 215 ),4765908.912000000500,4452860.500000000000,5166766.797750000800,14385537.209750000000
FS( 216 ),4810002.928750000000,4424984.399999999400,5166766.797750000800,14401755.126499999000
FS( 217 ),4765908.912000000500,4385161.399999999400,5036515.720499999800,14187587.032499999000
FS( 218 ),4780265.103500000200,4411046.349999999600,5148159.501000000200,14339471.954499999000
FS( 219 ),4832562.658250000300,4472772.000000000000,5242082.046499999200,14547417.704750000000
FS( 220 ),4832562.658250000300,4444895.899999999400,5242082.046499999200,14519541.604749998000
FS( 221 ),4832562.658250000300,4452860.500000000000,5242082.046499999200,14527506.204750000000
FS( 222 ),4743349.182500000100,4385161.399999999400,5148159.501000000200,14276671.083500000000
FS( 223 ),4706433.261500000000,4365249.899999999400,5185374.094499998700,14257058.255999997000
FS( 224 ),4699255.165749999700,4391134.849999999600,5129552.204250000400,14219943.219999999000
FS( 225 ),4676695.436250000300,4385161.399999999400,5129552.204250000400,14191410.040500000000
FS( 226 ),4736171.086750000700,4379187.949999999300,5055123.017249998600,14170483.053999998000
FS( 227 ),4802824.832999999600,4399099.449999999300,5166766.797750000800,14368692.080750000000
FS( 228 ),4802824.832999999600,4405072.899999999400,5203981.391249999400,14411880.124249998000
FS( 229 ),4810002.928750000000,4405072.899999999400,5166766.797750000800,14381843.626499999000
FS( 230 ),4847944.292000000400,4452860.500000000000,5260689.343249999000,14561495.135249998000
FS( 231 ),4832562.658250000300,4478745.449999999300,5242082.046499999200,14553391.154749999000
FS( 232 ),4914598.038250000200,4546444.549999999800,5390940.420500000000,14851984.008749999000
FS( 233 ),5002786.071750000100,4546444.549999999800,5429041.075749998900,14978272.697500000000
FS( 234 ),4973048.246500000400,4558391.449999999300,5353725.827000000500,14885166.523499999000
FS( 235 ),4965870.150750000000,4572329.500000000000,5429041.075749998900,14967241.726499999000
FS( 236 ),4988429.880249999500,4659940.099999999600,5429041.075749998900,15077412.055999998000
FS( 237 ),4944335.863500000000,4651975.500000000000,5297903.936749999400,14894216.300249998000
FS( 238 ),4944335.863500000000,4659940.099999999600,5335118.530249999800,14939395.493750000000
FS( 239 ),4973048.246500000400,4685825.049999999800,5390940.420500000000,15049814.717000000000
FS( 240 ),4973048.246500000400,4679851.599999999600,5297903.936749999400,14950804.783250000000
FS( 241 ),4736171.086750000700,4566356.049999999800,5129552.204250000400,14432080.341000002000
FS( 242 ),4765908.912000000500,4504630.399999999400,5203981.391249999400,14474521.703249998000
FS( 243 ),4818206.466750000600,4512595.000000000000,5223474.749750000400,14554277.216499999000
FS( 244 ),4765908.912000000500,4424984.399999999400,5353725.827000000500,14544620.138999999000
FS( 245 ),4736171.086750000700,4438922.449999999300,5429041.075749998900,14604135.612499999000
FS( 246 ),4973048.246500000400,4532506.500000000000,5559292.152999999000,15064847.899499999000
FS( 247 ),4988429.880249999500,4558391.449999999300,5616000.104999999500,15162822.435249999000
FS( 248 ),4951513.959250000300,4518568.449999999300,5746251.182250000500,15216334.591499999000
FS( 249 ),4876656.675000000700,4504630.399999999400,5709036.588750000100,15090324.663750000000
FS( 250 ),4914598.038250000200,4492683.500000000000,5577899.449749999700,14985181.987999998000
