代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14382214.688749999000
真實報酬,4382214.688749998800

夏普值報酬,0.429521468875
夏普值風險,0.100327408189
夏普值,4.281197696917

預期報酬,17344.662208781137
風險,147780.230496926150
起點值,0.117367946649
找到最佳解世代,3500
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,8
1101(0),2308(14),2357(23),2382(24),2454(27),2474(28),2882(33),5880(47),
FS( 9 ),1281764.285500000000,1256057.024999999900,1255151.217500000300,1292951.995999999800,1296765.471999999800,1303676.598499999600,1276536.097249999600,1273379.290000000000,10236281.981750000000
FS( 10 ),1266253.227000000200,1251776.052499999500,1245832.635499999900,1292951.995999999800,1284977.863999999800,1287548.283499999700,1263334.772750000000,1270093.892500000100,10162768.723749999000
FS( 11 ),1241284.206000000000,1238734.020000000000,1234184.408000000100,1292951.995999999800,1269845.124000000100,1267477.491499999800,1245862.431499999700,1265713.362500000300,10056053.039499998000
FS( 12 ),1295762.069999999800,1243114.549999999800,1234184.408000000100,1321863.493999999900,1283305.298000000000,1291580.362249999800,1263334.772750000000,1273379.290000000000,10206524.245000001000
FS( 13 ),1284790.833499999900,1243114.549999999800,1238843.699000000000,1302509.515999999800,1290035.385000000000,1303676.598499999600,1260616.852999999900,1281045.217500000000,10204632.652499998000
FS( 14 ),1280251.011500000000,1247395.522500000000,1257480.862999999900,1283155.537999999900,1283305.298000000000,1347939.862999999900,1244309.334499999900,1277759.820000000100,10221597.250499999000
FS( 15 ),1318839.498500000000,1321167.629999999900,1257480.862999999900,1235129.000000000200,1286650.429999999900,1376164.414249999700,1260616.852999999900,1297472.205000000100,10353520.893749999000
FS( 16 ),1306354.987999999900,1329928.689999999700,1248162.281000000000,1248509.528000000400,1281592.908999999800,1396235.206250000000,1260616.852999999900,1288711.145000000000,10360111.600249998000
FS( 17 ),1312786.402500000100,1299464.095000000000,1248162.281000000000,1248509.528000000400,1288322.995999999800,1392203.127499999700,1263334.772750000000,1293091.675000000300,10345874.877750000000
FS( 18 ),1312786.402500000100,1308225.154999999800,1248162.281000000000,1244686.520000000000,1290035.385000000000,1360036.099249999500,1242756.237499999800,1273379.290000000000,10280067.370249998000
FS( 19 ),1353266.482000000100,1329928.689999999700,1252821.572000000200,1242775.015999999800,1284977.863999999800,1356004.020499999600,1257510.659000000200,1277759.820000000100,10355044.123500001000
FS( 20 ),1346835.067499999900,1316886.657500000000,1236514.053499999900,1246598.023999999700,1268172.558000000000,1360036.099249999500,1242756.237499999800,1270093.892500000100,10287892.589749997000
FS( 21 ),1312786.402500000100,1329928.689999999700,1234184.408000000100,1246598.023999999700,1268172.558000000000,1412363.521249999800,1251686.545250000000,1265713.362500000300,10321433.511500001000
FS( 22 ),1331324.009000000100,1316886.657500000000,1208498.572999999900,1233217.495999999800,1276575.210999999900,1388171.048749999800,1248580.351249999800,1265713.362500000300,10268966.709000001000
FS( 23 ),1340781.971500000200,1360293.727499999800,1213157.864000000100,1271686.514000000000,1303455.736000000000,1432434.313249999900,1291290.518749999800,1281045.217500000000,10494145.862499999000
FS( 24 ),1353266.482000000100,1355913.197500000000,1231854.762500000000,1254482.978000000400,1315243.344000000000,1436466.391999999500,1283913.308000000200,1281045.217500000000,10512185.681499999000
FS( 25 ),1345321.793499999900,1355913.197500000000,1213157.864000000100,1258305.985999999800,1293380.516999999800,1376164.414249999700,1304491.843250000200,1281045.217500000000,10427780.832999999000
FS( 26 ),1371804.088500000100,1338590.192499999900,1234184.408000000100,1262128.993999999900,1311898.212000000100,1388171.048749999800,1329341.395249999800,1297472.205000000100,10533590.544000000000
FS( 27 ),1359319.577999999700,1347251.694999999800,1217876.889500000300,1264040.497999999900,1323645.997000000000,1404299.363749999800,1361568.158000000100,1288711.145000000000,10566713.324249998000
FS( 28 ),1353266.482000000100,1355913.197500000000,1173553.890499999700,1273598.017999999900,1332048.650000000100,1436466.391999999500,1346813.736499999900,1293091.675000000300,10564752.041500000000
FS( 29 ),1359319.577999999700,1347251.694999999800,1112863.638499999900,1294863.500000000200,1332048.650000000100,1404299.363749999800,1354190.947249999700,1281045.217500000000,10485882.589999998000
FS( 30 ),1380883.732499999900,1347251.694999999800,1122182.220500000100,1312067.035999999800,1364026.518999999900,1404299.363749999800,1357297.141250000300,1288711.145000000000,10576718.853000000000
FS( 31 ),1379370.458499999900,1338590.192499999900,1112863.638499999900,1298686.507999999700,1348893.779000000100,1396235.206250000000,1361568.158000000100,1281045.217500000000,10517253.158249998000
FS( 32 ),1382775.325000000200,1338590.192499999900,1140879.118999999900,1304421.020000000000,1364026.518999999900,1420427.678749999700,1346813.736499999900,1285425.747500000300,10583359.338250000000
FS( 33 ),1373317.362500000000,1351532.667500000000,1173553.890499999700,1346713.045999999900,1367371.650999999800,1428402.234499999800,1354190.947249999700,1285425.747500000300,10680507.546750000000
FS( 34 ),1359319.577999999700,1351532.667500000000,1154856.991999999900,1356270.565999999900,1355623.865999999900,1460658.864499999700,1360015.061000000000,1281045.217500000000,10679322.812499998000
FS( 35 ),1359319.577999999700,1351532.667500000000,1185202.118000000000,1348624.550000000000,1355623.865999999900,1472665.498999999400,1363121.254999999900,1281045.217500000000,10717134.751000000000
FS( 36 ),1349861.615499999800,1355913.197500000000,1164175.574000000000,1317801.548000000000,1370756.605999999900,1456626.785749999600,1345260.639500000000,1281045.217500000000,10641441.183750000000
FS( 37 ),1346835.067499999900,1368955.230000000000,1182872.472499999700,1315890.044000000000,1364026.518999999900,1500890.050249999600,1352637.850249999900,1288711.145000000000,10720818.378499998000
FS( 38 ),1325270.912999999900,1373236.202499999900,1199179.990999999900,1312067.035999999800,1345508.824000000000,1460658.864499999700,1344095.816749999800,1277759.820000000100,10637777.467750000000
FS( 39 ),1342295.245500000200,1416643.272500000000,1210828.218500000000,1331421.014000000000,1353911.477000000000,1468633.420249999700,1367392.271749999800,1281045.217500000000,10772170.136999998000
FS( 40 ),1337377.105000000000,1421023.802499999500,1208498.572999999900,1352447.557999999700,1367371.650999999800,1468633.420249999700,1370110.191500000000,1281045.217500000000,10806507.518749999000
FS( 41 ),1345321.793499999900,1394939.737499999800,1210828.218500000000,1377536.048000000000,1367371.650999999800,1484761.735249999700,1370110.191500000000,1285425.747500000300,10836295.122749999000
FS( 42 ),1345321.793499999900,1394939.737499999800,1187531.763499999900,1354359.062000000200,1390907.044000000000,1476697.577749999700,1395348.017749999900,1288711.145000000000,10833816.140999999000
FS( 43 ),1334350.557000000000,1368955.230000000000,1234184.408000000100,1312067.035999999800,1399349.520000000000,1484761.735249999700,1381370.144750000000,1281045.217500000000,10796083.848500000000
FS( 44 ),1307868.262000000100,1381997.262500000000,1245832.635499999900,1321863.493999999900,1493491.091999999900,1553217.472249999600,1373604.659749999600,1273379.290000000000,10951254.167999998000
FS( 45 ),1290843.929500000100,1347251.694999999800,1229525.117000000100,1308244.028000000400,1485088.439000000000,1537089.157249999900,1349919.930499999800,1277759.820000000100,10825722.116250001000
FS( 46 ),1284790.833499999900,1329928.689999999700,1229525.117000000100,1354359.062000000200,1491818.525999999800,1545153.314749999700,1370110.191500000000,1273379.290000000000,10879065.024749998000
FS( 47 ),1292357.203500000100,1329928.689999999700,1201509.636500000000,1377536.048000000000,1483415.872999999900,1557159.949249999600,1363897.803499999700,1277759.820000000100,10883565.023750000000
FS( 48 ),1292357.203500000100,1329928.689999999700,1187531.763499999900,1315890.044000000000,1478358.352000000000,1524992.920999999900,1354579.221500000200,1277759.820000000100,10761398.015500000000
FS( 49 ),1290843.929500000100,1334209.662499999900,1192191.054500000100,1269775.010000000000,1471628.264999999900,1549185.393499999800,1359238.512500000000,1277759.820000000100,10744831.647499999000
FS( 50 ),1309759.854500000100,1338590.192499999900,1196850.345500000100,1281244.034000000000,1434632.697999999900,1557159.949249999600,1363897.803499999700,1270093.892500000100,10752228.769749999000
FS( 51 ),1290843.929500000100,1329928.689999999700,1178213.181499999900,1258305.985999999800,1426230.044999999900,1541121.235999999600,1354579.221500000200,1258047.435000000300,10637269.724500000000
FS( 52 ),1290843.929500000100,1312506.127499999700,1187531.763499999900,1271686.514000000000,1419499.958000000100,1533057.078499999800,1356132.318500000100,1258047.435000000300,10629305.124500001000
FS( 53 ),1335863.831000000000,1321167.629999999900,1201509.636500000000,1264040.497999999900,1419499.958000000100,1529024.999750000000,1371663.288500000000,1265713.362500000300,10708483.204250000000
FS( 54 ),1353266.482000000100,1351532.667500000000,1231854.762500000000,1231305.991999999900,1431287.566000000100,1545153.314749999700,1407772.793750000000,1258047.435000000300,10810221.013500001000
FS( 55 ),1380883.732499999900,1351532.667500000000,1243502.990000000000,1256394.482000000100,1490145.960000000000,1549185.393499999800,1412432.084749999700,1265713.362500000300,10949790.672750000000
FS( 56 ),1339268.697500000200,1334209.662499999900,1245832.635499999900,1238952.007999999700,1448092.872000000000,1537089.157249999900,1412432.084749999700,1253666.905000000000,10809544.022499999000
FS( 57 ),1325270.912999999900,1329928.689999999700,1243502.990000000000,1216013.960000000000,1434632.697999999900,1496857.971499999800,1403113.502750000200,1250381.507500000100,10699702.232750000000
FS( 58 ),1340781.971500000200,1390658.764999999900,1273848.115999999900,1221748.472000000100,1464898.178000000100,1492825.892749999400,1429516.151750000200,1261332.832500000000,10875610.379500000000
FS( 59 ),1373317.362500000000,1373236.202499999900,1283166.697999999900,1223659.976000000000,1478358.352000000000,1504922.128999999700,1460966.365999999700,1270093.892500000100,10967720.978499999000
FS( 60 ),1371804.088500000100,1416643.272500000000,1283166.697999999900,1227482.983999999900,1490145.960000000000,1504922.128999999700,1453200.881000000100,1265713.362500000300,11013079.375500001000
FS( 61 ),1415310.716000000000,1438346.807499999900,1301803.862000000000,1256394.482000000100,1480070.740999999900,1500890.050249999600,1460966.365999999700,1273379.290000000000,11127162.314750001000
FS( 62 ),1446332.833000000100,1442727.337499999900,1320500.760499999900,1258305.985999999800,1501893.745000000100,1520960.842249999800,1467178.754000000000,1277759.820000000100,11235660.078250000000
FS( 63 ),1472815.127999999800,1442727.337499999900,1353115.797499999600,1281244.034000000000,1505278.700000000000,1549185.393499999800,1464072.560000000300,1277759.820000000100,11346198.770500001000
FS( 64 ),1457304.069500000000,1477472.905000000000,1346126.861000000000,1271686.514000000000,1485088.439000000000,1553217.472249999600,1459413.268999999900,1273379.290000000000,11323688.819750000000
FS( 65 ),1463357.165499999900,1468711.845000000200,1399828.176500000100,1269775.010000000000,1500221.179000000000,1553217.472249999600,1448541.589999999600,1270093.892500000100,11373746.330750000000
FS( 66 ),1447846.107000000100,1455769.369999999900,1369483.050499999900,1265952.002000000100,1501893.745000000100,1557159.949249999600,1470284.947999999900,1277759.820000000100,11346148.991749998000
FS( 67 ),1447846.107000000100,1394939.737499999800,1371812.696000000000,1269775.010000000000,1486761.004999999900,1561192.027999999700,1464072.560000000300,1270093.892500000100,11266493.036000000000
FS( 68 ),1394881.517000000200,1407981.769999999800,1378801.632500000100,1289128.987999999900,1485088.439000000000,1653750.635749999400,1448541.589999999600,1270093.892500000100,11328268.464749999000
FS( 69 ),1408879.301500000100,1442727.337499999900,1381131.277999999900,1310155.532000000100,1478358.352000000000,1649718.557000000000,1460966.365999999700,1277759.820000000100,11409696.544000000000
FS( 70 ),1415310.716000000000,1477472.905000000000,1376471.987000000000,1321863.493999999900,1483415.872999999900,1686007.265749999800,1454753.977999999900,1281045.217500000000,11496341.436249999000
FS( 71 ),1424390.360000000300,1473092.375000000000,1357834.822999999900,1298686.507999999700,1485088.439000000000,1686007.265749999800,1467178.754000000000,1281045.217500000000,11473323.742249999000
FS( 72 ),1458817.343500000000,1473092.375000000000,1357834.822999999900,1296775.004000000000,1454822.958999999800,1645686.478249999900,1443882.298999999900,1270093.892500000100,11401005.174250001000
FS( 73 ),1443306.285000000100,1451388.839999999900,1364823.759500000200,1312067.035999999800,1441362.784999999900,1621583.607499999700,1457860.172000000000,1277759.820000000100,11370152.305000002000
FS( 74 ),1413797.442000000000,1416643.272500000000,1374142.341500000100,1302509.515999999800,1441362.784999999900,1605455.292499999700,1439223.008000000100,1270093.892500000100,11263227.549999999000
FS( 75 ),1408879.301500000100,1438346.807499999900,1432443.213499999800,1285067.041999999900,1463225.612000000000,1621583.607499999700,1448541.589999999600,1270093.892500000100,11368181.066499999000
FS( 76 ),1413797.442000000000,1438346.807499999900,1402157.822000000200,1300598.012000000100,1444747.740000000000,1669878.950749999800,1443882.298999999900,1273379.290000000000,11386788.363250002000
FS( 77 ),1429308.500499999800,1486134.407500000200,1402157.822000000200,1313978.540000000000,1481743.307000000000,1657782.714499999500,1465625.657000000100,1277759.820000000100,11514490.768500000000
FS( 78 ),1435361.596500000200,1512118.914999999800,1416135.695000000100,1317801.548000000000,1493491.091999999900,1597480.736749999700,1464072.560000000300,1277759.820000000100,11514221.963250000000
FS( 79 ),1441793.010999999900,1507837.942499999700,1383460.923500000000,1335244.021999999900,1490145.960000000000,1641744.001249999700,1479603.530000000000,1270093.892500000100,11549923.282749999000
FS( 80 ),1427795.226499999900,1520879.974999999900,1381131.277999999900,1333332.517999999900,1476685.786000000100,1641744.001249999700,1479603.530000000000,1270093.892500000100,11531266.207249999000
FS( 81 ),1430821.774500000100,1516499.444999999800,1374142.341500000100,1339067.030000000000,1485088.439000000000,1597480.736749999700,1484262.821000000000,1273379.290000000000,11500741.877750002000
FS( 82 ),1435361.596500000200,1507837.942499999700,1383460.923500000000,1339067.030000000000,1480070.740999999900,1609487.371249999600,1479603.530000000000,1273379.290000000000,11508268.424750000000
FS( 83 ),1436874.870500000200,1507837.942499999700,1388120.214500000200,1335244.021999999900,1505278.700000000000,1633679.843750000000,1485815.917999999800,1277759.820000000100,11570611.331249999000
FS( 84 ),1464870.439500000300,1512118.914999999800,1404487.467500000300,1346713.045999999900,1533871.613999999800,1673911.029499999500,1525031.617250000100,1288711.145000000000,11749715.273750000000
FS( 85 ),1453899.202999999700,1546864.482500000200,1388120.214500000200,1350536.053999999800,1530486.658999999800,1657782.714499999500,1518819.229249999900,1273379.290000000000,11719887.846749999000
FS( 86 ),1427795.226499999900,1529541.477499999800,1397438.796500000200,1335244.021999999900,1522084.005999999800,1686007.265749999800,1545221.878250000100,1277759.820000000100,11721092.492500000000
FS( 87 ),1401312.931499999900,1512118.914999999800,1397438.796500000200,1317801.548000000000,1503606.133999999800,1669878.950749999800,1532797.102250000000,1270093.892500000100,11605048.270500001000
FS( 88 ),1371804.088500000100,1499176.439999999500,1390449.859999999600,1360332.512000000100,1490145.960000000000,1633679.843750000000,1509500.647249999700,1270093.892500000100,11525183.244000001000
FS( 89 ),1388828.420999999900,1499176.439999999500,1397438.796500000200,1350536.053999999800,1446420.305999999900,1665846.871999999700,1528137.811250000000,1270093.892500000100,11546478.593249999000
FS( 90 ),1380883.732499999900,1503457.412499999900,1444091.441000000100,1360332.512000000100,1407752.173000000000,1665846.871999999700,1520372.326249999900,1270093.892500000100,11552830.361749999000
FS( 91 ),1349861.615499999800,1503457.412499999900,1439432.150000000100,1360332.512000000100,1424557.479000000100,1706078.057749999900,1512606.841250000300,1277759.820000000100,11574085.888000002000
FS( 92 ),1377857.184500000000,1473092.375000000000,1427783.922499999600,1362244.015999999800,1441362.784999999900,1734302.608999999700,1495522.774249999800,1281045.217500000000,11593210.883749997000
FS( 93 ),1377857.184500000000,1507837.942499999700,1486084.794500000100,1400713.034000000000,1436345.087000000100,1742277.164749999800,1492416.580249999900,1277759.820000000100,11721291.607500000000
FS( 94 ),1387315.146999999900,1503457.412499999900,1490744.085500000000,1450651.075999999900,1436345.087000000100,1706078.057749999900,1467178.754000000000,1281045.217500000000,11722814.837250000000
FS( 95 ),1407366.027500000100,1512118.914999999800,1479095.858000000000,1510385.575999999900,1448092.872000000000,1746309.243499999900,1467178.754000000000,1277759.820000000100,11848307.066000000000
FS( 96 ),1384288.599000000200,1538202.980000000000,1476766.212500000100,1477651.070000000100,1444747.740000000000,1734302.608999999700,1485815.917999999800,1277759.820000000100,11819534.948500000000
FS( 97 ),1377857.184500000000,1520879.974999999900,1472106.921500000200,1491031.598000000000,1434632.697999999900,1734302.608999999700,1478050.433000000200,1273379.290000000000,11782240.708999999000
FS( 98 ),1388828.420999999900,1555525.985000000300,1481425.503500000100,1537385.570000000100,1417827.391999999800,1770501.715999999800,1479603.530000000000,1281045.217500000000,11912143.334999999000
FS( 99 ),1412284.168000000100,1564187.487499999800,1476766.212500000100,1492943.102000000000,1343836.258000000100,1766469.637249999900,1501735.162250000100,1273379.290000000000,11831601.317499999000
FS( 100 ),1421363.812000000200,1564187.487499999800,1500122.402000000200,1504651.064000000000,1380831.825000000000,1794604.586749999600,1498628.968250000200,1281045.217500000000,11945435.363000000000
FS( 101 ),1429308.500499999800,1529541.477499999800,1500122.402000000200,1506562.568000000000,1390907.044000000000,1762437.558499999800,1482709.723999999900,1277759.820000000100,11879349.094500000000
FS( 102 ),1426281.952500000100,1546864.482500000200,1486084.794500000100,1494854.605999999900,1409424.738999999800,1750341.322249999700,1476497.336000000100,1285425.747500000300,11875774.980249999000
FS( 103 ),1393368.243000000000,1516499.444999999800,1453469.757500000100,1456385.588000000000,1385889.345999999900,1726238.451499999700,1437669.911000000100,1277759.820000000100,11647280.562000001000
FS( 104 ),1340781.971500000200,1447107.867499999900,1441761.795500000000,1444916.564000000000,1387561.912000000000,1718174.293999999800,1389135.629750000100,1258047.435000000300,11427487.469250001000
FS( 105 ),1365372.674000000100,1429685.304999999900,1430113.568000000000,1441093.556000000100,1409424.738999999800,1774533.794749999900,1392241.823750000000,1253666.905000000000,11496132.365499999000
FS( 106 ),1371804.088500000100,1425404.332499999800,1444091.441000000100,1452562.579999999800,1416154.825999999900,1871034.879499999600,1417091.375750000100,1253666.905000000000,11651810.428249998000
FS( 107 ),1393368.243000000000,1429685.304999999900,1469777.275999999800,1437270.548000000000,1417827.391999999800,1834835.772499999700,1413985.181749999800,1258047.435000000300,11654797.153250000000
FS( 108 ),1404339.479500000100,1442727.337499999900,1462788.339500000200,1431536.035999999800,1448092.872000000000,1859028.244999999600,1418644.472750000000,1258047.435000000300,11725204.217250001000
FS( 109 ),1424390.360000000300,1516499.444999999800,1490744.085500000000,1452562.579999999800,1498548.612999999900,1939490.616499999800,1436116.813999999800,1270093.892500000100,12028446.406499999000
FS( 110 ),1429308.500499999800,1494795.909999999900,1481425.503500000100,1439182.051999999900,1481743.307000000000,1871034.879499999600,1423303.763749999900,1265713.362500000300,11886507.278750001000
FS( 111 ),1438388.144500000200,1494795.909999999900,1481425.503500000100,1437270.548000000000,1490145.960000000000,1818797.059249999700,1442329.202000000000,1270093.892500000100,11873246.219750000000
FS( 112 ),1446332.833000000100,1494795.909999999900,1472106.921500000200,1456385.588000000000,1481743.307000000000,1854996.166249999500,1426409.957749999800,1270093.892500000100,11902864.575999999000
FS( 113 ),1447846.107000000100,1525160.947500000000,1504781.693000000000,1439182.051999999900,1496876.046999999800,1863060.323749999700,1448541.589999999600,1277759.820000000100,12003208.580250001000
FS( 114 ),1439901.418499999900,1533822.450000000000,1544445.400999999800,1452562.579999999800,1501893.745000000100,1850964.087499999900,1448541.589999999600,1277759.820000000100,12049891.092000000000
FS( 115 ),1441793.010999999900,1507837.942499999700,1511770.629500000000,1460208.595999999900,1501893.745000000100,1834835.772499999700,1433010.619999999900,1270093.892500000100,11961444.208999999000
FS( 116 ),1475841.676000000200,1507837.942499999700,1518759.566000000100,1464031.603999999800,1505278.700000000000,1838867.851249999600,1451647.784000000200,1277759.820000000100,12040024.943750000000
FS( 117 ),1466383.713500000100,1481753.877499999500,1511770.629500000000,1450651.075999999900,1505278.700000000000,1863060.323749999700,1407772.793750000000,1273379.290000000000,11960050.403999999000
FS( 118 ),1502323.970999999900,1490415.379999999700,1502452.047499999600,1435359.044000000000,1537216.745999999800,1871034.879499999600,1400007.308749999600,1265713.362500000300,12004522.739249999000
FS( 119 ),1494379.282499999700,1507837.942499999700,1500122.402000000200,1458297.091999999900,1537216.745999999800,1903291.509499999900,1401560.405750000200,1261332.832500000000,12064038.212750001000
FS( 120 ),1517835.029500000200,1533822.450000000000,1497792.756499999900,1446828.068000000000,1535544.179999999900,1871034.879499999600,1407772.793750000000,1281045.217500000000,12091675.374749998000
FS( 121 ),1497405.830499999900,1520879.974999999900,1483755.149000000000,1437270.548000000000,1552349.486000000000,1891195.273249999600,1392241.823750000000,1265713.362500000300,12040811.447999999000
FS( 122 ),1461843.891499999900,1486134.407500000200,1481425.503500000100,1431536.035999999800,1535544.179999999900,1871034.879499999600,1371663.288500000000,1261332.832500000000,11900515.018999999000
FS( 123 ),1495892.556499999900,1542583.510000000000,1458129.048500000000,1529500.615999999900,1554061.875000000000,1854996.166249999500,1373604.659749999600,1261332.832500000000,12070101.264500000000
FS( 124 ),1481894.771999999900,1559906.514999999900,1465117.984999999600,1527589.112000000200,1602805.227000000000,1879099.036999999800,1401560.405750000200,1270093.892500000100,12188066.946250001000
FS( 125 ),1477354.950000000200,1542583.510000000000,1479095.858000000000,1514208.584000000000,1629725.575000000000,1899259.430749999800,1406219.696749999900,1270093.892500000100,12218541.497000000000
FS( 126 ),1492866.008500000000,1516499.444999999800,1458129.048500000000,1500828.056000000100,1626340.620000000100,1899259.430749999800,1386029.435749999700,1265713.362500000300,12145665.407000002000
FS( 127 ),1463357.165499999900,1546864.482500000200,1472106.921500000200,1533323.623999999800,1634783.095999999900,1887163.194500000000,1386029.435749999700,1258047.435000000300,12181675.354750000000
FS( 128 ),1485299.638500000100,1590271.552499999500,1486084.794500000100,1518031.591999999900,1572539.747000000000,1871034.879499999600,1398454.211749999800,1261332.832500000000,12183049.248250000000
FS( 129 ),1480381.497999999900,1694408.697500000000,1483755.149000000000,1600704.140000000100,1559079.572999999900,1871034.879499999600,1417091.375750000100,1258047.435000000300,12364502.747749999000
FS( 130 ),1477354.950000000200,1646720.655000000000,1500122.402000000200,1581589.100000000100,1585999.920999999900,1838867.851249999600,1396901.114749999900,1258047.435000000300,12285603.429000001000
FS( 131 ),1489839.460500000000,1625017.119999999900,1509440.984000000200,1571792.642000000000,1562464.527999999900,1842899.929999999700,1384476.338749999900,1261332.832500000000,12247263.835749999000
FS( 132 ),1477354.950000000200,1625017.119999999900,1511770.629500000000,1554589.106000000100,1562464.527999999900,1871034.879499999600,1396901.114749999900,1261332.832500000000,12260465.160249999000
FS( 133 ),1467896.987500000000,1625017.119999999900,1495463.111000000000,1533323.623999999800,1518738.874000000100,1871034.879499999600,1381370.144750000000,1253666.905000000000,12146511.645749999000
FS( 134 ),1467896.987500000000,1598933.054999999900,1469777.275999999800,1533323.623999999800,1530486.658999999800,1834835.772499999700,1363897.803499999700,1246000.977500000000,12045152.155000001000
FS( 135 ),1444819.559000000100,1572948.547500000300,1474436.567000000000,1516120.088000000000,1527141.527000000000,1818797.059249999700,1367003.997500000300,1258047.435000000300,11979314.780250002000
FS( 136 ),1446332.833000000100,1603313.585000000000,1481425.503500000100,1560323.618000000000,1532199.048000000000,1863060.323749999700,1375157.756749999700,1253666.905000000000,12115479.573000001000
FS( 137 ),1495892.556499999900,1638059.152499999900,1502452.047499999600,1587323.612000000000,1555734.441000000100,1879099.036999999800,1395348.017749999900,1258047.435000000300,12311956.299250001000
FS( 138 ),1491352.734500000000,1668424.189999999500,1509440.984000000200,1637261.653999999900,1577597.267999999900,1895227.351999999700,1389135.629750000100,1261332.832500000000,12429772.644749999000
FS( 139 ),1477354.950000000200,1642340.125000000000,1509440.984000000200,1696996.153999999900,1559079.572999999900,1887163.194500000000,1395348.017749999900,1253666.905000000000,12421389.903250000000
FS( 140 ),1483408.045999999900,1633678.622500000300,1537456.464500000200,1666173.152000000200,1535544.179999999900,1875066.958249999700,1400007.308749999600,1261332.832500000000,12392667.564499998000
FS( 141 ),1477354.950000000200,1703070.200000000000,1544445.400999999800,1591146.620000000100,1550676.919999999900,1875066.958249999700,1398454.211749999800,1273379.290000000000,12413594.550999999000
FS( 142 ),1502323.970999999900,1685747.194999999800,1565412.210500000000,1571792.642000000000,1597787.529000000100,1895227.351999999700,1390688.726750000100,1277759.820000000100,12486739.446249999000
FS( 143 ),1478868.224000000200,1724773.735000000300,1570071.501500000200,1625792.629999999700,1609535.314000000000,1923362.301499999800,1386029.435749999700,1273379.290000000000,12591812.431750000000
FS( 144 ),1483408.045999999900,1677085.692499999700,1553763.983000000000,1593058.124000000100,1579269.833999999800,1943522.695249999900,1392241.823750000000,1277759.820000000100,12500110.018500000000
FS( 145 ),1486812.912500000100,1668424.189999999500,1584109.109000000200,1573943.083999999800,1589345.053000000100,1919330.222749999700,1396901.114749999900,1277759.820000000100,12496625.505999999000
FS( 146 ),1474328.402000000200,1668424.189999999500,1591098.045500000000,1550766.097999999800,1585999.920999999900,1915298.143999999600,1400007.308749999600,1281045.217500000000,12466967.326749997000
FS( 147 ),1502323.970999999900,1677085.692499999700,1586438.754500000000,1585412.107999999500,1591057.441999999800,1939490.616499999800,1400007.308749999600,1281045.217500000000,12562861.110749997000
FS( 148 ),1554910.242499999900,1677085.692499999700,1565412.210500000000,1610500.597999999800,1617937.966999999900,1919330.222749999700,1424856.860749999800,1285425.747500000300,12655459.541499998000
