代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14015219.708500000000
真實報酬,4015219.708499999700

夏普值報酬,0.392821970850
夏普值風險,0.097648261100
夏普值,4.022826074165

預期報酬,15852.504021791605
風險,137799.543420921660
起點值,0.115040323271
找到最佳解世代,4143
找到最佳解實驗#,2
找到最佳解次數,9

投資組合檔數,7
1101(0),2002(8),2317(16),2382(24),2454(27),2474(28),2882(33),
FS( 34 ),1561273.057249999800,1510888.234999999900,1503758.279999999800,1441037.273500000600,1519769.966250000100,1300548.762500000000,1479280.451500000200,10316559.026000001000
FS( 35 ),1571517.523999999700,1529007.700000000400,1515227.303999999800,1445656.741500000500,1519769.966250000100,1304829.735000000100,1484895.494500000000,10370907.465250000000
FS( 36 ),1565663.542999999800,1540855.042500000200,1520961.816000000100,1457494.128250000500,1582839.642500000300,1309210.264999999900,1474133.328750000100,10451160.766000001000
FS( 37 ),1545662.441249999700,1535279.822500000200,1534342.344000000000,1450276.209500000300,1561833.010000000000,1279143.899999999900,1472261.647750000000,10378802.375000000000
FS( 38 ),1573468.850999999800,1522735.577500000600,1545811.368000000000,1459803.862250000200,1553420.401250000100,1300548.762500000000,1446058.113750000300,10401849.936249999000
FS( 39 ),1563224.384249999700,1529007.700000000400,1541988.359999999900,1469042.798250000500,1549189.207500000000,1291986.817499999900,1454948.598499999800,10399390.866000002000
FS( 40 ),1571517.523999999700,1540855.042500000200,1557280.391999999800,1457494.128250000500,1551329.693749999600,1274862.927499999500,1449333.555500000000,10402676.263500001000
FS( 41 ),1535417.974499999800,1529007.700000000400,1532430.840000000100,1457494.128250000500,1551329.693749999600,1262020.010000000000,1440443.070750000200,10308146.417250000000
FS( 42 ),1551516.422249999600,1540855.042500000200,1519050.312000000200,1457494.128250000500,1545007.792500000000,1279143.899999999900,1463371.162999999900,10356441.760500003000
FS( 43 ),1565663.542999999800,1540855.042500000200,1528607.831999999900,1457494.128250000500,1534504.476250000100,1310504.512500000000,1488170.936249999800,10425803.470750000000
FS( 44 ),1593469.952749999900,1535279.822500000200,1555368.887999999800,1471352.532250000200,1549189.207500000000,1323845.217499999800,1512970.709500000100,10541479.329999998000
FS( 45 ),1591518.625749999700,1544339.555000000200,1563014.903999999900,1489830.404250000100,1511357.357500000400,1319365.129999999900,1502208.543750000000,10521637.520250000000
FS( 46 ),1581274.158999999800,1553399.287500000100,1570342.335999999900,1494449.872250000200,1534504.476250000100,1377506.710000000000,1516714.071500000300,10628193.912500000000
FS( 47 ),1593469.952749999900,1561762.117500000200,1570342.335999999900,1527074.865000000200,1540776.598749999900,1364166.004999999700,1514842.390500000000,10672437.265500000000
FS( 48 ),1601275.260749999900,1577093.972499999900,1574165.344000000000,1568938.793750000700,1551329.693749999600,1377506.710000000000,1527008.317000000000,10777321.091750002000
FS( 49 ),1603714.419499999800,1561762.117500000200,1587545.872000000000,1582797.197750000300,1559692.523749999900,1359685.917500000000,1530751.679000000000,10785952.727000000000
FS( 50 ),1603714.419499999800,1574306.362500000000,1651581.256000000100,1557390.123750000000,1561833.010000000000,1355205.829999999600,1534027.120750000000,10838061.122500001000
FS( 51 ),1613471.054499999900,1577093.972499999900,1651581.256000000100,1562009.591750000100,1557601.816249999900,1364166.004999999700,1528879.997999999900,10854806.693999998000
FS( 52 ),1613471.054499999900,1577093.972499999900,1630236.128000000000,1559699.857750000200,1561833.010000000000,1368546.534999999900,1530751.679000000000,10841635.236749999000
FS( 53 ),1641765.295999999900,1577093.972499999900,1604749.408000000100,1550460.921750000200,1578658.227500000000,1386466.885000000000,1542917.605499999800,10882115.316250000000
FS( 54 ),1621764.194250000200,1574306.362500000000,1608890.999999999800,1550460.921750000200,1563923.717500000300,1368546.534999999900,1527008.317000000000,10814904.048000000000
FS( 55 ),1589567.298749999600,1558974.507500000100,1604749.408000000100,1550460.921750000200,1545007.792500000000,1346245.655000000000,1505951.905749999900,10700960.489250001000
FS( 56 ),1659815.070749999500,1574306.362500000000,1630236.128000000000,1585395.648500000600,1561833.010000000000,1373026.622500000300,1527008.317000000000,10911624.159250000000
FS( 57 ),1645667.949999999700,1577093.972499999900,1628006.040000000000,1562009.591750000100,1570245.618749999900,1386466.885000000000,1523732.875250000000,10893225.933250001000
FS( 58 ),1639813.969000000000,1565246.630000000100,1628006.040000000000,1538623.535000000100,1561833.010000000000,1435648.289999999800,1504080.224749999800,10873254.698749999000
FS( 59 ),1689572.807499999600,1583366.094999999700,1634377.720000000000,1480591.468250000400,1566014.424999999600,1467008.902499999900,1523732.875250000000,10944667.293499999000
FS( 60 ),1673474.359749999600,1577093.972499999900,1649351.167999999800,1496759.606250000700,1559692.523749999900,1489309.782500000200,1523732.875250000000,10969417.288000001000
FS( 61 ),1681767.499499999700,1577093.972499999900,1647121.079999999800,1496759.606250000700,1568105.132500000100,1484829.694999999800,1527008.317000000000,10982688.302750001000
FS( 62 ),1681767.499499999700,1558974.507500000100,1626094.536000000100,1492140.138250000300,1570245.618749999900,1449088.552499999500,1502208.543750000000,10880522.396250000000
FS( 63 ),1733965.496749999700,1577093.972499999900,1636607.808000000000,1489830.404250000100,1563923.717500000300,1444608.464999999900,1519989.513250000100,10966022.377250001000
FS( 64 ),1725672.356999999800,1574306.362500000000,1628006.040000000000,1494449.872250000200,1542917.085000000000,1449088.552499999500,1502208.543750000000,10916651.812999999000
FS( 65 ),1681767.499499999700,1558974.507500000100,1619722.855999999900,1494449.872250000200,1542917.085000000000,1507230.132499999800,1512970.709500000100,10918035.662249999000
FS( 66 ),1705671.255249999700,1556186.897500000200,1608890.999999999800,1478281.734250000200,1553420.401250000100,1480349.607500000200,1509227.347500000100,10892031.243250001000
FS( 67 ),1717867.048999999600,1570821.850000000100,1630236.128000000000,1524765.131000000300,1587021.057500000100,1529531.012500000000,1560698.575000000000,11120943.802999999000
FS( 68 ),1733965.496749999700,1577093.972499999900,1628006.040000000000,1503977.525000000600,1601755.567499999900,1534011.099999999900,1551808.090250000400,11130620.792000001000
FS( 69 ),1723721.029999999600,1570821.850000000100,1613032.591999999900,1508596.993000000200,1574427.033749999700,1467008.902499999900,1576607.863500000200,11034219.264750000000
FS( 70 ),1757869.252499999700,1565246.630000000100,1626094.536000000100,1513216.461000000600,1597574.152500000100,1480349.607500000200,1606554.759500000200,11146908.399000000000
FS( 71 ),1741770.804749999400,1568034.240000000200,1615262.679999999900,1515526.195000000300,1612258.883750000000,1498269.957499999800,1645392.140250000200,11196517.901250001000
FS( 72 ),1733965.496749999700,1568034.240000000200,1617492.767999999900,1527074.865000000200,1622762.200000000000,1534011.099999999900,1627611.170750000000,11230954.840500001000
FS( 73 ),1741770.804749999400,1568034.240000000200,1587545.872000000000,1552770.655750000400,1622762.200000000000,1498269.957499999800,1636501.655499999900,11207658.385500001000
FS( 74 ),1769577.214499999500,1574306.362500000000,1583404.279999999800,1573558.261750000300,1662734.536249999900,1498269.957499999800,1640245.017500000100,11302098.629999999000
FS( 75 ),1767625.887499999700,1574306.362500000000,1577032.599999999900,1557390.123750000000,1643818.611250000300,1489309.782500000200,1645392.140250000200,11254878.507750001000
FS( 76 ),1772016.373249999700,1574306.362500000000,1581174.191999999800,1564319.325750000300,1662734.536249999900,1516190.307499999900,1627611.170750000000,11298355.267999999000
FS( 77 ),1759820.579499999800,1577093.972499999900,1608890.999999999800,1615422.190500000300,1666915.951250000400,1525050.924999999800,1636501.655499999900,11389699.274249999000
FS( 78 ),1741770.804749999400,1565246.630000000100,1611121.088000000000,1626970.860500000200,1652231.220000000400,1560891.625000000000,1643520.459249999800,11401755.687500000000
FS( 79 ),1741770.804749999400,1558974.507500000100,1619722.855999999900,1617731.924500000400,1652231.220000000400,1574232.329999999600,1647263.821249999800,11411930.464000000000
FS( 80 ),1729575.010999999500,1565246.630000000100,1615262.679999999900,1580487.463750000300,1671147.145000000000,1556411.537499999900,1625739.489749999900,11343872.956999999000
FS( 81 ),1725672.356999999800,1568034.240000000200,1626094.536000000100,1578177.729750000400,1662734.536249999900,1605592.942499999700,1634629.974500000000,11400939.316000002000
FS( 82 ),1697865.947249999500,1553399.287500000100,1613032.591999999900,1573558.261750000300,1639587.417500000000,1560891.625000000000,1624335.729000000100,11262673.860000001000
FS( 83 ),1719818.375999999900,1568034.240000000200,1608890.999999999800,1596944.318500000300,1650090.733750000100,1569752.242499999900,1652410.944000000100,11365944.854750000000
FS( 84 ),1713476.563249999700,1570821.850000000100,1587545.872000000000,1622351.392499999800,1666915.951250000400,1569752.242499999900,1655686.385750000100,11386553.257250000000
FS( 85 ),1723721.029999999600,1574306.362500000000,1608890.999999999800,1652666.651250000300,1666915.951250000400,1587672.592500000000,1655686.385750000100,11469862.973249998000
FS( 86 ),1723721.029999999600,1549914.775000000100,1598377.728000000100,1624661.126500000200,1696335.192499999900,1578712.417500000000,1686101.202000000000,11457826.471500000000
FS( 87 ),1709573.909249999800,1558974.507500000100,1596147.639999999900,1573558.261750000300,1706888.287499999600,1587672.592500000000,1669256.072999999900,11402074.271499999000
FS( 88 ),1675425.686749999600,1544339.555000000200,1587545.872000000000,1585395.648500000600,1824565.252499999700,1663734.522500000000,1659897.667999999800,11540907.205250001000
FS( 89 ),1653473.257999999900,1535279.822500000200,1578944.103999999800,1568938.793750000700,1814061.936250000300,1645814.172500000300,1631354.532749999800,11427869.619750001000
FS( 90 ),1645667.949999999700,1547127.165000000300,1596147.639999999900,1624661.126500000200,1822474.545000000400,1654774.347499999900,1655686.385750000100,11546542.159750000000
FS( 91 ),1655424.584999999700,1549914.775000000100,1598377.728000000100,1652666.651250000300,1811971.228750000000,1668115.052499999500,1648199.661749999700,11584672.682249999000
FS( 92 ),1655424.584999999700,1540855.042500000200,1585315.784000000000,1578177.729750000400,1805649.327500000100,1632373.909999999900,1636969.575750000100,11434768.954500001000
FS( 93 ),1653473.257999999900,1531795.310000000300,1606660.912000000000,1522455.397000000300,1797236.718750000000,1659254.435000000300,1642584.618749999900,11413463.649500001000
FS( 94 ),1677864.845500000100,1540855.042500000200,1598377.728000000100,1536313.801000000200,1750992.260000000000,1668115.052499999500,1648199.661749999700,11420721.391249999000
FS( 95 ),1653473.257999999900,1517160.357500000200,1596147.639999999900,1508596.993000000200,1740488.943749999600,1650294.260000000000,1636969.575750000100,11303134.028000001000
FS( 96 ),1653473.257999999900,1508100.625000000500,1617492.767999999900,1524765.131000000300,1732076.335000000000,1641334.085000000000,1638841.256749999900,11316086.458750000000
FS( 97 ),1711525.236249999600,1517160.357500000200,1615262.679999999900,1515526.195000000300,1732076.335000000000,1636853.997500000300,1657558.066750000000,11385965.867999999000
FS( 98 ),1733965.496749999700,1517160.357500000200,1621634.359999999900,1475972.000250000000,1746810.845000000400,1654774.347499999900,1701074.649999999900,11451395.057000002000
FS( 99 ),1769577.214499999500,1531795.310000000300,1626094.536000000100,1506287.259000000300,1820383.837499999900,1659254.435000000300,1706689.692999999700,11620085.285000000000
FS( 100 ),1715915.722000000100,1519947.967500000300,1626094.536000000100,1485210.936250000000,1767817.477500000000,1645814.172500000300,1706689.692999999700,11467493.504750002000
FS( 101 ),1697865.947249999500,1510888.234999999900,1608890.999999999800,1457494.128250000500,1750992.260000000000,1601112.855000000000,1695459.607000000100,11322707.032500001000
FS( 102 ),1717867.048999999600,1517160.357500000200,1600289.232000000100,1464423.330250000300,1788824.110000000100,1596632.767499999600,1727278.184000000400,11412478.030250000000
FS( 103 ),1759820.579499999800,1522735.577500000600,1611121.088000000000,1466733.064250000100,1805649.327500000100,1610073.030000000000,1765179.724249999700,11541315.391000001000
FS( 104 ),1757869.252499999700,1538067.432500000100,1619722.855999999900,1471352.532250000200,1820383.837499999900,1610073.030000000000,1755821.319249999900,11573293.260000000000
FS( 105 ),1813969.903749999600,1522735.577500000600,1617492.767999999900,1506287.259000000300,1807789.813750000400,1605592.942499999700,1765179.724249999700,11639050.988750001000
FS( 106 ),1853972.107249999900,1529007.700000000400,1628006.040000000000,1508596.993000000200,1835068.568749999600,1627893.822500000000,1772666.448250000100,11755214.679749999000
FS( 107 ),1888120.329749999600,1544339.555000000200,1672926.383999999800,1536313.801000000200,1839299.762500000000,1659254.435000000300,1768923.086249999900,11909180.353499999000
FS( 108 ),1868119.227999999700,1547127.165000000300,1677067.976000000000,1524765.131000000300,1814061.936250000300,1663734.522500000000,1763308.043249999900,11858187.002000002000
FS( 109 ),1875924.535999999400,1535279.822500000200,1674837.887999999800,1522455.397000000300,1832977.861250000300,1663734.522500000000,1750206.276249999900,11855419.303499999000
FS( 110 ),1855923.434249999700,1544339.555000000200,1694271.512000000100,1517835.929000000500,1835068.568749999600,1668115.052499999500,1776409.810250000100,11891966.861749999000
FS( 111 ),1855923.434249999700,1540855.042500000200,1681209.568000000000,1522455.397000000300,1816152.643749999600,1672595.139999999900,1768923.086249999900,11858117.311749998000
FS( 112 ),1787626.989250000100,1526220.090000000300,1683439.656000000000,1545841.453750000300,1814061.936250000300,1775438.037499999900,1750206.276249999900,11882837.438999999000
FS( 113 ),1805676.764000000000,1540855.042500000200,1707014.872000000000,1571248.527750000400,1805649.327500000100,1770957.950000000000,1765179.724249999700,11966585.208000001000
FS( 114 ),1813969.903749999600,1547127.165000000300,1713386.551999999900,1585395.648500000600,1811971.228750000000,1811278.737499999800,1757693.000250000000,12040825.235750001000
FS( 115 ),1825677.865750000100,1549914.775000000100,1677067.976000000000,1557390.123750000000,1814061.936250000300,1811278.737499999800,1772666.448250000100,12008060.862500001000
FS( 116 ),1870070.554999999700,1538067.432500000100,1683439.656000000000,1555080.389750000100,1776230.086249999900,1766477.862499999800,1744591.233250000000,11933960.215250000000
FS( 117 ),1850069.453250000000,1565246.630000000100,1683439.656000000000,1573558.261750000300,1759404.868749999900,1739696.894999999800,1761436.362249999800,11932855.127000000000
FS( 118 ),1812018.576750000000,1568034.240000000200,1664324.616000000200,1562009.591750000100,1759404.868749999900,1721776.545000000200,1738976.190250000200,11826547.628500002000
FS( 119 ),1805676.764000000000,1565246.630000000100,1674837.887999999800,1540933.269000000100,1786733.402500000100,1739696.894999999800,1750206.276249999900,11863334.124749999000
FS( 120 ),1812018.576750000000,1577093.972499999900,1692041.424000000100,1559699.857750000200,1763636.062500000000,1793358.387500000000,1744591.233250000000,11942442.514249999000
FS( 121 ),1832019.678499999500,1583366.094999999700,1700643.191999999800,1575867.995750000200,1809880.521249999800,1779918.125000000000,1770794.767250000000,12052493.374749999000
FS( 122 ),1839824.986499999600,1583366.094999999700,1694271.512000000100,1580487.463750000300,1824565.252499999700,1712915.927499999500,1768923.086249999900,12004357.323500000000
FS( 123 ),1848118.126249999700,1577093.972499999900,1694271.512000000100,1601563.786500000400,1820383.837499999900,1762097.332499999800,1787639.896250000000,12091171.463500001000
FS( 124 ),1830068.351499999900,1574306.362500000000,1696183.016000000100,1599254.052500000200,1803558.620000000100,1762097.332499999800,1787639.896250000000,12053110.631250000000
FS( 125 ),1833971.005499999700,1577093.972499999900,1694271.512000000100,1606183.254500000300,1814061.936250000300,1712915.927499999500,1793254.939250000100,12031755.547500001000
FS( 126 ),1839824.986499999600,1601485.560000000300,1700643.191999999800,1606183.254500000300,1807789.813750000400,1726256.632499999800,1787639.896250000000,12069826.335500002000
FS( 127 ),1841776.313499999900,1631452.367500000200,1713386.551999999900,1601563.786500000400,1839299.762500000000,1753137.157500000200,1795126.620249999900,12175745.559750000000
FS( 128 ),1877875.863000000100,1643299.710000000200,1721988.320000000100,1615422.190500000300,1875040.905000000300,1797838.474999999900,1842386.565500000000,12373855.029000001000
FS( 129 ),1863728.742249999400,1637724.490000000200,1717528.144000000100,1620041.658500000100,1870809.711249999900,1779918.125000000000,1834899.841500000100,12324653.712499999000
FS( 130 ),1830068.351499999900,1610545.292500000200,1723899.824000000000,1601563.786500000400,1860306.395000000000,1811278.737499999800,1866718.418499999900,12304383.805500003000
FS( 131 ),1795920.128999999700,1598001.047499999900,1702554.695999999800,1580487.463750000300,1837209.054999999900,1793358.387500000000,1851744.970500000100,12159278.749249998000
FS( 132 ),1757869.252499999700,1592425.827500000600,1694271.512000000100,1631879.045250000200,1820383.837499999900,1753137.157500000200,1823669.755499999700,12073639.387750002000
FS( 133 ),1779821.681249999900,1579881.582500000000,1694271.512000000100,1620041.658500000100,1765726.770000000000,1788878.299999999800,1846129.927500000000,12074754.431750001000
FS( 134 ),1769577.214499999500,1579881.582500000000,1704784.784000000000,1631879.045250000200,1717391.603750000000,1788878.299999999800,1836771.522500000200,12029167.052500002000
FS( 135 ),1729575.010999999500,1577093.972499999900,1726129.912000000000,1631879.045250000200,1738398.236250000300,1833579.617499999900,1827413.117499999900,12064071.911999999000
FS( 136 ),1765674.560499999700,1577093.972499999900,1741103.359999999900,1634188.779250000100,1759404.868749999900,1864940.230000000000,1806824.626499999800,12149233.397499999000
FS( 137 ),1765674.560499999700,1592425.827500000600,1753846.720000000000,1680672.176000000200,1753132.746250000100,1873800.847499999900,1803081.264500000000,12222637.142250000000
FS( 138 ),1777870.354249999600,1616120.512500000400,1764359.991999999900,1741013.976750000100,1753132.746250000100,1833579.617499999900,1772666.448250000100,12258746.647499999000
FS( 139 ),1803725.436999999700,1622392.635000000200,1785705.120000000100,1813193.164250000100,1767817.477500000000,1878280.935000000300,1772666.448250000100,12443784.217000000000
FS( 140 ),1773967.700250000000,1622392.635000000200,1798448.480000000000,1773638.969500000400,1763636.062500000000,1864940.230000000000,1795126.620249999900,12392153.697500000000
FS( 141 ),1765674.560499999700,1607060.780000000300,1796536.976000000000,1789807.107500000400,1750992.260000000000,1864940.230000000000,1785768.215250000400,12360783.129250001000
FS( 142 ),1779821.681249999900,1619605.025000000100,1826165.287999999900,1845818.157000000400,1729985.627499999700,1905161.460000000000,1787639.896250000000,12494200.135000000000
FS( 143 ),1810067.249750000000,1619605.025000000100,1811191.840000000100,1792116.841500000300,1637496.710000000000,1900681.372500000300,1814311.350499999900,12385473.389250001000
FS( 144 ),1821775.211749999600,1619605.025000000100,1804820.159999999900,1806263.962250000300,1683741.168750000000,1931942.427499999500,1810567.988500000200,12478718.943750000000
FS( 145 ),1832019.678499999500,1619605.025000000100,1798448.480000000000,1808573.696250000300,1696335.192499999900,1896201.284999999900,1791383.258250000200,12442569.615499999000
FS( 146 ),1828117.024499999800,1625180.245000000100,1822023.695999999800,1794426.575500000300,1719482.311250000300,1882761.022500000000,1783896.534250000000,12455890.409000000000
FS( 147 ),1785675.662249999800,1579881.582500000000,1819793.608000000000,1747943.178750000200,1690063.070000000100,1855980.054999999900,1737104.509249999900,12216444.665749999000
FS( 148 ),1717867.048999999600,1529007.700000000400,1743014.863999999800,1734084.774750000300,1692153.777500000100,1847019.879999999700,1678614.477999999900,11941765.523249999000
FS( 149 ),1749576.112749999900,1544339.555000000200,1756076.808000000000,1729465.306750000200,1719482.311250000300,1909641.547500000300,1682357.839999999900,12090942.481249999000
FS( 150 ),1757869.252499999700,1556186.897500000200,1745244.952000000000,1743323.710750000300,1727894.920000000400,2016864.974999999900,1712304.736000000000,12259692.443750000000
FS( 151 ),1785675.662249999800,1565246.630000000100,1751616.632000000000,1724845.838750000300,1729985.627499999700,1976643.744999999900,1708561.373999999600,12242578.509499999000
FS( 152 ),1799822.783000000100,1574306.362500000000,1723899.824000000000,1717916.636750000300,1767817.477500000000,2003524.269999999800,1714176.417000000100,12301466.770749999000
FS( 153 ),1825677.865750000100,1577093.972499999900,1764359.991999999900,1743323.710750000300,1830887.153750000100,2092926.905000000000,1735232.828250000000,12569505.427999999000
FS( 154 ),1832019.678499999500,1558974.507500000100,1772961.760000000000,1727155.572750000300,1809880.521249999800,2016864.974999999900,1719791.460000000200,12437651.475000000000
FS( 155 ),1843727.640499999700,1579881.582500000000,1790165.295999999900,1724845.838750000300,1820383.837499999900,1958822.952499999900,1742719.552249999900,12460549.699999999000
FS( 156 ),1853972.107249999900,1568034.240000000200,1790165.295999999900,1747943.178750000200,1809880.521249999800,1999044.182499999900,1723534.822000000200,12492577.347749999000
FS( 157 ),1855923.434249999700,1586153.705000000100,1796536.976000000000,1727155.572750000300,1828796.446250000000,2008004.357500000200,1750206.276249999900,12552779.767999999000
FS( 158 ),1845678.967499999600,1583366.094999999700,1800678.568000000000,1743323.710750000300,1835068.568749999600,1994564.095000000200,1750206.276249999900,12552889.281250000000
FS( 159 ),1848118.126249999700,1556186.897500000200,1775191.848000000000,1752562.646750000300,1835068.568749999600,1976643.744999999900,1731489.466250000100,12475264.298500000000
FS( 160 ),1892022.983749999700,1568034.240000000200,1794306.887999999800,1757182.114750000200,1839299.762500000000,1981123.832499999800,1753949.638250000100,12585922.459749999000
FS( 161 ),1879827.189999999700,1561762.117500000200,1772961.760000000000,1741013.976750000100,1839299.762500000000,2008004.357500000200,1701074.649999999900,12503946.814250000000
FS( 162 ),1926171.206249999800,1556186.897500000200,1775191.848000000000,1722536.104750000400,1879222.320000000100,2016864.974999999900,1691716.244999999900,12567892.596500000000
FS( 163 ),1915926.739499999400,1549914.775000000100,1792076.799999999800,1750252.912750000100,1879222.320000000100,2052705.674999999800,1693587.926000000200,12633690.148250001000
FS( 164 ),1946172.308000000000,1558974.507500000100,1800678.568000000000,1736394.508750000300,1877131.612499999600,2016864.974999999900,1701074.649999999900,12637294.129750000000
FS( 165 ),1919829.393500000000,1553399.287500000100,1781563.527999999900,1724845.838750000300,1898138.245000000100,2039265.412499999900,1682357.839999999900,12599402.545250000000
FS( 166 ),1873973.208999999800,1540855.042500000200,1775191.848000000000,1717916.636750000300,1877131.612499999600,2016864.974999999900,1657558.066750000000,12459494.390500000000
