代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12792389.072749998000
真實報酬,2792389.072749998400

夏普值報酬,0.270538907275
夏普值風險,0.072053490402
夏普值,3.754695376537

預期報酬,11328.892085125592
風險,125540.938872847110
起點值,0.090240619409
找到最佳解世代,3894
找到最佳解實驗#,1
找到最佳解次數,44

投資組合檔數,12
1102(1),1301(3),1326(5),2227(11),2325(17),2408(23),2474(27),2801(28),2882(31),2885(34),2886(35),3481(43),
FS( 116 ),907517.921999999900,989936.240750000230,989291.097499999920,847299.691000000110,861397.164499999960,1021983.237750000200,945081.086750000130,938013.564999999940,1022966.245999999800,954216.378000000140,938318.778749999940,929862.879999999890,11345888.287999999000
FS( 117 ),914925.000000000000,991031.373250000060,986503.487500000280,847299.691000000110,860680.350499999940,1017632.575000000100,946544.582000000170,940751.396249999990,1015519.344999999900,969548.233000000010,930563.249500000030,941212.434999999940,11362215.718000002000
FS( 118 ),920788.936749999990,974385.359250000210,965795.527499999850,847299.691000000110,862293.181999999910,1007557.356000000000,934956.089000000040,935823.300000000050,1007196.337999999800,954216.378000000140,936277.849999999980,918513.324999999840,11265107.332499998000
FS( 119 ),928504.642999999920,968143.104000000170,963007.917500000210,845467.833000000100,858888.315499999910,1014197.841249999900,950875.333250000140,940751.396249999990,1026032.616999999600,965715.269250000010,928522.320750000070,929862.879999999890,11319973.470750000000
FS( 120 ),928504.642999999920,960805.716250000170,957432.697500000240,839972.259000000080,859784.332999999750,1030913.545500000100,950875.333250000140,938013.564999999940,1018804.742499999700,958049.341750000140,922807.720250000010,922296.509999999890,11288264.407000000000
FS( 121 ),925418.360499999840,959820.097000000180,964899.510000000240,832605.004000000070,860680.350499999940,1040988.764500000000,955235.951750000120,938013.564999999940,1031289.252999999700,961882.305500000020,932604.178249999880,922296.509999999890,11325737.850000001000
FS( 122 ),931282.297249999950,973290.226750000380,979932.692500000120,834436.862000000080,859784.332999999750,1042133.675749999900,961030.198250000130,933085.468750000000,1031289.252999999700,958049.341750000140,934236.921250000010,937429.249999999880,11375984.520250000000
FS( 123 ),930047.784249999910,967047.971500000100,967687.120000000110,834436.862000000080,858888.315499999910,1042133.675749999900,956669.579750000150,935823.300000000050,1049249.425999999700,958049.341750000140,930563.249500000030,937429.249999999880,11368029.876000000000
FS( 124 ),926961.501749999940,948321.205750000200,944291.107500000160,827109.430000000050,856200.262999999920,1040988.764500000000,945081.086750000130,925419.541249999890,1047059.160999999700,950383.414250000030,922807.720250000010,922296.509999999890,11256923.705999998000
FS( 125 ),897024.561499999950,943174.083000000330,937720.312500000230,827109.430000000050,855483.449000000020,993131.474249999970,946544.582000000170,928157.372500000060,1052315.796999999800,954216.378000000140,928522.320750000070,910946.954999999960,11174350.715500003000
FS( 126 ),918011.282499999970,942078.950500000150,937720.312500000230,827109.430000000050,858888.315499999910,998627.048249999880,945081.086750000130,933085.468750000000,1069180.837499999700,961882.305500000020,924848.649000000090,899597.399999999910,11216115.086750001000
FS( 127 ),918011.282499999970,954563.461000000010,940507.922500000100,838140.401000000070,863189.199499999990,1009847.178500000000,994362.049250000160,933085.468750000000,1073342.341000000000,991779.422749999910,926481.392000000110,914730.140000000010,11358044.258750003000
FS( 128 ),907517.921999999900,957739.345250000360,940507.922500000100,832605.004000000070,862293.181999999910,995421.296749999980,974052.319250000290,933085.468750000000,1077722.870999999800,980280.531500000040,928522.320750000070,914730.140000000010,11304482.323750002000
FS( 129 ),926961.501749999940,971209.475000000090,960220.307500000110,834436.862000000080,865877.251999999860,1017632.575000000100,985670.679500000200,935823.300000000050,1073342.341000000000,980280.531500000040,932604.178249999880,926079.694999999950,11410142.698500002000
FS( 130 ),925418.360499999840,977451.730250000140,958328.714999999850,834436.862000000080,865877.251999999860,1037554.030750000000,1018972.663250000200,938013.564999999940,1073342.341000000000,991779.422749999910,940359.707500000020,926079.694999999950,11487618.344999999000
FS( 131 ),925418.360499999840,982708.366250000200,957432.697500000240,839972.259000000080,865877.251999999860,1055414.646250000000,1046510.267750000300,943489.227499999920,1075532.606000000100,984113.495250000040,944033.379250000110,926079.694999999950,11546586.252250001000
FS( 132 ),932825.438499999930,995192.876750000290,970474.730000000210,832605.004000000070,864981.234499999900,1058849.379999999900,1055201.637500000000,948417.323750000100,1065019.333999999800,984113.495250000040,947707.050999999980,929862.879999999890,11585254.385249998000
FS( 133 ),935911.720999999900,986869.869750000190,970474.730000000210,834436.862000000080,865877.251999999860,1054269.734999999900,1047943.895750000000,945679.492499999930,1054506.061999999700,976447.567750000050,944033.379250000110,918513.324999999840,11534967.891999997000
FS( 134 ),926961.501749999940,989936.240750000230,962111.900000000370,828941.288000000060,865877.251999999860,1062055.131499999900,1040716.021250000200,943489.227499999920,1065019.333999999800,980280.531500000040,940359.707500000020,918513.324999999840,11524265.460750001000
FS( 135 ),910604.204499999990,994097.744250000110,956437.122500000060,838140.401000000070,875375.037499999860,1093196.717499999800,1029127.528250000200,945679.492499999930,1056696.326999999800,980280.531500000040,938318.778749999940,903380.584999999960,11521338.470250003000
FS( 136 ),909061.063249999890,994097.744250000110,964899.510000000240,836268.720000000090,878779.903999999860,1062055.131499999900,1026230.405000000100,948417.323750000100,1052315.796999999800,972614.603999999930,936277.849999999980,903380.584999999960,11484402.637750000000
FS( 137 ),922332.077999999980,996288.009250000120,961116.325000000190,852795.265000000010,881288.752999999910,1066634.776499999900,1013178.416750000100,948417.323750000100,1046183.054999999800,961882.305500000020,938318.778749999940,910946.954999999960,11499386.041500002000
FS( 138 ),902888.498250000060,991031.373250000060,956437.122500000060,852795.265000000010,886485.654499999830,1064344.953999999900,1042149.649250000100,951155.155000000140,1043992.789999999700,961882.305500000020,955462.580250000120,971477.915000000040,11580107.262499999000
FS( 139 ),902888.498250000060,980627.614500000140,947974.735000000100,852795.265000000010,883976.805499999900,1088846.054750000100,1040716.021250000200,951155.155000000140,1031289.252999999700,965715.269250000010,961585.366499999890,941212.434999999940,11548786.473000001000
FS( 140 ),920788.936749999990,969128.723250000040,960220.307500000110,858330.662000000130,879675.921499999940,1082205.569499999800,1071120.881750000200,948417.323750000100,1025156.510999999800,954216.378000000140,953829.837250000100,944995.619999999880,11568090.672250001000
FS( 141 ),947948.222749999840,992016.992500000170,965795.527499999850,861994.378000000030,883976.805499999900,1070985.439250000100,1068223.758500000000,953345.420000000040,1031289.252999999700,972614.603999999930,951788.908499999900,952561.989999999990,11652545.299500002000
FS( 142 ),941775.657750000010,985774.737250000240,954545.530000000030,850963.407000000010,877883.886500000020,1085411.320999999800,1088533.488500000200,953345.420000000040,1032384.385499999900,980280.531500000040,940359.707500000020,948778.804999999930,11640040.877499999000
FS( 143 ),935911.720999999900,979532.482000000190,952753.495000000110,850963.407000000010,878779.903999999860,1073275.261749999600,1074018.005000000100,958273.516249999990,1014643.238999999900,980280.531500000040,932604.178249999880,982070.832999999980,11613110.573750000000
FS( 144 ),941775.657750000010,993112.125000000120,964003.492500000170,849131.549000000000,880571.938999999900,1065489.865249999800,1069687.253750000100,958273.516249999990,1026032.616999999600,965715.269250000010,946074.308000000080,1042601.792999999900,11702473.385750001000
FS( 145 ),925418.360499999840,998368.761000000060,961116.325000000190,836268.720000000090,879675.921499999940,1058849.379999999900,1068223.758500000000,958273.516249999990,1010262.708999999800,958049.341750000140,938318.778749999940,1008553.128000000000,11601382.700250002000
FS( 146 ),922332.077999999980,989936.240750000230,964899.510000000240,834436.862000000080,876091.851499999870,1043278.587000000100,1065326.635250000300,961011.347500000030,1009386.602999999800,961882.305500000020,938318.778749999940,1072867.273000000000,11639772.072250001000
FS( 147 ),938998.003499999990,997273.628500000220,964899.510000000240,838140.401000000070,876987.868999999950,1072130.350499999700,1068223.758500000000,943489.227499999920,1009386.602999999800,958049.341750000140,938318.778749999940,1069084.088000000000,11674985.559999999000
FS( 148 ),920788.936749999990,991031.373250000060,956437.122500000060,847299.691000000110,876091.851499999870,1063200.042750000000,1042149.649250000100,910087.686250000140,999749.436999999800,943484.079500000110,934236.921250000010,1069084.088000000000,11553644.879000001000
FS( 149 ),911838.717500000030,992016.992500000170,956437.122500000060,867489.952000000050,877883.886500000020,1053124.823750000000,1043613.144500000200,910087.686250000140,994492.800999999860,943484.079500000110,934236.921250000010,1106159.301000000000,11590869.428250004000
FS( 150 ),909061.063249999890,1000449.512750000100,957432.697500000240,902414.723000000000,878779.903999999860,1063200.042750000000,1046510.267750000300,897493.662500000210,987264.926499999940,950383.414250000030,936277.849999999980,1113725.670999999900,11642997.735250000000
FS( 151 ),891160.624749999960,978546.862750000090,947974.735000000100,906078.439000000010,878779.903999999860,1048774.161000000100,1027664.033000000200,877233.711249999930,972590.150999999840,935818.152000000230,930563.249500000030,1095566.383000000100,11490754.406250002000
FS( 152 ),873260.186250000030,974385.359250000210,937720.312500000230,906078.439000000010,874479.019999999900,1035493.190500000000,1040716.021250000200,879423.976249999950,983979.528999999860,931985.188250000010,934236.921250000010,1061517.717999999900,11433279.861500001000
FS( 153 ),892703.765999999950,981613.233750000130,946182.700000000190,909742.155000000030,870894.949999999950,1039843.853250000000,1042149.649250000100,889827.734999999990,993616.694999999830,946550.450500000040,940359.707500000020,1053951.348000000000,11507440.243249999000
FS( 154 ),905974.780749999920,975370.978500000200,947078.717500000030,907910.297000000020,875375.037499999860,1021983.237750000200,1046510.267750000300,889827.734999999990,995587.933499999810,950383.414250000030,936277.849999999980,1027469.053000000000,11479753.302500000000
FS( 155 ),923875.219249999850,984789.118000000130,956437.122500000060,918941.268000000040,878779.903999999860,1055414.646250000000,1082739.242000000100,905159.590000000080,1020775.981000000000,965715.269250000010,947707.050999999980,1102376.116000000200,11742714.527249999000
FS( 156 ),919554.423750000070,984789.118000000130,937720.312500000230,920773.126000000050,879675.921499999940,1076709.995500000000,1101555.609500000300,902421.758749999920,1022966.245999999800,965715.269250000010,955462.580250000120,1091783.198000000100,11759131.559000002000
FS( 157 ),911838.717500000030,976466.111000000030,937720.312500000230,935467.812999999970,870894.949999999950,1066634.776499999900,1095761.363000000100,897493.662500000210,1021871.113500000000,965715.269250000010,953829.837250000100,1065300.902999999900,11698998.829000000000
FS( 158 ),897024.561499999950,971209.475000000090,945187.125000000230,955658.074000000020,869282.118499999870,1076709.995500000000,1100121.981500000000,897493.662500000210,1018804.742499999700,961882.305500000020,944033.379250000110,1061517.717999999900,11698929.138750002000
FS( 159 ),897024.561499999950,978546.862750000090,949866.327500000130,955658.074000000020,875375.037499999860,1103271.936500000100,1095761.363000000100,902421.758749999920,1031289.252999999700,969548.233000000010,951788.908499999900,1080433.642999999900,11790989.958999999000
FS( 160 ),897024.561499999950,977451.730250000140,947078.717500000030,957489.932000000030,870894.949999999950,1100066.184999999800,1103019.104750000200,902421.758749999920,1036545.889000000000,969548.233000000010,955462.580250000120,1069084.088000000000,11786091.729999999000
FS( 161 ),907517.921999999900,974385.359250000210,948970.310000000060,955658.074000000020,874479.019999999900,1113347.155499999600,1110246.979250000100,910087.686250000140,1037641.021499999800,969548.233000000010,959544.437749999920,1098592.930999999900,11860023.129500000000
FS( 162 ),900110.844000000040,963981.600500000180,933041.110000000100,944627.103000000000,864085.216999999830,1111057.333000000100,1103019.104750000200,902421.758749999920,1026032.616999999600,969548.233000000010,953829.837250000100,1072867.273000000000,11744626.031250000000
FS( 163 ),880667.264250000010,969128.723250000040,938616.330000000310,962985.506000000050,867490.083500000070,1115636.977999999900,1131990.337250000100,902421.758749999920,1031289.252999999700,972614.603999999930,953829.837250000100,1035035.423000000100,11761710.098250002000
FS( 164 ),864309.967000000060,948321.205750000200,911437.132500000070,968520.903000000050,855483.449000000020,1126628.125999999900,1178344.309249999900,902421.758749999920,1030413.146999999900,965715.269250000010,953829.837250000100,985854.017999999920,11691283.122749999000
FS( 165 ),870173.903749999820,945254.834750000150,905861.912500000090,992374.880000000000,853691.413999999870,1135558.433749999900,1155167.323250000100,899683.927499999990,1030413.146999999900,972614.603999999930,951788.908499999900,1004769.943000000000,11717357.232000001000
FS( 166 ),864309.967000000060,952482.709250000190,928361.907500000200,1008901.425000000000,865877.251999999860,1122277.463249999800,1137784.583750000200,897493.662500000210,1035669.782999999800,969548.233000000010,957503.508999999850,975261.099999999860,11715475.595249997000
FS( 167 ),847952.669749999880,952482.709250000190,932045.534999999920,1010733.283000000100,855483.449000000020,1140138.078749999900,1126196.090750000200,899683.927499999990,1034574.650499999600,969548.233000000010,961585.366499999890,971477.915000000040,11701905.908000000000
FS( 168 ),843323.245999999930,953577.841750000020,930253.500000000230,1032795.225000000100,864085.216999999830,1197841.605750000100,1159498.074500000100,897493.662500000210,1048154.293500000100,969548.233000000010,965259.038249999980,979044.284999999920,11840878.222250000000
FS( 169 ),847952.669749999880,953577.841750000020,917111.909999999920,1032795.225000000100,868386.100999999910,1162349.356999999600,1149373.076750000000,887089.903750000060,1056696.326999999800,976447.567750000050,970973.638750000040,989637.202999999980,11812394.821500000000
FS( 170 ),839002.450499999920,953577.841750000020,919899.520000000020,1025427.970000000100,879675.921499999940,1146778.563999999800,1166755.816250000100,889827.734999999990,1058667.565499999800,969548.233000000010,963218.109499999900,979044.284999999920,11791428.012000000000
FS( 171 ),830052.231249999950,948321.205750000200,919003.502500000180,1025427.970000000100,881288.752999999910,1131207.770999999700,1133423.965249999900,887089.903750000060,1041802.524999999900,961882.305500000020,957503.508999999850,971477.915000000040,11688485.557000000000
FS( 172 ),835916.167999999950,943174.083000000330,914224.742500000170,1049321.770000000000,880571.938999999900,1131207.770999999700,1126196.090750000200,889827.734999999990,1033479.517999999700,961882.305500000020,953829.837250000100,1012336.312999999800,11731972.273000000000
FS( 173 ),822336.525000000020,943174.083000000330,930253.500000000230,1084206.718000000100,890069.724500000010,1124338.303499999900,1121835.472250000100,894755.831250000050,1027127.749499999800,961882.305500000020,957503.508999999850,989637.202999999980,11747124.924500002000
FS( 174 ),837459.309249999930,943174.083000000330,929257.925000000280,1109892.553000000100,896879.457499999900,1128917.948500000200,1140681.707000000200,897493.662500000210,1020775.981000000000,969548.233000000010,961585.366499999890,1016119.498000000000,11851789.724250002000
FS( 175 ),828509.089999999850,953577.841750000020,919003.502500000180,1153976.613999999800,895266.625999999810,1137848.256249999900,1146475.953500000100,897493.662500000210,1018804.742499999700,969548.233000000010,959544.437749999920,1027469.053000000000,11907522.012750000000
FS( 176 ),843323.245999999930,966062.352250000110,928361.907500000200,1172335.017000000000,898671.492499999820,1137848.256249999900,1137784.583750000200,897493.662500000210,1022966.245999999800,976447.567750000050,959544.437749999920,1031252.237999999900,11972095.007250000000
FS( 177 ),837459.309249999930,962886.468000000230,930253.500000000230,1175998.733000000000,895266.625999999810,1133268.611249999800,1140681.707000000200,899683.927499999990,1010262.708999999800,984113.495250000040,953829.837250000100,1019902.683000000000,11943611.606500002000
FS( 178 ),839002.450499999920,960805.716250000170,931149.517500000310,1201724.391000000100,902076.358999999940,1137848.256249999900,1123298.967500000000,899683.927499999990,991426.429999999700,972614.603999999930,944033.379250000110,1023685.867999999900,11927353.866750002000
FS( 179 ),826965.948750000100,957739.345250000360,924578.722499999920,1251304.026000000100,898671.492499999820,1151129.226749999900,1129093.213999999900,892565.566250000030,995587.933499999810,980280.531500000040,944033.379250000110,1027469.053000000000,11979422.439249998000
FS( 180 ),835916.167999999950,956644.212750000180,914224.742500000170,1254967.742000000100,898671.492499999820,1197841.605750000100,1134887.460500000000,892565.566250000030,1000844.569499999900,984113.495250000040,949747.979750000060,1035035.423000000100,12055464.457750000000
FS( 181 ),835916.167999999950,957739.345250000360,925474.739999999990,1209051.822999999900,893474.590999999900,1193490.942999999700,1152270.200000000000,892565.566250000030,1000844.569499999900,980280.531500000040,953829.837250000100,1038818.608000000000,12033760.922750000000
FS( 182 ),837459.309249999930,958724.964500000120,940507.922500000100,1205388.106999999800,895266.625999999810,1217992.043749999700,1184138.555750000100,894755.831250000050,1004129.966999999700,987946.459000000030,957503.508999999850,1072867.273000000000,12156684.568000000000
FS( 183 ),828509.089999999850,966062.352250000110,940507.922500000100,1198060.675000000000,895266.625999999810,1206771.913499999800,1227595.404500000200,889827.734999999990,992521.562499999880,980280.531500000040,961585.366499999890,1080433.642999999900,12167426.822249999000
FS( 184 ),828509.089999999850,971209.475000000090,931149.517500000310,1227450.048999999900,893474.590999999900,1173340.504999999900,1204418.418500000100,889827.734999999990,994492.800999999860,984113.495250000040,957503.508999999850,1084216.828000000000,12139710.014249999000
FS( 185 ),825422.807500000000,956644.212750000180,919899.520000000020,1223746.509999999800,900463.527499999970,1180209.972499999900,1227595.404500000200,887089.903750000060,990331.297499999870,980280.531500000040,965259.038249999980,1065300.902999999900,12122247.628750000000
FS( 186 ),819558.870750000000,963981.600500000180,919899.520000000020,1205388.106999999800,893474.590999999900,1162349.356999999600,1239183.897500000200,889827.734999999990,985074.661499999810,965715.269250000010,959544.437749999920,1038818.608000000000,12042820.655250002000
FS( 187 ),807522.369000000060,956644.212750000180,919003.502500000180,1174166.875000000000,884872.822999999970,1168989.842250000200,1233389.651000000300,882161.807500000000,1004129.966999999700,958049.341750000140,957503.508999999850,1057734.533000000100,12004172.433750000000
FS( 188 ),807522.369000000060,961900.848750000120,923682.705000000310,1175998.733000000000,885768.840499999930,1162349.356999999600,1220367.530000000000,879423.976249999950,1010262.708999999800,961882.305500000020,963218.109499999900,1038818.608000000000,11991200.091500003000
FS( 189 ),792708.212999999870,968143.104000000170,924578.722499999920,1153976.613999999800,884872.822999999970,1155708.871749999900,1247875.267250000000,877233.711249999930,997778.198499999710,961882.305500000020,955462.580250000120,1027469.053000000000,11947693.464000000000
FS( 190 ),791165.071749999890,964967.219750000160,919899.520000000020,1139281.926999999900,883976.805499999900,1157769.712000000100,1233389.651000000300,874495.880000000000,1005006.072999999900,965715.269250000010,961585.366499999890,1057734.533000000100,11954991.028749999000
FS( 191 ),776042.287499999980,959820.097000000180,918007.927499999990,1165007.584999999700,883976.805499999900,1155708.871749999900,1250772.390500000000,879423.976249999950,1004129.966999999700,958049.341750000140,957503.508999999850,1069084.088000000000,11977530.846749999000
FS( 192 ),771721.491999999970,971209.475000000090,933937.127500000180,1153976.613999999800,883976.805499999900,1200131.428250000100,1239183.897500000200,879423.976249999950,1018804.742499999700,969548.233000000010,965259.038249999980,1076650.458000000100,12063827.287749998000
FS( 193 ),784992.506749999940,974385.359250000210,934932.702500000130,1128250.956000000000,883080.787999999940,1195551.783249999900,1268155.129999999900,877233.711249999930,1031289.252999999700,984113.495250000040,968932.709999999960,1084216.828000000000,12115139.223250000000
FS( 194 ),793942.725999999910,971209.475000000090,937720.312500000230,1131954.494999999900,879675.921499999940,1207000.895749999900,1271052.253250000100,877233.711249999930,1030413.146999999900,980280.531500000040,967299.967000000060,1128858.411000000100,12176645.846750000000
FS( 195 ),798572.149749999980,974385.359250000210,938616.330000000310,1128250.956000000000,883080.787999999940,1216160.185749999700,1262360.883500000200,879423.976249999950,1037641.021499999800,976447.567750000050,967299.967000000060,1132641.595999999900,12194884.780750003000
FS( 196 ),793942.725999999910,979532.482000000190,938616.330000000310,1113596.091999999900,880571.938999999900,1209290.718249999900,1256566.636999999900,879423.976249999950,1031289.252999999700,976447.567750000050,961585.366499999890,1147774.335999999900,12168641.423750000000
FS( 197 ),792708.212999999870,998368.761000000060,956437.122500000060,1131954.494999999900,879675.921499999940,1234478.765750000000,1279773.490249999800,892565.566250000030,1060857.830499999900,991779.422749999910,976688.239250000100,1204522.111000000000,12399813.938750001000
FS( 198 ),792708.212999999870,998368.761000000060,968682.695000000070,1139281.926999999900,876091.851499999870,1259666.813249999700,1279773.490249999800,889827.734999999990,1060857.830499999900,991779.422749999910,980770.096749999910,1200738.926000000000,12438551.761999998000
FS( 199 ),797029.008499999880,988950.621500000120,964003.492500000170,1141113.784999999900,874479.019999999900,1250507.523249999900,1258030.132250000300,889827.734999999990,1056696.326999999800,980280.531500000040,968932.709999999960,1174256.631000000100,12344111.517500002000
FS( 200 ),793942.725999999910,988950.621500000120,966791.102500000040,1130122.636999999900,864085.216999999830,1248217.700749999600,1250772.390500000000,889827.734999999990,1065019.333999999800,991779.422749999910,986484.697249999850,1162907.075999999900,12338904.660249999000
FS( 201 ),786535.647999999930,992016.992500000170,970474.730000000210,1128250.956000000000,873583.002499999940,1259666.813249999700,1255133.008999999600,894755.831250000050,1054506.061999999700,998678.757500000180,984443.768500000010,1196955.741000000200,12395005.311500000000
FS( 202 ),789621.930499999900,994097.744250000110,977045.525000000370,1131954.494999999900,870178.135999999940,1248217.700749999600,1259463.760250000300,894755.831250000050,1065457.386999999600,994845.793750000070,996281.155250000070,1226464.583999999800,12448388.042999998000
FS( 203 ),797029.008499999880,995192.876750000290,977045.525000000370,1119091.666000000200,878779.903999999860,1236768.588249999800,1243544.516000000100,894755.831250000050,1080789.241999999900,1028575.874750000100,992199.297749999910,1193172.555999999900,12436948.886250000000
FS( 204 ),802892.945249999990,1004611.016250000200,976149.507500000070,1124587.240000000000,884872.822999999970,1264246.458249999900,1273979.243749999900,899683.927499999990,1074218.446999999900,1028575.874750000100,997913.898250000090,1212088.480999999900,12543823.862500003000
FS( 205 ),801658.432249999950,1004611.016250000200,979136.232500000160,1111724.410999999800,883080.787999999940,1264246.458249999900,1285567.736749999900,889827.734999999990,1068742.784499999800,1024742.911000000100,996281.155250000070,1193172.555999999900,12502796.216750000000
FS( 206 ),793942.725999999910,999354.380250000160,971171.632500000070,1106228.837000000100,884872.822999999970,1261956.635749999900,1268155.129999999900,887089.903750000060,1064362.254499999800,1002511.721249999900,986484.697249999850,1159123.891000000100,12385258.632250000000
FS( 207 ),793942.725999999910,986869.869750000190,970176.057500000110,1106228.837000000100,884872.822999999970,1271115.925749999700,1273979.243749999900,889827.734999999990,1072028.182000000000,998678.757500000180,984443.768500000010,1155340.706000000000,12387508.631750003000
FS( 208 ),798572.149749999980,995192.876750000290,974158.357500000160,1106228.837000000100,884872.822999999970,1291724.328250000000,1297156.229750000200,894755.831250000050,1089550.301999999900,1006344.685000000100,996281.155250000070,1193172.555999999900,12528014.131500000000
FS( 209 ),789621.930499999900,1009429.599250000200,987100.832500000020,1102565.121000000000,887381.671999999900,1294014.150749999800,1314538.969250000100,894755.831250000050,1096121.096999999800,1014010.612500000000,992199.297749999910,1196955.741000000200,12578698.854750002000
FS( 210 ),793942.725999999910,1028046.851750000400,996061.007500000070,1102565.121000000000,886485.654499999830,1300883.618250000100,1304384.104250000100,899683.927499999990,1096121.096999999800,1020909.947250000100,992199.297749999910,1155340.706000000000,12576628.058750000000
FS( 211 ),792708.212999999870,1018190.659250000100,985109.682500000110,1122755.381999999800,890069.724500000010,1303173.440750000100,1320333.215750000000,899683.927499999990,1092835.699499999600,1020909.947250000100,990158.368999999950,1143991.150999999800,12579923.412000000000
FS( 212 ),816472.588249999910,1023666.321750000100,992078.707500000020,1130122.636999999900,891682.555999999870,1346680.068250000000,1320333.215750000000,902421.758749999920,1084074.639499999800,1009411.056000000000,988525.626000000050,1132641.595999999900,12638114.770749997000
FS( 213 ),801658.432249999950,1024761.454250000000,988096.407500000200,1126419.098000000000,891682.555999999870,1408505.275749999800,1311641.846000000100,905159.590000000080,1076408.711999999800,1001745.128500000000,994240.226499999990,1174256.631000000100,12704579.357749999000
FS( 214 ),798572.149749999980,1034617.646750000200,993074.282500000200,1117259.808000000000,895266.625999999810,1392476.518250000000,1294259.106500000000,905159.590000000080,1084074.639499999800,1017076.983500000100,996281.155250000070,1178039.816000000100,12706162.321999999000
FS( 215 ),797029.008499999880,1031332.249250000200,989091.982500000160,1113596.091999999900,893474.590999999900,1397056.163249999800,1265258.006750000200,907349.855000000100,1080789.241999999900,1013244.019750000100,999954.827000000050,1121292.041000000000,12609472.078000002000
FS( 216 ),797029.008499999880,1029141.984250000200,979136.232500000160,1120923.524000000000,888277.689499999860,1454301.725749999800,1243544.516000000100,905159.590000000080,1078598.977000000000,1001745.128500000000,986484.697249999850,1113725.670999999900,12598072.744250000000
FS( 217 ),792708.212999999870,1034617.646750000200,987100.832500000020,1120923.524000000000,891682.555999999870,1493228.708249999900,1271052.253250000100,905159.590000000080,1078598.977000000000,1001745.128500000000,999954.827000000050,1117508.855999999900,12694285.112250000000
FS( 218 ),793942.725999999910,1025856.586750000100,977145.082500000020,1115427.950000000000,886485.654499999830,1470330.483249999800,1271052.253250000100,902421.758749999920,1076408.711999999800,997912.164750000110,997913.898250000090,1128858.411000000100,12643759.681000000000
FS( 219 ),786535.647999999930,1012714.996750000200,971171.632500000070,1126419.098000000000,890069.724500000010,1442852.613249999700,1252235.885749999900,905159.590000000080,1075313.579499999800,997912.164750000110,992199.297749999910,1102376.116000000200,12554964.346750000000
FS( 220 ),801658.432249999950,1029141.984250000200,989091.982500000160,1133786.352999999900,890069.724500000010,1468040.660749999800,1259463.760250000300,905159.590000000080,1091740.566999999800,1013244.019750000100,996281.155250000070,1132641.595999999900,12710323.825500000000
FS( 221 ),802892.945249999990,1029141.984250000200,981127.382500000070,1124587.240000000000,883976.805499999900,1456591.548249999800,1233389.651000000300,905159.590000000080,1081884.374499999700,997912.164750000110,996281.155250000070,1106159.301000000000,12599108.142250001000
FS( 222 ),804436.086499999980,1019285.791750000000,981127.382500000070,1133786.352999999900,883976.805499999900,1433693.323249999900,1207315.541750000100,907349.855000000100,1078598.977000000000,997912.164750000110,994240.226499999990,1117508.855999999900,12559235.363500003000
FS( 223 ),811843.164499999960,1026951.719250000200,988096.407500000200,1135618.210999999900,888277.689499999860,1447432.258250000000,1259463.760250000300,907349.855000000100,1074218.446999999900,994079.201000000120,994240.226499999990,1109942.486000000000,12637517.425750000000
FS( 224 ),818015.729500000020,1023666.321750000100,986105.257500000070,1135618.210999999900,892757.776999999890,1429113.678250000100,1288464.860000000100,920491.444999999950,1077503.844499999900,1001745.128500000000,994240.226499999990,1102376.116000000200,12670102.595500000000
FS( 225 ),818015.729500000020,1033522.514250000400,988096.407500000200,1133786.352999999900,896341.846999999830,1424534.033249999900,1292795.611249999800,915015.782500000090,1072028.182000000000,994079.201000000120,992199.297749999910,1091026.561000000000,12651445.520000001000
FS( 226 ),826965.948750000100,1038998.176750000300,993074.282500000200,1131954.494999999900,894549.812000000030,1417664.565750000100,1295692.734500000000,922681.709999999850,1072028.182000000000,994079.201000000120,1003628.498750000100,1106159.301000000000,12697480.908000000000
FS( 227 ),822336.525000000020,1045568.971750000100,998052.157500000200,1128250.956000000000,893653.794499999960,1424534.033249999900,1337715.955250000100,925419.541249999890,1077503.844499999900,997912.164750000110,1019139.557250000000,1087243.375999999900,12757334.877000002000
FS( 228 ),813386.305749999940,1047759.236750000200,1000043.307500000100,1166839.442999999700,890965.741999999850,1452011.903250000200,1317436.092500000000,925419.541249999890,1086264.904499999700,997912.164750000110,1013424.956750000000,1087243.375999999900,12798710.974000001000
FS( 229 ),816472.588249999910,1043378.706750000100,998052.157500000200,1146649.181999999800,890069.724500000010,1429113.678250000100,1308744.722750000400,917753.613749999900,1073123.314499999900,1001745.128500000000,999954.827000000050,1056977.895999999900,12682039.539749999000
FS( 230 ),800115.290999999970,1041188.441750000000,986105.257500000070,1135618.210999999900,891861.759499999810,1390186.695750000000,1284104.241500000500,901326.626250000090,1055601.194500000000,994079.201000000120,984443.768500000010,1030495.600999999800,12495130.289249999000
FS( 231 ),805979.227749999960,1034617.646750000200,986105.257500000070,1104396.979000000100,889173.706999999940,1381027.405749999900,1279773.490249999800,904064.457499999900,1055601.194500000000,997912.164750000110,984443.768500000010,1072110.635999999900,12495209.935249999000
