代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11571849.280749999000
真實報酬,1571849.280749999000

夏普值報酬,0.148484928075
夏普值風險,0.055877168817
夏普值,2.657345230956

預期報酬,8255.926162551185
風險,160856.474098394220
起點值,0.051324798761
找到最佳解世代,3019
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
1216(2),2354(20),2412(24),2884(33),4904(45),6505(48),9904(49),
FS( 7 ),1425920.221000000100,1437400.038750000100,1424994.557000000000,1438585.462000000100,1439654.312500000000,1438264.535500000000,1407628.164249999700,10012450.290999999000
FS( 8 ),1385181.292000000100,1429077.031750000100,1419240.133500000000,1420306.705000000100,1433183.075000000000,1392926.049999999800,1373937.906250000000,9853855.193500001000
FS( 9 ),1385181.292000000100,1459153.352499999800,1420594.115499999800,1423353.164500000000,1435423.118750000100,1414609.673500000000,1401077.280749999900,9939394.997499998700
FS( 10 ),1385181.292000000100,1445723.045749999800,1426517.786749999700,1430461.569999999800,1439654.312500000000,1394897.288500000000,1384232.151749999700,9906670.447249999300
FS( 11 ),1355552.979999999700,1450830.345499999800,1422117.345249999800,1423353.164500000000,1433183.075000000000,1377156.142000000000,1384232.151749999700,9846428.203999999900
FS( 12 ),1344750.991250000200,1454046.052749999800,1423640.575000000000,1420306.705000000100,1439654.312500000000,1414609.673500000000,1443190.103250000200,9940201.413250001100
FS( 13 ),1348763.158500000100,1479204.232999999800,1430918.228249999700,1434523.516000000100,1439654.312500000000,1400811.004000000200,1540049.595000000000,10073927.047250001000
FS( 14 ),1348763.158500000100,1504173.254000000000,1436841.899500000100,1430461.569999999800,1448116.700000000000,1426437.104499999900,1592456.663000000200,10187253.349500000000
FS( 15 ),1370367.135999999900,1522710.860500000000,1435318.669749999900,1434523.516000000100,1450356.743750000100,1426437.104499999900,1562977.687250000000,10202694.717750000000
FS( 16 ),1371601.649000000000,1502659.980000000000,1430918.228249999700,1445693.867499999900,1446125.550000000000,1440235.774000000000,1540049.595000000000,10177287.643749999000
FS( 17 ),1359565.147249999900,1529331.434249999900,1419240.133500000000,1434523.516000000100,1424720.687500000000,1416580.911999999800,1540049.595000000000,10124014.425500000000
FS( 18 ),1362342.801500000100,1512685.420250000200,1422117.345249999800,1445693.867499999900,1403315.825000000000,1416580.911999999800,1531627.030499999900,10094366.202000000000
FS( 19 ),1377156.957500000300,1512685.420250000200,1422117.345249999800,1438585.462000000100,1441894.356250000000,1432350.819999999800,1560638.085999999900,10185431.447249999000
FS( 20 ),1377156.957500000300,1504173.254000000000,1428041.016500000100,1438585.462000000100,1439654.312500000000,1426437.104499999900,1577483.214999999900,10191534.322000001000
FS( 21 ),1377156.957500000300,1529331.434249999900,1419240.133500000000,1423353.164500000000,1441894.356250000000,1402782.242499999900,1558766.405000000000,10152527.693500001000
FS( 22 ),1349997.671500000200,1525926.567749999700,1416193.673999999900,1409136.353500000200,1493166.468750000000,1387012.334499999900,1600879.227500000000,10182315.297499999000
FS( 23 ),1354009.838750000300,1556002.888499999900,1423640.575000000000,1423353.164500000000,1491175.318750000100,1396868.527000000000,1598539.626250000000,10243592.938750003000
FS( 24 ),1358330.634249999900,1596293.808749999900,1424994.557000000000,1420306.705000000100,1478232.843750000000,1396868.527000000000,1606962.190750000100,10281992.266500000000
FS( 25 ),1340738.824000000000,1574540.494999999900,1424994.557000000000,1430461.569999999800,1450356.743750000100,1392926.049999999800,1585905.779499999900,10199927.019250002000
FS( 26 ),1359565.147249999900,1499255.113499999700,1428041.016500000100,1430461.569999999800,1454587.937500000000,1390954.811500000100,1611173.473000000000,10174042.069249999000
FS( 27 ),1363577.314499999900,1514198.694249999900,1423640.575000000000,1427415.110500000000,1461059.175000000000,1379127.380500000000,1630358.203250000000,10199379.453000000000
FS( 28 ),1359565.147249999900,1477501.799750000000,1414839.691999999800,1397966.002000000100,1471761.606250000000,1377156.142000000000,1575611.533999999800,10074404.923249999000
FS( 29 ),1341973.337000000100,1515901.127499999900,1410439.250499999800,1394919.542500000000,1461059.175000000000,1365547.737499999800,1590117.061749999900,10079960.231750000000
FS( 30 ),1333949.002499999900,1531033.867499999900,1411793.232499999900,1394919.542500000000,1446125.550000000000,1341892.875499999600,1623807.319749999800,10083524.390249999000
FS( 31 ),1344750.991250000200,1514198.694249999900,1407392.791000000200,1383749.191000000100,1439654.312500000000,1302687.132000000000,1605090.509750000000,9997526.621749999000
FS( 32 ),1325616.039750000000,1487527.240000000000,1413316.462249999900,1386795.650500000000,1486944.125000000000,1320209.252000000100,1605090.509750000000,10025502.279250000000
FS( 33 ),1293210.073499999900,1494147.813750000000,1410439.250499999800,1372578.839500000000,1471761.606250000000,1314295.536500000200,1567188.969499999900,9923625.089500000700
FS( 34 ),1306789.716500000100,1515901.127499999900,1413316.462249999900,1379687.244999999900,1469770.456250000000,1328094.206000000200,1573271.932750000200,9986834.146250000200
FS( 35 ),1321603.872500000100,1479204.232999999800,1420594.115499999800,1405074.407500000000,1482464.037500000100,1347806.591000000000,1611173.473000000000,10067923.729999999000
FS( 36 ),1339195.682750000200,1522710.860500000000,1422117.345249999800,1434523.516000000100,1501877.750000000000,1351749.068000000000,1606962.190750000100,10179139.413249999000
FS( 37 ),1325616.039750000000,1514198.694249999900,1413316.462249999900,1430461.569999999800,1504117.793750000000,1363576.499000000100,1579822.816250000100,10131112.875250001000
FS( 38 ),1366354.968750000000,1512685.420250000200,1428041.016500000100,1438585.462000000100,1510340.137500000000,1381098.618999999900,1590117.061749999900,10227225.685750002000
FS( 39 ),1360799.660250000000,1504173.254000000000,1426517.786749999700,1438585.462000000100,1514820.225000000100,1375184.903500000000,1577483.214999999900,10197567.506500000000
FS( 40 ),1360799.660250000000,1505875.687250000200,1428041.016500000100,1438585.462000000100,1523282.612500000000,1396868.527000000000,1590117.061749999900,10243573.027250001000
FS( 41 ),1360799.660250000000,1509280.553750000000,1424994.557000000000,1434523.516000000100,1521042.568750000100,1387012.334499999900,1594328.343999999800,10231984.534250000000
FS( 42 ),1375922.444500000200,1490932.106500000000,1430918.228249999700,1434523.516000000100,1531993.893750000000,1396868.527000000000,1623807.319749999800,10284969.035750000000
FS( 43 ),1377156.957500000300,1494147.813750000000,1430918.228249999700,1434523.516000000100,1533985.043750000000,1388983.573000000100,1623807.319749999800,10283525.452000000000
FS( 44 ),1382712.266000000100,1484122.373500000000,1442596.322999999900,1441631.921500000200,1568332.381250000100,1400811.004000000200,1621935.638749999900,10342144.908000002000
FS( 45 ),1365120.455750000000,1492634.539750000000,1428041.016500000100,1420306.705000000100,1516811.375000000000,1375184.903500000000,1630358.203250000000,10228460.198750000000
FS( 46 ),1328393.694000000100,1455748.486000000000,1420594.115499999800,1386795.650500000000,1491175.318750000100,1330065.444500000000,1573271.932750000200,9986047.641999999100
FS( 47 ),1323147.013750000200,1454046.052749999800,1420594.115499999800,1386795.650500000000,1506108.943750000100,1320209.252000000100,1579822.816250000100,9990726.844499999700
FS( 48 ),1352775.325750000300,1469178.792749999800,1424994.557000000000,1416244.759000000300,1557629.950000000000,1351749.068000000000,1663580.541000000000,10236155.993500000000
FS( 49 ),1373144.790250000100,1510982.987000000000,1428041.016500000100,1423353.164500000000,1570572.425000000000,1341892.875499999600,1661708.860000000100,10309699.118749999000
FS( 50 ),1356787.492999999800,1470881.225999999800,1438195.881499999900,1416244.759000000300,1645489.443750000300,1332036.683000000000,1665920.142250000000,10325558.628500000000
FS( 51 ),1390736.600500000200,1499255.113499999700,1444119.552749999600,1430461.569999999800,1641258.250000000000,1351749.068000000000,1670131.424500000200,10427714.579249999000
FS( 52 ),1360799.660250000000,1495850.246999999700,1441242.341000000200,1427415.110500000000,1630555.818750000100,1337950.398500000100,1741723.222750000200,10435539.798750002000
FS( 53 ),1387958.946250000000,1484122.373500000000,1435318.669749999900,1409136.353500000200,1611142.106250000000,1337950.398500000100,1703821.682500000100,10369453.530250002000
FS( 54 ),1390736.600500000200,1460855.785749999800,1439719.111249999800,1390857.596500000200,1626324.624999999800,1324151.729000000100,1718327.210250000200,10350975.658249998000
FS( 55 ),1377156.957500000300,1437400.038750000100,1441242.341000000200,1390857.596500000200,1622093.431249999900,1335979.159999999900,1762311.713750000100,10367044.238750000000
FS( 56 ),1374379.303250000100,1455748.486000000000,1448519.994249999800,1383749.191000000100,1613382.150000000100,1339921.636999999900,1770734.278250000200,10386438.039750000000
FS( 57 ),1404316.243499999900,1467476.359499999800,1457320.877249999900,1397966.002000000100,1654200.725000000100,1355691.544999999900,1770734.278250000200,10507709.030499998000
FS( 58 ),1409562.923749999800,1482419.940249999800,1461721.318750000100,1397966.002000000100,1654200.725000000100,1371461.452999999700,1770734.278250000200,10548069.640999999000
FS( 59 ),1447524.198499999900,1490932.106500000000,1464598.530499999900,1397966.002000000100,1656191.875000000000,1377156.142000000000,1791790.689499999600,10626162.544000000000
FS( 60 ),1444746.544250000000,1500957.546750000000,1461721.318750000100,1394919.542500000000,1656191.875000000000,1367518.976000000000,1737511.940500000000,10563570.743750000000
FS( 61 ),1431166.901250000300,1505875.687250000200,1464598.530499999900,1409136.353500000200,1654200.725000000100,1383069.857499999900,1791790.689499999600,10639841.744500002000
FS( 62 ),1425920.221000000100,1504173.254000000000,1464598.530499999900,1412182.813000000100,1651960.681250000100,1387012.334499999900,1812847.100750000000,10658697.934999999000
FS( 63 ),1428697.875250000300,1495850.246999999700,1457320.877249999900,1409136.353500000200,1658431.918750000000,1371461.452999999700,1791790.689499999600,10612692.414250001000
FS( 64 ),1390736.600500000200,1494147.813750000000,1464598.530499999900,1423353.164500000000,1658431.918750000000,1371461.452999999700,1823609.266500000400,10626341.747499999000
FS( 65 ),1401538.589250000000,1482419.940249999800,1463244.548500000000,1427415.110500000000,1634787.012500000000,1388983.573000000100,1796001.971750000000,10594393.745750001000
FS( 66 ),1406785.269500000200,1462369.059750000000,1464598.530499999900,1434523.516000000100,1632795.862500000000,1414609.673500000000,1838114.794250000000,10653799.706000000000
FS( 67 ),1439499.864000000100,1455748.486000000000,1468998.971999999600,1441631.921500000200,1654200.725000000100,1418552.150499999800,1918129.156999999900,10796764.275999999000
FS( 68 ),1450301.852750000100,1467476.359499999800,1472045.431499999900,1438585.462000000100,1656191.875000000000,1398839.765499999700,1888650.181250000100,10772093.927500000000
FS( 69 ),1463881.495750000000,1444020.612499999800,1472045.431499999900,1427415.110500000000,1651960.681250000100,1400811.004000000200,1846537.358749999900,10706674.694250001000
FS( 70 ),1466350.521750000100,1420564.865499999800,1466121.760250000300,1420306.705000000100,1632795.862500000000,1390954.811500000100,1815186.701999999600,10612284.228499999000
FS( 71 ),1458326.187250000000,1423969.731999999600,1472045.431499999900,1438585.462000000100,1619853.387500000000,1402782.242499999900,1842326.076500000200,10657891.519250000000
FS( 72 ),1466350.521750000100,1395595.844499999700,1472045.431499999900,1438585.462000000100,1654200.725000000100,1406724.719500000100,1863382.487749999600,10696888.192000000000
FS( 73 ),1466350.521750000100,1403918.851500000100,1479323.084750000200,1438585.462000000100,1632795.862500000000,1420523.389000000000,1918129.156999999900,10759629.328500001000
FS( 74 ),1466350.521750000100,1402216.418249999900,1485246.755999999800,1441631.921500000200,1671374.393750000000,1424465.866000000200,1909706.592500000000,10800995.469749998000
FS( 75 ),1474683.484500000000,1397298.277749999900,1510126.175249999900,1448740.327000000000,1711944.075000000200,1432350.819999999800,1934974.285999999800,10910120.445499999000
FS( 76 ),1469128.176000000200,1403918.851500000100,1514526.616749999800,1448740.327000000000,1686308.018750000300,1426437.104499999900,1960241.979499999900,10909304.073999999000
FS( 77 ),1453079.507000000200,1409026.151249999900,1504371.751750000100,1438585.462000000100,1667143.200000000000,1402782.242499999900,1909706.592500000000,10784697.907000000000
FS( 78 ),1441968.889999999900,1378760.671249999900,1501325.292249999900,1423353.164500000000,1641258.250000000000,1381098.618999999900,1909706.592500000000,10677474.479499998000
FS( 79 ),1433944.555499999800,1368735.231000000100,1501325.292249999900,1423353.164500000000,1639018.206250000000,1373213.664999999800,1871805.052249999700,10611398.166749999000
FS( 80 ),1463881.495750000000,1382165.537749999900,1501325.292249999900,1441631.921500000200,1613382.150000000100,1381098.618999999900,1957902.378250000100,10741390.394499999000
FS( 81 ),1439499.864000000100,1405621.284749999900,1501325.292249999900,1416244.759000000300,1602679.718750000200,1367518.976000000000,1924212.120250000200,10657105.015000001000
FS( 82 ),1433944.555499999800,1420564.865499999800,1501325.292249999900,1420306.705000000100,1624084.581250000300,1379127.380500000000,1966324.942749999900,10745681.322750000000
FS( 83 ),1441968.889999999900,1405621.284749999900,1489647.197499999800,1409136.353500000200,1611142.106250000000,1383069.857499999900,1941057.249249999900,10681645.938750001000
FS( 84 ),1431166.901250000300,1390488.544749999900,1491170.427249999900,1405074.407500000000,1600439.675000000000,1385041.095999999900,1997675.599500000200,10701059.651250001000
FS( 85 ),1431166.901250000300,1395595.844499999700,1491170.427249999900,1394919.542500000000,1615622.193750000100,1369490.214500000000,2000015.200750000100,10697983.324500000000
FS( 86 ),1433944.555499999800,1400513.984999999900,1494047.639000000000,1420306.705000000100,1628315.774999999900,1383069.857499999900,2018732.010749999900,10778933.527749998000
FS( 87 ),1420364.912500000100,1390488.544749999900,1508772.193250000000,1420306.705000000100,1615622.193750000100,1375184.903500000000,2006098.164000000100,10736840.616750000000
FS( 88 ),1406785.269500000200,1382165.537749999900,1501325.292249999900,1420306.705000000100,1602679.718750000200,1371461.452999999700,2021071.612000000200,10705798.588250000000
FS( 89 ),1404316.243499999900,1395595.844499999700,1507248.963499999800,1405074.407500000000,1600439.675000000000,1377156.142000000000,1957902.378250000100,10647736.654250000000
FS( 90 ),1412340.578000000000,1397298.277749999900,1510126.175249999900,1402027.948000000100,1634787.012500000000,1390954.811500000100,1989253.035000000100,10736790.838000000000
FS( 91 ),1417895.886500000000,1413944.291749999900,1516049.846499999500,1409136.353500000200,1632795.862500000000,1406724.719500000100,2006098.164000000100,10802648.124250000000
FS( 92 ),1417895.886500000000,1457450.919250000000,1517573.076249999900,1412182.813000000100,1617613.343750000000,1396868.527000000000,2145070.478250000200,10964658.044000002000
FS( 93 ),1431166.901250000300,1462369.059750000000,1513172.634750000200,1412182.813000000100,1606910.912499999900,1387012.334499999900,2000015.200750000100,10812832.856500000000
FS( 94 ),1431166.901250000300,1450830.345499999800,1526373.959249999800,1409136.353500000200,1624084.581250000300,1373213.664999999800,1978958.789499999700,10793767.595249999000
FS( 95 ),1425920.221000000100,1437400.038750000100,1523327.499750000000,1405074.407500000000,1615622.193750000100,1375184.903500000000,1907366.991250000200,10689899.255500002000
FS( 96 ),1453079.507000000200,1454046.052749999800,1527727.941249999900,1402027.948000000100,1615622.193750000100,1402782.242499999900,1928423.402499999900,10783712.287750000000
FS( 97 ),1436722.209749999900,1432292.739000000100,1523327.499750000000,1394919.542500000000,1619853.387500000000,1410667.196499999800,1932634.684750000000,10750420.259750001000
FS( 98 ),1436722.209749999900,1454046.052749999800,1523327.499750000000,1397966.002000000100,1604919.762500000000,1412638.435000000100,1983170.071749999900,10812793.033500001000
FS( 99 ),1441968.889999999900,1462369.059750000000,1523327.499750000000,1405074.407500000000,1622093.431249999900,1396868.527000000000,1846537.358749999900,10698242.174000001000
FS( 100 ),1420364.912500000100,1470881.225999999800,1511649.404999999800,1409136.353500000200,1609150.956250000000,1379127.380500000000,1901284.027999999900,10701597.261750001000
FS( 101 ),1444746.544250000000,1497552.680249999700,1520450.287999999700,1409136.353500000200,1622093.431249999900,1385041.095999999900,1966324.942749999900,10845348.335999999000
FS( 102 ),1453079.507000000200,1532736.300749999700,1513172.634750000200,1423353.164500000000,1626324.624999999800,1436293.297000000000,1945268.531499999800,10930231.060500000000
FS( 103 ),1444746.544250000000,1525926.567749999700,1513172.634750000200,1416244.759000000300,1615622.193750000100,1465642.848000000000,1905495.310250000300,10886853.857750000000
FS( 104 ),1453079.507000000200,1521008.427249999900,1517573.076249999900,1427415.110500000000,1606910.912499999900,1457757.894000000300,1876016.334500000100,10859764.261999998000
FS( 105 ),1461103.841500000100,1529331.434249999900,1523327.499750000000,1409136.353500000200,1624084.581250000300,1477470.278999999900,1876016.334500000100,10900473.323749999000
FS( 106 ),1455548.533000000100,1512685.420250000200,1524850.729499999900,1412182.813000000100,1611142.106250000000,1487326.471500000000,1943396.850500000200,10947135.924000001000
FS( 107 ),1417895.886500000000,1515901.127499999900,1516049.846499999500,1412182.813000000100,1615622.193750000100,1471556.563499999900,1905495.310250000300,10854706.741000000000
FS( 108 ),1398760.935000000100,1499255.113499999700,1494047.639000000000,1402027.948000000100,1557629.950000000000,1457757.894000000300,1863382.487749999600,10672864.967249999000
FS( 109 ),1417895.886500000000,1525926.567749999700,1502848.521999999600,1412182.813000000100,1542696.325000000000,1507038.856500000200,1886310.580000000100,10794902.550750000000
FS( 110 ),1398760.935000000100,1521008.427249999900,1495570.868749999900,1409136.353500000200,1546927.518750000000,1512733.545499999800,1850748.641000000100,10734889.289750000000
FS( 111 ),1390736.600500000200,1512685.420250000200,1498448.080499999900,1416244.759000000300,1566092.337500000100,1524560.976500000100,1812847.100750000000,10721618.275000000000
FS( 112 ),1395983.280749999900,1514198.694249999900,1501325.292249999900,1412182.813000000100,1577043.662500000100,1526532.215000000100,1758100.431499999700,10685369.389249999000
FS( 113 ),1387958.946250000000,1525926.567749999700,1501325.292249999900,1423353.164500000000,1568332.381250000100,1556100.792500000000,1800213.254000000200,10763213.398500001000
FS( 114 ),1395983.280749999900,1527629.000999999900,1513172.634750000200,1445693.867499999900,1589737.243750000100,1595306.536000000100,1848876.960000000200,10916402.523750002000
FS( 115 ),1398760.935000000100,1532736.300749999700,1521973.517749999900,1510685.003500000100,1596208.481250000000,1615018.920999999900,1867593.770000000000,11042979.929249998000
FS( 116 ),1409562.923749999800,1561110.188249999700,1520450.287999999700,1590908.437000000200,1596208.481250000000,1650282.187499999800,1867593.770000000000,11196119.275749998000
FS( 117 ),1404316.243499999900,1562812.621499999900,1520450.287999999700,1602078.788500000000,1583266.006250000100,1652253.426000000000,1850748.641000000100,11175929.014749998000
FS( 118 ),1404316.243499999900,1519305.993999999900,1521973.517749999900,1572629.679999999900,1566092.337500000100,1660138.379999999900,1815186.701999999600,11059645.854750000000
FS( 119 ),1385181.292000000100,1521008.427249999900,1516049.846499999500,1540134.112000000200,1570572.425000000000,1603191.490000000000,1815186.701999999600,10951327.294749998000
FS( 120 ),1385181.292000000100,1512685.420250000200,1516049.846499999500,1554350.923000000000,1579034.812500000000,1632760.067499999900,1825480.947500000200,11005546.309249999000
FS( 121 ),1385181.292000000100,1514198.694249999900,1520450.287999999700,1558412.869000000200,1591977.287500000100,1648310.949000000000,1804424.536250000100,11022958.915999999000
FS( 122 ),1382712.266000000100,1515901.127499999900,1521973.517749999900,1533025.706500000100,1585506.050000000000,1648310.949000000000,1812847.100750000000,11000279.717499999000
FS( 123 ),1374379.303250000100,1535952.007999999700,1511649.404999999800,1499514.652000000000,1559869.993750000100,1630788.828999999900,1863382.487749999600,10975539.678749999000
FS( 124 ),1377156.957500000300,1541059.307750000200,1514526.616749999800,1503576.598000000000,1561861.143750000000,1613047.682499999900,1861042.886500000000,10972274.192749999000
FS( 125 ),1377156.957500000300,1581161.068749999900,1517573.076249999900,1499514.652000000000,1572563.575000000000,1616990.159500000100,1894733.144499999900,11059695.633500000000
FS( 126 ),1433944.555499999800,1569433.195250000100,1517573.076249999900,1503576.598000000000,1557629.950000000000,1642616.260000000000,1985041.752749999800,11209818.387750000000
FS( 127 ),1458326.187250000000,1627883.403500000000,1511649.404999999800,1503576.598000000000,1566092.337500000100,1632760.067499999900,1989253.035000000100,11289544.033750001000
FS( 128 ),1493509.807750000200,1627883.403500000000,1507248.963499999800,1478189.435500000100,1568332.381250000100,1615018.920999999900,1974747.507249999800,11264933.419749999000
FS( 129 ),1488263.127499999900,1606319.248999999600,1507248.963499999800,1474127.489500000100,1542696.325000000000,1546244.599999999600,1957902.378250000100,11122805.132749997000
FS( 130 ),1512336.130999999800,1674794.897500000000,1507248.963499999800,1478189.435500000100,1559869.993750000100,1562014.507999999900,2043999.704250000000,11338456.633500000000
FS( 131 ),1496287.462000000100,1720003.958249999900,1516049.846499999500,1503576.598000000000,1568332.381250000100,1624875.113500000000,2027154.575249999800,11456282.934749998000
FS( 132 ),1501534.142250000000,1706573.651500000200,1508772.193250000000,1489359.787000000200,1574803.618750000100,1599249.012999999800,1989253.035000000100,11369548.440750001000
FS( 133 ),1488263.127499999900,1704871.218249999900,1495570.868749999900,1485297.841000000200,1549167.562500000000,1585450.343500000200,1943396.850500000200,11252020.812000001000
FS( 134 ),1488263.127499999900,1746675.412499999900,1504371.751750000100,1514746.949500000100,1546927.518750000000,1595306.536000000100,1966324.942749999900,11362619.238750000000
FS( 135 ),1485485.473250000000,1846929.814999999900,1501325.292249999900,1492406.246500000100,1533985.043750000000,1563985.746499999900,1978958.789499999700,11403079.406750001000
FS( 136 ),1479930.164750000000,1830283.800999999700,1498448.080499999900,1514746.949500000100,1546927.518750000000,1575813.177500000000,1976619.188249999900,11422771.880249999000
FS( 137 ),1490732.153500000000,1855252.821999999900,1498448.080499999900,1547242.517500000100,1572563.575000000000,1554129.554000000000,1974747.507249999800,11493119.209750000000
FS( 138 ),1507089.450750000300,1863764.988249999700,1491170.427249999900,1540134.112000000200,1546927.518750000000,1528503.453499999800,1907366.991250000200,11384959.941750001000
FS( 139 ),1504311.796500000200,1863764.988249999700,1486769.985749999800,1533025.706500000100,1566092.337500000100,1526532.215000000100,1854959.923249999800,11335459.952749999000
FS( 140 ),1482707.819000000100,1838606.807999999700,1488123.967749999800,1517793.409000000200,1568332.381250000100,1520618.499499999700,1842326.076500000200,11258511.960999999000
FS( 141 ),1507089.450750000300,1897057.016249999900,1485246.755999999800,1514746.949500000100,1566092.337500000100,1542302.123000000100,1854959.923249999800,11367497.556250000000
FS( 142 ),1488263.127499999900,1947373.376749999800,1480846.314499999900,1521855.355000000000,1555389.906250000000,1522589.737999999700,1854959.923249999800,11371280.741249999000
FS( 143 ),1477152.510500000100,1805125.620749999800,1468998.971999999600,1506623.057499999900,1521042.568750000100,1479441.517499999800,1787579.407249999900,11045966.654250000000
FS( 144 ),1463881.495750000000,1855252.821999999900,1472045.431499999900,1521855.355000000000,1525522.656250000000,1508791.068500000300,1825480.947500000200,11172832.776500002000
FS( 145 ),1466350.521750000100,1880411.002249999900,1496924.850750000000,1521855.355000000000,1544687.475000000100,1569899.461999999600,1760440.032750000000,11240571.699499998000
FS( 146 ),1425920.221000000100,1796802.613750000000,1486769.985749999800,1521855.355000000000,1544687.475000000100,1565956.985000000100,1739383.621499999900,11081379.256999999000
FS( 147 ),1474683.484500000000,1821960.794000000000,1486769.985749999800,1524901.814500000100,1555389.906250000000,1581507.866500000000,1791790.689499999600,11237007.541000001000
FS( 148 ),1453079.507000000200,1805125.620749999800,1494047.639000000000,1506623.057499999900,1542696.325000000000,1577565.389500000000,1770734.278250000200,11149874.817000000000
FS( 149 ),1436722.209749999900,1796802.613750000000,1486769.985749999800,1536072.166000000200,1551158.712500000100,1567928.223500000100,1774945.560499999900,11150402.471750000000
FS( 150 ),1447524.198499999900,1830283.800999999700,1480846.314499999900,1524901.814500000100,1540456.281250000000,1528503.453499999800,1808635.818499999800,11161154.681749998000
FS( 151 ),1466350.521750000100,1780156.599750000100,1472045.431499999900,1510685.003500000100,1525522.656250000000,1581507.866500000000,1773073.879499999800,11109344.958750000000
FS( 152 ),1444746.544250000000,1805125.620749999800,1467644.990000000000,1492406.246500000100,1482464.037500000100,1530474.692000000000,1798341.572999999900,11021206.704000000000
FS( 153 ),1433944.555499999800,1846929.814999999900,1470522.201750000000,1485297.841000000200,1525522.656250000000,1501125.140999999800,1810975.419749999900,11074320.630249998000
FS( 154 ),1441968.889999999900,1888734.009249999900,1482369.544249999800,1506623.057499999900,1536225.087500000100,1548215.838500000100,1913917.874750000000,11318057.301749999000
FS( 155 ),1433944.555499999800,1880411.002249999900,1486769.985749999800,1503576.598000000000,1542696.325000000000,1560043.269500000400,1854959.923249999800,11262404.659250000000
FS( 156 ),1447524.198499999900,1888734.009249999900,1489647.197499999800,1514746.949500000100,1557629.950000000000,1573841.939000000000,1854959.923249999800,11327087.166999999000
FS( 157 ),1485485.473250000000,1897057.016249999900,1494047.639000000000,1540134.112000000200,1577043.662500000100,1595306.536000000100,1842326.076500000200,11431403.515500000000
FS( 158 ),1479930.164750000000,1905569.182499999900,1494047.639000000000,1536072.166000000200,1591977.287500000100,1581507.866500000000,1854959.923249999800,11444067.229499999000
FS( 159 ),1474683.484500000000,1872087.995250000200,1494047.639000000000,1517793.409000000200,1585506.050000000000,1573841.939000000000,1827820.548750000100,11345784.065500000000
FS( 160 ),1504311.796500000200,1930538.203500000100,1507248.963499999800,1510685.003500000100,1602679.718750000200,1607133.966999999900,1854959.923249999800,11517560.575999999000
FS( 161 ),1493509.807750000200,2039304.772249999900,1501325.292249999900,1517793.409000000200,1596208.481250000000,1618961.398000000000,1838114.794250000000,11605220.954750001000
FS( 162 ),1512336.130999999800,2030981.765249999700,1502848.521999999600,1510685.003500000100,1585506.050000000000,1639768.915500000100,1827820.548750000100,11609949.935999999000
FS( 163 ),1509867.104999999700,2039304.772249999900,1505725.733749999900,1528963.760500000100,1583266.006250000100,1608010.073000000100,1833903.512000000300,11609043.962750001000
FS( 164 ),1488263.127499999900,2014146.591999999700,1505725.733749999900,1503576.598000000000,1604919.762500000000,1619837.504000000000,1781496.443999999700,11517968.761750000000
FS( 165 ),1490732.153500000000,2022469.598999999700,1511649.404999999800,1540134.112000000200,1632795.862500000000,1590049.899999999700,1794598.210999999900,11582432.242999997000
FS( 166 ),1485485.473250000000,1846929.814999999900,1501325.292249999900,1503576.598000000000,1628315.774999999900,1542521.149499999600,1689784.075000000000,11197941.177999999000
