代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11940582.255500000000
真實報酬,1940582.255500000000

夏普值報酬,0.185358225550
夏普值風險,0.053440320635
夏普值,3.468508859022

預期報酬,8193.479527432768
風險,179116.713292793170
起點值,0.045743802333
找到最佳解世代,3256
找到最佳解實驗#,3
找到最佳解次數,25

投資組合檔數,7
1216(2),2330(17),2357(21),2412(24),2454(26),3045(41),4904(45),
FS( 98 ),1563799.951750000500,1363117.887500000200,1698782.534999999900,1618563.478500000000,1217786.823750000000,1680417.412999999700,1544423.391499999900,10686894.480999999000
FS( 99 ),1652893.958500000400,1400203.056250000100,1742986.064999999700,1657331.169000000000,1229683.945000000100,1705525.814499999600,1538927.817499999900,10927554.825750001000
FS( 100 ),1602388.438750000400,1414638.893750000000,1749755.974999999600,1657331.169000000000,1261243.672500000100,1684559.004999999900,1552666.752500000200,10922586.906499999000
FS( 101 ),1562097.518500000200,1404434.250000000000,1787189.595000000400,1657331.169000000000,1265225.972500000100,1684559.004999999900,1610828.243999999900,10971668.754000001000
FS( 102 ),1585364.106250000200,1422852.387500000200,1760010.397500000000,1649227.188500000200,1310624.192499999900,1682488.208999999800,1598921.166999999700,11009490.648249999000
FS( 103 ),1644949.270000000500,1453964.106250000200,1814368.792500000000,1649227.188500000200,1296785.700000000200,1682488.208999999800,1598921.166999999700,11140707.433250001000
FS( 104 ),1640976.925750000400,1445501.718750000000,1793959.504999999900,1633019.227500000000,1300768.000000000500,1682488.208999999800,1578312.764500000000,11075029.350499999000
FS( 105 ),1650624.047500000300,1453964.106250000200,1766780.307500000100,1631486.042000000400,1306691.671250000100,1682488.208999999800,1602584.882999999900,11094622.266500002000
FS( 106 ),1668215.857750000400,1437288.225000000100,1807499.325000000000,1633019.227500000000,1300768.000000000500,1659709.453000000000,1605790.634499999900,11112293.722750001000
FS( 107 ),1644949.270000000500,1414638.893750000000,1797344.460000000000,1624915.247000000200,1314556.713750000100,1649355.472999999800,1588845.948000000100,11034609.005500002000
FS( 108 ),1587066.539500000400,1396220.756250000100,1760010.397500000000,1613744.895500000100,1281005.836249999700,1659709.453000000000,1575107.013000000300,10872867.891000001000
FS( 109 ),1571744.640250000600,1385767.218750000000,1702167.489999999800,1604107.729500000400,1237548.987500000300,1655567.860999999800,1554498.610500000000,10711405.537500001000
FS( 110 ),1579689.328750000300,1437288.225000000100,1756525.885000000000,1641123.208000000100,1271149.643750000300,1686629.800999999700,1640137.972000000100,11012547.063500002000
FS( 111 ),1600686.005500000200,1439528.268750000000,1776935.172500000100,1626667.459000000000,1275082.165000000000,1691030.242499999900,1626399.036999999800,11036331.350250000000
FS( 112 ),1621682.682250000300,1451724.062500000000,1787189.595000000400,1633019.227500000000,1271149.643750000300,1686629.800999999700,1633268.504499999800,11084666.516500000000
FS( 113 ),1570042.207000000400,1433305.925000000000,1719191.822500000000,1626667.459000000000,1275082.165000000000,1672134.228999999800,1571443.297000000000,10867870.104499999000
FS( 114 ),1541100.841750000400,1408416.550000000000,1715806.867499999900,1629733.830000000300,1259302.301250000000,1678346.616999999900,1595715.415499999900,10828425.423000000000
FS( 115 ),1534858.586500000200,1447741.762500000200,1776935.172500000100,1641123.208000000100,1326453.835000000200,1684559.004999999900,1634642.398000000000,11046316.967500001000
FS( 116 ),1560395.085250000000,1488809.231250000200,1810983.837499999900,1641123.208000000100,1383699.397500000200,1680417.412999999700,1634642.398000000000,11200073.570499999000
FS( 117 ),1577419.417750000300,1491049.275000000100,1827908.612499999600,1633019.227500000000,1377775.726250000100,1680417.412999999700,1587014.090000000100,11174606.762000000000
FS( 118 ),1581391.762000000300,1476613.437500000000,1814368.792500000000,1629733.830000000300,1444927.260000000000,1670063.432999999700,1583350.374000000100,11200451.889000000000
FS( 119 ),1581391.762000000300,1507476.262500000200,1814368.792500000000,1617030.293000000300,1494307.780000000000,1645213.880999999600,1583350.374000000100,11243142.145000000000
FS( 120 ),1538830.930750000300,1445501.718750000000,1749755.974999999600,1608926.312500000000,1529849.807500000100,1628647.512999999800,1564573.829499999800,11066089.086999999000
FS( 121 ),1448034.490750000600,1414638.893750000000,1671603.337499999900,1596003.748999999800,1435071.067499999700,1587231.592999999600,1551292.858999999900,10703878.990499999000
FS( 122 ),1448034.490750000600,1408416.550000000000,1630784.762500000000,1608926.312500000000,1363937.233750000100,1605868.756999999800,1619529.569500000000,10685500.675999999000
FS( 123 ),1541100.841750000400,1464168.750000000000,1698782.534999999900,1629733.830000000300,1446918.410000000400,1605868.756999999800,1619529.569500000000,11006105.693250000000
FS( 124 ),1515564.343000000100,1472382.243750000100,1698782.534999999900,1641123.208000000100,1470613.095000000200,1605868.756999999800,1621361.427500000000,11025698.609250000000
FS( 125 ),1533156.153250000700,1472382.243750000100,1698782.534999999900,1649227.188500000200,1452842.081250000500,1605868.756999999800,1593883.557499999900,11006145.516250001000
FS( 126 ),1541100.841750000400,1466159.900000000100,1671603.337499999900,1657331.169000000000,1488384.108750000100,1605868.756999999800,1571443.297000000000,11001894.411000000000
FS( 127 ),1459951.523500000100,1437288.225000000100,1562786.989999999800,1657331.169000000000,1439003.588750000100,1605868.756999999800,1605790.634499999900,10768023.887750000000
FS( 128 ),1419093.125500000300,1447741.762500000200,1481249.397500000000,1665216.122999999700,1446918.410000000400,1605868.756999999800,1641511.865499999800,10707602.441000000000
FS( 129 ),1423065.469750000400,1447741.762500000200,1515298.062500000000,1641123.208000000100,1452842.081250000500,1605868.756999999800,1626399.036999999800,10712341.378000000000
FS( 130 ),1476975.856000000100,1445501.718750000000,1508428.595000000400,1665216.122999999700,1458765.752500000200,1605868.756999999800,1598921.166999999700,10759680.969249999000
FS( 131 ),1505917.221250000400,1447741.762500000200,1562786.989999999800,1633019.227500000000,1381708.247500000100,1605868.756999999800,1608996.386000000200,10746041.591750000000
FS( 132 ),1523509.031500000300,1466159.900000000100,1647809.095000000400,1618563.478500000000,1419241.425000000300,1605868.756999999800,1598921.166999999700,10880075.854000000000
FS( 133 ),1523509.031500000300,1474373.393750000000,1630784.762500000000,1617030.293000000300,1454783.452500000100,1605868.756999999800,1588845.948000000100,10895198.638250001000
FS( 134 ),1534858.586500000200,1474373.393750000000,1610375.474999999600,1615278.081000000000,1482460.437500000500,1641589.987999999900,1573275.155000000000,10932214.116750000000
FS( 135 ),1486622.977750000500,1472382.243750000100,1569656.457500000000,1608926.312500000000,1484401.808750000100,1634083.352500000000,1590219.841499999900,10846295.994250000000
FS( 136 ),1542803.275000000400,1488809.231250000200,1613859.987499999600,1621848.876000000200,1482460.437500000500,1641589.987999999900,1598921.166999999700,10990295.962250000000
FS( 137 ),1541100.841750000400,1480595.737500000000,1576426.367499999900,1617030.293000000300,1494307.780000000000,1641589.987999999900,1614491.960000000200,10965545.967750002000
FS( 138 ),1548478.052500000500,1488809.231250000200,1586581.232500000400,1624915.247000000200,1450850.931250000100,1630200.609999999600,1640137.972000000100,10969976.276500002000
FS( 139 ),1519536.687250000200,1459937.556250000100,1549247.170000000400,1623382.061499999800,1444927.260000000000,1630200.609999999600,1621361.427500000000,10848595.772500001000
FS( 140 ),1523509.031500000300,1472382.243750000100,1542477.260000000000,1628200.644499999900,1466630.795000000200,1637966.094999999700,1660746.374499999900,10931915.444249999000
FS( 141 ),1567772.296000000600,1501253.918750000200,1579811.322500000000,1649227.188500000200,1514069.943750000100,1662556.797499999600,1670821.593499999700,11145516.060500000000
FS( 142 ),1579689.328750000300,1497022.725000000100,1590065.745000000100,1641123.208000000100,1494307.780000000000,1688959.446499999800,1674027.345000000000,11165198.578250002000
FS( 143 ),1600686.005500000200,1505485.112500000000,1583196.277500000100,1641123.208000000100,1490325.480000000000,1688959.446499999800,1689598.138000000300,11199376.668000001000
FS( 144 ),1616007.904750000200,1505485.112500000000,1610375.474999999600,1624915.247000000200,1446918.410000000400,1670063.432999999700,1689598.138000000300,11163366.720250001000
FS( 145 ),1629627.370750000500,1530125.593750000000,1576426.367499999900,1626667.459000000000,1435071.067499999700,1683264.757499999800,1679522.919000000000,11160708.535000000000
FS( 146 ),1614305.471500000500,1540330.237500000000,1532222.837499999900,1641123.208000000100,1411376.382500000100,1683264.757499999800,1706542.824499999900,11129168.719000002000
FS( 147 ),1598983.572250000200,1544561.431250000100,1511813.549999999600,1633019.227500000000,1417300.053750000200,1707855.459999999700,1752797.238999999800,11166333.533749999000
FS( 148 ),1583094.195250000300,1546552.581250000000,1501658.685000000100,1641123.208000000100,1442936.110000000300,1706043.513499999900,1794014.044000000000,11215425.337000001000
FS( 149 ),1581391.762000000300,1538339.087500000100,1488019.307500000100,1633019.227500000000,1383699.397500000200,1706043.513499999900,1855381.286999999800,11185896.582500001000
FS( 150 ),1606360.783000000500,1560988.418750000200,1515298.062500000000,1629733.830000000300,1423223.725000000100,1787322.256499999700,1852175.535500000000,11375105.611250000000
FS( 151 ),1598983.572250000200,1569201.912500000100,1549247.170000000400,1631486.042000000400,1409385.232500000200,1794828.891999999800,1899803.843499999700,11452939.664750000000
FS( 152 ),1583094.195250000300,1558997.268750000000,1549247.170000000400,1641123.208000000100,1407394.082500000000,1789134.203000000000,1957965.335000000200,11486958.462500002000
FS( 153 ),1585364.106250000200,1550783.775000000100,1532222.837499999900,1641123.208000000100,1411376.382500000100,1789134.203000000000,1903467.559500000000,11413475.071750000000
FS( 154 ),1534858.586500000200,1519920.950000000200,1494888.774999999900,1641123.208000000100,1377775.726250000100,1783439.514000000000,1889728.624499999900,11241738.384250000000
FS( 155 ),1542803.275000000400,1536347.937500000000,1484634.352500000000,1641123.208000000100,1389623.068750000100,1770238.189499999600,1845306.068000000000,11210079.099250000000
FS( 156 ),1556422.741000000200,1587868.943750000100,1522067.972499999900,1649227.188500000200,1423223.725000000100,1781627.567499999900,1872783.938000000100,11393225.076250002000
FS( 157 ),1552450.396750000300,1589860.093750000000,1501658.685000000100,1657331.169000000000,1399479.261250000000,1849704.986000000000,1906673.311000000000,11457160.902750000000
FS( 158 ),1509889.565500000300,1577415.406250000000,1484634.352500000000,1665216.122999999700,1363937.233750000100,1885685.066499999500,1944226.399999999900,11431007.147499999000
FS( 159 ),1508187.132250000300,1583637.750000000000,1501658.685000000100,1689528.064499999900,1373843.205000000100,1897074.444500000000,2022996.294000000000,11576928.575250000000
FS( 160 ),1500242.443750000300,1552774.925000000000,1477864.442499999900,1665216.122999999700,1371852.054999999700,1868600.999499999500,1961629.051000000000,11398183.039749999000
FS( 161 ),1486622.977750000500,1534107.893750000000,1467709.577500000100,1633019.227500000000,1344224.848749999900,1826926.229999999700,1896598.091999999700,11189211.847250002000
FS( 162 ),1508187.132250000300,1548543.731250000200,1396326.849999999600,1641123.208000000100,1296785.700000000200,1817607.647999999600,1930945.429499999600,11139522.699000001000
FS( 163 ),1480948.200250000200,1536347.937500000000,1355508.274999999900,1633019.227500000000,1277073.315000000200,1793016.945499999400,1930945.429499999600,11006862.330249999000
FS( 164 ),1500242.443750000300,1523903.250000000000,1348738.365000000000,1641123.208000000100,1235607.616250000200,1783439.514000000000,1992312.672500000300,11025370.069499999000
FS( 165 ),1525211.464750000500,1499262.768750000000,1386072.427499999800,1624915.247000000200,1235607.616250000200,1760919.607499999700,1985443.205000000100,11017435.336750001000
FS( 166 ),1581391.762000000300,1540330.237500000000,1433660.912499999600,1633019.227500000000,1265225.972500000100,1779815.620999999800,2033529.477500000000,11266976.210500002000
