代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13762283.583499998000
真實報酬,3762283.583499997900

夏普值報酬,0.367528358350
夏普值風險,0.096393404803
夏普值,3.812795689714

預期報酬,15734.560244054002
風險,176650.169892634820
起點值,0.089071865901
找到最佳解世代,4282
找到最佳解實驗#,1
找到最佳解次數,37

投資組合檔數,7
1101(0),1216(2),2301(13),2330(20),2412(27),2881(33),3008(42),
FS( 20 ),1485541.374250000100,1440969.161499999900,1389654.402499999900,1420443.243999999900,1463498.305000000200,1442614.413999999900,1548740.785500000000,10191464.686750000000
FS( 21 ),1491783.629500000000,1506000.120500000000,1445506.159999999900,1444695.450999999900,1481896.531000000000,1479410.866000000200,1572116.886500000000,10421412.644499999000
FS( 22 ),1481001.552249999900,1493635.079000000100,1457005.051249999800,1479192.124750000000,1480433.035750000000,1507008.204999999800,1552344.767000000000,10450622.815000001000
FS( 23 ),1525264.816750000000,1537141.706500000100,1480002.833749999500,1494872.430999999900,1492768.210000000400,1526720.590000000100,1546948.750500000100,10603722.338500001000
FS( 24 ),1527534.727749999800,1535767.813000000100,1472336.906250000000,1494872.430999999900,1497367.766500000100,1539205.100500000200,1550552.731999999800,10617640.476999998000
FS( 25 ),1514482.739499999700,1557750.108999999900,1485478.496249999900,1491318.228250000200,1498831.261749999800,1526720.590000000100,1543344.768999999900,10617929.193749998000
FS( 26 ),1531507.071999999900,1576526.653500000200,1491501.724999999900,1489436.591499999900,1500503.827750000200,1529348.907999999800,1507404.511500000000,10626232.289250001000
FS( 27 ),1531507.071999999900,1565535.505500000000,1481645.532500000000,1473338.143750000000,1503639.889000000200,1524092.272000000100,1494820.443500000100,10574581.858250000000
FS( 28 ),1519022.561499999800,1590265.588499999800,1487668.761249999700,1457239.696000000000,1506566.879500000000,1514236.079500000200,1487632.392000000000,10562634.958250001000
FS( 29 ),1556476.093000000100,1570115.150500000000,1491501.724999999900,1439259.611499999900,1503639.889000000200,1531320.146500000000,1503800.530000000000,10596116.145499999000
FS( 30 ),1527534.727749999800,1559124.002499999900,1462480.713750000100,1396191.037000000000,1475833.479250000100,1501751.569000000100,1507404.511500000000,10430323.040750001000
FS( 31 ),1529237.161000000100,1555918.250999999900,1468503.942499999900,1397863.602999999900,1478969.540500000100,1511607.761500000000,1528968.666000000000,10471071.925500000000
FS( 32 ),1529237.161000000100,1555918.250999999900,1477812.568749999900,1392636.834250000100,1478969.540500000100,1516864.397500000200,1500216.460000000000,10451658.213000000000
FS( 33 ),1529237.161000000100,1574694.795500000000,1473979.604999999700,1379883.518500000000,1497785.908000000100,1531320.146500000000,1491216.461999999800,10478120.596500000000
FS( 34 ),1521292.472499999900,1534393.919500000100,1437840.232499999900,1379883.518500000000,1496322.412750000100,1514236.079500000200,1493028.408500000100,10377000.043750001000
FS( 35 ),1554773.659750000100,1543553.209499999900,1462480.713750000100,1428387.932500000100,1499458.474000000200,1531320.146500000000,1516384.598000000000,10536361.734000001000
FS( 36 ),1561015.914999999800,1542179.316000000300,1477812.568749999900,1414171.121500000100,1499458.474000000200,1539205.100500000200,1521780.614499999900,10555626.110250000000
FS( 37 ),1535479.416250000000,1535767.813000000100,1424151.076249999900,1371102.547000000000,1494649.846750000000,1507008.204999999800,1505612.476500000100,10373774.380750000000
FS( 38 ),1525264.816750000000,1520197.019999999800,1466313.677499999500,1379883.518500000000,1486496.087500000400,1511607.761500000000,1519988.579500000000,10409754.461250000000
FS( 39 ),1494053.540500000100,1549964.712500000100,1426341.341250000300,1376329.315750000100,1491304.714750000000,1514236.079500000200,1528968.666000000000,10381201.370250002000
FS( 40 ),1500295.795749999800,1542179.316000000300,1414842.450000000000,1406853.645250000100,1478342.328250000300,1519492.715500000200,1534364.682499999900,10396373.933250001000
FS( 41 ),1553638.704250000000,1557750.108999999900,1466313.677499999500,1460793.898750000200,1474997.196250000300,1549061.293000000100,1559532.818499999800,10622090.697249999000
FS( 42 ),1564420.781500000000,1581106.298500000000,1458647.750000000000,1455358.059249999900,1479805.823500000200,1546432.975000000100,1564928.835000000000,10650703.522750001000
FS( 43 ),1555908.615249999800,1593471.339999999900,1462480.713750000100,1491318.228250000200,1506148.738000000100,1563517.042000000100,1566720.869999999900,10739568.547249999000
FS( 44 ),1593362.146750000100,1636977.967500000000,1495334.688750000000,1473338.143750000000,1488168.653500000200,1568773.678000000100,1581096.973000000000,10837055.251249999000
FS( 45 ),1595632.057749999700,1643389.470500000100,1466313.677499999500,1469783.940999999900,1497785.908000000100,1551032.531500000000,1575700.956499999900,10799641.542749997000
FS( 46 ),1591092.235750000000,1674531.056500000200,1457005.051249999800,1489436.591499999900,1497785.908000000100,1573373.234500000300,1525384.595999999900,10808611.673500001000
FS( 47 ),1591092.235750000000,1708878.394000000100,1469051.508749999800,1498426.633750000000,1489632.148750000200,1581258.188500000200,1534364.682499999900,10872706.791999999000
FS( 48 ),1582580.069499999800,1724449.186999999700,1487668.761249999700,1482328.186000000000,1483150.955499999900,1588486.063000000100,1536156.717500000000,10884822.939749999000
FS( 49 ),1595632.057749999700,1758796.524499999800,1492049.291250000000,1514525.081499999900,1502803.605999999900,1656822.331000000000,1587966.440500000000,11108598.332500000000
FS( 50 ),1595632.057749999700,1728112.902999999900,1495882.254999999900,1509298.312750000000,1504476.172000000300,1646309.058999999900,1573172.196000000000,11052885.955500001000
FS( 51 ),1604711.701749999800,1714373.967999999900,1492049.291250000000,1521842.557750000200,1506148.738000000100,1646309.058999999900,1589818.210000000000,11075256.525750000000
FS( 52 ),1573500.425499999700,1748263.341000000200,1500262.784999999900,1530832.600000000100,1509284.799249999900,1656822.331000000000,1597225.287999999900,11116194.569750000000
FS( 53 ),1578040.247500000100,1721243.435499999700,1492049.291250000000,1527278.397249999700,1515765.992500000200,1643680.741000000200,1586114.671000000100,11064175.776000001000
FS( 54 ),1560448.437250000000,1721243.435499999700,1483835.797500000100,1525396.760500000100,1512629.931250000400,1638424.105000000000,1602760.684999999800,11044742.152000001000
FS( 55 ),1551368.793249999900,1697429.281500000300,1463028.280000000000,1509298.312750000000,1506148.738000000100,1632510.389500000000,1599077.057499999900,10958863.852499999000
FS( 56 ),1531507.071999999900,1694223.530000000000,1459195.316249999900,1516406.718249999900,1501131.040000000300,1619368.799500000200,1599077.057499999900,10920912.533499999000
FS( 57 ),1536046.894000000100,1758796.524499999800,1495882.254999999900,1537941.005500000200,1510957.365250000000,1646309.058999999900,1599077.057499999900,11085013.160749998000
FS( 58 ),1522427.428000000100,1758796.524499999800,1492049.291250000000,1516406.718249999900,1514302.497250000200,1648937.377000000100,1597225.287999999900,11050148.124250000000
FS( 59 ),1516185.172750000100,1745057.589500000200,1492049.291250000000,1521842.557750000200,1515765.992500000200,1648937.377000000100,1597225.287999999900,11037066.268750001000
FS( 60 ),1511645.350749999800,1758796.524499999800,1479455.267499999800,1509298.312750000000,1507612.233250000300,1627253.753500000100,1600908.915499999900,10994973.357750000000
FS( 61 ),1509375.439749999900,1716205.825999999900,1471241.773749999700,1527278.397249999700,1507612.233250000300,1624625.435500000400,1639776.163500000000,10996118.268999999000
FS( 62 ),1491783.629500000000,1661708.050500000100,1453172.087499999900,1516406.718249999900,1506148.738000000100,1603598.891500000100,1606464.223999999900,10839285.339250000000
FS( 63 ),1473624.341500000100,1656670.441000000300,1448791.557500000100,1521842.557750000200,1509284.799249999900,1603598.891500000100,1613871.301999999900,10827686.890500002000
FS( 64 ),1453762.620249999700,1653464.689500000100,1446601.292499999700,1521842.557750000200,1514302.497250000200,1584543.586000000100,1608315.993499999900,10782836.236750001000
FS( 65 ),1451492.709250000100,1651632.831500000100,1501905.483749999900,1532505.165999999700,1514302.497250000200,1600970.573499999900,1613871.301999999900,10866683.563250000000
FS( 66 ),1451492.709250000100,1631024.429000000000,1487668.761249999700,1543376.845000000200,1507612.233250000300,1603598.891500000100,1650866.868999999900,10875643.738250002000
FS( 67 ),1473624.341500000100,1627818.677500000000,1492049.291250000000,1545049.410999999800,1506148.738000000100,1589800.222000000300,1636072.624499999900,10870566.305750001000
FS( 68 ),1451492.709250000100,1615911.600500000200,1471241.773749999700,1509298.312750000000,1506148.738000000100,1571401.995999999800,1643479.702499999900,10768977.832750000000
FS( 69 ),1449222.798250000000,1654838.583000000100,1465218.544999999900,1492990.794250000000,1512629.931250000400,1574030.314000000000,1649015.099500000000,10797949.065250000000
FS( 70 ),1504835.617749999700,1646595.221999999800,1492049.291250000000,1541495.208249999900,1514302.497250000200,1603598.891500000100,1650866.868999999900,10953746.596999999000
FS( 71 ),1564420.781500000000,1675446.985499999700,1492049.291250000000,1536059.368750000100,1515765.992500000200,1608855.527500000100,1671216.422000000000,11063817.369000001000
FS( 72 ),1555908.615249999800,1675446.985499999700,1492049.291250000000,1552366.887249999900,1515765.992500000200,1621997.117499999900,1649015.099500000000,11062552.988750000000
FS( 73 ),1566690.692500000100,1687354.062500000000,1492049.291250000000,1554039.453250000000,1520783.690500000000,1643680.741000000200,1665681.024999999900,11130281.956000000000
FS( 74 ),1578040.247500000100,1707504.500500000100,1500262.784999999900,1563029.495500000200,1520783.690500000000,1638424.105000000000,1654570.408000000100,11162618.232000001000
FS( 75 ),1635355.500250000000,1738188.122000000000,1516689.772500000000,1589999.622249999800,1538763.775000000400,1694275.862500000000,1667532.794499999800,11380808.449000001000
FS( 76 ),1635355.500250000000,1721243.435499999700,1520522.736249999800,1589999.622249999800,1546917.534250000000,1715959.486000000000,1682327.038999999900,11412328.353499997000
FS( 77 ),1600171.879750000100,1731318.654500000200,1508476.278750000300,1575573.740500000100,1546917.534250000000,1713331.168000000100,1680475.269499999900,11356267.525250001000
FS( 78 ),1602441.790749999900,1741851.838000000000,1533116.760000000000,1581009.580000000100,1558416.425500000100,1729101.076000000100,1674919.960999999900,11420860.431249999000
FS( 79 ),1571230.514499999800,1728112.902999999900,1512309.242499999700,1568465.335000000000,1546917.534250000000,1707417.452500000100,1671216.422000000000,11305672.403750001000
FS( 80 ),1600171.879750000100,1728112.902999999900,1520522.736249999800,1575573.740500000100,1555071.293499999900,1710702.850000000100,1669384.563999999800,11359542.967000000000
FS( 81 ),1617763.689999999700,1734982.370500000000,1534759.458749999500,1582891.216750000100,1553398.727500000300,1721216.122000000200,1667532.794499999800,11412547.379999999000
FS( 82 ),1604711.701749999800,1755132.808500000000,1545163.217500000000,1579337.014000000200,1558416.425500000100,1713331.168000000100,1637924.393999999900,11394019.729249999000
FS( 83 ),1595632.057749999700,1778946.962500000100,1540782.687500000000,1588117.985500000200,1558416.425500000100,1699532.498500000000,1563913.348499999800,11325344.965750001000
FS( 84 ),1606981.612750000100,1778946.962500000100,1530926.495000000100,1609652.272749999800,1566570.184750000200,1710702.850000000100,1584262.901499999900,11388046.279250000000
FS( 85 ),1617763.689999999700,1789022.181500000200,1567613.433749999900,1649166.644499999900,1569706.246000000000,1715959.486000000000,1584262.901499999900,11493497.583250001000
FS( 86 ),1602441.790749999900,1768871.743499999900,1561590.204999999800,1633068.196749999900,1560088.991500000000,1704789.134500000200,1558358.039999999800,11389211.102000000000
FS( 87 ),1593362.146750000100,1762002.275999999800,1553376.711249999700,1645612.441750000200,1563225.052750000000,1704789.134500000200,1589818.210000000000,11412188.973000001000
FS( 88 ),1586552.413749999800,1731318.654500000200,1533116.760000000000,1649166.644499999900,1551726.161500000200,1694275.862500000000,1593521.748999999800,11339681.245750001000
FS( 89 ),1613223.868000000200,1758796.524499999800,1520522.736249999800,1663592.526250000100,1555071.293499999900,1721216.122000000200,1589818.210000000000,11422244.280499998000
FS( 90 ),1617763.689999999700,1751927.057000000000,1539139.988749999800,1670700.931750000000,1555071.293499999900,1739614.348000000200,1617574.841000000000,11491795.149999999000
FS( 91 ),1617763.689999999700,1765208.027499999900,1542972.952499999900,1636622.399500000100,1550262.666250000500,1729101.076000000100,1593521.748999999800,11435455.560750000000
FS( 92 ),1635355.500250000000,1805966.867999999800,1565423.168750000000,1600871.301250000300,1564897.618750000400,1748156.381500000100,1575023.965499999900,11495697.804000001000
FS( 93 ),1602441.790749999900,1748263.341000000200,1553376.711249999700,1572019.537749999900,1561552.486749999900,1731729.394000000100,1591669.979500000100,11361056.241000000000
FS( 94 ),1578040.247500000100,1765208.027499999900,1573636.662499999900,1586445.419500000100,1551726.161500000200,1726472.757999999900,1593521.748999999800,11375054.025500000000
FS( 95 ),1613223.868000000200,1782152.713999999900,1548996.181249999900,1588117.985500000200,1540436.341000000200,1721216.122000000200,1595373.518499999800,11389519.730250001000
FS( 96 ),1633085.589249999700,1789022.181500000200,1553376.711249999700,1607979.706750000100,1543572.402250000000,1729101.076000000100,1602760.684999999800,11458901.352000000000
FS( 97 ),1644435.144249999700,1785816.430000000200,1571993.963750000100,1606098.070000000300,1535418.642999999900,1723844.439999999900,1586114.671000000100,11453724.362000000000
FS( 98 ),1639895.322250000000,1775741.210999999900,1553376.711249999700,1618642.314999999900,1545244.968250000200,1736986.030000000000,1591669.979500000100,11461559.537249999000
FS( 99 ),1675646.420499999800,1789022.181500000200,1553376.711249999700,1593553.825000000000,1538763.775000000400,1721216.122000000200,1580559.362500000000,11452141.397750001000
FS( 100 ),1684158.586750000200,1772077.494999999900,1545163.217500000000,1581009.580000000100,1540436.341000000200,1707417.452500000100,1563913.348499999800,11394179.021250000000
FS( 101 ),1675646.420499999800,1765208.027499999900,1553376.711249999700,1575573.740500000100,1542108.907000000100,1686390.908499999900,1558358.039999999800,11356665.755249999000
FS( 102 ),1677916.331500000100,1755132.808500000000,1565423.168750000000,1570346.971750000000,1542108.907000000100,1696904.180500000000,1556506.270500000100,11364341.638500001000
FS( 103 ),1690968.319749999800,1765208.027499999900,1545163.217500000000,1559475.292750000000,1538763.775000000400,1678505.954500000200,1562061.578999999900,11340149.166000001000
FS( 104 ),1624573.423000000000,1734982.370500000000,1536949.723749999900,1604425.503999999700,1530610.015750000300,1614112.163500000300,1600908.915499999900,11246565.116000000000
FS( 105 ),1646705.055249999700,1741851.838000000000,1533116.760000000000,1618642.314999999900,1522456.256500000100,1614112.163500000300,1589818.210000000000,11266705.598249998000
FS( 106 ),1666566.776499999700,1745057.589500000200,1536949.723749999900,1616969.749000000100,1535418.642999999900,1629882.071499999800,1608315.993499999900,11339163.546750000000
FS( 107 ),1668836.687499999500,1775741.210999999900,1540782.687500000000,1629513.993999999900,1532282.581750000100,1614112.163500000300,1612019.532500000000,11373291.857750000000
FS( 108 ),1631383.156000000000,1772077.494999999900,1522713.001250000000,1638504.036250000100,1528937.449749999900,1619368.799500000200,1632369.085499999800,11345356.023249999000
FS( 109 ),1664296.865500000100,1775741.210999999900,1533116.760000000000,1651048.281250000000,1533746.077000000300,1659450.649000000000,1628665.546499999900,11446068.390249999000
FS( 110 ),1697778.052749999800,1789022.181500000200,1557209.674999999800,1658156.686750000100,1545244.968250000200,1651565.695000000100,1599077.057499999900,11498057.316749999000
FS( 111 ),1708560.130000000100,1805966.867999999800,1561590.204999999800,1660038.323499999900,1560088.991500000000,1689019.226499999900,1654570.408000000100,11639837.152500000000
FS( 112 ),1715369.862999999700,1792685.897500000000,1561590.204999999800,1670700.931750000000,1546917.534250000000,1718587.804000000200,1737840.301000000000,11743695.536499999000
FS( 113 ),1693238.230749999900,1799555.365000000000,1553376.711249999700,1661710.889499999800,1555071.293499999900,1694275.862500000000,1789630.112500000000,11746861.465000000000
FS( 114 ),1677916.331500000100,1782152.713999999900,1533116.760000000000,1667146.728999999800,1546917.534250000000,1713331.168000000100,1767428.789999999800,11688013.026749998000
FS( 115 ),1677916.331500000100,1795891.649000000000,1528736.229999999700,1676136.771250000000,1542108.907000000100,1713331.168000000100,1745227.467500000000,11679351.524249999000
FS( 116 ),1646705.055249999700,1758796.524499999800,1492049.291250000000,1658156.686750000100,1540436.341000000200,1662078.967000000200,1719322.605999999900,11477548.471750000000
FS( 117 ),1639895.322250000000,1755132.808500000000,1542972.952499999900,1661710.889499999800,1542108.907000000100,1678505.954500000200,1724877.914500000000,11545207.748750001000
FS( 118 ),1620033.600999999800,1765208.027499999900,1548996.181249999900,1656484.120750000000,1548590.100250000100,1646309.058999999900,1737840.301000000000,11523464.390749998000
FS( 119 ),1622303.511999999900,1765208.027499999900,1542972.952499999900,1656484.120750000000,1548590.100250000100,1646309.058999999900,1710083.669999999900,11491954.442000000000
FS( 120 ),1631383.156000000000,1775741.210999999900,1561590.204999999800,1652929.918000000100,1548590.100250000100,1664707.285000000100,1745227.467500000000,11580172.342750000000
FS( 121 ),1639895.322250000000,1772077.494999999900,1555566.976250000100,1660038.323499999900,1550262.666250000500,1675877.636500000000,1730433.223000000000,11584154.642750001000
FS( 122 ),1639895.322250000000,1762002.275999999800,1553376.711249999700,1661710.889499999800,1548590.100250000100,1648937.377000000100,1750782.776000000100,11565298.452250000000
FS( 123 ),1610953.956999999700,1704298.749000000100,1553376.711249999700,1676136.771250000000,1550262.666250000500,1659450.649000000000,1741523.928499999900,11496006.432250001000
FS( 124 ),1639895.322250000000,1751927.057000000000,1573636.662499999900,1751611.311999999900,1553398.727500000300,1715959.486000000000,1787778.343000000100,11774209.910250001000
FS( 125 ),1639895.322250000000,1762002.275999999800,1573636.662499999900,1748057.109250000000,1555071.293499999900,1739614.348000000200,1856234.080000000100,11874514.091499999000
FS( 126 ),1622303.511999999900,1748263.341000000200,1586230.686250000000,1765828.123000000100,1563225.052750000000,1736986.030000000000,1850698.683000000000,11873538.428000001000
FS( 127 ),1604711.701749999800,1762002.275999999800,1581850.156250000000,1758719.717500000000,1563225.052750000000,1736986.030000000000,1858085.849500000000,11865583.783749999000
FS( 128 ),1662026.954500000000,1778946.962500000100,1586230.686250000000,1769591.396500000000,1568242.750750000100,1739614.348000000200,1869196.466500000100,11973852.565000001000
FS( 129 ),1695508.141750000000,1785816.430000000200,1643725.142499999800,1809105.768250000000,1569706.246000000000,1774439.561500000100,1930245.125500000100,12208549.415500000000
FS( 130 ),1693238.230749999900,1768871.743499999900,1639344.612499999800,1794679.886500000000,1569706.246000000000,1777067.879500000300,1900636.725000000100,12143548.323749999000
FS( 131 ),1679618.764749999900,1772077.494999999900,1627298.155000000000,1771263.962500000100,1566570.184750000200,1782981.595000000200,1917302.650500000000,12117115.807500001000
FS( 132 ),1701750.396999999900,1795891.649000000000,1639344.612499999800,1776699.801999999900,1571378.812000000200,1790866.549000000100,1941355.742500000200,12217290.564000001000
FS( 133 ),1688698.408749999700,1822911.554500000100,1649748.371249999900,1771263.962500000100,1571378.812000000200,1796123.185000000300,2044955.276999999800,12345082.571000002000
FS( 134 ),1755093.305500000200,1822911.554500000100,1655771.599999999900,1798234.089250000200,1574723.944000000100,1796123.185000000300,2052362.355000000000,12455223.033250002000
FS( 135 ),1737501.495249999700,1816500.051499999800,1631131.118749999900,1769591.396500000000,1579532.571250000300,1779696.197500000200,2087506.152499999900,12401461.983250000000
FS( 136 ),1732961.673250000000,1833444.738000000100,1627298.155000000000,1801788.292000000100,1587686.330499999900,1779696.197500000200,2063453.060499999900,12426331.446750000000
FS( 137 ),1737501.495249999700,1870539.862500000000,1641534.877499999700,1803669.928750000000,1584550.269250000100,1811893.092999999900,2050510.585499999800,12500203.111749999000
FS( 138 ),1739771.406249999500,1857258.892000000000,1649748.371249999900,1817886.739749999900,1578069.076000000100,1825691.762500000200,2019050.415499999900,12487479.663249999000
FS( 139 ),1739771.406249999500,1850389.424499999700,1639344.612499999800,1803669.928750000000,1566570.184750000200,1814521.411000000100,1911747.341999999900,12326017.309750000000
FS( 140 ),1730691.762249999900,1860464.643500000000,1631131.118749999900,1778581.438750000200,1566570.184750000200,1811893.092999999900,1832180.988000000100,12211516.229000000000
FS( 141 ),1726151.940250000000,1881073.046000000100,1614704.131249999900,1773145.599250000200,1566570.184750000200,1817149.729000000100,1858085.849500000000,12236883.480000000000
FS( 142 ),1715369.862999999700,1884278.797499999900,1622917.625000000000,1783808.207500000300,1566570.184750000200,1855260.340000000100,1913599.111499999900,12341807.129250001000
FS( 143 ),1715369.862999999700,1822911.554500000100,1590063.649999999900,1760601.354250000100,1564897.618750000400,1820435.126500000000,1933948.664500000000,12208230.831499999000
FS( 144 ),1671106.598500000100,1833444.738000000100,1580207.457499999800,1739067.067000000000,1560088.991500000000,1804008.139000000000,1895101.328000000000,12083027.319499999000
FS( 145 ),1635355.500250000000,1822911.554500000100,1559399.939999999700,1755165.514750000100,1555071.293499999900,1809264.775000000100,1898804.867000000100,12035976.445000000000
FS( 146 ),1671106.598500000100,1809630.583999999800,1622917.625000000000,1746175.472499999900,1551726.161500000200,1811893.092999999900,1874751.774999999900,12088204.309500001000
FS( 147 ),1693238.230749999900,1840314.205499999900,1604847.938750000000,1769591.396500000000,1566570.184750000200,1833576.716500000100,1908043.802999999800,12216185.475749999000
FS( 148 ),1724449.506999999800,1857258.892000000000,1594444.179999999700,1760601.354250000100,1546917.534250000000,1836205.034500000300,1898804.867000000100,12218684.369000001000
FS( 149 ),1730691.762249999900,1840314.205499999900,1592253.914999999800,1753283.878000000000,1563225.052750000000,1841461.670499999800,1891397.788999999900,12212631.272999998000
FS( 150 ),1732961.673250000000,1833444.738000000100,1596634.445000000100,1778581.438750000200,1579532.571250000300,1886800.156000000000,1900636.725000000100,12308594.747250000000
FS( 151 ),1737501.495249999700,1853595.176000000000,1647558.106250000000,1825204.215999999800,1571378.812000000200,1886800.156000000000,2000552.632000000000,12522593.593499999000
FS( 152 ),1730691.762249999900,1853595.176000000000,1655771.599999999900,1850292.706000000000,1555071.293499999900,1897970.507500000100,1985758.387500000000,12529154.432750000000
FS( 153 ),1737501.495249999700,1870539.862500000000,1639344.612499999800,1859282.748249999900,1569706.246000000000,1881543.520000000000,1945059.281499999800,12502980.765999999000
FS( 154 ),1732961.673250000000,1850389.424499999700,1614704.131249999900,1841302.663750000300,1569706.246000000000,1900598.825500000300,1841439.835499999800,12351105.799750000000
FS( 155 ),1715369.862999999700,1846725.708500000200,1635511.648749999700,1826876.781999999900,1574723.944000000100,1886800.156000000000,1826645.591000000000,12312656.693249999000
FS( 156 ),1717639.773999999700,1840314.205499999900,1635511.648749999700,1832312.621500000100,1573051.378000000000,1935424.038999999900,1834032.757500000100,12368289.424249999000
FS( 157 ),1766442.860500000000,1877409.330000000100,1594444.179999999700,1850292.706000000000,1579532.571250000300,1999160.750500000100,1811831.434999999800,12479116.833250003000
FS( 158 ),1766442.860500000000,1877409.330000000100,1614704.131249999900,1850292.706000000000,1574723.944000000100,1972877.570499999900,1845143.374499999900,12501596.916749999000
FS( 159 ),1759633.127499999700,1874203.578500000300,1635511.648749999700,1868272.790499999900,1578069.076000000100,1978134.206500000100,1798888.960000000000,12492716.387750000000
FS( 160 ),1737501.495249999700,1860464.643500000000,1647558.106250000000,1841302.663750000300,1582877.703250000300,1924253.687500000200,1802592.498999999800,12396553.798500000000
FS( 161 ),1735231.584250000100,1816500.051499999800,1635511.648749999700,1817886.739749999900,1568242.750750000100,1908483.779500000200,1819238.513000000000,12301098.067499999000
FS( 162 ),1684158.586750000200,1782152.713999999900,1633321.383749999800,1819768.376500000000,1569706.246000000000,1892713.871499999900,1791481.882000000000,12173306.060500000000
FS( 163 ),1726151.940250000000,1799555.365000000000,1633321.383749999800,1859282.748249999900,1582877.703250000300,1951193.947000000200,1802592.498999999800,12354978.586500002000
FS( 164 ),1730691.762249999900,1782152.713999999900,1649748.371249999900,1841302.663750000300,1581205.137249999900,1956450.582999999900,1819238.513000000000,12360792.744500002000
FS( 165 ),1737501.495249999700,1812836.335499999800,1655771.599999999900,1850292.706000000000,1586222.835250000000,1986019.160500000200,1819238.513000000000,12447885.645500001000
FS( 166 ),1735231.584250000100,1778946.962500000100,1660152.129999999900,1850292.706000000000,1587686.330499999900,1978134.206500000100,1821090.282500000000,12411537.202250000000
