代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12459445.416250002000
真實報酬,2459445.416250001600

夏普值報酬,0.237244541625
夏普值風險,0.078280418509
夏普值,3.030700986825

預期報酬,11657.477229140331
風險,216127.838420659390
起點值,0.053937879147
找到最佳解世代,3710
找到最佳解實驗#,2
找到最佳解次數,40

投資組合檔數,7
2330(19),2354(20),2412(24),2884(33),2891(38),3045(42),4938(46),
FS( 36 ),1443760.664750000200,1516242.428750000000,1414713.207750000300,1497985.647499999700,1475526.091500000100,1380287.813500000200,1490653.830250000100,10219172.684000002000
FS( 37 ),1449584.778500000000,1522424.949499999900,1416236.437500000000,1501271.044999999700,1461488.484000000200,1374194.894500000400,1480837.460749999900,10206041.049750002000
FS( 38 ),1455408.892250000300,1550589.766250000100,1417759.667249999900,1493605.117500000200,1472718.570000000100,1401792.233500000100,1490653.830250000100,10282531.077000001000
FS( 39 ),1443760.664750000200,1526317.647750000000,1413359.225749999800,1490319.719999999700,1461488.484000000200,1380287.813500000200,1475929.276000000100,10191465.831750000000
FS( 40 ),1432112.437250000200,1526317.647750000000,1413359.225749999800,1473892.732499999700,1472718.570000000100,1417203.734500000300,1377765.581000000000,10113372.928750001000
FS( 41 ),1426158.898750000200,1534561.008750000000,1405912.324750000100,1450894.949999999700,1461488.484000000200,1409497.984000000200,1375455.847000000100,10063972.497250002000
FS( 42 ),1420334.784999999900,1534561.008750000000,1416236.437500000000,1446514.419999999700,1454937.600500000200,1421863.025500000200,1419629.509749999700,10114079.786999999000
FS( 43 ),1437936.551000000200,1546697.068000000000,1416236.437500000000,1434467.962499999900,1433413.269000000100,1417203.734500000300,1449078.618250000100,10135036.640750000000
FS( 44 ),1432112.437250000200,1546697.068000000000,1413359.225749999800,1466226.805000000200,1443707.514500000000,1421863.025500000200,1424537.694500000000,10148506.770499999000
FS( 45 ),1472881.233500000100,1556772.287000000000,1417759.667249999900,1493605.117500000200,1489563.699000000300,1435661.695000000100,1456296.537000000000,10322543.236250000000
FS( 46 ),1490482.999500000200,1570969.186500000100,1407435.554500000100,1481558.659999999700,1489563.699000000300,1417203.734500000300,1453986.802999999800,10311203.636999998000
FS( 47 ),1478834.771999999900,1568908.346250000200,1407435.554500000100,1497985.647499999700,1465231.846000000100,1434048.863500000200,1441571.982750000000,10294020.012500001000
FS( 48 ),1449584.778500000000,1562725.825500000300,1413359.225749999800,1473892.732499999700,1468975.208000000100,1431002.404000000100,1417031.058999999700,10216574.233250000000
FS( 49 ),1478834.771999999900,1560893.967500000300,1411835.996000000000,1473892.732499999700,1483012.815500000300,1441754.614000000300,1367949.211500000000,10218177.109000001000
FS( 50 ),1426158.898750000200,1512120.748249999900,1407435.554500000100,1466226.805000000200,1443707.514500000000,1454119.655499999900,1350914.923250000000,10060687.099750001000
FS( 51 ),1432112.437250000200,1548528.926000000000,1411835.996000000000,1473892.732499999700,1458680.962500000100,1466305.493500000300,1382673.765750000000,10174033.313500002000
FS( 52 ),1437936.551000000200,1520364.109250000200,1413359.225749999800,1438848.492500000200,1437156.631000000300,1475624.075500000300,1360731.292750000000,10084023.377750002000
FS( 53 ),1437936.551000000200,1520364.109250000200,1413359.225749999800,1462941.407499999700,1426862.385500000300,1478670.534999999900,1370547.662250000100,10110684.876249999000
FS( 54 ),1461233.006000000300,1471819.872250000000,1395757.459749999900,1423516.637499999700,1409081.416000000400,1493902.832500000000,1360731.292750000000,10016045.516750000000
FS( 55 ),1490482.999500000200,1522424.949499999900,1407435.554500000100,1462941.407499999700,1472718.570000000100,1490856.372999999900,1387581.950499999800,10234444.804500001000
FS( 56 ),1478834.771999999900,1520364.109250000200,1416236.437500000000,1458560.877499999900,1472718.570000000100,1478670.534999999900,1375455.847000000100,10200844.148249999000
FS( 57 ),1525557.106750000300,1530439.328250000000,1414713.207750000300,1462941.407499999700,1472718.570000000100,1469351.953000000000,1363041.026750000000,10238765.600000001000
FS( 58 ),1507955.340750000000,1538453.707000000200,1411835.996000000000,1458560.877499999900,1465231.846000000100,1474011.243999999900,1409813.140249999700,10265865.151500000000
FS( 59 ),1484658.885750000100,1526317.647750000000,1416236.437500000000,1450894.949999999700,1440899.993000000200,1481716.994500000300,1417031.058999999700,10217758.967500001000
FS( 60 ),1513779.454500000200,1526317.647750000000,1414713.207750000300,1450894.949999999700,1454937.600500000200,1472398.412500000300,1424537.694500000000,10257581.967499999000
FS( 61 ),1513779.454500000200,1570969.186500000100,1420636.879000000000,1481558.659999999700,1489563.699000000300,1469351.953000000000,1431755.613249999900,10377618.445250001000
FS( 62 ),1525557.106750000300,1570969.186500000100,1426560.550250000100,1501271.044999999700,1528869.000000000200,1486376.285500000000,1434354.064000000000,10473960.238000000000
FS( 63 ),1519603.568250000000,1625466.961999999800,1430960.991750000000,1497985.647499999700,1521382.276000000300,1520066.543500000100,1390180.401249999600,10505649.390249999000
FS( 64 ),1543029.448000000300,1651799.920750000300,1430960.991750000000,1508936.972499999700,1514831.392500000500,1520066.543500000100,1399996.770749999900,10569625.039750000000
FS( 65 ),1548853.561750000100,1661875.139749999900,1427914.532249999900,1517698.032499999700,1521382.276000000300,1513973.624500000200,1412122.874249999900,10603823.041000001000
FS( 66 ),1560501.789250000100,1661875.139749999900,1427914.532249999900,1508936.972499999700,1525125.638000000300,1515407.252499999900,1382673.765750000000,10582438.090000000000
FS( 67 ),1560501.789250000100,1663935.980000000200,1426560.550250000100,1517698.032499999700,1514831.392500000500,1507880.705499999900,1380364.031749999800,10571775.481749998000
FS( 68 ),1560501.789250000100,1627527.802249999900,1427914.532249999900,1513317.502499999900,1497050.423000000400,1520066.543500000100,1372857.396250000200,10519238.989000002000
FS( 69 ),1548853.561750000100,1660043.281750000300,1423514.090750000000,1520983.430000000200,1489563.699000000300,1497128.495500000200,1390180.401249999600,10530269.959999999000
FS( 70 ),1589751.782750000200,1670118.500750000100,1430960.991750000000,1528649.357499999700,1514831.392500000500,1512360.793000000100,1436663.797999999700,10683339.616250001000
FS( 71 ),1583927.669000000200,1682254.560000000100,1432314.973750000100,1537410.417500000000,1507344.668500000400,1509314.333500000200,1532229.042249999700,10784798.664500000000
FS( 72 ),1560501.789250000100,1672179.341000000200,1426560.550250000100,1517698.032499999700,1472718.570000000100,1495515.664000000100,1600943.628749999900,10746120.575750001000
FS( 73 ),1583927.669000000200,1708587.518750000000,1427914.532249999900,1520983.430000000200,1493307.061000000200,1515407.252499999900,1603542.079500000000,10853672.543000001000
FS( 74 ),1595575.896500000300,1692329.778999999900,1433838.203499999800,1528649.357499999700,1486756.177500000500,1509314.333500000200,1667348.481250000000,10913815.228750000000
FS( 75 ),1572279.441500000200,1698512.299749999800,1429437.761999999900,1520983.430000000200,1458680.962500000100,1495515.664000000100,1667348.481250000000,10842761.041000001000
FS( 76 ),1554677.675500000400,1702404.997999999900,1430960.991750000000,1517698.032499999700,1472718.570000000100,1506267.873999999800,1669658.215249999700,10854389.357000001000
FS( 77 ),1607224.124000000100,1732859.637249999900,1438238.644999999800,1533029.887499999700,1493307.061000000200,1517020.084000000300,1696797.589749999800,11018480.028500000000
FS( 78 ),1642298.231250000400,1763085.294250000300,1444162.316250000100,1528649.357499999700,1507344.668500000400,1509314.333500000200,1775039.828999999900,11169897.030250002000
FS( 79 ),1636474.117500000200,1785525.554750000100,1442639.086500000000,1533029.887499999700,1497050.423000000400,1509314.333500000200,1861077.420499999800,11265113.823249999000
FS( 80 ),1636474.117500000200,1761253.436250000300,1438238.644999999800,1545076.344999999700,1507344.668500000400,1510927.165000000000,1802179.203499999800,11201496.580750000000
FS( 81 ),1642298.231250000400,1793539.933500000000,1426560.550250000100,1533029.887499999700,1500793.785000000400,1501608.583000000100,1816903.757749999900,11214737.728250001000
FS( 82 ),1642298.231250000400,1773389.495500000000,1429437.761999999900,1545076.344999999700,1493307.061000000200,1498562.123500000000,1868295.339250000000,11250369.357500002000
FS( 83 ),1653946.458750000200,1773389.495500000000,1429437.761999999900,1537410.417500000000,1497050.423000000400,1509314.333500000200,1841444.681499999900,11241996.571750000000
FS( 84 ),1671548.224750000300,1763085.294250000300,1435361.433250000200,1537410.417500000000,1497050.423000000400,1515407.252499999900,1807087.388250000100,11226953.433500001000
FS( 85 ),1653946.458750000200,1793539.933500000000,1426560.550250000100,1520983.430000000200,1461488.484000000200,1512360.793000000100,1841444.681499999900,11210327.331000000000
FS( 86 ),1624825.890000000400,1789418.253000000000,1423514.090750000000,1505651.574999999700,1437156.631000000300,1509314.333500000200,1841444.681499999900,11131328.454750001000
FS( 87 ),1630650.003749999900,1825826.430749999800,1430960.991750000000,1520983.430000000200,1447450.876500000200,1540137.335500000000,1856169.235750000000,11252181.304000001000
FS( 88 ),1642298.231250000400,1874599.649999999900,1432314.973750000100,1517698.032499999700,1472718.570000000100,1547663.882500000100,1826720.127249999900,11314016.467250001000
FS( 89 ),1624825.890000000400,1848266.691250000100,1432314.973750000100,1528649.357499999700,1483012.815500000300,1524725.834500000100,1826720.127249999900,11268518.689750001000
FS( 90 ),1630650.003749999900,1757131.755750000000,1435361.433250000200,1528649.357499999700,1475526.091500000100,1529385.125500000100,1838846.230750000100,11195552.998000000000
FS( 91 ),1630650.003749999900,1775221.353500000200,1430960.991750000000,1525363.959999999700,1454937.600500000200,1540137.335500000000,1819213.491749999800,11176487.736750001000
FS( 92 ),1607224.124000000100,1730798.797000000000,1422160.108749999900,1493605.117500000200,1429669.907000000100,1524725.834500000100,1775039.828999999900,10983226.717750000000
FS( 93 ),1589751.782750000200,1777282.193749999900,1417759.667249999900,1490319.719999999700,1423119.023500000100,1517020.084000000300,1782546.464500000000,10997801.935750000000
FS( 94 ),1595575.896500000300,1795600.773750000200,1419113.649250000000,1490319.719999999700,1440899.993000000200,1513973.624500000200,1787454.649250000000,11042941.306250002000
FS( 95 ),1607224.124000000100,1775221.353500000200,1414713.207750000300,1478273.262499999700,1437156.631000000300,1501608.583000000100,1861077.420499999800,11075277.582249999000
FS( 96 ),1572279.441500000200,1742934.856250000000,1420636.879000000000,1481558.659999999700,1423119.023500000100,1532431.585000000000,1814305.307000000000,10987268.752249999000
FS( 97 ),1543029.448000000300,1750949.235000000100,1417759.667249999900,1466226.805000000200,1409081.416000000400,1504655.042500000200,1775039.828999999900,10866744.442749999000
FS( 98 ),1554677.675500000400,1777282.193749999900,1420636.879000000000,1473892.732499999700,1409081.416000000400,1526159.462500000400,1777638.279749999800,10939371.639000002000
FS( 99 ),1630650.003749999900,1732859.637249999900,1427914.532249999900,1501271.044999999700,1437156.631000000300,1555369.633000000100,1728556.432250000100,11013780.914500000000
FS( 100 ),1636474.117500000200,1785525.554750000100,1429437.761999999900,1533029.887499999700,1451194.238500000000,1538524.504000000200,1824121.676500000100,11198310.740750000000
FS( 101 ),1624825.890000000400,1775221.353500000200,1420636.879000000000,1528649.357499999700,1451194.238500000000,1547663.882500000100,1807087.388250000100,11155281.989250001000
FS( 102 ),1630650.003749999900,1773389.495500000000,1435361.433250000200,1537410.417500000000,1461488.484000000200,1547663.882500000100,1807087.388250000100,11193054.104750000000
FS( 103 ),1624825.890000000400,1763085.294250000300,1433838.203499999800,1537410.417500000000,1451194.238500000000,1555369.633000000100,1797271.018749999800,11162997.695500001000
FS( 104 ),1642298.231250000400,1765146.134499999900,1435361.433250000200,1537410.417500000000,1454937.600500000200,1555369.633000000100,1811995.572999999900,11202522.023000002000
FS( 105 ),1636474.117500000200,1769267.815000000200,1432314.973750000100,1533029.887499999700,1458680.962500000100,1540137.335500000000,1809397.122249999800,11179305.214000000000
FS( 106 ),1665724.111000000300,1747056.536750000000,1438238.644999999800,1533029.887499999700,1465231.846000000100,1555369.633000000100,1819213.491749999800,11223867.151000001000
FS( 107 ),1653946.458750000200,1750949.235000000100,1438238.644999999800,1533029.887499999700,1458680.962500000100,1586192.635000000000,1843754.415499999900,11264795.239250001000
FS( 108 ),1665724.111000000300,1738813.175750000200,1449916.739749999900,1540695.814999999900,1461488.484000000200,1609130.683000000200,1836536.496749999900,11302308.505250003000
FS( 109 ),1648122.345000000000,1749117.377000000300,1435361.433250000200,1517698.032499999700,1447450.876500000200,1601424.932500000100,1858478.969750000200,11257656.966500001000
FS( 110 ),1578103.555250000000,1704465.838250000000,1427914.532249999900,1481558.659999999700,1419375.661500000200,1563075.383500000200,1814305.307000000000,10988801.937750001000
FS( 111 ),1583927.669000000200,1702404.997999999900,1427914.532249999900,1481558.659999999700,1419375.661500000200,1547663.882500000100,1794672.568000000000,10957520.971249999000
FS( 112 ),1630650.003749999900,1720723.578000000200,1432314.973750000100,1513317.502499999900,1440899.993000000200,1609130.683000000200,1892836.262999999800,11239875.997000001000
FS( 113 ),1583927.669000000200,1771328.655250000100,1435361.433250000200,1520983.430000000200,1447450.876500000200,1624542.184000000100,1917377.186749999900,11300974.434750000000
FS( 114 ),1560501.789250000100,1722784.418249999900,1445516.298250000000,1513317.502499999900,1443707.514500000000,1662891.733000000000,1880710.159500000100,11229432.415250000000
FS( 115 ),1566325.903000000200,1757131.755750000000,1451439.969499999700,1528649.357499999700,1454937.600500000200,1701420.485500000000,1907560.817249999800,11367468.889000000000
FS( 116 ),1537205.334250000100,1753010.075250000000,1448562.757750000300,1525363.959999999700,1437156.631000000300,1662891.733000000000,1870893.790000000300,11235087.281250002000
FS( 117 ),1554677.675500000400,1738813.175750000200,1442639.086500000000,1505651.574999999700,1443707.514500000000,1624542.184000000100,1890526.528999999900,11200560.740249999000
FS( 118 ),1619001.776250000100,1710648.358999999700,1447039.527999999900,1485939.189999999900,1426862.385500000300,1662891.733000000000,1910159.267999999900,11262545.239749998000
FS( 119 ),1642298.231250000400,1682254.560000000100,1448562.757750000300,1485939.189999999900,1440899.993000000200,1662891.733000000000,1937009.925749999700,11299859.390750000000
FS( 120 ),1630650.003749999900,1704465.838250000000,1455840.410999999800,1478273.262499999700,1437156.631000000300,1632247.934500000200,2032575.169999999700,11371212.251000000000
FS( 121 ),1665724.111000000300,1718662.737750000100,1464641.294000000000,1493605.117500000200,1447450.876500000200,1662891.733000000000,1993309.691999999800,11446288.561750000000
FS( 122 ),1653946.458750000200,1736752.335499999800,1469041.735500000200,1493605.117500000200,1454937.600500000200,1662891.733000000000,1986091.773249999900,11457269.754000003000
FS( 123 ),1712446.445750000200,1747056.536750000000,1471918.947250000000,1493605.117500000200,1465231.846000000100,1662891.733000000000,1983493.322499999800,11536646.948750000000
FS( 124 ),1712446.445750000200,1759192.595999999900,1469041.735500000200,1490319.719999999700,1458680.962500000100,1662891.733000000000,1998217.876749999800,11550794.069499999000
FS( 125 ),1735742.900750000000,1765146.134499999900,1471918.947250000000,1505651.574999999700,1465231.846000000100,1662891.733000000000,1998217.876749999800,11604804.013249999000
FS( 126 ),1729918.787000000000,1763085.294250000300,1471918.947250000000,1508936.972499999700,1447450.876500000200,1670597.483500000100,2106197.941249999700,11698109.302250002000
FS( 127 ),1694844.679750000100,1753010.075250000000,1464641.294000000000,1505651.574999999700,1440899.993000000200,1655185.982500000200,2084255.468250000200,11598492.067750001000
FS( 128 ),1665724.111000000300,1750949.235000000100,1471918.947250000000,1520983.430000000200,1429669.907000000100,1601424.932500000100,2130738.865000000200,11571412.427750001000
FS( 129 ),1683196.452250000300,1736752.335499999800,1470564.965250000100,1525363.959999999700,1443707.514500000000,1632247.934500000200,2128429.131000000100,11620265.293000001000
FS( 130 ),1706492.907250000200,1712480.216999999900,1471918.947250000000,1533029.887499999700,1437156.631000000300,1609130.683000000200,2111106.126000000200,11581318.399000002000
FS( 131 ),1724094.673250000500,1704465.838250000000,1476319.388749999700,1540695.814999999900,1458680.962500000100,1616836.433500000000,2108796.392000000000,11629892.503249999000
FS( 132 ),1718270.559500000000,1718662.737750000100,1479365.848250000000,1537410.417500000000,1472718.570000000100,1639953.685000000100,2079347.283499999900,11645732.101500001000
FS( 133 ),1689020.566000000100,1690268.938750000000,1479365.848250000000,1525363.959999999700,1475526.091500000100,1647659.435499999900,2005724.512249999900,11512932.352250000000
FS( 134 ),1677372.338500000100,1661875.139749999900,1473442.177000000400,1517698.032499999700,1461488.484000000200,1647659.435499999900,2062024.278499999500,11501562.885749999000
FS( 135 ),1683196.452250000300,1665996.820250000100,1479365.848250000000,1537410.417500000000,1458680.962500000100,1647659.435499999900,2027666.985249999900,11499979.921500001000
FS( 136 ),1747391.128250000100,1631649.482750000000,1479365.848250000000,1537410.417500000000,1461488.484000000200,1655185.982500000200,2042391.539500000000,11554885.882750001000
FS( 137 ),1753215.242000000300,1641724.701750000000,1486643.501500000200,1537410.417500000000,1458680.962500000100,1647659.435499999900,2118612.761500000000,11643950.022250000000
FS( 138 ),1753215.242000000300,1639663.861500000100,1492567.172749999900,1540695.814999999900,1458680.962500000100,1655185.982500000200,2125830.680249999700,11665842.716500001000
FS( 139 ),1782465.235500000200,1633710.322999999900,1517446.591999999900,1548361.742500000200,1479269.453500000500,1678303.234000000200,2177222.261750000500,11816781.842250004000
FS( 140 ),1823363.456500000300,1641724.701750000000,1521847.033499999900,1548361.742500000200,1486756.177500000500,1701420.485500000000,2187038.631250001000,11910515.228500003000
FS( 141 ),1776641.121750000400,1647907.222500000100,1511692.168500000100,1537410.417500000000,1486756.177500000500,1655185.982500000200,2160187.973499999800,11775784.063750001000
FS( 142 ),1759168.780499999900,1611270.062500000000,1508645.709000000000,1520983.430000000200,1468975.208000000100,1693714.735000000100,2152970.054750000100,11715730.979750000000
FS( 143 ),1776641.121750000400,1599134.003250000100,1508645.709000000000,1520983.430000000200,1468975.208000000100,1693714.735000000100,2133337.315750000500,11701434.522750001000
FS( 144 ),1776641.121750000400,1615391.743000000000,1508645.709000000000,1540695.814999999900,1468975.208000000100,1678303.234000000200,2152970.054750000100,11741625.885499999000
FS( 145 ),1770817.008000000100,1643785.541999999900,1508645.709000000000,1513317.502499999900,1454937.600500000200,1670597.483500000100,2216487.739750000200,11778591.585250000000
FS( 146 ),1759168.780499999900,1661875.139749999900,1508645.709000000000,1517698.032499999700,1465231.846000000100,1662891.733000000000,2238718.929500000100,11814233.170250000000
FS( 147 ),1718270.559500000000,1643785.541999999900,1496967.614249999900,1505651.574999999700,1458680.962500000100,1632247.934500000200,2216487.739750000200,11672094.927499998000
FS( 148 ),1700668.793500000100,1625466.961999999800,1498490.844000000000,1501271.044999999700,1454937.600500000200,1670597.483500000100,2216487.739750000200,11667923.468250001000
FS( 149 ),1724094.673250000500,1631649.482750000000,1498490.844000000000,1490319.719999999700,1451194.238500000000,1670597.483500000100,2221395.924500000200,11687745.366500000000
FS( 150 ),1747391.128250000100,1637603.021250000000,1501368.055750000100,1517698.032499999700,1483012.815500000300,1670597.483500000100,2233810.744750000100,11791484.281500001000
FS( 151 ),1759168.780499999900,1625466.961999999800,1516092.610000000100,1517698.032499999700,1472718.570000000100,1693714.735000000100,2214178.005750000000,11799040.695750000000
FS( 152 ),1724094.673250000500,1615391.743000000000,1508645.709000000000,1517698.032499999700,1458680.962500000100,1662891.733000000000,2160187.973499999800,11647593.826750001000
FS( 153 ),1759168.780499999900,1631649.482750000000,1514569.380249999900,1501271.044999999700,1468975.208000000100,1686008.984500000300,2174912.527750000400,11736558.408750001000
FS( 154 ),1811715.229000000100,1633710.322999999900,1517446.591999999900,1497985.647499999700,1479269.453500000500,1670597.483500000100,2231212.294000000700,11841940.022500001000
FS( 155 ),1817539.342750000300,1653860.761000000200,1523370.263249999600,1505651.574999999700,1483012.815500000300,1686008.984500000300,2255753.217750000300,11925199.959750000000
FS( 156 ),1817539.342750000300,1706526.678500000200,1524893.493000000000,1508936.972499999700,1483012.815500000300,1716652.783000000100,2226304.109250000200,11983869.194499999000
FS( 157 ),1811715.229000000100,1712480.216999999900,1520493.051500000300,1508936.972499999700,1486756.177500000500,1701420.485500000000,2302525.331250000700,12044330.464250002000
FS( 158 ),1788289.349250000000,1698512.299749999800,1533694.375999999900,1505651.574999999700,1472718.570000000100,1708947.032500000000,2204361.636250000000,11912177.838750001000
FS( 159 ),1782465.235500000200,1682254.560000000100,1530647.916500000100,1501271.044999999700,1472718.570000000100,1701420.485500000000,2145463.419249999800,11816244.231750000000
FS( 160 ),1718270.559500000000,1702404.997999999900,1535048.358000000000,1497985.647499999700,1468975.208000000100,1693714.735000000100,2177222.261750000500,11793624.767749999000
FS( 161 ),1683196.452250000300,1676072.039249999900,1530647.916500000100,1490319.719999999700,1454937.600500000200,1693714.735000000100,2143153.685250000100,11672045.148750000000
FS( 162 ),1683196.452250000300,1702404.997999999900,1530647.916500000100,1493605.117500000200,1468975.208000000100,1693714.735000000100,2111106.126000000200,11683653.553250000000
FS( 163 ),1718270.559500000000,1712480.216999999900,1530647.916500000100,1501271.044999999700,1479269.453500000500,1686008.984500000300,2123520.946250000500,11751472.122250002000
FS( 164 ),1700668.793500000100,1722784.418249999900,1518969.821749999900,1505651.574999999700,1468975.208000000100,1678303.234000000200,2103888.207250000000,11699244.257750001000
FS( 165 ),1735742.900750000000,1755070.915500000100,1527770.704749999800,1505651.574999999700,1479269.453500000500,1708947.032500000000,2145463.419249999800,11857919.001250001000
FS( 166 ),1724094.673250000500,1797661.614000000100,1520493.051500000300,1520983.430000000200,1483012.815500000300,1693714.735000000100,2187038.631250001000,11927001.950500002000
