代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12591090.266499998000
真實報酬,2591090.266499998000

夏普值報酬,0.250409026650
夏普值風險,0.077501887430
夏普值,3.231005527154

預期報酬,11333.811070076419
風險,282240.713062590980
起點值,0.040156542077
找到最佳解世代,4024
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1326(5),2308(12),2912(40),3045(41),4904(44),
FS( 34 ),1802337.782500000400,2070804.906000000000,1974186.073750000200,1971696.318499999800,2094635.471000000100,9913660.551750000600
FS( 35 ),1834644.191249999900,2090477.467999999900,1995441.600000000100,1967395.434500000200,2084600.074999999700,9972558.768750000700
FS( 36 ),1830811.227499999800,2129822.591999999700,2012167.260000000200,1994275.959500000100,2120560.243999999900,10087637.283000000000
FS( 37 ),1859832.238750000000,2177490.722999999800,2017045.577499999700,1998039.233000000000,2130595.640000000100,10183003.412249999000
FS( 38 ),1892138.647500000200,2138145.598999999900,2017045.577499999700,1982986.139000000000,2118051.394999999600,10148367.357999999000
FS( 39 ),1881187.322500000000,2188840.277999999900,2009728.101250000100,1979222.865499999800,2120560.243999999900,10179538.811250001000
FS( 40 ),1912398.598749999900,2225158.853999999800,2007288.942500000100,1990512.686000000000,2145648.734000000200,10281007.815250000000
FS( 41 ),1917874.261250000200,2242183.186499999800,2026453.761250000200,1967395.434500000200,2131431.923000000000,10285338.566500001000
FS( 42 ),1967155.223749999900,2281528.310500000100,2028892.920000000400,1975459.591999999700,2109688.564999999900,10362724.611250000000
FS( 43 ),1978106.548750000300,2438530.487999999900,2066874.106250000200,1937289.246499999900,2103834.583999999800,10524634.973499998000
FS( 44 ),1978106.548750000300,2373838.024499999800,2081160.607500000200,1918472.878999999500,2095471.753999999700,10447049.813749999000
FS( 45 ),1981939.512500000200,2331844.670999999600,2073843.131250000100,1914709.605499999600,2092962.905000000000,10395299.825249998000
FS( 46 ),1963322.260000000000,2387835.808999999400,2064434.947500000200,1907183.058499999800,2164883.243000000200,10487659.318000000000
FS( 47 ),1963322.260000000000,2435882.258500000000,2057117.471249999900,1918472.878999999500,2159029.261999999600,10533824.130749999000
FS( 48 ),2012055.656250000000,2413183.148499999700,2069313.264999999700,1899656.511499999600,2109688.564999999900,10503897.146249998000
FS( 49 ),2015888.620000000100,2387835.808999999400,2059556.630000000100,1895893.237999999700,2103834.583999999800,10463008.880999999000
FS( 50 ),2038338.836249999900,2455176.501999999900,2069313.264999999700,1914709.605499999600,2109688.564999999900,10587226.773749998000
FS( 51 ),2046004.763750000200,2399185.364000000100,2073843.131250000100,1907183.058499999800,2112197.413999999900,10538413.731500000000
FS( 52 ),2147304.520000000000,2387835.808999999400,2057117.471249999900,1899656.511499999600,2106343.432999999700,10598257.744749999000
FS( 53 ),2136353.194999999400,2382539.349999999600,2066525.655000000000,1903419.784999999700,2114706.262999999800,10603544.248000000000
FS( 54 ),2173587.700000000200,2416209.696499999600,2086038.925000000000,1959868.887500000000,2131431.923000000000,10767137.131999999000
FS( 55 ),2207536.807499999600,2528191.972499999700,2127504.623749999800,1975459.591999999700,2131431.923000000000,10970124.918749999000
FS( 56 ),2154970.447499999800,2477875.611999999700,2163395.102500000000,1956105.613999999800,2095471.753999999700,10847818.529999997000
FS( 57 ),2113355.412500000100,2427180.933000000200,2141442.673750000100,1918472.878999999500,2089617.773000000000,10690069.671249999000
FS( 58 ),2076120.907500000400,2379512.801999999700,2149457.052500000700,1937289.246499999900,2070383.264000000000,10612763.272500001000
FS( 59 ),2038338.836249999900,2365515.017500000100,2144230.283750000400,1948579.066999999800,2047803.623000000100,10544466.827500001000
FS( 60 ),2046004.763750000200,2289851.317499999900,2138655.063750000200,1925999.426000000000,2062020.433999999900,10462531.004999999000
FS( 61 ),2170302.302499999800,2331844.670999999600,2155032.272499999500,1918472.878999999500,2114706.262999999800,10690358.387999998000
FS( 62 ),2158803.411249999900,2351517.233000000000,2160607.492499999700,1922236.152499999600,2076237.244999999900,10669401.534249999000
FS( 63 ),2124854.303750000000,2371189.794999999900,2127504.623749999800,1933525.972999999800,2070383.264000000000,10627457.959500000000
FS( 64 ),2102404.087499999400,2340167.677999999800,2105552.194999999800,1922236.152499999600,2076237.244999999900,10546597.357999999000
FS( 65 ),2177420.663749999400,2486198.619000000400,2135867.453750000300,1941052.520000000000,2097980.602999999700,10838519.859500000000
FS( 66 ),2203703.843749999500,2472200.834499999900,2121929.403750000100,1963632.160999999800,2084600.074999999700,10846066.318000000000
FS( 67 ),2203703.843749999500,2553539.311999999900,2141442.673750000100,1963632.160999999800,2120560.243999999900,10982878.234499998000
FS( 68 ),2192752.518749999800,2564888.867000000100,2119141.793750000200,1944815.793499999900,2097980.602999999700,10919579.575999999000
FS( 69 ),2162636.374999999500,2564888.867000000100,2177333.152499999900,1941052.520000000000,2089617.773000000000,10935528.687500000000
FS( 70 ),2188919.555000000200,2578886.651499999200,2160607.492499999700,1971696.318499999800,2089617.773000000000,10989727.790499998000
FS( 71 ),2181253.627499999000,2615205.227500000000,2160607.492499999700,1959868.887500000000,2078746.094000000000,10995681.328999998000
FS( 72 ),2233819.987499999800,2640552.567000000300,2188135.141250000300,1975459.591999999700,2084600.074999999700,11122567.362749999000
FS( 73 ),2233819.987499999800,2598559.213500000100,2174545.542500000000,1963632.160999999800,2078746.094000000000,11049302.998500001000
FS( 74 ),2331834.346249999000,2640552.567000000300,2204860.801250000500,1967395.434500000200,2092962.905000000000,11237606.054000000000
FS( 75 ),2384400.706249999800,2626554.782499999700,2199285.581250000300,1967395.434500000200,2087108.924000000100,11264745.428500000000
FS( 76 ),2380567.742500000200,2553539.311999999900,2188135.141250000300,1975459.591999999700,2092962.905000000000,11190664.692749999000
FS( 77 ),2373449.381250000100,2545216.304999999200,2177333.152499999900,1971696.318499999800,2103834.583999999800,11171529.741249997000
FS( 78 ),2418349.813749999700,2592884.435999999800,2190922.751250000200,1994275.959500000100,2109688.564999999900,11306121.525500000000
FS( 79 ),2410683.886250000000,2612556.998000000100,2210436.021250000700,2126528.142499999600,2103834.583999999800,11464039.631999999000
FS( 80 ),2358117.526249999600,2634877.789499999500,2237963.670000000400,2111475.048499999600,2123069.093000000300,11465503.127249999000
FS( 81 ),2392066.633749999600,2598559.213500000100,2216011.241249999500,2096421.954499999800,2114706.262999999800,11417765.305999998000
FS( 82 ),2399732.561249999800,2570563.644499999500,2202073.191250000100,2081368.860500000000,2087108.924000000100,11340847.181500001000
FS( 83 ),2328001.382499999400,2598559.213500000100,2207648.411249999900,2152871.056999999600,2097980.602999999700,11385060.667249998000
FS( 84 ),2290219.311249999800,2542189.756999999800,2174545.542500000000,2164160.877499999900,2087108.924000000100,11258224.412249999000
FS( 85 ),2290219.311249999800,2508519.410499999800,2199285.581250000300,2251253.778499999100,2092962.905000000000,11342240.986499997000
FS( 86 ),2309384.129999999900,2458203.049999999800,2182908.372500000100,2262543.598999999500,2095471.753999999700,11308510.905499998000
FS( 87 ),2320335.455000000500,2570563.644499999500,2204860.801250000500,2262543.598999999500,2109688.564999999900,11467992.064749999000
FS( 88 ),2358117.526249999600,2570563.644499999500,2204860.801250000500,2258780.325499999800,2109688.564999999900,11502010.862499999000
FS( 89 ),2392066.633749999600,2575860.103499999700,2135867.453750000300,2236200.684499999500,2106343.432999999700,11446338.308499999000
FS( 90 ),2324168.418750000200,2531218.520500000100,2124717.013750000400,2221147.590499999900,2067874.415000000000,11269125.958499998000
FS( 91 ),2331834.346249999000,2545216.304999999200,2102764.585000000000,2202331.222999999800,2076237.244999999900,11258383.704249997000
FS( 92 ),2365783.453749999900,2547864.534500000100,2127504.623749999800,2251253.778499999100,2076237.244999999900,11368643.635499997000
FS( 93 ),2403565.524999999900,2612556.998000000100,2144230.283750000400,2270070.145999999300,2092962.905000000000,11523385.857749999000
FS( 94 ),2414516.850000000100,2584561.429000000000,2135867.453750000300,2266306.872499999600,2095471.753999999700,11496724.359250002000
FS( 95 ),2433681.668750000200,2556187.541499999800,2144230.283750000400,2285660.850499999700,2103834.583999999800,11523594.928500000000
FS( 96 ),2436967.066249999700,2587209.658499999900,2155032.272499999500,2266306.872499999600,2103834.583999999800,11549350.453749996000
FS( 97 ),2392066.633749999600,2612556.998000000100,2166182.712499999900,2255017.051999999700,2092962.905000000000,11518786.301249998000
FS( 98 ),2429848.705000000500,2612556.998000000100,2174545.542500000000,2251253.778499999100,2087108.924000000100,11555313.948000001000
FS( 99 ),2478582.101249999400,2590236.206500000300,2182908.372500000100,2278134.303499999500,2109688.564999999900,11639549.548750000000
FS( 100 ),2414516.850000000100,2553539.311999999900,2180120.762500000200,2247490.504999999400,2106343.432999999700,11502010.862500001000
FS( 101 ),2388233.669999999500,2612556.998000000100,2180120.762500000200,2274371.029999999800,2112197.413999999900,11567479.874499999000
FS( 102 ),2399732.561249999800,2643200.796499999700,2163395.102500000000,2274371.029999999800,2106343.432999999700,11587042.923249999000
FS( 103 ),2440800.029999999800,2691247.245999999800,2149457.052500000700,2258780.325499999800,2109688.564999999900,11649973.219000001000
FS( 104 ),2350451.598749999900,2640552.567000000300,2124717.013750000400,2262543.598999999500,2081254.943000000000,11459519.721500000000
FS( 105 ),2384400.706249999800,2710541.489499999700,2127504.623749999800,2217384.316999999300,2076237.244999999900,11516068.381499998000
FS( 106 ),2474749.137500000200,2685572.468500000000,2113566.573750000000,2232437.410999999400,2076237.244999999900,11582562.835750001000
FS( 107 ),2436967.066249999700,2648875.574000000000,2102764.585000000000,2247490.504999999400,2078746.094000000000,11514843.824250000000
FS( 108 ),2369616.417500000000,2581534.881000000100,2080463.705000000100,2258780.325499999800,2076237.244999999900,11366632.573999999000
FS( 109 ),2354284.562499999500,2550891.082499999600,2088826.535000000400,2221147.590499999900,2072892.112999999900,11288041.883500000000
FS( 110 ),2346618.634999999800,2578886.651499999200,2080463.705000000100,2221147.590499999900,2072892.112999999900,11300008.694999998000
FS( 111 ),2343333.237499999800,2556187.541499999800,2077676.095000000000,2213621.043499999700,2053657.603999999800,11244475.521499999000
FS( 112 ),2331834.346249999000,2514194.188000000100,2113566.573750000000,2251253.778499999100,2053657.603999999800,11264506.490499998000
FS( 113 ),2395899.597499999700,2517220.735999999600,2121929.403750000100,2274371.029999999800,2070383.264000000000,11379804.031250000000
FS( 114 ),2373449.381250000100,2494521.626000000200,2127504.623749999800,2266306.872499999600,2076237.244999999900,11338019.748499999000
FS( 115 ),2426015.741250000000,2477875.611999999700,2130292.233750000100,2270070.145999999300,2078746.094000000000,11382999.827000000000
FS( 116 ),2459964.848749999900,2463877.827500000100,2152244.662500000100,2285660.850499999700,2081254.943000000000,11443003.132250000000
FS( 117 ),2493366.389999999700,2505871.180999999900,2141442.673750000100,2270070.145999999300,2081254.943000000000,11492005.333749998000
FS( 118 ),2516364.172499999900,2514194.188000000100,2141442.673750000100,2330820.132499999400,2072892.112999999900,11575713.279749999000
FS( 119 ),2572763.496249999400,2505871.180999999900,2144230.283750000400,2312003.764999999700,2078746.094000000000,11613614.820000000000
FS( 120 ),2549765.713749999600,2514194.188000000100,2141442.673750000100,2308240.491499999500,2078746.094000000000,11592389.161000000000
FS( 121 ),2659278.963749999600,2550891.082499999600,2149457.052500000700,2315767.038499999300,2084600.074999999700,11759994.212249998000
FS( 122 ),2621496.892500000500,2500196.403499999500,2155032.272499999500,2308240.491499999500,2092962.905000000000,11677928.964999998000
FS( 123 ),2591380.748749999800,2522517.194999999800,2146669.442499999900,2342109.952999999700,2084600.074999999700,11687277.414249998000
FS( 124 ),2557431.641249999900,2494521.626000000200,2141442.673750000100,2289424.123999999400,2087108.924000000100,11569928.989000000000
FS( 125 ),2542647.352499999600,2494521.626000000200,2141442.673750000100,2293187.397499999500,2087108.924000000100,11558907.973749999000
FS( 126 ),2534981.424999999800,2488846.848499999800,2144230.283750000400,2296950.670999999200,2089617.773000000000,11554627.001249999000
FS( 127 ),2591380.748749999800,2508519.410499999800,2152244.662500000100,2296950.670999999200,2089617.773000000000,11638713.265750000000
FS( 128 ),2613830.964999999400,2497548.174000000100,2160607.492499999700,2296950.670999999200,2095471.753999999700,11664409.056499999000
FS( 129 ),2591380.748749999800,2564888.867000000100,2160607.492499999700,2296950.670999999200,2092962.905000000000,11706790.684249999000
FS( 130 ),2504865.281249999500,2488846.848499999800,2119141.793750000200,2278134.303499999500,2076237.244999999900,11467225.471999997000
FS( 131 ),2531148.461250000200,2539541.527499999900,2113566.573750000000,2296950.670999999200,2076237.244999999900,11557444.478499999000
FS( 132 ),2591380.748749999800,2528191.972499999700,2138655.063750000200,2312003.764999999700,2097980.602999999700,11668212.153000001000
FS( 133 ),2583714.821249999600,2494521.626000000200,2160607.492499999700,2323293.585499999600,2092962.905000000000,11655100.430249998000
FS( 134 ),2576596.460000000000,2480523.841499999600,2146669.442499999900,2296950.670999999200,2101325.734999999900,11602066.149999999000
FS( 135 ),2583714.821249999600,2491873.396499999800,2127504.623749999800,2258780.325499999800,2092962.905000000000,11554836.071999999000
FS( 136 ),2609998.001249999700,2528191.972499999700,2127504.623749999800,2274371.029999999800,2097980.602999999700,11638046.230499998000
FS( 137 ),2583714.821249999600,2528191.972499999700,2121929.403750000100,2258780.325499999800,2101325.734999999900,11593942.257999999000
FS( 138 ),2576596.460000000000,2640552.567000000300,2113566.573750000000,2274371.029999999800,2109688.564999999900,11714775.195750000000
FS( 139 ),2549765.713749999600,2601207.442999999500,2097189.365000000200,2258780.325499999800,2109688.564999999900,11616631.412249999000
FS( 140 ),2591380.748749999800,2637904.337499999400,2097189.365000000200,2274371.029999999800,2114706.262999999800,11715551.744250000000
FS( 141 ),2591380.748749999800,2615205.227500000000,2105552.194999999800,2293187.397499999500,2118051.394999999600,11723376.963749999000
FS( 142 ),2609998.001249999700,2626554.782499999700,2099976.975000000100,2312003.764999999700,2118051.394999999600,11766584.918749999000
FS( 143 ),2583714.821249999600,2601207.442999999500,2083251.315000000200,2296950.670999999200,2118051.394999999600,11683175.645249998000
FS( 144 ),2613830.964999999400,2629203.011999999600,2083251.315000000200,2315767.038499999300,2106343.432999999700,11748395.763499999000
FS( 145 ),2591380.748749999800,2646227.344499999700,2072100.875000000000,2327056.858999999200,2118051.394999999600,11754817.222249998000
FS( 146 ),2617663.928750000000,2721891.044499999400,2086038.925000000000,2319530.311999999500,2118051.394999999600,11863175.605249999000
FS( 147 ),2636828.747499999600,2794906.515000000100,2107991.353749999800,2315767.038499999300,2118051.394999999600,11973545.049749998000
FS( 148 ),2629162.819999999400,2775233.953000000200,2110778.963750000100,2312003.764999999700,2109688.564999999900,11936868.066749999000
FS( 149 ),2659278.963749999600,2752913.161499999900,2113566.573750000000,2334583.405999999500,2123069.093000000300,11983411.197999999000
FS( 150 ),2659278.963749999600,2769559.175499999900,2116354.183749999900,2349636.500000000000,2137285.903999999600,12032114.726999998000
FS( 151 ),2659278.963749999600,2766910.946000000000,2121929.403750000100,2345873.226499999900,2142303.602000000000,12036296.141999999000
FS( 152 ),2651613.036249999900,2766910.946000000000,2119141.793750000200,2349636.500000000000,2126414.224999999600,12013716.501000000000
FS( 153 ),2636828.747499999600,2780908.730499999600,2119141.793750000200,2368452.867499999700,2126414.224999999600,12031746.364249999000
FS( 154 ),2643947.108749999700,2808904.299499999700,2130292.233750000100,2368452.867499999700,2139794.752999999600,12091391.262499999000
FS( 155 ),2625329.856250000200,2822902.083999999800,2127504.623749999800,2380280.298499999600,2137285.903999999600,12093302.766499998000
FS( 156 ),2651613.036249999900,2803229.521999999900,2135867.453750000300,2384043.571999999700,2131431.923000000000,12106185.506999999000
FS( 157 ),2828476.934999999600,2792258.285499999800,2138655.063750000200,2372753.751499999800,2131431.923000000000,12263575.958750000000
FS( 158 ),2806026.718749999500,2741563.606500000200,2146669.442499999900,2300713.944499999800,2089617.773000000000,12084591.485250000000
FS( 159 ),2741961.467499999800,2738915.376999999900,2155032.272499999500,2300713.944499999800,2103834.583999999800,12040457.645499997000
FS( 160 ),2779743.538749999400,2775233.953000000200,2157819.882500000300,2330820.132499999400,2145648.734000000200,12189266.240750000000
FS( 161 ),2741961.467499999800,2752913.161499999900,2130292.233750000100,2349636.500000000000,2134777.055000000200,12109580.417749999000
FS( 162 ),2693228.071249999600,2705245.030499999900,2127504.623749999800,2319530.311999999500,2112197.413999999900,11957705.451499999000
FS( 163 ),2689395.107499999500,2758587.938999999300,2138655.063750000200,2334583.405999999500,2112197.413999999900,12033418.930250000000
FS( 164 ),2704179.396249999800,2755561.390999999400,2121929.403750000100,2364689.593999999600,2131431.923000000000,12077791.708000001000
FS( 165 ),2677896.216249999600,2769559.175499999900,2127504.623749999800,2364689.593999999600,2131431.923000000000,12071081.532499999000
FS( 166 ),2666397.325000000200,2755561.390999999400,2116354.183749999900,2372753.751499999800,2126414.224999999600,12037480.876249999000
FS( 167 ),2666397.325000000200,2778260.501000000200,2110778.963750000100,2353399.773499999700,2126414.224999999600,12035250.788249999000
FS( 168 ),2677896.216249999600,2733240.599500000000,2102764.585000000000,2376517.024999999900,2118051.394999999600,12008469.820749998000
FS( 169 ),2670230.288749999400,2657576.899499999800,2094401.755000000100,2349636.500000000000,2139794.752999999600,11911640.196249999000
FS( 170 ),2651613.036249999900,2654550.351499999400,2088826.535000000400,2345873.226499999900,2131431.923000000000,11872295.072250001000
FS( 171 ),2613830.964999999400,2584561.429000000000,2025059.956250000000,2315767.038499999300,2120560.243999999900,11659779.632749997000
FS( 172 ),2647780.072499999800,2626554.782499999700,2044573.226250000100,2342109.952999999700,2154011.563999999800,11815029.598249998000
FS( 173 ),2625329.856250000200,2657576.899499999800,2044573.226250000100,2304477.217999999400,2150666.432000000000,11782623.631999999000
FS( 174 ),2640114.145000000000,2724917.592499999300,2058511.276250000300,2349636.500000000000,2175754.921999999800,11948934.435749998000
FS( 175 ),2591380.748749999800,2668548.135999999900,2077676.095000000000,2312003.764999999700,2145648.734000000200,11795257.478749998000
FS( 176 ),2572763.496249999400,2632229.559999999600,2099976.975000000100,2289424.123999999400,2154011.563999999800,11748405.719249997000
FS( 177 ),2568930.532499999700,2682545.920500000000,2099976.975000000100,2315767.038499999300,2187462.884000000100,11854683.350499999000
FS( 178 ),2625329.856250000200,2674222.913500000300,2091614.145000000000,2345873.226499999900,2150666.432000000000,11887706.573249999000
FS( 179 ),2591380.748749999800,2542189.756999999800,2033422.786250000100,2315767.038499999300,2087108.924000000100,11569869.254500000000
FS( 180 ),2595213.712499999900,2567537.096499999500,2047360.836250000200,2342109.952999999700,2131431.923000000000,11683653.521250000000
FS( 181 ),2557431.641249999900,2592884.435999999800,2030635.176250000000,2289424.123999999400,2092962.905000000000,11563338.282499999000
FS( 182 ),2579881.857499999500,2632229.559999999600,2030635.176250000000,2278134.303499999500,2095471.753999999700,11616352.651249997000
FS( 183 ),2591380.748749999800,2685572.468500000000,2030635.176250000000,2278134.303499999500,2097980.602999999700,11683703.300000001000
FS( 184 ),2659278.963749999600,2688220.697999999900,2119141.793750000200,2251253.778499999100,2106343.432999999700,11824238.666999999000
FS( 185 ),2741961.467499999800,2654550.351499999400,2102764.585000000000,2270070.145999999300,2109688.564999999900,11879035.114999998000
FS( 186 ),2696513.468749999500,2634877.789499999500,2121929.403750000100,2262543.598999999500,2109688.564999999900,11825552.825999998000
FS( 187 ),2726629.612499999800,2646227.344499999700,2116354.183749999900,2270070.145999999300,2109688.564999999900,11868969.851749998000
FS( 188 ),2760578.719999999700,2626554.782499999700,2110778.963750000100,2281897.576999999600,2142303.602000000000,11922113.645249998000
FS( 189 ),2768244.647500000000,2654550.351499999400,2127504.623749999800,2293187.397499999500,2139794.752999999600,11983281.773249999000
FS( 190 ),2756745.756250000100,2702218.482499999900,2130292.233750000100,2330820.132499999400,2120560.243999999900,12040636.848999999000
FS( 191 ),2768244.647500000000,2696543.704999999600,2130292.233750000100,2296950.670999999200,2114706.262999999800,12006737.520250000000
FS( 192 ),2794527.827499999700,2747238.383999999600,2133079.843750000000,2266306.872499999600,2120560.243999999900,12061713.171749998000
FS( 193 ),2816978.043750000200,2716216.267000000000,2133079.843750000000,2293187.397499999500,2139794.752999999600,12099256.305000000000
FS( 194 ),2847094.187499999500,2691247.245999999800,2133079.843750000000,2281897.576999999600,2123069.093000000300,12076387.947249999000
FS( 195 ),2847094.187499999500,2688220.697999999900,2130292.233750000100,2300713.944499999800,2126414.224999999600,12092735.288749998000
FS( 196 ),2828476.934999999600,2682545.920500000000,2097189.365000000200,2296950.670999999200,2128923.074000000000,12034085.965500001000
FS( 197 ),2824643.971249999000,2662873.358499999600,2130292.233750000100,2278134.303499999500,2120560.243999999900,12016504.110999998000
FS( 198 ),2820811.007499999400,2724917.592499999300,2133079.843750000000,2289424.123999999400,2126414.224999999600,12094646.792749997000
FS( 199 ),2786861.899999999900,2682545.920500000000,2105552.194999999800,2293187.397499999500,2126414.224999999600,11994561.637999998000
FS( 200 ),2786861.899999999900,2699570.253000000000,2130292.233750000100,2278134.303499999500,2139794.752999999600,12034653.443249997000
FS( 201 ),2836142.862499999800,2752913.161499999900,2135867.453750000300,2293187.397499999500,2145648.734000000200,12163759.609250002000
FS( 202 ),2870091.969999999700,2772585.723499999800,2130292.233750000100,2289424.123999999400,2128923.074000000000,12191317.125250001000
FS( 203 ),2862426.042500000000,2822902.083999999800,2133079.843750000000,2308240.491499999500,2148157.583000000100,12274806.044749999000
FS( 204 ),2813145.080000000500,2808904.299499999700,2144230.283750000400,2300713.944499999800,2128923.074000000000,12195916.681750000000
FS( 205 ),2802193.754999999900,2879271.540500000100,2141442.673750000100,2293187.397499999500,2128923.074000000000,12245018.440749999000
FS( 206 ),2824643.971249999000,2836899.868499999900,2163395.102500000000,2315767.038499999300,2139794.752999999600,12280500.733749997000
FS( 207 ),2809859.682499999600,2808904.299499999700,2157819.882500000300,2296950.670999999200,2131431.923000000000,12204966.458499998000
FS( 208 ),2820811.007499999400,2808904.299499999700,2174545.542500000000,2293187.397499999500,2131431.923000000000,12228880.169999998000
FS( 209 ),2832309.898750000200,2836899.868499999900,2202073.191250000100,2293187.397499999500,2131431.923000000000,12295902.278999999000
FS( 210 ),2854760.114999999800,2850897.653000000400,2216011.241249999500,2285660.850499999700,2134777.055000000200,12342106.914749999000
FS( 211 ),2828476.934999999600,2822902.083999999800,2216011.241249999500,2270070.145999999300,2131431.923000000000,12268892.329249999000
FS( 212 ),2850927.151249999600,2808904.299499999700,2221586.461249999700,2274371.029999999800,2148157.583000000100,12303946.524999999000
FS( 213 ),2843261.223749999900,2792258.285499999800,2210436.021250000700,2281897.576999999600,2134777.055000000200,12262630.162500000000
FS( 214 ),2866259.006250000100,2800581.292499999500,2216011.241249999500,2278134.303499999500,2142303.602000000000,12303289.445499999000
FS( 215 ),2892542.186249999800,2800581.292499999500,2227161.681249999900,2278134.303499999500,2148157.583000000100,12346577.046500001000
