代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12765331.417750001000
真實報酬,2765331.417750001000

夏普值報酬,0.267833141775
夏普值風險,0.073738208545
夏普值,3.632216554474

預期報酬,11438.927549633994
風險,148797.059166277900
起點值,0.076876032455
找到最佳解世代,4446
找到最佳解實驗#,2
找到最佳解次數,24

投資組合檔數,7
2325(18),2412(26),2474(28),2882(33),2891(38),2912(40),3008(41),
Stock#,2325(18),2412(26),2474(28),2882(33),2891(38),2912(40),3008(41),
張數,57,19,12,50,126,9,1,
FS( 154 ),1611551.445250000300,1504149.912499999900,1813586.940999999600,1735951.950000000000,1796561.749000000100,1838134.510750000100,1603522.631750000200,11903462.140250001000
FS( 155 ),1613821.356250000200,1510392.167750000000,1770697.570000000100,1745409.912499999600,1792798.475499999700,1818153.320499999900,1580027.061750000100,11831302.864250001000
FS( 156 ),1643330.199250000100,1507365.619749999800,1770697.570000000100,1749392.212500000100,1796561.749000000100,1838134.510750000100,1601640.995000000100,11907125.856249999000
FS( 157 ),1627440.822250000200,1515121.149000000000,1759945.360000000300,1754867.875000000000,1782763.079499999300,1802204.209000000500,1570618.878000000000,11812964.372750001000
FS( 158 ),1636520.466250000300,1515121.149000000000,1792201.990000000200,1735951.950000000000,1778999.805999999600,1818153.320499999900,1578145.425000000000,11855097.106750000000
FS( 159 ),1641060.288250000400,1513607.874999999800,1802834.730999999900,1745409.912499999600,1761437.862999999700,1846109.066500000200,1582844.539000000100,11893307.275250001000
FS( 160 ),1643330.199250000100,1497907.657249999900,1845843.571000000200,1752876.725000000100,1756420.164999999800,1838134.510750000100,1597877.721500000000,11932393.549749998000
FS( 161 ),1675108.953250000500,1469912.088249999800,1861852.416999999900,1756859.024999999900,1770218.834499999600,1846109.066500000200,1595996.084749999900,11976059.469250001000
FS( 162 ),1647870.021250000200,1496394.383250000000,1840467.465999999800,1733960.799999999800,1765201.136500000000,1846109.066500000200,1591296.970749999900,11921302.844250001000
FS( 163 ),1645600.110249999900,1502636.638499999900,1899485.152000000200,1743418.762500000000,1765201.136500000000,1862058.178000000100,1612920.859750000100,12031323.837500000000
FS( 164 ),1647870.021250000200,1496394.383250000000,1845843.571000000200,1732467.437500000000,1761437.862999999700,1830159.955000000100,1598823.517750000100,11912999.748750001000
FS( 165 ),1634250.555250000200,1510392.167750000000,1856476.311999999900,1762334.687500000000,1761437.862999999700,1822185.399250000200,1598823.517750000100,11945903.502500001000
FS( 166 ),1647870.021250000200,1510392.167750000000,1856476.311999999900,1765819.200000000000,1773982.107999999800,1846109.066500000200,1612920.859750000100,12013572.735250002000
FS( 167 ),1677378.864250000300,1529308.092750000100,1877980.732000000100,1765819.200000000000,1782763.079499999300,1838134.510750000100,1608221.745750000000,12079609.225000000000
FS( 168 ),1634250.555250000200,1532334.640750000300,1867228.522000000100,1798175.387500000000,1778999.805999999600,1846109.066500000200,1608221.745750000000,12065322.723750001000
FS( 169 ),1607011.623249999900,1512094.600999999800,1877980.732000000100,1780255.037499999900,1721296.278999999900,1854083.622250000200,1605394.312750000000,11958119.207750000000
FS( 170 ),1597931.979250000300,1499610.090499999900,1969255.048000000200,1770299.287499999600,1698716.637999999600,1834102.432000000000,1602576.835500000000,11972495.310750000000
FS( 171 ),1562180.881000000100,1507365.619749999800,1947750.628000000300,1739934.250000000000,1667356.025499999500,1830159.955000000100,1612920.859750000100,11867671.219000001000
FS( 172 ),1595662.068250000200,1512094.600999999800,1958502.837999999800,1765819.200000000000,1693698.939999999700,1842076.987750000100,1600695.198750000000,11968552.833750000000
FS( 173 ),1580340.169000000000,1507365.619749999800,1974511.684000000100,1757854.599999999600,1702479.911499999900,1854083.622250000200,1612920.859750000100,11989559.466250001000
FS( 174 ),1582610.080000000100,1507365.619749999800,1931622.312999999800,1745907.700000000200,1689935.666499999800,1830159.955000000100,1612920.859750000100,11900525.194000000000
FS( 175 ),1571260.525000000100,1497907.657249999900,1963878.943000000200,1751881.149999999900,1698716.637999999600,1798172.130250000200,1612920.859750000100,11894740.903250001000
FS( 176 ),1591122.246250000300,1507365.619749999800,1974511.684000000100,1757854.599999999600,1698716.637999999600,1782223.018750000000,1606340.109000000200,11918136.915750001000
FS( 177 ),1562180.881000000100,1497907.657249999900,1953126.733000000200,1745907.700000000200,1693698.939999999700,1730433.207250000000,1601640.995000000100,11784899.113500003000
FS( 178 ),1548561.415000000300,1490152.128000000000,1942374.523000000000,1747898.849999999900,1671119.299000000100,1698534.984250000000,1604458.472250000100,11703102.671499999000
FS( 179 ),1546291.504000000000,1490152.128000000000,1936998.418000000100,1767810.349999999900,1689935.666499999800,1718426.572750000100,1602576.835500000000,11752194.474750001000
FS( 180 ),1568990.614000000300,1490152.128000000000,1958502.837999999800,1814104.587499999900,1698716.637999999600,1754356.874500000200,1612920.859750000100,11897747.539750002000
FS( 181 ),1586582.424249999900,1496394.383250000000,1963878.943000000200,1820078.037499999600,1707497.609499999800,1754356.874500000200,1669310.227750000100,11998101.499749999000
FS( 182 ),1578070.258000000400,1488638.854000000100,1947750.628000000300,1820078.037499999600,1698716.637999999600,1782223.018750000000,1659911.999750000000,11975392.434000000000
FS( 183 ),1548561.415000000300,1482396.598749999900,1894109.047000000000,1808131.137500000200,1662338.327499999700,1762331.430250000000,1612920.859750000100,11770791.815750001000
FS( 184 ),1557641.059000000400,1483909.872750000100,1888732.941999999800,1841980.687500000000,1698716.637999999600,1734375.684250000200,1612920.859750000100,11818280.743250001000
FS( 185 ),1564450.791999999900,1483909.872750000100,1904861.257000000200,1882301.474999999600,1698716.637999999600,1734375.684250000200,1631717.315750000100,11900336.034750000000
FS( 186 ),1557641.059000000400,1504149.912499999900,1904861.257000000200,1872345.724999999900,1698716.637999999600,1770305.986000000000,1650513.771750000100,11958537.349249998000
FS( 187 ),1597931.979250000300,1499610.090499999900,1899485.152000000200,1882301.474999999600,1711260.882999999900,1794229.653250000200,1645814.657750000200,12030636.890749998000
FS( 188 ),1602471.801250000500,1499610.090499999900,1926246.208000000300,1890266.075000000000,1730077.250499999600,1834102.432000000000,1641115.543750000000,12123892.401000001000
FS( 189 ),1602471.801250000500,1504149.912499999900,1963878.943000000200,1886283.775000000100,1730077.250499999600,1814210.843500000200,1659911.999750000000,12160987.525500000000
FS( 190 ),1629710.733250000300,1502636.638499999900,1969255.048000000200,1880310.325000000000,1738858.221999999600,1806236.287750000100,1659911.999750000000,12186922.254249999000
FS( 191 ),1607011.623249999900,1496394.383250000000,1969255.048000000200,1866372.274999999700,1730077.250499999600,1814210.843500000200,1674009.341750000100,12157333.765249999000
FS( 192 ),1613821.356250000200,1490152.128000000000,1974511.684000000100,1894248.375000000000,1733840.524000000000,1814210.843500000200,1678708.455750000200,12199496.366500000000
FS( 193 ),1604741.712250000100,1488638.854000000100,1979887.789000000300,1886283.775000000100,1733840.524000000000,1786255.097500000100,1683407.569750000000,12163058.321500001000
FS( 194 ),1586582.424249999900,1490152.128000000000,2103299.265999999800,1866372.274999999700,1725059.552499999800,1778280.541750000300,1730398.709749999900,12280147.897250000000
FS( 195 ),1575800.347000000500,1502636.638499999900,2097923.161000000300,1882301.474999999600,1738858.221999999600,1798172.130250000200,1706903.139750000100,12302598.113499999000
FS( 196 ),1600201.890250000400,1499610.090499999900,2146308.105999999200,1874336.875000000000,1738858.221999999600,1790197.574500000100,1739796.937750000000,12389312.695999999000
FS( 197 ),1638790.377250000400,1505852.345749999900,2146308.105999999200,1890266.075000000000,1752656.891499999900,1806236.287750000100,1768001.577500000100,12508114.660750000000
FS( 198 ),1602471.801250000500,1499610.090499999900,2092547.055999999600,1860398.825000000000,1733840.524000000000,1806236.287750000100,1744506.007499999800,12339613.592000000000
FS( 199 ),1597931.979250000300,1496394.383250000000,2060409.895000000000,1878319.174999999800,1738858.221999999600,1802204.209000000500,1725699.595750000300,12299820.459250001000
FS( 200 ),1666029.309250000200,1490152.128000000000,2038905.475000000100,1854425.375000000000,1738858.221999999600,1782223.018750000000,1711602.253750000100,12282198.781750001000
FS( 201 ),1618361.178250000600,1491665.402000000000,2060409.895000000000,1866372.274999999700,1747639.193499999800,1790197.574500000100,1749205.121499999900,12323853.639750000000
FS( 202 ),1607011.623249999900,1491665.402000000000,2124803.686000000200,1860398.825000000000,1752656.891499999900,1758299.351500000100,1763302.463500000100,12358141.242750000000
FS( 203 ),1627440.822250000200,1496394.383250000000,2108675.371000000300,1888274.924999999800,1761437.862999999700,1770305.986000000000,1744506.007499999800,12397038.357999999000
FS( 204 ),1629710.733250000300,1501123.364499999900,2028272.733999999900,1886283.775000000100,1761437.862999999700,1762331.430250000000,1786798.033499999900,12355960.933499999000
FS( 205 ),1604741.712250000100,1497907.657249999900,2087290.419999999900,1906195.274999999900,1773982.107999999800,1790197.574500000100,1805594.489500000100,12465912.236499999000
FS( 206 ),1611551.445250000300,1497907.657249999900,2087290.419999999900,1906195.274999999900,1778999.805999999600,1774248.463000000200,1800895.375500000100,12457091.441999998000
FS( 207 ),1629710.733250000300,1501123.364499999900,2028272.733999999900,1912168.724999999900,1792798.475499999700,1790197.574500000100,1791497.147500000000,12445771.754249997000
FS( 208 ),1611551.445250000300,1507365.619749999800,2044281.580000000100,1906195.274999999900,1792798.475499999700,1782223.018750000000,1796196.261500000000,12440614.675750002000
FS( 209 ),1616091.267250000000,1513607.874999999800,2076538.210000000400,1914159.875000000000,1787780.777499999900,1774248.463000000200,1796196.261500000000,12478625.729249999000
FS( 210 ),1641060.288250000400,1510392.167750000000,2130179.791000000200,1964436.412500000100,1814123.691999999300,1786255.097500000100,1824390.945499999900,12670841.394500000000
FS( 211 ),1629710.733250000300,1508878.893749999800,2108675.371000000300,1956471.812500000000,1819141.389999999700,1786255.097500000100,1810293.603499999700,12619429.901500000000
FS( 212 ),1631980.644250000100,1504149.912499999900,2146308.105999999200,1990321.362499999800,1832940.059499999700,1786255.097500000100,1800895.375500000100,12692853.557749998000
FS( 213 ),1656949.665250000500,1504149.912499999900,2124803.686000000200,1974392.162499999900,1796561.749000000100,1758299.351500000100,1810293.603499999700,12625453.130249999000
FS( 214 ),1625170.911250000100,1496394.383250000000,2076538.210000000400,1944524.912499999600,1773982.107999999800,1770305.986000000000,1772700.691500000200,12459620.202499999000
FS( 215 ),1641060.288250000400,1493367.835250000000,2119427.580999999300,1968418.712499999900,1792798.475499999700,1742350.240000000200,1777399.805500000200,12534825.937999999000
FS( 216 ),1661489.487250000000,1493367.835250000000,2119427.580999999300,1958462.962499999900,1792798.475499999700,1742350.240000000200,1735097.823750000000,12502997.405250000000
FS( 217 ),1663759.398250000100,1493367.835250000000,2173069.161999999500,1948507.212500000100,1782763.079499999300,1738407.763000000300,1730398.709749999900,12530276.160250001000
FS( 218 ),1690998.330250000100,1490152.128000000000,2210701.896999999900,1926604.562500000000,1773982.107999999800,1738407.763000000300,1749205.121499999900,12580054.910250001000
FS( 219 ),1715967.351250000300,1491665.402000000000,2221334.637999999800,1922622.262500000000,1792798.475499999700,1710452.017000000200,1749205.121499999900,12604048.267750001000
FS( 220 ),1700077.974250000000,1491665.402000000000,2173069.161999999500,1890266.075000000000,1782763.079499999300,1686528.349750000300,1716301.367750000000,12440674.410250001000
FS( 221 ),1718237.262250000100,1491665.402000000000,2226710.743000000200,1890266.075000000000,1787780.777499999900,1686528.349750000300,1786798.033499999900,12587989.643000003000
FS( 222 ),1738666.461249999900,1491665.402000000000,2210701.896999999900,1914159.875000000000,1787780.777499999900,1662604.682500000100,1772700.691500000200,12578282.786750000000
FS( 223 ),1715967.351250000300,1491665.402000000000,2210701.896999999900,1904204.125000000000,1792798.475499999700,1678553.794000000000,1805594.489500000100,12599488.534249999000
FS( 224 ),1738666.461249999900,1488638.854000000100,2258967.372999999700,1906195.274999999900,1814123.691999999300,1690560.428500000400,1824390.945499999900,12721546.029250000000
FS( 225 ),1731856.728250000400,1490152.128000000000,2253591.268000000200,1934569.162499999900,1805342.720499999800,1702477.461250000200,1843187.401500000200,12761179.869999999000
FS( 226 ),1729586.817250000100,1490152.128000000000,2291104.534000000000,1930586.862500000000,1814123.691999999300,1738407.763000000300,1838488.287500000100,12832453.084249999000
FS( 227 ),1715967.351250000300,1488638.854000000100,2248215.162999999700,1910177.575000000000,1805342.720499999800,1742350.240000000200,1782098.919500000300,12692793.823250001000
FS( 228 ),1715967.351250000300,1487125.579999999800,2232086.847999999800,1902212.975000000100,1814123.691999999300,1754356.874500000200,1758603.349500000000,12664479.670250000000
FS( 229 ),1695538.152250000500,1490152.128000000000,2199949.686999999900,1852434.225000000100,1787780.777499999900,1762331.430250000000,1763302.463500000100,12551491.863500001000
FS( 230 ),1620631.089250000400,1465183.106999999800,2189197.477000000000,1790210.787500000100,1707497.609499999800,1690560.428500000400,1744506.007499999800,12207789.506250001000
FS( 231 ),1684188.597250000100,1465183.106999999800,2264343.478000000100,1794193.087499999900,1733840.524000000000,1698534.984250000000,1749205.121499999900,12389491.899500001000
FS( 232 ),1661489.487250000000,1466696.381000000100,2393011.591000000000,1826051.487499999800,1747639.193499999800,1722458.651500000200,1749205.121499999900,12566554.913249999000
FS( 233 ),1690998.330250000100,1465183.106999999800,2344746.115000000200,1822069.187499999800,1742621.495499999700,1714484.095750000100,1763302.463500000100,12543407.794500001000
FS( 234 ),1709157.618250000100,1461967.399749999900,2377002.745000000100,1828042.637500000000,1747639.193499999800,1690560.428500000400,1791497.147500000000,12605870.170000002000
FS( 235 ),1718237.262250000100,1471425.362250000000,2484285.907000000100,1850443.074999999700,1756420.164999999800,1686528.349750000300,1810293.603499999700,12777636.724749999000
FS( 236 ),1725046.995250000400,1471425.362250000000,2393011.591000000000,1834016.087499999900,1742621.495499999700,1666636.761250000200,1786798.033499999900,12619559.326250002000
FS( 237 ),1731856.728250000400,1479180.891500000100,2323361.164000000300,1858407.674999999800,1765201.136500000000,1654630.126749999800,1782098.919500000300,12594739.641500002000
FS( 238 ),1731856.728250000400,1479180.891500000100,2371626.640000000600,1837998.387499999700,1765201.136500000000,1654630.126749999800,1772700.691500000200,12613197.602000002000
FS( 239 ),1747746.105250000000,1480883.324749999900,2382378.850000000100,1866372.274999999700,1778999.805999999600,1614757.348000000200,1763302.463500000100,12634443.172499999000
FS( 240 ),1774985.037250000100,1488638.854000000100,2366250.535000000100,1866372.274999999700,1787780.777499999900,1618789.426749999900,1768001.577500000100,12670821.483000001000
FS( 241 ),1747746.105250000000,1480883.324749999900,2344746.115000000200,1846460.774999999900,1761437.862999999700,1586801.602000000000,1763302.463500000100,12531381.248500001000
FS( 242 ),1743206.283250000300,1487125.579999999800,2350122.220000000200,1870354.575000000200,1782763.079499999300,1634738.538250000000,1838488.287500000100,12706801.563500000000
FS( 243 ),1734126.639250000500,1488638.854000000100,2382378.850000000100,1814104.587499999900,1733840.524000000000,1622731.903750000300,1838488.287500000100,12614312.646000002000
FS( 244 ),1745476.194250000200,1482396.598749999900,2393011.591000000000,1804148.837499999700,1747639.193499999800,1626763.982500000200,1829090.059500000000,12628529.456999999000
FS( 245 ),1743206.283250000300,1482396.598749999900,2436020.430999999400,1806139.987500000000,1747639.193499999800,1626763.982500000200,1908984.953250000300,12751154.429749999000
FS( 246 ),1747746.105250000000,1491665.402000000000,2393011.591000000000,1814104.587499999900,1747639.193499999800,1638681.015250000400,1932480.523250000100,12765331.417750001000
