代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13362106.014999999000
真實報酬,3362106.014999998700

夏普值報酬,0.327510601500
夏普值風險,0.085603417158
夏普值,3.825905698293

預期報酬,13278.248915788534
風險,242442.790302377250
起點值,0.054768586433
找到最佳解世代,3563
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1102(1),1216(2),2330(20),2357(24),4904(46),
FS( 18 ),2096417.216000000200,2001821.294499999800,2016522.294749999900,2188584.179000000000,2037509.489749999700,10340854.473999999000
FS( 19 ),2110126.283749999900,2015829.034750000100,2042138.439500000100,2172216.926000000000,2177417.644500000400,10517728.328500001000
FS( 20 ),2138350.834999999500,2072527.030999999700,2093062.100750000000,2319044.326999999600,2166655.478749999800,10789639.772499999000
FS( 21 ),2130286.677499999800,2047846.726749999900,2067754.584250000100,2404703.600000000100,2107229.607000000300,10757821.195500001000
FS( 22 ),2104481.373499999800,2047846.726749999900,2064976.929999999900,2404703.600000000100,2125010.576500000000,10747019.206750000000
FS( 23 ),2093191.553000000500,2033838.986499999900,2047076.491499999800,2359902.725000000100,2082897.754000000000,10616907.510000002000
FS( 24 ),2087546.642750000300,1990481.695250000100,2036891.759250000100,2359902.725000000100,2072603.508499999800,10547426.330750002000
FS( 25 ),2033516.787500000100,1979142.095999999900,2052323.171750000000,2347597.418000000100,2054822.538999999600,10467402.012249999000
FS( 26 ),2010937.146500000300,1943122.192500000100,2042138.439500000100,2335411.580000000100,2058565.900999999800,10390175.259500001000
FS( 27 ),2027871.877250000100,1972471.743500000100,2057261.223749999700,2319044.326999999600,2100210.803249999900,10476859.974749999000
FS( 28 ),2062547.754500000000,1963800.285250000000,2064976.929999999900,2327287.687999999600,2089916.557749999700,10508529.215499999000
FS( 29 ),2016582.056750000200,1941121.086750000000,2064976.929999999900,2266119.560000000100,2061841.342750000100,10350640.976250000000
FS( 30 ),2014162.809500000200,1977140.990250000000,2098308.780999999500,2327287.687999999600,2054822.538999999600,10471722.807749998000
FS( 31 ),2016582.056750000200,1983811.342749999800,2146763.416249999800,2368026.617000000100,2089916.557749999700,10605099.990499999000
FS( 32 ),2005292.236250000100,1993149.836250000200,2146763.416249999800,2392517.761999999600,2072603.508499999800,10610326.759250000000
FS( 33 ),1999647.326000000100,1945123.298250000000,2093062.100750000000,2335411.580000000100,2047803.735249999700,10421048.040250000000
FS( 34 ),1999647.326000000100,1941121.086750000000,2159725.802749999800,2355840.779000000100,2040784.931499999900,10497119.925999999000
FS( 35 ),1994002.415750000400,1949792.544999999900,2146763.416249999800,2368026.617000000100,2013177.636749999800,10471762.630750000000
FS( 36 ),2005292.236250000100,1963800.285250000000,2190279.999499999900,2351659.363999999600,2079622.312250000200,10590654.197249999000
FS( 37 ),2070611.912000000000,1975139.884499999900,2197995.705749999700,2355840.779000000100,2128286.018250000200,10727874.299500000000
FS( 38 ),2076256.822250000200,1981810.236999999700,2202933.757749999900,2388455.816000000100,2072603.508499999800,10722060.141500000000
FS( 39 ),2025452.630000000100,1947791.439249999800,2156948.148500000100,2351659.363999999600,2093191.999499999700,10575043.581249999000
FS( 40 ),2048032.270999999700,1975139.884499999900,2213427.118249999400,2359902.725000000100,2072603.508499999800,10669105.507250000000
FS( 41 ),2059322.091499999900,1941121.086750000000,2205711.411999999500,2355840.779000000100,2089916.557749999700,10651911.926999999000
FS( 42 ),2045613.023750000200,1879753.843750000000,2169910.535000000100,2335411.580000000100,2054822.538999999600,10485511.521499999000
FS( 43 ),2042387.360749999800,1881754.949499999600,2190279.999499999900,2339473.526000000100,2125010.576500000000,10578906.412249999000
FS( 44 ),2076256.822250000200,1881754.949499999600,2195526.679750000100,2327287.687999999600,2128286.018250000200,10609112.157749999000
FS( 45 ),2076256.822250000200,1895762.689749999900,2192749.025499999500,2286429.290000000000,2128286.018250000200,10579483.845750000000
FS( 46 ),2045613.023750000200,1877085.702749999900,2144294.390250000200,2257876.199000000000,2100210.803249999900,10425080.118999999000
FS( 47 ),2045613.023750000200,1873083.491250000000,2162194.828750000300,2319044.326999999600,2065584.704750000300,10465520.375499999000
FS( 48 ),2036742.450500000300,1854406.504250000000,2141825.364249999600,2261938.145000000000,2054822.538999999600,10349735.002999999000
FS( 49 ),2056902.844250000100,1888425.302000000100,2116209.219500000100,2274243.451999999600,2107229.607000000300,10443010.424750000000
FS( 50 ),2056902.844250000100,1877085.702749999900,2126393.951750000000,2278305.398000000000,2194730.693750000100,10533418.590500001000
FS( 51 ),2045613.023750000200,1868414.244499999800,2131640.632000000200,2278305.398000000000,2177417.644500000400,10501390.942749999000
FS( 52 ),2076256.822250000200,1899764.901249999900,2190279.999499999900,2327287.687999999600,2180693.086250000200,10674282.497250000000
FS( 53 ),2051257.934000000100,1931782.593249999700,2190279.999499999900,2306858.488999999600,2191455.252000000300,10671634.267750001000
FS( 54 ),2039161.697750000100,1915773.747250000200,2162194.828750000300,2286429.290000000000,2282231.780500000300,10685791.344250001000
FS( 55 ),2036742.450500000300,1925112.240750000100,2192749.025499999500,2359902.725000000100,2278488.418500000100,10792994.860250000000
FS( 56 ),2079482.485249999700,1943122.192500000100,2213427.118249999400,2388455.816000000100,2247137.761750000500,10871625.373750001000
FS( 57 ),2068192.664749999800,1936451.839999999900,2174848.586999999400,2294672.651000000100,2226081.350500000600,10700247.093249999000
FS( 58 ),2051257.934000000100,1933783.698999999800,2174848.586999999400,2347597.418000000100,2243862.319999999800,10751349.957999999000
FS( 59 ),2045613.023750000200,1941121.086750000000,2182564.293249999200,2319044.326999999600,2313582.437250000000,10801925.167999998000
FS( 60 ),2070611.912000000000,1938452.945750000000,2172379.560999999800,2408765.545999999200,2271469.614750000200,10861679.579499999000
FS( 61 ),2073837.574999999700,1956462.897500000000,2167132.880749999500,2417008.906999999700,2233100.154250000100,10847542.414499998000
FS( 62 ),2036742.450500000300,2020498.281499999800,2218365.170249999500,2469933.674000000100,2233100.154250000100,10978639.730500000000
FS( 63 ),1997228.078750000100,2090536.982750000200,2238734.634750000200,2474115.088999999700,2229824.712500000400,11030439.497750001000
FS( 64 ),2027871.877250000100,2119886.533749999900,2279782.192000000700,2641252.220000000200,2268194.173000000000,11336986.996000001000
FS( 65 ),2031097.540250000300,2088535.877000000100,2292435.950249999800,2592389.398999999700,2275212.976749999900,11279671.743249999000
FS( 66 ),2025452.630000000100,2129225.027250000300,2259412.727500000000,2661681.419000000200,2278488.418500000100,11354260.222250002000
FS( 67 ),1999647.326000000100,2074528.136750000100,2208180.438000000100,2600513.290999999700,2229824.712500000400,11112693.904250000000
FS( 68 ),1991583.168499999900,2181253.776750000200,2177626.241250000000,2718787.600999999800,2271469.614750000200,11340720.402249999000
FS( 69 ),1977067.685000000100,2147234.979000000300,2182564.293249999200,2625004.436000000700,2264450.811000000200,11196322.204250000000
FS( 70 ),1988357.505500000200,2190592.270250000500,2200464.731749999300,2620942.489999999800,2268194.173000000000,11268551.170500001000
FS( 71 ),1971422.774749999900,2142565.732249999900,2205711.411999999500,2510792.071999999700,2275212.976749999900,11105704.967750000000
FS( 72 ),1957713.707000000200,2158574.578250000300,2202933.757749999900,2576022.145999999300,2351951.897750000000,11247196.086749999000
FS( 73 ),1935134.066000000100,2113216.181249999900,2205711.411999999500,2596451.345000000200,2397340.162000000000,11247853.166250000000
FS( 74 ),1883523.458000000100,2083866.630249999900,2152010.096500000000,2465871.727999999700,2404358.965750000000,10989630.878500000000
FS( 75 ),1937553.313250000100,2083866.630249999900,2195526.679750000100,2559774.361999999700,2428690.818750000100,11205411.804000000000
FS( 76 ),1889168.368250000100,2117885.427999999400,2110962.539250000400,2482238.980999999700,2390321.358250000500,10990576.674750000000
FS( 77 ),1889168.368250000100,2117885.427999999400,2128862.977749999600,2494424.819000000100,2376283.750750000100,11006625.343749998000
FS( 78 ),1894813.278500000200,2111215.075499999800,2121147.271499999800,2510792.071999999700,2376283.750750000100,11014251.448249999000
FS( 79 ),1886749.121000000000,2108546.934500000000,2042138.439500000100,2380212.455000000100,2380027.112749999900,10797674.062749999000
FS( 80 ),1912554.425000000000,2090536.982750000200,2080408.342500000000,2380212.455000000100,2425415.377000000300,10889127.582250001000
FS( 81 ),1931908.403000000200,2077196.277749999700,2064976.929999999900,2400641.654000000100,2425415.377000000300,10900138.641750000000
FS( 82 ),1954488.044000000000,2093205.123750000300,2106024.487249999300,2404703.600000000100,2439452.984500000300,10997874.239499999000
FS( 83 ),1999647.326000000100,2176584.530000000300,2123924.925749999500,2567898.254000000200,2383302.554500000100,11251357.590250000000
FS( 84 ),2025452.630000000100,2117885.427999999400,2108493.513249999800,2531221.270999999300,2292526.026000000500,11075578.868249999000
FS( 85 ),2025452.630000000100,2065856.678500000200,2195526.679750000100,2506730.126000000200,2330895.486500000100,11124461.600750001000
FS( 86 ),1997228.078750000100,2063188.537499999900,2062507.904000000100,2400641.654000000100,2351951.897750000000,10875518.071999999000
FS( 87 ),1980293.348000000200,2056518.185000000100,1975474.737500000000,2359902.725000000100,2383302.554500000100,10755491.550000001000
FS( 88 ),2014162.809500000200,2135895.379750000800,2018991.320750000000,2441500.051999999700,2344933.094000000000,10955482.656000001000
FS( 89 ),2022226.966999999700,2127223.921500000200,2008806.588499999800,2502668.180000000200,2316857.879000000200,10977783.536000000000
FS( 90 ),2042387.360749999800,2133894.274000000200,2060038.878000000000,2441500.051999999700,2327620.044750000400,11005440.609499998000
FS( 91 ),2042387.360749999800,2133894.274000000200,2011275.614499999900,2408765.545999999200,2330895.486500000100,10927218.281749999000
FS( 92 ),2068192.664749999800,2165244.930750000300,2075161.662249999600,2457747.836000000600,2337914.290250000100,11104261.384000000000
FS( 93 ),2068192.664749999800,2153905.331499999900,2049854.145749999900,2429194.745000000100,2341657.652249999800,11042804.539249999000
FS( 94 ),2068192.664749999800,2127223.921500000200,2064976.929999999900,2453685.889999999700,2313582.437250000000,11027661.843499999000
FS( 95 ),2064967.001750000100,2156573.472500000100,2044607.465500000200,2437318.636999999600,2257432.007250000300,10960898.583999999000
FS( 96 ),2068192.664749999800,2156573.472500000100,2016522.294749999900,2425132.799000000100,2226081.350500000600,10892502.581500001000
FS( 97 ),2118996.857000000300,2185923.023500000600,2085346.394499999900,2490362.872999999700,2316857.879000000200,11197487.027000001000
FS( 98 ),2121416.104249999400,2183921.917750000500,2077939.316500000200,2498486.764999999700,2313582.437250000000,11195346.540750001000
FS( 99 ),2115771.193999999700,2174583.424250000200,2106024.487249999300,2502668.180000000200,2275212.976749999900,11174260.262249999000
FS( 100 ),2115771.193999999700,2145233.873250000200,2080408.342500000000,2474115.088999999700,2247137.761750000500,11062666.260500003000
FS( 101 ),2087546.642750000300,2113216.181249999900,2067754.584250000100,2363964.670999999200,2275212.976749999900,10907695.056000000000
FS( 102 ),2076256.822250000200,2077196.277749999700,2054792.197749999800,2314982.381000000100,2264450.811000000200,10787678.489750002000
FS( 103 ),2085127.395500000100,2097207.335250000500,2031953.707250000000,2310920.435000000100,2296269.388000000700,10821478.261000002000
FS( 104 ),2079482.485249999700,2097207.335250000500,2047076.491499999800,2368026.617000000100,2289250.584249999800,10881043.513249999000
FS( 105 ),2098836.463250000500,2093205.123750000300,2062507.904000000100,2270181.506000000100,2268194.173000000000,10792925.170000002000
FS( 106 ),2127061.014499999600,2187924.129250000200,2098308.780999999500,2282367.344000000000,2271469.614750000200,10967130.883499999000
FS( 107 ),2107707.036499999900,2169914.177500000200,2149232.442250000300,2302796.543000000100,2289250.584249999800,11018900.783499999000
FS( 108 ),2135931.587749999500,2233282.526250000100,2172379.560999999800,2335411.580000000100,2299544.829750000500,11176550.084750000000
FS( 109 ),2132705.924749999800,2231281.420500000500,2172379.560999999800,2331349.634000000100,2289250.584249999800,11156967.124499999000
FS( 110 ),2124641.767249999600,2263299.112500000300,2167132.880749999500,2351659.363999999600,2320601.241000000400,11227334.365499999000
FS( 111 ),2135931.587749999500,2290647.557750000600,2164355.226499999900,2319044.326999999600,2323876.682750000200,11233855.381750001000
FS( 112 ),2135931.587749999500,2274638.711749999800,2140590.851250000300,2229323.108000000000,2351951.897750000000,11132436.156499999000
FS( 113 ),2152866.318500000100,2310658.615249999800,2116826.475999999800,2229323.108000000000,2415121.131500000100,11224795.649249999000
FS( 114 ),2160930.476000000300,2281309.064250000300,2090284.446500000100,2229323.108000000000,2530229.513000000700,11292076.607750002000
FS( 115 ),2143995.745249999700,2265300.218249999900,2026707.027000000000,2184522.233000000000,2474547.003250000100,11095072.226749998000
FS( 116 ),2152866.318500000100,2260630.971500000000,2029176.053000000100,2200770.017000000000,2509173.101749999900,11152616.461749999000
FS( 117 ),2149640.655499999900,2260630.971500000000,2021460.346750000000,2213075.324000000000,2491860.052500000200,11136667.350250000000
FS( 118 ),2147221.408249999900,2287979.416750000300,2002634.023500000100,2253814.252999999600,2470803.641249999900,11162452.742750000000
FS( 119 ),2113351.946750000100,2229280.314750000400,2002634.023500000100,2188584.179000000000,2495135.494250000500,11028985.958250001000
FS( 120 ),2121416.104249999400,2242621.019750000000,2074235.777500000300,2257876.199000000000,2498878.856250000200,11195027.956749998000
FS( 121 ),2124641.767249999600,2240619.914000000800,2053249.056499999900,2270181.506000000100,2491860.052500000200,11180552.296250001000
FS( 122 ),2079482.485249999700,2231281.420500000500,1989671.637000000100,2237566.469000000000,2484841.248750000300,11022843.260499999000
FS( 123 ),2070611.912000000000,2208602.222000000100,2002634.023500000100,2221199.216000000000,2437581.303500000400,10940628.677000001000
FS( 124 ),2056902.844250000100,2251959.513250000300,1997387.343250000200,2249752.307000000000,2433837.941500000200,10989839.949250001000
FS( 125 ),2051257.934000000100,2240619.914000000800,2042447.067750000400,2266119.560000000100,2452086.831250000300,11052531.307000002000
FS( 126 ),2090772.305750000100,2263299.112500000300,2122073.156250000000,2351659.363999999600,2561580.169750000400,11389384.108250000000
FS( 127 ),2127061.014499999600,2297317.910250000200,2114048.821750000100,2343535.471999999600,2590591.225250000100,11472554.443750000000
FS( 128 ),2160930.476000000300,2315327.862000000200,2167132.880749999500,2339473.526000000100,2769336.760750000400,11752201.505500000000
FS( 129 ),2158511.228749999800,2378696.210750000100,2140590.851250000300,2376150.509000000100,2710846.729500000400,11764795.529250000000
FS( 130 ),2175445.959499999900,2388034.704250000400,2135344.171000000100,2319044.326999999600,2732838.981250000200,11750708.142999999000
FS( 131 ),2186735.780000000300,2433393.101250000300,2164355.226499999900,2323225.742000000100,2696341.201749999500,11804051.051500000000
FS( 132 ),2203670.510749999900,2483420.745000000100,2177626.241250000000,2339473.526000000100,2627089.004750000300,11831280.027750000000
FS( 133 ),2231895.061999999900,2506099.943499999600,2153861.866000000400,2425491.205999999800,2652824.618500000300,11970172.696000000000
FS( 134 ),2260119.613250000400,2556127.587249999900,2201390.616500000500,2451296.510000000200,2627089.004750000300,12096023.331750002000
FS( 135 ),2265764.523499999700,2511436.225500000200,2193674.910249999700,2442694.742000000100,2627089.004750000300,12040659.405999999000
FS( 136 ),2263345.276249999600,2491425.168000000100,2212192.605250000000,2468500.045999999200,2576085.697499999800,12011548.793000000000
FS( 137 ),2248829.792750000000,2540785.776500000600,2225463.620000000100,2546035.426999999700,2645337.894500000400,12206452.510750001000
FS( 138 ),2223830.904500000200,2501430.696749999700,2220216.939749999900,2520230.122999999700,2667330.146250000200,12133038.810250001000
FS( 139 ),2201251.263499999900,2501430.696749999700,2217439.285500000200,2597646.035000000100,2663586.784250000000,12181354.064999999000
FS( 140 ),2201251.263499999900,2466744.863750000000,2193674.910249999700,2563238.962999999500,2692597.839749999800,12117507.840249998000
FS( 141 ),2214960.331249999300,2462075.617000000100,2204168.270750000100,2524531.006999999800,2685579.036000000300,12091314.262000000000
FS( 142 ),2188348.611500000100,2556127.587249999900,2235956.980499999600,2541734.543000000100,2754831.232999999500,12276998.955249999000
FS( 143 ),2185122.948499999500,2556127.587249999900,2204168.270750000100,2563238.962999999500,2754831.232999999500,12263489.002499998000
FS( 144 ),2185122.948499999500,2536116.529750000700,2212192.605250000000,2563238.962999999500,2744069.067250000300,12240740.113750001000
FS( 145 ),2181897.285499999300,2556127.587249999900,2193674.910249999700,2485823.051000000000,2751087.870999999800,12168610.704999998000
FS( 146 ),2166575.386250000400,2494093.308999999900,2220216.939749999900,2472800.930000000200,2744069.067250000300,12097755.632250002000
FS( 147 ),2151253.486999999700,2414716.114250000600,2204168.270750000100,2408287.669999999900,2707571.287750000100,11885996.829750000000
FS( 148 ),2144802.160999999800,2407378.726500000800,2212192.605250000000,2438393.858000000000,2696341.201749999500,11899108.552500000000
FS( 149 ),2129480.261750000100,2402709.479750000400,2212192.605250000000,2601946.919000000200,2696341.201749999500,12042670.467499999000
FS( 150 ),2139157.250750000600,2400041.338750000100,2227932.645999999700,2640654.875000000000,2703827.925750000400,12111614.036250001000
FS( 151 ),2139157.250750000600,2370024.752500000400,2243981.315000000400,2666460.179000000000,2692597.839749999800,12112221.337000001000
FS( 152 ),2132705.924749999800,2365355.505750000000,2246450.341000000000,2679362.830999999800,2692597.839749999800,12116472.442249998000
FS( 153 ),2114158.362499999300,2348012.589250000200,2193674.910249999700,2636353.990999999900,2641594.532499999700,11933794.385499999000
FS( 154 ),2110932.699499999600,2404710.585500000500,2169601.906750000100,2606247.802999999800,2652824.618500000300,11944317.613250000000
FS( 155 ),2200444.847749999700,2392703.950999999900,2241203.660750000700,2683663.714999999900,2620070.201000000400,12138086.375500001000
FS( 156 ),2219798.825750000300,2434727.171749999700,2233179.326249999900,2666460.179000000000,2612583.477000000400,12166748.979750000000
FS( 157 ),2225443.735999999600,2434727.171749999700,2257252.329750000500,2636353.990999999900,2681835.674000000100,12235612.902500000000
FS( 158 ),2238346.387999999800,2452070.088250000500,2259721.355749999200,2700867.251000000200,2722076.815500000000,12373081.898500001000
FS( 159 ),2238346.387999999800,2481419.639250000500,2272992.370500000200,2778283.162999999700,2692597.839749999800,12463639.400500000000
FS( 160 ),2302859.647999999600,2526111.001000000200,2312805.414750000500,2778283.162999999700,2692597.839749999800,12612657.066500001000
FS( 161 ),2309310.973999999900,2501430.696749999700,2312805.414750000500,2804207.936000000700,2612583.477000000400,12540338.498500001000
FS( 162 ),2275441.512499999700,2516105.472250000600,2291510.065500000500,2795486.699000000000,2601821.311250000300,12480365.060500003000
FS( 163 ),2284312.085750000100,2531447.283000000300,2299534.399999999400,2799907.051999999700,2638319.090750000000,12553519.911499999000
FS( 164 ),2275441.512499999700,2511436.225500000200,2281016.705000000100,2769681.395000000000,2623345.642750000100,12460921.480750000000
FS( 165 ),2327858.536250000400,2511436.225500000200,2291510.065500000500,2718070.786999999500,2638319.090750000000,12487194.705000000000
FS( 166 ),2334309.862249999800,2521441.754250000200,2302312.054250000000,2726672.555000000200,2630832.366750000000,12515568.592499999000
FS( 167 ),2327858.536250000400,2550791.305250000200,2297065.373999999800,2782584.046999999800,2638319.090750000000,12596618.353250001000
FS( 168 ),2309310.973999999900,2585477.138250000300,2310027.760499999900,2761079.626999999400,2620070.201000000400,12585965.700750001000
FS( 169 ),2302859.647999999600,2585477.138250000300,2341816.470249999300,2817110.587999999500,2634575.728749999800,12681839.573249998000
FS( 170 ),2302859.647999999600,2600151.913750000300,2400147.209499999900,2808508.820000000300,2656100.060250000100,12767767.651500002000
FS( 171 ),2302859.647999999600,2570802.362749999900,2376382.834250000300,2782584.046999999800,2627089.004750000300,12659717.896749999000
FS( 172 ),2299633.984999999900,2560796.833999999800,2394900.529250000600,2761079.626999999400,2638319.090750000000,12654730.066000000000
FS( 173 ),2290763.411750000000,2516105.472250000600,2400147.209499999900,2752477.859000000200,2634575.728749999800,12594069.681250000000
FS( 174 ),2293989.074749999700,2556127.587249999900,2421442.558749999900,2722371.670999999200,2638319.090750000000,12632249.982499998000
FS( 175 ),2293989.074749999700,2546122.058500000300,2431935.919249999300,2700867.251000000200,2638319.090750000000,12611233.394250000000
FS( 176 ),2306085.310999999800,2565466.080750000200,2381629.514499999600,2709469.019000000300,2634575.728749999800,12597225.654000001000
FS( 177 ),2309310.973999999900,2624832.217999999900,2328854.083750000200,2649256.643000000200,2722076.815500000000,12634330.734250000000
FS( 178 ),2262538.860499999500,2540785.776500000600,2286263.385250000300,2567539.846999999600,2740325.705250000100,12397453.574500000000
FS( 179 ),2243991.298250000000,2565466.080750000200,2307558.734500000300,2606247.802999999800,2718333.453500000300,12441597.370000001000
FS( 180 ),2268990.186499999800,2590146.385000000200,2310027.760499999900,2619150.455000000100,2667330.146250000200,12455644.933250001000
FS( 181 ),2272215.849499999500,2600151.913750000300,2339347.444249999700,2649256.643000000200,2652824.618500000300,12513796.468999999000
FS( 182 ),2262538.860499999500,2595482.666999999900,2336569.790000000000,2657858.411000000800,2616326.839000000200,12468776.567500001000
FS( 183 ),2262538.860499999500,2580807.891500000400,2355087.485000000300,2606247.802999999800,2598077.949250000500,12402759.989250001000
FS( 184 ),2287537.748750000300,2600151.913750000300,2318052.094999999700,2687964.598999999900,2517595.666249999800,12411302.022750000000
FS( 185 ),2287537.748750000300,2575471.609500000300,2299534.399999999400,2692265.483000000000,2535844.556000000300,12390653.797250001000
FS( 186 ),2262538.860499999500,2565466.080750000200,2291510.065500000500,2696566.367000000100,2528825.752249999900,12344907.126000002000
FS( 187 ),2265764.523499999700,2550791.305250000200,2283794.359249999700,2675061.946999999700,2528825.752249999900,12304237.887249999000
FS( 188 ),2272215.849499999500,2565466.080750000200,2267745.690250000000,2735274.322999999900,2539587.918000000500,12380289.861500002000
FS( 189 ),2235120.724999999600,2521441.754250000200,2334100.763999999500,2730973.438999999800,2499346.776500000200,12320983.458749998000
FS( 190 ),2235120.724999999600,2531447.283000000300,2355087.485000000300,2761079.626999999400,2517595.666249999800,12400330.786249999000
FS( 191 ),2262538.860499999500,2536116.529750000700,2352618.458999999800,2799907.051999999700,2499346.776500000200,12450527.677749999000
FS( 192 ),2262538.860499999500,2580807.891500000400,2371136.154000000100,2761079.626999999400,2470335.720999999900,12445898.254000001000
FS( 193 ),2256893.950249999800,2575471.609500000300,2384407.168750000200,2761079.626999999400,2470335.720999999900,12448188.076499999000
FS( 194 ),2268990.186499999800,2580807.891500000400,2402924.863750000500,2713769.902999999500,2474079.082999999600,12440571.927749999000
FS( 195 ),2265764.523499999700,2600151.913750000300,2413418.224250000000,2739575.206999999900,2477354.524750000300,12496264.393250000000
FS( 196 ),2265764.523499999700,2624832.217999999900,2416195.878500000600,2761079.626999999400,2484841.248750000300,12552713.495749999000
FS( 197 ),2278667.175499999900,2605488.195750000000,2431935.919249999300,2769681.395000000000,2459105.634999999800,12544878.320499999000
FS( 198 ),2268990.186499999800,2615493.724500000000,2418664.904500000200,2752477.859000000200,2448343.469250000500,12503970.143750001000
FS( 199 ),2259313.197499999800,2590146.385000000200,2426689.239000000100,2825712.355999999700,2430094.579500000500,12531955.756999999000
FS( 200 ),2259313.197499999800,2610157.442500000400,2439960.253750000100,2799907.051999999700,2444600.107250000400,12553938.052999999000
FS( 201 ),2240765.635249999800,2556127.587249999900,2413418.224250000000,2778283.162999999700,2528825.752249999900,12517420.362000000000
FS( 202 ),2238346.387999999800,2550791.305250000200,2418664.904500000200,2769681.395000000000,2565323.531750000500,12542807.524500001000
FS( 203 ),2253668.287250000100,2565466.080750000200,2410949.198250000400,2743876.091000000000,2565323.531750000500,12539283.189000003000
FS( 204 ),2247216.961250000200,2565466.080750000200,2410949.198250000400,2722371.670999999200,2547074.642000000500,12493078.553250000000
FS( 205 ),2238346.387999999800,2580807.891500000400,2405702.518000000200,2713769.902999999500,2557836.807750000200,12496463.508250000000
FS( 206 ),2238346.387999999800,2575471.609500000300,2416195.878500000600,2718070.786999999500,2579829.059500000000,12527913.722500000000
FS( 207 ),2238346.387999999800,2560796.833999999800,2418664.904500000200,2735274.322999999900,2557836.807750000200,12510919.257249998000
FS( 208 ),2235120.724999999600,2476750.392500000100,2439960.253750000100,2769681.395000000000,2528825.752249999900,12450338.518500000000
FS( 209 ),2243991.298250000000,2546122.058500000300,2551375.052000000100,2804207.936000000700,2565323.531750000500,12711019.876500003000
FS( 210 ),2247216.961250000200,2560796.833999999800,2546128.371749999900,2795486.699000000000,2550350.083750000200,12699978.949750001000
FS( 211 ),2247216.961250000200,2540785.776500000600,2572361.773000000000,2756778.743000000200,2565323.531750000500,12682466.785500003000
FS( 212 ),2247216.961250000200,2560796.833999999800,2561868.412499999600,2756778.743000000200,2601821.311250000300,12728482.262000002000
FS( 213 ),2290763.411750000000,2585477.138250000300,2577917.081500000300,2782584.046999999800,2638319.090750000000,12875060.769250000000
FS( 214 ),2321407.210250000000,2595482.666999999900,2636247.820750000000,2825712.355999999700,2667330.146250000200,13046180.200250000000
FS( 215 ),2331084.199250000100,2570802.362749999900,2614952.471500000000,2808508.820000000300,2620070.201000000400,12945418.054500002000
