代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11741933.070249999000
真實報酬,1741933.070249998900

夏普值報酬,0.165493307025
夏普值風險,0.050058029180
夏普值,3.306029217191

預期報酬,6919.422868434154
風險,154386.190840696100
起點值,0.044818923446
找到最佳解世代,5568
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,4
2325(16),3008(41),3045(42),6505(47),
FS( 78 ),2955819.327999999700,2500000.000000000000,2509966.206249999800,2632888.940499999600,10598674.474749999000
FS( 79 ),2938615.791999999400,2500000.000000000000,2534158.678750000000,2691110.166499999800,10663884.637249999000
FS( 80 ),2927146.767999999700,2500000.000000000000,2534158.678750000000,2669784.949999999700,10631090.396749999000
FS( 81 ),2938615.791999999400,2500000.000000000000,2546254.914999999600,2672831.409499999600,10657702.116499998000
FS( 82 ),2904208.719999999700,2500000.000000000000,2497601.164750000000,2731052.635500000300,10632862.520250000000
FS( 83 ),2838580.416000000200,2500000.000000000000,2534158.678750000000,2780134.483000000000,10652873.577750001000
FS( 84 ),2892739.696000000000,2500000.000000000000,2522062.442499999400,2743238.473499999800,10658040.612000000000
FS( 85 ),2813093.696000000000,2500000.000000000000,2497601.164750000000,2749669.887999999800,10560364.748750001000
FS( 86 ),2795890.159999999700,2500000.000000000000,2509966.206249999800,2715820.338000000000,10521676.704250000000
FS( 87 ),2909943.231999999800,2500000.000000000000,2522062.442499999400,2731052.635500000300,10663058.310000001000
FS( 88 ),2892739.696000000000,2500000.000000000000,2522062.442499999400,2728006.175999999500,10642808.314499998000
FS( 89 ),2921412.256000000100,2500000.000000000000,2522062.442499999400,2721913.256999999800,10665387.955499999000
FS( 90 ),2932881.279999999800,2500000.000000000000,2509966.206249999800,2743238.473499999800,10686085.959749999000
FS( 91 ),2861518.464000000200,2500000.000000000000,2558351.151250000100,2798751.735500000400,10718621.350749999000
FS( 92 ),2838580.416000000200,2500000.000000000000,2522062.442499999400,2887776.051999999700,10748418.910499999000
FS( 93 ),2824562.719999999700,2500000.000000000000,2546254.914999999600,2829216.330499999700,10700033.965499999000
FS( 94 ),2804810.511999999600,2500000.000000000000,2570716.192749999500,2942950.818500000100,10818477.523249999000
FS( 95 ),2787606.975999999800,2500000.000000000000,2570716.192749999500,2896915.430499999800,10755238.599250000000
FS( 96 ),2838580.416000000200,2500000.000000000000,2570716.192749999500,2906054.808999999000,10815351.417749999000
FS( 97 ),3035465.327999999700,2500000.000000000000,2558351.151250000100,2875251.718500000000,10969068.197750000000
FS( 98 ),3029730.816000000100,2500000.000000000000,2558351.151250000100,2860019.420999999600,10948101.388249999000
FS( 99 ),3029730.816000000100,2500000.000000000000,2534158.678750000000,2813984.032999999800,10877873.527750000000
FS( 100 ),2961553.839999999900,2500000.000000000000,2558351.151250000100,2896915.430499999800,10916820.421750000000
FS( 101 ),2995323.743999999900,2500000.000000000000,2558351.151250000100,2881683.132999999900,10935358.028250000000
FS( 102 ),2950084.816000000100,2500000.000000000000,2558351.151250000100,2893868.970999999900,10902304.938250000000
FS( 103 ),2955819.327999999700,2500000.000000000000,2509966.206249999800,2795705.275999999600,10761490.810249999000
FS( 104 ),2915677.743999999900,2500000.000000000000,2546254.914999999600,2792658.816499999700,10754591.475499999000
FS( 105 ),2915677.743999999900,2500000.000000000000,2546254.914999999600,2801798.194999999800,10763730.854000000000
FS( 106 ),2892739.696000000000,2500000.000000000000,2594908.665250000100,2798751.735500000400,10786400.096750000000
FS( 107 ),2892739.696000000000,2500000.000000000000,2582812.429000000000,2844787.123499999800,10820339.248500001000
FS( 108 ),2944350.304000000000,2500000.000000000000,2582812.429000000000,2884729.592499999800,10911892.325499998000
FS( 109 ),2950084.816000000100,2500000.000000000000,2570716.192749999500,2872205.258999999100,10893006.267749999000
FS( 110 ),2938615.791999999400,2500000.000000000000,2607004.901500000200,2927718.520999999700,10973339.214499999000
FS( 111 ),2909943.231999999800,2500000.000000000000,2607004.901500000200,2881683.132999999900,10898631.266500000000
FS( 112 ),2872987.487999999900,2500000.000000000000,2607004.901500000200,2896915.430499999800,10876907.820000000000
FS( 113 ),2904208.719999999700,2500000.000000000000,2594908.665250000100,2850880.042500000000,10849997.427750001000
FS( 114 ),2881270.671999999800,2500000.000000000000,2594908.665250000100,2838694.204499999500,10814873.541749999000
FS( 115 ),2869801.648000000000,2500000.000000000000,2594908.665250000100,2823123.411500000400,10787833.724750001000
FS( 116 ),2892739.696000000000,2500000.000000000000,2594908.665250000100,2860019.420999999600,10847667.782250000000
FS( 117 ),2881270.671999999800,2500000.000000000000,2607004.901500000200,2850880.042500000000,10839155.616000000000
FS( 118 ),2881270.671999999800,2500000.000000000000,2607004.901500000200,2881683.132999999900,10869958.706499999000
FS( 119 ),2878721.999999999500,2500000.000000000000,2594908.665250000100,2924333.566000000100,10897964.231249999000
FS( 120 ),2762120.256000000100,2500000.000000000000,2607004.901500000200,2856972.961500000200,10726098.119000001000
FS( 121 ),2681837.088000000000,2500000.000000000000,2631466.179249999600,2844787.123499999800,10658090.390749998000
FS( 122 ),2499607.040000000000,2500000.000000000000,2631466.179249999600,2761855.725999999300,10392928.945249999000
FS( 123 ),2528279.599999999600,2500000.000000000000,2607004.901500000200,2752716.347499999200,10388000.848999999000
FS( 124 ),2590722.063999999800,2500000.000000000000,2619369.943000000000,2804844.654499999700,10514936.661499999000
FS( 125 ),2616845.951999999600,2500000.000000000000,2643562.415499999700,2823123.411500000400,10583531.778999999000
FS( 126 ),2596456.575999999900,2500000.000000000000,2704312.401999999300,2755762.807000000000,10556531.784999998000
FS( 127 ),2582438.879999999900,2500000.000000000000,2716408.638249999800,2697203.085500000500,10496050.603750000000
FS( 128 ),2562686.671999999800,2500000.000000000000,2716408.638249999800,2761855.725999999300,10540951.036249999000
FS( 129 ),2588173.391999999500,2500000.000000000000,2704312.401999999300,2660645.571499999100,10453131.365499998000
FS( 130 ),2801624.671999999800,2500000.000000000000,2704312.401999999300,2666738.490499999800,10672675.564499998000
FS( 131 ),2679288.416000000200,2500000.000000000000,2728504.874499999900,2743238.473499999800,10651031.764000000000
FS( 132 ),2687571.599999999600,2500000.000000000000,2740869.915999999700,2780134.483000000000,10708575.998999998000
FS( 133 ),2630863.648000000000,2500000.000000000000,2704312.401999999300,2752716.347499999200,10587892.397499997000
FS( 134 ),2679288.416000000200,2500000.000000000000,2716408.638249999800,2706680.959499999900,10602378.013750000000
FS( 135 ),2813093.696000000000,2500000.000000000000,2704312.401999999300,2798751.735500000400,10816157.833500000000
FS( 136 ),2881270.671999999800,2500000.000000000000,2716408.638249999800,2786227.401999999800,10883906.712250000000
FS( 137 ),2909943.231999999800,2500000.000000000000,2728504.874499999900,2820076.951999999600,10958525.058499999000
FS( 138 ),2909943.231999999800,2500000.000000000000,2692216.165749999700,2770995.104499999400,10873154.502249999000
FS( 139 ),3063500.719999999700,2500000.000000000000,2716408.638249999800,2801798.194999999800,11081707.553250000000
FS( 140 ),3063500.719999999700,2500000.000000000000,2728504.874499999900,2807891.113999999600,11099896.708500000000
FS( 141 ),3052668.864000000100,2500000.000000000000,2728504.874499999900,2774041.563999999800,11055215.302500000000
FS( 142 ),3052668.864000000100,2500000.000000000000,2704312.401999999300,2740192.014000000000,10997173.279999999000
FS( 143 ),3046934.352000000000,2500000.000000000000,2704312.401999999300,2749669.887999999800,11000916.641999999000
FS( 144 ),3074969.743999999900,2500000.000000000000,2740869.915999999700,2721913.256999999800,11037752.916999999000
FS( 145 ),3063500.719999999700,2500000.000000000000,2728504.874499999900,2767948.644999999600,11059954.239499999000
FS( 146 ),3052668.864000000100,2500000.000000000000,2740869.915999999700,2780134.483000000000,11073673.263000000000
FS( 147 ),3058403.375999999700,2500000.000000000000,2765062.388499999900,2810937.573499999500,11134403.338000000000
FS( 148 ),3041199.839999999900,2500000.000000000000,2789254.861000000000,2758809.266499999900,11089263.967499999000
FS( 149 ),2950084.816000000100,2500000.000000000000,2777158.624750000000,2715820.338000000000,10943063.778749999000
FS( 150 ),2966651.183999999400,2500000.000000000000,2801619.902499999400,2688063.706999999900,10956334.793499999000
FS( 151 ),2955819.327999999700,2500000.000000000000,2825812.374999999500,2718866.797499998900,11000498.500499999000
FS( 152 ),2938615.791999999400,2500000.000000000000,2777158.624750000000,2685017.247499999100,10900791.664249998000
FS( 153 ),2938615.791999999400,2500000.000000000000,2801619.902499999400,2675877.868999999500,10916113.563499998000
FS( 154 ),2966651.183999999400,2500000.000000000000,2813716.138749999900,2703634.499999999500,10984001.822749998000
FS( 155 ),2966651.183999999400,2500000.000000000000,2789254.861000000000,2761855.725999999300,11017761.771000000000
FS( 156 ),2978120.207999999600,2500000.000000000000,2789254.861000000000,2783180.942499999900,11050556.011500001000
FS( 157 ),3018261.791999999400,2500000.000000000000,2789254.861000000000,2755762.807000000000,11063279.459999999000
FS( 158 ),2993412.240000000200,2500000.000000000000,2752966.152249999800,2700588.040499999700,10946966.432750000000
FS( 159 ),3006155.599999999600,2500000.000000000000,2765062.388499999900,2731052.635500000300,11002270.624000000000
FS( 160 ),3015075.951999999600,2500000.000000000000,2765062.388499999900,2715820.338000000000,10995958.678499999000
FS( 161 ),3015075.951999999600,2500000.000000000000,2813716.138749999900,2728006.175999999500,11056798.266749999000
FS( 162 ),3043111.343999999600,2500000.000000000000,2892744.882249999800,2728006.175999999500,11163862.402249999000
FS( 163 ),3009341.439999999900,2500000.000000000000,2892744.882249999800,2804844.654499999700,11206930.976749999000
FS( 164 ),3018261.791999999400,2500000.000000000000,2854574.536750000000,2811276.068999999700,11184112.397750000000
FS( 165 ),3009341.439999999900,2500000.000000000000,2841671.884749999700,2769302.626999999400,11120315.951749999000
FS( 166 ),2984491.887999999800,2500000.000000000000,2841671.884749999700,2759824.752999999600,11085988.525750000000
FS( 167 ),2975571.535999999800,2500000.000000000000,2892744.882249999800,2820753.942999999500,11189070.361250000000
FS( 168 ),2999783.919999999900,2500000.000000000000,2931184.032999999800,2814322.528500000000,11245290.481500000000
FS( 169 ),2999783.919999999900,2500000.000000000000,2905647.534250000000,2869158.799499999700,11274590.253750000000
FS( 170 ),3002969.759999999800,2500000.000000000000,2931184.032999999800,2869158.799499999700,11303312.592499999000
FS( 171 ),2999783.919999999900,2500000.000000000000,2867208.383500000000,2846479.600999999300,11213471.904500000000
FS( 172 ),2999783.919999999900,2500000.000000000000,2892744.882249999800,2862727.384999999300,11255256.187249999000
FS( 173 ),2999783.919999999900,2500000.000000000000,2931184.032999999800,2862727.384999999300,11293695.338000000000
FS( 174 ),2999783.919999999900,2500000.000000000000,2918550.186249999300,2882021.628500000100,11300355.734749999000
FS( 175 ),2999783.919999999900,2500000.000000000000,2905647.534250000000,2949382.233000000000,11354813.687249999000
FS( 176 ),3015075.951999999600,2500000.000000000000,2918550.186249999300,2994402.134499999700,11428028.272749998000
FS( 177 ),2996598.080000000100,2500000.000000000000,2854574.536750000000,2949382.233000000000,11300554.849750001000
FS( 178 ),3002969.759999999800,2500000.000000000000,2829038.038000000200,2949382.233000000000,11281390.030999999000
FS( 179 ),3002969.759999999800,2500000.000000000000,2829038.038000000200,2926703.034499999600,11258710.832500000000
FS( 180 ),2999783.919999999900,2500000.000000000000,2854574.536750000000,2965291.521499998900,11319649.978249999000
FS( 181 ),2999783.919999999900,2500000.000000000000,2880111.035499999800,2978154.350499999700,11358049.305999998000
FS( 182 ),2984491.887999999800,2500000.000000000000,2829038.038000000200,2958860.106999999800,11272390.033000000000
FS( 183 ),2984491.887999999800,2500000.000000000000,2854574.536750000000,2978154.350499999700,11317220.775249999000
FS( 184 ),2984491.887999999800,2500000.000000000000,2841671.884749999700,2945997.277999999500,11272161.050749999000
FS( 185 ),2990863.567999999500,2500000.000000000000,2841671.884749999700,2933134.449000000500,11265669.901750000000
FS( 186 ),2990863.567999999500,2500000.000000000000,2841671.884749999700,2933134.449000000500,11265669.901750000000
FS( 187 ),2996598.080000000100,2500000.000000000000,2854574.536750000000,2955813.647499999000,11306986.264249999000
FS( 188 ),2996598.080000000100,2500000.000000000000,2918550.186249999300,2968676.476499999900,11383824.742750000000
FS( 189 ),2984491.887999999800,2500000.000000000000,2956720.531750000100,3084103.441999999300,11525315.861750001000
FS( 190 ),2993412.240000000200,2500000.000000000000,2956720.531750000100,3190391.028999999600,11640523.800749999000
FS( 191 ),2993412.240000000200,2500000.000000000000,2969623.183749999400,3154849.001499999800,11617884.425249999000
FS( 192 ),2990863.567999999500,2500000.000000000000,2982257.030499999900,3244888.804499999600,11718009.403000001000
FS( 193 ),2993412.240000000200,2500000.000000000000,2982257.030499999900,3199868.902999999500,11675538.173500000000
FS( 194 ),2993412.240000000200,2500000.000000000000,2944086.684999999600,3183959.614499999700,11621458.539500000000
FS( 195 ),2990863.567999999500,2500000.000000000000,2931184.032999999800,3235072.434999999100,11657120.035999998000
FS( 196 ),2993412.240000000200,2500000.000000000000,2931184.032999999800,3174143.244999999600,11598739.517999999000
FS( 197 ),2990863.567999999500,2500000.000000000000,2867208.383500000000,3096966.270999999700,11455038.222500000000
FS( 198 ),2987677.727999999700,2500000.000000000000,2880111.035499999800,3074625.567999999500,11442414.331499999000
FS( 199 ),2984491.887999999800,2500000.000000000000,2880111.035499999800,3090534.856499999800,11455137.779999999000
FS( 200 ),2978120.207999999600,2500000.000000000000,2931184.032999999800,3061762.738999999600,11471066.980000000000
FS( 201 ),2984491.887999999800,2500000.000000000000,2944086.684999999600,3090534.856499999800,11519113.429499999000
FS( 202 ),2978120.207999999600,2500000.000000000000,2944086.684999999600,3109829.099999999600,11532035.992999999000
FS( 203 ),2962828.175999999500,2500000.000000000000,2918550.186249999300,3048899.909999999200,11430278.272249997000
FS( 204 ),2966014.015999999800,2500000.000000000000,2918550.186249999300,3016742.837499999400,11401307.039749999000
FS( 205 ),2944350.304000000000,2500000.000000000000,2867208.383500000000,3023174.251999999400,11334732.939500000000
FS( 206 ),2895288.367999999800,2500000.000000000000,2867208.383500000000,2997448.593999999600,11259945.345500000000
FS( 207 ),2901660.048000000000,2500000.000000000000,2880111.035499999800,3000833.549000000600,11282604.632500000000
FS( 208 ),2925872.432000000000,2500000.000000000000,2892744.882249999800,3042468.495499999700,11361085.809750000000
FS( 209 ),2929058.271999999900,2500000.000000000000,2892744.882249999800,3068194.153500000000,11389997.307750000000
FS( 210 ),2932244.111999999700,2500000.000000000000,2918550.186249999300,3109829.099999999600,11460623.398249999000
FS( 211 ),2922686.591999999700,2500000.000000000000,2931184.032999999800,3126076.883999999100,11479947.509000000000
FS( 212 ),2898474.207999999600,2500000.000000000000,2905647.534250000000,3119645.469500000100,11423767.211749999000
FS( 213 ),2895288.367999999800,2500000.000000000000,2892744.882249999800,3048899.909999999200,11336933.160249999000
FS( 214 ),2879996.335999999700,2500000.000000000000,2867208.383500000000,2942950.818500000100,11190155.537999999000
FS( 215 ),2879996.335999999700,2500000.000000000000,2854574.536750000000,2975107.890999999800,11209678.763749998000
FS( 216 ),2898474.207999999600,2500000.000000000000,2854574.536750000000,2923656.574999999700,11176705.319750000000
FS( 217 ),2901660.048000000000,2500000.000000000000,2969623.183749999400,3058716.279499999700,11429999.511250000000
FS( 218 ),2901660.048000000000,2500000.000000000000,2905647.534250000000,3068194.153500000000,11375501.735750001000
FS( 219 ),2932244.111999999700,2500000.000000000000,2918550.186249999300,3122691.928999999500,11473486.227249999000
FS( 220 ),2935429.951999999600,2500000.000000000000,2931184.032999999800,3109829.099999999600,11476443.084999999000
FS( 221 ),2953907.824000000000,2500000.000000000000,2944086.684999999600,3090534.856499999800,11488529.365499999000
FS( 222 ),2975571.535999999800,2500000.000000000000,2918550.186249999300,3106782.640499999700,11500904.362749999000
FS( 223 ),2984491.887999999800,2500000.000000000000,2905647.534250000000,3122691.928999999500,11512831.351250000000
FS( 224 ),2922686.591999999700,2500000.000000000000,2892744.882249999800,3068194.153500000000,11383625.627750000000
FS( 225 ),2935429.951999999600,2500000.000000000000,2918550.186249999300,3126076.883999999100,11480057.022249999000
FS( 226 ),2929058.271999999900,2500000.000000000000,2905647.534250000000,3174143.244999999600,11508849.051250000000
FS( 227 ),2950721.983999999700,2500000.000000000000,2918550.186249999300,3151802.541999999400,11521074.712249998000
FS( 228 ),2950721.983999999700,2500000.000000000000,2892744.882249999800,3203253.858000000000,11546720.724250000000
FS( 229 ),2953907.824000000000,2500000.000000000000,2867208.383500000000,3187006.074000000500,11508122.281500001000
FS( 230 ),2953907.824000000000,2500000.000000000000,2867208.383500000000,3203253.858000000000,11524370.065499999000
FS( 231 ),2957093.663999999900,2500000.000000000000,2880111.035499999800,3190391.028999999600,11527595.728499999000
FS( 232 ),2969199.856000000100,2500000.000000000000,2892744.882249999800,3254366.678499999900,11616311.416750001000
FS( 233 ),2957093.663999999900,2500000.000000000000,2867208.383500000000,3251320.218999999600,11575622.266500000000
FS( 234 ),2959642.335999999700,2500000.000000000000,2854574.536750000000,3318680.823499999500,11632897.696249999000
FS( 235 ),2966014.015999999800,2500000.000000000000,2867208.383500000000,3302771.534999999200,11635993.934499998000
FS( 236 ),2969199.856000000100,2500000.000000000000,2854574.536750000000,3350837.895999999700,11674612.288750000000
FS( 237 ),2966014.015999999800,2500000.000000000000,2854574.536750000000,3415152.040999999700,11735740.593750000000
FS( 238 ),2953907.824000000000,2500000.000000000000,2867208.383500000000,3431061.329499999500,11752177.536999999000
FS( 239 ),2953907.824000000000,2500000.000000000000,2867208.383500000000,3350837.895999999700,11671954.103499999000
FS( 240 ),2953907.824000000000,2500000.000000000000,2880111.035499999800,3463218.401999999800,11797237.261500001000
FS( 241 ),2947536.143999999900,2500000.000000000000,2867208.383500000000,3415152.040999999700,11729896.568499999000
FS( 242 ),2941164.464000000200,2500000.000000000000,2841671.884749999700,3398904.256999999800,11681740.605749998000
FS( 243 ),2941164.464000000200,2500000.000000000000,2841671.884749999700,3415152.040999999700,11697988.389749998000
FS( 244 ),2969199.856000000100,2500000.000000000000,2841671.884749999700,3431061.329499999500,11741933.070249999000
