代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14249815.584999999000
真實報酬,4249815.584999999000

夏普值報酬,0.416281558500
夏普值風險,0.105205048178
夏普值,3.956859159407

預期報酬,16448.123279340693
風險,247812.949326435160
起點值,0.066373138789
找到最佳解世代,3056
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
1101(0),1216(2),2301(13),2412(27),3008(42),3045(43),3673(47),
FS( 24 ),1324577.637999999800,1377754.648749999900,1393487.366250000000,1403422.518250000200,1509686.998750000300,1423519.825000000000,1424239.566249999900,9856691.561250001200
FS( 25 ),1326728.080000000100,1431067.689999999900,1388011.703750000100,1408022.074749999700,1569003.357249999900,1426307.435000000100,1516927.598749999900,10066070.939500000000
FS( 26 ),1364360.814999999900,1425243.576249999900,1395677.631249999900,1418684.683000000200,1612161.533499999900,1427900.354999999700,1614792.621250000100,10258824.215250000000
FS( 27 ),1378338.687999999800,1429723.663750000100,1420318.112499999800,1420357.249000000100,1604067.508750000000,1426307.435000000100,1628481.777500000100,10307597.434500000000
FS( 28 ),1378338.687999999800,1429723.663750000100,1393487.366250000000,1411158.135999999900,1595973.483999999900,1414758.764999999700,1643962.968749999500,10267406.071750000000
FS( 29 ),1376188.246000000000,1450780.075000000200,1430174.304999999700,1423493.310250000100,1628319.715750000000,1419139.294999999900,1609615.631249999900,10337713.578250000000
FS( 30 ),1374575.414500000000,1443163.926250000000,1414842.450000000000,1415757.692499999900,1620255.558250000000,1419139.294999999900,1606180.897500000000,10293918.234000001000
FS( 31 ),1358447.099500000000,1425243.576249999900,1418675.413750000100,1414085.126500000000,1617537.638499999900,1432081.770000000000,1599311.429999999900,10265385.054499999000
FS( 32 ),1358447.099500000000,1444955.961249999900,1414842.450000000000,1412621.631249999900,1593285.431499999900,1414758.764999999700,1601053.686250000300,10239968.024750002000
FS( 33 ),1382101.961500000000,1444955.961249999900,1435649.967500000000,1409485.570000000100,1636413.740500000100,1395842.839999999600,1659394.381249999900,10363847.422000000000
FS( 34 ),1412208.149500000100,1464668.346249999900,1462480.713750000100,1418684.683000000200,1741576.327750000200,1405997.705000000100,1681695.261250000200,10587314.186500002000
FS( 35 ),1410057.707500000000,1463324.320000000100,1462480.713750000100,1421820.744250000200,1725388.278250000000,1413165.845000000000,1685129.995000000300,10581370.603750002000
FS( 36 ),1415971.423000000000,1457052.197500000000,1476169.870000000100,1431019.857249999900,1760452.429750000100,1420533.100000000100,1740085.734999999900,10701287.612500001000
FS( 37 ),1398230.276499999900,1437339.812500000200,1464670.978750000000,1434155.918499999700,1714606.200999999900,1413165.845000000000,1740085.734999999900,10602257.767250000000
FS( 38 ),1382101.961500000000,1415835.392499999800,1437840.232499999900,1428092.866750000300,1733482.303000000100,1410378.235000000100,1726346.799999999600,10534080.791250000000
FS( 39 ),1368661.699000000000,1391642.919999999900,1418675.413750000100,1426420.300749999900,1698448.018750000000,1419139.294999999900,1678260.527500000100,10401251.174750000000
FS( 40 ),1384252.403500000000,1405083.182500000100,1431817.003749999900,1438755.474999999900,1649913.737500000000,1427900.354999999700,1705738.397500000000,10443463.554749999000
FS( 41 ),1394467.002999999800,1405083.182500000100,1431817.003749999900,1454226.710500000300,1733482.303000000100,1446816.279999999800,1729781.533749999700,10595677.016500000000
FS( 42 ),1406294.434000000100,1402395.129999999900,1389654.402499999900,1451090.649250000000,1714606.200999999900,1452590.615000000000,1790959.617499999900,10607594.049249999000
FS( 43 ),1412208.149500000100,1466012.372500000300,1445506.159999999900,1469488.875249999800,1749670.352499999800,1486041.935000000100,1835063.590000000100,10863994.434750000000
FS( 44 ),1401993.550000000000,1453916.136250000000,1457005.051249999800,1468025.379999999900,1720012.173250000200,1504957.860000000100,1804847.888750000400,10810761.039500000000
FS( 45 ),1443927.169000000000,1496476.967500000000,1480002.833749999500,1480360.554250000300,1711918.148500000100,1529648.120000000300,1779361.168750000000,10921697.961749999000
FS( 46 ),1446077.610999999800,1495132.941250000100,1472336.906250000000,1484960.110750000000,1717324.120750000000,1507944.585000000400,1786330.193749999900,10910109.468750000000
FS( 47 ),1433712.569500000000,1516637.361249999600,1485478.496249999900,1486423.605999999700,1706512.176250000000,1507944.585000000400,1744516.043750000000,10881227.838000000000
FS( 48 ),1449840.884499999700,1535005.720000000000,1491501.724999999900,1488096.172000000000,1652601.789999999800,1507944.585000000400,1744516.043750000000,10869509.920249999000
FS( 49 ),1449840.884499999700,1524253.510000000000,1481645.532500000000,1491232.233250000000,1633725.688000000300,1524072.900000000100,1744516.043750000000,10849289.791999998000
FS( 50 ),1438013.453499999800,1548445.982499999900,1487668.761249999700,1494159.223749999900,1622943.610750000200,1501174.675000000000,1630821.378749999900,10723230.085500000000
FS( 51 ),1473495.746500000100,1528733.597500000100,1491501.724999999900,1491232.233250000000,1647195.817750000200,1510333.964999999600,1630821.378749999900,10773317.463749999000
FS( 52 ),1446077.610999999800,1517981.387500000200,1462480.713750000100,1463425.823499999900,1652601.789999999800,1507148.125000000000,1623852.353750000000,10673570.804500001000
FS( 53 ),1447690.442500000100,1514845.326249999900,1468503.942499999900,1466561.884750000000,1684948.021750000100,1502568.479999999700,1644759.428750000000,10729880.526500002000
FS( 54 ),1447690.442500000100,1514845.326249999900,1477812.568749999900,1466561.884750000000,1641819.712749999700,1510333.964999999600,1649388.852500000000,10708455.752499998000
FS( 55 ),1447690.442500000100,1533213.685000000300,1473979.604999999700,1485378.252249999900,1628319.715750000000,1511926.885000000500,1691153.223749999900,10771664.809250001000
FS( 56 ),1440163.895499999900,1493788.915000000000,1437840.232499999900,1483914.757000000000,1631037.635500000300,1540997.675000000000,1658647.700000000000,10686393.810500000000
FS( 57 ),1471882.914999999800,1502749.090000000300,1462480.713750000100,1487050.818250000000,1666071.919749999900,1533232.189999999900,1688813.622500000100,10812284.269250000000
FS( 58 ),1477796.630499999700,1501405.063750000000,1477812.568749999900,1487050.818250000000,1674165.944500000000,1533232.189999999900,1693492.825000000000,10844959.040749999000
FS( 59 ),1453604.158000000100,1495132.941250000100,1424151.076249999900,1482242.190999999900,1649913.737500000000,1525665.820000000300,1621512.752499999700,10652225.676499998000
FS( 60 ),1443927.169000000000,1479900.643750000000,1466313.677499999500,1474088.431750000200,1671477.892000000200,1540997.675000000000,1637790.403750000100,10714498.892750001000
FS( 61 ),1414358.591499999900,1509021.212500000400,1426341.341250000300,1478897.058999999900,1684948.021750000100,1525665.820000000300,1602945.278750000100,10642180.324750001000
FS( 62 ),1420272.306999999800,1501405.063750000000,1414842.450000000000,1465934.672500000100,1693042.046500000200,1530245.464999999600,1596026.032500000000,10621771.037250001000
FS( 63 ),1470807.694000000100,1516637.361249999600,1466313.677499999500,1462589.540500000100,1730794.250500000300,1533232.189999999900,1614593.506249999900,10794971.219999999000
FS( 64 ),1481022.293499999900,1539485.807500000100,1458647.750000000000,1467398.167750000000,1738888.275249999700,1553342.805000000200,1637790.403750000100,10876578.502750000000
FS( 65 ),1472958.135999999900,1551582.043750000200,1462480.713750000100,1493741.082250000000,1741576.327750000200,1571661.385000000500,1654018.276250000300,10948020.964750001000
FS( 66 ),1508440.429000000000,1594142.875000000500,1495334.688750000000,1475760.997750000100,1763140.482249999900,1586993.240000000000,1709720.697500000000,11133536.410250001000
FS( 67 ),1510590.871000000000,1600414.997500000300,1466313.677499999500,1485378.252249999900,1755046.457500000000,1656086.145000000000,1730627.772500000000,11204461.173250001000
FS( 68 ),1506289.987000000000,1630879.592500000000,1457005.051249999800,1485378.252249999900,1679571.916750000300,1648320.660000000100,1742226.221249999700,11149674.681000000000
FS( 69 ),1506289.987000000000,1664480.248750000000,1469051.508749999800,1477224.493000000000,1693042.046500000200,1656086.145000000000,1725948.570000000100,11192125.999000000000
FS( 70 ),1498225.829499999800,1679712.546250000100,1487668.761249999700,1470743.299749999800,1695730.099000000200,1663652.514999999700,1760793.695000000100,11256529.745749999000
FS( 71 ),1510590.871000000000,1713313.202500000100,1492049.291250000000,1490395.950249999800,1773444.683499999800,1663652.514999999700,1756114.492499999900,11399564.005999997000
FS( 72 ),1510590.871000000000,1683296.616250000000,1495882.254999999900,1492068.516250000100,1751253.316750000200,1640754.290000000000,1855920.886250000200,11429769.751500001000
FS( 73 ),1519192.638999999700,1669856.353750000000,1492049.291250000000,1493741.082250000000,1776222.337749999700,1632988.805000000200,1848951.861249999800,11433005.370250000000
FS( 74 ),1489624.061499999800,1703009.001250000000,1500262.784999999900,1496877.143499999800,1787332.954750000000,1679183.485000000100,1865229.512500000000,11521521.943499997000
FS( 75 ),1493924.945499999900,1676576.485000000100,1492049.291250000000,1503358.336750000000,1770667.029250000400,1694515.339999999600,1858260.487499999600,11489354.915249998000
FS( 76 ),1477259.020000000000,1676576.485000000100,1483835.797500000100,1500222.275500000200,1795636.050249999900,1725179.050000000000,1923221.756249999900,11581933.434500001000
FS( 77 ),1468657.251999999900,1653280.030000000000,1463028.280000000000,1493741.082250000000,1790110.609000000200,1763409.130000000100,1955727.280000000300,11587956.663249999000
FS( 78 ),1449840.884499999700,1650143.968750000500,1459195.316249999900,1488723.384250000100,1790110.609000000200,1725179.050000000000,1916252.731250000000,11479448.944000000000
FS( 79 ),1454141.768499999800,1713313.202500000100,1495882.254999999900,1498549.709499999900,1790110.609000000200,1732745.419999999900,1913962.908749999700,11598708.873249998000
FS( 80 ),1441239.116500000000,1713313.202500000100,1492049.291250000000,1501894.841500000100,1787332.954750000000,1717413.564999999900,1911623.307500000300,11564869.279000001000
FS( 81 ),1435325.400999999800,1699872.939999999900,1492049.291250000000,1503358.336750000000,1787332.954750000000,1740510.904999999800,1909283.706249999600,11567736.534999998000
FS( 82 ),1431024.516999999800,1713313.202500000100,1479455.267499999800,1495204.577500000100,1792858.395999999900,1717413.564999999900,1953387.678750000000,11582660.204250000000
FS( 83 ),1428874.075000000000,1671648.388749999900,1471241.773749999700,1495204.577500000100,1851159.267999999700,1709847.195000000300,1930190.781249999500,11558169.059249999000
FS( 84 ),1412208.149500000100,1618335.347500000100,1453172.087499999900,1493741.082250000000,1801191.358749999900,1686749.854999999700,1802558.066249999900,11267958.946750000000
FS( 85 ),1395004.613499999700,1613407.251250000000,1448791.557500000100,1496877.143499999800,1812301.975750000000,1694515.339999999600,1818785.938750000000,11279686.820249999000
FS( 86 ),1376188.246000000000,1610271.189999999900,1446601.292499999700,1501894.841500000100,1803969.013000000500,1694515.339999999600,1862889.911249999900,11296332.834249999000
FS( 87 ),1374037.804000000000,1608479.155000000000,1501905.483749999900,1501894.841500000100,1812301.975750000000,1755842.760000000500,1895395.435000000100,11449860.455000000000
FS( 88 ),1374037.804000000000,1588318.761250000000,1487668.761249999700,1495204.577500000100,1867795.326250000200,1748077.275000000100,1951097.856250000000,11512203.361499999000
FS( 89 ),1395004.613499999700,1585182.700000000200,1492049.291250000000,1493741.082250000000,1845603.959499999900,1686749.854999999700,1948758.254999999900,11447092.756499998000
FS( 90 ),1374037.804000000000,1573534.472500000100,1471241.773749999700,1493741.082250000000,1856714.576500000000,1656086.145000000000,1983553.601250000100,11408912.455249999000
FS( 91 ),1371887.362000000000,1611615.216250000300,1465218.544999999900,1500222.275500000200,1865017.672000000000,1632988.805000000200,1953387.678750000000,11400340.554500002000
FS( 92 ),1424573.190999999900,1603551.058750000300,1492049.291250000000,1501894.841500000100,1867795.326250000200,1663652.514999999700,1951097.856250000000,11504617.079999998000
FS( 93 ),1481022.293499999900,1631775.610000000100,1492049.291250000000,1503358.336750000000,1898319.655750000400,1663652.514999999700,1981263.778750000100,11651444.481000001000
FS( 94 ),1472958.135999999900,1631775.610000000100,1492049.291250000000,1503358.336750000000,1865017.672000000000,1671418.000000000000,1960356.703749999900,11596936.749749999000
FS( 95 ),1483172.735500000000,1643423.837500000400,1492049.291250000000,1508376.034749999900,1890016.560250000100,1709847.195000000300,2090329.020000000000,11817217.674249999000
FS( 96 ),1493924.945499999900,1663136.222500000100,1500262.784999999900,1508376.034749999900,1873350.634750000400,1694515.339999999600,2099587.867500000200,11833156.829999998000
FS( 97 ),1548223.605999999900,1693152.808750000300,1516689.772500000000,1526356.119250000200,1892794.214500000000,1702081.710000000400,2099587.867500000200,11978889.098500000000
FS( 98 ),1548223.605999999900,1676576.485000000100,1520522.736249999800,1534509.878499999900,1914985.581250000000,1671418.000000000000,1997491.651250000300,11863730.938250002000
FS( 99 ),1514891.755000000100,1686432.677499999800,1508476.278750000300,1534509.878499999900,1912207.926999999900,1679183.485000000100,2020688.548749999800,11856393.550500000000
FS( 100 ),1517042.196999999700,1696736.878750000100,1533116.760000000000,1546008.769750000000,1903874.964250000000,1717413.564999999900,1997491.651250000300,11911687.786000000000
FS( 101 ),1487473.619499999800,1683296.616250000000,1512309.242499999700,1534509.878499999900,1898319.655750000400,1686749.854999999700,1983553.601250000100,11786215.468750000000
FS( 102 ),1514891.755000000100,1683296.616250000000,1520522.736249999800,1542663.637749999800,1895571.868750000100,1671418.000000000000,1969665.329999999800,11798032.944000000000
FS( 103 ),1531557.680499999800,1690016.747500000300,1534759.458749999500,1540991.071750000100,1892794.214500000000,1717413.564999999900,1992862.227500000000,11900397.965500001000
FS( 104 ),1519192.638999999700,1709729.132500000100,1545163.217500000000,1546008.769750000000,1848381.613750000000,1709847.195000000300,1999831.252499999700,11878156.820000000000
FS( 105 ),1510590.871000000000,1733025.587500000400,1540782.687500000000,1546008.769750000000,1737365.045499999800,1702081.710000000400,1927851.179999999900,11697708.851250000000
FS( 106 ),1521343.080999999800,1733025.587500000400,1530926.495000000100,1554162.529000000100,1767889.375000000200,1686749.854999999700,1937159.806249999900,11731259.728750000000
FS( 107 ),1531557.680499999800,1742881.780000000000,1567613.433749999900,1557298.590249999900,1767889.375000000200,1694515.339999999600,1883796.986249999800,11745556.185750000000
FS( 108 ),1517042.196999999700,1723169.394999999800,1561590.204999999800,1547681.335749999900,1729032.082750000100,1694515.339999999600,1807187.490000000000,11580221.045499999000
FS( 109 ),1508440.429000000000,1716449.263749999900,1553376.711249999700,1550817.396999999900,1776222.337749999700,1717413.564999999900,1872148.758750000000,11694871.462499999000
FS( 110 ),1501989.102999999700,1686432.677499999800,1533116.760000000000,1539318.505750000000,1781777.646249999800,1725179.050000000000,1888426.409999999900,11656243.152500000000
FS( 111 ),1527256.796499999900,1713313.202500000100,1520522.736249999800,1542663.637749999800,1776222.337749999700,1771174.615000000000,1881457.385000000000,11732613.710749999000
FS( 112 ),1531557.680499999800,1706593.071250000000,1539139.988749999800,1542663.637749999800,1817857.284250000000,1748077.275000000100,1909283.706249999600,11795175.643749999000
FS( 113 ),1531557.680499999800,1719585.325000000200,1542972.952499999900,1537855.010500000300,1781777.646249999800,1755842.760000000500,1862889.911249999900,11732484.285999998000
FS( 114 ),1548223.605999999900,1759458.103750000000,1565423.168750000000,1552489.963000000200,1754030.970999999900,1817170.180000000200,1862889.911249999900,11859688.903749999000
FS( 115 ),1517042.196999999700,1703009.001250000000,1553376.711249999700,1549144.830999999800,1778999.992000000100,1786506.470000000000,1844322.437499999500,11732404.640000001000
FS( 116 ),1493924.945499999900,1719585.325000000200,1573636.662499999900,1539318.505750000000,1781777.646249999800,1732745.419999999900,1839693.013750000400,11680684.518750001000
FS( 117 ),1527256.796499999900,1736161.648749999700,1548996.181249999900,1528028.685250000100,1784555.300500000400,1702081.710000000400,1830384.387500000000,11657467.709750000000
FS( 118 ),1546073.163999999900,1742881.780000000000,1553376.711249999700,1531164.746499999900,1795636.050249999900,1702081.710000000400,1900024.858749999700,11771242.020750001000
FS( 119 ),1556825.373999999800,1739745.718750000500,1571993.963750000100,1523010.987249999800,1770667.029250000400,1640754.290000000000,1918592.332500000000,11721592.695500001000
FS( 120 ),1552524.490000000000,1729889.526250000100,1553376.711249999700,1532837.312500000000,1778999.992000000100,1671418.000000000000,1904654.282500000000,11723703.314500000000
FS( 121 ),1586393.951499999700,1742881.780000000000,1553376.711249999700,1526356.119250000200,1762334.066500000200,1656086.145000000000,1888426.409999999900,11715858.183499999000
FS( 122 ),1594458.108999999900,1726305.456250000000,1545163.217500000000,1528028.685250000100,1737365.045499999800,1648320.660000000100,1872148.758750000000,11651792.932250001000
FS( 123 ),1586393.951499999700,1719585.325000000200,1553376.711249999700,1529701.251250000000,1729032.082750000100,1648320.660000000100,1881457.385000000000,11647870.366750000000
FS( 124 ),1588544.393499999800,1709729.132500000100,1565423.168750000000,1529701.251250000000,1726254.428500000400,1663652.514999999700,1904654.282500000000,11687962.172000000000
FS( 125 ),1600909.434999999800,1719585.325000000200,1545163.217500000000,1526356.119250000200,1734587.391250000300,1679183.485000000100,1862889.911249999900,11668677.884250000000
FS( 126 ),1538009.006500000100,1690016.747500000300,1536949.723749999900,1518202.360000000100,1792858.395999999900,1648320.660000000100,1825754.963750000300,11550114.857500002000
FS( 127 ),1558975.815999999900,1696736.878750000100,1533116.760000000000,1510048.600750000000,1776222.337749999700,1640754.290000000000,1709720.697500000000,11425578.380749999000
FS( 128 ),1577792.183500000000,1699872.939999999900,1536949.723749999900,1523010.987249999800,1803969.013000000500,1640754.290000000000,1714350.121250000100,11496702.258749999000
FS( 129 ),1579942.625499999800,1729889.526250000100,1540782.687500000000,1519874.926000000000,1809524.321500000100,1617656.950000000000,1802558.066249999900,11600232.103000000000
FS( 130 ),1544460.332500000000,1726305.456250000000,1522713.001250000000,1516529.793999999800,1840048.651000000100,1610090.580000000100,1858260.487499999600,11618411.302499998000
FS( 131 ),1575641.741500000000,1729889.526250000100,1533116.760000000000,1521338.421250000100,1834493.342500000300,1617656.950000000000,1874488.359999999900,11686628.101500001000
FS( 132 ),1607360.760999999900,1742881.780000000000,1557209.674999999800,1532837.312500000000,1790110.609000000200,1632988.805000000200,1897685.257500000100,11761077.200000001000
FS( 133 ),1617575.360500000000,1759458.103750000000,1561590.204999999800,1547681.335749999900,1873350.634750000400,1617656.950000000000,1951097.856250000000,11928413.445999999000
FS( 134 ),1624026.686499999800,1746465.850000000100,1561590.204999999800,1534509.878499999900,1998255.474249999700,1625422.435000000100,1985893.202499999700,12076166.731750000000
FS( 135 ),1603059.876999999900,1753185.981250000200,1553376.711249999700,1542663.637749999800,2075940.191500000200,1617656.950000000000,2027657.573750000200,12173543.922499999000
FS( 136 ),1588544.393499999800,1736161.648749999700,1533116.760000000000,1534509.878499999900,2042638.207750000100,1594758.725000000100,2094958.443749999900,12124691.057249999000
FS( 137 ),1588544.393499999800,1749601.911249999900,1528736.229999999700,1529701.251250000000,2009336.224000000200,1571661.385000000500,2041595.623750000300,12019180.018750001000
FS( 138 ),1558975.815999999900,1713313.202500000100,1492049.291250000000,1528028.685250000100,1970478.931750000500,1602325.095000000000,2025317.972499999900,11890491.994250001000
FS( 139 ),1552524.490000000000,1709729.132500000100,1542972.952499999900,1529701.251250000000,1978811.894500000200,1640754.290000000000,2062452.920000000400,12016949.930749999000
FS( 140 ),1533708.122499999800,1719585.325000000200,1548996.181249999900,1536182.444500000000,1998255.474249999700,1656086.145000000000,2076390.970000000000,12069207.662500001000
FS( 141 ),1535858.564499999900,1719585.325000000200,1542972.952499999900,1536182.444500000000,1956620.527750000100,1663652.514999999700,2029997.174999999600,11984872.504249999000
FS( 142 ),1544460.332500000000,1729889.526250000100,1561590.204999999800,1536182.444500000000,2009336.224000000200,1679183.485000000100,1985893.202499999700,12046538.419750001000
FS( 143 ),1552524.490000000000,1726305.456250000000,1555566.976250000100,1537855.010500000300,1987144.857249999900,1671418.000000000000,1992862.227500000000,12023680.017749999000
FS( 144 ),1552524.490000000000,1716449.263749999900,1553376.711249999700,1536182.444500000000,2017669.186749999600,1663652.514999999700,2029997.174999999600,12069854.786249997000
FS( 145 ),1525106.354499999700,1660000.161249999900,1553376.711249999700,1537855.010500000300,2003780.915500000100,1656086.145000000000,2018398.726250000100,11954607.024249999000
FS( 146 ),1552524.490000000000,1706593.071250000000,1573636.662499999900,1540991.071750000100,2073162.537250000100,1679183.485000000100,2062452.920000000400,12188547.237749999000
FS( 147 ),1552524.490000000000,1716449.263749999900,1573636.662499999900,1542663.637749999800,2175846.142750000100,1663652.514999999700,2125124.366250000000,12349900.078000002000
FS( 148 ),1535858.564499999900,1703009.001250000000,1586230.686250000000,1550817.396999999900,2167543.047250000300,1663652.514999999700,2094958.443749999900,12302072.654999999000
FS( 149 ),1519192.638999999700,1716449.263749999900,1581850.156250000000,1550817.396999999900,2178623.796999999800,1632988.805000000200,2113525.917500000400,12293450.975499999000
FS( 150 ),1573491.299500000000,1733025.587500000400,1586230.686250000000,1555835.095000000000,2195289.722499999700,1656086.145000000000,2227270.361250000100,12527231.897000000000
FS( 151 ),1605210.319000000100,1739745.718750000500,1643725.142499999800,1557298.590249999900,2286862.710999999700,1656086.145000000000,2252757.081249999800,12741688.707750000000
FS( 152 ),1603059.876999999900,1723169.394999999800,1639344.612499999800,1557298.590249999900,2242450.110249999900,1648320.660000000100,2248127.657499999700,12661773.902500000000
FS( 153 ),1590157.225000000100,1726305.456250000000,1627298.155000000000,1554162.529000000100,2267448.998499999800,1648320.660000000100,2366501.524999999900,12780197.548750000000
FS( 154 ),1611124.034499999800,1749601.911249999900,1639344.612499999800,1558971.156250000000,2303528.636499999600,1694515.339999999600,2403636.472500000100,12960725.163500000000
FS( 155 ),1598758.992999999800,1776034.427499999800,1649748.371249999900,1558971.156250000000,2458927.938250000100,1694515.339999999600,2403636.472500000100,13140595.698749999000
FS( 156 ),1661659.421499999900,1776034.427499999800,1655771.599999999900,1562316.288250000000,2470038.555249999700,1679183.485000000100,2382729.397500000000,13187736.174999997000
FS( 157 ),1644993.496000000000,1769762.304999999700,1631131.118749999900,1567124.915500000100,2522754.251499999300,1702081.710000000400,2394327.846249999900,13232178.642999999000
FS( 158 ),1640692.612000000000,1786338.628750000100,1627298.155000000000,1575278.674749999800,2486674.613499999500,1694515.339999999600,2429172.971249999900,13239973.995249998000
FS( 159 ),1644993.496000000000,1822627.337500000400,1641534.877499999700,1572142.613500000000,2467260.900999999600,1679183.485000000100,2429172.971249999900,13256918.681749998000
FS( 160 ),1647143.937999999800,1809635.083749999800,1649748.371249999900,1565661.420250000000,2420070.645999999700,1679183.485000000100,2419864.344999999700,13191310.289249998000
FS( 161 ),1647143.937999999800,1802914.952500000100,1639344.612499999800,1554162.529000000100,2259116.035750000300,1656086.145000000000,2366501.524999999900,12925272.737749999000
FS( 162 ),1638542.169999999900,1812771.144999999800,1631131.118749999900,1554162.529000000100,2139766.504750000300,1671418.000000000000,2282923.003750000100,12730717.471250001000
FS( 163 ),1634241.285999999800,1832931.538750000100,1614704.131249999900,1554162.529000000100,2178623.796999999800,1694515.339999999600,2405926.294999999900,12915107.916999999000
FS( 164 ),1624026.686499999800,1836067.600000000100,1622917.625000000000,1554162.529000000100,2261893.689999999500,1679183.485000000100,2429172.971249999900,13007427.586749999000
FS( 165 ),1624026.686499999800,1776034.427499999800,1590063.649999999900,1552489.963000000200,2292418.019499999900,1648320.660000000100,2475566.766249999900,12958923.172750000000
FS( 166 ),1582093.067500000100,1786338.628750000100,1580207.457499999800,1547681.335749999900,2234147.014750000100,1625422.435000000100,2443061.242500000200,12798954.181750000000
