代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13523247.775750000000
真實報酬,3523247.775750000000

夏普值報酬,0.343624777575
夏普值風險,0.091691419169
夏普值,3.747621976945

預期報酬,14796.930247441474
風險,220519.745324117310
起點值,0.067100250935
找到最佳解世代,4389
找到最佳解實驗#,2
找到最佳解次數,28

投資組合檔數,4
1101(0),1216(2),2301(13),3008(42),
FS( 16 ),2598567.237999999900,2480327.880000000400,2472325.605999999700,2487106.365999999500,10038327.090000000000
FS( 17 ),2602071.662000000000,2466091.157500000200,2491599.937999999600,2483402.827000000500,10043165.584500000000
FS( 18 ),2622222.100000000100,2480327.880000000400,2459184.015999999800,2494513.444000000100,10056247.440000001000
FS( 19 ),2519717.697999999900,2437617.712500000800,2446042.426000000000,2572208.116999999600,9975585.953500000800
FS( 20 ),2553885.831999999900,2447324.568750000600,2439909.683999999900,2550026.706000000200,9991146.790750000600
FS( 21 ),2584549.541999999900,2451854.435000000100,2446042.426000000000,2587022.273000000000,10069468.675999999000
FS( 22 ),2588053.966000000000,2495211.726250000300,2452175.167999999600,2594429.350999999800,10129870.211250000000
FS( 23 ),2530230.969999999700,2490034.736250000500,2423263.669999999500,2635128.456999999500,10078657.833250001000
FS( 24 ),2581045.117999999800,2495211.726250000300,2439909.683999999900,2627721.378999999700,10143887.907249998000
FS( 25 ),2632735.372000000000,2513978.314999999900,2478458.347999999800,2568544.400999999600,10193716.436000001000
FS( 26 ),2649381.386000000400,2537921.893750000300,2485467.196000000000,2679531.102000000000,10352301.577750001000
FS( 27 ),2659894.657999999400,2519155.305000000600,2485467.196000000000,2846070.888000000300,10510588.047000000000
FS( 28 ),2625726.524000000200,2528862.161250000400,2472325.605999999700,2949650.510999999900,10576564.802250002000
FS( 29 ),2602071.662000000000,2504271.458749999800,2439909.683999999900,2905247.865999999500,10451500.670750000000
FS( 30 ),2602071.662000000000,2523685.171250000100,2432900.835999999700,2860845.220999999900,10419502.890250001000
FS( 31 ),2553885.831999999900,2471268.147500000400,2374201.733999999700,2809035.497999999700,10208391.211500000000
FS( 32 ),2543372.560000000100,2466091.157500000200,2455679.591999999700,2820146.115000000200,10285289.424500000000
FS( 33 ),2512708.850000000100,2480327.880000000400,2465316.757999999400,2846070.888000000300,10304424.376000000000
FS( 34 ),2516213.274000000200,2480327.880000000400,2455679.591999999700,2790557.626000000200,10242778.372000001000
FS( 35 ),2530230.969999999700,2495211.726250000300,2485467.196000000000,2860845.220999999900,10371755.113249999000
FS( 36 ),2543372.560000000100,2490034.736250000500,2475830.029999999300,2831256.731999999800,10340494.058249999000
FS( 37 ),2543372.560000000100,2475798.013749999900,2472325.605999999700,2871955.838000000500,10363452.017750001000
FS( 38 ),2498691.153999999200,2394260.421250000100,2472325.605999999700,2853438.143000000200,10218715.324250000000
FS( 39 ),2543372.560000000100,2461561.291250000200,2504741.527999999900,2945946.972000000100,10455622.351250000000
FS( 40 ),2543372.560000000100,2475798.013749999900,2504741.527999999900,3082858.446000000500,10606770.547750000000
FS( 41 ),2516213.274000000200,2456384.301250000500,2524891.965999999500,3071787.651999999800,10569277.193250000000
FS( 42 ),2489053.987999999900,2475798.013749999900,2517883.117999999800,3086561.985000000300,10569297.104750000000
FS( 43 ),2577540.693999999700,2499741.592500000700,2524891.965999999500,3108783.219000000500,10710957.471500000000
FS( 44 ),2629230.947999999900,2509448.448750000400,2616883.095999999900,3230880.537000000500,10986443.029750001000
FS( 45 ),2625726.524000000200,2485504.869999999600,2609874.247999999700,3171663.736000000500,10892769.377999999000
FS( 46 ),2604699.980000000000,2490034.736250000500,2590599.915999999700,3204995.587000000300,10890330.219250001000
FS( 47 ),2638868.114000000100,2523685.171250000100,2609874.247999999700,3253101.771000000600,11025529.304250002000
FS( 48 ),2618717.676000000000,2561865.472500000100,2626520.261999999600,3460300.839999999900,11267404.250499999000
FS( 49 ),2721222.077999999700,2561865.472500000100,2636157.427999999800,3475114.996000000300,11394359.974500000000
FS( 50 ),2694062.791999999900,2552805.739999999800,2596732.657999999800,3545402.591000000000,11389003.780999999000
FS( 51 ),2687053.943999999700,2576749.318750000600,2590599.915999999700,3497296.406999999700,11351699.585749999000
FS( 52 ),2694062.791999999900,2629166.342500000700,2613378.671999999800,3471411.456999999500,11408019.263500001000
FS( 53 ),2697567.216000000000,2610399.753750000100,2626520.261999999600,3408491.116999999600,11342978.348749999000
FS( 54 ),2697567.216000000000,2600692.897500000400,2609874.247999999700,3193884.969999999700,11102019.331500001000
FS( 55 ),2683549.519999999600,2614929.619999999600,2596732.657999999800,3034752.262000000100,10929964.059999999000
FS( 56 ),2676540.671999999800,2644050.188750000200,2570449.477999999700,3086561.985000000300,10977602.323750000000
FS( 57 ),2659894.657999999400,2648580.055000000600,2583591.067999999500,3197588.508999999600,11089654.289999999000
FS( 58 ),2659894.657999999400,2561865.472500000100,2531024.707999999600,3238287.615000000200,10991072.453499999000
FS( 59 ),2591558.390000000600,2576749.318750000600,2515254.799999999800,3160592.941999999800,10844155.450750001000
FS( 60 ),2536363.711999999800,2561865.472500000100,2481962.771999999900,3168000.020000000500,10748191.976500001000
FS( 61 ),2591558.390000000600,2543098.883750000000,2583591.067999999500,3119893.836000000100,10838142.177749999000
FS( 62 ),2625726.524000000200,2586456.175000000300,2554679.569999999400,3186477.892000000000,10953340.161000000000
FS( 63 ),2673912.353999999400,2610399.753750000100,2538033.555999999400,3168000.020000000500,10990345.683750000000
FS( 64 ),2683549.519999999600,2586456.175000000300,2534529.131999999800,3153185.864000000100,10957720.691000000000
FS( 65 ),2687053.943999999700,2576749.318750000600,2541537.979999999500,3171663.736000000500,10977004.978750000000
FS( 66 ),2694062.791999999900,2605222.763749999900,2623015.837999999500,3371495.549999999800,11293796.943749998000
FS( 67 ),2683549.519999999600,2605222.763749999900,2636157.427999999800,3341907.060999999800,11266836.772749998000
FS( 68 ),2694062.791999999900,2629166.342500000700,2609874.247999999700,3260508.848999999500,11193612.231500000000
FS( 69 ),2687053.943999999700,2600692.897500000400,2570449.477999999700,3053269.956999999500,10911466.276499998000
FS( 70 ),2659894.657999999400,2595515.907500000200,2603741.505999999600,3023681.468000000300,10882833.539500000000
FS( 71 ),2663399.081999999900,2586456.175000000300,2603741.505999999600,3038455.801000000000,10892052.563999999000
FS( 72 ),2738744.197999999900,2638873.198750000400,2538033.555999999400,2994053.155999999500,10909704.108749999000
FS( 73 ),2738744.197999999900,2638873.198750000400,2570449.477999999700,3060677.035000000100,11008743.909750000000
FS( 74 ),2728230.926000000000,2634343.332500000500,2603741.505999999600,2968168.206000000200,10934483.970500000000
FS( 75 ),2694062.791999999900,2614929.619999999600,2623015.837999999500,2975575.284000000000,10907583.533999998000
FS( 76 ),2690558.367999999800,2552805.739999999800,2603741.505999999600,3008867.311999999900,10855972.925999999000
FS( 77 ),2611708.827999999700,2504271.458749999800,2600237.081999999500,2953354.049999999800,10669571.418749999000
FS( 78 ),2676540.671999999800,2528862.161250000400,2600237.081999999500,2975575.284000000000,10781215.199250000000
FS( 79 ),2683549.519999999600,2504271.458749999800,2626520.261999999600,3008867.311999999900,10823208.552749999000
FS( 80 ),2694062.791999999900,2547628.750000000000,2636157.427999999800,3008867.311999999900,10886716.281999998000
FS( 81 ),2690558.367999999800,2499741.592500000700,2643166.276000000100,3012570.850999999800,10846037.087500000000
FS( 82 ),2694062.791999999900,2519155.305000000600,2652803.441999999800,3068084.112999999900,10934105.652000001000
FS( 83 ),2701071.640000000600,2495211.726250000300,2649299.017999999700,3038455.801000000000,10884038.185249999000
FS( 84 ),2710708.805999999900,2499741.592500000700,2658936.183999999900,3049566.417999999600,10918953.000500001000
FS( 85 ),2735239.774000000200,2523685.171250000100,2669449.455999999300,3241991.154000000100,11170365.555250000000
FS( 86 ),2748381.364000000100,2499741.592500000700,2665945.031999999700,3186477.892000000000,11100545.880500000000
FS( 87 ),2755390.211999999800,2504271.458749999800,2799989.249999999500,3153185.864000000100,11212836.784750000000
FS( 88 ),2765903.483999999700,2513978.314999999900,2816635.263999999000,3241991.154000000100,11338508.217000000000
FS( 89 ),2793062.769999999600,2523685.171250000100,2836785.702000000000,3238287.615000000200,11391821.258250000000
FS( 90 ),2744876.940000000400,2495211.726250000300,2833281.278000000400,3304911.493999999900,11378281.438250002000
FS( 91 ),2704576.063999999800,2490034.736250000500,2799989.249999999500,3271579.643000000200,11266179.693250000000
FS( 92 ),2690558.367999999800,2480327.880000000400,2799989.249999999500,3267876.104000000300,11238751.602000000000
FS( 93 ),2690558.367999999800,2499741.592500000700,2799989.249999999500,3382606.167000000400,11372895.377500001000
FS( 94 ),2642372.537999999700,2571572.328750000300,2895484.803999999500,3356681.394000000300,11466111.064750001000
FS( 95 ),2584549.541999999900,2600692.897500000400,2921767.983999999700,3286393.798999999600,11393404.222500000000
FS( 96 ),2642372.537999999700,2653109.921250000100,2925272.407999999800,3278986.720999999900,11499741.588250000000
FS( 97 ),2656390.233999999700,2634343.332500000500,2872706.047999999500,3293800.877000000300,11457240.491500001000
FS( 98 ),2638868.114000000100,2644050.188750000200,2865697.199999999700,3256805.309999999600,11405420.812750001000
FS( 99 ),2615213.251999999900,2653109.921250000100,2862192.776000000100,3260508.848999999500,11391024.798249999000
FS( 100 ),2629230.947999999900,2682230.489999999800,3013759.113999999100,3253101.771000000600,11578322.322999999000
FS( 101 ),2683549.519999999600,2768297.948750000400,3000617.523999999700,3315982.288000000600,11768447.280750001000
FS( 102 ),2666903.506000000100,2730117.647500000400,3013759.113999999100,3282690.259999999800,11693470.527499998000
FS( 103 ),2666903.506000000100,2754061.226250000300,3046175.035999999800,3308575.210000000000,11775714.978250001000
FS( 104 ),2666903.506000000100,2835598.818750000600,3128528.999999999500,3149482.325000000200,11780513.649750002000
FS( 105 ),2645876.961999999800,2878956.110000000300,3082095.381999999800,3119893.836000000100,11726822.289999999000
FS( 106 ),2690558.367999999800,2888662.966250000100,3095236.971999999600,3119893.836000000100,11794352.142249998000
FS( 107 ),2645876.961999999800,2893192.832500000500,3049679.460000000000,3112486.758000000400,11701236.012500003000
FS( 108 ),2636239.795999999600,2845305.675000000300,3029529.021999999400,3038455.801000000000,11549530.294000000000
FS( 109 ),2659894.657999999400,2878956.110000000300,3016387.431999999600,3031088.546000000100,11586326.745999999000
FS( 110 ),2584549.541999999900,2874426.243750000800,3055812.202000000000,3049566.417999999600,11564354.405750001000
FS( 111 ),2532859.287999999700,2816832.230000000400,3066325.473999999500,3175367.275000000400,11591384.266999999000
FS( 112 ),2502195.577999999700,2878956.110000000300,3075962.639999999200,3101376.140999999800,11558490.469000001000
FS( 113 ),2539868.136000000400,2840775.808749999900,3079467.063999998800,3071787.651999999800,11531898.660749998000
FS( 114 ),2523222.122000000000,2811655.239999999800,3147803.331999999500,3071787.651999999800,11554468.345999997000
FS( 115 ),2523222.122000000000,2845305.675000000300,3187228.102000000400,3071787.651999999800,11627543.550999999000
FS( 116 ),2519717.697999999900,2864719.387500000200,3154812.179999999200,3068084.112999999900,11607333.378500000000
FS( 117 ),2519717.697999999900,2874426.243750000800,3174086.511999999600,3049566.417999999600,11617796.871750001000
FS( 118 ),2546876.983999999700,2831068.952500000100,3157440.497999999700,3138371.707999999600,11673758.142499998000
FS( 119 ),2564399.103999999400,2749531.360000000300,3200369.691999999800,3186477.892000000000,11700778.048000000000
FS( 120 ),2543372.560000000100,2739824.503750000100,3194236.949999999700,3179070.814000000200,11656504.827750001000
FS( 121 ),2591558.390000000600,2734647.513749999900,3174086.511999999600,3190181.430999999900,11690473.846750000000
FS( 122 ),2595062.813999999800,2773474.938750000200,3147803.331999999500,3149482.325000000200,11665823.409750000000
FS( 123 ),2615213.251999999900,2754061.226250000300,3249431.628000000500,3116190.297000000300,11734896.403250001000
FS( 124 ),2652885.810000000100,2754061.226250000300,3358068.771999999400,3171663.736000000500,11936679.544250000000
FS( 125 ),2591558.390000000600,2667993.767500000500,3298493.563999998800,3127261.091000000000,11685306.812500000000
FS( 126 ),2608204.403999999200,2706174.068750000600,3292360.821999999700,3145778.786000000300,11752518.080750000000
FS( 127 ),2608204.403999999200,2715880.925000000300,3311635.153999999600,3171663.736000000500,11807384.219000001000
FS( 128 ),2625726.524000000200,2874426.243750000800,3384351.952000000000,3219769.919999999900,12104274.639750000000
FS( 129 ),2625726.524000000200,2849835.541250000200,3377343.103999999400,3149482.325000000200,12002387.494250000000
FS( 130 ),2652885.810000000100,2855012.531250000000,3364201.513999999000,3123557.552000000100,11995657.407249998000
FS( 131 ),2656390.233999999700,2831068.952500000100,3285351.973999999500,3086561.985000000300,11859373.145500001000
FS( 132 ),2652885.810000000100,2825891.962500000800,3337918.333999999800,3053269.956999999500,11869966.063499998000
FS( 133 ),2629230.947999999900,2768297.948750000400,3298493.563999998800,2964464.667000000400,11660487.127749998000
FS( 134 ),2652885.810000000100,2821362.096249999900,3318644.002000000300,2942243.433000000200,11735135.341250001000
FS( 135 ),2717717.653999999200,2825891.962500000800,3364201.513999999000,2912654.944000000100,11820466.074499998000
FS( 136 ),2676540.671999999800,2811655.239999999800,3384351.952000000000,2868252.298999999600,11740800.162999999000
FS( 137 ),2714213.230000000000,2859542.397500000400,3384351.952000000000,2905247.865999999500,11863355.445500001000
FS( 138 ),2694062.791999999900,2859542.397500000400,3436918.311999999900,2838663.809999999600,11829187.311499998000
FS( 139 ),2687053.943999999700,2825891.962500000800,3489484.671999999300,3016274.389999999700,12018704.968499999000
FS( 140 ),2673912.353999999400,2801948.383750000000,3463201.491999999600,3204995.587000000300,12144057.816750001000
FS( 141 ),2708080.487999999900,2807125.373750000700,3495617.413999998900,3275283.182000000000,12286106.457750000000
FS( 142 ),2659894.657999999400,2807125.373750000700,3429909.463999999200,3297504.416000000200,12194433.911750000000
FS( 143 ),2645876.961999999800,2878956.110000000300,3502626.261999999600,3290097.338000000500,12317556.672000002000
FS( 144 ),2656390.233999999700,2825891.962500000800,3554316.515999999800,3408491.116999999600,12445089.829500001000
FS( 145 ),2652885.810000000100,2825891.962500000800,3469334.233999999700,3401084.038999999900,12349196.045499999000
FS( 146 ),2673912.353999999400,2898369.822500000200,3456192.643999999900,3408491.116999999600,12436965.937500000000
FS( 147 ),2704576.063999999800,2917136.411250000400,3450059.902000000200,3438119.429000000500,12509891.806250002000
FS( 148 ),2708080.487999999900,2902899.688750000200,3377343.103999999400,3419601.734000000200,12407925.014750000000
FS( 149 ),2670407.929999999700,2888662.966250000100,3397493.541999999900,3353017.678000000300,12309582.116250001000
FS( 150 ),2701071.640000000600,2849835.541250000200,3160944.921999999300,3438119.429000000500,12149971.532250002000
FS( 151 ),2724726.501999999900,2878956.110000000300,3082095.381999999800,3626840.626000000200,12312618.619999999000
FS( 152 ),2742248.622000000000,2888662.966250000100,3217015.705999999300,3834039.695000000300,12681966.989250001000
FS( 153 ),2728230.926000000000,2902899.688750000200,3252936.052000000100,3804451.206000000200,12688517.872749999000
FS( 154 ),2710708.805999999900,2917136.411250000400,3233661.719999999700,3789637.049999999800,12651143.987250000000
FS( 155 ),2728230.926000000000,2926843.267500000500,3246803.309999999600,3922844.985000000300,12824722.488499999000
FS( 156 ),2742248.622000000000,2932020.257500000300,3298493.563999998800,3856260.929000000500,12829023.372499999000
FS( 157 ),2717717.653999999200,2936550.123750000700,3187228.102000000400,3734123.788000000600,12575619.667750001000
FS( 158 ),2704576.063999999800,2907429.555000000600,3210006.857999999500,3826632.616999999600,12648645.094000001000
FS( 159 ),2714213.230000000000,2917136.411250000400,3200369.691999999800,3867331.723000000200,12699051.056250002000
FS( 160 ),2714213.230000000000,2883485.976250000300,3154812.179999999200,3993172.402999999900,12745683.789250001000
FS( 161 ),2751885.787999999700,2907429.555000000600,3154812.179999999200,3956137.013000000300,12770264.536000000000
FS( 162 ),2676540.671999999800,2849835.541250000200,3138166.165999999700,3926548.524000000200,12591090.903250000000
FS( 163 ),2724726.501999999900,2859542.397500000400,3151307.755999999600,3893256.496000000300,12628833.151500002000
FS( 164 ),2652885.810000000100,2778004.805000000600,3252936.052000000100,3841446.773000000000,12525273.439999999000
FS( 165 ),2632735.372000000000,2759238.216250000100,3239794.461999999800,3956137.013000000300,12587905.063250000000
FS( 166 ),2598567.237999999900,2778004.805000000600,3226652.871999999500,3959840.552000000100,12563065.467000000000
FS( 167 ),2591558.390000000600,2778004.805000000600,3226652.871999999500,3926548.524000000200,12522764.591000002000
FS( 168 ),2615213.251999999900,2801948.383750000000,3318644.002000000300,3878442.339999999900,12614247.977750000000
FS( 169 ),2656390.233999999700,2835598.818750000600,3358068.771999999400,4122676.798999999600,12972734.623750001000
FS( 170 ),2632735.372000000000,2768297.948750000400,3298493.563999998800,3993172.402999999900,12692699.287749998000
FS( 171 ),2581045.117999999800,2797418.517500000500,3305502.412000000000,3811858.284000000000,12495824.331500001000
FS( 172 ),2584549.541999999900,2816832.230000000400,3194236.949999999700,3915437.906999999700,12511056.628999999000
FS( 173 ),2611708.827999999700,2840775.808749999900,3233661.719999999700,3993172.402999999900,12679318.759750001000
FS( 174 ),2595062.813999999800,2831068.952500000100,3239794.461999999800,3937659.140999999800,12603585.369500000000
FS( 175 ),2595062.813999999800,2831068.952500000100,3226652.871999999500,3941362.680000000600,12594147.318500001000
FS( 176 ),2577540.693999999700,2801948.383750000000,3217015.705999999300,3900663.574000000000,12497168.357749999000
FS( 177 ),2430354.886000000400,2811655.239999999800,3256440.476000000300,3704535.298999999600,12202985.901000001000
FS( 178 ),2392682.327999999700,2811655.239999999800,3256440.476000000300,3771119.355000000400,12231897.399000000000
FS( 179 ),2334859.331999999900,2759238.216250000100,3233661.719999999700,3700831.759999999800,12028591.028250000000
FS( 180 ),2406700.024000000200,2821362.096249999900,3236290.037999998800,3697128.220999999900,12161480.379249997000
FS( 181 ),2454885.853999999400,2821362.096249999900,3384351.952000000000,3741530.865999999500,12402130.768250000000
FS( 182 ),2550381.407999999400,2821362.096249999900,3463201.491999999600,3845150.311999999900,12680095.308249999000
FS( 183 ),2557390.256000000100,2816832.230000000400,3469334.233999999700,3933955.602000000000,12777512.322000001000
FS( 184 ),2461018.595999999900,2783181.794999999900,3423776.721999999600,3904367.112999999900,12572344.226000000000
FS( 185 ),2492558.412000000000,2801948.383750000000,3436918.311999999900,3819225.538999999900,12550650.646749999000
FS( 186 ),2509204.426000000000,2797418.517500000500,3456192.643999999900,3686017.604000000300,12448833.191500001000
FS( 187 ),2516213.274000000200,2811655.239999999800,3489484.671999999300,3789637.049999999800,12606990.236000001000
FS( 188 ),2498691.153999999200,2807125.373750000700,3403626.283999999500,3697128.220999999900,12406571.032749999000
FS( 189 ),2509204.426000000000,2855012.531250000000,3397493.541999999900,3730420.248999999800,12492130.748250000000
FS( 190 ),2553885.831999999900,2869249.253750000100,3331785.591999999700,3808154.745000000100,12563075.422750000000
FS( 191 ),2570531.845999999900,2902899.688750000200,3443051.053999999500,3956137.013000000300,12872619.601749999000
FS( 192 ),2615213.251999999900,2912606.544999999900,3423776.721999999600,3882145.878999999700,12833742.397999998000
FS( 193 ),2625726.524000000200,3022617.582500000500,3423776.721999999600,3904367.112999999900,12976487.941500001000
FS( 194 ),2632735.372000000000,3137805.610000000300,3416767.873999999400,3930252.063000000100,13117560.919000000000
FS( 195 ),2642372.537999999700,3152689.456250000300,3489484.671999999300,3867331.723000000200,13151878.389249999000
FS( 196 ),2649381.386000000400,3176633.035000000100,3423776.721999999600,3741530.865999999500,12991322.009000000000
FS( 197 ),2666903.506000000100,3171456.044999999900,3371210.361999999700,3500999.946000000500,12710569.858999999000
FS( 198 ),2680045.095999999900,3195399.623750000700,3364201.513999999000,3523221.180000000600,12762867.413750000000
FS( 199 ),2701071.640000000600,3238756.915000000000,3358068.771999999400,3530628.258000000400,12828525.585000001000
FS( 200 ),2659894.657999999400,3080211.596249999900,3324776.743999999900,3586101.697000000600,12650984.695250001000
FS( 201 ),2673912.353999999400,3027794.572500000200,3397493.541999999900,3752641.483000000000,12851841.951499999000
FS( 202 ),2670407.929999999700,3032324.438750000200,3371210.361999999700,3993172.402999999900,13067115.133749999000
FS( 203 ),2641496.432000000000,2984437.281250000000,3410635.131999999800,4122676.798999999600,13159245.644249998000
FS( 204 ),2699319.427999999800,3003850.993750000800,3371210.361999999700,4270698.889999999700,13345079.673750002000
FS( 205 ),2663399.081999999900,2955963.836250000600,3358068.771999999400,4141154.671000000100,13118586.361250000000
FS( 206 ),2688806.156000000000,2936550.123750000700,3377343.103999999400,4159672.365999999500,13162371.749749999000
FS( 207 ),2702823.851999999500,2998674.003750000100,3377343.103999999400,4122676.798999999600,13201517.758749999000
FS( 208 ),2685301.731999999800,3051738.151249999600,3377343.103999999400,4215185.628000000500,13329568.615250001000
FS( 209 ),2645000.856000000100,3008380.860000000300,3331785.591999999700,4141154.671000000100,13126321.979000000000
FS( 210 ),2681797.307999999700,2970200.558749999900,3309882.941999999800,4067163.537000000500,13029044.345750000000
FS( 211 ),2688806.156000000000,2970847.682499999600,3271334.278000000400,4178190.060999999800,13109178.177499998000
FS( 212 ),2656390.233999999700,2933961.628750000100,3202121.903999999600,4141154.671000000100,12933628.437749999000
FS( 213 ),2786053.921999999800,2887368.718750000000,3209130.752000000300,4270698.889999999700,13153252.282749999000
FS( 214 ),2825478.692000000300,2845952.798750000500,3388732.481999999400,4437198.853000000100,13497362.825750001000
FS( 215 ),2803576.041999999900,2871837.748750000700,3365077.619999999600,4381685.591000000000,13422177.001750000000
FS( 216 ),2810584.890000000600,2778004.805000000600,3344051.076000000400,4270698.889999999700,13203339.661000002000
FS( 217 ),2828983.115999999900,2778004.805000000600,3309882.941999999800,4307694.456999999500,13224565.320000000000
FS( 218 ),2818469.843999999600,2752119.855000000400,3344051.076000000400,4307694.456999999500,13222335.232000001000
FS( 219 ),2782549.498000000100,2757296.845000000200,3333537.803999999500,4196667.933000000200,13070052.080000000000
FS( 220 ),2832487.540000000500,2736588.885000000200,3309882.941999999800,4289176.762000000100,13168136.129000001000
FS( 221 ),2814089.313999999800,2778004.805000000600,3333537.803999999500,4202721.029000000100,13128352.952000000000
FS( 222 ),2828983.115999999900,2824597.714999999900,3330033.379999999400,4277906.853000000100,13261521.063999999000
FS( 223 ),2764151.271999999900,2772827.814999999900,3351059.923999999600,4022243.193000000000,12910282.204000000000
FS( 224 ),2793062.769999999600,2814243.735000000300,3347555.499999999500,4108738.748999999800,13063600.753999999000
FS( 225 ),2818469.843999999600,2829774.705000000500,3388732.481999999400,4127535.205000000100,13164512.236000000000
FS( 226 ),2868407.885999999900,2856306.778750000100,3516643.957999999600,4221517.485000000300,13462876.107749999000
FS( 227 ),2864903.461999999800,2829774.705000000500,3468458.128000000500,4202721.029000000100,13365857.324000001000
FS( 228 ),2846505.235999999600,2861483.768750000300,3450936.007999999400,4240313.940999999600,13399238.953749999000
FS( 229 ),2868407.885999999900,2871837.748750000700,3413263.449999999700,4183924.572999999900,13337433.657749999000
FS( 230 ),2882425.581999999900,2908076.678750000400,3530661.653999999600,4240313.940999999600,13561477.855750000000
FS( 231 ),2886806.111999999700,2871837.748750000700,3489484.671999999300,4089942.292999999600,13338070.825749999000
FS( 232 ),2886806.111999999700,2908076.678750000400,3606882.876000000200,4089942.292999999600,13491707.959750000000
FS( 233 ),2904328.231999999800,2955316.712500000800,3599874.028000000400,4089942.292999999600,13549461.265500002000
FS( 234 ),2904328.231999999800,2955316.712500000800,3599874.028000000400,3845548.542000000400,13305067.514500003000
FS( 235 ),2955142.379999999900,3048502.532500000200,3599874.028000000400,3834278.633000000400,13437797.573500000000
FS( 236 ),2919222.034000000000,2960493.702500000100,3599874.028000000400,3826752.086000000100,13306341.850500003000
FS( 237 ),2861399.037999999700,2960493.702500000100,3585856.331999999500,3807955.629999999900,13215704.702499997000
FS( 238 ),2987558.301999999200,2996732.632500000300,3571838.635999999900,4052349.381000000100,13608478.951499999000
FS( 239 ),2962151.227999999200,3017440.592500000700,3544679.349999999600,4014756.469000000500,13539027.639500000000
FS( 240 ),2951637.955999999800,2970847.682499999600,3482475.823999999600,3995960.013000000300,13400921.475499999000
FS( 241 ),3041000.767999999700,2970847.682499999600,3620900.571999999700,4033552.924999999800,13666301.947499998000
FS( 242 ),3012089.269999999600,2970847.682499999600,3585856.331999999500,4089942.292999999600,13658735.577499999000
FS( 243 ),3026983.071999999700,2955316.712500000800,3537670.502000000300,4108738.748999999800,13628709.035500001000
FS( 244 ),3026983.071999999700,2923607.648750000600,3482475.823999999600,4007229.922000000300,13440296.466750000000
FS( 245 ),3120726.413999999900,2918430.658749999900,3489484.671999999300,4029769.740000000200,13558411.484750001000
FS( 246 ),3105832.611999999700,2887368.718750000000,3496493.520000000000,4033552.924999999800,13523247.775750000000
