代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12107233.147999998000
真實報酬,2107233.147999998200

夏普值報酬,0.202023314800
夏普值風險,0.065847095501
夏普值,3.068067213313

預期報酬,9852.599198180131
風險,287368.545981435750
起點值,0.034285586700
找到最佳解世代,3996
找到最佳解實驗#,1
找到最佳解次數,33

投資組合檔數,4
2002(8),2330(17),2412(24),2912(39),
FS( 80 ),2695395.353499999700,2791911.179000000000,2515143.539999999600,2554453.773999999700,10556903.846500000000
FS( 81 ),2675503.765000000100,2752884.639000000400,2492842.660000000100,2515267.942000000300,10436499.006000001000
FS( 82 ),2715286.941999999800,2768495.254999999900,2517931.149999999900,2554453.773999999700,10556167.120999999000
FS( 83 ),2699815.706499999900,2807033.963250000000,2526293.980000000000,2574046.689999999900,10607190.339749999000
FS( 84 ),2699815.706499999900,2772397.909000000000,2512355.930000000200,2603436.063999999800,10588005.609499998000
FS( 85 ),2692080.088749999600,2795326.001249999700,2526293.980000000000,2662453.749999999500,10676153.820000000000
FS( 86 ),2683239.382749999900,2791911.179000000000,2506780.710000000000,2642860.834000000700,10624792.105750002000
FS( 87 ),2663347.794249999800,2756787.292999999600,2501205.489999999800,2633064.375999999700,10554404.953250000000
FS( 88 ),2652296.911750000000,2737274.023000000000,2506780.710000000000,2603436.063999999800,10499787.708750000000
FS( 89 ),2727442.912749999700,2748981.984999999900,2509568.319999999800,2662453.749999999500,10648446.967750000000
FS( 90 ),2727442.912749999700,2660196.606499999800,2501205.489999999800,2711436.040000000000,10600281.049249999000
FS( 91 ),2730758.177500000200,2679222.044749999400,2503993.100000000100,2662453.749999999500,10576427.072249999000
FS( 92 ),2727442.912749999700,2636780.682499999600,2487267.439999999900,2603436.063999999800,10454927.099249998000
FS( 93 ),2739598.883500000000,2671416.736749999700,2481692.219999999700,2662453.749999999500,10555161.590249998000
FS( 94 ),2723022.559749999500,2698735.314749999900,2490055.049999999800,2623028.980000000000,10534841.904499998000
FS( 95 ),2730758.177500000200,2683124.698750000000,2509568.319999999800,2633064.375999999700,10556515.572250001000
FS( 96 ),2747334.501249999700,2687027.352750000100,2526293.980000000000,2652657.291999999900,10613313.126000000000
FS( 97 ),2747334.501249999700,2714345.930750000300,2531869.200000000200,2623028.980000000000,10616578.612000000000
FS( 98 ),2750649.765999999800,2784105.870999999800,2526293.980000000000,2633064.375999999700,10694113.993000001000
FS( 99 ),2747334.501249999700,2776300.563000000100,2543019.639999999200,2613232.521999999900,10679887.226249998000
FS( 100 ),2762805.736749999700,2768495.254999999900,2551382.469999999700,2682046.666000000200,10764730.127750000000
FS( 101 ),2790432.943000000000,2748981.984999999900,2584833.789999999600,2691843.123999999800,10816091.841999998000
FS( 102 ),2790432.943000000000,2760689.947000000200,2598771.839999999900,2642860.834000000700,10792755.564000001000
FS( 103 ),2782697.325249999800,2764592.600999999300,2593196.620000000100,2682046.666000000200,10822533.212250000000
FS( 104 ),2790432.943000000000,2849963.157249999200,2604347.060000000100,2701639.581999999900,10946382.742249999000
FS( 105 ),2798168.560749999700,2846060.503250000100,2598771.839999999900,2691843.123999999800,10934844.027999999000
FS( 106 ),2794853.296000000100,2849963.157249999200,2598771.839999999900,2740825.413999999900,10984413.707249999000
FS( 107 ),2787117.678250000300,2780203.216999999700,2595984.230000000000,2819197.078000000200,10982502.203250000000
FS( 108 ),2774961.707500000000,2741176.676999999700,2584833.789999999600,2731028.955999999800,10832001.130500000000
FS( 109 ),2787117.678250000300,2764592.600999999300,2565320.520000000000,2711436.040000000000,10828466.839249998000
FS( 110 ),2778276.972249999600,2729956.546749999300,2579258.569999999800,2711436.040000000000,10798928.129000001000
FS( 111 ),2767226.089749999800,2706540.622750000100,2579258.569999999800,2721232.498000000100,10774257.780500000000
FS( 112 ),2747334.501249999700,2698735.314749999900,2593196.620000000100,2770214.787999999700,10809481.223999999000
FS( 113 ),2747334.501249999700,2664099.260499999900,2601559.449999999700,2829232.473999999900,10842225.685749998000
FS( 114 ),2770541.354499999900,2729956.546749999300,2607134.669999999500,2770214.787999999700,10877847.359249998000
FS( 115 ),2787117.678250000300,2764592.600999999300,2609922.280000000700,2799604.161999999500,10961236.721250001000
FS( 116 ),2787117.678250000300,2772397.909000000000,2609922.280000000700,2927197.054000000000,11096634.921250001000
FS( 117 ),2782697.325249999800,2748981.984999999900,2590409.009999999800,3044993.487999999900,11167081.808249999000
FS( 118 ),2794853.296000000100,2748981.984999999900,2604347.060000000100,2956586.428000000300,11104768.769000001000
FS( 119 ),2814744.884500000600,2826547.233249999600,2598771.839999999900,3113568.693999999200,11353632.651749998000
FS( 120 ),2830216.119999999600,2853865.811249999800,2587621.399999999900,3044993.487999999900,11316696.819249999000
FS( 121 ),2810324.531499999600,2861183.287499999600,2584833.789999999600,3162550.984000000600,11418892.593000000000
FS( 122 ),2810324.531499999600,2915820.443499999600,2590409.009999999800,3201975.754000000200,11518529.739000000000
FS( 123 ),2802588.913749999800,2884599.211500000200,2584833.789999999600,3093975.778000000400,11365997.693250000000
FS( 124 ),2787117.678250000300,2923137.919749999400,2590409.009999999800,3054789.946000000000,11355454.554000000000
FS( 125 ),2778276.972249999600,2930943.227750000100,2590409.009999999800,3054789.946000000000,11354419.155999999000
FS( 126 ),2782697.325249999800,2950456.497750000100,2607134.669999999500,3162550.984000000600,11502839.477000000000
FS( 127 ),2782697.325249999800,2908015.135499999900,2612709.889999999200,3123365.152000000200,11426787.502750000000
FS( 128 ),2787117.678250000300,2930943.227750000100,2632223.160000000100,3142958.068000000000,11493242.134000000000
FS( 129 ),2790432.943000000000,2958261.805750000300,2660099.259999999800,3280347.418000000100,11689141.426749999000
FS( 130 ),2790432.943000000000,2966067.113750000000,2623860.330000000100,3172347.442000000300,11552707.828749999000
FS( 131 ),2782697.325249999800,2927040.573750000000,2626647.939999999900,3123365.152000000200,11459750.991000000000
FS( 132 ),2778276.972249999600,2954359.151749999700,2618285.109999999900,3103772.235999999600,11454693.469999999000
FS( 133 ),2794853.296000000100,2942651.189749999900,2643373.600000000600,3241161.585999999700,11622039.671750000000
FS( 134 ),2782697.325249999800,2938748.535749999800,2640585.989999999800,3191940.358000000000,11553972.208999999000
FS( 135 ),2787117.678250000300,2950456.497750000100,2629435.549999999800,3162550.984000000600,11529560.710000001000
FS( 136 ),2762805.736749999700,2934845.881749999700,2632223.160000000100,3142958.068000000000,11472832.846500000000
FS( 137 ),2762805.736749999700,2923137.919749999400,2632223.160000000100,3309736.791999999900,11627903.608499998000
FS( 138 ),2730758.177500000200,2911917.789500000000,2646161.210000000000,3319533.249999999500,11608370.426999999000
FS( 139 ),2719707.294999999900,2900209.827500000100,2643373.600000000600,3290143.876000000200,11553434.598500002000
FS( 140 ),2699815.706499999900,2892404.519499999900,2643373.600000000600,3407940.309999999600,11643534.136000000000
FS( 141 ),2715286.941999999800,2934845.881749999700,2640585.989999999800,3290143.876000000200,11580862.689749999000
FS( 142 ),2723022.559749999500,2996800.514000000400,2654524.039999999100,3299940.334000000700,11674287.447750000000
FS( 143 ),2719707.294999999900,3008508.475999999300,2682400.139999999200,3250958.043999999300,11661573.954999998000
FS( 144 ),2707551.324249999600,2985092.551999999700,2699125.799999999800,3290143.876000000200,11681913.552250000000
FS( 145 ),2719707.294999999900,3016313.784000000000,2724214.289999999100,3280347.418000000100,11740582.786999999000
FS( 146 ),2719707.294999999900,3028021.745999999800,2771603.660000000100,3201975.754000000200,11721308.455000000000
FS( 147 ),2715286.941999999800,3028021.745999999800,2771603.660000000100,3221568.669999999900,11736481.017999999000
FS( 148 ),2707551.324249999600,3004605.822000000200,2749302.780000000700,3162550.984000000600,11624010.910250003000
FS( 149 ),2707551.324249999600,2942651.189749999900,2743727.560000000100,3084179.319999999800,11478109.393999999000
FS( 150 ),2683239.382749999900,2919235.265749999800,2771603.660000000100,3133161.609999999900,11507239.918499999000
FS( 151 ),2710866.589000000200,2977775.075749999800,2793904.539999999100,3201975.754000000200,11684521.958750000000
FS( 152 ),2735178.530499999900,3008508.475999999300,2815807.189999999900,3093975.778000000400,11653469.974500000000
FS( 153 ),2707551.324249999600,2950456.497750000100,2804656.750000000500,3113568.693999999200,11576233.265999999000
FS( 154 ),2683239.382749999900,2900209.827500000100,2804656.750000000500,3123365.152000000200,11511471.112250000000
FS( 155 ),2695395.353499999700,2927040.573750000000,2768816.049999999800,3123365.152000000200,11514617.129249999000
FS( 156 ),2703130.971249999900,2966067.113750000000,2799081.530000000700,3152754.526000000100,11621034.141000001000
FS( 157 ),2692080.088749999600,2930943.227750000100,2785541.710000000000,3113568.693999999200,11522133.720500000000
FS( 158 ),2703130.971249999900,2900209.827500000100,2791116.930000000200,3250958.043999999300,11645415.772750000000
FS( 159 ),2699815.706499999900,2849963.157249999200,2782754.100000000600,3270550.959999999500,11603083.923750000000
FS( 160 ),2683239.382749999900,2814839.271250000200,2760453.220000000200,3221568.669999999900,11480100.544000000000
FS( 161 ),2660032.529499999700,2834352.541249999800,2752090.389999999200,3211772.211999999800,11458247.672749998000
FS( 162 ),2699815.706499999900,2910942.125999999200,2785541.710000000000,3231365.128000000000,11627664.670500001000
FS( 163 ),2747334.501249999700,2943139.021500000300,2799081.530000000700,3339126.166000000200,11828681.218750000000
FS( 164 ),2762805.736749999700,2967530.609000000200,2860408.949999999700,3447126.142000000000,12037871.437750001000
FS( 165 ),2758385.383750000000,2995824.850499999700,2860408.949999999700,3437329.684000000400,12051948.868249999000
FS( 166 ),2762805.736749999700,2983629.056750000000,2888285.049999999800,3554887.179999999700,12189607.023499999000
FS( 167 ),2778276.972249999600,2967530.609000000200,2930099.199999999700,3574480.095999999400,12250386.877249999000
FS( 168 ),2782697.325249999800,2919235.265749999800,2916161.149999999900,3535294.264000000000,12153388.005000001000
FS( 169 ),2782697.325249999800,2955334.815250000000,2930099.199999999700,3554887.179999999700,12223018.520499999000
FS( 170 ),2782697.325249999800,2907039.472000000100,2888285.049999999800,3554887.179999999700,12132909.027249999000
FS( 171 ),2758385.383750000000,2866549.436749999900,2916161.149999999900,3525497.805999999900,12066593.776500000000
FS( 172 ),2782697.325249999800,2943139.021500000300,2971913.350000000600,3594311.949999999700,12292061.646749999000
FS( 173 ),2767226.089749999800,2882647.884500000200,2957975.299999999800,3564683.637999999300,12172532.912250001000
FS( 174 ),2794853.296000000100,2850450.989000000500,2985851.399999999900,3613904.865999999900,12245060.551000001000
FS( 175 ),2828005.943500000100,2842157.849249999500,3055541.649999999900,3643294.240000000200,12368999.682750000000
FS( 176 ),2792643.119500000000,2793862.505999999600,3097355.799999999800,3721665.904000000100,12405527.329499997000
FS( 177 ),2797063.472499999700,2919235.265749999800,3111293.850000000600,3868851.711999999800,12696444.300249999000
FS( 178 ),2739598.883500000000,2919235.265749999800,3097355.799999999800,3790480.048000000000,12546669.997250000000
FS( 179 ),2699815.706499999900,2935333.713499999100,2968329.280000000700,3760851.735999999600,12364330.435999999000
FS( 180 ),2651191.823499999900,2935333.713499999100,2924125.750000000500,3564683.637999999300,12075334.924999997000
FS( 181 ),2620249.352500000000,3004117.990250000300,2973904.500000000500,3633497.782000000600,12231769.624749999000
FS( 182 ),2660032.529499999700,2991922.196500000100,2962355.830000000100,3790480.048000000000,12404790.604000000000
FS( 183 ),2642351.117500000200,2975823.748749999800,2979877.949999999700,3790480.048000000000,12388532.864250001000
FS( 184 ),2660032.529499999700,2935333.713499999100,2979877.949999999700,3702072.987999999400,12277317.180999998000
FS( 185 ),2686554.647500000000,2959725.300999999000,2979877.949999999700,3760851.735999999600,12387009.634499999000
FS( 186 ),2664452.882499999800,2910942.125999999200,2973904.500000000500,3741258.819999999800,12290558.328499999000
FS( 187 ),2642351.117500000200,2858256.296999999800,2971116.889999999200,3613904.865999999900,12085629.170499999000
FS( 188 ),2642351.117500000200,2854353.642999999700,2979877.949999999700,3601719.028000000400,12078301.738500001000
FS( 189 ),2581571.263749999900,2717272.921250000100,2924125.750000000500,3561338.506000000100,11784308.441000000000
FS( 190 ),2559469.498749999800,2660684.438250000100,2824568.250000000500,3480816.399999999400,11525538.587000001000
FS( 191 ),2506425.262749999800,2583607.021749999400,2824568.250000000500,3551303.109999999900,11465903.644499999000
FS( 192 ),2559469.498749999800,2684588.193999999700,2856824.880000000800,3621789.819999999800,11722672.392750001000
FS( 193 ),2572730.557750000200,2708979.781499999600,2856824.880000000800,3601719.028000000400,11740254.247250002000
FS( 194 ),2590411.969749999700,2656293.952500000100,2859612.489999999800,3520957.984000000600,11627276.396250000000
FS( 195 ),2611408.646499999300,2725078.229249999900,2936072.649999999900,3611754.423999999600,11884313.949749999000
FS( 196 ),2615828.999499999900,2692881.333750000200,2921338.139999999200,3601719.028000000400,11831767.501250001000
FS( 197 ),2615828.999499999900,2684588.193999999700,2921338.139999999200,3611754.423999999600,11833509.757499997000
FS( 198 ),2615828.999499999900,2628487.542750000000,2924125.750000000500,3561338.506000000100,11729780.798250001000
FS( 199 ),2568310.204750000000,2607998.609249999300,2921338.139999999200,3510922.587999999500,11608569.541999998000
FS( 200 ),2590411.969749999700,2652391.298499999600,2953594.770000000000,3510922.587999999500,11707320.626249999000
FS( 201 ),2624669.705499999700,2725078.229249999900,3024081.480000000000,3682480.071999999700,12056309.486749999000
FS( 202 ),2608093.381749999700,2753372.470749999900,3024081.480000000000,3702550.864000000100,12088098.196500000000
FS( 203 ),2608093.381749999700,2733371.368999999900,3024081.480000000000,3773037.573999999600,12138583.804749999000
FS( 204 ),2585991.616750000500,2769470.918499999700,3009346.970000000200,3763002.178000000300,12127811.683250003000
FS( 205 ),2624669.705499999700,2830449.887249999700,3009346.970000000200,3863834.014000000000,12328300.576750001000
FS( 206 ),2624669.705499999700,2813863.607750000400,2979877.949999999700,3853798.618000000200,12272209.881250000000
FS( 207 ),2783802.413499999800,2830449.887249999700,2977090.339999999900,3813418.095999999400,12404760.736749997000
FS( 208 ),2717497.118499999900,2797765.159999999700,2979877.949999999700,3954630.454000000400,12449770.682499999000
FS( 209 ),2695395.353499999700,2753372.470749999900,2965143.439999999900,3954630.454000000400,12368541.718249999000
FS( 210 ),2651191.823499999900,2717272.921250000100,2944833.710000000000,3884143.743999999000,12197442.198750000000
FS( 211 ),2608093.381749999700,2696783.987749999900,2927311.589999999900,3712586.259999999800,11944775.219500000000
FS( 212 ),2660032.529499999700,2797765.159999999700,2994612.460000000000,3763002.178000000300,12215412.327500001000
FS( 213 ),2673293.588499999600,2802155.645749999700,2968329.280000000700,3732895.990000000200,12176674.504250001000
FS( 214 ),2673293.588499999600,2826059.401500000600,2979877.949999999700,3763002.178000000300,12242233.118000001000
FS( 215 ),2608093.381749999700,2789959.852000000000,2968329.280000000700,3742931.385999999500,12109313.899750000000
FS( 216 ),2615828.999499999900,2741176.676999999700,2973904.500000000500,3692515.467999999900,12023425.644500000000
FS( 217 ),2642351.117500000200,2818254.093499999500,2994612.460000000000,3692515.467999999900,12147733.139000000000
FS( 218 ),2677713.941499999700,2898746.332249999000,2994612.460000000000,3611754.423999999600,12182827.157749999000
FS( 219 ),2660032.529499999700,2903136.817999999500,2979877.949999999700,3531232.318000000000,12074279.615499999000
FS( 220 ),2651191.823499999900,2874842.576500000400,2973904.500000000500,3470542.066000000100,11970480.966000000000
FS( 221 ),2651191.823499999900,2935333.713499999100,2950807.160000000100,3430400.482000000300,11967733.179000000000
FS( 222 ),2611408.646499999300,2813863.607750000400,2936072.649999999900,3410090.751999999900,11771435.656250000000
FS( 223 ),2590411.969749999700,2753372.470749999900,2912577.080000000100,3198391.684000000400,11454753.204500001000
FS( 224 ),2590411.969749999700,2741176.676999999700,2936072.649999999900,3107595.243999999000,11375256.540749999000
FS( 225 ),2620249.352500000000,2850450.989000000500,2973904.500000000500,3319294.311999999900,11763899.153500002000
FS( 226 ),2629090.058499999800,2866549.436749999900,2994612.460000000000,3541267.713999999700,12031519.669249998000
FS( 227 ),2611408.646499999300,2866549.436749999900,3009346.970000000200,3510922.587999999500,11998227.641249999000
FS( 228 ),2642351.117500000200,2854353.642999999700,3024081.480000000000,3581648.235999999600,12102434.476499999000
FS( 229 ),2615828.999499999900,2797765.159999999700,3024081.480000000000,3369710.230000000000,11807385.869500000000
FS( 230 ),2633510.411499999500,2818254.093499999500,3038417.759999999800,3339604.041999999900,11829786.306999998000
FS( 231 ),2608093.381749999700,2818254.093499999500,2994612.460000000000,3359674.834000000700,11780634.769250000000
FS( 232 ),2624669.705499999700,2813863.607750000400,3038417.759999999800,3450471.273999999300,11927422.347250000000
FS( 233 ),2646771.470499999400,2818254.093499999500,2979877.949999999700,3561338.506000000100,12006242.020000000000
FS( 234 ),2646771.470499999400,2854353.642999999700,2953594.770000000000,3561338.506000000100,12016058.389500000000
FS( 235 ),2615828.999499999900,2870452.090750000000,2950807.160000000100,3561338.506000000100,11998426.756250001000
FS( 236 ),2624669.705499999700,2870452.090750000000,2947621.319999999400,3510922.587999999500,11953665.704249999000
FS( 237 ),2615828.999499999900,2866549.436749999900,2936072.649999999900,3490851.795999999200,11909302.882250000000
FS( 238 ),2633510.411499999500,2898746.332249999000,2959568.220000000200,3541267.713999999700,12033092.677749999000
FS( 239 ),2599252.675749999900,2882647.884500000200,2950807.160000000100,3510922.587999999500,11943630.308249999000
FS( 240 ),2608093.381749999700,2898746.332249999000,2965143.439999999900,3581648.235999999600,12053631.389999999000
FS( 241 ),2581571.263749999900,2842157.849249999500,2962355.830000000100,3520957.984000000600,11907042.927000001000
FS( 242 ),2590411.969749999700,2866549.436749999900,2971116.889999999200,3561338.506000000100,11989416.802499998000
FS( 243 ),2629090.058499999800,2923137.919749999400,3009346.970000000200,3702550.864000000100,12264125.812249999000
FS( 244 ),2629090.058499999800,2914844.779999999800,2994612.460000000000,3672205.737999999400,12210753.036499999000
FS( 245 ),2629090.058499999800,2931431.059500000000,2994612.460000000000,3571373.901999999800,12126507.480000000000
FS( 246 ),2624669.705499999700,2931431.059500000000,2965143.439999999900,3551303.109999999900,12072547.314999999000
FS( 247 ),2646771.470499999400,2979726.402750000400,2968329.280000000700,3561338.506000000100,12156165.659250002000
FS( 248 ),2642351.117500000200,2999727.504499999800,2994612.460000000000,3470542.066000000100,12107233.147999998000
