代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11740290.586750001000
真實報酬,1740290.586750000700

夏普值報酬,0.165329058675
夏普值風險,0.041805058205
夏普值,3.954762073587

預期報酬,5987.990306405695
風險,223008.845974962660
起點值,0.026850909345
找到最佳解世代,3382
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,3
1216(2),2412(24),6505(47),
FS( 32 ),3258067.368000000200,3317439.281249999100,3623274.430500000700,10198782.079750000000
FS( 33 ),3213624.899999999900,3300743.488500000000,3637252.303499999900,10151621.692000000000
FS( 34 ),3194987.735999999600,3307344.150749999600,3666283.270500000600,10168616.157250000000
FS( 35 ),3207173.574000000000,3313944.813000000100,3671121.765000001100,10192241.152000001000
FS( 36 ),3188536.409999999700,3313944.813000000100,3743699.182500000100,10246181.405499998000
FS( 37 ),3207173.574000000000,3341124.010499999900,3839931.462000000800,10388230.046500001000
FS( 38 ),3213624.899999999900,3361314.271499999800,3888316.407000000600,10463256.578499999000
FS( 39 ),3238713.389999999200,3357819.803249999400,3974871.697500000200,10571405.890749998000
FS( 40 ),3226527.551999999700,3357819.803249999400,3979710.192000000700,10564058.547249999000
FS( 41 ),3226527.551999999700,3361314.271499999800,3999064.170000000400,10586906.993500000000
FS( 42 ),3182085.083999999800,3347724.672749999000,3859285.440000000900,10389096.196750000000
FS( 43 ),3182085.083999999800,3347724.672749999000,3931862.857500000400,10461673.614249999000
FS( 44 ),3182085.083999999800,3357819.803249999400,3970033.203000000700,10509939.090250000000
FS( 45 ),3176350.571999999700,3361314.271499999800,3970033.203000000700,10507699.046500001000
FS( 46 ),3156996.593999999600,3337629.542249999900,3927024.362999999900,10421651.499249998000
FS( 47 ),3163447.920000000400,3344230.204500000000,3883477.912500000100,10391157.037000000000
FS( 48 ),3163447.920000000400,3351219.140999999800,3893154.901500000600,10407822.962500002000
FS( 49 ),3295341.695999999500,3351219.140999999800,3956055.330000001000,10602617.166999999000
FS( 50 ),3351970.001999999400,3337629.542249999900,3931862.857500000400,10621463.401750000000
FS( 51 ),3433686.798000000000,3327534.411750000000,3888316.407000000600,10649538.616750002000
FS( 52 ),3421500.959999999500,3327534.411750000000,3719506.710000000400,10468543.081750000000
FS( 53 ),3477412.451999999600,3327534.411750000000,3758214.666000000200,10563162.529750001000
FS( 54 ),3440138.123999999800,3347724.672749999000,3912508.879500000700,10700372.676250000000
FS( 55 ),3452323.961999999800,3331028.879999999400,3849608.451000000400,10632962.293000000000
FS( 56 ),3421500.959999999500,3300743.488500000000,3815738.989500000600,10537984.438000001000
FS( 57 ),3421500.959999999500,3320933.749499999500,3839931.462000000800,10582367.171499999000
FS( 58 ),3415049.634000000100,3313944.813000000100,3763053.160500000200,10492048.607500002000
FS( 59 ),3402146.981999999800,3307344.150749999600,3792084.127500000900,10501576.260250000000
FS( 60 ),3427235.471999999600,3307344.150749999600,3738860.688000000100,10473441.310750000000
FS( 61 ),3465226.614000000100,3290648.357999999100,3675960.259500000200,10431836.231500000000
FS( 62 ),3458775.287999999700,3280553.227500000000,3671121.765000001100,10410451.280500000000
FS( 63 ),3408598.308000000200,3283659.421499999700,3656606.281499999600,10348865.011000000000
FS( 64 ),3465226.614000000100,3277058.759249999700,3709829.721000000400,10452116.094250001000
FS( 65 ),3421500.959999999500,3266963.628749999200,3661444.776000000100,10349910.364750000000
FS( 66 ),3395695.656000000400,3239784.431249999400,3555535.507500000300,10191016.594750000000
FS( 67 ),3364872.653999999200,3246773.367749999700,3627575.314500000800,10239222.336250000000
FS( 68 ),3370607.165999999700,3303849.682499999600,3777568.643999999900,10452026.492500000000
FS( 69 ),3276704.532000000100,3280553.227500000000,3767891.655000000700,10325150.414500002000
FS( 70 ),3389961.143999999900,3280553.227500000000,3806062.000500000100,10476577.372000001000
FS( 71 ),3339784.163999999900,3297249.020249999600,3796385.011500000500,10433419.195750000000
FS( 72 ),3301793.021999999900,3280553.227500000000,3772730.149500000800,10355077.399000000000
FS( 73 ),3326881.511999999600,3266963.628749999200,3675960.259500000200,10269806.400249999000
FS( 74 ),3370607.165999999700,3246773.367749999700,3806062.000500000100,10423443.534249999000
FS( 75 ),3320430.185999999800,3236678.237249999300,3680798.754000000200,10237908.177250000000
FS( 76 ),3295341.695999999500,3243278.899499999400,3608758.947000000200,10147380.542499999000
FS( 77 ),3313978.859999999400,3270458.096999999600,3724345.204500000500,10308783.161499999000
FS( 78 ),3295341.695999999500,3280553.227500000000,3753376.171500001100,10329272.095000001000
FS( 79 ),3326881.511999999600,3287153.889750000100,3787245.633000000400,10401282.034750000000
FS( 80 ),3415049.634000000100,3297249.020249999600,3839931.462000000800,10552231.116250001000
FS( 81 ),3402146.981999999800,3297249.020249999600,3806062.000500000100,10505459.002749998000
FS( 82 ),3389961.143999999900,3297249.020249999600,3787245.633000000400,10474456.797249999000
FS( 83 ),3458775.287999999700,3327534.411750000000,3868962.429000000500,10655273.128750000000
FS( 84 ),3433686.798000000000,3313944.813000000100,3897993.396000000200,10645626.006999999000
FS( 85 ),3477412.451999999600,3317439.281249999100,3949066.393500000700,10743919.126750000000
FS( 86 ),3471677.939999999500,3324039.943499999100,3871112.871000000300,10666831.754499998000
FS( 87 ),3421500.959999999500,3324039.943499999100,3900143.838000000000,10645685.741499998000
FS( 88 ),3427235.471999999600,3337629.542249999900,3827028.810000000100,10591894.824250000000
FS( 89 ),3415049.634000000100,3313944.813000000100,3710367.331499999900,10439362.778500000000
FS( 90 ),3415049.634000000100,3303849.682499999600,3793159.348500000300,10512059.664999999000
FS( 91 ),3402146.981999999800,3320933.749499999500,3788320.854000000300,10511402.585500000000
FS( 92 ),3377058.491999999600,3320933.749499999500,3817351.821000000500,10515345.062500000000
FS( 93 ),3427235.471999999600,3320933.749499999500,3817351.821000000500,10565522.042500000000
FS( 94 ),3452323.961999999800,3376068.693000000000,3758752.276500000600,10587145.931499999000
FS( 95 ),3465226.614000000100,3383057.629500000300,3861435.882000000700,10709721.125500001000
FS( 96 ),3433686.798000000000,3379563.161249999400,3764128.381499999700,10577379.340750000000
FS( 97 ),3603571.716000000000,3383057.629500000300,3729721.309500000000,10716351.654999999000
FS( 98 ),3496766.429999999700,3390046.565999999600,3729721.309500000000,10616535.305499999000
FS( 99 ),3458775.287999999700,3393541.034250000000,3724882.815000000900,10577200.137250001000
FS( 100 ),3521854.920000000400,3397035.502499999900,3700690.342500000700,10619581.765000001000
FS( 101 ),3446589.450000000200,3414896.117999999800,3691013.353500000200,10552499.921500001000
FS( 102 ),3515403.593999999600,3397035.502499999900,3720044.320500000400,10632484.416999999000
FS( 103 ),3483863.777999999500,3414896.117999999800,3680798.754000000200,10579559.650000000000
FS( 104 ),3508952.268000000200,3432756.733500000100,3685637.248500000200,10627347.250000000000
FS( 105 ),3515403.593999999600,3485562.031500000500,3680798.754000000200,10681765.379500000000
FS( 106 ),3508952.268000000200,3478573.094999999300,3661444.776000000100,10648971.139000000000
FS( 107 ),3546943.409999999700,3517788.794249999800,3744236.793000000500,10808969.997250000000
FS( 108 ),3603571.716000000000,3531766.667249999900,3764128.381499999700,10899467.764750000000
FS( 109 ),3579200.039999999600,3506917.115249999800,3710367.331499999900,10796485.486749999000
FS( 110 ),3559129.247999999700,3485562.031500000500,3642090.798000000000,10686783.077500001000
FS( 111 ),3740483.189999999500,3492939.242249999700,3583491.253500000100,10816914.685749998000
FS( 112 ),3639412.415999999700,3510411.583499999700,3446938.186500000300,10596763.185999999000
FS( 113 ),3733315.049999999800,3521283.262499999300,3544245.687000000800,10798844.999499999000
FS( 114 ),3760553.981999999800,3499928.178749999500,3559298.781000000900,10819781.941750001000
FS( 115 ),3834385.824000000000,3468089.690249999500,3568975.770000000500,10871452.284249999000
FS( 116 ),3847288.475999999800,3464595.221999999600,3534568.697999999900,10846453.395999998000
FS( 117 ),3988500.833999999800,3499928.178749999500,3451776.681000000300,10940206.693750000000
FS( 118 ),3934739.784000000000,3499928.178749999500,3446938.186500000300,10881607.149249999000
FS( 119 ),3947642.435999999800,3482067.563249999700,3510376.225499999700,10940087.224749999000
FS( 120 ),3834385.824000000000,3468089.690249999500,3505537.731000001100,10808014.245250000000
FS( 121 ),3720412.398000000000,3383057.629500000300,3222754.608000000500,10326225.635500001000
FS( 122 ),3726863.723999999900,3390046.565999999600,3271677.163500000300,10388588.453499999000
FS( 123 ),3800695.566000000100,3383057.629500000300,3315223.614000000500,10498977.809500001000
FS( 124 ),3800695.566000000100,3418390.586249999700,3286192.647000000300,10505279.799249999000
FS( 125 ),3793527.425999999500,3418390.586249999700,3495860.742000000600,10707779.754249999000
FS( 126 ),3907500.851999999500,3513906.051749999200,3602845.231499999800,11024253.135249998000
FS( 127 ),3746934.515999999800,3464595.221999999600,3583491.253500000100,10795021.991500000000
FS( 128 ),3807146.891999999500,3450229.074749999200,3520053.214500000700,10777430.181249999000
FS( 129 ),3874527.407999999800,3461100.753749999200,3554460.286500000400,10890089.448249999000
FS( 130 ),3780624.773999999700,3468089.690249999500,3622736.820000000300,10871452.284249999000
FS( 131 ),3673102.674000000100,3468089.690249999500,3568975.770000000500,10710169.134250000000
FS( 132 ),3673102.674000000100,3432756.733500000100,3573814.264500000500,10679674.672000002000
FS( 133 ),3793527.425999999500,3468089.690249999500,3680798.754000000200,10942416.870250000000
FS( 134 ),3854456.615999999900,3468089.690249999500,3705528.837000000800,11028076.143250000000
FS( 135 ),3874527.407999999800,3485562.031500000500,3666283.270500000600,11026373.710000001000
FS( 136 ),3813598.217999999900,3485562.031500000500,3656606.281499999600,10955767.530999999000
FS( 137 ),3800695.566000000100,3499928.178749999500,3695851.848000000200,10996476.592750000000
FS( 138 ),3807146.891999999500,3499928.178749999500,3705528.837000000800,11012604.907749999000
FS( 139 ),3880978.734000000200,3503422.646999999400,3802836.337499999900,11187238.718499999000
FS( 140 ),3827217.683999999900,3503422.646999999400,3715205.826000000400,11045847.157000000000
FS( 141 ),3780624.773999999700,3468089.690249999500,3705528.837000000800,10954244.301250000000
FS( 142 ),3847288.475999999800,3496433.710500000000,3822190.315500001000,11165913.502000000000
FS( 143 ),3706792.932000000000,3475078.626749999400,3749075.287500000100,10930947.846249999000
FS( 144 ),3706792.932000000000,3489444.773999999700,3739398.298500000000,10935637.004500000000
FS( 145 ),3726863.723999999900,3485562.031500000500,3739398.298500000000,10951825.054000000000
FS( 146 ),3840837.149999999900,3513906.051749999200,3866274.376500000200,11221018.578249998000
FS( 147 ),3874527.407999999800,3510411.583499999700,3875951.365500000800,11260891.357000001000
FS( 148 ),3874527.407999999800,3521283.262499999300,3875951.365500000800,11271763.036000000000
FS( 149 ),3907500.851999999500,3506917.115249999800,3900143.838000000000,11314562.805249998000
FS( 150 ),3934739.784000000000,3506917.115249999800,3949066.393500000700,11390724.292750001000
FS( 151 ),3947642.435999999800,3503422.646999999400,4027019.916000000200,11478085.998999998000
FS( 152 ),3901049.525999999600,3503422.646999999400,3953904.887999999800,11358378.060999999000
FS( 153 ),3887430.059999999600,3521283.262499999300,4124865.027000000700,11533579.349500000000
FS( 154 ),3874527.407999999800,3517788.794249999800,3997988.949000000500,11390306.151250001000
FS( 155 ),3820766.358000000000,3517788.794249999800,3983473.465500000900,11322029.617750000000
FS( 156 ),3834385.824000000000,3531766.667249999900,3988311.960000000400,11354465.451250000000
FS( 157 ),3834385.824000000000,3510411.583499999700,3973258.865999999900,11318057.273499999000
FS( 158 ),3827217.683999999900,3549627.282749999800,4027019.916000000200,11403865.882750001000
FS( 159 ),3847288.475999999800,3556616.219250000100,3993150.454500000500,11397056.149750000000
FS( 160 ),3820766.358000000000,3549627.282749999800,3968420.371500001300,11338815.012250002000
FS( 161 ),3834385.824000000000,3553121.750999999700,3934550.910000000100,11322059.484999999000
FS( 162 ),3834385.824000000000,3556616.219250000100,4046373.893999999900,11437376.937249999000
FS( 163 ),3800695.566000000100,3574088.560500000100,4012504.432500000100,11387289.559000000000
FS( 164 ),3746934.515999999800,3574088.560500000100,3973258.865999999900,11294282.942500001000
FS( 165 ),3733315.049999999800,3574088.560500000100,3910358.437500000000,11217763.048000000000
FS( 166 ),3720412.398000000000,3574088.560500000100,3861435.882000000700,11155937.840500001000
FS( 167 ),3706792.932000000000,3545744.540249999600,3904982.332500000500,11157520.804749999000
FS( 168 ),3673102.674000000100,3574088.560500000100,3929712.415500000600,11176904.650000000000
FS( 169 ),3733315.049999999800,3556616.219250000100,4017342.927000000600,11307275.196250001000
FS( 170 ),3787076.100000000100,3556616.219250000100,4080780.966000000000,11424474.285250001000
FS( 171 ),3740483.189999999500,3556616.219250000100,4002827.443500001000,11299927.852750000000
FS( 172 ),3679554.000000000000,3521283.262499999300,3944227.899000000700,11145066.161499999000
FS( 173 ),3706792.932000000000,3528272.198999999600,3866274.376500000200,11101340.507500000000
FS( 174 ),3626509.764000000000,3503422.646999999400,3788320.854000000300,10918254.265000001000
FS( 175 ),3673102.674000000100,3503422.646999999400,3715205.826000000400,10891732.147000000000
FS( 176 ),3666651.347999999800,3521283.262499999300,3753913.782000000600,10941849.392499998000
FS( 177 ),3612890.298000000000,3489444.773999999700,3729721.309500000000,10832057.381500000000
FS( 178 ),3653031.881999999800,3461100.753749999200,3749075.287500000100,10863208.923249999000
FS( 179 ),3700341.606000000100,3538755.603749999300,3768966.876000000200,11008065.085749999000
FS( 180 ),3599270.831999999900,3513906.051749999200,3744236.793000000500,10857414.676750001000
FS( 181 ),3700341.606000000100,3556616.219250000100,3788320.854000000300,11045279.679250000000
FS( 182 ),3700341.606000000100,3531766.667249999900,3827028.810000000100,11059138.083250001000
FS( 183 ),3693173.466000000000,3535261.135499999900,3831867.304500000600,11060302.905999999000
FS( 184 ),3659483.208000000100,3521283.262499999300,3797997.843000000800,10978765.313500000000
FS( 185 ),3653031.881999999800,3521283.262499999300,3817351.821000000500,10991667.965499999000
FS( 186 ),3700341.606000000100,3531766.667249999900,3837243.409500000100,11069352.682750002000
FS( 187 ),3666651.347999999800,3521283.262499999300,3802836.337499999900,10990771.947999999000
FS( 188 ),3626509.764000000000,3549627.282749999800,3812513.326500000400,10988651.373250000000
FS( 189 ),3646580.556000000300,3553121.750999999700,3734559.804000000500,10934263.111000001000
FS( 190 ),3626509.764000000000,3524777.730749999600,3783482.359499999800,10934770.854249999000
FS( 191 ),3639412.415999999700,3510411.583499999700,3778643.865000001200,10928468.864500001000
FS( 192 ),3612890.298000000000,3521283.262499999300,3729721.309500000000,10863895.869999999000
FS( 193 ),3653031.881999999800,3521283.262499999300,3715205.826000000400,10889521.970500000000
FS( 194 ),3619341.623999999800,3506917.115249999800,3661444.776000000100,10787704.515249999000
FS( 195 ),3572748.713999999700,3499928.178749999500,3661444.776000000100,10734122.668749999000
FS( 196 ),3612890.298000000000,3503422.646999999400,3656606.281499999600,10772920.226499999000
FS( 197 ),3626509.764000000000,3485562.031500000500,3632413.809000001300,10744486.604500003000
FS( 198 ),3565580.574000000000,3478573.094999999300,3666283.270500000600,10710437.939500000000
FS( 199 ),3599270.831999999900,3485562.031500000500,3695851.848000000200,10780685.711500000000
FS( 200 ),3706792.932000000000,3485562.031500000500,3802836.337499999900,10995192.301000001000
FS( 201 ),3720412.398000000000,3499928.178749999500,3837243.409500000100,11057584.986249998000
FS( 202 ),3679554.000000000000,3503422.646999999400,3827028.810000000100,11010006.457000000000
FS( 203 ),3612890.298000000000,3492939.242249999700,3822190.315500001000,10928020.855750000000
FS( 204 ),3673102.674000000100,3535261.135499999900,3837243.409500000100,11045608.219000001000
FS( 205 ),3706792.932000000000,3535261.135499999900,3851758.893000000600,11093813.960500000000
FS( 206 ),3720412.398000000000,3535261.135499999900,3944227.899000000700,11199902.432500001000
FS( 207 ),3753385.841999999700,3538755.603749999300,3944227.899000000700,11236370.344750000000
FS( 208 ),3746934.515999999800,3538755.603749999300,3885628.354500000800,11171319.474250000000
FS( 209 ),3653031.881999999800,3521283.262499999300,3871112.871000000300,11045429.015499998000
FS( 210 ),3673102.674000000100,3524777.730749999600,3831867.304500000600,11029748.709249999000
FS( 211 ),3700341.606000000100,3524777.730749999600,3890466.849000000400,11115587.185750000000
FS( 212 ),3632961.089999999400,3492939.242249999700,3797997.843000000800,10923899.175249999000
FS( 213 ),3646580.556000000300,3513906.051749999200,3768966.876000000200,10929454.483750001000
FS( 214 ),3646580.556000000300,3510411.583499999700,3802836.337499999900,10959829.477000000000
FS( 215 ),3626509.764000000000,3528272.198999999600,3764128.381499999700,10918911.344500000000
FS( 216 ),3572748.713999999700,3535261.135499999900,3753913.782000000600,10861924.631500000000
FS( 217 ),3498916.872000000000,3556616.219250000100,3753913.782000000600,10809447.873250000000
FS( 218 ),3438704.495999999800,3591949.176000000000,3797997.843000000800,10828652.515000001000
FS( 219 ),3525438.989999999300,3609809.791499998900,3895305.343500000900,11030555.125000000000
FS( 220 ),3572748.713999999700,3645142.748250000200,3900143.838000000000,11118036.300249999000
FS( 221 ),3565580.574000000000,3591949.176000000000,3890466.849000000400,11047997.598999999000
FS( 222 ),3512536.338000000000,3556616.219250000100,3900143.838000000000,10969297.395250000000
FS( 223 ),3539058.456000000200,3609809.791499998900,3866274.376500000200,11015143.623999998000
FS( 224 ),3572748.713999999700,3609809.791499998900,3895305.343500000900,11077864.848999999000
FS( 225 ),3525438.989999999300,3574088.560500000100,3895305.343500000900,10994833.894000001000
FS( 226 ),3525438.989999999300,3574088.560500000100,3939389.404500000600,11038917.955000000000
FS( 227 ),3592819.506000000500,3627282.132749999400,3997988.949000000500,11218091.587750001000
FS( 228 ),3572748.713999999700,3627282.132749999400,3997988.949000000500,11198020.795750000000
FS( 229 ),3639412.415999999700,3627282.132749999400,3958743.382500000300,11225438.931249999000
FS( 230 ),3726863.723999999900,3645142.748250000200,3949066.393500000700,11321073.865750000000
FS( 231 ),3740483.189999999500,3663003.363749999600,4046373.893999999900,11449861.447749998000
FS( 232 ),3720412.398000000000,3645142.748250000200,4041535.399500000800,11407091.545750001000
FS( 233 ),3746934.515999999800,3663003.363749999600,4071103.977000000900,11481042.856750000000
FS( 234 ),3793527.425999999500,3663003.363749999600,4066265.482500000400,11522797.272249999000
FS( 235 ),3693173.466000000000,3663003.363749999600,3968420.371500001300,11324598.201250002000
FS( 236 ),3793527.425999999500,3715808.661750000000,3978097.360500000000,11487434.448249999000
FS( 237 ),3807146.891999999500,3733669.277249999800,3973258.865999999900,11514076.035249999000
FS( 238 ),3780624.773999999700,3751529.892749999600,3997988.949000000500,11530144.615750000000
FS( 239 ),3840837.149999999900,3715808.661750000000,4095296.449500000600,11651943.261250000000
FS( 240 ),3840837.149999999900,3733669.277249999800,4095296.449500000600,11669803.876750000000
FS( 241 ),3827217.683999999900,3698336.320499999400,4056588.493500000800,11582143.498000000000
FS( 242 ),3813598.217999999900,3698336.320499999400,4071103.977000000900,11583039.515500002000
FS( 243 ),3720412.398000000000,3663003.363749999600,4119488.921999999800,11502905.683750000000
FS( 244 ),3800695.566000000100,3715808.661750000000,4163572.983000000500,11680078.210750001000
FS( 245 ),3860907.941999999300,3715808.661750000000,4163572.983000000500,11740290.586750001000
